Date,GRADE,GPS,TSLA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2012-04-04,45.0147478963193,A,2.3333330154418945,2.455466794967651,2.438866639137268,2.388133370876312,2.2560132813453673,2.103633292913437,1.951159986257553
2012-04-05,44.99059317330181,A,2.298666954040528,2.4174667835235595,2.4394000291824343,2.3928333640098574,2.2633999609947204,2.1041666328907014,1.9529433208703995
2012-04-06,44.96699185775543,A,2.298666954040528,2.380666780471802,2.442066717147827,2.391966712474823,2.2702666401863096,2.1054199731349943,1.954763320684433
2012-04-09,44.94122002495296,P,2.2100000381469727,2.3349333763122564,2.413733410835266,2.382433366775513,2.2750399804115293,2.1063466441631316,1.9561399859189987
2012-04-10,44.901053082185676,P,2.1640000343322754,2.26093339920044,2.3772001028060914,2.3703333735466003,2.2795599818229677,2.1066066443920137,1.9572466510534285
2012-04-11,44.89037676403924,P,2.2060000896453857,2.2354668140411382,2.3454668045043947,2.3630000233650206,2.284239983558655,2.1076999747753145,1.9586233162879945
2012-04-12,44.88430097889401,P,2.22933292388916,2.2216000080108644,2.3195333957672117,2.357800018787384,2.2884933042526243,2.109026633501053,1.9598599809408188
2012-04-13,44.87913392620882,P,2.239332914352417,2.2097332000732424,2.295199990272522,2.352033317089081,2.291746621131897,2.1103132927417754,1.961453310251236
2012-04-16,44.88076452029683,P,2.150000095367432,2.197733211517334,2.266333293914795,2.3429333209991454,2.2923466253280638,2.1101066243648527,1.9627533107995987
2012-04-17,44.890071545362,P,2.149333000183105,2.1947998046875,2.22786660194397,2.3338666200637816,2.2931999444961546,2.110433284044266,1.96410997569561
2012-04-18,44.892785800783166,P,2.177333116531372,2.1890664100646973,2.2122666120529173,2.325566625595093,2.294173264503479,2.110379945039749,1.965449976325035
2012-04-19,44.89599804128924,P,2.21066689491272,2.1853332042694094,2.203466606140137,2.3214333176612856,2.2949466037750246,2.1107532846927644,1.9672999757528304
2012-04-20,44.89955650810864,P,2.21066689491272,2.1796000003814697,2.194666600227356,2.3183666586875917,2.297693281173706,2.110659953355789,1.9691599750518798
2012-04-23,44.901355438785195,P,2.129333019256592,2.1754665851593016,2.1865998983383177,2.300166654586792,2.2982932806015013,2.1090066134929657,1.970729975104332
2012-04-24,44.90093801391893,P,2.121332883834839,2.1698665618896484,2.1823331832885744,2.2797666430473327,2.2964932775497435,2.106973272562027,1.9720399743318557
2012-04-25,44.90118097151057,P,2.194000005722046,2.173199939727783,2.18113317489624,2.263299989700317,2.2955732774734496,2.106119941473007,1.9734466391801835
2012-04-26,44.90165982602455,B,2.2326669692993164,2.1775999546051024,2.181466579437256,2.250499987602234,2.2946532773971557,2.1078532803058625,1.9750433087348938
2012-04-27,44.89952891415362,B,2.22266697883606,2.1799999713897704,2.1797999858856203,2.237499988079071,2.2924799585342406,2.1093866193294524,1.9763933086395264
2012-04-30,44.908298536709225,P,2.208667039871216,2.1958667755126955,2.1856666803359985,2.225999987125397,2.290026640892029,2.1111999595165254,1.977939978837967
2012-05-01,44.92301837601942,A,2.252000093460083,2.2220002174377442,2.195933389663696,2.211899995803833,2.289066643714905,2.114086630344391,1.9798666441440582
2012-05-02,44.93504969612558,A,2.262666940689087,2.2357336044311524,2.204466772079468,2.2083666920661926,2.288693323135376,2.1176933002471925,1.9819666439294814
2012-05-03,44.93257165455652,A,2.1640000343322754,2.2220002174377442,2.1998000860214235,2.20163334608078,2.285933322906494,2.120253300666809,1.9833966439962387
2012-05-04,44.92950125656862,A,2.121999979019165,2.2018668174743654,2.1909333944320677,2.192799997329712,2.2833733224868773,2.1228066301345825,1.9846166437864303
2012-05-07,44.92919743751337,P,2.1646668910980225,2.1930667877197267,2.194466781616211,2.1905333399772644,2.281840000152588,2.1259532988071443,1.9858499783277512
2012-05-08,44.911445731843465,P,2.012666940689087,2.1452001571655273,2.1836001873016357,2.182966685295105,2.277013339996338,2.127479968070984,1.986799978017807
2012-05-09,44.88923646709576,P,2.003999948501587,2.0934667587280273,2.1646001815795897,2.172866678237915,2.2725466775894163,2.1291399669647215,1.987753312587738
2012-05-10,44.89683532421012,P,2.1973330974578857,2.1001333713531496,2.1610667943954467,2.1712666869163515,2.2706133413314817,2.132599967718124,1.9904899781942367
2012-05-11,44.904458183961204,P,2.150000095367432,2.105733394622803,2.153800106048584,2.166800045967102,2.2682266855239868,2.1354999685287477,1.99315997838974
2012-05-14,44.892864119806006,P,2.003999948501587,2.073600006103516,2.1333333969116213,2.15950003862381,2.2632800245285036,2.1369399678707124,1.9952999782562255
2012-05-15,44.89421308874807,P,1.962000012397766,2.0634666204452516,2.1043333888053892,2.1501333892345427,2.258373363018036,2.137513297796249,1.9967566430568695
2012-05-16,44.89685288790552,P,1.9453330039978027,2.0517332315444947,2.072599995136261,2.1385333836078644,2.253120024204254,2.137959958314896,1.9985433077812196
2012-05-17,44.87166994355217,P,1.9046670198440552,1.9932000160217285,2.046666693687439,2.1232333898544313,2.2471200227737427,2.137853298187256,1.9996333080530166
2012-05-18,44.84364221511506,P,1.8373329639434812,1.9306665897369384,2.018199992179871,2.1045666933059692,2.237546682357788,2.1371866273880005,2.000049973130226
2012-05-21,44.83872148863134,P,1.9179999828338623,1.9134665966033935,1.9935333013534546,2.0940000414848328,2.227893342971802,2.1373266267776487,2.0008966380357744
2012-05-22,44.85100052132936,P,2.053333044052124,1.931733202934265,1.9975999116897583,2.090600049495697,2.2208400058746336,2.1391399574279784,2.002463303208351
2012-05-23,44.86638925503059,P,2.068000078201294,1.9562666177749635,2.003999924659729,2.0843000531196596,2.21514666557312,2.141346628665924,2.0041933035850525
2012-05-24,44.88414366230353,P,2.018666982650757,1.9790666103363037,1.9861333131790162,2.0736000537872314,2.2088533449172973,2.143453298807144,2.0061999732255935
2012-05-25,44.90824449454692,P,1.987333059310913,2.00906662940979,1.9698666095733643,2.061833357810974,2.201506667137146,2.1453866291046144,2.0087033033370973
2012-05-28,44.92234419055942,P,1.987333059310913,2.0229332447052,1.9681999206542968,2.050766658782959,2.1946133279800417,2.147093290090561,2.011323303580284
2012-05-29,44.92657834465344,P,2.1126670837402344,2.0348000526428223,1.9832666277885438,2.0438000082969667,2.1902533292770388,2.14980663061142,2.014233304262161
2012-05-30,44.920224741580846,P,2.0273330211639404,2.0266666412353516,1.9914666295051575,2.032033312320709,2.1839333295822145,2.151259961128235,2.016413304209709
2012-05-31,44.919183569879145,A,1.9666670560836792,2.016266655921936,1.99766663312912,2.0221666634082793,2.1774000096321107,2.15209330201149,2.018543304204941
2012-06-01,44.91502499495491,P,1.876667022705078,1.9941334486007691,2.0016000390052797,2.0099000155925753,2.1694933485984804,2.155666642189026,2.0200166392326353
2012-06-04,44.90340604108539,P,1.858667016029358,1.968400239944458,1.995666742324829,1.9946000218391418,2.156800026893616,2.1590599822998047,2.021073309183121
2012-06-05,44.87850532793221,P,1.8606669902801516,1.9180002212524414,1.9764001369476318,1.9870000243186952,2.143426704406738,2.1599333226680755,2.022166644334793
2012-06-06,44.87231642034601,P,1.9479999542236328,1.9021336078643798,1.9644001245498657,1.9842000246047973,2.131920042037964,2.16153999209404,2.0236599791049956
2012-06-07,44.8661281680009,P,1.928666949272156,1.8945335865020752,1.9554001212120056,1.9707667171955108,2.1207200407981874,2.162986661195755,2.025303313732147
2012-06-08,44.873326789190635,P,2.005332946777344,1.9202667713165282,1.9572001099586487,1.9635333597660065,2.1111733603477476,2.165306661128998,2.027639978528023
2012-06-11,44.884373323998624,P,1.941333055496216,1.9367999792099002,1.9526001095771792,1.9604000151157384,2.1012266802787782,2.166873321533203,2.029656643867493
2012-06-12,44.901919858409485,P,1.9773329496383667,1.9601331710815433,1.9390666961669925,1.9611666619777683,2.090093340873718,2.168366651535034,2.031896643638611
2012-06-13,44.91091514314713,P,1.9846669435501096,1.9674665689468385,1.9348000884056091,1.9631333589553832,2.0831200194358828,2.169566650390625,2.0338733130693436
2012-06-14,44.92080516672258,P,1.9593329429626465,1.9735997676849366,1.9340666770935058,1.9658666551113129,2.076333339214325,2.1698666501045225,2.0357999777793885
2012-06-15,44.922971278112215,A,1.99399995803833,1.9713331699371337,1.945799970626831,1.9737000048160553,2.070239999294281,2.1702533197402953,2.0381133127212525
2012-06-18,44.941295079816236,A,2.122667074203491,2.007599973678589,1.9721999764442444,1.9839333593845367,2.0684933400154115,2.1717666602134704,2.041099982857704
2012-06-19,44.958453500947364,A,2.1393330097198486,2.039999985694885,2.000066578388214,1.988233357667923,2.067999999523163,2.173779990673065,2.0437699830532075
2012-06-20,44.98119239531349,A,2.252000093460083,2.09346661567688,2.030466592311859,1.9974333584308623,2.0689199995994567,2.1765799915790556,2.046916648745537
2012-06-21,44.99549061600886,A,2.1459999084472656,2.1308000087738037,2.05219988822937,2.003800004720688,2.0672533392906187,2.1778733217716217,2.049373313188553
2012-06-22,45.01256474676358,A,2.25266695022583,2.1825334072113036,2.0769332885742187,2.017066699266434,2.067520020008087,2.1796333205699923,2.0520366477966308
2012-06-25,45.010281771615986,A,2.2073330879211426,2.199466609954834,2.1035332918167113,2.0280667006969453,2.0686666798591613,2.1805066525936128,2.0544833129644395
2012-06-26,44.99745236387417,A,2.107332944869995,2.1930665969848633,2.1165332913398744,2.0277999937534332,2.0678266787528994,2.180513311624527,2.056349977850914
2012-06-27,44.976971042858075,A,2.130666971206665,2.1687999725341798,2.13113329410553,2.0329666912555693,2.066893355846405,2.1805333101749422,2.0583866477012633
2012-06-28,44.96550190033317,A,2.094000101089477,2.1584000110626222,2.1446000099182125,2.0393333435058594,2.06456001996994,2.1797533118724823,2.0603133130073545
2012-06-29,44.944933124613044,A,2.0859999656677246,2.125066614151001,2.1538000106811523,2.049799990653992,2.06206668138504,2.179879981279373,2.0619499778747556
2012-07-02,44.92518075302498,C,2.0266671180725098,2.0889334201812746,2.144200015068054,2.058199995756149,2.0600133633613584,2.17915332198143,2.063576648235321
2012-07-03,44.92016795002393,C,2.0439999103546143,2.076266813278198,2.1346667051315307,2.0673666417598726,2.0584667038917543,2.177479990720749,2.0650666475296022
2012-07-04,44.911378579632895,B,2.0439999103546143,2.058933401107788,2.113866686820984,2.0721666395664213,2.0554667019844057,2.1755199897289277,2.0670899820327757
2012-07-05,44.90826312721483,B,2.0820000171661377,2.05653338432312,2.107466697692871,2.0798332929611205,2.052453362941742,2.173553320169449,2.069459981918335
2012-07-06,44.903137845041755,B,2.065999984741211,2.0525333881378174,2.088800001144409,2.082866644859314,2.049320023059845,2.170899990797043,2.071659981608391
2012-07-09,44.910059511597034,B,2.0993330478668213,2.0670665740966796,2.077999997138977,2.090766644477844,2.047133343219757,2.168579992055893,2.0742466467618943
2012-07-10,44.91347981258838,B,2.084666967391968,2.0751999855041503,2.0757333993911744,2.096133345365524,2.043786680698395,2.16642666220665,2.076783316731453
2012-07-11,44.921457451423976,C,2.1006669998168945,2.0865334033966065,2.0727334022521973,2.1019333481788633,2.040546681880951,2.1646200025081637,2.0788299864530564
2012-07-12,44.93038200107603,C,2.180000066757202,2.1061334133148195,2.0813333988189697,2.112966704368591,2.0408666825294492,2.163400002717972,2.08074332177639
2012-07-13,44.954289111886425,C,2.2833330631256104,2.149600028991699,2.1010667085647583,2.1274333596229553,2.0440933442115785,2.163733333349228,2.083163322210312
2012-07-16,44.97900878056706,A,2.3973329067230225,2.2092000007629395,2.1381332874298096,2.141166651248932,2.0487466645240784,2.165293332338333,2.0858566516637804
2012-07-17,44.99036076555982,A,2.2233328819274902,2.236933183670044,2.156066584587097,2.145366644859314,2.0529599833488463,2.164986661672592,2.0877699810266495
2012-07-18,44.99267352749595,A,2.1433329582214355,2.245466375350952,2.1659998893737793,2.1399332880973816,2.055746643543243,2.1641466605663298,2.0892199808359146
2012-07-19,44.98417143091323,A,2.1513330936431885,2.2397329807281494,2.1729331970214845,2.1401999473571776,2.0548266434669493,2.1627199923992158,2.090663311481476
2012-07-20,44.959097407408755,A,2.119333028793335,2.2069329738616945,2.178266501426697,2.133533251285553,2.0542133021354676,2.161219993829727,2.0919099766016007
2012-07-23,44.91826352559037,P,2.0439999103546143,2.1362663745880126,2.172733187675476,2.1253665924072265,2.055013301372528,2.1591466629505156,2.0929899764060975
2012-07-24,44.89369810890478,P,1.9893330335617063,2.089466404914856,2.16319979429245,2.1194665968418116,2.0555599617958067,2.1569666624069215,2.0934899765253068
2012-07-25,44.87499334330533,B,1.9299999475479128,2.0467998027801513,2.1461330890655517,2.1094332456588747,2.0552533006668092,2.1541866624355315,2.093949975967407
2012-07-26,44.85438021533336,B,1.8753329515457156,1.9915997743606568,2.1156663775444033,2.0984998881816868,2.0546666193008423,2.1508933210372927,2.094213305711746
2012-07-27,44.84681772896073,P,1.9673329591751096,1.9611997604370117,2.084066367149353,2.0925665378570555,2.0572666192054747,2.1474066507816314,2.0947066354751587
2012-07-30,44.83349874279779,P,1.8233330249786377,1.9170663833618165,2.0266663789749146,2.082399833202362,2.05537328004837,2.141633311510086,2.0943066358566282
2012-07-31,44.82159140866537,B,1.8279999494552608,1.8847997665405274,1.9871330857276912,2.0715998351573943,2.0508666181564332,2.1358533120155334,2.094029970765114
2012-08-01,44.80950331175567,B,1.75,1.8487997770309448,1.9477997899055481,2.0568998396396636,2.044506616592407,2.1298266410827638,2.0934533059597014
2012-08-02,44.80335896233365,B,1.7400000095367432,1.8217331886291503,1.9066664814949035,2.039799839258194,2.038933277130127,2.1238933110237124,2.092566640973091
2012-08-03,44.795252504965276,B,1.8179999589920044,1.7918665885925293,1.8765331745147704,2.0273998379707336,2.035546615123749,2.1185266411304475,2.0916999757289885
2012-08-06,44.81250708465691,B,1.8846670389175413,1.8041333913803101,1.8605998873710632,2.0166665375232697,2.0334932947158815,2.1140533113479614,2.0913333112001418
2012-08-07,44.83769419750598,B,2.016666889190674,1.8418667793273926,1.86333327293396,2.013266533613205,2.0315732908248902,2.1109133100509645,2.0917899805307387
2012-08-08,44.86334806446857,B,1.9393329620361328,1.8797333717346192,1.864266574382782,2.005199831724167,2.029813289642334,2.1068733096122743,2.091916645169258
2012-08-09,44.89018235362018,B,1.9606670141220093,1.9238667726516723,1.872799980640411,1.9942331790924073,2.0296932888031005,2.1035466492176056,2.090899980068207
2012-08-10,44.91115178911867,B,1.996000051498413,1.9594667911529542,1.8756666898727417,1.9798665285110473,2.0320799493789674,2.100786648988724,2.090109980106354
2012-08-13,44.92584880295931,C,2.078000068664551,1.998133397102356,1.901133394241333,1.9638998866081239,2.0364666104316713,2.0966333186626436,2.090076645612717
2012-08-14,44.91633496490511,C,1.9613330364227293,1.987066626548767,1.9144667029380797,1.9507998943328857,2.0384799313545225,2.0909533178806305,2.0892699754238127
2012-08-15,44.91386283469735,C,1.9600000381469729,1.991200041770935,1.935466706752777,1.9416332483291625,2.0387199330329895,2.0853199875354766,2.088776640892029
2012-08-16,44.914901290079484,C,2.0199999809265137,2.003066635131836,1.9634667038917542,1.9350665926933288,2.0405465936660767,2.080633317232132,2.0884333062171936
2012-08-17,44.91144469445559,C,2.000667095184326,2.0040000438690186,1.9817334175109864,1.9291332960128784,2.0404532766342163,2.075813318490982,2.0872233068943022
2012-08-20,44.898328024298394,B,1.9673329591751096,1.9818666219711303,1.9900000095367432,1.9252999484539033,2.040973274707794,2.071099977493286,2.0859866362810133
2012-08-21,44.89545451346473,B,1.940667033195496,1.9777334213256836,1.9824000239372253,1.9228666484355927,2.0402399563789366,2.0651666486263274,2.0843799710273743
2012-08-22,44.89680056381454,B,1.9966670274734497,1.985066819190979,1.988133430480957,1.9262000024318695,2.0404799580574036,2.061799988746643,2.08271664083004
2012-08-23,44.89738084781391,B,2.048666954040528,1.9908002138137817,1.9969334244728087,1.9348667025566102,2.0422666382789614,2.059299988746643,2.081733310818672
2012-08-24,44.895032972903834,C,1.9666670560836792,1.9840002059936523,1.9940001249313355,1.9348334074020386,2.041719980239868,2.0559799897670747,2.0806999814510347
2012-08-27,44.89117423249245,B,1.888000011444092,1.968133616447449,1.9750001192092899,1.9380667567253114,2.0370266389846803,2.052759989500046,2.0795533168315887
2012-08-28,44.89482718648298,B,1.9126670360565183,1.9625336170196532,1.9701335191726685,1.9423001110553741,2.0324933195114134,2.0502466595172884,2.078426651954651
2012-08-29,44.88644676665111,B,1.8940000534057615,1.9420002222061157,1.9635335206985474,1.9495001137256622,2.0253333187103273,2.047126659154892,2.077413316965103
2012-08-30,44.87214322476143,B,1.8940000534057615,1.9110668420791626,1.9509335279464721,1.9572001159191132,2.020293321609497,2.043773330450058,2.0763999819755554
2012-08-31,44.86742258005012,B,1.901332974433899,1.8980000257492065,1.9410001158714294,1.9613667666912078,2.0132666420936585,2.040393331050873,2.075353311896324
2012-09-03,44.87147555508478,B,1.901332974433899,1.9006666183471679,1.9344001173973084,1.9622000634670258,2.0071466398239135,2.0379066598415374,2.0740066421031953
2012-09-04,44.86745651841611,B,1.8760000467300413,1.8933332204818725,1.9279334187507629,1.955166721343994,2.0025199818611146,2.035173330307007,2.0728033071756364
2012-09-05,44.86536531817518,B,1.8626669645309448,1.8870666027069092,1.9145334124565125,1.9513334214687348,1.9971599817276,2.0320266687870028,2.0712033069133757
2012-09-06,44.867355994060176,B,1.9033329486846924,1.8889331817626953,1.900000011920929,1.948466718196869,1.9933466386795045,2.028953329324722,2.0698533070087435
2012-09-07,44.8737246698394,B,1.9566669464111328,1.899999976158142,1.8990000009536743,1.9465000629425049,1.9907599782943726,2.0264133298397065,2.0685366415977477
2012-09-10,44.86671842581068,B,1.824666976928711,1.8846667766571046,1.8926666975021358,1.933833408355713,1.9867199754714966,2.0233666694164274,2.0661866414546965
2012-09-11,44.86663893661987,B,1.853332996368408,1.880133366584778,1.8867332935333252,1.9284334063529969,1.9829066371917725,2.0206866705417634,2.063829971551895
2012-09-12,44.87143736459233,B,1.885332942008972,1.8846665620803833,1.8858665823936462,1.9247000515460968,1.9797332978248596,2.0175999999046326,2.06185997068882
2012-09-13,44.87954743978711,B,1.9653329849243164,1.8970665693283082,1.8929998755455018,1.921966701745987,1.9773999571800231,2.0149266600608824,2.0613899701833724
2012-09-14,44.88639387306509,C,2.026000022888184,1.9109331846237183,1.90546658039093,1.9232333481311799,1.9765999579429627,2.012959990501404,2.061173304915428
2012-09-17,44.92081541788024,C,2.169332981109619,1.9798663854599,1.9322665810585022,1.9333333492279052,1.9779999566078186,2.0125666499137878,2.0618833047151566
2012-09-18,44.944266005648494,C,2.0893330574035645,2.027066397666931,1.9535998821258544,1.9407666504383088,1.9780932784080505,2.0109399795532226,2.0625133049488067
2012-09-19,44.961394929842726,C,2.069999933242798,2.063999795913696,1.9743331789970398,1.944433295726776,1.9774799370765686,2.00901330947876,2.063353304862976
2012-09-20,44.9679225908881,C,2.059999942779541,2.082933187484741,1.9899998784065247,1.9449999451637268,1.9750799345970154,2.0079733085632325,2.0641133046150206
2012-09-21,44.96293161270893,C,2.001332998275757,2.077999782562256,1.994466483592987,1.9467332422733308,1.9694399333000183,2.0067666387557983,2.0647866344451904
2012-09-24,44.942560837979265,C,2.0439999103546143,2.052933168411255,2.0163997769355775,1.9545332372188564,1.9623732733726502,2.005559968948364,2.065756633877754
2012-09-25,44.91589750806654,C,1.843999981880188,2.0038665533065796,2.0154664754867553,1.9510998845100402,1.9547866153717042,2.0038732993602753,2.0656766337156296
2012-09-26,44.892852190134185,C,1.8359999656677248,1.9570665597915649,2.0105331778526305,1.9481998801231384,1.94863995552063,2.0021932995319367,2.065666633248329
2012-09-27,44.87714570850144,C,1.8993330001831052,1.924933171272278,2.0039331793785093,1.9484665274620057,1.9435999536514281,1.9992132985591888,2.0659066331386566
2012-09-28,44.87464261185212,C,1.9520000219345093,1.9150665760040284,1.996533179283142,1.950999879837036,1.9402532935142518,1.9972332978248597,2.066366633176804
2012-10-01,44.86774477404057,B,1.944000005722046,1.8950665950775147,1.9739998817443847,1.9531332314014436,1.9382532954216003,1.9966332983970643,2.0667866331338884
2012-10-02,44.886238796807696,B,1.9866670370101929,1.9236000061035157,1.9637332797050475,1.958666580915451,1.93819997549057,1.9968799686431884,2.067196633219719
2012-10-03,44.90279672849555,B,1.953333020210266,1.9470666170120239,1.9520665884017945,1.9631998836994171,1.9386666369438172,1.996959968805313,2.0674599635601045
2012-10-04,44.916031090854325,C,1.9600000381469729,1.9592000246047974,1.9420665979385376,1.9660332381725312,1.9403599786758423,1.9975132989883422,2.067683298587799
2012-10-05,44.918931142771186,A,1.9259999990463257,1.9540000200271606,1.9345332980155945,1.9644998908042908,1.9395333194732667,1.9983999693393708,2.0677932983636858
2012-10-08,44.928745031951074,A,1.950000047683716,1.9552000284194946,1.9251333117485045,1.970766544342041,1.9420666599273682,1.9987199699878693,2.068023298382759
2012-10-09,44.922353819707325,A,1.891332983970642,1.9361332178115844,1.92986661195755,1.9726665437221527,1.9433333206176757,1.9970999693870544,2.0681199634075167
2012-10-10,44.91907037624313,P,1.8933329582214355,1.9241332054138183,1.9355999112129212,1.973066544532776,1.9461999797821046,1.995353298187256,2.06834996342659
2012-10-11,44.91436955028862,P,1.888000011444092,1.909733200073242,1.9344666123390197,1.9691998958587646,1.9491599798202515,1.9940466284751892,2.068749963641167
2012-10-12,44.90881320159005,P,1.8426669836044312,1.8930665969848632,1.923533308506012,1.9600332438945771,1.9496533203125,1.9925999677181243,2.0689932984113693
2012-10-15,44.893775015390126,P,1.8220000267028809,1.8674665927886962,1.9113333106040955,1.9426665961742402,1.9483999800682068,1.9909466373920441,2.0690199637413027
2012-10-16,44.88635716110583,P,1.870666980743408,1.8633333921432496,1.899733304977417,1.9317332923412323,1.9454799818992614,1.9885266363620757,2.0691666334867476
2012-10-17,44.883833951016236,B,1.9213329553604128,1.8689333915710449,1.8965332984924317,1.924299943447113,1.945119981765747,1.9874666357040405,2.0693632984161376
2012-10-18,44.87934939531733,B,1.869333028793335,1.8651999950408935,1.887466597557068,1.9147665977478028,1.9432933020591736,1.9864932954311372,2.0692932987213135
2012-10-19,44.884072774290075,B,1.8493330478668213,1.8665332078933716,1.8797999024391174,1.907166600227356,1.9403599619865417,1.9862199556827544,2.07094329893589
2012-10-22,44.89350263913136,B,1.8566670417785645,1.8734666109085083,1.8704666018486023,1.8977999567985535,1.935933301448822,1.9861999559402466,2.0726299691200256
2012-10-23,44.90451515705325,B,1.8926670551300049,1.8778666257858276,1.8706000089645385,1.9002333104610443,1.9345599818229675,1.986519956588745,2.0732266396284103
2012-10-24,44.90088837903995,B,1.8279999494552608,1.8592000246047973,1.8640667080879212,1.8998333096504212,1.9319199800491333,1.9853199565410613,2.0734299743175506
2012-10-25,44.90231657569284,B,1.834666967391968,1.8522668123245238,1.8587334036827088,1.8966000080108643,1.9282133197784423,1.9843799567222595,2.073683308959007
2012-10-26,44.89944551208962,B,1.8253329992294312,1.847466802597046,1.8570000052452087,1.8902666568756104,1.9247066378593445,1.9825799572467804,2.073943309187889
2012-10-29,44.898242021618366,B,1.8253329992294312,1.8411999940872192,1.8573333024978638,1.8843333065509795,1.9218666386604308,1.9814199566841126,2.074146639108658
2012-10-30,44.88891166871979,B,1.8253329992294312,1.8277331829071044,1.852799904346466,1.8762666046619416,1.9195599579811096,1.979899957180023,2.0741333043575287
2012-10-31,44.89246587245933,B,1.8753329515457156,1.8371997833251954,1.8481999039649963,1.872366601228714,1.9171332764625548,1.9788066172599792,2.074186633825302
2012-11-01,44.90170341078098,B,1.950000047683716,1.8602663993835449,1.8562666058540345,1.8718666017055512,1.9151599383354188,1.9787132883071898,2.0742899692058563
2012-11-02,44.91100746751852,C,1.9279999732971191,1.8807997941970824,1.8641332983970642,1.8719666004180908,1.9143865966796876,1.978053288459778,2.0741533041000366
2012-11-05,44.93361997583687,C,2.0999999046325684,1.93573317527771,1.8884665846824646,1.8794665932655334,1.918626594543457,1.9778266167640686,2.0747966384887695
2012-11-06,44.95698227963832,A,2.076667070388794,1.9859999895095826,1.9068665862083436,1.888733297586441,1.9219065952301024,1.9771999573707582,2.0754899740219117
2012-11-07,44.97652046345397,A,2.102667093276977,2.031466817855835,1.9343333005905152,1.899200004339218,1.926079936027527,1.975706627368927,2.0761433094739914
2012-11-08,44.98648905720905,A,2.087332963943481,2.058933401107788,1.9595999002456665,1.9091666519641877,1.9299465942382812,1.9751199579238892,2.0764966398477553
2012-11-09,44.991058165454376,A,2.0213329792022705,2.0776000022888184,1.9791998982429504,1.9180999517440795,1.9323465943336486,1.9728066182136537,2.076219969391823
2012-11-12,44.98095013912737,A,2.0713329315185547,2.0718666076660157,2.003799891471863,1.9305665969848633,1.9357465934753417,1.9714466166496276,2.07597663462162
2012-11-13,44.977421363241426,A,2.107332944869995,2.077999782562256,2.031999886035919,1.9423998951911927,1.9403732514381409,1.9714466166496276,2.0759799641370775
2012-11-14,44.9688203247614,C,2.0920000076293945,2.075866365432739,2.053666591644287,1.9509332478046417,1.9449599123001098,1.971059947013855,2.0757966285943983
2012-11-15,44.95921154708543,C,2.0546669960021973,2.0693331718444825,2.0641332864761353,1.9601999461650848,1.94798659324646,1.9706666159629822,2.0752099639177324
2012-11-16,44.96422190446552,C,2.122667074203491,2.0895999908447265,2.0835999965667726,1.9738666474819184,1.951306595802307,1.9710332870483398,2.0754566341638565
2012-11-19,44.97272411382812,A,2.194667100906372,2.11426682472229,2.0930667161941527,1.9907666504383088,1.9587065982818603,1.9727132868766786,2.0759333044290544
2012-11-20,44.97495928872789,A,2.200000047683716,2.132800245285034,2.105400013923645,2.0061333000659944,1.9656399393081665,1.9742732882499694,2.0758766394853594
2012-11-21,44.97835526289365,A,2.1646668910980225,2.1473336219787598,2.1115999937057497,2.0229666471481322,1.9712266182899476,1.9754799580574036,2.0754999738931654
2012-11-22,44.98561023602213,A,2.1646668910980225,2.1693336009979247,2.1193333864212036,2.039466643333435,1.9752132964134217,1.9763066267967224,2.0749299734830857
2012-11-23,44.98056450016261,A,2.1419999599456787,2.173200178146362,2.1314000844955445,2.0552999913692473,1.9775332951545714,1.977066626548767,2.073983308672905
2012-11-26,44.968156117479275,A,2.1513330936431885,2.1645333766937256,2.139400100708008,2.0715999960899354,1.977173297405243,1.9775866270065308,2.073083309531212
2012-11-27,44.95722509363722,A,2.1433329582214355,2.1531999588012694,2.143000102043152,2.0874999940395353,1.9782532954216003,1.9781732869148254,2.0722999745607376
2012-11-28,44.95636383603095,A,2.2153329849243164,2.1633331775665283,2.155333399772644,2.1044999957084656,1.9811599564552307,1.9793199467658997,2.0719699746370317
2012-11-29,44.95736046481991,A,2.246000051498413,2.1795998096466063,2.1744667053222657,2.1192999958992003,1.9848799586296082,1.9799799466133117,2.0716899746656416
2012-11-30,44.962355647270876,A,2.254667043685913,2.202133226394653,2.1876667022705076,2.13563334941864,1.9899466395378114,1.9796932864189147,2.071713309884071
2012-12-03,44.97076093405224,A,2.308000087738037,2.233466625213623,2.1990000009536743,2.1460333585739138,1.9952266430854797,1.978799958229065,2.072046645283699
2012-12-04,44.979305640574104,A,2.259999990463257,2.2568000316619874,2.2049999952316286,2.1552000045776367,2.003546643257141,1.9791666293144226,2.0720766454935076
2012-12-05,44.97865015283286,A,2.24733304977417,2.263200044631958,2.213266611099243,2.1624333024024964,2.01177330493927,1.98020663022995,2.07217664539814
2012-12-06,44.975519287929366,A,2.259999990463257,2.2660000324249268,2.2227999210357665,2.1710666537284853,2.018986644744873,1.9812932991981507,2.072006645798683
2012-12-07,44.97442529409664,A,2.2780001163482666,2.2706666469573973,2.236399936676025,2.183900010585785,2.0255066466331484,1.9828799700736999,2.0720499819517135
2012-12-10,44.974807177456405,A,2.3046669960021973,2.2700000286102293,2.251733326911926,2.195566713809967,2.0327199864387513,1.9854866409301757,2.072316651940346
2012-12-11,44.98097547375453,A,2.351999998092652,2.2884000301361085,2.272600030899048,2.2078000664711,2.0400266456604004,1.9891133105754852,2.0730399864912035
