Date,GRADE,GPS,GILD,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1992-05-20,,,0.2700664401054382,0.25656322240829466,0.2779434561729431,0.28019400984048837,0.3129395633935928,,
1992-05-21,,,0.2925719618797302,0.26556545495986933,0.27456763982772825,0.2816005900502204,0.3110265880823135,,
1992-05-22,,,0.2925719618797302,0.27231712341308595,0.2734423667192459,0.2830071702599525,0.30922614634037016,,
1992-05-25,,,0.2925719618797302,0.28019399046897886,0.2717544257640838,0.28497638702392575,0.3075382256507873,,
1992-05-26,,,0.2756932377815246,0.28469511270523074,0.2706291675567627,0.2853983789682388,0.3055127304792404,,
1992-05-27,,,0.2700664401054382,0.28469511270523074,0.2706291675567627,0.2859610199928283,0.3033184391260147,,
1992-05-28,,,0.2700664401054382,0.28019400835037234,0.27287973165512086,0.2848357439041137,0.30005512952804564,,
1992-05-29,,,0.2756932377815246,0.27681826353073113,0.27456769347190857,0.28455444723367684,0.29791711330413817,,
1992-06-01,,,0.2588136196136474,0.2700665950775146,0.27513029277324674,0.2824445486068725,0.2953289711475372,,
1992-06-02,,,0.2700664401054382,0.2689412355422973,0.27681817412376397,0.2801939994096756,0.293078418970108,,
1992-06-03,,,0.2756932377815246,0.27006659507751457,0.2773808538913726,0.2776621550321579,0.29094040274620053,,
1992-06-04,,,0.2756932377815246,0.2711919546127318,0.2756929814815521,0.2751303106546402,0.28880238652229306,,
1992-06-05,,,0.2700664401054382,0.2700665950775146,0.2734424293041229,0.2734423980116844,0.2873395216464996,,
1992-06-08,,,0.2700664401054382,0.27231715917587274,0.2711918771266937,0.27147315144538875,0.2854265463352203,,
1992-06-09,,,0.2588136196136474,0.27006659507751457,0.269503915309906,0.2700665414333343,0.2831759941577911,0.3492860075831413,
1992-06-10,,,0.2588136196136474,0.2666906714439391,0.26837863326072686,0.2695039004087448,0.28131929159164426,0.34731677114963533,
1992-06-11,,,0.2644403576850891,0.2644400954246521,0.26781602501869195,0.2703478783369064,0.27985643982887265,0.34500995874404905,
1992-06-12,,,0.2250552922487259,0.2554378658533096,0.2627522304654121,0.2686599619686603,0.27749335199594494,0.3422530283033848,
1992-06-15,,,0.2419348508119583,0.2498115479946136,0.2610643535852432,0.26809732317924495,0.2753553348779678,0.3392710480093956,
1992-06-16,,,0.2334950864315033,0.2447478413581848,0.25740721821784973,0.26711269617080685,0.27417379736900327,0.3363172006607056,
1992-06-17,,,0.2306821048259735,0.23912153840065004,0.2529061049222946,0.2651434794068336,0.27282346606254576,0.33372906506061556,
1992-06-18,,,0.2419348508119583,0.23462043702602386,0.24953026622533797,0.262611623853445,0.2714731356501579,0.3317598350346088,
1992-06-19,,,0.2419348508119583,0.23799634873867034,0.24671710729599,0.2600797683000564,0.27023533880710604,0.32950928181409833,
1992-06-22,,,0.2250552922487259,0.23462043702602386,0.24221599251031875,0.2567039348185062,0.2691100612282753,0.3271462006866932,
1992-06-23,,,0.2306821048259735,0.23405784070491792,0.23940284103155135,0.25445337817072866,0.2680973199009895,0.3245580650866032,
1992-06-24,,,0.2250552922487259,0.23293247818946838,0.2360270082950592,0.252202820777893,0.2669720423221588,0.3220261892676353,
1992-06-25,,,0.2419348508119583,0.23293247818946838,0.23377645760774612,0.25079624131321904,0.2665219321846962,0.31949432179331777,
1992-06-26,,,0.2475607991218567,0.23405766785144805,0.2360270082950592,0.24938961938023563,0.2661843410134315,0.31730002805590624,
1992-06-29,,,0.2306821048259735,0.23518303036689758,0.23490173369646072,0.24798304364085194,0.26584676712751387,0.31516200229525565,
1992-06-30,,,0.2756932377815246,0.2441852569580078,0.23912154883146286,0.24826438352465624,0.26629687935113905,0.31386794045567507,
1992-07-01,,,0.2700664401054382,0.25318748652935025,0.2430599823594093,0.24798304364085194,0.2667469921708107,0.31246134206652637,
1992-07-02,,,0.2700664401054382,0.25881380438804624,0.24587314128875729,0.24770170375704761,0.2668595138192177,0.3111672718822956,
1992-07-03,,,0.2700664401054382,0.2633149325847625,0.24868630021810528,0.24770170375704764,0.26697203546762466,0.3100138665735721,
1992-07-06,,,0.2644403576850891,0.27006658315658566,0.2526248067617416,0.24742039963603019,0.26719709008932113,0.30880420044064516,
1992-07-07,,,0.2813191711902618,0.27119176983833315,0.25768851339817045,0.24854567721486093,0.2674784055352211,0.30807276770472525,
1992-07-08,,,0.2756932377815246,0.27231712937355035,0.2627523079514503,0.24938965812325478,0.26781599789857863,0.3071725480258464,
1992-07-09,,,0.2925719618797302,0.27681823372840875,0.2678160190582275,0.2507962383329868,0.26781599789857863,0.30599100485444064,
1992-07-10,,,0.2925719618797302,0.28131933808326715,0.27231713533401486,0.25417207181453705,0.26804105371236797,0.30464067474007606,
1992-07-13,,,0.2813191711902618,0.2846951007843017,0.27738084197044366,0.25614128783345225,0.26764720529317854,0.30312154725193974,
1992-07-14,,,0.2813191711902618,0.28469510078430177,0.27794343531131743,0.2585324920713902,0.2669720402359962,0.301996269673109,
1992-07-15,,,0.2869458198547363,0.28694561719894407,0.27963137328624726,0.2613456778228283,0.26618435412645336,0.30092725858092306,
1992-07-16,,,0.2813191711902618,0.28469505906105036,0.2807566463947296,0.26331489384174345,0.265284135043621,0.2997457157075405,
1992-07-17,,,0.2925719618797302,0.28469505906105036,0.2830071985721588,0.2658467493951321,0.26505908042192455,0.29867670074105257,
1992-07-20,,,0.2925719618797302,0.28694561719894407,0.2858203589916229,0.26922258287668227,0.26472149223089214,0.2979452683031559,
1992-07-21,,,0.2925719618797302,0.2891961753368377,0.2869456380605697,0.27231707572937014,0.26483401507139204,0.2969887806475162,
1992-07-22,,,0.2869458198547363,0.2891961753368378,0.2880708962678909,0.27541160210967064,0.26517160266637796,0.2959197695553302,
1992-07-23,,,0.2756932377815246,0.28807098865509034,0.28638302385807035,0.277099521458149,0.26573425143957136,0.2948507614433765,
1992-07-24,,,0.2813191711902618,0.28582043051719663,0.28525774478912347,0.2787874400615692,0.2661843624711036,0.29395054087042805,
1992-07-27,,,0.2700664401054382,0.28131932616233823,0.28413247168064115,0.2807566568255424,0.2665219387412071,0.2927127359807491,
1992-07-28,,,0.2700664401054382,0.27681822180747984,0.2830071985721588,0.2804753169417381,0.26685951501131056,0.2911936093866825,
1992-07-29,,,0.2700664401054382,0.2734423458576202,0.281319260597229,0.2804753169417381,0.26685951501131056,0.28989953920245165,
1992-07-30,,,0.2700664401054382,0.27231698632240287,0.28019398748874663,0.2804753169417381,0.2664094045758247,0.2887179963290691,
1992-07-31,,,0.2700664401054382,0.2700664401054382,0.2779434353113174,0.2804753169417381,0.26595929414033886,0.2875927202403545,
1992-08-03,,,0.2785060107707977,0.2717543542385101,0.2765368402004241,0.28117859959602354,0.2656779751181602,0.28660810038447376,
1992-08-04,,,0.2700664401054382,0.2717543542385101,0.27428628802299493,0.2806159630417823,0.2655654391646385,0.28553908482193946,
1992-08-05,,,0.2588136196136474,0.2695037901401519,0.27147306799888604,0.2797719821333885,0.26534038275480265,0.28432941094040864,
1992-08-06,,,0.2503739297389984,0.2655652880668639,0.2689411371946334,0.2776620805263519,0.26494653254747386,0.28250083103775975,
1992-08-07,,,0.2503739297389984,0.261626785993576,0.2658466130495071,0.27555217891931527,0.26444014638662333,0.2811786298453807,
1992-08-10,,,0.2306821048259735,0.2520620048046112,0.26190817952156065,0.2730203256011009,0.26387751609086985,0.2796032436192035,
1992-08-11,,,0.2306821048259735,0.24418513774871825,0.25796974599361416,0.27048847228288647,0.2630898293852806,0.2780841241776943,
1992-08-12,,,0.2306821048259735,0.23855883479118348,0.2540313124656677,0.26767528653144834,0.26218960672616953,0.27656500473618506,
1992-08-13,,,0.2419348508119583,0.23687101900577545,0.2512181535363197,0.26570607051253314,0.26151443898677823,0.2751584127545356,
1992-08-14,,,0.2419348508119583,0.23518320322036743,0.24840499460697174,0.26317421495914456,0.2609518072009086,0.27414566442370414,
1992-08-17,,,0.2419348508119583,0.2374337524175644,0.2447478786110878,0.260642359405756,0.26038917541503903,0.27290786087512964,
1992-08-18,,,0.2419348508119583,0.23968430161476134,0.2419347196817398,0.25811050385236733,0.26005160003900524,0.27161379709839817,
1992-08-19,,,0.2306821048259735,0.23968430161476134,0.23912156820297242,0.2552973181009292,0.25948896974325175,0.270404130667448,
1992-08-20,,,0.2334950864315033,0.23799634873867034,0.2374336838722229,0.25318741053342814,0.25887006431818005,0.26936325207352635,
1992-08-21,,,0.2363080382347107,0.23687098622322084,0.23602709472179412,0.2509368538856506,0.25909511923789974,0.26829423561692234,
1992-08-24,,,0.2419348508119583,0.23687098622322084,0.2371523693203926,0.24953027442097664,0.25909511923789974,0.2672252270579338,
1992-08-25,,,0.2306821048259735,0.23462043702602386,0.2371523693203926,0.2475610576570034,0.25903885960578915,0.2666063284873962,
1992-08-26,,,0.2250552922487259,0.23349507451057433,0.23658968806266784,0.24531050026416779,0.2589263233542442,0.265874894708395,
1992-08-27,,,0.2250552922487259,0.23180711567401885,0.2349017322063446,0.24305994287133217,0.25858873218297956,0.26503093391656873,
1992-08-28,,,0.2250552922487259,0.2295565664768219,0.23321377635002136,0.24080938547849656,0.2582511410117149,0.26424323990941045,
1992-08-31,,,0.2250552922487259,0.22618065476417543,0.23152582049369813,0.23813684955239295,0.2582511410117149,0.2636806011199951,
1992-09-01,,,0.227868303656578,0.22561789453029632,0.2301191657781601,0.23602694272994995,0.258194864988327,0.26314609244465825,
1992-09-02,,,0.2363080382347107,0.2278684437274933,0.23068175911903382,0.23490166366100312,0.2584199199080467,0.26269598111510273,
1992-09-03,,,0.2363080382347107,0.23011899292469024,0.23096305429935454,0.23419836908578873,0.25830738365650174,0.2624146579205989,
1992-09-04,,,0.2306821048259735,0.23124435544013977,0.23040046095848082,0.23321377784013747,0.2579698097705841,0.2620770753920078,
1992-09-07,,,0.2306821048259735,0.2323697179555893,0.22927518635988237,0.23321377784013747,0.2579698097705841,0.26190828844904895,
1992-09-08,,,0.2334950864315033,0.23349507451057433,0.22955648452043534,0.23335442692041397,0.25712584674358363,0.2617113630473613,
1992-09-09,,,0.2334950864315033,0.23293248414993287,0.23040046393871308,0.23349507600069047,0.25639441967010496,0.2615707059204578,
1992-09-10,,,0.2334950864315033,0.23236989378929138,0.23124444335699082,0.23307308778166771,0.2556629925966262,0.26126125320792193,
1992-09-11,,,0.2363080382347107,0.2334950804710388,0.2323697179555893,0.23279174715280532,0.2549878245592117,0.2609799300134182,
1992-09-14,,,0.2363080382347107,0.23462026715278625,0.23349499255418776,0.23251040652394295,0.2544251781702041,0.2608111341297626,
1992-09-15,,,0.2363080382347107,0.23518285751342774,0.23433896601200105,0.23222906589508058,0.25352495551109316,0.2605016805231571,
1992-09-16,,,0.2391210794448852,0.23630805611610411,0.2346202701330185,0.23265101462602616,0.25279351234436037,0.26030475512146944,
1992-09-17,,,0.2475607991218567,0.2391211986541748,0.2357455462217331,0.23335430026054382,0.2518932890892029,0.2598546434938907,
1992-09-18,,,0.2363080382347107,0.2391211986541748,0.23630813956260682,0.23335430026054382,0.2507680106163025,0.25940453216433523,
1992-09-21,,,0.2363080382347107,0.2391211986541748,0.23687073290348054,0.23307295963168145,0.24986778795719147,0.258757496625185,
1992-09-22,,,0.2363080382347107,0.2391211986541748,0.23715202808380126,0.2333542563021183,0.24896756529808045,0.2579698027670383,
1992-09-23,,,0.2419348508119583,0.23968395292758943,0.23799600452184677,0.2341982342302799,0.24806734591722487,0.25712585002183913,
1992-09-24,,,0.2475607991218567,0.23968395292758943,0.23940257579088212,0.23532350957393647,0.2473921784758568,0.25633815675973887,
1992-09-25,,,0.2531876266002655,0.2430598706007004,0.2410905346274376,0.23673012629151344,0.2466044917702675,0.255831786096096,
1992-09-28,,,0.2531876266002655,0.24643578827381135,0.24277849346399308,0.23813674300909043,0.24581680506467818,0.25526914864778516,
1992-09-29,,,0.2419348508119583,0.24756115078926086,0.24334117472171785,0.23884007036685945,0.24480406284332276,0.25481903895735736,
1992-09-30,,,0.2531876266002655,0.2498117059469223,0.24474782943725587,0.2396840497851372,0.24412889897823334,0.25465025082230563,
1992-10-01,,,0.2475607991218567,0.2498117059469223,0.24474782943725587,0.2402466878294945,0.24356625020503997,0.25465025082230563,
1992-10-02,,,0.2475607991218567,0.24868634045124055,0.24587310552597047,0.24109062254428865,0.24289108276367188,0.2545377226173877,
1992-10-05,,,0.2475607991218567,0.2475609749555588,0.24699838161468507,0.2419345572590828,0.24244096994400025,0.25448145434260366,
1992-10-06,,,0.2363080382347107,0.24643561244010925,0.24699838161468507,0.24207520484924316,0.2417658019065857,0.2543126584589481,
1992-10-07,,,0.2531876266002655,0.24643561244010925,0.24812365919351578,0.24305983185768126,0.24142822563648225,0.25414387032389635,
1992-10-08,,,0.2531876266002655,0.24756097793579102,0.24868634194135666,0.2440444588661194,0.24109064936637878,0.2537500269711017,
1992-10-09,,,0.2531876266002655,0.24868634343147278,0.24868634194135666,0.24488843828439713,0.24075307309627533,0.2533561836183071,
1992-10-12,,,0.2531876266002655,0.24981170892715454,0.24868634194135666,0.24573241770267487,0.2402467054128647,0.25296234026551245,
1992-10-13,,,0.2588136196136474,0.2543128252029419,0.25037421882152555,0.2468576967716217,0.24002164900302886,0.2527935440838337,
1992-10-14,,,0.2531876266002655,0.2543128252029419,0.25037421882152555,0.2475610241293907,0.23990912914276122,0.252624755948782,
1992-10-15,,,0.2531876266002655,0.2543128252029419,0.25093690156936643,0.24784236550331115,0.23996540307998657,0.25245596781373025,
1992-10-16,,,0.2531876266002655,0.2543128252029419,0.2514995843172073,0.2486863449215889,0.24002167701721192,0.25223091170191764,
1992-10-19,,,0.2700664401054382,0.2576885879039764,0.2537501484155655,0.2503742650151253,0.2408093637228012,0.25234343990683555,
1992-10-20,,,0.2644403576850891,0.25881393551826476,0.25656338036060333,0.2517808809876442,0.24148452877998353,0.25228717908263204,
1992-10-21,,,0.2728793919086456,0.26275228857994076,0.2585325568914413,0.2533281080424786,0.24232847452163697,0.25225904062390325,
1992-10-22,,,0.2813191711902618,0.26837859749794,0.26134571135044093,0.25501602664589884,0.24311616092920305,0.2523152999579906,
1992-10-23,,,0.2813191711902618,0.2740049064159393,0.2641588658094406,0.2564226038753986,0.2439038473367691,0.2524278272688389,
1992-10-26,,,0.3010115921497345,0.2801939368247986,0.2689412623643875,0.2588138021528721,0.24508538216352463,0.25273727878928187,
1992-10-27,,,0.3122644424438476,0.2897587537765503,0.2742863446474075,0.26233028173446654,0.2464919739961624,0.25327178701758385,0.30127889730036256
1992-10-28,,,0.3150774240493774,0.2981983602046966,0.2804753243923187,0.2654247716069221,0.2481798803806305,0.25383442506194115,0.3005755981057882
1992-10-29,,,0.3150774240493774,0.30495001077651973,0.2866643041372299,0.26880060285329815,0.249811527132988,0.25434079572558405,0.2996753772348165
1992-10-30,,,0.3094513714313507,0.3105764508247375,0.2922906786203384,0.27189513146877287,0.2512743937969208,0.2551847565174103,0.2987188924103975
1992-11-02,,,0.3094513714313507,0.31226440668106076,0.2962291717529297,0.2749896600842475,0.25262472420930865,0.2558599217236042,0.29756548486649986
1992-11-03,46.314308420277094,A,0.3207041323184967,0.3139523446559906,0.30185554921627045,0.27920946478843683,0.2544251647591591,0.25673201218247416,0.29652460642158984
1992-11-04,46.300461501570055,A,0.3094513714313507,0.3128271341323853,0.30551274716854093,0.2820226520299911,0.2561130863428116,0.25751970484852793,0.29562438495457166
1992-11-05,46.28455995506914,A,0.2981986701488495,0.3094513833522797,0.30720069706439973,0.2842732042074203,0.25757595390081406,0.2580823430418968,0.2949210890382528
1992-11-06,46.265887458194676,A,0.2925719618797302,0.30607550144195556,0.30832597613334656,0.2862424209713935,0.25892628729343414,0.25858871415257456,0.2940489979833364
1992-11-09,46.266876426530416,A,0.3094513714313507,0.30607550144195556,0.30916995406150816,0.2890556082129478,0.26061420887708664,0.2594326749444008,0.29328943781554695
1992-11-10,46.255252094175006,A,0.3150774240493774,0.3049501597881317,0.30945125222206116,0.2918687984347343,0.26235839128494265,0.2602766281366348,0.29241734661161894
1992-11-11,46.257747716068856,A,0.3207041323184967,0.3072007119655609,0.3100139230489731,0.29524462372064586,0.26404631316661836,0.26123311653733255,0.2916296529024839
1992-11-12,46.2734249241981,A,0.3319569528102875,0.3139523684978485,0.3117018759250641,0.29918309003114696,0.2659592914581299,0.2621333375573158,0.29081382967531677
1992-11-13,46.29358017424827,A,0.3263301253318786,0.3207040011882782,0.31338975131511687,0.3028402149677276,0.267872251868248,0.26292103081941604,0.29011052943766114
1992-11-16,46.301633869386706,A,0.3263301253318786,0.32407975196838373,0.31507762670516964,0.30565339922904966,0.2697852122783661,0.2638775110244751,0.28951975665986535
1992-11-17,46.31005510412899,A,0.3263301253318786,0.32633029222488397,0.3156402260065078,0.3087478876113891,0.2716419130563736,0.26438387989997864,0.28912591017782685
1992-11-18,46.30080823391166,A,0.3094513714313507,0.32407974004745477,0.3156402260065078,0.31057648658752435,0.27316103875637054,0.2647777292132378,0.2886195356398821
1992-11-19,46.283716464809004,A,0.3094513714313507,0.31957862377166746,0.31676549613475796,0.3119830965995788,0.2746801644563675,0.26517157852649687,0.2881694252043962
1992-11-20,46.2653912029281,A,0.3038246929645538,0.31507753729820254,0.31789076924324033,0.3131083726882934,0.27603049755096437,0.26550916105508804,0.28776151381433007
1992-11-23,46.245210756609175,A,0.3038246929645538,0.31057645082473756,0.31732810139656065,0.3132490277290344,0.27738083064556124,0.26590300440788267,0.28735360242426394
1992-11-24,46.219107910721334,P,0.2925719618797302,0.30382481813430784,0.3150775551795959,0.31226440370082853,0.27850610911846163,0.26601553231477737,0.2870441500097513
1992-11-25,46.220320093269585,P,0.3150774240493774,0.30495002865791315,0.314514884352684,0.31226440370082853,0.2800252360105514,0.2664093741774559,0.28679096110165114
1992-11-26,46.21595153343991,P,0.3150774240493774,0.3060752391815185,0.31282693147659296,0.31226440370082853,0.28137556850910184,0.2666344287991524,0.2863127168267965
1992-11-27,46.21510572002987,P,0.3150774240493774,0.3083257853984832,0.3117016613483429,0.3125457063317299,0.2829509562253952,0.26685948342084886,0.2857500790804624
1992-11-30,46.24454972512867,A,0.3544624447822571,0.31845333576202395,0.3145148932933807,0.3147962599992752,0.2853140443563461,0.2675909161567688,0.28535623170435426
1992-12-01,46.28577002897551,A,0.3544624447822571,0.3308314323425293,0.3173281252384186,0.3164841756224632,0.28767713248729704,0.26832234889268874,0.28515930928289884
1992-12-02,46.298872699311936,A,0.3375829458236694,0.3353325366973877,0.32014128267765046,0.31789075434207914,0.28959009438753125,0.2688287201523781,0.28487798936665054
1992-12-03,46.32640720660836,A,0.3488357067108154,0.34208419322967526,0.3240797162055969,0.3204226061701775,0.2916155925393104,0.26950388550758364,0.284624800607562
1992-12-04,46.35185040033343,A,0.3488357067108154,0.34883584976196286,0.32858081758022306,0.3232357934117317,0.2935285541415214,0.27006652295589445,0.28437161184847354
1992-12-07,46.34808570416403,A,0.3544624447822571,0.34883584976196286,0.3336445927619934,0.32548634707927704,0.29555405050516126,0.2706854277849197,0.2843153480440378
1992-12-08,46.34886953034661,A,0.3657152056694031,0.35108640193939206,0.34095891714096066,0.3280182361602783,0.29802965760231015,0.27141686022281647,0.2842028204351663
1992-12-09,46.352758450244096,A,0.3544624447822571,0.3544623017311096,0.3448974192142486,0.32970615178346635,0.30005515396594995,0.2720920264720917,0.28400589801371096
1992-12-10,46.332456739654816,A,0.3319569528102875,0.35108655095100405,0.3465853720903396,0.32970615178346635,0.3017430770397186,0.2726546636223793,0.28375271253287787
