Date,GRADE,GPS,APH,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1995-05-30,41.87282296115916,A,0.3804447054862976,0.3807874917984008,0.3655353605747223,0.3705050900578498,0.3699909681081771,0.34946064829826345,0.3309354066848754
1995-05-31,41.86870485244816,A,0.3787312507629394,0.3811302304267883,0.36810595989227296,0.3697339236736297,0.37040226638317103,0.3500604543089866,0.3314495237171649
1995-06-01,41.85571189215846,A,0.3804447054862976,0.3807874917984008,0.37136206924915316,0.3690484300255775,0.3708135658502578,0.3506945312023162,0.3319636400043964
1995-06-02,41.843612022276226,A,0.3821583986282348,0.3807874917984009,0.37530362308025356,0.36844862103462217,0.37112203419208517,0.35131147146224967,0.33249489277601235
1995-06-05,41.831584386248544,A,0.383871853351593,0.38113018274307253,0.37941652238368984,0.3681915774941444,0.37139622330665584,0.351876995563507,0.33302614480257026
1995-06-06,41.8332787689201,A,0.389012724161148,0.3828437864780426,0.3818156391382217,0.3687913358211517,0.37180750489234915,0.35245965451002115,0.3335745330154895
1995-06-07,41.832592658677754,A,0.3804447054862976,0.3831864774227142,0.3821583539247512,0.36930545121431346,0.37218453109264366,0.3531280028820037,0.33407150924205775
1995-06-08,41.83690041913223,A,0.383871853351593,0.38387190699577334,0.38232969939708705,0.3705050572752952,0.3728357326984405,0.35395058453083034,0.33455991670489305
1995-06-09,41.82151337213272,A,0.3667349815368652,0.38078722357749933,0.3807873576879501,0.37076213657855983,0.3733155751228332,0.354636069536209,0.3349712072312831
1995-06-12,41.81302307425059,A,0.3735893666744232,0.3787307262420654,0.3799304544925689,0.37136193513870236,0.3738639628887176,0.35554433047771444,0.335416769683361
1995-06-13,41.79759409786012,P,0.3684486448764801,0.3746179103851318,0.37873084843158716,0.37213310450315473,0.3745151674747466,0.35638404816389074,0.33582806110382074
1995-06-14,41.807318335723174,P,0.3804447054862976,0.3746179103851318,0.37890219390392305,0.37350407689809795,0.3755434000492095,0.3574122807383537,0.33625648811459535
1995-06-15,41.80865710020458,P,0.3804447054862976,0.37393248081207275,0.37890219390392305,0.375132131576538,0.376365982890129,0.35844051331281657,0.33668491512536997
