Date,GRADE,GPS,MTD,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2012-01-16,47.788219608699656,A,163.58999633789062,162.9999969482422,158.4999984741211,153.69999923706055,154.47719970703125,151.23359924316406,157.182149810791
2012-01-17,47.79349162848089,A,168.17999267578125,164.30199584960937,160.07899780273436,154.61999893188477,154.49819946289062,151.3525991821289,157.1708497619629
2012-01-18,47.85376373209247,A,171.1300048828125,166.0539978027344,161.972998046875,155.732999420166,154.74199951171875,151.47119918823242,157.16349975585936
2012-01-19,47.90937700381577,A,172.02999877929688,167.70399780273436,163.78499755859374,156.82199935913087,154.98359954833984,151.60519912719727,157.1745997619629
2012-01-20,48.03126276839672,A,171.58999633789062,169.3039978027344,165.40799713134766,157.8914993286133,155.1727993774414,151.7709991455078,157.17899971008302
2012-01-23,48.163986740282205,A,171.52000427246094,170.88999938964844,166.94499816894532,158.9574996948242,155.3713995361328,151.93609924316405,157.20079971313476
2012-01-24,48.21522827222005,A,172.19000244140625,171.69200134277344,167.99699859619142,160.04449996948242,155.5677996826172,152.13409927368164,157.2253997039795
2012-01-25,48.23411536604746,A,175.77000427246094,172.62000122070313,169.33699951171874,161.5430000305176,155.91299987792968,152.29889938354492,157.2332497406006
2012-01-26,48.19985345805181,A,174.8800048828125,173.19000244140625,170.4470001220703,162.88550033569337,156.28239990234374,152.47249938964845,157.2248497772217
2012-01-27,48.292924972608944,A,176.41000366210938,174.15400390625,171.7290008544922,164.32050018310548,156.74079986572266,152.75729949951173,157.22409980773926
2012-01-30,48.389686821573086,A,175.97000122070312,175.04400329589845,172.96700134277344,165.73349990844727,157.24899993896486,153.0465995788574,157.2309497833252
2012-01-31,48.41980548215767,A,175.5,175.70600280761718,173.69900207519532,166.88899993896484,157.70859985351564,153.30009963989258,157.20399978637695
2012-02-01,48.422043518434016,A,179.11000061035156,176.3740020751953,174.49700164794922,168.2349998474121,158.30059997558592,153.5463996887207,157.1808497619629
2012-02-02,48.48916933774535,A,180.02000427246094,177.402001953125,175.29600219726564,169.54049987792968,158.91080017089843,153.7856997680664,157.16159980773926
2012-02-03,48.56178532600139,A,183.8600006103516,178.89200134277345,176.52300262451172,170.9654998779297,159.61680023193358,154.0917997741699,157.14389984130858
2012-02-06,48.49614500124516,A,180.8699951171875,179.87200012207032,177.45800170898437,172.20149993896484,160.16600006103516,154.3781997680664,157.08849983215333
2012-02-07,48.48492332735995,A,179.61000061035156,180.69400024414062,178.20000152587892,173.09850006103517,160.69220001220702,154.65199981689454,157.04069984436035
2012-02-08,48.48108331774511,A,183.27999877929688,181.5279998779297,178.9510009765625,174.1440002441406,161.16179992675782,155.04439987182616,157.01889984130858
2012-02-09,48.578579359482866,A,184.8800048828125,182.5,179.9510009765625,175.1990005493164,161.69080017089843,155.52289993286132,157.07599983215331
2012-02-10,48.388624770647844,A,181.13999938964844,181.95599975585938,180.42400054931642,176.0765007019043,162.13720001220702,155.93469985961914,157.11519981384276
2012-02-13,48.34637406984023,A,181.75999450683597,182.13399963378907,181.00299987792968,176.98500061035156,162.53679992675782,156.31859985351562,157.14974975585938
2012-02-14,48.288697070141474,A,180.5,182.31199951171874,181.50299987792968,177.6010009765625,162.91199981689454,156.64709991455078,157.15894973754882
2012-02-15,48.07061559572966,A,178.44000244140625,181.34400024414063,181.43600006103514,177.96650085449218,163.31779998779297,157.01159988403322,157.16939971923827
2012-02-16,47.82510845703647,A,181.25,180.6179992675781,181.55899963378906,178.42750091552733,163.8967999267578,157.38829986572264,157.1966497039795
2012-02-17,47.666124293567314,A,178.38999938964844,180.06799926757813,181.01199951171876,178.76750106811522,164.31359985351563,157.77259979248046,157.21964973449707
2012-02-20,47.56867832643019,P,178.38999938964844,179.3940002441406,180.76399993896484,179.11100082397462,164.84299987792969,158.25529983520508,157.2455997467041
2012-02-21,47.57483432779289,P,178.61000061035156,179.01600036621093,180.66399993896485,179.43200073242187,165.4133999633789,158.68849990844726,157.2921997833252
2012-02-22,47.683636247241395,P,179.60000610351562,179.2480010986328,180.2960006713867,179.6235008239746,166.08720001220703,159.09690002441405,157.33644981384276
2012-02-23,47.68808049998669,P,180.5,179.0980010986328,179.85800018310547,179.90450057983398,166.7895999145508,159.47470001220702,157.3812998199463
2012-02-24,47.88490466340395,P,180.9499969482422,179.61000061035156,179.83899993896483,180.13150024414062,167.47279998779297,159.97029998779297,157.4461498260498
2012-02-27,48.10473347632503,A,184.1100006103516,180.75400085449218,180.07400054931642,180.53850021362308,168.28880004882814,160.43399993896483,157.5424998474121
2012-02-28,48.211291743254684,A,182.0399932861328,181.43999938964845,180.22799987792968,180.86549987792972,168.93399993896483,160.85469985961913,157.63939979553223
2012-02-29,48.23558693001033,A,180.27999877929688,181.57599792480468,180.41199951171876,180.92399978637698,169.56220001220703,161.24019989013672,157.72434982299805
2012-03-01,48.33304325427864,A,183.2100067138672,182.1179992675781,180.60800018310547,181.0834999084473,170.22140014648437,161.66899993896484,157.81729988098144
2012-03-02,48.208316634184435,A,180.10000610351562,181.9480010986328,180.77900085449218,180.8955001831055,170.81940032958985,162.04289993286133,157.88729988098146
2012-03-05,47.89387838765305,A,177.19000244140625,180.56400146484376,180.65900115966798,180.71150054931644,171.35920043945313,162.43669998168946,157.9427498626709
2012-03-06,47.53814949066473,P,172.9600067138672,178.7480041503906,180.09400177001953,180.3790008544922,171.80940063476564,162.75650009155274,157.97069992065428
2012-03-07,47.3664870744228,P,175.17999267578125,177.7280029296875,179.6520004272461,179.97400054931643,172.3970004272461,163.12430007934572,158.03939987182616
2012-03-08,47.15419442252693,P,177.77999877929688,176.64200134277343,179.38000030517577,179.61900024414064,172.9920004272461,163.47630004882814,158.1189998626709
2012-03-09,47.16620285719106,P,179.91000366210938,176.6040008544922,179.2760009765625,179.5575004577637,173.63600036621094,163.79620010375976,158.22369987487792
2012-03-12,47.17600044058826,P,177.7100067138672,176.70800170898437,178.63600158691406,179.35500106811523,174.23600036621093,164.03300018310546,158.32659988403321
2012-03-13,47.456065508494305,P,180.8000030517578,178.2760009765625,178.51200256347656,179.37000122070313,174.80420043945313,164.3152001953125,158.4402498626709
2012-03-14,47.54342428035042,P,177.8800048828125,178.81600341796874,178.27200317382812,179.34200134277344,175.31800048828126,164.58560028076172,158.53609985351562
2012-03-15,47.64328045476299,P,181.77999877929688,179.61600341796876,178.1290023803711,179.36850128173828,175.875400390625,164.82910034179687,158.64074981689453
2012-03-16,47.73465332493931,A,184.1999969482422,180.4740020751953,178.53900146484375,179.65900115966798,176.45220031738282,165.09140029907226,158.7684497833252
2012-03-19,47.9682488267307,A,184.1499938964844,181.76199951171876,179.23500061035156,179.94700088500977,177.01220031738282,165.39690017700195,158.90099975585937
2012-03-20,48.0456380334675,A,184.0,182.4019989013672,180.33899993896483,180.21650085449218,177.4588003540039,165.7561001586914,159.01884979248047
2012-03-21,48.226744952965696,A,184.6000061035156,183.74599914550782,181.28100128173827,180.46650085449218,177.90340057373047,166.10260025024414,159.14909980773925
2012-03-22,48.243132416155895,A,183.0399932861328,183.997998046875,181.80700073242187,180.59350051879883,178.2886004638672,166.38730010986328,159.264649810791
2012-03-23,48.10897793463993,A,183.5,183.85799865722657,182.16600036621094,180.72100067138672,178.68680053710938,166.58030014038087,159.38834983825683
2012-03-26,48.08831462663212,A,188.72000122070312,184.77200012207032,183.26699981689453,180.9515007019043,179.18940063476563,166.83330017089844,159.53159980773927
2012-03-27,48.06212959993572,A,189.6699981689453,185.90599975585937,184.15399932861328,181.33300094604493,179.6192007446289,167.05870010375978,159.66314979553223
2012-03-28,47.8701364292065,A,183.75,185.73599853515626,184.74099884033203,181.5065010070801,179.87160064697267,167.3068000793457,159.77184982299804
2012-03-29,47.75177773460296,A,183.0200042724609,185.73200073242188,184.86499938964843,181.49700088500975,180.09140075683592,167.53750015258788,159.8775998687744
2012-03-30,47.74295729924288,A,184.75,185.98200073242188,184.9199996948242,181.729500579834,180.3546008300781,167.76370010375976,160.00554985046386
2012-04-02,47.51796322546564,A,184.1699981689453,185.0720001220703,184.9220001220703,182.07850036621093,180.60760070800782,167.98950012207033,160.12239982604981
2012-04-03,47.3417517280437,A,185.0800018310547,184.15400085449218,185.03000030517578,182.68450012207032,180.8654006958008,168.21660018920898,160.22029983520508
2012-04-04,47.26561867954454,A,182.6699981689453,183.93800048828126,184.83699951171874,183.05900039672852,181.00340057373046,168.45820022583007,160.30554985046388
2012-04-05,47.215373493246204,P,181.41000366210935,183.61600036621093,184.6740005493164,183.24050064086913,181.1340005493164,168.70820022583007,160.3692498779297
2012-04-06,47.0702474042785,P,181.41000366210935,182.9480010986328,184.46500091552733,183.31550064086912,181.23400054931642,168.98740020751953,160.4103498840332
2012-04-09,46.865144812845166,P,178.22999572753906,181.76000061035157,183.4160003662109,183.34150009155272,181.27920043945312,169.264100189209,160.43554985046387
2012-04-10,46.44546063561253,P,173.57000732421875,179.45800170898437,181.80600128173825,182.98000030517576,181.2406005859375,169.47460021972657,160.43869987487793
2012-04-11,46.17640388866073,P,174.61000061035156,177.84600219726562,180.89200134277343,182.8165000915527,181.1506005859375,169.7256002807617,160.44184989929198
2012-04-12,46.10024075969192,P,179.8800048828125,177.54000244140624,180.5780014038086,182.7215003967285,181.14780059814453,170.0293003845215,160.46484992980956
2012-04-13,45.95828849075995,P,177.57000732421875,176.77200317382812,179.86000213623046,182.3900009155273,181.02200073242187,170.31940048217774,160.49244995117186
2012-04-16,45.93010406537542,P,176.1999969482422,176.36600341796876,179.06300201416016,181.99250106811522,180.92860076904296,170.54730041503908,160.54904991149903
2012-04-17,46.22303587333558,P,179.0800018310547,177.46800231933594,178.46300201416017,181.74650115966796,180.91800079345703,170.80510040283204,160.61769989013672
2012-04-18,46.327275404783784,P,177.6300048828125,178.07200317382814,177.95900268554686,181.3980010986328,180.80500091552733,170.9834004211426,160.6770499420166
2012-04-19,46.20753654500556,P,176.3000030517578,177.3560028076172,177.44800262451173,181.06100158691405,180.63340087890626,171.16210052490234,160.74099998474122
2012-04-20,46.241238968139605,P,176.7899932861328,177.2,176.98600158691406,180.7255012512207,180.54640075683594,171.3418003845215,160.80529998779298
2012-04-23,46.16425881066498,P,173.4499969482422,176.65,176.50800170898438,179.96200103759764,180.38020080566406,171.45850036621093,160.8725499725342
2012-04-24,45.90475953523329,P,171.92999267578125,175.21999816894532,176.34400024414063,179.07500076293942,180.2088006591797,171.56040023803712,160.9184499359131
2012-04-25,45.96114248199675,P,177.25999450683594,175.14599609375,176.60899963378907,178.75050048828123,180.1852005004883,171.75150024414063,160.98449989318848
2012-04-26,46.116022029306386,P,179.0399932861328,175.693994140625,176.5249984741211,178.55149993896484,180.14100036621093,172.01890014648438,161.03629989624022
2012-04-27,46.227350488903966,P,179.0399932861328,176.143994140625,176.6719970703125,178.2659996032715,180.15400024414063,172.23380004882813,161.10229988098143
2012-04-30,46.52412512220755,A,179.32000732421875,177.3179962158203,176.98399810791017,178.02350006103515,180.17260040283202,172.50780014038085,161.18239990234375
2012-05-01,46.96592866753605,A,182.00999450683597,179.33399658203126,177.2769973754883,177.86999969482423,180.24060028076173,172.8270001220703,161.30084983825682
2012-05-02,47.24832857927435,A,184.05999755859372,180.69399719238282,177.9199966430664,177.93949966430665,180.32980010986327,173.20850006103515,161.4573998260498
2012-05-03,47.48550504903046,A,183.8300018310547,181.6519989013672,178.6729965209961,178.0604995727539,180.39640014648438,173.59300003051757,161.60444984436035
2012-05-04,47.24151708489748,A,169.52999877929688,179.75,177.9469970703125,177.46649932861328,180.16800018310548,173.82040008544922,161.67804985046388
2012-05-07,46.98223470086767,A,169.72999572753906,177.83199768066407,177.5749969482422,177.04149932861327,179.88040008544922,174.08460006713867,161.78659980773926
2012-05-08,46.65499626221674,P,170.13999938964844,175.45799865722657,177.3959976196289,176.86999893188477,179.64240020751953,174.2882000732422,161.92244979858398
2012-05-09,46.16907702149902,P,169.39999389648438,172.5259979248047,176.60999755859376,176.6094985961914,179.42480010986327,174.49350006103515,162.03154975891113
2012-05-10,45.629001909588716,P,168.52999877929688,169.46599731445312,175.55899810791016,176.04199829101563,179.13119995117188,174.67630004882812,162.16954978942871
2012-05-11,45.68278007923369,P,167.2100067138672,169.0019989013672,174.3759994506836,175.52399826049805,178.87339996337892,174.84640014648437,162.31594985961914
2012-05-14,45.651488204716635,P,165.47000122070312,168.15,172.99099884033203,174.98749847412108,178.63899993896484,174.99910018920897,162.4837498474121
2012-05-15,45.5062741849415,P,164.24000549316406,166.97000122070312,171.21399993896483,174.24549865722656,178.46459991455077,175.1370002746582,162.60114990234376
2012-05-16,45.42904820958331,P,163.3800048828125,165.76600341796876,169.14600067138673,173.53299865722656,178.2286001586914,175.31280029296875,162.71724990844726
2012-05-17,45.29880919700398,P,160.44000244140625,164.14800415039062,166.80700073242187,172.739998626709,177.8818002319336,175.43690032958983,162.7820499420166
2012-05-18,45.05851150272958,P,157.88999938964844,162.28400268554688,165.64300079345702,171.79499893188478,177.44140014648437,175.53870025634765,162.8171999359131
2012-05-21,45.06673621863097,P,163.97999572753906,161.98600158691406,165.06800079345703,171.3214988708496,177.16679992675782,175.7014001464844,162.85964988708497
2012-05-22,45.16532446634074,P,164.02999877929688,161.94400024414062,164.45700073242188,170.9264991760254,176.83139984130858,175.81780014038085,162.93234985351563
2012-05-23,45.26746631803186,P,163.74000549316406,162.01600036621093,163.89100189208983,170.2504997253418,176.5485998535156,175.93330017089843,162.99934989929199
2012-05-24,45.49201853710773,P,163.0,162.5279998779297,163.33800201416017,169.44850006103516,176.1729998779297,176.02420013427735,163.1114998626709
2012-05-25,45.72384887038219,P,162.77999877929688,163.50599975585936,162.89500122070314,168.63550033569337,175.74459991455078,176.0984001159668,163.2337498474121
2012-05-28,45.68601074931683,P,162.77999877929688,163.26600036621093,162.6260009765625,167.80849990844726,175.31720001220702,176.1647001647949,163.35969985961913
2012-05-29,45.716490966443814,P,166.5,163.76000061035157,162.85200042724608,167.03300018310546,174.96720001220703,176.21300018310546,163.4673998260498
2012-05-30,45.52955491052955,P,159.83999633789062,162.97999877929686,162.4979995727539,165.8220001220703,174.47199981689454,176.1877001953125,163.52859977722167
2012-05-31,45.25667595422171,P,156.1199951171875,161.60399780273437,162.06599884033204,164.43649978637694,173.93359985351563,176.1111001586914,163.58234977722168
2012-06-01,44.968176705241035,B,153.55999755859375,159.75999755859374,161.63299865722655,163.63799972534179,173.3347998046875,176.01080017089845,163.59324974060058
2012-06-04,44.61772167001149,B,153.00999450683594,157.80599670410157,160.53599853515624,162.80199966430663,172.62059967041014,175.9050001525879,163.56929969787598
2012-06-05,44.19778926402995,B,154.69000244140625,155.44399719238282,159.60199890136718,162.02949981689454,171.92099975585938,175.77010025024413,163.56134971618653
2012-06-06,44.21535879006319,B,158.7899932861328,155.23399658203124,159.10699768066405,161.49899978637694,171.42179962158204,175.64670013427735,163.55894966125487
2012-06-07,44.31152858490862,B,157.25999450683594,155.46199645996094,158.53299713134766,160.9354995727539,170.90659942626954,175.49900009155274,163.552099609375
2012-06-08,44.470274510237424,B,158.0500030517578,156.35999755859376,158.05999755859375,160.47749938964844,170.37259948730468,175.3636001586914,163.56729965209962
2012-06-11,44.66193465106343,B,155.30999755859375,156.81999816894532,157.31299743652343,159.96949920654296,169.79539947509767,175.20150009155273,163.5687996673584
2012-06-12,44.84609505926327,B,156.1699981689453,157.11599731445312,156.27999725341797,159.56599884033204,169.21719940185548,175.04130004882813,163.58769966125487
2012-06-13,44.73040144436711,B,153.44000244140625,156.0459991455078,155.63999786376954,159.06899871826172,168.63259948730467,174.81800003051757,163.55844970703126
2012-06-14,44.785769250114406,B,156.3699951171875,155.8679992675781,155.66499786376954,158.8654983520508,168.13179931640624,174.63289993286133,163.55269966125488
2012-06-15,44.829759601716425,B,156.4199981689453,155.54199829101563,155.95099792480468,158.79199829101563,167.63199920654296,174.4329998779297,163.5951496887207
2012-06-18,44.999364803531826,B,157.72000122070312,156.0239990234375,156.4219985961914,158.47899856567383,167.22179931640625,174.25049987792968,163.64854972839356
2012-06-19,45.2242972319845,B,159.4499969482422,156.67999877929688,156.897998046875,158.2499984741211,166.93939910888673,174.08999984741212,163.69504974365233
2012-06-20,45.47734922789494,C,158.44000244140625,157.67999877929688,156.86299896240234,157.9849983215332,166.6159991455078,173.88329986572265,163.71484977722167
2012-06-21,45.34038268597761,C,152.85000610351562,156.9760009765625,156.4220001220703,157.47749862670898,166.07539916992187,173.6115998840332,163.6986498260498
2012-06-22,45.16455972294577,B,153.17999267578125,156.3279998779297,155.93499908447265,156.99749832153321,165.58759887695314,173.3047998046875,163.69829978942872
2012-06-25,44.878017912213636,B,150.57000732421875,154.89800109863282,155.46100006103515,156.3869987487793,165.07499908447267,173.00179992675783,163.6899998474121
2012-06-26,44.51202916364036,B,151.25,153.25800170898438,154.96900024414063,155.6244987487793,164.51839904785157,172.71819992065429,163.68509986877442
2012-06-27,44.29403830834956,B,151.19000244140625,151.80800170898436,154.74400024414064,155.19199905395507,163.98959899902343,172.39729995727538,163.72084991455077
2012-06-28,44.416595443814174,B,152.61000061035156,151.76000061035157,154.36800079345704,155.0164993286133,163.51579895019532,172.0745999145508,163.79874992370605
2012-06-29,44.647867431405075,B,155.85000610351562,152.29400329589845,154.31100158691407,155.13099975585936,163.09699920654296,171.82169998168945,163.8781999206543
2012-07-02,44.99869110912717,B,157.17999267578125,153.61600036621093,154.2570007324219,155.33949966430663,162.77159912109374,171.5758999633789,163.94724990844728
2012-07-03,45.48624084454033,C,161.3800048828125,155.64200134277343,154.45000152587892,155.67399978637695,162.56059936523437,171.38470001220702,164.0158999633789
2012-07-04,45.876849396922886,C,161.3800048828125,157.68000183105468,154.74400177001954,155.80350036621093,162.24299957275392,171.2141000366211,164.11284996032714
2012-07-05,46.12077013633769,C,160.05999755859375,159.1700012207031,155.46500091552736,155.94350051879883,161.86339965820312,171.00220001220703,164.19524993896485
2012-07-06,46.13785261098801,C,157.17999267578125,159.43599853515624,155.86500091552733,155.9,161.4261996459961,170.79009994506836,164.2813498687744
2012-07-09,46.051599809959576,C,154.39999389648438,158.87999877929687,156.2479995727539,155.85449981689453,160.9277993774414,170.55019989013672,164.4027498626709
2012-07-10,45.680450669853876,C,151.25,156.85399780273437,156.2479995727539,155.60849990844727,160.31259948730468,170.2765998840332,164.48254989624024
2012-07-11,45.234366876829085,B,148.67999267578125,154.31399536132812,155.99699859619142,155.37049942016603,159.60499938964844,169.96739974975586,164.53214988708496
2012-07-12,44.794802733833194,B,148.8300018310547,152.0679962158203,155.6189987182617,154.99349975585938,158.90499938964842,169.6506997680664,164.5626998901367
2012-07-13,44.64166976497276,B,151.27999877929688,150.88799743652345,155.16199798583983,154.73649978637695,158.53999938964844,169.35399978637696,164.66214988708495
2012-07-16,44.509931844021985,B,151.42999267578125,150.29399719238282,154.58699798583984,154.42199935913087,158.1739993286133,169.02719970703126,164.73059982299804
2012-07-17,44.588665101336574,B,152.86000061035156,150.61599731445312,153.73499755859376,154.09249954223634,157.82839935302735,168.73539978027344,164.79504981994629
2012-07-18,44.91782307940553,B,156.75999450683594,152.23199768066405,153.2729965209961,154.0084991455078,157.57559936523438,168.50019973754883,164.87019981384276
2012-07-19,45.34785532342411,B,157.97999572753906,154.06199645996094,153.06499633789062,154.26499862670897,157.36459930419923,168.24789962768554,164.9584497833252
2012-07-20,45.530517263327795,B,155.64999389648438,154.93599548339844,152.91199645996093,154.38849868774415,157.13339904785155,168.00339950561522,165.0231497192383
2012-07-23,45.69749103696741,C,152.5500030517578,155.15999755859374,152.72699737548828,154.48749847412108,156.87499908447265,167.75699951171876,165.0968497467041
2012-07-24,45.798019962411225,C,151.0,154.78799743652343,152.70199737548828,154.4749984741211,156.61019897460938,167.53739944458007,165.1469497680664
2012-07-25,45.73065737417087,C,151.11000061035156,153.65799865722656,152.94499816894532,154.47099838256835,156.36479888916017,167.29669952392578,165.21049980163573
2012-07-26,45.6874215817788,C,155.07000732421875,153.0760009765625,153.56899871826172,154.59399871826173,156.2573989868164,167.069599609375,165.27294982910155
2012-07-27,45.70856203584528,C,155.7899932861328,153.1040008544922,154.0199981689453,154.59099807739258,156.2153988647461,166.82839950561524,165.3122998046875
2012-07-30,45.695872180348346,B,154.2899932861328,153.45199890136718,154.30599822998047,154.44649810791014,156.02159881591797,166.59419937133788,165.31359977722167
2012-07-31,45.70468554722413,B,154.8000030517578,154.21199951171874,154.4999984741211,154.11749801635742,155.8369989013672,166.3341993713379,165.3246997833252
2012-08-01,45.724304857031846,C,155.2100067138672,155.03200073242186,154.34499969482422,153.80899810791016,155.66639892578124,166.10749938964844,165.34654983520508
2012-08-02,45.4497554431249,C,151.27999877929688,154.2739990234375,153.675,153.3699981689453,155.4319989013672,165.80249938964843,165.31579986572265
2012-08-03,45.45479151455857,C,159.24000549316406,154.96400146484376,154.03400115966798,153.47299880981444,155.36119903564452,165.55289947509766,165.32214988708495
2012-08-06,45.71181448727926,C,162.92999267578125,156.69200134277344,155.0720001220703,153.8994987487793,155.36419891357423,165.34069946289063,165.36879981994628
2012-08-07,46.14874760110256,C,167.3800048828125,159.20800170898437,156.71000061035156,154.70599899291992,155.38179901123047,165.17449951171875,165.4652998352051
2012-08-08,46.658184534168065,C,168.66000366210938,161.89800109863282,158.46500091552736,155.70499954223632,155.55819915771485,165.0150994873047,165.55884986877442
2012-08-09,47.35357847965748,A,167.97999572753906,165.23800048828124,159.75599975585936,156.66249923706056,155.79539916992186,164.86449951171875,165.62589981079103
2012-08-10,47.59541604104441,A,165.77000427246094,166.54400024414062,160.75400085449218,157.38699951171876,156.0395993041992,164.68719955444337,165.6337498474121
2012-08-13,47.63508952967063,A,166.32000732421875,167.2220031738281,161.95700225830078,158.13150024414062,156.3057995605469,164.46319961547852,165.64824989318848
2012-08-14,47.39544365819324,A,165.13999938964844,166.7740020751953,162.99100189208986,158.74550018310546,156.51479949951172,164.21789962768554,165.63829986572264
2012-08-15,47.10505186715909,A,166.16000366210938,166.2740020751953,164.08600158691405,159.21550064086915,156.66219970703125,164.04199966430664,165.67439987182618
2012-08-16,46.817791464047765,A,165.00999450683594,165.68000183105468,165.45900115966796,159.56700057983397,156.81719970703125,163.86189956665038,165.69969985961913
2012-08-17,46.62862175459242,A,163.77999877929688,165.28200073242186,165.91300048828126,159.9735008239746,156.93179962158203,163.65219955444337,165.70794982910155
2012-08-20,46.42847451084639,A,162.75999450683594,164.56999816894532,165.89600067138673,160.4840003967285,157.08079956054686,163.43809951782225,165.7137998199463
2012-08-21,46.38947314839006,A,164.97999572753906,164.53799743652343,165.65599975585937,161.18300018310546,157.25699951171876,163.23709945678712,165.72684982299805
2012-08-22,46.31932201608092,A,164.32000732421875,164.1699981689453,165.2220001220703,161.84350051879883,157.474599609375,163.05359954833983,165.75589988708495
2012-08-23,46.19839061213754,P,162.9499969482422,163.75799865722655,164.71900024414063,162.2375,157.6061996459961,162.86899948120117,165.78859985351562
2012-08-24,46.17118501728018,P,162.4499969482422,163.49199829101562,164.38699951171876,162.57050018310548,157.72679962158202,162.6793994140625,165.833399810791
2012-08-27,46.23112509105744,P,163.36000061035156,163.61199951171875,164.09099884033202,163.0240005493164,157.839599609375,162.53069946289062,165.8973998260498
2012-08-28,46.29714027390691,P,165.4199981689453,163.7,164.1189987182617,163.55500030517578,157.95899963378906,162.4491993713379,165.96189979553222
2012-08-29,46.34780500311433,P,164.5500030517578,163.74599914550782,163.95799865722657,164.02200012207032,158.0811996459961,162.34859939575196,166.03709983825684
2012-08-30,46.4945529198948,A,164.32000732421875,164.02000122070314,163.88899993896484,164.67400054931642,158.31059967041017,162.19299942016602,166.11114990234375
2012-08-31,46.63041126618834,A,165.11000061035156,164.552001953125,164.02200012207032,164.96750030517578,158.54919982910155,162.06839935302733,166.19389991760255
2012-09-03,46.68993890970143,A,165.11000061035156,164.902001953125,164.2570007324219,165.0765007019043,158.83999969482423,161.95749938964843,166.25239990234374
2012-09-04,46.588382689609865,A,164.11000061035156,164.64000244140624,164.1700012207031,164.91300048828126,159.09719970703125,161.8077993774414,166.30644989013672
2012-09-05,46.4705981084657,A,163.19000244140625,164.36800231933594,164.05700073242187,164.6395004272461,159.33719970703126,161.66339935302733,166.32339988708497
2012-09-06,46.47983287381234,A,167.80999755859375,165.06600036621094,164.54300079345703,164.63100051879883,159.6411996459961,161.5784992980957,166.37029991149902
2012-09-07,46.64409014450708,A,172.94000244140625,166.6320007324219,165.59200134277344,164.9895004272461,159.9829995727539,161.53999938964844,166.44089988708495
2012-09-10,46.74694044342987,A,170.83999633789062,167.7779998779297,166.34000091552736,165.2154998779297,160.2561996459961,161.51389938354492,166.48619987487794
2012-09-11,46.94387973484143,A,170.91000366210938,169.13800048828125,166.88900146484374,165.50400009155274,160.44679962158204,161.5036994934082,166.53204986572266
2012-09-12,47.137913196583106,A,169.66000366210938,170.43200073242187,167.4000015258789,165.67900009155272,160.61239959716798,161.42769958496095,166.58959991455077
2012-09-13,47.29785373583294,A,174.24000549316406,171.71800231933594,168.39200134277343,166.14050064086913,160.89599975585938,161.37969970703125,166.69929992675782
2012-09-14,47.35868883758396,A,177.44000244140625,172.61800231933594,169.6250015258789,166.8235008239746,161.30119995117187,161.36369979858398,166.79874992370605
2012-09-17,47.51892442531551,A,176.4199981689453,173.73400268554687,170.7560012817383,167.5065010070801,161.7416000366211,161.33469970703126,166.92124992370606
2012-09-18,47.59249240694385,A,173.32000732421875,174.21600341796875,171.677001953125,167.92350158691406,162.18300018310546,161.2477998352051,167.0373999786377
2012-09-19,47.798768634189734,A,174.97000122070312,175.2780029296875,172.8550018310547,168.45600128173828,162.7088003540039,161.15689987182617,167.18269996643068
2012-09-20,47.70994509629605,A,171.92999267578125,174.81600036621094,173.26700134277343,168.90500106811524,163.17080017089845,161.03789978027345,167.3154499053955
2012-09-21,47.55625390454341,A,172.47000122070312,173.8220001220703,173.22000122070312,169.40600128173827,163.59460021972657,161.0672998046875,167.44384994506837
2012-09-24,47.451230377634694,A,173.72000122070312,173.28200073242186,173.50800170898438,169.92400131225585,164.040400390625,161.10719985961913,167.5958999633789
2012-09-25,47.34256109556961,A,171.00999450683594,172.81999816894532,173.51800079345702,170.2035011291504,164.4034002685547,161.115899810791,167.7020499420166
2012-09-26,47.13865123439103,A,171.2899932861328,172.08399658203126,173.68099975585938,170.54050064086914,164.69400024414062,161.1347998046875,167.81414993286134
2012-09-27,47.14417731201982,A,173.11000061035156,172.31999816894532,173.56799926757813,170.9800003051758,164.99660034179686,161.18059982299803,167.92844993591308
2012-09-28,47.062674050086365,P,170.74000549316406,171.9739990234375,172.89799957275392,171.2615005493164,165.29840057373048,161.21589981079103,168.0311499786377
2012-10-01,46.95904864383109,P,171.6199951171875,171.5539978027344,172.41799926757812,171.5870002746582,165.67980041503907,161.27739974975586,168.13824996948242
2012-10-02,47.04411396862273,P,172.42999267578125,171.83799743652344,172.32899780273436,172.00299987792968,166.10840026855467,161.35929962158204,168.24814994812013
2012-10-03,47.211749335473456,A,174.61000061035156,172.5019989013672,172.29299774169922,172.57399978637696,166.57840026855467,161.47159957885742,168.39219993591308
2012-10-04,47.34353729198883,A,176.05999755859375,173.0919982910156,172.70599822998048,172.98649978637695,166.99820007324217,161.6277995300293,168.53234992980958
2012-10-05,47.56530899305435,A,176.13999938964844,174.1719970703125,173.072998046875,173.14649963378906,167.4052001953125,161.81029953002928,168.67449989318848
2012-10-08,47.690962408561326,A,175.1999969482422,174.88799743652345,173.22099761962892,173.36449966430663,167.82340026855468,161.92249954223632,168.81194984436036
2012-10-09,47.57782623888065,A,170.7100067138672,174.54400024414062,173.19099884033204,173.35449981689453,168.14160034179687,161.98929962158203,168.90354988098144
