Date,GRADE,GPS,ACN,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2001-12-26,,,18.60282325744629,18.639683151245116,18.138456344604492,17.697844648361205,15.271892776489258,12.790217161178589,
2001-12-27,,,18.638267517089844,18.531923294067383,18.350432014465333,17.870119285583495,15.407869186401367,12.866712732315063,
2001-12-28,,,18.82259559631348,18.58863983154297,18.556027793884276,18.010136985778807,15.545405349731446,12.947249326705933,
2001-12-31,,,19.084903717041016,18.71766929626465,18.65953426361084,18.15263605117798,15.678971366882324,13.031685152053832,
2002-01-01,,,19.084903717041016,18.846698760986328,18.728302192687988,18.249052810668946,15.810835857391357,13.118318710327149,
2002-01-02,,,18.58155059814453,18.842444229125977,18.74106369018555,18.233456230163576,15.930931816101074,13.199280700683595,
2002-01-03,,,18.00020980834961,18.71483268737793,18.623377990722656,18.202971363067626,16.03940095901489,13.2796755027771,
2002-01-04,,,19.63788604736328,18.87789077758789,18.73326530456543,18.30364246368408,16.18232509613037,13.37311499595642,
2002-01-07,,,18.75170135498047,18.811250305175783,18.764459800720214,18.369220352172853,16.308518085479736,13.45180835723877,
2002-01-08,,,19.340126037597656,18.86229476928711,18.85449676513672,18.45854787826538,16.44931537628174,13.535606126785279,
2002-01-09,,,19.545717239379883,19.05512809753418,18.948786163330077,18.543621253967284,16.59110506057739,13.622310523986817,
2002-01-10,,,19.722957611083984,19.399677658081053,19.05725517272949,18.703843593597412,16.725947132110594,13.711425428390504,
2002-01-11,,,18.7658748626709,19.225275421142577,19.051583099365235,18.803805446624757,16.842498359680175,13.78990605354309,
2002-01-14,,,17.68118667602539,19.011172485351562,18.91121139526367,18.785372829437257,16.939482669830323,13.85697262763977,
2002-01-15,,,18.00020980834961,18.74318923950195,18.80274200439453,18.76552209854126,17.04469066619873,13.928080186843872,
2002-01-16,,,18.432666778564453,18.520579147338868,18.787853622436522,18.764458656311035,17.145361347198488,14.005993642807006,
2002-01-17,,,18.432666778564453,18.26252098083496,18.83109931945801,18.727238655090332,17.2311439704895,14.084332475662231,
2002-01-18,,,18.262527465820312,18.161851501464845,18.69356346130371,18.71341438293457,17.313523807525634,14.161324377059936,
2002-01-21,,,18.262527465820312,18.27811965942383,18.644646072387694,18.704552936553956,17.40242609024048,14.238316278457642,
2002-01-22,,,17.695363998413086,18.217150497436524,18.48016986846924,18.667333316802978,17.4614107131958,14.306233606338502,
2002-01-23,,,17.404701232910156,18.011557388305665,18.266068267822266,18.607427215576173,17.522947597503663,14.374576358795165,
2002-01-24,,,18.219985961914062,17.969021224975585,18.115771102905274,18.586513137817384,17.600223064422607,14.453978662490846,
2002-01-25,,,17.865509033203125,17.88961753845215,18.025734519958498,18.538658809661865,17.65920753479004,14.529694385528565,
2002-01-28,,,17.014774322509766,17.64006690979004,17.959093284606933,18.435152339935303,17.68756549835205,14.592436361312867,
2002-01-29,,,16.92969512939453,17.486933135986327,17.852041816711427,18.32739191055298,17.724856052398682,14.654327545166016,
2002-01-30,,,17.688274383544922,17.54364776611328,17.77760257720947,18.282728099822997,17.790079288482666,14.72380452156067,
2002-01-31,,,18.276695251464844,17.554989624023438,17.762005424499513,18.29655237197876,17.86707094192505,14.799165706634522,
2002-02-01,,,19.850566864013672,17.95200119018555,17.92080936431885,18.30718641281128,17.972704334259035,14.890265607833863,
2002-02-04,,,19.36139678955078,18.42132568359375,18.030696296691893,18.337671184539794,18.055084285736083,14.980373048782349,
2002-02-05,,,19.28340530395508,18.89206771850586,18.189500427246095,18.334835147857667,18.121725425720214,15.070055055618287,
2002-02-06,,,19.155799865722656,19.185572814941406,18.364610290527345,18.315339279174804,18.19503080368042,15.162714681625367,
2002-02-07,,,19.49609375,19.42945251464844,18.492221069335937,18.303996086120605,18.28109718322754,15.265866756439209,
2002-02-08,,,19.652063369750977,19.389751815795897,18.670876502990723,18.34830551147461,18.353693618774415,15.371996431350707,
2002-02-11,,,18.999832153320312,19.317438888549805,18.869382286071776,18.414237785339356,18.408991813659668,15.468413515090942,
2002-02-12,,,18.418487548828125,19.144455337524413,19.018261528015138,18.435151672363283,18.434230194091796,15.561852931976318,
2002-02-13,,,18.290882110595703,18.971471786499023,19.078522300720216,18.428062438964844,18.422178192138674,15.658269958496094,
2002-02-14,,,19.14162254333496,18.900577545166016,19.165015029907227,18.46351022720337,18.4328125,15.765675764083863,
2002-02-15,,,19.46064758300781,18.862294387817382,19.12602310180664,18.523416233062743,18.469536170959472,15.869891281127929,
2002-02-18,,,19.46064758300781,18.954457473754882,19.135948181152344,18.58332223892212,18.509946250915526,15.97446123123169,
2002-02-19,,,19.106172561645508,19.09199447631836,19.118224906921387,18.65386266708374,18.540998191833495,16.076337184906006,
2002-02-20,,,19.2125186920166,19.276321792602538,19.12389678955078,18.74425354003906,18.56836357116699,16.176653509140014,
2002-02-21,,,18.432666778564453,19.13453063964844,19.017554092407227,18.754887580871582,18.606646690368652,16.265342988967895,
2002-02-22,,,18.17035675048828,18.87647247314453,18.86938343048096,18.77012996673584,18.63472106933594,16.350983963012695,
2002-02-25,,,17.865509033203125,18.557444763183593,18.755951118469238,18.81266670227051,18.631034469604494,16.435845136642456,
2002-02-26,,,18.2058048248291,18.37737121582031,18.734682846069337,18.876472187042236,18.627206077575682,16.522904024124145,
2002-02-27,,,18.248348236083984,18.18453712463379,18.730429458618165,18.90447587966919,18.623094329833986,16.608474197387697,
2002-02-28,,,18.56737518310547,18.211478805541994,18.673004722595216,18.91900987625122,18.610900497436525,16.686671295166015,
2002-03-01,,,18.574460983276367,18.292299652099608,18.58438606262207,18.855204582214355,18.61160945892334,16.755084896087645,
2002-03-04,,,18.999832153320312,18.519164276123046,18.53830451965332,18.837126350402833,18.622810974121094,16.82101718902588,
2002-03-05,,,19.67333030700684,18.812669372558595,18.595020294189453,18.85662260055542,18.647482452392577,16.89403889656067,
2002-03-06,,,19.52445411682129,19.067890548706053,18.626213836669923,18.87505531311035,18.665915069580077,16.968903923034667,
2002-03-07,,,19.240869522094727,19.202589416503905,18.70703411102295,18.862294101715086,18.677967109680175,17.042918148040773,
2002-03-08,,,21.19048118591309,19.72579345703125,19.00904655456543,18.939214992523194,18.725324821472167,17.135365085601805,
2002-03-11,,,21.197566986083984,20.165340423583984,19.342252349853517,19.049101734161376,18.767578086853028,17.223274726867675,
2002-03-12,,,21.133764266967773,20.45742721557617,19.63504829406738,19.18486557006836,18.808555297851562,17.30969557762146,
2002-03-13,,,20.66585731506348,20.68570785522461,19.876799201965333,19.303614330291747,18.850241432189943,17.39058662414551,
2002-03-14,,,20.3255615234375,20.902646255493163,20.052617835998536,19.362811279296874,18.8967484664917,17.468074712753296,
2002-03-15,,,20.552433013916016,20.77503662109375,20.2504150390625,19.417400550842284,18.915039405822753,17.54868225097656,
2002-03-18,,,20.857275009155277,20.706978225708006,20.436159324645995,19.487231922149657,18.95715087890625,17.632834482192994,
2002-03-19,,,18.432666778564453,20.166758728027343,20.312092971801757,19.453556632995607,18.939001693725587,17.694158535003663,
2002-03-20,,,18.82259559631348,19.798106384277347,20.24190711975098,19.43406047821045,18.924539260864258,17.757822160720824,
2002-03-21,,,19.418113708496094,19.616616821289064,20.259631538391115,19.483332824707034,18.9184423828125,17.82219475746155,
2002-03-22,,,19.588258743286133,19.423781967163087,20.09940929412842,19.554227924346925,18.934890060424806,17.888694210052492,
2002-03-25,,,19.17706680297852,19.087740325927733,19.897359275817873,19.619805812835697,18.964807662963867,17.952145166397095,
2002-03-26,,,18.93602180480957,19.18841133117676,19.677585029602053,19.65631666183472,18.983523902893065,18.014107284545897,
2002-03-27,,,18.79423713684082,19.182739639282225,19.49042301177979,19.68361110687256,18.990755310058592,18.06805832862854,
2002-03-28,,,18.928932189941406,19.08490333557129,19.350760078430177,19.70168895721436,19.000680618286133,18.11591229438782,
2002-03-29,,,18.928932189941406,18.953038024902344,19.188409996032718,19.71941251754761,19.014008712768554,18.163766260147096,
2002-04-01,,,18.893482208251957,18.896321105957032,18.992030715942384,19.71409502029419,19.02662780761719,18.21452694892883,
2002-04-02,,,18.432666778564453,18.79565010070801,18.992030715942384,19.652061843872072,19.041373863220215,18.25139228820801,
2002-04-03,,,18.439756393432617,18.72475395202637,18.953746795654297,19.59782695770264,19.062074966430664,18.292511281967162,
2002-04-04,,,17.794612884521484,18.497890090942384,18.791396713256837,19.525514125823978,19.053567504882814,18.32689528465271,
2002-04-05,,,17.837154388427734,18.279534530639648,18.616286277770996,19.35784778594971,19.053000411987306,18.35610397338867,
2002-04-08,,,17.036041259765625,17.908046340942384,18.402183723449706,19.149771499633793,19.053425750732423,18.370495624542237,
2002-04-09,,,17.305437088012695,17.68260040283203,18.23912525177002,18.958355140686038,19.060940589904785,18.392898321151733,
2002-04-10,,,17.1920108795166,17.433051300048827,18.078902626037596,18.784662818908693,19.05101531982422,18.42054730415344,
2002-04-11,,,15.986794471740724,17.071487617492675,17.784688854217528,18.567724466323856,19.005217304229735,18.436144123077394,
2002-04-12,,,15.96552848815918,16.697162437438966,17.488348484039307,18.338379240036012,18.927516536712645,18.45011043548584,
2002-04-15,,,15.908814430236816,16.471717071533202,17.18988170623779,18.090956211090088,18.858464889526367,18.456774587631227,
2002-04-16,,,16.837533950805664,16.378136444091798,17.030368423461915,18.01119956970215,18.809547462463378,18.465636444091796,
2002-04-17,,,17.000591278076172,16.33985252380371,16.88645191192627,17.920099353790285,18.76644329071045,18.480737047195433,
2002-04-18,,,16.376718521118164,16.4178373336792,16.744662475585937,17.768029594421385,18.704055786132812,18.492576484680175,
2002-04-19,,,17.35506820678711,16.695745277404786,16.696453857421876,17.656370067596434,18.658115882873535,18.505904750823973,
2002-04-22,,,17.305437088012695,16.97506980895996,16.723393440246582,17.562788581848146,18.624227981567383,18.516609897613524,
2002-04-23,,,16.972230911254883,17.002009201049805,16.6900728225708,17.46459903717041,18.59530284881592,18.514766521453858,
2002-04-24,,,16.41216468811035,16.88432388305664,16.612088203430176,17.345495414733886,18.55772850036621,18.48995334625244,15.08646710395813
2002-04-25,,,15.937170028686523,16.796414184570313,16.607125759124756,17.195907306671142,18.493639450073243,18.46322597503662,15.112379174232483
2002-04-26,,,15.455083847045898,16.41641731262207,16.556081295013428,17.022214889526367,18.413528175354003,18.441532173156737,15.136447987556458
2002-04-29,,,14.36330795288086,15.827991485595703,16.40153064727783,16.79570617675781,18.311581382751466,18.410763816833494,15.155093355178833
2002-04-30,,,15.19986057281494,15.473517417907715,16.23776330947876,16.634065866470337,18.233455142974854,18.387226667404175,15.17841775894165
2002-05-01,56.525038889497516,B,14.944642066955566,15.180012893676757,16.0321683883667,16.459310150146486,18.148097610473634,18.358230590820312,15.200147051811218
2002-05-02,56.465318776790575,B,15.029714584350586,14.99852180480957,15.897467994689942,16.32106523513794,18.080038566589355,18.343342628479004,15.22389684677124
2002-05-03,56.358183053704614,B,14.086814880371094,14.724868011474609,15.57064266204834,16.133548259735107,17.998367729187013,18.316544399261474,15.242896676063538
2002-05-06,56.526892544019944,B,14.32076930999756,14.716360282897949,15.272175884246826,15.997784662246705,17.9274729347229,18.279253702163697,15.262392783164978
2002-05-07,56.55820115490557,B,14.646880149841309,14.605764198303223,15.039640808105469,15.864856815338134,17.856294441223145,18.241750259399414,15.28259780406952
2002-05-08,56.83022378629199,B,15.752845764160156,14.767404937744141,14.97370891571045,15.792898559570313,17.80638439178467,18.214739360809325,15.306418480873107
2002-05-09,56.77549513508581,B,14.32076930999756,14.625615882873536,14.812068843841553,15.709597301483154,17.72145227432251,18.166176385879517,15.323433265686035
2002-05-10,56.99960507511935,B,14.505094528198242,14.709271812438965,14.717069911956788,15.636575603485108,17.640064945220946,18.125837202072145,15.342255854606629
2002-05-13,57.22490703942719,B,14.994271278381348,14.843972206115723,14.780166244506836,15.590848445892334,17.559953727722167,18.09138235092163,15.363701581954956
2002-05-14,57.44002358399218,B,15.490530967712402,15.012702369689942,14.809233283996582,15.523498296737671,17.47629774093628,18.061890096664428,15.386210684776307
2002-05-15,57.435763179380444,B,15.752845764160156,15.012702369689942,14.890053653717041,15.46111102104187,17.400865573883056,18.033390321731567,15.411803741455078
2002-05-16,57.46854199058789,B,14.17897891998291,14.984344291687012,14.804980087280274,15.351224040985107,17.29962776184082,17.9887974357605,15.42775508403778
2002-05-17,57.35198595106268,C,14.17897891998291,14.919121170043946,14.814196491241455,15.192419576644898,17.159397716522218,17.942361268997193,15.444805297851563
2002-05-20,57.26445819528056,C,15.21404266357422,14.96307544708252,14.903523826599121,15.087849855422974,17.03972723007202,17.903652658462523,15.46766890525818
2002-05-21,57.09444884760193,B,14.81702995300293,14.828375244140625,14.920538806915284,14.980089807510376,16.913392543792725,17.860973920822143,15.489646315574646
2002-05-22,56.88058278786077,B,14.675236701965332,14.61285343170166,14.812777900695801,14.893243408203125,16.79358013153076,17.821910781860353,15.510595741271972
2002-05-23,57.04572197767214,B,14.895009994506836,14.756059646606445,14.870201969146729,14.841135406494141,16.68496910095215,17.790858783721923,15.535267143249511
2002-05-24,57.19912053705189,B,14.760319709777832,14.87232780456543,14.895724487304687,14.806397199630737,16.569126834869383,17.74208312034607,15.557599058151245
2002-05-27,57.17403201353593,B,14.760319709777832,14.781583213806153,14.872329330444336,14.826247787475586,16.447187728881836,17.702169303894042,15.576988830566407
2002-05-28,57.29672863420627,B,14.994271278381348,14.817031478881836,14.82270336151123,14.815968322753907,16.378419818878175,17.65871075630188,15.597158441543579
2002-05-29,57.45437155030848,B,14.944642066955566,14.870912551879883,14.74188299179077,14.815968322753907,16.300860748291015,17.612700004577636,15.617505264282226
2002-05-30,57.39271430841064,B,14.682330131530762,14.828376579284669,14.792218112945557,14.798599100112915,16.20614507675171,17.562293729782105,15.636859579086304
2002-05-31,57.43964797338049,B,14.78158187866211,14.832629013061524,14.852478408813477,14.833337450027466,16.11001153945923,17.522450799942018,15.656178426742553
2002-06-03,57.44515538266938,B,14.398748397827148,14.760314750671387,14.77094898223877,14.837236404418945,16.0144451713562,17.489626417160036,15.673299522399903
2002-06-04,57.31010312171395,B,13.916666030883787,14.544793701171875,14.680912590026855,14.80072569847107,15.914058055877685,17.448790979385375,15.688435583114623
2002-06-05,57.17370963321574,B,13.959200859069824,14.347705459594726,14.609309005737305,14.711043453216552,15.817357330322265,17.40405632019043,15.705024981498719
2002-06-06,57.06890300188192,B,13.83868408203125,14.178976249694824,14.503676414489746,14.686939191818237,15.715552368164062,17.358116493225097,15.721224484443665
2002-06-07,56.953834898107175,B,14.143535614013672,14.051366996765136,14.44199800491333,14.668861246109008,15.619844436645508,17.316926574707033,15.739125475883483
2002-06-10,56.97760100228069,B,14.420022010803224,14.055621719360351,14.407968235015868,14.640148782730103,15.530375232696533,17.278501520156862,15.75840889930725
2002-06-11,57.10855053444908,B,14.455464363098145,14.163381385803223,14.354087543487548,14.58839545249939,15.450831184387207,17.24610252380371,15.776168065071106
2002-06-12,57.224067096744164,B,14.264050483703612,14.22435131072998,14.286028385162354,14.513955688476562,15.367317066192626,17.214696016311645,15.794636187553406
2002-06-13,57.33817779782265,B,14.008829116821287,14.258380317687989,14.218678283691407,14.505448198318481,15.291601390838624,17.172584447860718,15.81328155517578
2002-06-14,57.416468765580255,B,14.17897891998291,14.265468978881836,14.158417987823487,14.505448198318481,15.218437881469727,17.135719146728515,15.83270676612854
2002-06-17,57.51349039581371,B,14.639789581298828,14.309422492980957,14.182522106170655,14.476735544204711,15.17051284790039,17.111969299316407,15.852202830314637
2002-06-18,57.646073513819225,B,14.852478981018066,14.388825416564941,14.276103401184082,14.478507995605469,15.121453685760498,17.09119713783264,15.872762341499328
2002-06-19,57.74905106213857,C,14.469644546508787,14.429944229125976,14.32714776992798,14.468228387832642,15.067006359100342,17.05901083946228,15.891407680511474
2002-06-20,57.8076357135761,C,14.157706260681152,14.45971965789795,14.359049987792968,14.431363201141357,15.03042459487915,17.017820949554444,15.908493328094483
2002-06-21,57.78127149805346,C,13.966293334960938,14.417182540893554,14.341325759887695,14.391661882400513,14.990439891815186,16.958978214263915,15.92462191104889
2002-06-24,57.596518073876865,B,13.576370239257812,14.204498672485352,14.256960582733154,14.332464408874511,14.943791007995605,16.901127948760987,15.940750498771667
2002-06-25,57.27096275184732,B,13.292791366577148,13.892561149597167,14.140693283081054,14.247390413284302,14.872896156311036,16.841221809387207,15.955638432502747
2002-06-26,57.038359968843054,B,13.292791366577148,13.65719051361084,14.043567371368407,14.16479787826538,14.798740158081054,16.78259172439575,15.972653203010559
2002-06-27,56.88710832014289,B,13.342416763305664,13.494132614135742,13.976926136016846,14.097802209854127,14.738054122924805,16.72105495452881,15.99346085548401
2002-06-28,56.81011733379202,B,13.470029830932615,13.394879913330078,13.906031227111816,14.03222460746765,14.660353355407715,16.659234619140626,16.015615525245668
2002-07-01,56.57627309720156,B,11.874890327453612,13.054583930969239,13.629541301727295,13.906031703948974,14.551742420196533,16.58798520088196,16.028199357986452
2002-07-02,56.480829813157946,B,11.981233596801758,12.792272377014159,13.342416763305664,13.809260082244872,14.451922473907471,16.523612661361696,16.042732796669007
