Date,GRADE,GPS,BSX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2013-09-26,56.570405583936385,P,11.670000076293944,11.542000007629394,11.703999996185301,11.543499946594238,11.152199974060059,10.198599967956543,8.686999981403352
2013-09-27,56.43719940208334,P,11.520000457763672,11.520000076293945,11.672000026702879,11.590499973297119,11.189199981689454,10.229299974441528,8.715499982833862
2013-09-30,56.728439213397394,P,11.739999771118164,11.568000030517577,11.653999996185302,11.648499965667725,11.223599967956543,10.260199975967407,8.74529998064041
2013-10-01,56.964942604996146,P,11.760000228881836,11.628000068664551,11.640000057220458,11.691499996185303,11.264799976348877,10.290799980163575,8.77519998073578
2013-10-02,57.18825422392627,A,11.75,11.688000106811524,11.622000026702882,11.732499980926514,11.307599983215333,10.317299976348878,8.805449981689453
2013-10-03,56.903575279277526,A,11.65999984741211,11.686000061035156,11.614000034332275,11.736999988555908,11.324199981689453,10.343499975204468,8.835249981880189
2013-10-04,56.81079887137619,A,11.6899995803833,11.719999885559082,11.619999980926513,11.746499967575073,11.33879997253418,10.369399967193603,8.865799980163574
2013-10-07,56.37724023859343,A,11.630000114440918,11.697999954223633,11.632999992370605,11.72849998474121,11.351999969482423,10.393199968338013,8.895299980640411
2013-10-08,55.800318549918764,A,11.460000038146973,11.63799991607666,11.632999992370605,11.703999996185303,11.36459997177124,10.41549997329712,8.92394998073578
2013-10-09,55.496722480551604,P,11.720000267028809,11.631999969482422,11.660000038146972,11.694000005722046,11.380599975585938,10.441399974822998,8.953099982738495
2013-10-10,55.59709465288816,P,11.880000114440918,11.676000022888184,11.68100004196167,11.692500019073487,11.395199985504151,10.468599977493286,8.982749984264373
2013-10-11,55.63498648693754,P,11.869999885559082,11.71200008392334,11.715999984741211,11.694000005722046,11.407799987792968,10.496499977111817,9.012499983310699
2013-10-14,56.11579876492757,A,12.210000038146973,11.82800006866455,11.763000011444092,11.708500003814697,11.427599983215332,10.527799978256226,9.043649983406066
2013-10-15,56.6283318222774,A,12.079999923706056,11.952000045776368,11.794999980926514,11.717500019073487,11.445599975585937,10.556399974822998,9.073449983596802
2013-10-16,57.111161457453704,A,12.380000114440918,12.08400001525879,11.857999992370605,11.740000009536743,11.47099998474121,10.588599977493287,9.103949983119964
2013-10-17,57.471893554727124,A,12.380000114440918,12.184000015258789,11.930000019073486,11.77200002670288,11.492199993133545,10.619699974060058,9.134349982738495
2013-10-18,57.72479331425072,A,12.279999732971191,12.26599998474121,11.989000034332275,11.804500007629395,11.510799980163574,10.65009997367859,9.16394998073578
2013-10-21,57.592271432911296,A,12.220000267028809,12.268000030517578,12.048000049591064,11.840500020980835,11.528599987030029,10.678199977874756,9.193449981212616
2013-10-22,57.71434821502695,A,12.289999961853027,12.310000038146972,12.13100004196167,11.882000017166138,11.549599990844726,10.709599981307983,9.222349979877471
2013-10-23,57.52101935611673,A,12.289999961853027,12.292000007629394,12.188000011444093,11.924000024795532,11.569799995422363,10.742499980926514,9.251549980640412
2013-10-24,56.62096010201113,A,11.539999961853027,12.123999977111817,12.153999996185302,11.917500019073486,11.580599994659424,10.766099977493287,9.276199979782104
2013-10-25,55.898596171398715,A,11.619999885559082,11.992000007629395,12.128999996185303,11.922499990463256,11.591799983978271,10.789299974441528,9.300799980163575
2013-10-28,55.17031111777607,A,11.579999923706056,11.863999938964843,12.065999984741211,11.914499998092651,11.60359998703003,10.810599975585937,9.325199980735778
2013-10-29,54.46336875212729,P,11.789999961853027,11.763999938964844,12.036999988555909,11.91599998474121,11.619199981689453,10.834099979400635,9.349849979877472
2013-10-30,53.721726216048744,P,11.699999809265137,11.645999908447266,11.96899995803833,11.913499975204468,11.631199970245362,10.856899976730347,9.374049978256226
2013-10-31,53.89353301920172,P,11.6899995803833,11.67599983215332,11.899999904632569,11.914999961853027,11.641399955749511,10.877999973297118,9.398299975395203
2013-11-01,54.029922517153985,P,11.75,11.701999855041503,11.84699993133545,11.917999982833862,11.653599948883057,10.900399971008301,9.42274997472763
2013-11-04,54.51433415150905,P,11.989999771118164,11.783999824523926,11.823999881744385,11.935999965667724,11.667799949645996,10.923899965286255,9.448399972915649
2013-11-05,54.8358146777663,A,12.0,11.82599983215332,11.794999885559083,11.962999963760376,11.693799953460694,10.948499965667725,9.472899973392487
2013-11-06,55.21184076371856,A,11.90999984741211,11.867999839782716,11.75699987411499,11.97249994277954,11.71819995880127,10.973599967956543,9.49589997291565
2013-11-07,55.32720210998534,A,11.640000343322754,11.857999992370605,11.766999912261962,11.960499954223632,11.737799968719482,10.998899974822997,9.516749975681305
2013-11-08,55.55987987060731,A,11.880000114440918,11.884000015258788,11.792999935150146,11.960999965667725,11.76379997253418,11.02629997253418,9.537949976921082
2013-11-11,55.632516318699196,A,12.050000190734863,11.896000099182128,11.839999961853028,11.95299997329712,11.793199977874757,11.054699974060059,9.56094997882843
2013-11-12,55.50095046419431,A,11.90999984741211,11.878000068664551,11.851999950408935,11.944499969482422,11.813399982452392,11.083499975204468,9.58214997768402
2013-11-13,55.45635512555839,A,11.93000030517578,11.882000160217284,11.875,11.921999979019166,11.833399982452393,11.110299978256226,9.60349997997284
2013-11-14,55.53255548005195,A,11.960000038146973,11.946000099182129,11.902000045776367,11.900999975204467,11.841199989318847,11.137699975967408,9.625099980831147
2013-11-15,55.30587521543191,A,11.890000343322754,11.948000144958495,11.916000080108642,11.881500005722046,11.848999996185302,11.163899974822998,9.646049983501435
2013-11-18,54.59066383090811,P,11.56999969482422,11.852000045776368,11.874000072479248,11.848999977111816,11.840599994659424,11.18589997291565,9.665749981403351
2013-11-19,54.46451099723148,P,11.960000038146973,11.86200008392334,11.870000076293945,11.832499980926514,11.84079999923706,11.21379997253418,9.687599980831147
2013-11-20,54.384633697262494,P,11.970000267028809,11.870000076293945,11.876000118255615,11.816499996185303,11.841800003051757,11.241999979019164,9.710199983119965
2013-11-21,54.382465225500944,P,11.93000030517578,11.864000129699708,11.905000114440918,11.836000013351441,11.842200012207032,11.26979998588562,9.732199983596802
2013-11-22,54.5622229442745,P,12.050000190734863,11.896000099182128,11.922000122070312,11.857500028610229,11.846400012969971,11.297299985885621,9.754749984741212
2013-11-25,55.06648259171899,A,11.890000343322754,11.960000228881835,11.906000137329102,11.873000049591065,11.845800018310547,11.322499990463257,9.77649998664856
2013-11-26,54.9505436803513,A,11.729999542236328,11.914000129699707,11.888000106811523,11.87000002861023,11.842400016784667,11.348299989700317,9.797649984359742
2013-11-27,54.78868673714309,P,11.710000038146973,11.86200008392334,11.866000080108643,11.87050004005432,11.838000011444091,11.373099994659423,9.819749984741211
2013-11-28,54.51840705974954,P,11.710000038146973,11.818000030517577,11.841000080108643,11.871500062942506,11.837400016784668,11.395599994659424,9.841999983787536
2013-11-29,54.037934564928555,P,11.579999923706056,11.723999977111816,11.810000038146972,11.863000059127808,11.836400012969971,11.415299997329711,9.863049983978271
2013-12-02,53.81147145834395,P,11.630000114440918,11.67199993133545,11.816000080108642,11.845000076293946,11.839000015258788,11.435900001525878,9.885049984455108
2013-12-03,53.94077941737036,P,11.81999969482422,11.68999996185303,11.802000045776369,11.836000061035156,11.846200008392334,11.459399995803834,9.907599983215333
2013-12-04,53.62757948540789,P,11.3100004196167,11.610000038146975,11.736000061035156,11.806000089645385,11.843400020599365,11.47710000038147,9.927499985694885
2013-12-05,53.348708554563366,P,11.34000015258789,11.536000061035157,11.677000045776369,11.791000080108642,11.836800022125244,11.494499998092651,9.947249987125396
2013-12-06,53.66735789018702,P,11.850000381469728,11.59000015258789,11.657000064849855,11.789500093460083,11.843400020599365,11.516300001144408,9.96964998960495
2013-12-09,53.6580718245377,P,11.720000267028809,11.608000183105469,11.64000005722046,11.77300009727478,11.843000030517578,11.53329999923706,9.991449990272521
2013-12-10,53.41788182789611,P,11.579999923706056,11.560000228881837,11.625000095367433,11.756500101089477,11.839400024414063,11.55210000038147,10.012449989318847
2013-12-11,53.40193645362954,P,11.18000030517578,11.534000205993653,11.572000122070314,11.719000101089478,11.828000030517579,11.567800006866456,10.030749990940095
2013-12-12,53.49391730367737,P,11.479999542236328,11.56200008392334,11.549000072479249,11.695000076293946,11.824400024414063,11.574300003051757,10.050999989509583
2013-12-13,52.9445602066556,P,11.390000343322754,11.470000076293946,11.530000114440918,11.670000076293945,11.818400039672852,11.578600006103516,10.070499992370605
2013-12-16,52.657197592783064,P,11.399999618530272,11.405999946594239,11.507000064849853,11.661500072479248,11.813800029754638,11.58289999961853,10.089999990463257
2013-12-17,52.46621179400238,P,11.4399995803833,11.377999877929687,11.469000053405761,11.635500049591064,11.813400020599365,11.588999996185303,10.109249987602233
2013-12-18,52.76617374122325,P,11.539999961853027,11.449999809265137,11.492000007629395,11.614000034332275,11.809800014495849,11.595199995040893,10.129299986362458
2013-12-19,52.872339555797645,P,11.619999885559082,11.477999877929687,11.519999980926514,11.59850001335144,11.804600009918213,11.599899997711182,10.14979998588562
2013-12-20,53.27655402356597,P,11.84000015258789,11.567999839782715,11.51899995803833,11.588000011444091,11.804000015258788,11.605900001525878,10.172049987316132
2013-12-23,53.733207119447236,A,11.970000267028809,11.681999969482423,11.54399995803833,11.592000007629395,11.799200019836427,11.613400001525878,10.19529998779297
2013-12-24,54.26711671026723,A,11.989999771118164,11.792000007629394,11.584999942779541,11.605000019073486,11.797400016784668,11.621499996185303,10.218899986743928
2013-12-25,54.556459531691296,A,11.989999771118164,11.881999969482422,11.66599988937378,11.619000005722047,11.789600009918212,11.630299997329711,10.241599986553192
2013-12-26,54.95588343563648,A,12.170000076293944,11.992000007629395,11.734999942779542,11.642000007629395,11.785400009155273,11.638800001144409,10.265599987506867
2013-12-27,55.141600978717,A,12.0600004196167,12.036000061035157,11.801999950408936,11.666000032424927,11.781000022888184,11.64590000152588,10.288899989128113
2013-12-30,55.12870577216378,A,12.020000457763672,12.046000099182129,11.864000034332275,11.685500049591065,11.777000026702881,11.652800006866455,10.312399990558625
2013-12-31,54.98695882754027,A,12.020000457763672,12.05200023651123,11.922000122070312,11.695500087738036,11.771600036621093,11.66060001373291,10.33529999256134
2014-01-01,54.855008199081176,A,12.020000457763672,12.058000373840333,11.970000171661377,11.731000089645386,11.766200046539307,11.668000020980834,10.357149994373321
2014-01-02,54.591287749752865,A,11.90999984741211,12.006000328063966,11.99900016784668,11.759500074386597,11.773600044250488,11.677100019454956,10.377649993896485
2014-01-03,54.35549199428058,A,11.93000030517578,11.98000030517578,12.008000183105468,11.763500070571899,11.779800052642821,11.685800018310546,10.398249995708465
2014-01-06,54.55698213070809,A,12.329999923706056,12.042000198364258,12.044000148773193,11.794000053405762,11.794800052642822,11.699200019836425,10.420899994373322
2014-01-07,54.88883086748709,A,12.4399995803833,12.126000022888183,12.089000129699707,11.837000036239624,11.807800045013428,11.71350001335144,10.44364999294281
2014-01-08,55.571744569871875,A,12.789999961853027,12.279999923706054,12.169000148773193,11.917500019073486,11.829600048065185,11.730400009155273,10.468849992752075
2014-01-09,56.243124875572015,A,12.779999732971191,12.453999900817871,12.230000114440918,11.982500028610229,11.851400051116944,11.746400003433228,10.49314999103546
2014-01-10,57.329160089927626,A,13.109999656677246,12.689999771118163,12.335000038146973,12.068499994277953,11.878600044250488,11.766099996566773,10.519399988651276
2014-01-13,57.737770199671395,A,12.920000076293944,12.807999801635741,12.424999999999999,12.144500017166138,11.897200050354003,11.7825,10.544949989318848
2014-01-14,58.32158595421129,A,13.18000030517578,12.955999946594238,12.54099998474121,12.231500053405762,11.92080005645752,11.807300004959107,10.57174998998642
2014-01-15,58.57533033657969,A,13.34000015258789,13.065999984741211,12.672999954223632,12.321500062942505,11.949400062561034,11.833800010681152,10.599499990940094
2014-01-16,59.15363570127432,A,13.550000190734863,13.220000076293946,12.836999988555908,12.418000078201294,11.987600059509278,11.86270001411438,10.628899991512299
2014-01-17,59.22952904445784,A,13.510000228881836,13.300000190734863,12.994999980926513,12.50150008201599,12.020200061798096,11.892000017166138,10.658149993419647
2014-01-20,59.5542544530252,A,13.510000228881836,13.418000221252441,13.113000011444091,12.578500080108643,12.049400062561036,11.921300020217895,10.688349995613098
2014-01-21,59.93457383250834,A,13.979999542236328,13.57800006866455,13.267000007629395,12.67800006866455,12.09080005645752,11.952100019454956,10.721099994182588
2014-01-22,60.05674245129291,A,13.869999885559082,13.684000015258789,13.375,12.772000074386597,12.129600048065186,11.981500015258788,10.75404999256134
2014-01-23,59.604124976609974,A,13.649999618530272,13.703999900817871,13.461999988555908,12.846000051498413,12.163400039672851,12.00230001449585,10.786849989891053
2014-01-24,59.00506879515299,A,13.34000015258789,13.669999885559083,13.485000038146973,12.910000038146972,12.192400035858155,12.020700016021728,10.817199990749359
2014-01-27,58.3729747237542,A,13.210000038146973,13.609999847412109,13.514000034332275,12.969500017166137,12.225200042724609,12.032900018692017,10.846899991035462
2014-01-28,57.27019512426273,A,13.279999732971191,13.469999885559082,13.523999977111817,13.032499980926513,12.251600036621094,12.046200017929078,10.876549990177155
2014-01-29,56.2808930345091,A,13.18000030517578,13.331999969482421,13.507999992370605,13.090499973297119,12.275800037384034,12.058800020217895,10.905649991035462
2014-01-30,55.9838820011486,A,13.5600004196167,13.314000129699707,13.509000015258788,13.173000001907349,12.308400039672852,12.075300025939942,10.93574999332428
2014-01-31,56.06734514217266,A,13.529999732971191,13.352000045776368,13.510999965667725,13.252999973297118,12.338000030517579,12.092200021743775,10.96614999294281
2014-02-03,55.755632106069584,P,13.010000228881836,13.31200008392334,13.460999965667725,13.286999988555909,12.36040002822876,12.103100023269654,10.993749995231628
2014-02-04,55.345678759349575,P,12.850000381469728,13.226000213623047,13.348000049591064,13.30750002861023,12.382800045013427,12.112600030899047,11.020549998283386
2014-02-05,54.946525110219035,P,12.760000228881836,13.142000198364258,13.23700008392334,13.30600004196167,12.403800048828124,12.120900030136108,11.046900000572204
2014-02-06,54.207315370606885,P,12.829999923706056,12.99600009918213,13.155000114440918,13.308500051498413,12.426200046539307,12.131800031661987,11.072999999523162
2014-02-07,53.69480392642177,P,13.100000381469728,12.910000228881836,13.131000137329101,13.308000087738037,12.45660005569458,12.146500034332275,11.100050001144409
2014-02-10,53.68852609775018,P,12.90999984741211,12.890000152587891,13.101000118255616,13.307500076293945,12.482200050354004,12.160600032806396,11.12590000152588
2014-02-11,53.86194441882816,P,12.850000381469728,12.890000152587891,13.058000183105468,13.291000080108642,12.502800064086914,12.174500036239625,11.151700003147125
2014-02-12,54.2814366994862,P,12.960000038146973,12.930000114440919,13.036000156402588,13.272000074386597,12.53580005645752,12.189600038528443,11.177250003814697
2014-02-13,54.554496796268744,P,13.029999732971191,12.970000076293946,12.983000087738038,13.246000051498413,12.569600048065185,12.203200035095215,11.200900001525879
2014-02-14,54.673540251252945,P,13.300000190734863,13.010000038146973,12.960000133514404,13.235500049591064,12.598600044250489,12.221000032424927,11.225150003433228
2014-02-17,54.9026291406995,P,13.300000190734863,13.088000106811524,12.989000129699708,13.225000047683716,12.63020004272461,12.236600036621093,11.24840000629425
2014-02-18,55.270967585190114,P,13.380000114440918,13.194000053405762,13.042000102996827,13.195000076293946,12.666200046539307,12.252800035476685,11.27180000782013
2014-02-19,55.20679530854607,A,13.0600004196167,13.214000129699707,13.072000122070312,13.154500102996826,12.703800048828125,12.265900039672852,11.291600008010864
2014-02-20,55.400140421444206,A,13.229999542236328,13.254000091552735,13.11200008392334,13.133500099182129,12.738800048828125,12.281600036621093,11.312550005912781
2014-02-21,55.29886658814194,A,13.140000343322754,13.222000122070312,13.116000080108643,13.123500108718872,12.773800048828125,12.296100044250489,11.332750005722046
2014-02-24,55.06228368389327,A,13.079999923706056,13.17800006866455,13.133000087738036,13.117000102996826,12.807400054931641,12.31060004234314,11.351900005340577
2014-02-25,55.03728864331374,P,13.390000343322754,13.180000114440919,13.18700008392334,13.122500133514404,12.84640007019043,12.329900045394897,11.372700009346008
2014-02-26,55.28044663699146,A,13.34000015258789,13.236000061035156,13.225000095367431,13.13050012588501,12.882400074005126,12.346100044250488,11.393750009536744
2014-02-27,55.215165175146836,P,13.300000190734863,13.250000190734863,13.2520001411438,13.117500114440919,12.916000080108642,12.360300045013428,11.414450011253358
2014-02-28,55.086998559298685,A,13.100000381469728,13.242000198364257,13.232000160217286,13.096000146865844,12.94120008468628,12.372600049972535,11.434550013542175
2014-03-03,54.91104237520927,A,13.0,13.226000213623047,13.202000141143799,13.095500135421753,12.961800079345704,12.380500049591065,11.454150013923645
2014-03-04,54.5923977983424,A,13.229999542236328,13.194000053405762,13.18700008392334,13.114500093460084,12.986600074768067,12.392000045776367,11.474200010299683
2014-03-05,54.474314534660614,P,13.380000114440918,13.202000045776368,13.219000053405761,13.145500087738037,13.014400081634522,12.402000045776367,11.495300011634827
2014-03-06,54.62200504913071,A,13.550000190734863,13.252000045776366,13.251000118255615,13.181500101089478,13.04200008392334,12.413700046539306,11.516700010299683
2014-03-07,55.185871272185985,A,13.699999809265137,13.371999931335449,13.307000064849854,13.211500072479248,13.074800071716309,12.427900047302247,11.539000010490417
2014-03-10,55.6472623777859,A,13.460000038146973,13.463999938964843,13.345000076293946,13.239000082015991,13.103600063323974,12.440300045013428,11.559250011444092
2014-03-11,55.62218709538547,A,13.18000030517578,13.454000091552734,13.324000072479247,13.255500078201294,13.126800060272217,12.449200048446656,11.579400014877319
2014-03-12,55.09531394623348,A,12.880000114440918,13.354000091552734,13.27800006866455,13.25150008201599,13.144000053405762,12.455100049972534,11.598800015449523
2014-03-13,54.38314307285838,P,12.739999771118164,13.192000007629394,13.222000026702881,13.23700008392334,13.160600051879882,12.467100048065186,11.616600012779235
2014-03-14,53.66609696295088,P,13.010000228881836,13.054000091552734,13.213000011444091,13.222500085830688,13.182200050354004,12.481000051498413,11.635150012969971
2014-03-17,53.10764226354786,P,12.979999542236328,12.957999992370606,13.210999965667725,13.206500053405762,13.19520004272461,12.495000047683716,11.652800011634827
2014-03-18,53.09061237953811,P,13.210000038146973,12.963999938964843,13.20900001525879,13.198000049591064,13.210600051879883,12.509200048446655,11.671650013923646
2014-03-19,53.38677378390239,P,13.149999618530272,13.017999839782714,13.185999965667724,13.202500009536744,13.217800045013428,12.523700046539307,11.690300011634827
2014-03-20,53.700249158120165,P,13.100000381469728,13.089999961853028,13.14099998474121,13.196000051498412,13.2242000579834,12.537800054550171,11.707900013923645
2014-03-21,53.45043452243874,P,12.81999969482422,13.051999855041505,13.05299997329712,13.180000019073486,13.218400058746338,12.548500051498413,11.724450011253357
2014-03-24,53.26416037141059,P,12.84000015258789,13.023999977111817,12.990999984741212,13.168000030517579,13.216800060272217,12.557000055313111,11.740450010299682
2014-03-25,53.2009384232149,P,13.260000228881836,13.034000015258789,12.998999977111817,13.161500024795533,13.218400058746338,12.569600057601928,11.759050011634827
2014-03-26,53.187272788460916,P,13.229999542236328,13.05,13.033999919891357,13.155999994277954,13.216200046539306,12.582800054550171,11.778200011253357
2014-03-27,53.30940357189147,P,13.210000038146973,13.07199993133545,13.080999946594238,13.15149998664856,13.209400043487548,12.598500051498412,11.798700013160705
2014-03-28,53.82074581735518,A,13.199999809265137,13.147999954223632,13.099999904632568,13.15649995803833,13.203200035095215,12.611700048446655,11.819000010490418
2014-03-31,54.54202611075297,A,13.520000457763672,13.284000015258789,13.153999996185302,13.182499980926513,13.203400039672852,12.626400051116944,11.840550012588501
2014-04-01,54.83146776888541,A,13.619999885559082,13.355999946594238,13.194999980926514,13.201999998092651,13.196200046539307,12.643500051498414,11.863500013351441
2014-04-02,55.114559738763894,A,13.6899995803833,13.447999954223633,13.248999977111817,13.21749997138977,13.19260004043579,12.661100044250489,11.885700011253357
2014-04-03,55.42612833031428,A,13.770000457763672,13.560000038146972,13.315999984741211,13.22849998474121,13.19500005722046,12.679200048446654,11.908450012207032
2014-04-04,55.55868276703163,A,13.5,13.620000076293945,13.384000015258788,13.218499994277954,13.198200054168701,12.695300045013427,11.929600009918213
2014-04-07,55.146781986910916,A,13.220000267028809,13.560000038146972,13.42200002670288,13.206500005722045,13.198400058746337,12.711800050735473,11.948850011825561
2014-04-08,54.47169595670224,A,12.90999984741211,13.418000030517579,13.386999988555909,13.192999982833863,13.191000061035156,12.721300048828125,11.967550010681153
2014-04-09,54.34907989698623,A,13.539999961853027,13.388000106811523,13.418000030517579,13.225999975204468,13.198200054168701,12.737000045776368,11.989500012397766
2014-04-10,53.55895107690963,A,12.93000030517578,13.220000076293946,13.390000057220458,13.235500001907349,13.185600051879883,12.747000045776367,12.008400015830993
2014-04-11,52.732758704123704,P,12.6899995803833,13.057999992370606,13.339000034332276,13.219499969482422,13.168800048828125,12.75340003967285,12.025350012779235
2014-04-14,52.806268483710674,P,13.3100004196167,13.076000022888184,13.318000030517577,13.23600001335144,13.174800052642823,12.767600040435791,12.045050015449524
2014-04-15,53.37877634754096,P,13.350000381469728,13.164000129699707,13.291000080108642,13.243000030517578,13.184800052642823,12.783800048828125,12.066050019264221
2014-04-16,53.3145670051617,P,13.5,13.156000137329102,13.272000122070313,13.260500049591064,13.199600048065186,12.801700048446655,12.087400021553039
2014-04-17,54.08988195724035,A,13.649999618530272,13.3,13.260000038146973,13.288000011444092,13.21600004196167,12.821100044250489,12.108350019454956
2014-04-18,55.198044432046366,A,13.649999618530272,13.492000007629395,13.275,13.329500007629395,13.22700002670288,12.84180004119873,12.128550019264221
2014-04-21,55.64698358218984,A,13.720000267028809,13.573999977111816,13.325,13.37350001335144,13.243200035095215,12.86270004272461,12.149300022125244
2014-04-22,55.9975928920095,A,13.75,13.65399990081787,13.409000015258789,13.398000001907349,13.26120002746582,12.882000045776367,12.1707000207901
2014-04-23,56.19456486360381,A,13.6899995803833,13.691999816894532,13.423999977111816,13.421000003814697,13.275800018310546,12.905800037384033,12.191450018882751
2014-04-24,56.2620621510924,A,13.75,13.711999893188477,13.505999946594239,13.44800000190735,13.290200023651122,12.929900035858154,12.212200016975403
2014-04-25,55.8301762386238,A,13.380000114440918,13.657999992370605,13.575,13.457000017166138,13.291800022125244,12.945200033187866,12.230750017166137
2014-04-28,55.39721111018658,A,13.579999923706056,13.629999923706055,13.601999950408935,13.459999990463256,13.297400016784668,12.963800029754639,12.24855001449585
2014-04-29,54.185852330815266,A,12.729999542236328,13.42599983215332,13.539999866485596,13.41549997329712,13.284400005340576,12.97530002593994,12.263700013160706
2014-04-30,53.10783862892527,P,12.609999656677246,13.20999984741211,13.45099983215332,13.361499977111816,13.275399990081787,12.989600019454956,12.278700013160705
2014-05-01,51.689739515385305,P,12.600000381469728,12.979999923706055,13.345999908447265,13.30299997329712,13.262800006866454,13.00080002784729,12.287550015449524
2014-05-02,50.97204126825408,P,12.8100004196167,12.865999984741212,13.261999988555909,13.268499994277954,13.256200008392334,13.01500002861023,12.296800017356873
2014-05-05,50.49117218946592,P,13.06999969482422,12.763999938964844,13.19699993133545,13.260999965667725,13.256000003814698,13.03170002937317,12.30730001449585
2014-05-06,50.89671139905814,P,12.949999809265137,12.807999992370606,13.116999912261964,13.262999963760375,13.247199993133545,13.046800031661988,12.317900013923644
2014-05-07,51.13345190260478,P,12.770000457763672,12.84000015258789,13.025,13.224499988555909,13.235799999237061,13.059100036621095,12.327150015830993
2014-05-08,51.66254115494534,P,12.800000190734863,12.880000114440918,12.930000019073486,13.217999982833863,13.225799999237061,13.070900039672852,12.335400018692017
2014-05-09,51.84455182865725,P,12.729999542236328,12.863999938964843,12.864999961853027,13.219999980926513,13.218399982452393,13.079800033569336,12.342850017547608
2014-05-12,51.797502823168365,P,12.93000030517578,12.836000061035156,12.8,13.200999975204468,13.216999988555909,13.089400033950806,12.351400017738342
2014-05-13,51.68777707344055,P,12.800000190734863,12.806000137329102,12.807000064849854,13.173499965667725,13.20840000152588,13.097500038146972,12.359500017166138
2014-05-14,51.82764999964811,P,12.789999961853027,12.810000038146972,12.825000095367432,13.137999963760375,13.19659999847412,13.105500040054322,12.367900018692017
2014-05-15,51.71643068720311,P,12.6899995803833,12.78799991607666,12.83400001525879,13.089999961853028,13.17939998626709,13.110700035095215,12.374750018119812
2014-05-16,51.68700806437312,P,12.800000190734863,12.802000045776367,12.832999992370606,13.047499990463256,13.161399993896485,13.118100032806396,12.382000017166138
2014-05-19,51.61839733716764,P,12.829999923706056,12.781999969482422,12.809000015258789,13.002999973297118,13.148799991607666,13.12620002746582,12.389500017166137
2014-05-20,51.391448887062495,P,12.619999885559082,12.745999908447265,12.776000022888184,12.946499967575074,13.137599983215331,13.132200021743774,12.396400017738342
2014-05-21,51.37273668742611,P,12.800000190734863,12.747999954223634,12.778999996185302,12.901999998092652,13.135999984741211,13.140000019073486,12.40400002002716
2014-05-22,51.4759012431652,P,12.68000030517578,12.74600009918213,12.767000007629395,12.84850001335144,13.134799995422362,13.147700023651122,12.41240002155304
2014-05-23,51.649533436210895,P,12.829999923706056,12.752000045776366,12.777000045776367,12.821000003814698,13.131199989318848,13.156700019836427,12.421250019073486
2014-05-26,51.769927944954354,P,12.829999923706056,12.752000045776366,12.767000007629395,12.783500003814698,13.128199996948242,13.161700019836426,12.430450019836426
2014-05-27,52.258500502032035,A,12.949999809265137,12.818000030517577,12.781999969482422,12.794500017166138,13.122999992370605,13.166800022125244,12.440150017738342
2014-05-28,52.62261002102881,A,13.149999618530272,12.88799991607666,12.817999935150146,12.821500015258788,13.122999992370605,13.170400018692016,12.450400013923645
2014-05-29,52.94475538583254,A,12.989999771118164,12.949999809265137,12.847999954223633,12.840999984741211,13.120799980163575,13.172500019073487,12.459450011253358
2014-05-30,52.89376441075553,A,12.829999923706056,12.949999809265137,12.850999927520752,12.841999959945678,13.12099998474121,13.169700021743774,12.467900009155274
2014-06-02,52.962160872376494,A,12.880000114440918,12.95999984741211,12.855999946594238,12.832499980926514,13.12179998397827,13.169300022125244,12.475900011062622
2014-06-03,52.84210128182903,A,12.970000267028809,12.963999938964843,12.89099998474121,12.833500003814697,13.115999984741212,13.167200021743774,12.48725001335144
2014-06-04,52.60254919895965,C,13.050000190734863,12.944000053405762,12.91599998474121,12.847499990463257,13.112399997711181,13.164300022125245,12.499050016403197
2014-06-05,52.61458821957296,C,13.18000030517578,12.982000160217286,12.965999984741211,12.866499996185302,13.111800003051759,13.160600023269653,12.511650018692016
2014-06-06,52.84979865457674,C,13.130000114440918,13.042000198364258,12.996000003814697,12.886500024795533,13.110400009155274,13.156800022125244,12.524400019645691
2014-06-09,52.66842151195277,C,12.760000228881836,13.018000221252441,12.989000034332275,12.878000020980835,13.095200004577636,13.149300022125244,12.53530002117157
2014-06-10,52.36147841408141,C,12.84000015258789,12.992000198364257,12.978000068664551,12.880000019073487,13.079600009918213,13.13790002822876,12.545000023841858
2014-06-11,52.02708352747704,C,12.869999885559082,12.956000137329102,12.950000095367432,12.884000015258788,13.063200016021728,13.12790002822876,12.554700021743775
2014-06-12,51.44647815350468,B,12.800000190734863,12.880000114440918,12.931000137329102,12.889500045776368,13.043800010681153,13.119400033950805,12.560850024223328
2014-06-13,50.9764491940987,B,12.800000190734863,12.814000129699707,12.928000164031982,12.889500045776368,13.02980001449585,13.114000034332275,12.567350025177001
2014-06-16,51.10910761006045,B,12.920000076293944,12.84600009918213,12.932000160217285,12.894000053405762,13.023800010681152,13.111100034713745,12.57200002670288
2014-06-17,51.01657076745991,B,12.600000381469728,12.798000144958497,12.895000171661376,12.893000078201293,13.017600021362306,13.10430004119873,12.575250029563904
2014-06-18,50.887520522415564,B,12.640000343322754,12.75200023651123,12.854000186920166,12.885000085830688,12.999600028991699,13.098900041580201,12.578850030899048
2014-06-19,50.89598176895936,B,12.65999984741211,12.724000167846679,12.802000141143798,12.884000062942505,12.994200019836425,13.089900035858154,12.582600030899048
2014-06-20,50.875435722748506,B,12.710000038146973,12.706000137329102,12.760000133514405,12.878000068664551,12.9946000289917,13.081700038909911,12.586950030326843
