Date,GRADE,GPS,GS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2001-10-29,47.16259517395031,B,58.20132827758789,58.6301628112793,58.71955337524414,57.77122802734375,55.42839675903321,58.13661087036133,63.618270282745364
2001-10-30,46.955563278878465,B,57.62546157836914,58.42451629638672,58.42624969482422,58.00733585357666,55.49696289062501,58.05351650238037,63.490598831176754
2001-10-31,46.68028867987585,B,56.26488494873047,58.104882049560544,58.15358543395996,58.06436138153076,55.50812805175782,57.9761962890625,63.34940357208252
2001-11-01,46.60205422390822,B,58.09339141845703,58.00410385131836,58.11121444702148,58.12979030609131,55.55298835754395,57.93259307861328,63.23280899047852
2001-11-02,46.36742448810659,B,59.20915603637695,57.8788444519043,58.29974021911621,58.34984169006348,55.568410949707044,57.88378246307373,63.117760524749755
2001-11-05,46.822497819149085,B,60.98003005981445,58.43458480834961,58.53237380981445,58.69257984161377,55.610625228881844,57.85727436065674,63.007184524536136
2001-11-06,47.5295706202942,C,62.268592834472656,59.36321105957031,58.893863677978516,59.00522518157959,55.690830154418954,57.847025299072264,62.89333740234375
2001-11-07,48.6100729076374,C,62.988468170166016,60.70792770385742,59.40640487670898,59.25395183563232,55.789027404785166,57.84239616394043,62.80054601669312
2001-11-08,49.09202837712922,C,62.412559509277344,61.57176132202149,59.787932586669925,59.36103210449219,55.89281272888184,57.798989868164064,62.688924350738525
2001-11-09,49.42060215564339,C,62.52773284912109,62.235476684570315,60.05716056823731,59.51160793304443,55.99185745239259,57.76319534301758,62.59307657241821
2001-11-12,49.554854492217714,C,63.42034149169922,62.72353897094727,60.579061889648436,59.64930763244629,56.10875434875489,57.74458168029785,62.50835893630981
2001-11-13,49.83349276142288,C,65.54397583007812,63.37861557006836,61.37091331481933,59.89858150482178,56.27502388000488,57.751869659423825,62.44555055618286
2001-11-14,50.084978171197946,C,65.86792755126953,63.954507446289064,62.33121757507324,60.2424015045166,56.463155364990236,57.78249485015869,62.397803936004635
2001-11-15,50.34266327147264,A,63.85231018066406,64.24245758056641,62.90710945129395,60.509161949157715,56.631819610595706,57.79942413330078,62.337290630340576
2001-11-16,50.53606131304926,A,63.16842651367188,64.37059631347657,63.303036499023435,60.801388359069826,56.824470977783214,57.81525653839111,62.266905841827395
2001-11-19,50.7616119616854,A,65.18404388427734,64.72333679199218,63.72343788146973,61.12790584564209,57.03270767211914,57.859858474731446,62.200326442718506
2001-11-20,50.45627739259043,A,64.60819244384766,64.53618011474609,63.957397842407225,61.425630760192874,57.229427337646484,57.90300834655762,62.14377187728882
2001-11-21,49.789246623386724,A,63.45639419555664,64.05387344360352,64.00419044494629,61.70529766082764,57.40311103820801,57.93464023590088,62.087372589111325
2001-11-22,49.52072886443096,A,63.45639419555664,63.97469024658203,64.10857391357422,61.94825325012207,57.57679473876953,57.96627212524414,62.020399227142335
2001-11-23,49.62272458826863,A,64.89612579345703,64.32023010253906,64.34541320800781,62.20128688812256,57.77927307128906,58.01876140594482,61.981055889129635
2001-11-26,49.728342007277384,A,65.82479095458984,64.44837951660156,64.58585815429687,62.58246002197266,58.098080978393554,58.08907886505127,61.94635587692261
2001-11-27,49.913798961807096,A,64.78812408447266,64.48436584472657,64.51027297973633,62.94059314727783,58.42347030639648,58.151254959106446,61.9261870765686
2001-11-28,50.02424871393307,A,62.491737365722656,64.29143447875977,64.17265396118164,63.25193576812744,58.70278793334961,58.19046718597412,61.90027166366577
2001-11-29,50.318483916974905,A,64.32024383544922,64.46420440673828,64.21944732666016,63.563278388977054,59.043977127075195,58.21243465423584,61.87346216201782
2001-11-30,50.21780111212508,P,64.06827545166016,64.2986343383789,64.30943222045899,63.80623435974121,59.35223793029785,58.23475360870361,61.84955091476441
2001-12-03,49.452462459869,P,61.9158821105957,63.51685256958008,63.98261604309082,63.853026962280275,59.5769108581543,58.25528720855713,61.80677665710449
2001-12-04,48.96788901681584,P,62.750953674316406,63.10941848754883,63.796892166137695,63.877145004272464,59.825185546875,58.2665860748291,61.76803447723389
2001-12-05,49.53513070197088,P,66.51583862304688,63.91423873901367,64.10283660888672,64.0535135269165,60.15134605407715,58.32881240844726,61.771738319396974
2001-12-06,49.94837886557795,A,67.59561920166016,64.56931381225586,64.51675910949707,64.31266651153564,60.512758560180664,58.409014511108396,61.78134288787842
2001-12-07,50.15564442379758,A,65.94713592529297,64.94508590698243,64.62186012268066,64.48363666534424,60.80598052978516,58.473090744018556,61.783457870483396
2001-12-10,50.880776011250454,A,65.75995635986328,65.71390075683594,64.61537666320801,64.60061740875244,61.06455055236816,58.543980026245116,61.78194858551026
2001-12-11,51.429060875294475,A,66.09828186035156,66.38336639404297,64.7463924407959,64.62833271026611,61.32845008850098,58.61746334075928,61.77066055297851
2001-12-12,51.133404980617456,A,66.7533950805664,66.43087768554688,65.17255821228028,64.67260608673095,61.56103050231933,58.6878080368042,61.764081954956055
2001-12-13,50.43720758418436,A,65.50798034667969,66.01334991455079,65.29133186340331,64.75538959503174,61.73549385070801,58.73536190032959,61.762746505737304
2001-12-14,50.09555080807497,A,64.54341125488281,65.73260498046875,65.33884544372559,64.82413883209229,61.930199508666995,58.77111396789551,61.7736145401001
2001-12-17,49.810095101961245,A,64.1690444946289,65.41442260742187,65.56416168212891,64.77338886260986,62.131075057983395,58.81843296051025,61.79877685546875
2001-12-18,49.61951997927438,A,65.36406707763672,65.2675796508789,65.82547302246094,64.81118259429931,62.31804267883301,58.874323387146,61.811920223236086
2001-12-19,49.70161609909356,A,67.96275329589844,65.50945129394532,65.9701644897461,65.0365005493164,62.51701904296875,58.94045921325684,61.85096103668213
2001-12-20,49.779799244218175,A,66.45104217529297,65.69806365966797,65.85570678710937,65.18623294830323,62.64062080383301,58.98464931488037,61.86796194076538
2001-12-21,49.93320098649132,A,66.45104217529297,66.07958984375,65.90609741210938,65.26397876739502,62.77931732177734,59.03458984375,61.886396675109864
2001-12-24,50.02160355824213,A,66.56619262695312,66.55901947021485,65.98672103881836,65.30104885101318,62.89731422424316,59.096823081970214,61.89325576782227
2001-12-25,50.02694207326558,A,66.56619262695312,66.79944458007813,66.03351211547852,65.3899522781372,63.01746810913086,59.162003440856935,61.91402261734009
2001-12-26,49.81347258738902,A,66.80375671386719,66.56764526367188,66.03854827880859,65.60555324554443,63.17371269226074,59.2420666885376,61.9433611869812
2001-12-27,49.91771670374997,A,66.3142318725586,66.540283203125,66.11917343139649,65.7052526473999,63.32965530395508,59.32981330871582,61.96699045181274
2001-12-28,50.07302441902232,A,67.14209747314453,66.67849426269531,66.37904205322266,65.85894374847412,63.52601928710938,59.42044822692871,61.980779514312744
2001-12-31,50.2024820214484,A,66.76776885986328,66.71880950927735,66.6389144897461,66.1015380859375,63.68830078125,59.49727649688721,61.99473997116089
2002-01-01,50.25743967674422,A,66.76776885986328,66.75912475585938,66.77928466796875,66.30237884521485,63.85058227539062,59.580573921203616,61.99343069076538
2002-01-02,49.98983455841678,A,65.55839538574219,66.51005249023437,66.53884887695312,66.2545066833496,64.00448905944825,59.6478239440918,62.00847763061523
2002-01-03,49.894030312919824,A,66.55180358886719,66.5575668334961,66.54892501831054,66.20231590270996,64.16357948303222,59.73039924621582,62.02544477462769
2002-01-04,50.15448105361772,A,69.64727783203125,67.05860290527343,66.86854858398438,66.38732299804687,64.35981597900391,59.87160305023193,62.068642654418944
2002-01-07,50.388115049212296,A,68.92739868164062,67.4905288696289,67.10466918945312,66.54569511413574,64.57433738708497,60.00136707305908,62.11161060333252
2002-01-08,50.40052651107706,A,66.58780670166016,67.45453643798828,67.10683059692383,66.57017135620117,64.75358428955079,60.12527359008789,62.153096179962155
2002-01-09,50.942913863095214,A,67.48761749267578,67.840380859375,67.17521667480469,66.60688247680665,64.97803894042968,60.24308349609375,62.212630119323734
2002-01-10,51.10433579359565,A,66.94774627685547,67.91956939697266,67.23856811523437,66.67887077331542,65.15512603759765,60.3540571975708,62.239104442596435
2002-01-11,50.34627636579717,A,65.6159896850586,67.11331176757812,67.08595733642578,66.73249969482421,65.2832627105713,60.42583683013916,62.26537200927734
2002-01-14,49.540584934182554,P,64.76656341552734,66.28114471435546,66.88583679199219,66.76237564086914,65.35899337768555,60.48480930328369,62.288109397888185
2002-01-15,49.08029116742012,P,64.7161865234375,65.90682067871094,66.68067855834961,66.72998161315918,65.40794525146484,60.54938770294189,62.29693807601929
2002-01-16,48.18119457709938,P,63.80193710327149,65.16968460083008,66.50503273010254,66.52194080352783,65.42421463012695,60.60662101745606,62.28868549346924
2002-01-17,47.64024697414488,P,64.77507019042969,64.73514938354492,66.32735939025879,66.43814220428467,65.47146484375,60.68213878631592,62.27562061309814
2002-01-18,47.377784122217996,P,64.30653381347656,64.47325820922852,65.79328498840331,66.33091678619385,65.5070408630371,60.74944915771484,62.26021305084228
2002-01-21,47.291118191111174,P,64.30653381347656,64.38125228881836,65.33119850158691,66.21793384552002,65.52476470947266,60.81675952911377,62.2527628326416
2002-01-22,46.969432142667735,P,62.69900131225586,63.97781524658203,64.94231796264648,66.02457427978516,65.4678652191162,60.87144454956055,62.232543506622314
2002-01-23,46.87247380771692,B,62.89365768432617,63.79615936279297,64.48292198181153,65.82906932830811,65.40837982177734,60.93576759338379,62.189819221496585
2002-01-24,46.45841626397593,B,61.63214874267578,63.16757507324219,63.951362228393556,65.59496517181397,65.36397659301758,60.99789810180664,62.14781299591064
2002-01-25,46.48280643217243,B,62.92970275878906,62.892208862304685,63.6827335357666,65.3843454360962,65.35920211791992,61.091836547851564,62.119149131774904
2002-01-28,46.507541891453535,B,63.326171875,62.696136474609375,63.53869438171387,65.21226558685302,65.32204467773437,61.177376174926756,62.102157516479494
2002-01-29,46.46203084995977,B,60.89693069458008,62.33572235107422,63.156768798828125,64.91872367858886,65.24781944274902,61.23862339019775,62.07861856460571
2002-01-30,46.6561320921756,B,61.99261093139648,62.155513000488284,62.975836181640624,64.74043445587158,65.21854377746581,61.31082740783691,62.05546176910401
2002-01-31,47.10617108076753,B,62.69900131225586,62.368883514404295,62.76822929382324,64.54779434204102,65.2033959197998,61.39009532928467,62.03702131271362
2002-02-01,46.92884069301866,B,61.560096740722656,62.09496231079102,62.49358558654785,64.14343528747558,65.13667533874512,61.45797420501709,62.01127126693726
2002-02-04,46.428106710237614,B,59.469669342041016,61.32366180419922,62.0098991394043,63.670548820495604,65.00957290649414,61.55382694244385,61.98167274475097
2002-02-05,46.29518274968319,B,58.41720199584961,60.82771606445313,61.58171920776367,63.26201858520508,64.88215446472168,61.65281238555908,61.94124910354614
2002-02-06,45.9462142457192,B,59.03715515136719,60.23662490844727,61.196068954467776,62.839495468139646,64.81306282043457,61.75792537689209,61.88472452163696
2002-02-07,45.422424357003926,B,58.46767044067383,59.39035873413086,60.87962112426758,62.41549167633057,64.69601135253906,61.86999423980713,61.83253028869629
2002-02-08,45.527681495445,B,60.40677261352539,59.15969390869141,60.627328109741214,62.15503082275391,64.62278129577636,61.98750961303711,61.78572492599487
2002-02-11,46.13086867533298,B,61.16361999511719,59.49848403930664,60.41107292175293,61.9748836517334,64.6077360534668,62.09232345581054,61.74697458267212
2002-02-12,46.626574852251366,B,60.190467834472656,59.85313720703125,60.34042663574219,61.74859771728516,64.55652633666992,62.19085594177246,61.70608610153198
2002-02-13,47.11320318318201,B,60.96901321411133,60.23950881958008,60.238066864013675,61.606951522827146,64.44558982849121,62.29846794128418,61.67120777130127
2002-02-14,47.690348955112675,B,61.35105895996094,60.8161865234375,60.10327262878418,61.43575096130371,64.32069862365722,62.41672859191895,61.63877792358399
2002-02-15,47.67513062955547,B,59.65705871582031,60.66624374389649,59.91296882629395,61.2032772064209,64.19489707946778,62.50043880462646,61.603835830688475
2002-02-18,47.432084699414474,B,59.65705871582031,60.36493148803711,59.931707763671874,60.97080345153809,64.07283912658691,62.56869483947754,61.56440753936768
2002-02-19,46.84097471574636,B,56.60066986083984,59.64697189331055,59.7500545501709,60.665886878967285,63.88288688659668,62.605668487548826,61.50700565338135
2002-02-20,46.32529584916892,B,58.100059509277344,59.07318115234375,59.656344985961915,60.42620697021484,63.7098201751709,62.635425338745115,61.438797302246094
2002-02-21,45.70162747635131,B,57.28550338745117,58.2600700378418,59.53812828063965,60.20887470245361,63.54537063598633,62.64043224334717,61.373694019317625
2002-02-22,45.34080748248809,B,56.94667434692383,57.7179931640625,59.19211845397949,59.90972328186035,63.393435897827146,62.66181770324707,61.309408836364746
2002-02-25,45.23599410946651,B,59.080352783203125,57.60265197753906,58.983791732788085,59.697432327270505,63.291662063598636,62.711368560791016,61.23910385131836
2002-02-26,45.60864936709959,B,58.67674255371094,58.01786651611328,58.83241920471191,59.58642292022705,63.157915573120114,62.737979125976565,61.16179210662842
2002-02-27,45.670190865088955,B,58.30908966064453,58.05967254638672,58.566426849365236,59.40224685668945,62.964842300415036,62.74093067169189,61.096961669921875
2002-02-28,45.81700628194167,B,58.34513854980469,58.27159957885742,58.26583480834961,59.184553718566896,62.80272422790527,62.72167251586914,61.030337715148924
2002-03-01,46.39533679819152,B,60.16886520385742,58.91603775024414,58.31701545715332,59.11499214172363,62.677080688476565,62.72819900512695,60.97961530685425
2002-03-04,47.24818112330161,B,64.22723388671875,59.945413970947264,58.77403297424316,59.35287036895752,62.630301513671874,62.76380786895752,60.94918474197388
2002-03-05,48.195680649637545,C,64.53001403808594,61.116068267822264,59.56696739196777,59.65851097106933,62.58957794189453,62.803523025512696,60.92414415359497
2002-03-06,49.5034980509623,C,65.50309753417969,62.5548698425293,60.30727119445801,59.98180809020996,62.56356475830078,62.86863872528076,60.911577167510984
2002-03-07,50.76014201724879,C,64.84711456298828,63.855265045166014,61.06343231201172,60.300780296325684,62.53422241210937,62.931938858032225,60.89451036453247
2002-03-08,51.51129770133566,C,65.08502197265625,64.83849639892578,61.877267074584964,60.53469276428223,62.49308090209961,63.00955009460449,60.87289079666138
2002-03-11,51.454136819409264,C,65.38057708740234,65.0691650390625,62.507289505004884,60.745540618896484,62.46533706665039,63.07681892395019,60.85343091964722
2002-03-12,51.09783585722358,C,64.7317886352539,65.1095199584961,63.11279411315918,60.97260665893555,62.4246174621582,63.137599868774416,60.827712268829345
2002-03-13,50.40852089299909,C,63.43429183959961,64.69575881958008,63.62531433105469,61.09587059020996,62.38213539123535,63.1933122253418,60.80200210571289
2002-03-14,49.79177829087578,C,63.72262954711914,64.47086181640626,64.16306343078614,61.214449119567874,62.32555191040039,63.24456569671631,60.77285284042358
2002-03-15,49.34070699543966,C,64.8759536743164,64.42904815673828,64.63377227783204,61.47539386749268,62.230125427246094,63.294970703125,60.754996891021726
2002-03-18,48.95792000703414,C,64.29930114746094,64.21279296875,64.64097900390625,61.707505989074704,62.1375634765625,63.35595043182373,60.746280651092526
2002-03-19,49.003887773475434,C,65.63289642333984,64.39301452636718,64.75126724243164,62.15911731719971,62.1184652709961,63.436024780273435,60.7447706413269
2002-03-20,49.13688888762707,C,64.76783752441406,64.65972366333008,64.67774124145508,62.492506217956546,62.06406967163086,63.52105430603027,60.74862529754639
2002-03-21,49.326630667564096,C,65.1282730102539,64.94085235595703,64.70585708618164,62.88464469909668,62.027680206298825,63.59140312194824,60.76199810028076
2002-03-22,49.30968138160935,A,64.68136596679688,64.90193481445313,64.66549148559571,63.27137928009033,62.008987731933594,63.64612522125244,60.76495384216309
2002-03-25,49.2643521021778,A,63.45588684082031,64.733251953125,64.4730224609375,63.49015598297119,61.98277420043945,63.6708837890625,60.764079074859616
2002-03-26,48.91799796245774,A,64.04701232910156,64.41607513427735,64.40454483032227,63.758669471740724,61.96939071655274,63.68866798400879,60.76784664154053
2002-03-27,48.84220224716612,P,64.37139129638672,64.33678588867187,64.49825477600098,64.06178455352783,61.98077980041503,63.702497215270995,60.772446689605715
2002-03-28,48.713211042951315,P,65.05618286132812,64.32236785888672,64.63161010742188,64.397336769104,61.98640205383301,63.7289334487915,60.76396165847778
2002-03-29,48.670154399820014,B,65.05618286132812,64.39733123779297,64.64963302612304,64.64170265197754,62.001395034790036,63.75421794891358,60.758706645965574
2002-04-01,48.64077681588504,A,63.77307891845703,64.46076965332031,64.59701080322266,64.61899490356446,61.990725936889646,63.757745323181155,60.751163501739505
2002-04-02,48.3801460607597,P,63.09550476074219,64.27046813964844,64.3432716369629,64.54726943969726,61.998656005859374,63.73326061248779,60.74256513595581
2002-04-03,47.85480226129718,B,62.32416534423828,63.86102294921875,64.09890441894531,64.3883228302002,61.98726615905762,63.69782299041748,60.74015892028809
2002-04-04,47.33444655810546,B,62.38903045654297,63.32759246826172,63.82498016357422,64.26541862487792,62.00240379333496,63.68319019317627,60.741307163238524
2002-04-05,46.82334606293865,B,62.10070037841797,62.73649597167969,63.56691360473633,64.11620254516602,61.98582374572754,63.67251293182373,60.74388473510742
2002-04-08,46.58845374816127,B,62.03583526611328,62.38904724121094,63.42490844726562,63.94896545410156,61.9600170135498,63.64103084564209,60.750444660186766
2002-04-09,46.461742593374275,B,60.98342514038086,61.96663131713867,63.11854972839355,63.76154727935791,61.96174690246582,63.60478317260742,60.75389575958252
2002-04-10,46.48459699253846,B,60.904090881347656,61.68261642456055,62.77181968688965,63.63503723144531,61.93997650146484,63.57926013946533,60.7569501876831
2002-04-11,46.064378918491,B,58.56139373779297,60.91708908081055,62.122340774536134,63.376975440979,61.85722434997559,63.53031013488769,60.748291130065915
2002-04-12,45.873495473320254,B,59.830074310302734,60.4629638671875,61.59972991943359,63.12468147277832,61.82262390136719,63.47964962005615,60.74920551300049
2002-04-15,45.5609240012993,B,58.82087326049805,59.81997146606445,61.104509353637695,62.85076007843018,61.809647979736326,63.409610443115234,60.74934465408325
2002-04-16,45.74026217183397,B,60.976200103759766,59.81852645874024,60.89257888793945,62.61792526245117,61.860827941894534,63.3714912033081,60.761373081207275
2002-04-17,46.00538180915618,B,61.30780792236328,59.89926986694336,60.79094314575195,62.44492378234863,61.906240997314455,63.35965190887451,60.77505954742432
2002-04-18,46.6705520738652,P,60.92576217651367,60.3721435546875,60.644616317749026,62.23479824066162,61.95540283203125,63.32570709228516,60.769070873260496
2002-04-19,47.27404228973106,P,62.21603775024414,60.84933624267578,60.65615005493164,62.111531829833986,61.99158813476563,63.307184715271,60.7709691619873
2002-04-22,47.807117583409216,P,60.62301254272461,61.209764099121095,60.51486778259277,61.9698881149292,61.98077598571777,63.29425601959228,60.77477161407471
2002-04-23,47.558852362526274,B,58.82087326049805,60.77869873046875,60.29861259460449,61.708581161499026,61.95338409423828,63.2549552154541,60.760770645141605
2002-04-24,46.877871493278626,B,57.29990005493164,59.97711715698242,59.93819351196289,61.35500659942627,61.880001831054685,63.162795829772946,60.745804119110105
2002-04-25,46.03001751520099,B,55.65638732910156,58.9232421875,59.64769287109375,60.88501682281494,61.7661083984375,63.043403511047366,60.726209011077884
2002-04-26,45.22538571820712,B,57.14363479614258,57.90876159667969,59.379048919677736,60.489389419555664,61.71583992004395,62.955368499755856,60.714229621887206
2002-04-29,44.63263477485526,B,56.67434310913086,57.11902770996094,59.16439590454102,60.13445262908935,61.65618560791015,62.86451236724854,60.70424619674682
2002-04-30,44.507357283775654,B,56.85481262207031,56.72581558227539,58.75225715637207,59.82241802215576,61.66126846313477,62.77207767486572,60.6947705078125
2002-05-01,44.77322018499532,B,57.18694686889648,56.70322494506836,58.34017105102539,59.56555709838867,61.64300621032715,62.676413192749024,60.68211061477661
2002-05-02,45.49439705073243,B,58.26988983154297,57.22592544555664,58.07458381652832,59.35960006713867,61.662693939208985,62.604032287597654,60.66969709396362
2002-05-03,45.70835543049606,B,56.71042251586914,57.13928298950195,57.52402229309082,59.09008617401123,61.65796890258789,62.52570240020752,60.64840818405151
2002-05-06,45.52979838805677,B,54.26298904418945,56.657012176513675,56.8880199432373,58.70144386291504,61.56162162780762,62.426641845703124,60.62253740310669
2002-05-07,45.28760614733477,B,54.03917694091797,56.093885040283205,56.4098503112793,58.354231452941896,61.468870315551754,62.31339294433594,60.59385816574097
2002-05-08,45.471601853969254,B,57.39631271362305,56.13575820922851,56.419491577148435,58.178842544555664,61.45061477661133,62.20772853851318,60.57409387588501
2002-05-09,45.35531285281518,B,56.7754135131836,55.83686294555664,56.53139419555664,58.0895435333252,61.41922027587891,62.11097225189209,60.54781078338623
2002-05-10,45.331139812008246,B,55.410892486572266,55.57695693969727,56.35811996459961,57.86858444213867,61.3240608215332,62.00057075500488,60.51758029937744
2002-05-13,45.861146546894645,B,56.39280319213867,56.00291976928711,56.32996597290039,57.7471809387207,61.1673722076416,61.898836860656736,60.49782997131348
2002-05-14,46.439528014935696,B,57.25193405151367,56.64547119140625,56.36967811584473,57.5609676361084,61.021810607910155,61.80569427490234,60.483848857879636
2002-05-15,46.33241498132299,B,57.36742782592773,56.63969421386719,56.38772621154785,57.36394863128662,60.859097213745116,61.71133098602295,60.476698837280274
2002-05-16,46.33950752708512,B,57.79338836669922,56.84328918457031,56.34007606506348,57.2073299407959,60.718022689819335,61.626122550964354,60.47796792984009
2002-05-17,46.7162151621141,C,58.118289947509766,57.384768676757815,56.48086280822754,57.00244255065918,60.578688049316405,61.53588447570801,60.47816635131836
2002-05-20,46.886939800460105,C,57.93056869506836,57.69232177734375,56.84762077331543,56.86782035827637,60.429687881469725,61.44751247406006,60.472394485473636
2002-05-21,46.88413292627578,C,57.17973709106445,57.67788238525391,57.16167678833008,56.785763549804685,60.278646850585936,61.35163215637207,60.46610303878784
2002-05-22,46.88435437146307,C,56.4577522277832,57.495947265625,57.0678207397461,56.743656158447266,60.13911605834961,61.26062572479248,60.45422483444214
2002-05-23,46.92243810803899,C,57.158084869384766,57.36888656616211,57.106087875366214,56.81874103546143,60.00782516479492,61.16668853759766,60.44854389190674
2002-05-24,46.69316111727327,B,56.45054626464844,57.03533782958984,57.210053253173825,56.78408660888672,59.83931701660156,61.03472122192383,60.45316213607788
2002-05-27,46.42116230934747,B,56.45054626464844,56.73933334350586,57.215827560424806,56.7728967666626,59.68234191894531,60.90995269775391,60.4556598854065
2002-05-28,46.12373545366386,B,55.51921081542969,56.40722808837891,57.042555236816405,56.706116676330566,59.48006820678711,60.7992667388916,60.462270164489745
2002-05-29,45.92670077369428,B,54.97772979736328,56.11122360229492,56.80358543395996,56.595655822753905,59.284266052246096,60.67416786193848,60.458625679016116
2002-05-30,45.40271162255713,B,54.20523071289063,55.520652770996094,56.4447696685791,56.39242286682129,59.065805206298826,60.54674270629883,60.45039995193481
2002-05-31,45.11962351425587,B,54.47234344482422,55.12501220703125,56.08017501831055,56.28051891326904,58.861624755859374,60.435306243896484,60.43057153701782
2002-06-03,44.74687205768057,B,53.2739143371582,54.4896858215332,55.61450958251953,56.23106517791748,58.657985305786134,60.320379753112796,60.40259452819824
2002-06-04,44.56570311688538,B,53.28111267089844,54.042066192626955,55.22464714050293,56.193161964416504,58.44266731262207,60.2060290145874,60.37770835876465
2002-06-05,44.659327135117785,B,54.68894958496094,53.984310150146484,55.047766876220706,56.0577938079834,58.24901847839355,60.114899139404294,60.360760078430175
2002-06-06,44.7558793872258,B,53.38938522338867,53.82114105224609,54.67089691162109,55.88849239349365,58.015682525634766,60.00104228973389,60.3415905380249
2002-06-07,44.80148190396952,B,53.38938522338867,53.604549407958984,54.364780807495116,55.787417030334474,57.78234657287598,59.89187080383301,60.320659980773925
2002-06-10,45.08524897051699,B,53.95974349975586,53.74171524047851,54.11570053100586,55.665764045715335,57.586079864501954,59.7884029006958,60.302581214904784
2002-06-11,45.0550943069658,B,52.05378341674805,53.49624938964844,53.769157791137694,55.40585651397705,57.36524543762207,59.68195072174072,60.276697635650635
2002-06-12,44.83462646572563,B,52.342552185058594,53.02696990966797,53.50564002990723,55.1546127319336,57.16561317443848,59.576439666748044,60.256103630065915
2002-06-13,44.783991342107505,B,51.4761962890625,52.64433212280274,53.232736587524414,54.838753128051756,56.94735649108887,59.474880142211916,60.23638912200928
2002-06-14,44.845794864122546,B,52.5952377319336,52.48550262451172,53.045026016235354,54.56260051727295,56.75724723815918,59.37153549194336,60.23168601989746
2002-06-17,45.039545809749825,B,54.3929328918457,52.572140502929685,53.1569278717041,54.385718727111815,56.60438919067383,59.282203102111815,60.229789638519286
2002-06-18,45.68336858431223,B,54.71060180664063,53.1035041809082,53.29987678527832,54.262261962890626,56.47893272399902,59.22033981323242,60.22948160171509
2002-06-19,46.10236750499738,B,53.75037384033203,53.38506851196289,53.20601921081543,54.126893043518066,56.33585838317871,59.13791744232178,60.224372425079345
2002-06-20,46.457813977004854,B,52.48695373535156,53.5872200012207,53.11577606201172,53.89333648681641,56.21436958312988,59.03579696655274,60.2129461479187
2002-06-21,46.36982342483179,B,50.93472290039063,53.25511703491211,52.870309829711914,53.61754531860352,56.03646255493165,58.92954322814941,60.193758716583254
2002-06-24,46.091513385701155,B,51.58449935913086,52.69343032836914,52.632785415649415,53.37424297332764,55.891735076904304,58.85069152832031,60.20225923538208
2002-06-25,45.657243877806934,B,51.51230239868164,52.05377044677734,52.578637313842776,53.17389755249023,55.70245712280274,58.781642532348634,60.21722745895386
2002-06-26,45.40835793545682,B,51.115230560302734,51.52674179077148,52.45590515136719,52.98077259063721,55.498605575561534,58.70242328643799,60.23017433166504
2002-06-27,45.628062246043235,B,52.70352554321289,51.57005615234375,52.57863807678223,52.90568733215332,55.334160842895514,58.64478183746338,60.257388038635256
2002-06-28,46.13152227571013,B,52.95622634887695,51.97435684204102,52.61473693847656,52.829881477355954,55.14896461486817,58.57027637481689,60.278892993927
2002-07-01,46.225490074413244,B,51.36069107055664,51.929595184326175,52.31151275634765,52.734220314025876,54.96371818542482,58.47224708557129,60.28228527069092
2002-07-02,46.25539014729282,B,51.0429916381836,51.835733032226564,51.94475173950195,52.622314262390134,54.80816055297853,58.3807723236084,60.28581413269043
2002-07-03,46.299371906103765,B,50.68204116821289,51.7490951538086,51.63791847229004,52.42196884155273,54.67580337524415,58.277902603149414,60.28818527221679
2002-07-04,45.99027465519857,B,50.68204116821289,51.3447982788086,51.457427215576175,52.28660163879395,54.576316452026376,58.171212425231936,60.29397050857544
2002-07-05,46.120213258950194,B,53.38938522338867,51.43143005371094,51.70289344787598,52.28660163879395,54.5012314605713,58.10853569030762,60.304487247467044
2002-07-08,46.56516237949543,B,53.13670349121094,51.7866325378418,51.858113861083986,52.2454496383667,54.4304786682129,58.04333213806152,60.30601348876953
2002-07-09,46.8212329542262,B,51.19464111328125,51.81696243286133,51.826347732543944,52.20249252319336,54.31727523803712,57.989271850585936,60.29747016906738
2002-07-10,47.13655077690763,C,51.65669250488281,52.01189270019531,51.88049392700195,52.16819953918457,54.20667015075684,57.92483818054199,60.28013175964355
2002-07-11,47.54231426416982,C,52.88402557373047,52.45228958129883,51.89854393005371,52.238591003417966,54.098952865600594,57.880823402404786,60.260627822875975
2002-07-12,47.383377619154025,C,52.81183624267578,52.33677978515625,51.8841049194336,52.249420928955075,54.020981140136726,57.839475021362304,60.250646362304686
2002-07-15,47.261445549873855,C,52.66743469238281,52.242926025390624,52.014779281616214,52.163146018981934,53.9890700531006,57.7753458404541,60.24335720062256
2002-07-16,47.392613379964956,C,52.45085525512695,52.49416885375977,52.155565643310545,52.05015869140625,53.957303619384774,57.713086967468264,60.22553304672241
2002-07-17,47.61565447187175,C,53.77205276489258,52.917240905761716,52.46456680297852,52.051242637634275,53.88481842041016,57.667716598510744,60.20432363510132
2002-07-18,47.79623146496539,C,54.580665588378906,53.256568908691406,52.85442924499512,52.155928230285646,53.84092346191407,57.630071868896486,60.17587219238281
2002-07-19,48.19898209604464,C,55.59142303466797,53.812486267089845,53.074633026123045,52.38876323699951,53.84453407287599,57.58429744720459,60.15624822616577
2002-07-22,47.9318168549305,C,51.981563568115234,53.67531204223633,52.95911903381348,52.40861644744873,53.75630928039552,57.46184074401855,60.11282430648804
