Date,GRADE,GPS,SPGI,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1992-06-11,52.38577325465519,B,3.8666725158691406,3.9057466983795166,3.942378306388855,4.008946585655212,4.061647396087647,3.9436889696121216,3.698457351922989
1992-06-12,52.38577803115323,B,3.923653364181519,3.8959776401519775,3.9358657360076905,3.996524226665497,4.061358952522278,3.9447194123268132,3.7011483085155485
1992-06-15,52.39227714799756,B,3.923653364181519,3.8943493366241455,3.9277252435684202,3.9836983680725098,4.060424957275391,3.9454301404953007,3.7038392651081087
1992-06-16,52.39678848560303,P,3.8585314750671382,3.8878366470336916,3.916328525543213,3.9680199146270754,4.059479689598084,3.9456495261192326,3.7064419174194336
1992-06-17,52.403242944344036,P,3.8585314750671382,3.886208438873291,3.906560182571411,3.9554022550582886,4.059180011749268,3.9462685346603394,3.7090445697307586
1992-06-18,52.407935010963996,P,3.8422515392303462,3.8813242435455324,3.8935354709625245,3.943598759174347,4.057586388587952,3.9468046689033507,3.71148671746254
1992-06-19,52.40677614336912,P,3.874810934066773,3.871555757522583,3.88376669883728,3.9334232330322267,4.0558369350433345,3.947986125946045,3.714091662168503
1992-06-22,52.40016167057497,P,3.834111452102661,3.8536473751068114,3.8739983558654787,3.9212127327919006,4.052466502189636,3.9486806750297547,3.716414008140564
1992-06-23,52.391214659644426,P,3.744565486907959,3.8308541774749756,3.8593454122543336,3.908595097064972,4.046982398033142,3.948239948749542,3.718446830511093
1992-06-24,52.39314191862846,P,3.8422515392303462,3.8275981903076173,3.856903314590454,3.904117929935455,4.042160816192627,3.9494954466819765,3.7208889782428742
1992-06-25,52.39802843011304,P,3.8422515392303462,3.8275981903076173,3.8544612169265746,3.8984197616577148,4.036532196998596,3.951310477256775,3.723291566371918
1992-06-26,52.39623186512369,P,3.834111452102661,3.8194582939147947,3.845507025718689,3.8906863808631895,4.030740776062012,3.9532039642333983,3.725416159629822
1992-06-29,52.40444712768664,P,3.8503921031951904,3.822714424133301,3.838180899620056,3.882953071594238,4.0268889951705935,3.9552602577209472,3.72758260846138
1992-06-30,52.41515673375516,P,3.768986701965332,3.8275986671447755,3.8292264223098753,3.8727774739265444,4.021893315315246,3.956262695789337,3.729500231742859
1992-07-01,52.415248010787906,P,3.834111452102661,3.8259706497192383,3.8267844200134276,3.8666723012924193,4.017554483413696,3.95703715801239,3.73221807718277
1992-07-02,52.41285941809095,P,3.809690237045288,3.8194583892822265,3.823528289794922,3.858531880378723,4.0124044561386105,3.9578071904182432,3.7351697659492493
1992-07-03,52.41306885357857,P,3.809690237045288,3.814574146270752,3.8170162200927735,3.850391459465027,4.005801868438721,3.958017711639404,3.738042347431183
1992-07-06,52.40373989392984,P,3.768986701965332,3.7982930660247805,3.8105037450790404,3.8422510504722593,3.9979010009765625,3.9578211975097655,3.740632321834564
1992-07-07,52.3994283402084,P,3.7282867431640634,3.790153074264526,3.808875870704651,3.834110641479492,3.9887019348144532,3.9573775601387022,3.742900137901306
1992-07-08,52.38886024478819,P,3.752707242965698,3.773872232437134,3.799921441078186,3.82841237783432,3.9787001276016234,3.9573379802703856,3.7455669116973875
1992-07-09,52.384019679551244,B,3.768986701965332,3.7657315254211428,3.7925949573516844,3.8235280871391297,3.9699922704696657,3.957018973827362,3.748275535106659
1992-07-10,52.377027120695296,B,3.736428260803223,3.7510791301727293,3.782826638221741,3.8141668319702147,3.961278824806213,3.9561322951316833,3.7509795570373536
1992-07-13,52.3714752937043,B,3.703864097595215,3.738054609298706,3.768173837661743,3.8031773686409,3.951914095878601,3.9547585964202883,3.7534812092781067
1992-07-14,52.36536859681507,B,3.663166046142578,3.725030469894409,3.7575917720794676,3.7934090971946715,3.9423810243606567,3.953139295578003,3.7557002770900727
1992-07-15,52.3608749256582,B,3.68758487701416,3.7120059967041015,3.7429391145706177,3.7848617672920226,3.9326907110214235,3.9517641830444337,3.757883242368698
1992-07-16,52.364363960844535,B,3.777129411697388,3.7136345386505125,3.7396830320358276,3.7816056609153748,3.9239842700958256,3.9512845158576972,3.760434819459915
1992-07-17,52.36805718218838,B,3.736428260803223,3.7136345386505125,3.732356834411621,3.7746865272521974,3.9144638061523436,3.950639925003052,3.7627037918567656
1992-07-20,52.36718209847657,B,3.655025005340576,3.703866720199585,3.7209606647491453,3.765732204914093,3.9033152770996096,3.949584784507752,3.7641307055950164
1992-07-21,52.36353155264066,B,3.606178522109986,3.6924692153930665,3.708749842643738,3.7588128566741945,3.8913512563705446,3.9477991080284123,3.765155180692673
1992-07-22,52.34642722487633,B,3.524777889251709,3.659907817840576,3.685956907272339,3.7429391741752625,3.877920651435852,3.9451187276840214,3.766049506664276
1992-07-23,52.32342603093363,B,3.589900255203247,3.6224619865417482,3.6680482625961304,3.7303216099739074,3.866599521636963,3.9429281568527226,3.7676649379730223
1992-07-24,52.314276701637134,B,3.638742685317993,3.602924871444702,3.6582797050476072,3.7205531716346742,3.855932364463806,3.9419523191452033,3.769208188056946
1992-07-27,52.31911486177339,B,3.655025005340576,3.602924871444702,3.6533957958221435,3.7107848167419433,3.8454294538497926,3.9410585784912113,3.770832849740982
1992-07-28,52.3376505518973,B,3.703864097595215,3.6224619865417482,3.657465600967407,3.7075286865234376,3.83606472492218,3.9404111385345466,3.772780809402466
1992-07-29,52.375742032666714,B,3.7282867431640634,3.663163757324219,3.6615357875823973,3.7022374510765075,3.828412766456604,3.9399272274971016,3.7747717797756195
1992-07-30,52.407976605915785,B,3.768986701965332,3.6989810466766357,3.660721516609192,3.7002022743225096,3.822226071357727,3.9388819408416755,3.776887149810791
1992-07-31,52.41865642607909,B,3.68758487701416,3.7087494850158693,3.6558371782302856,3.6940970063209533,3.8144113397598267,3.936861257553101,3.778516404628754
1992-08-03,52.423026071933045,C,3.663166046142578,3.7103776931762695,3.6566512823104858,3.6888059735298158,3.8061082315444947,3.9350805783271796,3.7800631248950958
1992-08-04,52.424507570747075,C,3.720148086547852,3.713634490966797,3.6680482387542725,3.688399040699005,3.800572829246521,3.933788990974427,3.781815654039383
1992-08-05,52.42008673193533,C,3.703864097595215,3.7087499618530275,3.685956859588623,3.685956883430481,3.7960142135620116,3.9327380585670477,3.78328901052475
1992-08-06,52.40988564202765,B,3.703864097595215,3.695725440979004,3.69735324382782,3.682700753211975,3.790967197418213,3.930315253734589,3.7847228193283082
1992-08-07,52.41490094222005,B,3.7120065689086914,3.7006097793579102,3.7046796321868896,3.6814796686172486,3.7854317474365233,3.9274896979331975,3.7862368881702424
1992-08-10,52.418512328388374,B,3.695724487304688,3.707121467590332,3.7087495803833006,3.6810726881027223,3.779245071411133,3.924501321315766,3.7874718010425568
1992-08-11,52.41133822670065,B,3.695724487304688,3.7022367477416993,3.707935619354248,3.6827006101608277,3.7737095880508424,3.9215936565399176,3.7888649117946627
1992-08-12,52.406138260939066,B,3.7120065689086914,3.7038652420043947,3.706307601928711,3.683921694755554,3.7688254213333137,3.9189295053482063,3.790141682624817
1992-08-13,52.4132081323499,C,3.785269021987915,3.7201462268829344,3.707935833930969,3.6843286752700806,3.7650808286666875,3.9165137600898747,3.7919034147262574
1992-08-14,52.42433118776635,C,3.817829370498657,3.741310787200928,3.720960283279419,3.6883987307548525,3.7619874429702764,3.9145043468475347,3.7937488520145415
1992-08-17,52.44359729950879,C,3.8422515392303462,3.7706161975860595,3.738868832588196,3.697760057449341,3.760196576118469,3.912819826602936,3.795479106903076
1992-08-18,52.46479300978035,C,3.8422515392303462,3.7999216079711915,3.7510791778564454,3.709563708305359,3.759219708442688,3.911216011047364,3.797051146030426
1992-08-19,52.47909262377428,C,3.777129411697388,3.8129461765289308,3.7584057092666625,3.7221812844276427,3.757428846359253,3.9102521514892583,3.7982975745201113
1992-08-20,52.47757088227172,C,3.748195171356201,3.805531406402588,3.7628388166427613,3.7300960302352903,3.755059299468994,3.9083533477783208,3.7992016005516054
1992-08-21,52.464313733748845,C,3.731756687164306,3.7883168697357177,3.7648138284683226,3.7347467303276063,3.7512213659286497,3.9062901592254646,3.8005375707149507
1992-08-24,52.44217995393365,C,3.723534822463989,3.7645735263824465,3.7675948619842528,3.7381722211837767,3.747218995094299,3.9038219761848456,3.8019115352630615
1992-08-25,52.4286327594529,C,3.772854804992676,3.750694179534912,3.7753078937530518,3.74162175655365,3.74550546169281,3.9024925756454474,3.8040066993236543
1992-08-26,52.42913142309303,C,3.822173595428467,3.759703016281128,3.7863245964050294,3.74631609916687,3.7447783041000364,3.9019791579246528,3.8062925136089323
1992-08-27,52.44383015608286,C,3.871490716934204,3.7843621253967283,3.7949467658996583,3.7514412999153137,3.7453630876541144,3.901474738121033,3.80878494143486
1992-08-28,52.460610327733065,C,3.846833229064941,3.8073774337768556,3.7978471517562866,3.759403717517853,3.744803533554077,3.9003202342987064,3.8112340068817137
1992-08-31,52.47498731871192,C,3.805734395980835,3.8238173484802247,3.7941954374313354,3.766532135009766,3.7442359924316406,3.898351247310639,3.8136774039268495
1992-09-01,52.479646554452465,A,3.813954114913941,3.8320372104644775,3.791365694999695,3.77122243642807,3.7456237649917603,3.8963030815124515,3.8160419976711273
1992-09-02,52.47782193096078,A,3.846833229064941,3.8369691371917725,3.79833607673645,3.7783708930015565,3.7457153987884526,3.8939381074905395,3.8186908888816835
1992-09-03,52.46415548147812,C,3.805734395980835,3.8238178730010985,3.8040899991989137,3.7834644079208375,3.7449850559234625,3.890758626461029,3.821134285926819
1992-09-04,52.45479493519243,C,3.805734395980835,3.8155981063842774,3.8114877700805665,3.7881507992744448,3.744417514801026,3.8875791454315185,3.8236575996875763
1992-09-07,52.452632348318446,C,3.805734395980835,3.8155981063842774,3.819707727432251,3.793651294708252,3.743524360656739,3.885206677913666,3.8259011709690096
1992-09-08,52.451097648062806,C,3.805734395980835,3.813954162597656,3.822995686531067,3.7991517901420595,3.744259314537049,3.8830763149261474,3.827904963493347
1992-09-09,52.44264045836595,C,3.805734395980835,3.805734395980835,3.8213517665863037,3.8038381814956663,3.7436917734146125,3.880623128414154,3.829908756017685
1992-09-10,52.44778571386545,C,3.8550500869750977,3.8155975341796875,3.8197077035903932,3.8073272347450255,3.7445989704132088,3.8785017132759094,3.8324388694763183
1992-09-11,52.445345484564704,A,3.813954114913941,3.8172414779663084,3.816419792175293,3.80713347196579,3.7446842479705817,3.875243058204651,3.834963322877884
1992-09-14,52.447962743541076,A,3.863272905349731,3.828749179840088,3.8221736431121824,3.808184540271759,3.7465699720382695,3.8722354865074156,3.8377343702316282
1992-09-15,52.44812881221901,A,3.838613271713257,3.8353249549865724,3.8246395587921143,3.8080026268959046,3.7487765026092528,3.8687392187118532,3.8403821194171908
1992-09-16,52.45276350335626,A,3.846833229064941,3.8435447216033936,3.8246395587921143,3.811487817764282,3.7506590223312384,3.8646795749664307,3.8428311848640444
1992-09-17,52.45259423329744,A,3.863272905349731,3.8451892852783205,3.830393409729004,3.817241704463959,3.7525447463989265,3.8612685084342955,3.8450827062129975
1992-09-18,52.46196572645911,A,3.871490716934204,3.856696605682373,3.8369690418243407,3.8242284059524536,3.7552459955215456,3.8582624101638796,3.8471355307102204
1992-09-21,52.45778969219625,A,3.838613271713257,3.851764678955078,3.840256929397583,3.829982328414917,3.7579409790039064,3.8549275374412537,3.8489839959144594
1992-09-22,52.45350960117809,A,3.805734395980835,3.8451889038085936,3.840256929397583,3.831626307964325,3.7607923460006716,3.851586685180664,3.850668066740036
1992-09-23,52.4404097305831,A,3.7564151287078857,3.8271052837371826,3.835325002670288,3.828338384628296,3.7621689510345457,3.8474298310279846,3.8519856464862823
1992-09-24,52.424651516081575,P,3.781074523925781,3.8106656074523926,3.8279274463653565,3.8238175749778747,3.762247853279114,3.8431160616874696,3.853706274032593
1992-09-25,52.41012740895192,P,3.805734395980835,3.7975143432617187,3.827105474472046,3.8217626333236696,3.763633975982666,3.8390488910675047,3.8553903448581694
1992-09-28,52.41000977289111,P,3.8550500869750977,3.800801706314087,3.8262831926345826,3.8242284178733827,3.7676344776153563,3.8354748773574827,3.857161136865616
1992-09-29,52.41493580900354,P,3.846833229064941,3.809021472930908,3.827105188369751,3.825872373580933,3.772447571754455,3.8318994140624993,3.8588908445835113
1992-09-30,52.43262943253146,P,3.8550500869750977,3.8287484645843506,3.8279268741607666,3.8262832164764404,3.779053015708923,3.828486833572388,3.8606616365909576
1992-10-01,52.45475677883513,A,3.89615249633789,3.8517640590667725,3.8312148332595823,3.8308041214942934,3.7851780605316154,3.8258887910842896,3.862198328971863
1992-10-02,52.46815075636453,A,3.887930393218994,3.8682032585144044,3.8328588008880615,3.8349139213562013,3.7901618146896356,3.823047089576721,3.863494095802307
1992-10-05,52.469955797550305,A,3.8797121047973633,3.8731356620788575,3.836968684196472,3.8386128067970278,3.794655556678771,3.8200425052642824,3.8645489418506624
1992-10-06,52.465133245753975,A,3.838613271713257,3.8714916706085205,3.8402565717697144,3.8402567505836487,3.797350540161132,3.8167076325416565,3.865398293733597
1992-10-07,52.45245433420746,A,3.797515153884888,3.8599846839904783,3.8443665742874145,3.8398457884788515,3.7987351083755487,3.8135739374160766,3.8660421550273893
1992-10-08,52.4372531942237,A,3.830393314361572,3.846832847595215,3.8492984533309937,3.838612949848175,3.7999632406234736,3.8110946559906007,3.866930340528488
1992-10-09,52.43116489519513,A,3.8550500869750977,3.8402567863464356,3.85423002243042,3.840667748451233,3.8033125448226923,3.80886194229126,3.8680217349529267
1992-10-12,52.42957648240747,A,3.8797121047973633,3.8402567863464356,3.8566962242126466,3.8414897084236146,3.807643465995788,3.8068758487701415,3.869116553068161
1992-10-13,52.43933774511294,A,3.912589073181152,3.855051946640015,3.8632718086242677,3.8451884984970093,3.811492285728454,3.806032557487488,3.870135968923569
1992-10-14,52.45264107856997,A,3.887930393218994,3.873134994506836,3.8665598392486573,3.8472433567047117,3.8151736116409296,3.8055939126014704,3.871151968240738
1992-10-15,52.46104032071016,A,3.89615249633789,3.8862868309020997,3.8665598392486573,3.84888733625412,3.819019379615783,3.8049932885169984,3.871289905309677
1992-10-16,52.46329874442983,A,3.89615249633789,3.8945073127746577,3.867382049560547,3.850120425224304,3.822702298164367,3.8040670228004454,3.871747555732727
1992-10-19,52.46829017154692,A,3.9290308952331534,3.904371070861816,3.872313928604126,3.854641306400299,3.8273684263229364,3.803306748867035,3.8722896647453307
1992-10-20,52.46846813323058,A,3.9372503757476807,3.909303331375122,3.882177639007568,3.8612171053886413,3.8321989440917963,3.8029542660713194,3.8727929520606996
1992-10-21,52.471987792177515,A,3.9372503757476807,3.919167327880859,3.8961511611938477,3.870258867740631,3.836703820228576,3.8027646207809447,3.87309641122818
1992-10-22,52.47935455286305,A,3.9619081020355225,3.9323184490203857,3.9093026399612425,3.8793005466461183,3.8402366018295284,3.802658715248108,3.873323338031769
1992-10-23,52.486375380827205,A,3.9619081020355225,3.9454695701599123,3.919988441467285,3.8871092319488527,3.8431181764602655,3.802552809715271,3.873790053129196
1992-10-26,52.48713735723883,A,3.970127582550049,3.953688907623291,3.9290299892425535,3.8928631067276003,3.8456756973266595,3.8029361367225647,3.874217938184738
1992-10-27,52.48276944590409,A,3.953689336776733,3.9569766998291014,3.933140015602112,3.89820591211319,3.8479044532775872,3.803562080860138,3.874283879995346
1992-10-28,52.476194373119995,A,3.9454691410064697,3.9586204528808593,3.9388938903808595,3.9027268648147584,3.851271247863769,3.804350047111511,3.8742287933826445
1992-10-29,52.46765444259884,A,3.9372503757476807,3.953688907623291,3.9430036783218383,3.904781758785248,3.8550523519515987,3.8050558257102964,3.874372397661209
1992-10-30,52.45993966687568,A,3.9290308952331534,3.9471134662628176,3.946291518211364,3.906836783885956,3.8589978361129753,3.8051096010208125,3.8749145066738127
1992-11-02,52.46180050759187,A,3.994787454605103,3.952045440673828,3.952867174148559,3.9125905513763426,3.8644228887557976,3.8058209419250484,3.8756255412101748
1992-11-03,52.47627728047295,A,4.05232572555542,3.9717727184295653,3.9643747091293333,3.9232761740684508,3.8700123071670527,3.8077588844299313,3.876704205274582
1992-11-04,52.49540307637369,A,4.085202693939209,3.999719429016113,3.9791699409484864,3.937660551071167,3.8752728891372676,3.8100255966186523,3.878147065639496
1992-11-05,52.51203229544953,A,4.060545921325684,4.024378538131714,3.9890337228775024,3.9491681814193726,3.879053993225097,3.8122085404396056,3.8795066046714783
1992-11-06,52.527066336550746,A,4.04410457611084,4.047393274307251,3.9972533702850344,3.9586209058761597,3.882999420166015,3.8139014768600465,3.8809438014030455
1992-11-09,52.52661089471271,A,4.003006458282471,4.049037075042724,4.000541257858276,3.964785623550415,3.8869448614120476,3.8155904269218444,3.8821355509757995
1992-11-10,52.50831152998106,A,3.953689336776733,4.029309797286987,4.000541257858275,3.9668406367301943,3.8897395658493035,3.8176816654205323,3.882960807085037
1992-11-11,52.485312536479434,A,3.970127582550049,4.006294775009155,4.003007102012634,3.970950496196747,3.892205452919006,3.8189604258537293,3.8842279362678527
1992-11-12,52.47063734174583,A,3.978347778320313,3.989855146408081,4.007116842269897,3.975060260295868,3.8956577205657954,3.8203213882446287,3.885815932750702
1992-11-13,52.460279416698256,A,3.986567974090576,3.978347826004028,4.01287055015564,3.9795810341835023,3.89927439212799,3.821845953464508,3.887524958848953
1992-11-16,52.457105491345345,A,3.986567974090576,3.9750601291656493,4.012048602104187,3.9824578881263735,3.902891063690185,3.823207712173462,3.8892339849472046
1992-11-17,52.45606515811034,P,3.9290308952331534,3.9701284408569335,3.9997191190719605,3.982046914100647,3.9053569936752313,3.8248081541061403,3.8905354249477386
1992-11-18,52.456530969700715,P,3.970127582550049,3.9701284408569335,3.9882116079330445,3.9836907744407655,3.9086448574066157,3.826168315410614,3.8916027367115023
1992-11-19,52.45469324077836,P,3.982405185699463,3.9709399223327635,3.9803975343704225,3.9847156286239622,3.911191959381103,3.8278954648971557,3.8928513276576995
1992-11-20,52.450666810342966,P,3.982405185699463,3.970107364654541,3.9742275953292845,3.9857404828071594,3.9145609807968134,3.8296226143836973,3.8938201630115508
1992-11-23,52.448253862408656,P,3.982405185699463,3.969274806976318,3.972167468070984,3.9863543629646303,3.916943626403808,3.8317567992210386,3.894788998365402
1992-11-24,52.457749463111405,A,3.982405185699463,3.9799496650695803,3.9750390529632567,3.9877901554107664,3.919819464683532,3.8342979836463926,3.8958377718925474
1992-11-25,52.46721932671185,A,4.015592575073242,3.9890426635742187,3.979585552215576,3.9912963271141053,3.923194651603698,3.8369268369674683,3.897132408618927
1992-11-26,52.47391798729066,A,4.015592575073242,3.9956801414489744,3.983310031890869,3.995213437080383,3.9262410449981684,3.8393928956985475,3.8982059347629545
1992-11-27,52.48481742117042,A,4.048778057098389,4.00895471572876,3.9895310401916504,4.001200795173645,3.929786791801452,3.842516393661499,3.8993243443965913
1992-11-30,52.491076135948795,A,4.023890018463135,4.017251682281494,3.9932632446289062,4.002655923366547,3.9334923267364497,3.8457166528701783,3.900237624645233
1992-12-01,52.48255343620599,A,3.9409239292144775,4.008955430984497,3.9944525480270388,3.9970858335494994,3.9361961174011224,3.848494231700897,3.90081676363945
1992-12-02,52.47356943401193,A,3.974110364913941,4.000658988952637,3.994850826263428,3.991531217098236,3.9405500221252434,3.851359486579895,3.9015618348121643
1992-12-03,52.467036583083576,A,3.990701913833618,3.9956808567047117,3.995680499076843,3.988039016723633,3.9447425699234007,3.8534952116012566,3.9023898637294767
1992-12-04,52.456478596917144,P,3.99900221824646,3.985725688934326,3.997340202331543,3.9857838988304137,3.9486079263687133,3.856120951175689,3.903380438089371
1992-12-07,52.45687623077822,P,4.032187461853027,3.9873851776123046,4.002318429946899,3.987242949008942,3.952150673866272,3.8598925757408136,3.9047386801242827
1992-12-08,52.47518358334736,A,4.05707597732544,4.010615587234497,4.009785509109498,3.992412281036377,3.956355528831482,3.864401550292968,3.90610032916069
1992-12-09,52.492121848380954,A,4.073671340942383,4.030527782440186,4.015593385696412,3.9975894689559937,3.9607279539108275,3.8698904848098747,3.907504606246948
1992-12-10,52.50673389065975,A,4.081966400146484,4.048780679702759,4.022230768203736,4.002770400047302,3.9644442319869997,3.874811146259307,3.908869651556015
1992-12-11,52.52648923324608,A,4.131746292114258,4.0753294944763185,4.030527591705323,4.010029315948486,3.969320549964905,3.87974118232727,3.9108467507362366
1992-12-14,52.53829840623076,A,4.131746292114258,4.095241260528565,4.041313219070435,4.017288231849671,3.974361233711243,3.884508395195007,3.912783486843109
1992-12-15,52.53943942969613,A,4.098560810089111,4.103538227081299,4.0570769071578985,4.025764727592469,3.9795601844787596,3.8884553623199456,3.914433250427246
1992-12-16,52.53480625197909,A,4.073671340942383,4.103538227081299,4.067033004760743,4.030941915512085,3.9850833082199095,3.891909208297729,3.9159182178974152
1992-12-17,52.53063727787973,A,4.0902628898620605,4.105197525024414,4.076989102363587,4.036334800720215,3.9902806997299196,3.8951219701766964,3.917001955509186
1992-12-18,52.52777389025551,A,4.1566362380981445,4.110175514221192,4.092752504348756,4.045046353340149,3.9963124227523803,3.899812483787536,3.9183368706703186
1992-12-21,52.52091341853022,A,4.123450756072998,4.10851640701294,4.101878833770752,4.052098631858826,4.001187195777893,3.9044153308868403,3.91974795460701
1992-12-22,52.51789980644335,A,4.14004373550415,4.116812992095947,4.110175609588623,4.05998055934906,4.005736289024353,3.908614287376403,3.921201639175415
1992-12-23,52.52585539103264,A,4.173230171203613,4.136724758148193,4.120131492614746,4.067862439155578,4.011442284584046,3.9133079481124873,3.9230230033397673
1992-12-24,52.53437559137331,A,4.189822196960449,4.1566366195678714,4.130917072296143,4.076573920249939,4.017315678596496,3.9181675291061397,3.9242413914203644
1992-12-25,52.53042134328657,A,4.189822196960449,4.163273811340332,4.136724662780762,4.083626127243042,4.023189072608948,3.922945685386657,3.9252176916599275
1992-12-28,52.53307083917625,A,4.189822196960449,4.176548099517822,4.142532253265381,4.091922736167907,4.028404898643494,3.927886662483215,3.92619399189949
1992-12-29,52.531512423634666,A,4.1566362380981445,4.179866600036621,4.148339796066284,4.102708351612091,4.032792615890503,3.9324957799911493,3.9270447182655333
1992-12-30,52.51526568731194,A,4.098560810089111,4.164932727813721,4.150828742980957,4.108930873870849,4.036018824577331,3.9363613224029534,3.9276454138755796
1992-12-31,52.49274490878827,A,4.073671340942383,4.141702556610108,4.14916958808899,4.1130793452262875,4.038254089355469,3.9392453455924983,3.9278795528411865
1993-01-01,52.47356333793056,A,4.073671340942383,4.118472385406494,4.140873098373413,4.116812801361084,4.040489354133606,3.9418037652969353,3.928154056072235
1993-01-04,52.448207956874164,P,4.040484428405762,4.088604831695557,4.1325764656066895,4.11722764968872,4.0418964910507205,3.9437860941886895,3.928302960395813
1993-01-05,52.42732207410918,P,4.048778057098389,4.067033195495606,4.123449897766113,4.116812753677368,4.043798265457153,3.94585135936737,3.928533685207367
1993-01-06,52.41605634267842,P,4.023890018463135,4.05209903717041,4.108515882492066,4.114323687553406,4.045366683006287,3.9483189654350275,3.929285558462143
1993-01-07,52.40839941065264,P,3.99900221824646,4.037165212631225,4.089433884620666,4.110175478458404,4.0466017198562625,3.95082703590393,3.9295901918411253
1993-01-08,52.40019147240145,P,3.982405185699463,4.018911981582642,4.0686921834945675,4.102708423137665,4.0476692056655885,3.9533335208892817,3.929811840057373
1993-01-11,52.396665375404076,P,3.982405185699463,4.007296133041382,4.047950482368469,4.095241367816925,4.047421560287476,3.9559222245216366,3.929872100353241
1993-01-12,52.394958141250335,P,4.007296562194824,3.998999834060669,4.033016514778137,4.090678155422211,4.046520977020264,3.958266642093658,3.9303796088695524
1993-01-13,52.396550373300215,P,4.015592575073242,3.9973403453826903,4.02471969127655,4.087774217128754,4.0451287746429445,3.9602008318901056,3.931089994907379
1993-01-14,52.40195357096295,P,4.015592575073242,4.000658416748047,4.018911814689636,4.084040701389313,4.0442297077178955,3.961641850471496,3.9315582942962646
1993-01-15,52.40975047756843,P,4.015592575073242,4.007295894622803,4.013103938102722,4.076988518238068,4.043659467697143,3.963329443931579,3.931824839115143
1993-01-18,52.426327735064426,P,4.065373420715332,4.023889541625977,4.0155928373336796,4.0740846514701845,4.044906806945801,3.965925834178924,3.9321385407447815
1993-01-19,52.44016080729753,P,4.081966400146484,4.038823509216309,4.018911671638489,4.071180784702301,4.047472348213196,3.9686059570312495,3.9324545192718507
1993-01-20,52.44314138340855,P,4.040484428405762,4.043801879882812,4.0205711126327515,4.064543497562409,4.0488794851303105,3.970542469024658,3.932240288257599
1993-01-21,52.446762486491565,A,4.048778057098389,4.050438976287841,4.025548696517944,4.057491290569305,4.050288090705871,3.9729729056358334,3.9318657660484315
1993-01-22,52.45124676357486,A,4.048778057098389,4.057076072692871,4.032185983657837,4.050439083576203,4.051532292366028,3.9754033422470085,3.9314912438392637
1993-01-25,52.452034901035965,A,4.098560810089111,4.063713550567627,4.043801546096802,4.045876014232635,4.053772149085998,3.9783316063880916,3.9317691421508787
1993-01-26,52.45773910753399,A,4.14004373550415,4.07532901763916,4.057076263427734,4.045046389102936,4.057992405891419,3.9816746997833246,3.9323755073547364
1993-01-27,52.47029425430343,A,4.123450756072998,4.091922283172607,4.06786208152771,4.04629088640213,4.061058869361878,3.9848518633842462,3.9327374958992003
1993-01-28,52.47623189775957,A,4.0902628898620605,4.100219249725342,4.075329113006592,4.047120463848114,4.063216023445129,3.987203991413116,3.9328528523445128
1993-01-29,52.48042959765777,A,4.081966400146484,4.106856918334961,4.081966495513916,4.047535216808319,4.06520724773407,3.9898841142654415,3.9325635862350463
1993-02-01,52.479961403868906,A,4.115152359008789,4.110175228118896,4.0869443893432615,4.05126861333847,4.067862191200256,3.992402908802032,3.9323191976547243
1993-02-02,52.47880794665952,A,4.173230171203613,4.116812515258789,4.096070766448975,4.057491219043731,4.071678690910339,3.9957490777969356,3.9322441482543944
1993-02-03,52.481351035640266,A,4.189822196960449,4.13008680343628,4.1110045433044435,4.065787827968597,4.0751632833480835,3.9991789674758906,3.931929271221161
1993-02-04,52.482398081643815,A,4.123450756072998,4.136724376678467,4.1184718132019045,4.072010254859924,4.077320446968079,4.001780745983123,3.93152462720871
1993-02-05,52.48307895630771,A,4.106855392456055,4.141702175140381,4.124279546737671,4.078232765197754,4.078481993675232,4.004134392738342,3.9311984014511108
1993-02-08,52.47994599942126,A,4.098560810089111,4.138383865356445,4.124279546737671,4.084040546417237,4.079975409507751,4.0067338681221,3.930830702781677
1993-02-09,52.46050913028474,A,4.032187461853027,4.110175323486328,4.113493919372559,4.085285091400147,4.081800680160523,4.008998398780822,3.9302925419807435
1993-02-10,52.44143684777436,P,4.065373420715332,4.085285568237305,4.107686185836792,4.087774133682251,4.0836259412765505,4.012087981700897,3.929758906364441
1993-02-11,52.42979727893809,P,4.048778057098389,4.070351028442383,4.103537702560425,4.089433407783508,4.084787464141845,4.014765017032623,3.9289405393600463
1993-02-12,52.41826690687315,P,4.032187461853027,4.055417442321778,4.098559808731079,4.090263152122498,4.085451169013977,4.017029547691346,3.928039219379425
1993-02-15,52.40721369610001,P,4.032187461853027,4.042142772674561,4.090263319015503,4.088603854179382,4.085451169013977,4.018800921440125,3.9271378993988035
1993-02-16,52.40356342455905,P,3.99900221824646,4.035505723953247,4.072840523719788,4.084455645084381,4.084289693832398,4.02032261133194,3.92611101269722
1993-02-17,52.38714412811789,B,3.9409239292144775,4.010615825653076,4.047950696945191,4.079477620124817,4.08163474559784,4.021181349754333,3.9248340916633606
1993-02-18,52.36734242768372,B,3.903729915618897,3.981606197357178,4.02597861289978,4.072225213050842,4.078070015907287,4.0212571239471435,3.9235729575157166
1993-02-19,52.350654183934914,B,3.912106513977051,3.9575900077819823,4.00650372505188,4.065391635894775,4.0736772203445435,4.021498885154724,3.9222729873657225
1993-02-22,52.32922657771902,B,3.8618438243865967,3.9235212802886963,3.9828320264816286,4.05355578660965,4.068279170989991,4.0213202023506165,3.920681353807449
