Date,GRADE,GPS,APA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2017-03-07,51.175300310509954,B,43.18592834472656,43.86471252441406,44.40285301208496,45.845892906188965,49.531381149291995,51.17535358428955,48.86012258529663
2017-03-08,50.370896667515204,B,41.61109924316406,43.26846466064453,43.93966636657715,45.52924098968506,49.28001182556152,51.051933784484866,48.8345965385437
2017-03-09,50.44562027430444,B,42.63852691650391,43.051187896728514,43.74175796508789,45.264381980896,49.0612703704834,50.94583435058594,48.815579929351806
2017-03-10,50.418115913601845,B,42.301666259765625,42.73790283203125,43.473950958251955,44.96331081390381,48.84250205993652,50.84718711853027,48.800118656158446
2017-03-13,50.21372862543493,B,42.24271011352539,42.39598617553711,43.24067268371582,44.66771202087402,48.62255462646485,50.75306716918945,48.780037784576415
2017-03-14,50.499075942935406,B,42.3858757019043,42.235975646972655,43.05034408569336,44.45001354217529,48.40026985168457,50.66885097503662,48.74990234375
2017-03-15,51.793283197071894,B,43.00908279418945,42.51557235717773,42.892018508911136,44.25968570709229,48.193636932373046,50.58155586242676,48.72791467666626
2017-03-16,52.34125589933577,B,43.01750183105469,42.59136734008789,42.8212776184082,44.08409576416015,47.99287612915039,50.49417724609375,48.71083452224732
2017-03-17,53.17579114757087,B,43.13539505004883,42.758113098144534,42.74800796508789,43.90639953613281,47.79665412902832,50.41619804382324,48.7039499092102
2017-03-20,53.97459133098179,B,42.89117431640625,42.8878059387207,42.6418960571289,43.71649227142334,47.60829788208008,50.34617797851563,48.69451347351074
2017-03-21,54.30192293061065,B,42.360633850097656,42.882757568359374,42.559366607666014,43.48110980987549,47.400774765014646,50.27043308258057,48.67859853744507
2017-03-22,54.32671250474121,B,42.56272506713867,42.79348602294922,42.65452919006348,43.297097778320314,47.18219482421875,50.19729633331299,48.66465051651001
2017-03-23,54.420673779914175,B,42.18376541137695,42.626738739013675,42.60905303955078,43.175405502319336,46.968618087768554,50.153419494628906,48.65517021179199
2017-03-24,54.35682257287623,B,42.31009292602539,42.46167831420898,42.60989570617676,43.04192333221435,46.76159423828125,50.10560531616211,48.64270359039307
2017-03-27,54.137861250093316,B,41.87217330932617,42.257878112792966,42.572842025756835,42.90675735473633,46.54581199645996,50.04242343902588,48.62201770782471
2017-03-28,54.71622857414628,B,43.13539505004883,42.4128303527832,42.64779396057129,42.84906902313232,46.34992546081543,49.99623554229736,48.602200241088866
2017-03-29,55.6820763578174,C,44.78602981567383,42.85749130249023,42.82548866271973,42.85875358581543,46.186041107177736,49.95741088867187,48.59146757125855
2017-03-30,56.30708940982879,C,43.86809158325195,43.194356536865236,42.91054763793945,42.86591262817383,46.01541984558106,49.906890411376956,48.56895111083984
2017-03-31,56.766494104591125,C,43.27856063842773,43.3880500793457,42.92486419677734,42.836436080932614,45.839913558959964,49.85550750732422,48.557209949493405
2017-04-03,57.4451657785882,C,42.98381042480469,43.61037750244141,42.93412780761719,42.788011932373045,45.67602905273438,49.791027297973635,48.55588834762573
