Date,GRADE,GPS,ADP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2021-04-07,67.23185811200989,A,172.97543334960938,176.33422241210937,176.4701370239258,174.49750289916992,165.01607971191407,161.70430480957032,147.67479358673097
2021-04-08,65.9792312527368,A,175.20034790039062,176.11080017089844,176.58184967041015,174.80656967163085,165.43130493164062,161.85679992675782,147.86199275970458
2021-04-09,65.37540326098703,A,176.3546600341797,176.1182403564453,176.2792938232422,175.11703186035157,165.89981048583985,162.04257919311524,148.05496349334717
2021-04-12,63.81134744206966,A,176.652587890625,175.50196228027343,176.0242172241211,175.14868240356446,166.35148986816407,162.22406005859375,148.24855442047118
2021-04-13,63.88618314038339,P,178.6634063720703,175.969287109375,176.39938201904297,175.31811141967773,166.80578338623047,162.39607772827148,148.46926624298095
2021-04-14,64.93313447349912,A,177.94659423828125,176.96351928710936,176.64887084960938,175.47031784057617,167.27445190429688,162.57189010620118,148.68136081695556
2021-04-15,65.63424391544488,A,178.635498046875,177.65054931640626,176.88067474365235,175.7416847229004,167.68780639648438,162.7545915222168,148.90774410247803
2021-04-16,66.48456863058216,A,179.61294555664062,178.30220642089844,177.21022338867186,176.16106796264648,168.18146697998046,162.9362890625,149.1324258041382
2021-04-19,67.58074762141621,A,179.4360809326172,178.85890502929686,177.18043365478516,176.55019607543946,168.65973510742188,163.12883850097657,149.36395603179932
2021-04-20,67.77729694498179,A,179.49188232421875,179.02460021972655,177.49694366455077,176.9584053039551,169.1491213989258,163.31466842651366,149.59576526641845
2021-04-21,68.44074705067159,A,180.88829040527344,179.612939453125,178.2882293701172,177.3791831970215,169.67458618164062,163.54292785644532,149.82028049468994
2021-04-22,69.08592696125632,A,181.3723907470703,180.16031799316406,178.90543365478516,177.74364166259767,170.21232666015624,163.77133026123047,150.05828929901122
2021-04-23,69.27360918256964,A,182.33123779296875,180.7039764404297,179.50309143066406,177.8911926269531,170.76498352050783,163.9844479370117,150.29459499359132
2021-04-26,69.49154614871838,A,181.66099548339844,181.14895935058593,180.0039321899414,178.01407470703126,171.30423553466798,164.19289031982422,150.52823596954346
2021-04-27,69.92049797223983,A,182.3591766357422,181.72241821289063,180.3735092163086,178.38644561767578,171.87356689453125,164.408683013916,150.76696918487548
2021-04-28,67.46556679251216,A,173.7294921875,180.29065856933593,179.95179901123046,178.30033493041992,172.25233673095704,164.54453521728516,150.9599000930786
2021-04-29,65.25399946165763,A,175.38653564453125,179.09348754882814,179.62690277099608,178.25378875732423,172.56292449951172,164.7053858947754,151.16436504364015
2021-04-30,62.88073536490263,P,174.07394409179688,177.44202880859376,179.07300262451173,178.1416130065918,172.90857299804688,164.8389404296875,151.3693131637573
