Date,GRADE,GPS,WDC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1986-05-06,61.96214574251843,A,5.870459079742432,5.750039768218994,5.750039958953858,5.413868141174317,4.912119493484497,4.748549447059632,4.270132104158401
1986-05-07,61.94484191712116,A,5.719935417175293,5.760074806213379,5.780144834518433,5.46906054019928,4.940217428207397,4.765107159614563,4.270633853673935
1986-05-08,61.94076311478608,A,5.619585514068604,5.780144882202149,5.790179872512818,5.509200477600098,4.961290884017944,4.780159630775452,4.270382980108261
1986-05-09,61.86626848245902,A,5.669760227203369,5.770109844207764,5.785162353515625,5.566901636123657,4.982364339828491,4.795212092399598,4.270132104158401
1986-05-12,61.6702780892115,A,5.719935417175293,5.719935131072998,5.750039958953858,5.609550309181214,5.004441299438477,4.810766305923462,4.270633853673935
1986-05-13,61.46935321289329,P,5.519235134124756,5.649690341949463,5.699865055084229,5.6446727275848385,5.021500749588013,4.825317015647888,4.271135596036911
1986-05-14,61.44111117336386,P,5.820284366607666,5.669760131835938,5.714917469024658,5.67226893901825,5.045584688186645,4.842878217697144,4.274396961927414
1986-05-15,61.435968325434715,P,5.719935417175293,5.689830112457275,5.734987497329712,5.687321376800537,5.064651126861572,4.8589341878890995,4.276905704736709
1986-05-16,61.36952581985346,P,5.619585514068604,5.679795169830323,5.724952507019043,5.689830183982849,5.086728096008301,4.871477899551391,4.278912698030472
1986-05-19,61.363505272113485,P,5.669760227203369,5.669760131835938,5.694847631454468,5.699865174293518,5.109808559417725,4.884523358345032,4.2814214432239535
1986-05-20,61.421065971330506,A,5.569409370422363,5.679794979095459,5.664742660522461,5.707391309738159,5.1318854713439945,4.898070559501648,4.283930181264878
1986-05-21,61.26660526829727,P,5.519235134124756,5.619585132598877,5.644672632217407,5.71240873336792,5.152958898544312,4.911116018295288,4.284933675527572
1986-05-22,61.20239501531524,P,5.619585514068604,5.599515151977539,5.644672632217407,5.7174262523651125,5.176039333343506,4.924663224220276,4.286188045740127
1986-05-23,61.15767183601048,P,5.519235134124756,5.57944507598877,5.629620122909546,5.707391238212585,5.1941022872924805,4.936705188751221,4.287442420721054
1986-05-26,61.07904433608363,P,5.519235134124756,5.549340057373047,5.609550094604492,5.679795026779175,5.210158243179321,4.949750647544861,4.288696795701981
1986-05-27,61.04736070694406,P,5.619585514068604,5.559375286102295,5.619585132598877,5.659725093841553,5.227217683792114,4.960789132118225,4.2904529225826264
1986-05-28,61.02998339862299,P,5.46906042098999,5.549340343475341,5.584462738037109,5.649690103530884,5.243273639678955,4.972831087112427,4.291456423997879
1986-05-29,60.949235771539094,P,5.46906042098999,5.519235324859619,5.559375238418579,5.647181367874145,5.2583261013031,4.982364320755005,4.292459925413132
1986-05-30,60.92096677926458,P,5.418886661529541,5.499165630340576,5.539305353164673,5.6321289300918576,5.274382085800171,4.992901043891907,4.292961677312851
1986-06-02,60.93518063670522,P,5.519235134124756,5.499165630340576,5.524252843856812,5.60955023765564,5.290438041687012,5.002434267997741,4.294466918706894
1986-06-03,60.76253196394532,P,5.218186855316162,5.418885898590088,5.489130592346191,5.5769366264343265,5.30047303199768,5.007451763153076,4.294466918706894
1986-06-04,60.675441540579534,P,5.218186855316162,5.368711185455322,5.459025764465332,5.55184919834137,5.312515020370483,5.012971005439758,4.294968670606613
1986-06-05,60.66255694133048,P,5.368711471557617,5.348641395568848,5.433938360214233,5.53930549621582,5.326563997268677,5.018991985321045,4.297979160547256
1986-06-06,60.62089900847883,P,5.268360137939453,5.31853609085083,5.408850860595703,5.5192354917526245,5.338605947494507,5.023507719039917,4.300989648103714
1986-06-09,60.30726448956415,P,4.716437339782715,5.157976531982422,5.328571081161499,5.469060587882995,5.336598958969116,5.020497226715088,4.301240521669388
1986-06-10,60.25481583516194,P,4.86696195602417,5.087731552124024,5.253308725357056,5.436446928977967,5.34061294555664,5.020497226715088,4.303749259710312
1986-06-11,60.182231490314194,P,4.86696195602417,5.017486572265625,5.193098878860473,5.388780808448791,5.3486409091949465,5.0209989786148075,4.3087667465209964
1986-06-12,60.08150370871129,P,4.967311859130859,4.937206649780274,5.142924022674561,5.35114963054657,5.360682859420776,5.023507723808288,4.3137842357158664
1986-06-13,60.06812791528575,P,5.017486572265625,4.887031936645508,5.102784013748169,5.321044683456421,5.377742309570312,5.024511213302612,4.321059595346451
1986-06-16,60.330001813956756,P,4.917137622833252,4.927171993255615,5.042574262619018,5.283413553237915,5.391791276931762,5.023507723808288,4.328084080219269
1986-06-17,60.41704027227945,P,4.816786766052246,4.91713695526123,5.002434253692627,5.245782423019409,5.396808757781982,5.023005971908569,4.334355940818787
1986-06-18,60.43284792340987,P,4.716437339782715,4.8870320320129395,4.952259302139282,5.205642533302307,5.398815755844116,5.0199954795837405,4.340376924276352
1986-06-19,60.37024104492253,P,4.716437339782715,4.83685712814331,4.887031888961792,5.160485124588012,5.396808767318726,5.016984987258911,4.346397907733917
1986-06-20,60.32618035854281,P,4.816786766052246,4.796717166900635,4.8418745517730715,5.125362706184387,5.402829761505127,5.016483235359192,4.353422384262085
1986-06-23,60.41603132419696,P,5.067661762237549,4.826821994781494,4.876996994018555,5.102784037590027,5.406843757629394,5.018991985321045,4.361952111721039
1986-06-24,60.60409821790256,P,5.16801118850708,4.897066879272461,4.9071019172668455,5.080205321311951,5.413868246078491,5.025012969970703,4.371485337018966
1986-06-25,60.914595810870985,A,5.368711471557617,5.027521705627441,4.95727686882019,5.075187873840332,5.415875272750855,5.032539210319519,4.381771187782288
1986-06-26,61.19349906391503,A,5.268360137939453,5.137906265258789,4.98738169670105,5.065152859687805,5.412864742279052,5.037054944038391,4.390551785230636
1986-06-27,61.39131072122773,A,5.268360137939453,5.2282209396362305,5.012469053268433,5.057626533508301,5.406843757629394,5.042072410583496,4.401841125488281
1986-06-30,61.436740658399835,A,5.318536281585693,5.2783958435058596,5.052608919143677,5.047591590881348,5.4038332748413085,5.048595147132874,4.41237784743309
1986-07-01,61.4204187228531,A,5.268360137939453,5.298465633392334,5.097766256332397,5.050100255012512,5.400822744369507,5.054616122245789,4.42216194152832
1986-07-02,61.41196427974759,A,5.519235134124756,5.328570365905762,5.178046035766601,5.065152668952942,5.402829713821411,5.062644100189209,4.433200410604477
1986-07-03,61.47802304368229,A,5.519235134124756,5.378745365142822,5.258325815200806,5.072678852081299,5.402829713821411,5.070672078132629,4.444489755630493
1986-07-04,61.53202335929061,A,5.519235134124756,5.4289203643798825,5.3285706520080565,5.085222601890564,5.3988157081604005,5.078198294639588,4.4557791006565095
1986-07-07,61.43461334797919,A,5.16801118850708,5.39881534576416,5.33860559463501,5.107801294326782,5.380752744674683,5.082212271690369,4.465563197135925
1986-07-08,61.30837300311805,A,5.1178364753723145,5.368710613250732,5.333588123321533,5.12034502029419,5.362689790725708,5.084219260215759,4.475096420049668
1986-07-09,61.194372844526775,A,5.418886661529541,5.3486409187316895,5.338605642318726,5.147941255569458,5.357672319412232,5.0887350082397464,4.486636643409729
1986-07-10,61.086124084522936,A,5.368711471557617,5.318536186218262,5.348640775680542,5.168011236190796,5.354661846160889,5.0942542552948,4.499180362224579
1986-07-11,60.96538023713205,A,5.318536281585693,5.278396415710449,5.353658390045166,5.183063721656799,5.346633863449097,5.1002752447128294,4.511724079847336
1986-07-14,61.001967984685315,A,5.218186855316162,5.288431549072266,5.343623447418213,5.198116183280945,5.331581420898438,5.107299742698669,4.523515175580979
1986-07-15,61.088091674127554,A,5.16801118850708,5.298466491699219,5.333588552474976,5.215677404403687,5.31753246307373,5.1148259782791134,4.536058890819549
1986-07-16,60.89156823341012,P,4.816786766052246,5.17804651260376,5.263343715667725,5.220694875717163,5.299469490051269,5.119843459129333,4.546595607995987
1986-07-17,60.69093877514996,P,4.816786766052246,5.067661571502685,5.193098878860473,5.2257123470306395,5.283413515090943,5.122352199554443,4.557383201122284
1986-07-18,60.50910892260102,P,4.816786766052246,4.967311668395996,5.1228540420532225,5.2257123470306395,5.26635404586792,5.124359192848206,4.567418171167374
1986-07-21,60.28574106539725,P,4.666262626647949,4.856926822662354,5.07267918586731,5.2056423902511595,5.245280590057373,5.124860944747925,4.576198773384094
1986-07-22,60.10079179115811,P,4.766613483428955,4.776647281646729,5.037556886672974,5.185572504997253,5.230228157043457,5.125864453315735,4.5849793803691865
1986-07-23,60.07285382231414,P,4.716437339782715,4.756577396392823,4.967311954498291,5.152958798408508,5.208151216506958,5.126867952346802,4.593007357120514
1986-07-24,60.007338370884476,P,4.616087436676025,4.716437530517578,4.892049551010132,5.120345163345337,5.186074256896973,5.125362691879272,4.600031834840775
1986-07-25,60.01524091085965,P,4.716437339782715,4.696367645263672,4.831839656829834,5.0927490234375,5.168011293411255,5.1273696947097775,4.607558062076569
1986-07-28,60.06083072657117,P,4.666262626647949,4.696367645263672,4.776647233963013,5.060135340690612,5.147941341400147,5.128874950408935,4.614080793857575
1986-07-29,60.03637329739342,P,4.616087436676025,4.666262435913086,4.721454858779907,5.027521705627441,5.12887490272522,5.130380187034607,4.620352649688721
1986-07-30,60.191221409847834,P,4.917137622833252,4.7064024925231935,4.731489944458008,4.997416830062866,5.11683295249939,5.1348959255218505,4.62838063120842
1986-07-31,60.41351708374472,P,4.967311859130859,4.77664737701416,4.746542453765869,4.969820666313171,5.103787479400634,5.13991340637207,4.637161231040954
1986-08-01,60.64182164945303,P,5.16801118850708,4.866962146759033,4.781664896011352,4.952259469032287,5.096763000488282,5.145432643890381,4.6471962022781375
1986-08-04,60.912438604996105,A,5.16801118850708,4.967311859130859,4.831839752197266,4.952259469032287,5.089738521575928,5.149948382377625,4.657732923030853
1986-08-05,61.1689476049901,A,5.1178364753723145,5.0676616668701175,4.866962051391601,4.952259469032287,5.079703540802002,5.153460612297058,4.667266145944596
1986-08-06,61.21885529362345,A,5.067661762237549,5.097766494750976,4.902084493637085,4.934698224067688,5.071675567626953,5.157474603652954,4.677050244808197
1986-08-07,61.26378451335018,A,5.1178364753723145,5.127871417999268,4.9522593975067135,4.922154474258423,5.0646510887146,5.1614885950088505,4.687586966753006
1986-08-08,61.28078477446198,A,5.268360137939453,5.147941207885742,5.007451677322388,4.919645667076111,5.0616405582427975,5.168011322021484,4.699378056526184
1986-08-11,61.339884280463934,A,5.46906042098999,5.208151054382324,5.087731456756591,4.932189345359802,5.060637063980103,5.175537552833557,4.711921770572662
1986-08-12,61.4399666045038,A,5.418886661529541,5.2683610916137695,5.1680113792419435,4.944733119010925,5.06465106010437,5.182562046051025,4.723963743448257
1986-08-13,61.60690348757262,A,5.418886661529541,5.338606071472168,5.218186283111573,4.97483811378479,5.068665056228638,5.19059003829956,4.736256588697433
1986-08-14,61.66038712582526,A,5.268360137939453,5.3687108039855955,5.248291110992431,4.99741678237915,5.066658029556274,5.196611013412475,4.747295054197312
1986-08-15,61.57612857989066,A,5.1178364753723145,5.338606071472168,5.243273639678955,5.0124692678451535,5.0636475563049315,5.201126751899719,4.75707915186882
1986-08-18,61.43694132136221,A,5.16801118850708,5.278396224975586,5.243273639678955,5.03755669593811,5.072679033279419,5.204638996124268,4.766863248348236
1986-08-19,61.33417497550949,A,5.268360137939453,5.248290920257569,5.258326005935669,5.062644028663636,5.0807069969177245,5.210659971237183,4.777149089574814
1986-08-20,61.28536970336637,A,5.368711471557617,5.238255882263184,5.288430976867676,5.09525773525238,5.090741987228394,5.21969144821167,4.7886893117427825
1986-08-21,61.40822141778269,A,5.519235134124756,5.288430881500244,5.32857084274292,5.140415120124817,5.1017804527282715,5.231231656074524,4.801233026981354
1986-08-22,61.65417516047497,A,5.569409370422363,5.378745460510254,5.358675765991211,5.183063721656799,5.112818908691406,5.24528060913086,4.8137767386436465
1986-08-25,61.85394213282919,A,5.569409370422363,5.459025096893311,5.368710660934449,5.22822105884552,5.1258643436431885,5.2588278102874755,4.825818700790405
1986-08-26,62.032760103081394,A,5.669760227203369,5.539305114746094,5.393798017501831,5.280904698371887,5.142923812866211,5.269866285324096,4.838362417221069
1986-08-27,62.05455117262582,A,5.519235134124756,5.5694098472595215,5.403832864761353,5.311009573936462,5.158979768753052,5.278897762298584,4.849651762247086
1986-08-28,61.992460026523894,A,5.569409370422363,5.579444694519043,5.4339377880096436,5.341114449501037,5.176039209365845,5.286423988342285,4.86119197845459
1986-08-29,61.8757484768297,A,5.519235134124756,5.5694098472595215,5.474077653884888,5.358675646781921,5.190088176727295,5.296458969116211,4.87097608089447
1986-09-01,61.74680620520805,A,5.519235134124756,5.559375,5.5092000484466555,5.376236844062805,5.199119644165039,5.302981700897217,4.881261929273605
1986-09-02,61.62797285020755,A,5.669760227203369,5.559375,5.549340057373047,5.403833031654358,5.209154624938964,5.311511435508728,4.8912969028949735
1986-09-03,61.5785614262984,A,5.669760227203369,5.589480018615722,5.579444932937622,5.433937954902649,5.21517560005188,5.3155254364013675,4.900579258203506
1986-09-04,61.52530704678022,A,5.719935417175293,5.619585227966309,5.599514961242676,5.464042901992798,5.224207105636597,5.318535923957825,4.910112489461898
1986-09-05,61.44878254747483,A,5.619585514068604,5.639655303955078,5.6045325756072994,5.4816041707992555,5.23123161315918,5.319037685394287,4.9198965895175935
1986-09-08,61.437617620769224,A,5.719935417175293,5.679795360565185,5.619585180282593,5.494147920608521,5.239259595870972,5.32154643535614,4.930433316230774
1986-09-09,61.39350776043898,A,5.770109176635742,5.69986515045166,5.62962007522583,5.511709046363831,5.249294576644897,5.325058660507202,4.941220911741257
1986-09-10,61.26024240255208,A,5.519235134124756,5.669760131835938,5.62962007522583,5.516726469993591,5.249294576644897,5.326062145233155,4.949499764442444
1986-09-11,61.001013396216216,P,5.218186855316162,5.569410419464111,5.59449782371521,5.514217805862427,5.243273611068726,5.323051662445068,4.9565242528915405
1986-09-12,60.79003362802475,P,5.16801118850708,5.479095554351806,5.559375429153443,5.516726541519165,5.236249132156372,5.317532420158386,4.963548732995987
1986-09-15,60.55005813663524,B,5.218186855316162,5.37874584197998,5.529270601272583,5.519235324859619,5.237252645492553,5.309002695083618,4.970322344303131
1986-09-16,60.20785957640388,B,5.017486572265625,5.228221321105957,5.464043235778808,5.506691646575928,5.23524564743042,5.298967719078064,4.976343331336975
1986-09-17,60.09190779895963,B,5.218186855316162,5.168011665344238,5.418885898590088,5.499165415763855,5.231231651306152,5.294451985359192,4.983869563341141
1986-09-18,60.1188535013294,B,5.16801118850708,5.157976531982422,5.363693475723267,5.481604218482971,5.227217645645141,5.290939745903015,4.9908940434455875
1986-09-19,60.23759603930019,B,5.368711471557617,5.198116588592529,5.338606071472168,5.471569323539734,5.22822114944458,5.287427506446838,4.9991728985309605
1986-09-22,60.38487313992815,B,5.519235134124756,5.258326244354248,5.318536043167114,5.469060611724854,5.234242115020752,5.282911767959595,5.0069500041007995
1986-09-23,60.693432591520455,P,5.619585514068604,5.378746032714845,5.3034836769104015,5.466551876068116,5.243273601531983,5.280403032302856,5.014476239681244
1986-09-24,60.98408029809749,P,5.770109176635742,5.48913049697876,5.328571081161499,5.479095578193665,5.262340049743653,5.280904769897461,5.023005964756012
1986-09-25,61.23068606983066,A,5.619585514068604,5.5794453620910645,5.368710947036743,5.481604385375977,5.278396024703979,5.280904769897461,5.030532200336456
1986-09-26,61.365049896317345,A,5.619585514068604,5.629620170593261,5.413868379592896,5.48662190437317,5.2944519996643065,5.280403022766113,5.037807557582855
1986-09-29,61.345680604995295,A,5.368711471557617,5.599515438079834,5.428920841217041,5.479095721244812,5.3085009765625,5.276890783309937,5.043828544616699
1986-09-30,61.30946500561952,A,5.46906042098999,5.569410419464111,5.474078226089477,5.469060730934144,5.32254991531372,5.276389036178589,5.050853025913239
1986-10-01,61.08851404980294,A,5.368711471557617,5.489130878448487,5.489130687713623,5.4540082931518565,5.335595397949219,5.271873307228089,5.057375762462616
1986-10-02,60.865424132040005,P,5.218186855316162,5.408851146697998,5.494148254394531,5.4289208650589,5.347637386322021,5.266855821609497,5.062895004749298
1986-10-03,60.62518141087336,P,5.16801118850708,5.318536281585693,5.474078226089477,5.406342148780823,5.356668863296509,5.262340078353882,5.066908988952637
1986-10-06,60.56203514070111,P,5.268360137939453,5.29846601486206,5.448990726470948,5.383763384819031,5.3687108135223385,5.258326077461243,5.071424717903137
1986-10-07,60.73367395648024,P,5.970808982849121,5.398815727233886,5.484113073348999,5.3937983751297,5.395805244445801,5.26234007358551,5.080205316543579
1986-10-08,61.09987263512814,A,6.221683979034424,5.569410228729248,5.5292705535888675,5.428920817375183,5.421896171569824,5.269364562034607,5.090240290164948
1986-10-09,61.456725558842045,A,6.020984172821045,5.729969692230225,5.569410419464111,5.469060683250428,5.4429696178436275,5.273378548622131,5.099020886421203
1986-10-10,61.77243968094123,A,5.820284366607666,5.860424327850342,5.589480304718018,5.501674342155456,5.456015081405639,5.2763890409469605,5.10654711484909
1986-10-13,62.01963879489989,A,5.770109176635742,5.9607741355896,5.62962007522583,5.529270458221435,5.468057041168213,5.27889778137207,5.114324214458466
1986-10-14,61.86856214506995,A,5.719935417175293,5.910599422454834,5.654707574844361,5.564392900466919,5.480099020004272,5.279901280403137,5.120345206260681
1986-10-15,61.760162488159985,A,6.121334075927734,5.890529441833496,5.729969835281372,5.609550261497498,5.501172466278076,5.286424016952514,5.129627552032471
1986-10-16,61.66216212824938,A,5.970808982849121,5.880494403839111,5.805232048034668,5.6496901512146,5.518231916427612,5.291441502571106,5.136902911663055
1986-10-17,61.786607864127404,A,6.271858215332031,5.9708091735839846,5.915616750717163,5.694847488403321,5.538301877975464,5.299971218109131,5.146436131000518
1986-10-20,61.82782259972466,A,6.121334075927734,6.041054153442383,6.000914144515991,5.724952435493469,5.551347351074218,5.305992207527161,5.154213237762451
1986-10-21,61.964634742341104,A,6.171509265899658,6.131368923187256,6.020984172821045,5.752548623085022,5.566399803161621,5.315525431632995,5.161488597393036
1986-10-22,61.91463873083824,A,6.271858215332031,6.161473751068115,6.026001596450806,5.777636075019837,5.5834592342376705,5.326062145233155,5.1695165753364565
1986-10-23,61.89793081650003,A,6.171509265899658,6.201613807678223,6.041054105758667,5.805232262611389,5.601522216796875,5.3340901231765745,5.17654105424881
1986-10-24,61.85368208343106,A,6.472558498382568,6.24175386428833,6.106281518936157,5.847880911827088,5.62861665725708,5.346132106781006,5.184819912910461
1986-10-27,61.90020215820268,A,6.322033882141113,6.2818938255310055,6.161473989486694,5.895547032356262,5.651697111129761,5.36218807220459,5.1913426494598385
1986-10-28,62.0581186774605,A,6.572907447814941,6.362173461914063,6.246771192550659,5.95073938369751,5.6777880573272705,5.379247527122498,5.199872376918793
1986-10-29,62.273044449728324,A,6.723432540893555,6.4524883270263675,6.306981039047241,6.018475437164307,5.704882478713989,5.397812232971192,5.209405605792999
1986-10-30,62.53130518463458,A,6.773607730865479,6.572908020019531,6.387260913848877,6.0962464809417725,5.729969930648804,5.415875191688538,5.2196914577484135
1986-10-31,62.62363806275979,A,6.823782920837402,6.643152904510498,6.442453384399414,6.179035067558289,5.755057401657105,5.433938155174255,5.229224684238434
1986-11-03,62.70743733564445,A,6.723432540893555,6.723432636260986,6.502663230895996,6.251788687705994,5.778137865066529,5.452001104354858,5.237754414081573
1986-11-04,62.60810979483346,A,6.673255920410156,6.7435023307800295,6.552837896347046,6.286911034584046,5.798207778930664,5.4705657958984375,5.246785883903503
1986-11-05,62.456420213860135,A,6.673255920410156,6.73346700668335,6.592977666854859,6.309489631652832,5.821288194656372,5.490133981704712,5.255064730644226
1986-11-06,62.27068158543182,A,6.673255920410156,6.713396644592285,6.643152332305908,6.342103219032287,5.843365125656128,5.509702167510986,5.263343577384949
1986-11-07,62.07923336906507,A,6.572907447814941,6.663221549987793,6.653187227249146,6.379734373092651,5.864438571929932,5.527263374328613,5.271873304843902
1986-11-10,62.02296411024045,A,6.823782920837402,6.683291625976563,6.703362131118775,6.4324180603027346,5.890529527664184,5.544824585914612,5.2819082856178285
1986-11-11,62.06703859738107,A,6.873957633972168,6.723431968688965,6.733467149734497,6.490119171142578,5.914613475799561,5.561884050369263,5.293448510169983
1986-11-12,62.01439303545692,A,6.673255920410156,6.723431968688965,6.728449487686158,6.517715263366699,5.934683389663697,5.574929494857788,5.303734352588654
1986-11-13,61.847590449282585,A,6.422383785247803,6.673257541656494,6.69332709312439,6.5402940034866335,5.948732357025147,5.5864697313308715,5.311762337684631
1986-11-14,61.77806107294422,A,6.522732257843018,6.6632225036621096,6.663222026824951,6.552837705612182,5.966795291900635,5.599013452529907,5.320542931556702
1986-11-17,61.587718815800734,P,6.572907447814941,6.613047409057617,6.64816951751709,6.575416374206543,5.983854732513428,5.6115571641922,5.330076155662536
1986-11-18,61.346112062592006,P,6.472558498382568,6.532767581939697,6.628099775314331,6.590468835830689,5.997903718948364,5.6235991477966305,5.33910763502121
1986-11-19,61.2561233904494,P,6.472558498382568,6.49262809753418,6.608030033111572,6.600503849983215,6.016970186233521,5.633132381439209,5.347888240814209
1986-11-20,61.40775519220841,P,6.673255920410156,6.542802524566651,6.608030033111572,6.625591182708741,6.0460715675354,5.644672589302063,5.357672333717346
1986-11-21,61.56040834474157,P,6.823782920837402,6.603012657165527,6.633117580413819,6.643152403831482,6.079187002182007,5.657718067169189,5.367958180904388
1986-11-24,61.79147044641066,A,7.024481296539307,6.6933274269104,6.653187417984009,6.678274774551392,6.11531289100647,5.676282768249512,5.37924751996994
1986-11-25,62.07229825018154,A,7.024481296539307,6.803711986541748,6.668239784240723,6.70085346698761,6.155452785491943,5.695349216461182,5.38978423833847
1986-11-26,62.43685958492196,A,7.325531005859375,6.97430648803711,6.733467292785645,6.730958390235901,6.197599668502807,5.71441565990448,5.401575334072113
1986-11-27,62.66460538997262,A,7.325531005859375,7.1047615051269535,6.823782014846802,6.758554553985595,6.240750064849854,5.733983855247498,5.414119055271149
1986-11-28,62.918961664898085,A,7.576402187347412,7.255285358428955,6.929149007797241,6.7961855173110965,6.2849038791656495,5.756562514305115,5.428418879508972
1986-12-01,63.135095464392016,A,7.726929187774658,7.395774936676025,7.044551181793213,6.846360349655152,6.329057760238648,5.7816499376297,5.444474840164185
1986-12-02,63.40154580293703,A,7.827279567718506,7.556334590911865,7.180023288726806,6.9040615320205685,6.373211641311645,5.808242621421814,5.461534299850464
1986-12-03,63.59898386206771,A,7.977802276611328,7.686788845062256,7.330547666549682,6.969288849830628,6.417365503311157,5.839852776527405,5.479848117828369
1986-12-04,63.7161174947587,A,7.827279567718506,7.787138557434082,7.445950031280518,7.026990032196045,6.461519384384156,5.869957704544067,5.496154952049255
1986-12-05,63.66352376175575,A,7.676755428314209,7.807209205627442,7.531247282028199,7.082182431221009,6.502662782669067,5.898557391166687,5.511458292007446
1986-12-08,63.560793978099206,A,7.726929187774658,7.807209205627442,7.601492071151734,7.1273397445678714,6.549827136993408,5.929164056777954,5.52701250076294
1986-12-09,63.376806420959774,A,7.726929187774658,7.787139129638672,7.671736860275269,7.169988322257995,6.594984512329102,5.958767213821411,5.542315833568573
1986-12-10,63.09378753856033,A,7.626578330993652,7.716894340515137,7.701841592788696,7.21765444278717,6.640141849517822,5.987868623733521,5.557368288040161
1986-12-11,62.91200254538732,A,7.576402187347412,7.666718864440918,7.7269287109375,7.275355362892151,6.6873061561584475,6.017471771240235,5.571417231559753
1986-12-12,62.76952774893243,A,7.425880908966064,7.616543960571289,7.711876583099365,7.320512795448304,6.732463550567627,6.044566206932068,5.585967950820923
1986-12-15,62.65242119754794,A,7.526230335235596,7.576404190063476,7.691806697845459,7.368178939819336,6.77762095451355,6.0731658840179445,5.60102041721344
1986-12-16,62.56720257004047,P,7.626578330993652,7.556334018707275,7.671736574172973,7.42587993144989,6.81073634147644,6.103270792961121,5.616825489997864
1986-12-17,62.53825992214761,P,7.676755428314209,7.566369438171387,7.6416318893432615,7.486089777946472,6.839837770462037,6.13086697101593,5.632881448268891
1986-12-18,62.50223388571209,P,7.676755428314209,7.586440086364746,7.626579475402832,7.5362647533416744,6.872953195571899,6.157961406707764,5.648937406539917
1986-12-19,62.63214500467125,A,7.877453804016113,7.676754665374756,7.646649312973023,7.58894829750061,6.914096584320069,6.185055832862854,5.6652442383766175
1986-12-22,62.71607868404129,A,7.877453804016113,7.746999359130859,7.661701774597168,7.631596922874451,6.956243476867676,6.212150259017944,5.681049320697785
1986-12-23,62.70428567201035,A,7.676755428314209,7.757034778594971,7.656684398651123,7.664210629463196,6.995379877090454,6.237739448547363,5.69560003042221
1986-12-24,62.64602345460989,A,7.626578330993652,7.746999359130859,7.656684398651123,7.67926299571991,7.025484762191772,6.263328614234925,5.710401608943939
1986-12-25,62.58064985414097,A,7.626578330993652,7.736963939666748,7.661702013015747,7.694315361976623,7.058600149154663,6.288416032791138,5.724952313899994
1986-12-26,62.40416167204439,A,7.726929187774658,7.706859016418457,7.691806840896606,7.701841711997986,7.087701568603515,6.3130017232894895,5.740506522655487
1986-12-29,62.19399227183774,A,7.626578330993652,7.656683921813965,7.701841640472412,7.696824169158935,7.117806453704834,6.334576902389526,5.755057227611542
1986-12-30,62.06662671634454,A,7.576402187347412,7.636613273620606,7.696824026107788,7.684280300140381,7.145904312133789,6.356152057647705,5.769357051849365
1986-12-31,61.922133968701324,P,7.425880908966064,7.5964737892150875,7.671736574172973,7.656684231758118,7.16898476600647,6.376222000122071,5.783406019210815
1987-01-01,61.78969781216305,P,7.425880908966064,7.55633430480957,7.646649122238159,7.636614298820495,7.194072198867798,6.397797207832337,5.797204110622406
1987-01-02,61.697876217763245,P,7.576402187347412,7.526228904724121,7.616543960571289,7.631596636772156,7.216149072647095,6.4223828649520875,5.811754808425904
1987-01-05,61.84651223810624,P,7.977802276611328,7.596473693847656,7.6265788078308105,7.644140291213989,7.249264440536499,6.45048077583313,5.827559885978698
1987-01-06,62.15850569954739,P,8.329028129577637,7.746998882293701,7.691806077957153,7.674245238304138,7.284386854171753,6.4810874557495115,5.845873713493347
1987-01-07,62.77192745483871,A,8.830775260925293,8.027977752685548,7.812225770950318,7.73445508480072,7.326533708572388,6.515708093643188,5.8676997709274294
1987-01-08,63.526419130912736,A,9.23217487335205,8.389236545562744,7.972785425186157,7.8172437191009525,7.375705051422119,6.552837491035461,5.892034573554993
1987-01-09,64.12784739049248,A,8.981300354003906,8.670216178894043,8.098222541809083,7.895014691352844,7.418855400085449,6.586956400871276,5.9161185050010685
1987-01-12,64.50640867103296,A,8.981300354003906,8.870915794372559,8.233694744110107,7.96776819229126,7.464012756347656,6.621075310707092,5.939951560497284
1987-01-13,64.66987934061197,A,8.981300354003906,9.001370239257813,8.374184560775756,8.035504293441772,7.510173645019531,6.654190711975097,5.962028498649597
1987-01-14,64.61537090441304,A,9.13182544708252,9.061580276489257,8.544779014587402,8.108257794380188,7.559345035552979,6.690316615104675,5.98460718870163
1987-01-15,64.23433189009563,A,8.880951881408691,8.991335678100587,8.690286111831664,8.168467617034912,7.603498954772949,6.723432040214538,6.004928014278412
1987-01-16,63.95881713883862,A,8.78060245513916,8.951196098327637,8.81070613861084,8.213625049591064,7.647652854919434,6.756045713424682,6.026252341270447
1987-01-19,63.79456623972802,A,9.08165168762207,8.97126636505127,8.921091079711914,8.273834943771362,7.692810230255127,6.791669878959656,6.047325789928436
1987-01-20,63.7693779015575,A,9.332525253295898,9.041511344909669,9.021440792083741,8.356623435020447,7.741981582641602,6.828297529220581,6.069904482364654
1987-01-21,63.629151338968995,A,9.23217487335205,9.061581230163574,9.061580753326416,8.436903262138367,7.7931599617004395,6.863921675682068,6.089723556041718
1987-01-22,63.72197096483617,A,9.382699966430664,9.16193084716797,9.076633262634278,8.524709343910217,7.852366285324097,6.900549321174622,6.109542622566223
1987-01-23,63.70768406625847,A,9.031474113464355,9.212105178833008,9.081650638580323,8.589936590194702,7.902541122436523,6.9346682071685795,6.126852946281433
