Date,GRADE,GPS,PG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1990-02-02,50.40693363353478,P,3.479116678237915,3.4096686840057373,3.4443933248519896,3.5588475108146667,3.567595362663269,3.458601167201996,3.2140023422241213
1990-02-05,50.55354442915859,P,3.5058295726776123,3.441722011566162,3.435044360160828,3.5510111689567565,3.5681764459609986,3.4616533756256103,3.2187613689899446
1990-02-06,50.68746735512761,P,3.479116678237915,3.4670973777770997,3.429701900482178,3.5418391823768616,3.5691521739959717,3.4641091799736023,3.223517646789551
1990-02-07,50.7874969545436,P,3.5191850662231445,3.487130880355835,3.427698850631714,3.533675289154053,3.5709292697906494,3.4668339347839354,3.2284415566921236
1990-02-08,50.83635130419264,P,3.499149799346924,3.496479558944702,3.4423898458480835,3.5218554854393007,3.572172932624817,3.469720549583435,3.2332980000972746
1990-02-09,50.89073104727817,A,3.539215564727783,3.508499336242676,3.4590840101242066,3.5178486824035646,3.5730235958099366,3.4735346674919128,3.238338416814804
1990-02-12,50.88513958732423,A,3.479116678237915,3.5031567573547364,3.4724393844604493,3.510169243812561,3.5720087766647337,3.47704416513443,3.243078339099884
1990-02-13,50.888534874471,A,3.479116678237915,3.5031567573547364,3.485127067565918,3.500152611732483,3.5720556020736693,3.480652441978455,3.2478019070625304
1990-02-14,50.89093526870216,A,3.5058295726776123,3.50048565864563,3.4938082695007324,3.4924731135368345,3.5733001613616944,3.4849229884147643,3.2527080953121184
1990-02-15,50.90899976989537,A,3.5592503547668457,3.5125057697296143,3.504492664337158,3.484793508052826,3.575878562927246,3.488706967830658,3.257881387472153
1990-02-16,50.89769401876375,A,3.5726065635681152,3.5191839694976808,3.513841652870178,3.479117488861084,3.5781932973861696,3.4928220772743224,3.2628925502300263
1990-02-19,50.93621676712948,A,3.5726065635681152,3.537881946563721,3.5205193519592286,3.477781856060028,3.5803753089904786,3.496542055606842,3.2678056025505064
1990-02-20,50.91469159044623,A,3.485795259475708,3.5392176628112795,3.5211872100830077,3.4754445552825928,3.5776362514495847,3.4985706996917725,3.272300955057144
1990-02-21,50.85251238243389,A,3.452406406402588,3.5285330295562742,3.514509344100952,3.471104097366333,3.573963990211487,3.499969112873077,3.276531248092651
1990-02-22,50.73335796039762,P,3.3722739219665527,3.491137742996216,3.501821756362915,3.4721058011054993,3.568821806907654,3.5003027725219726,3.280377231836319
1990-02-23,50.58203249687898,P,3.338883399963379,3.4443931102752687,3.4817885398864745,3.4704362750053406,3.5632772207260133,3.4997098445892334,3.283712891340256
1990-02-26,50.447175918891155,P,3.3722739219665527,3.404326581954956,3.4711042642593384,3.4717718243598936,3.5597274589538572,3.498726387023926,3.2870029413700106
1990-02-27,50.38508432996698,B,3.3722739219665527,3.381622314453125,3.4604199886322022,3.47277352809906,3.5555141973495483,3.4979734206199646,3.290505553483963
1990-02-28,50.37433761780835,B,3.4123380184173584,3.373608636856079,3.4510708332061766,3.4724395513534545,3.5519694757461546,3.497489383220673,3.294110381603241
1990-03-01,50.39396502374561,B,3.385629177093506,3.37627968788147,3.4337087154388426,3.4691006898880006,3.5482886838912964,3.4972321653366087,3.2976470696926117
1990-03-02,50.46083239998322,B,3.385629177093506,3.385628843307495,3.4150109767913817,3.46442631483078,3.5435463047027587,3.499279932975769,3.301151057481766
1990-03-05,50.4848682162665,P,3.385629177093506,3.388299894332886,3.3963132381439207,3.458416295051575,3.5388039255142214,3.5003258085250852,3.30465504527092
1990-03-06,50.50371107205302,P,3.385629177093506,3.3909709453582764,3.3862966299057007,3.4537419199943544,3.5344596195220945,3.50047593832016,3.3082571375370025
1990-03-07,50.496734543257524,P,3.385629177093506,3.385629177093506,3.3796189069747924,3.4470641255378722,3.5299826669692993,3.5005597281455993,3.3117447769641877
1990-03-08,50.557941833724534,P,3.472439765930176,3.40299129486084,3.3896354913711546,3.445728623867035,3.5257822036743165,3.5013125705718995,3.315601065158844
1990-03-09,50.594594496027376,P,3.4657626152038574,3.4190179824829103,3.4023234128952025,3.4420559763908387,3.5205192947387696,3.501500999927521,3.3190969574451445
1990-03-12,50.62425631141752,A,3.4256956577301025,3.4270312786102295,3.4076655864715577,3.439384925365448,3.5144550466537474,3.5010897064208986,3.32257236123085
1990-03-13,50.63783967504039,C,3.4256956577301025,3.4350445747375487,3.4130077600479125,3.4367138743400574,3.508125376701355,3.49991539478302,3.3260968220233917
1990-03-14,50.68870672990919,C,3.479116678237915,3.4537420749664305,3.419685626029968,3.4353782296180726,3.502996792793274,3.5002042055130005,3.329806624650955
1990-03-15,50.656124797806704,C,3.452406406402588,3.449735403060913,3.4263633489608765,3.4300360321998595,3.4987937927246096,3.5010884690284727,3.3334482884407044
1990-03-16,50.69280129741302,A,3.539215564727783,3.4644259929656984,3.4417219877243044,3.428366482257843,3.4976539278030394,3.503205745220184,3.337425891160965
1990-03-19,50.781813674323445,A,3.605994939804077,3.5004858493804933,3.4637585639953614,3.4300359010696413,3.496522698402405,3.5053605103492735,3.340985244512558
1990-03-20,50.90397078602256,A,3.639384508132935,3.5432236194610596,3.489134097099304,3.4377153635025026,3.496059260368347,3.507484211921692,3.3449568045139313
1990-03-21,50.98645491725327,A,3.632705450057984,3.573941373825073,3.513841724395752,3.446730315685272,3.4950641107559206,3.509972414970398,3.3486987602710725
1990-03-22,51.05130917309506,A,3.56592869758606,3.5966458320617685,3.5231906175613403,3.4564130544662475,3.491671767234802,3.512025077342987,3.3522049391269686
1990-03-23,51.07119543402303,A,3.592641115188598,3.6073309421539306,3.5358784675598143,3.4691009402275084,3.4911375570297243,3.514510748386383,3.355697523355484
1990-03-26,51.079231230905954,A,3.639384508132935,3.6140088558197028,3.557247352600098,3.4824564695358275,3.491271138191223,3.517596547603607,3.3595546281337736
1990-03-27,51.07522919957603,A,3.686126947402954,3.623357343673706,3.5832904815673827,3.4981491208076476,3.4914046907424927,3.5208843517303468,3.3635800457000733
1990-03-28,51.065347702752916,A,3.6794493198394775,3.632706117630005,3.603323745727539,3.5115046858787538,3.491805286407471,3.5234087014198305,3.3675557208061218
1990-03-29,51.09381769932978,A,3.646062135696411,3.648732805252075,3.6226893186569216,3.524526333808899,3.4904696798324584,3.526262698173523,3.3713481152057647
1990-03-30,51.07390659737322,A,3.619351625442505,3.6540749073028564,3.6307029247283937,3.536212456226349,3.4891341733932495,3.528650529384613,3.3744673788547517
1990-04-02,51.02044608778376,A,3.612675189971924,3.648733043670654,3.631370949745178,3.54756475687027,3.4894012928009035,3.5308388805389406,3.3777004146575926
1990-04-03,50.99509707857957,A,3.69948410987854,3.6514044761657716,3.637380909919739,3.5632575035095213,3.492740149497986,3.534094362258911,3.3814001977443695
1990-04-04,50.9542511585881,A,3.646062135696411,3.644727039337158,3.6387165784835815,3.5762791514396666,3.4948770809173584,3.53618531703949,3.3849636697769165
1990-04-05,50.95256327344521,A,3.672774314880371,3.65006947517395,3.649401140213013,3.5862958788871766,3.5012877702713014,3.5385765767097475,3.3889550244808198
1990-04-06,50.98592434081578,A,3.666096210479736,3.6594183921813963,3.6567466497421264,3.5963125586509705,3.507164216041565,3.540867872238159,3.3931092059612276
1990-04-09,51.06969811925512,A,3.726195812225342,3.68212251663208,3.6654277801513673,3.6113375663757323,3.514776873588562,3.543760163784027,3.3975475311279295
1990-04-10,51.12152365056931,A,3.7862956523895264,3.6994848251342773,3.6754446506500242,3.6293675661087037,3.523457989692688,3.547120764255524,3.4022863554954528
1990-04-11,51.19955117680261,A,3.779616117477417,3.7261956214904783,3.685461330413818,3.6443925380706785,3.530669960975647,3.54995010137558,3.406975429058075
1990-04-12,51.255085193800575,A,3.806328535079956,3.7529064655303954,3.701487970352173,3.6620886445045473,3.537748403549194,3.5530465626716614,3.4117817091941833
1990-04-13,51.30289220886601,A,3.806328535079956,3.7809529304504395,3.720185661315918,3.6754442930221556,3.5442926406860353,3.555944001674652,3.4162936866283418
1990-04-16,51.311839473830936,A,3.830522775650024,3.801818323135376,3.741970419883728,3.686670684814453,3.550786504745483,3.559481475353241,3.420746763944626
1990-04-17,51.291791207002156,A,3.8372433185577393,3.8120078563690187,3.755746340751648,3.6965636253356933,3.55794903755188,3.563550605773926,3.4252498006820677
1990-04-18,51.245439915793504,A,3.7767584323883057,3.811436319351196,3.7688159704208375,3.7037662744522093,3.563100504875183,3.5670148873329164,3.4291233932971954
1990-04-19,51.15024583426345,A,3.72299861907959,3.794770336151123,3.7738384008407593,3.711619770526886,3.5675774812698364,3.5698752069473265,3.432646427154541
1990-04-20,51.03530784729231,A,3.689396619796753,3.7713839530944826,3.776168441772461,3.7164575457572937,3.5705811023712157,3.5718023490905764,3.4358542943000794
1990-04-23,50.88976575108853,A,3.655795574188232,3.736438512802124,3.76912841796875,3.7172780990600587,3.574114680290222,3.573061728477478,3.4389698934555053
1990-04-24,50.76385973751081,A,3.6759560108184814,3.7041810512542725,3.7580944538116454,3.716769552230835,3.5780514669418335,3.5750535345077514,3.442334473133087
1990-04-25,50.71439933517101,P,3.736439943313599,3.6961173534393312,3.7537768363952635,3.719619083404541,3.5826636743545532,3.5779819178581236,3.4455898594856262
1990-04-26,50.745292617744155,P,3.80364203453064,3.712246036529541,3.753508186340332,3.7274980783462524,3.5875515079498292,3.5817150354385374,3.4492965042591095
1990-04-27,50.782214197219396,P,3.756600141525269,3.7256867408752443,3.7485353469848635,3.7343605041503904,3.5912313795089723,3.584712338447571,3.452603304386139
1990-04-30,50.879435336693376,A,3.796920299530029,3.7539116859436037,3.745175099372864,3.7435727596282957,3.5957176542282103,3.5880464816093447,3.4560952484607697
1990-05-01,50.98896455505393,A,3.850681781768799,3.788856840133667,3.74651894569397,3.751132643222809,3.6030153846740722,3.5903258180618285,3.4598889207839965
1990-05-02,51.07175663753258,A,3.877565383911133,3.817081928253174,3.7565996408462525,3.762707805633545,3.611518564224243,3.592741277217865,3.463586513996124
1990-05-03,51.11649958274066,A,3.8977246284484863,3.835898447036743,3.7740722417831423,3.7739553213119508,3.622027578353882,3.595424692630768,3.4672531938552855
1990-05-04,51.232557737695366,A,3.95148515701294,3.8748754501342773,3.8002810955047606,3.788224768638611,3.634279613494873,3.5987784171104433,3.4711886763572695
1990-05-07,51.3637121441198,A,4.032127380371094,3.92191686630249,3.8379142761230467,3.8035213470458986,3.6474766826629637,3.6036020708084107,3.475626151561737
1990-05-08,51.43123611075642,A,3.985085487365722,3.948797607421875,3.868827223777771,3.8134608387947084,3.6597329139709474,3.607623555660248,3.4797461009025574
1990-05-09,51.454388243288406,A,3.9649269580841056,3.96626992225647,3.891675925254822,3.822726380825043,3.670784692764282,3.6113770842552184,3.483781716823578
1990-05-10,51.45315343556325,A,3.958205461502075,3.9783660888671877,3.9071322679519653,3.8303202271461485,3.6822362184524535,3.615262451171875,3.4878495824337006
1990-05-11,51.45667115432408,A,4.052288055419922,3.998526668548584,3.9367010593414307,3.842618203163147,3.695569396018982,3.6195578503608705,3.492832387685776
1990-05-14,51.40648370975589,A,4.072450160980225,4.0065912246704105,3.96425404548645,3.854714572429657,3.7093058156967165,3.6240548706054687,3.49773490190506
1990-05-15,51.41828700664316,A,4.092609405517578,4.028096008300781,3.988446807861328,3.867482876777649,3.7234454202651976,3.6289525198936463,3.5027217483520507
1990-05-16,51.44580453080727,A,4.065727710723877,4.048256158828735,4.007263040542602,3.8819313406944276,3.7370473909378052,3.633515028953552,3.507475403547287
1990-05-17,51.506687037128216,A,4.119492053985596,4.0805134773254395,4.029439783096313,3.9017560124397277,3.7499884366989136,3.637885320186615,3.5117899274826048
1990-05-18,51.48570037653982,A,4.112771987915039,4.092610263824463,4.045568466186523,3.922924780845642,3.7629286241531372,3.641723959445953,3.515889745950699
1990-05-21,51.50123585769461,A,4.173254013061523,4.112771034240723,4.059681129455567,3.9487977027893066,3.7778797912597657,3.6461674189567566,3.520028555393219
1990-05-22,51.55245652528527,A,4.253896236419678,4.145028400421142,4.086562204360962,3.9776947140693664,3.794443802833557,3.651284589767456,3.5247681391239167
1990-05-23,51.61498559144325,A,4.253896236419678,4.182662105560302,4.115459132194519,4.003567528724671,3.809939393997192,3.656468093395233,3.5296559035778046
1990-05-24,51.64820732884508,A,4.247172355651856,4.208198165893554,4.144355821609497,4.025744044780732,3.8258347129821777,3.6623142528533936,3.5346582174301147
1990-05-25,51.662936787013905,A,4.179970741271973,4.221637916564942,4.157124090194702,4.046912574768067,3.8386498165130614,3.6681518721580506,3.539390389919281
1990-05-28,51.62662909998897,A,4.179970741271973,4.222981262207031,4.167876148223877,4.066065096855164,3.8501293325424193,3.673326015472412,3.544056695699692
1990-05-29,51.58674966889086,A,4.300936698913574,4.232389354705811,4.188708877563476,4.088577842712402,3.8633603763580324,3.6797098183631896,3.549245518445969
1990-05-30,51.60683446238723,A,4.408459186553955,4.263301944732666,4.222982025146484,4.115122532844543,3.8788754510879517,3.686969780921936,3.554626204967499
1990-05-31,51.64554948872922,A,4.442060947418213,4.302279663085938,4.2552389144897464,4.14233934879303,3.8963980960845945,3.6940349316596985,3.559582190513611
1990-06-01,51.75175626765943,A,4.455503463745117,4.357386207580566,4.289512062072754,4.167540264129639,3.913655343055725,3.7023964500427247,3.56450660943985
1990-06-04,51.86101607999862,A,4.448781490325928,4.411148357391357,4.317064809799194,4.18837296962738,3.929843282699585,3.710557210445404,3.569413877725601
1990-06-05,51.87451660712895,A,4.415178298950195,4.433996677398682,4.333193016052246,4.209877610206604,3.94442430973053,3.7179145002365113,3.574515335559845
1990-06-06,51.78563391347337,A,4.368138313293457,4.425932502746582,4.344617223739624,4.230038177967072,3.9581980895996094,3.72500168800354,3.579463914632797
1990-06-07,51.695498322521594,A,4.38830041885376,4.415180397033692,4.358730030059815,4.251542925834656,3.973042855262756,3.7317562675476075,3.5844803786277772
1990-06-08,51.53526360450629,A,4.300936698913574,4.384267044067383,4.370826625823975,4.263975358009338,3.9866745567321775,3.7379043650627137,3.5890764880180357
1990-06-11,51.43518493490387,A,4.354699611663818,4.365450668334961,4.388299512863159,4.278087830543518,4.001515045166015,3.7454581689834594,3.593941411972046
1990-06-12,51.47469330530481,A,4.529424667358398,4.388299942016602,4.411148309707642,4.299928593635559,4.018113856315613,3.7554270029067993,3.5997622919082644
1990-06-13,51.53505820889175,A,4.489101409912109,4.412492561340332,4.419212532043457,4.321097278594971,4.034974641799927,3.7649258613586425,3.605612050294876
1990-06-14,51.579570236642894,A,4.475661277770996,4.4299647331237795,4.4225725650787355,4.3389057397842405,4.051032381057739,3.7761600756645204,3.611559246778488
1990-06-15,51.72413082580366,A,4.536145210266113,4.477006435394287,4.430636739730835,4.360074400901794,4.068433361053467,3.7877987885475157,3.6178911662101747
1990-06-18,51.75652625292515,A,4.435341835021973,4.493134880065918,4.429292774200439,4.373178791999817,4.0826162815094,3.7986965775489807,3.62376847743988
1990-06-19,51.696612436799484,A,4.495818614959717,4.486413669586182,4.437356805801391,4.385274910926819,4.096806740760803,3.8101323652267456,3.63001402258873
1990-06-20,51.67845607397417,A,4.509263515472412,4.490446090698242,4.4514693260192875,4.398043274879456,4.111399688720703,3.821034824848175,3.6365737640857696
1990-06-21,51.66117946145189,A,4.495818614959717,4.494477558135986,4.462221145629883,4.410475587844848,4.125189490318299,3.831468946933746,3.643313237428665
1990-06-22,51.58836862323404,A,4.475661277770996,4.482380771636963,4.479693603515625,4.4252601146698,4.138576145172119,3.8414343929290773,3.6500177800655367
1990-06-25,51.56004680613214,A,4.415178298950195,4.478348064422607,4.485741472244262,4.437020492553711,4.150269255638123,3.850527880191803,3.6560906279087066
1990-06-26,51.49234006114681,A,4.421901226043701,4.4635645866394045,4.474989128112793,4.443068718910217,4.161962413787842,3.859955725669861,3.6620324528217316
1990-06-27,51.445438257214,A,4.502543449401856,4.462220573425293,4.476333332061768,4.4477729320526125,4.176478114128113,3.869789309501648,3.6683116221427916
1990-06-28,51.47819221573375,A,4.610066890716553,4.48507022857666,4.489773893356324,4.456173229217529,4.194219479560852,3.880898480415344,3.6753095149993897
1990-06-29,51.55644880890554,A,4.683990478515625,4.526736068725586,4.504558420181274,4.467597579956054,4.21411135673523,3.8923462295532225,3.682940448522568
1990-07-02,51.733642279394275,A,4.744467258453369,4.592593860626221,4.535470962524414,4.482381868362427,4.235884790420532,3.904999735355377,3.6910219502449038
1990-07-03,51.950093311180574,A,4.751192092895508,4.658452033996582,4.561008310317993,4.499182558059692,4.257389512062073,3.9177204895019533,3.699186465740204
1990-07-04,52.110023603695446,A,4.751192092895508,4.708181762695313,4.585201168060303,4.518335247039795,4.277684555053711,3.930174114704132,3.7075485515594484
1990-07-05,52.14342467121372,A,4.710870742797852,4.728342533111572,4.606706380844116,4.5344637632369995,4.295829129219055,3.9416903185844423,3.71519864320755
1990-07-06,52.181342819696084,A,4.784792900085449,4.748503017425537,4.637619543075561,4.558656573295593,4.316392984390259,3.9538121819496155,3.723317129611969
1990-07-09,52.146756937707984,A,4.798234939575195,4.7592565536499025,4.675925207138062,4.5808333396911625,4.336419277191162,3.9660684657096863,3.731305260658264
1990-07-10,52.06645703357859,A,4.751192092895508,4.7592565536499025,4.708854293823242,4.591921710968018,4.354429483413696,3.9787224340438843,3.7386465668678284
1990-07-11,52.02114760457633,A,4.798234939575195,4.76866512298584,4.738423442840576,4.607378387451172,4.372842874526977,3.9921807193756105,3.746074916124344
1990-07-12,52.079316082067145,A,4.885594844818115,4.803609943389892,4.765976238250732,4.6278750658035275,4.3926002788543705,4.007313928604126,3.7538083505630495
1990-07-13,52.03595207084481,A,4.845275402069092,4.815706443786621,4.782104730606079,4.643331575393677,4.410476083755493,4.022377848625183,3.7610438466072083
1990-07-16,51.99169349085565,A,4.856081008911133,4.827275657653809,4.793266105651855,4.664368534088135,4.426955156326294,4.037215919494629,3.7679711532592775
1990-07-17,51.99825069764548,A,4.849325180053711,4.84690227508545,4.803079414367676,4.682043862342835,4.444239950180053,4.0519864320755,3.7749799263477324
1990-07-18,51.95013799072515,A,4.808800220489502,4.84901533126831,4.808840227127075,4.697020697593689,4.461117415428162,4.065951054096222,3.7817202186584473
1990-07-19,51.8340838385161,A,4.781787872314453,4.828253936767578,4.815931940078736,4.711319160461426,4.477589063644409,4.079912641048431,3.78857240319252
1990-07-20,51.779237223366856,A,4.781787872314453,4.815556430816651,4.815631437301636,4.7266254901885985,4.4921790599823,4.093874228000641,3.796577080488205
1990-07-23,51.6702860319131,A,4.687229633331299,4.781786155700684,4.804530906677246,4.740228056907654,4.504474649429321,4.1068902325630186,3.8036080205440523
1990-07-24,51.56830508545158,P,4.700739860534668,4.752069091796875,4.799485683441162,4.754169988632202,4.516637258529663,4.120041339397431,3.8102586388587953
1990-07-25,51.488368432886915,P,4.687229633331299,4.727754974365235,4.7883851528167725,4.763404297828674,4.529067296981811,4.133057343959808,3.816808536052704
1990-07-26,51.40563459650004,P,4.693986892700195,4.710194778442383,4.769224357604981,4.7676002979278564,4.540557193756103,4.145272815227509,3.823292692899704
1990-07-27,51.291732521877236,P,4.6534624099731445,4.6845296859741214,4.750043058395386,4.766073894500733,4.551371002197266,4.157149813175201,3.829325406551361
1990-07-30,51.268370603975946,P,4.693986892700195,4.6858811378479,4.733833646774292,4.763549876213074,4.561785659790039,4.169832725524902,3.8354612159729005
1990-07-31,51.220661831957166,P,4.687229633331299,4.683179092407227,4.717624092102051,4.760351753234863,4.570452327728272,4.182448065280914,3.841181730031967
1990-08-01,51.155623553551266,P,4.619690895080566,4.66967134475708,4.698713159561157,4.753776693344117,4.577768220901489,4.193853807449341,3.8470290064811707
1990-08-02,51.02327378968078,P,4.444088935852051,4.6196917533874515,4.664943265914917,4.740437602996826,4.581706552505493,4.2037706327438356,3.8524295508861544
1990-08-03,50.84781306336232,P,4.3225178718566895,4.55350284576416,4.61901626586914,4.717323851585388,4.5845574951171875,4.211603655815124,3.8574047005176544
1990-08-06,50.49976222060214,P,4.086132049560547,4.431931877136231,4.558906507492066,4.681718707084656,4.582680721282959,4.216405026912689,3.8608827686309812
1990-08-07,50.210403779106336,P,4.1739349365234375,4.329272937774658,4.506226015090943,4.652855849266052,4.580140686035156,4.221750531196594,3.864617371559143
1990-08-08,50.04336241461624,P,4.3225178718566895,4.269838333129883,4.469754838943482,4.629069995880127,4.578421859741211,4.228648655414581,3.8693105351924895
1990-08-09,50.01964138237425,P,4.369797229766846,4.254979991912842,4.437335872650147,4.603280115127563,4.576976585388183,4.236687340736389,3.874356209039688
1990-08-10,50.06368340783737,P,4.315764427185059,4.253629302978515,4.403566074371338,4.576804566383362,4.574181804656982,4.243918573856353,3.8792146611213685
1990-08-13,50.34298666513797,P,4.417075157165527,4.319817924499512,4.3758749008178714,4.5548542737960815,4.5735476779937745,4.2516954803466795,3.8846460139751433
1990-08-14,50.594496397396064,P,4.471104621887207,4.379251861572266,4.354262399673462,4.535943245887756,4.574666204452515,4.259545257091522,3.8902148044109346
1990-08-15,50.764441758877815,P,4.511630535125732,4.417074394226074,4.343456363677978,4.5210847616195675,4.5775360488891605,4.267867069244385,3.8956378853321074
1990-08-16,50.81192280559488,P,4.356289863586426,4.41437292098999,4.334676456451416,4.4998098611831665,4.576895837783813,4.274969346523285,3.900616022348404
1990-08-17,50.83486725891194,P,4.254980087280273,4.402216053009033,4.327922677993774,4.473469471931457,4.575976705551147,4.281325631141662,3.904988080263138
1990-08-20,50.767071389957756,P,4.227964401245117,4.364393901824951,4.342105913162231,4.450506210327148,4.573442001342773,4.287478523254395,3.9091587018966676
1990-08-21,50.57348745168648,P,4.106393814086914,4.291451740264892,4.335351800918579,4.420788908004761,4.564981384277344,4.291547620296479,3.9128209912776946
1990-08-22,50.28731774716073,P,4.005084991455078,4.190142631530762,4.303608512878418,4.38668167591095,4.5553010559082034,4.295137848854065,3.915661582946777
1990-08-23,49.995942409002886,P,3.842989683151245,4.087482595443726,4.250927758216858,4.344131815433502,4.5426476240158085,4.296840002536774,3.9177082896232607
1990-08-24,49.780656063480826,P,3.883511543273926,4.013188886642456,4.207702469825745,4.305634272098541,4.529594950675964,4.2990141558647155,3.9199410140514375
1990-08-27,49.679830664947524,P,4.099639415740967,3.987523889541626,4.175958895683289,4.27591689825058,4.5228809022903445,4.302748591899872,3.9232543778419493
1990-08-28,49.7316190510894,P,4.160424709320068,3.998330068588257,4.144890904426575,4.249576652050019,4.516173024177551,4.306489882469177,3.9268053233623506
1990-08-29,49.909910237302114,P,4.20770263671875,4.038853597640991,4.114498114585876,4.228977239131927,4.510141806602478,4.31077074766159,3.930360424518585
1990-08-30,50.1773889174352,P,4.119900226593018,4.0942357063293455,4.090859150886535,4.212767803668976,4.502623438835144,4.313906464576721,3.9334765136241914
1990-08-31,50.43775875163567,P,4.160424709320068,4.149618339538574,4.081403613090515,4.204663145542145,4.496318707466125,4.317447426319123,3.9366957139968872
1990-09-03,50.57289526161355,P,4.160424709320068,4.161775398254394,4.07464964389801,4.208377778530121,4.491223635673523,4.320746445655823,3.9401139605045317
1990-09-04,50.68378032010443,P,4.194194793701172,4.168529415130616,4.083429741859436,4.209390771389008,4.486669507026672,4.324315960407257,3.9439332830905913
1990-09-05,50.73964223462843,P,4.194194793701172,4.165827846527099,4.102340722084046,4.202974617481232,4.4805025339126585,4.328490324020386,3.947752605676651
1990-09-06,50.77405850430526,A,4.133409023284912,4.168529605865478,4.131382656097412,4.191155207157135,4.4709693765640255,4.332594428062439,3.951234817504883
1990-09-07,50.800562771197114,A,4.214457035064697,4.179336071014404,4.164477205276489,4.186089837551117,4.461578707695008,4.337845032215118,3.954823690652847
1990-09-10,50.76107576967891,A,4.160424709320068,4.179336071014404,4.1705557346344,4.173257315158844,4.449897856712341,4.342891323566437,3.9579765260219575
1990-09-11,50.68891212590929,A,4.167180061340332,4.173933124542236,4.171231269836426,4.1580610871315,4.438217616081237,4.347803564071655,3.9614285492897032
1990-09-12,50.61531332653964,A,4.167180061340332,4.1685301780700685,4.167179012298584,4.14083856344223,4.426537375450135,4.3521109652519225,3.9650464415550233
1990-09-13,50.56173012788779,P,4.12665605545044,4.167179584503174,4.167854595184326,4.129356873035432,4.414853081703186,4.355341105461121,3.968528070449829
1990-09-14,50.42070772147374,P,4.0591139793396,4.1361109733581545,4.157723522186279,4.119563567638397,4.400339503288269,4.358366243839264,3.9715392911434173
1990-09-17,50.378040785029576,P,4.086132049560547,4.12125244140625,4.150294256210327,4.112471950054169,4.386097445487976,4.361258361339569,3.974652421474457
1990-09-18,50.37164365347104,P,4.12665605545044,4.113147640228272,4.143540382385254,4.113485062122345,4.373606724739075,4.3640181040763855,3.977171961069107
1990-09-19,50.346116224835434,P,4.06587028503418,4.092885684967041,4.130707931518555,4.1165243268013,4.3589594316482545,4.365901153087616,3.9793212151527406
1990-09-20,50.29208521649497,P,3.99832820892334,4.0672201156616214,4.117199850082398,4.124291253089905,4.341214098930359,4.366907188892364,3.9811659407615663
1990-09-21,50.22539432737883,P,3.890267848968506,4.033450889587402,4.084780931472778,4.124629068374634,4.322113947868347,4.36629501581192,3.9825367164611816
1990-09-24,50.101677471096345,P,3.870004892349243,3.9902254581451415,4.055738949775696,4.113147342205048,4.30239242553711,4.364673790931701,3.984137930870056
1990-09-25,50.003345370931704,P,3.971314668655396,3.959157180786133,4.036152410507203,4.103691840171814,4.284832215309143,4.364536082744598,3.986079819202423
1990-09-26,49.90289320811542,B,3.8970229625701904,3.925387716293335,4.009136700630188,4.088157856464386,4.266596670150757,4.363857042789459,3.9876170635223387
1990-09-27,49.85501758373133,B,3.910530805587769,3.9078282356262206,3.9875241756439217,4.077689385414123,4.249171528816223,4.363380296230316,3.9893213737010957
1990-09-28,49.905071998273066,B,3.937546491622925,3.9172839641571047,3.9753674268722543,4.066545474529266,4.232286701202392,4.362232880592346,3.990895365476608
1990-10-01,50.12362124350286,B,4.160424709320068,3.9753679275512694,3.9827966928482064,4.066545474529266,4.221750602722168,4.363112626075744,3.9935837483406065
1990-10-02,50.290787125549286,B,4.200945854187012,4.021294164657593,3.990225672721863,4.066883027553558,4.211754722595215,4.364195990562439,3.9965742552280425
1990-10-03,50.49538911650621,P,4.167180061340332,4.075325584411621,4.000356650352478,4.065532290935517,4.201353731155396,4.365210514068604,3.9993627715110778
1990-10-04,50.71557691529418,A,4.24822473526001,4.14286437034607,4.025346302986145,4.071273076534271,4.192438488006592,4.3664978408813475,4.002191580533982
1990-10-05,50.92235211709931,A,4.275242805480957,4.210403633117676,4.06384379863739,4.074312365055084,4.184874095916748,4.368122549057007,4.00492325425148
1990-10-08,50.982465074160054,A,4.3225178718566895,4.242822265625,4.109095096588135,4.0824170231819155,4.1774447154998775,4.369615187644959,4.007891303300857
1990-10-09,50.92116917104852,A,4.153671741485596,4.233367443084717,4.127330803871155,4.081741607189178,4.166773557662964,4.368612942695617,4.0099487662315365
1990-10-10,50.82933229672539,A,4.072622299194336,4.214455890655517,4.1448907375335695,4.0770137190818785,4.155832185745239,4.366800203323364,4.011634148359299
1990-10-11,50.628812654267186,C,3.971314668655396,4.1590738773345945,4.150969123840332,4.0692466497421265,4.146376700401306,4.3640416264534,4.013177939653397
1990-10-12,50.48269435898652,B,4.072622299194336,4.118549776077271,4.164476704597473,4.069922065734863,4.141378788948059,4.362968142032623,4.015560007095337
1990-10-15,50.37103809780692,B,4.161011219024658,4.086248445510864,4.164535355567932,4.073666024208069,4.142876372337342,4.3627785468101505,4.018052281141281
1990-10-16,50.3686959739587,B,4.120218753814697,4.079557847976685,4.1564626455307,4.073344159126282,4.141802048683166,4.360971367359161,4.020340592861175
1990-10-17,50.372350716224595,B,4.072624683380127,4.079558324813843,4.14700710773468,4.073681879043579,4.136804184913635,4.357613022327423,4.022291401624679
1990-10-18,50.541642347891205,B,4.249398708343506,4.135175132751465,4.147124505043029,4.086235404014587,4.134396214485168,4.355686399936676,4.024860665798188
