Date,GRADE,GPS,VRTX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2013-08-21,47.93919008587807,P,76.3499984741211,76.33000030517579,76.97300033569336,78.69800109863282,80.62820037841797,77.16170024871826,61.523200283050535
2013-08-22,48.22801189413003,P,78.4000015258789,76.61800079345703,77.04600067138672,78.23700103759765,80.54300033569336,77.41620025634765,61.71190029144287
2013-08-23,48.84516592045862,P,77.77999877929688,76.87200012207032,77.10900039672852,78.09050102233887,80.49240036010742,77.66170024871826,61.89470027923584
2013-08-26,49.72090647527026,P,77.94999694824219,77.40599975585937,77.15599975585937,78.0050006866455,80.47640029907227,77.91380020141601,62.077300262451175
2013-08-27,49.7595649507453,P,75.0,77.09599914550782,76.90299987792969,77.65950050354004,80.40040023803711,78.1378002166748,62.241500263214114
2013-08-28,49.92523123062579,P,75.94000244140625,77.01399993896484,76.67200012207032,77.46650047302246,80.3618002319336,78.34880023956299,62.41565027236938
2013-08-29,50.0204552997238,P,77.25,76.78399963378907,76.70100021362305,77.29300041198731,80.38360015869141,78.57300022125244,62.596350269317625
2013-08-30,49.70403405805845,P,75.1500015258789,76.25800018310547,76.56500015258788,77.07850036621093,80.36700012207031,78.76710021972656,62.76480028152466
2013-09-02,49.34026481198194,P,75.1500015258789,75.69800109863282,76.5520004272461,76.88650054931641,80.33660018920898,78.97800022125244,62.938050289154056
2013-09-03,49.60671291495998,P,75.37999725341797,75.77400054931641,76.43499984741212,76.78900032043457,80.28220016479492,79.18790019989014,63.11505027770996
2013-09-04,50.040804038972034,P,78.30000305175781,76.24600067138672,76.63000030517578,76.80150032043457,80.2418002319336,79.43050022125244,63.30890029907226
2013-09-05,50.23835096958708,P,78.37999725341797,76.47200012207031,76.62799987792968,76.83700027465821,80.19880020141602,79.68560020446778,63.50210027694702
2013-09-06,50.26811395460791,A,78.98999786376953,77.23999938964843,76.74899978637696,76.92900009155274,80.17740020751953,79.61950019836426,63.69810026168823
2013-09-09,50.69201056881018,A,81.93000030517578,78.59599914550782,77.14700012207031,77.15149993896485,80.20740020751953,79.61550018310547,63.912350254058836
2013-09-10,50.99505503956746,A,81.31999969482422,79.78399963378907,77.77900009155273,77.34099998474122,80.2434002685547,79.59340019226075,64.12150024414062
2013-09-11,50.637577273161675,A,79.80999755859375,80.08599853515625,78.16599960327149,77.4189998626709,80.22700027465821,79.5810001373291,64.32465023040771
2013-09-12,50.57845554696873,A,81.4000015258789,80.68999938964843,78.58099975585938,77.64099998474121,80.24240036010742,79.59180015563965,64.5361502456665
2013-09-13,50.53244700921196,C,78.25,80.54199981689453,78.89099960327148,77.72799987792969,80.1588003540039,79.58410018920898,64.73300024032592
2013-09-16,49.70405012724811,C,76.18000030517578,79.39199981689453,78.99399948120117,77.77299995422364,80.07480041503906,79.5626001739502,64.91265024185181
2013-09-17,49.1479805810038,C,78.02999877929688,78.73399963378907,79.25899963378906,77.84699974060058,80.03560043334961,79.57470016479492,65.09360023498535
2013-09-18,48.710733704558635,C,77.11000061035156,78.19400024414062,79.13999938964844,77.8849998474121,79.94500045776367,79.57750015258789,65.26790023803711
2013-09-19,47.73533837641423,C,76.29000091552734,77.17200012207032,78.93099975585938,77.77949981689453,79.77680053710938,79.56320014953613,65.43860023498536
2013-09-20,47.21170251801368,B,76.1500015258789,76.75200042724609,78.64700012207031,77.69799995422363,79.54400054931641,79.56480018615723,65.61040023803712
2013-09-23,46.89765301098783,B,75.58999633789062,76.63399963378906,78.0129997253418,77.57999992370605,79.32080047607423,79.54820014953613,65.77930021286011
2013-09-24,46.2385262251991,B,74.52999877929688,75.93399963378906,77.33399963378906,77.5564998626709,79.10160049438477,79.52950012207032,65.93530019760132
2013-09-25,45.873431204146875,B,74.66999816894531,75.44599914550781,76.81999969482422,77.49299964904785,78.88480041503907,79.52190010070801,66.09355018615723
2013-09-26,45.96287364771547,B,76.52999877929688,75.49399871826172,76.33299942016602,77.45699958801269,78.67960037231445,79.51940010070801,66.25950017929077
2013-09-27,45.994061706578435,B,76.0999984741211,75.48399810791015,76.11799926757813,77.5044994354248,78.43140029907227,79.47610008239747,66.42480016708375
2013-09-30,46.187517553308304,B,75.81999969482422,75.52999877929688,76.08199920654297,77.53799934387207,78.18300033569336,79.43280006408692,66.59145015716553
2013-10-01,46.63710601551234,C,77.0199966430664,76.02799835205079,75.98099899291992,77.6199993133545,77.99240020751954,79.39290000915527,66.76410013198853
2013-10-02,46.971591888475935,C,76.73999786376953,76.44199829101562,75.94399871826172,77.54199905395508,77.8220001220703,79.36610000610352,66.93905012130737
2013-10-03,47.155849911830096,C,77.16000366210938,76.56799926757813,76.03099899291992,77.48099937438965,77.61280014038086,79.35880004882813,67.11605014801026
2013-10-04,47.49286211187902,C,77.20999908447266,76.78999938964844,76.13699874877929,77.39199943542481,77.54280014038086,79.33600006103515,67.29740015029907
2013-10-07,47.522316268012865,C,75.4800033569336,76.72200012207031,76.1259994506836,77.06949958801269,77.45920013427734,79.31700012207031,67.46530015945434
2013-10-08,46.84656151862968,B,72.22000122070312,75.76200103759766,75.89499969482422,76.61449966430663,77.26540008544922,79.2445001220703,67.61690015792847
2013-10-09,45.98639942479574,B,70.1500015258789,74.44400177001953,75.44300003051758,76.13149986267089,77.07240005493163,79.16170013427734,67.74940015792846
2013-10-10,45.09237389211902,B,70.98999786376953,73.21000061035156,74.88899993896484,75.61099967956542,76.87779998779297,79.0868000793457,67.87860013961792
2013-10-11,44.16002953811587,B,70.91999816894531,71.95200042724609,74.37099990844726,75.2444995880127,76.70739990234375,79.01200004577636,68.00395013809204
2013-10-14,43.978533710113545,B,73.70999908447266,71.5979995727539,74.15999984741211,75.12099952697754,76.6017999267578,78.9651000213623,68.13605012893677
2013-10-15,44.3287343038518,B,73.3499984741211,71.8239990234375,73.79300003051758,74.88699951171876,76.52219985961914,78.91840003967285,68.26030012130737
2013-10-16,45.26616196491161,B,75.45999908447266,72.88599853515625,73.6650001525879,74.8044994354248,76.47039978027344,78.88910003662109,68.39635011672974
2013-10-17,46.36096109656327,B,76.86000061035156,74.05999908447265,73.6349998474121,74.83299942016602,76.45419982910157,78.82630004882813,68.5466501235962
2013-10-18,47.44147924206069,B,77.05999755859375,75.28799896240234,73.61999969482422,74.87849922180176,76.45239974975586,78.79360000610352,68.6954001045227
2013-10-21,47.6682496347222,B,74.63999938964844,75.4739990234375,73.5359992980957,74.83099937438965,76.39559967041015,78.74669998168946,68.83190010070801
2013-10-22,48.48069086961417,C,77.62000274658203,76.32799987792968,74.0759994506836,74.98549957275391,76.39739974975586,78.73930000305175,68.98460010528565
2013-10-23,48.641998843628414,C,75.61000061035156,76.35800018310547,74.62199935913085,75.03249969482422,76.3445997619629,78.72590003967285,69.1304001045227
2013-10-24,48.749865966996374,C,76.91000366210938,76.36800079345703,75.21399993896485,75.05149993896484,76.34359985351563,78.71480010986328,69.28100011825562
2013-10-25,48.6926373814743,C,76.83000183105469,76.32200164794922,75.80500030517578,75.08800010681152,76.3499998474121,78.65500015258789,69.43360012054444
2013-10-28,49.15370002048129,A,77.83000183105469,76.96000213623047,76.21700057983398,75.18850021362304,76.40099990844726,78.60190017700195,69.59120012283326
2013-10-29,48.67107317051042,C,76.08999633789062,76.65400085449218,76.49100036621094,75.14200019836426,76.39179977416993,78.54880012512207,69.73630010604859
2013-10-30,47.890861041291636,B,71.75,75.88200073242187,76.12000045776367,74.89250030517579,76.2997998046875,78.46400009155273,69.86255010604859
2013-10-31,46.78926446787674,B,71.3499984741211,74.76999969482422,75.56900024414062,74.60200004577636,76.15879974365234,78.35090003967285,69.98270009994506
2013-11-01,45.257995798132164,B,67.36000061035156,72.8759994506836,74.5990005493164,74.10950012207032,75.95039978027344,78.22140007019043,70.08525011062622
2013-11-04,43.52329421649247,B,66.20999908447266,70.55199890136718,73.75600051879883,73.64599990844727,75.71559982299804,78.09600006103516,70.18670011520386
2013-11-05,42.14856661348537,B,65.37999725341797,68.40999908447266,72.53199996948243,73.303999710083,75.5231997680664,77.96180000305176,70.28165010452271
2013-11-06,41.22154030921631,B,62.59999847412109,66.57999877929687,71.23099975585937,72.92649955749512,75.2563996887207,77.80909996032715,70.37140008926391
2013-11-07,40.276706399668576,B,61.02999877929688,64.51599884033203,69.64299926757812,72.42849960327149,74.93199966430664,77.65779991149903,70.45265008926391
2013-11-08,40.00858798003404,B,61.060001373291016,63.25599899291992,68.06599922180176,71.93549976348876,74.65019966125489,77.5085998916626,70.53075010299682
2013-11-11,39.63947787942872,B,60.54999923706055,62.1239990234375,66.33799896240234,71.27749977111816,74.35819961547851,77.34739990234375,70.61035009384155
2013-11-12,39.263753151977276,B,60.18000030517578,61.08399963378906,64.74699935913085,70.6189998626709,74.05419967651368,77.1681999206543,70.68325010299682
2013-11-13,39.20263912879504,B,61.20000076293945,60.80400009155274,63.691999435424805,69.90599994659424,73.7121996307373,76.97699993133546,70.75995010375976
2013-11-14,39.406438010095435,B,61.02999877929688,60.80400009155274,62.659999465942384,69.1144998550415,73.36519966125488,76.78199993133545,70.83685009002686
2013-11-15,39.87290119376449,B,63.38999938964844,61.26999969482422,62.26299934387207,68.43099994659424,73.05319969177246,76.615299949646,70.92380008697509
2013-11-18,40.28485086355602,B,61.68999862670898,61.497999572753905,61.8109992980957,67.78349990844727,72.64839965820312,76.42789993286132,71.00375007629394
2013-11-19,40.79210554151013,B,62.380001068115234,61.9379997253418,61.51099967956543,67.02149982452393,72.26959968566895,76.25649997711182,71.08620008468628
2013-11-20,41.605171014464574,B,65.13999938964844,62.725999450683595,61.76499977111816,66.49799976348876,71.97619972229003,76.10159999847411,71.17950008392334
2013-11-21,42.57033082517299,B,66.2300033569336,63.76600036621094,62.285000228881835,65.96399974822998,71.67279975891114,75.95760005950928,71.28235010147095
2013-11-22,43.07332291436011,C,66.27999877929688,64.34400024414063,62.80699996948242,65.43649959564209,71.43339973449707,75.7961000442505,71.38570009231567
2013-11-25,44.133098149451776,C,67.95999908447266,65.59800033569336,63.547999954223634,64.94299945831298,71.26899971008301,75.67190006256104,71.49745008468628
2013-11-26,45.15800360935756,C,68.37000274658203,66.79600067138672,64.36700019836425,64.55699977874755,71.07579978942871,75.55570011138916,71.60670009613037
2013-11-27,45.685645301400974,C,68.31999969482422,67.43200073242187,65.07900009155273,64.38549976348877,70.89999977111816,75.42250011444092,71.72110010147095
2013-11-28,46.01688928163051,C,68.31999969482422,67.85,65.80800018310546,64.23399982452392,70.7405997467041,75.25870014190674,71.83860010147094
2013-11-29,46.49805577161504,C,69.41999816894531,68.47799987792969,66.41100006103515,64.33699970245361,70.60599967956543,75.07500011444091,71.95615009307862
2013-12-02,46.667887329563285,C,69.25,68.73600006103516,67.16700019836426,64.48899974822999,70.47919975280762,74.90000011444091,72.07810009002685
2013-12-03,46.61196317669623,C,67.66000366210938,68.59400024414063,67.69500045776367,64.60300006866456,70.34179985046387,74.72170017242432,72.19550010681152
2013-12-04,46.46004785468293,C,67.33000183105469,68.39600067138672,67.9140007019043,64.83950023651123,70.19499992370605,74.53990016937256,72.29730010986329
2013-12-05,46.1794526257467,C,66.44999694824219,68.02200012207031,67.93600006103516,65.1105001449585,69.99339988708496,74.3365001296997,72.39545009613038
2013-12-06,45.72871696469684,C,66.44999694824219,67.4279998779297,67.95299987792968,65.37999992370605,69.80039985656738,74.11590007781983,72.49685009002685
2013-12-09,45.249046493577914,C,66.75,66.9279998779297,67.83199996948242,65.68999996185303,69.6189998626709,73.90100009918213,72.5990500831604
2013-12-10,44.896405472606006,B,66.2300033569336,66.64199981689453,67.61800003051758,65.99250011444092,69.40319999694825,73.69780010223388,72.68855009078979
2013-12-11,44.37649885377994,B,64.38999938964844,66.05399932861329,67.225,66.15200004577636,69.15620002746581,73.48910007476806,72.76295009613037
2013-12-12,44.13926361759036,B,65.36000061035156,65.83600006103515,66.92900009155274,66.36850013732911,68.92019996643066,73.26650005340576,72.8389001083374
2013-12-13,43.9188672235285,B,65.18000030517578,65.58200073242188,66.50500030517578,66.45800018310547,68.67959999084472,73.11120006561279,72.90075010299682
2013-12-16,43.71877273202383,B,64.76000213623047,65.18400115966797,66.05600051879883,66.61150035858154,68.46519996643066,72.962200050354,72.96180011749267
2013-12-17,43.76166652246888,B,65.58000183105469,65.05400085449219,65.84800033569336,66.77150039672851,68.3323999786377,72.79890003204346,73.0276501274109
2013-12-18,44.573511894802245,B,68.62999725341797,65.9020004272461,65.97799987792969,66.946000289917,68.30199989318848,72.68719997406006,73.10695011138915
2013-12-19,45.397234669642366,C,69.94999694824219,66.81999969482422,66.32799987792968,67.13199996948242,68.28119987487793,72.57949993133545,73.19275009155274
2013-12-20,46.55675049998204,C,71.83000183105469,68.15,66.86600036621094,67.40950012207031,68.29939994812011,72.50339992523193,73.29035009384155
2013-12-23,47.82981389986987,C,73.4800033569336,69.89400024414063,67.5390007019043,67.68550033569336,68.29480003356933,72.44829998016357,73.40090011596679
2013-12-24,48.9228101937751,C,73.48999786376953,71.47599945068359,68.26500015258789,67.94150009155274,68.2976000213623,72.40989994049072,73.50885009765625
2013-12-25,49.402842028711625,C,73.48999786376953,72.4479995727539,69.175,68.2,68.25819999694824,72.36429988861084,73.61390008926392
2013-12-26,49.721941649561415,C,73.80999755859375,73.21999969482422,70.01999969482422,68.47449989318848,68.19719993591309,72.32569988250732,73.72175006866455
2013-12-27,49.58676034278313,C,73.44999694824219,73.54399871826172,70.84699935913086,68.67599983215332,68.12499992370606,72.28869983673096,73.82030004501343
2013-12-30,49.36231995223244,C,73.88999938964844,73.6259979248047,71.75999908447265,68.90799980163574,68.10999992370606,72.2527997970581,73.91845005035401
2013-12-31,49.13636523776787,C,74.30000305175781,73.78799896240234,72.63199920654297,69.23999977111816,68.04359992980957,72.22049983978272,74.01825006484985
2014-01-01,48.96254835839332,C,74.30000305175781,73.95,73.19899978637696,69.58849983215332,68.0173999786377,72.1809998703003,74.11560007095336
2014-01-02,48.734187249622,C,73.83000183105469,73.9540008544922,73.58700027465821,69.95750007629394,67.9557999420166,72.14969989776611,74.20990007400513
2014-01-03,48.5698044391479,C,73.44999694824219,73.9540008544922,73.74899978637696,70.30750007629395,67.88819984436036,72.11909984588623,74.30230005264282
2014-01-06,48.57657202564524,C,75.5,74.2760009765625,73.9509994506836,70.74500007629395,67.84159980773926,72.12129985809327,74.40980005264282
2014-01-07,48.44680685390917,C,74.48999786376953,74.31399993896484,74.05099945068359,71.15799980163574,67.80959983825683,72.10069980621338,74.51260004043579
2014-01-08,48.64491072877658,C,75.2300033569336,74.5,74.225,71.7,67.87919990539551,72.08949985504151,74.62560005187989
2014-01-09,49.040381195208134,A,76.31999969482422,74.99799957275391,74.47600021362305,72.24799995422363,67.97859992980958,72.06869983673096,74.7424500465393
2014-01-10,49.91163164482773,A,78.20999908447266,75.95,74.95200042724609,72.89949989318848,68.19559989929199,72.07299983978271,74.86735004425049
2014-01-13,50.34366666104088,A,77.04000091552734,76.25800018310547,75.26700057983399,73.51349983215331,68.41219993591308,72.06389987945556,74.98885004043579
2014-01-14,51.30768438179473,A,79.37999725341797,77.23600006103516,75.775,74.20349960327148,68.69219993591308,72.10769985198975,75.12275003433227
2014-01-15,51.81853116238582,A,78.7699966430664,77.94399871826172,76.22199935913086,74.7104995727539,69.015599899292,72.13599979400635,75.24240001678467
2014-01-16,52.50062014871512,A,81.0,78.87999877929687,76.93899917602539,75.2629997253418,69.41499992370605,72.17349979400635,75.3732500076294
2014-01-17,52.87556015363369,A,82.08999633789062,79.65599822998047,77.80299911499023,75.7759994506836,69.83559982299805,72.24289974212647,75.50499998092651
2014-01-20,53.422198444457536,A,82.08999633789062,80.66599731445312,78.4619987487793,76.20649909973145,70.26639976501465,72.31229969024658,75.64514995574952
2014-01-21,54.000040924280995,A,85.4800033569336,81.88599853515625,79.56099929809571,76.80599937438964,70.7723998260498,72.41329975128174,75.80059997558594
2014-01-22,54.49262660207463,A,84.12000274658203,82.95599975585938,80.44999923706055,77.33749961853027,71.23079986572266,72.47149974822997,75.95099998474122
2014-01-23,54.58437723186222,A,83.83000183105469,83.52200012207031,81.2009994506836,77.83849983215332,71.68679992675781,72.52599979400635,76.10579999923706
2014-01-24,53.37756877335687,A,79.7699966430664,83.05800018310546,81.35699920654297,78.15449981689453,72.01439987182617,72.53379978179932,76.07664999008179
2014-01-27,52.19785459743131,A,79.37000274658203,82.51400146484374,81.58999938964844,78.42849998474121,72.36799995422363,72.50819980621338,76.06184999465943
2014-01-28,50.36734507940315,A,79.30000305175781,81.27800140380859,81.58199996948242,78.67849998474121,72.70639999389648,72.48799983978272,76.04070001602173
2014-01-29,48.80089477049699,A,78.81999969482422,80.21800079345704,81.58700027465821,78.90449981689453,72.98,72.47809986114503,76.02954999923706
2014-01-30,47.75159129424291,C,82.1500015258789,79.88200073242187,81.70200042724609,79.32049980163575,73.29839996337891,72.48559986114502,76.03870000839234
2014-01-31,47.65949013917805,C,79.04000091552734,79.73600158691406,81.39700088500976,79.6,73.55360000610352,72.4934998703003,76.03880002975464
2014-02-03,47.34067889596148,B,77.62999725341797,79.38800048828125,80.9510009765625,79.7064998626709,73.74699996948242,72.50799983978271,76.03530000686645
2014-02-04,47.36330201947857,P,79.1500015258789,79.35800018310547,80.31800079345703,79.93950004577637,73.96259994506836,72.51919986724853,76.04695001602173
2014-02-05,47.19415014063916,P,77.41000366210938,79.0760009765625,79.64700088500976,80.04850006103516,74.14440002441407,72.52219989776611,76.04985002517701
2014-02-06,46.62370798692973,P,78.16999816894531,78.28000030517578,79.08100051879883,80.14099998474121,74.34139999389649,72.5409998703003,76.0521000099182
2014-02-07,46.94003809112743,P,81.41000366210938,78.75400085449219,79.24500122070313,80.30100021362304,74.58120010375977,72.59359989166259,76.07920003890992
2014-02-10,47.67452904261848,A,82.16999816894531,79.66200103759766,79.52500076293946,80.55750007629395,74.83960006713868,72.65939990997315,76.10380002975464
2014-02-11,48.64132032745243,A,84.9800033569336,80.8280014038086,80.09300079345704,80.83750038146972,75.18600006103516,72.76389995574951,76.14670003890991
2014-02-12,49.75240543510165,A,83.9000015258789,82.1260009765625,80.6010009765625,81.09400062561035,75.51740005493164,72.85619998931885,76.18905004501343
2014-02-13,50.81898588592417,A,85.0,83.49200134277343,80.88600082397461,81.29400062561035,75.8884001159668,72.94090000152588,76.23015005111694
2014-02-14,50.69013117321466,A,81.61000061035156,83.53200073242188,81.14300079345703,81.2700008392334,76.19160018920898,72.99600002288818,76.23605005264282
2014-02-17,50.39251913986453,A,81.61000061035156,83.42000122070313,81.54100112915039,81.24600105285644,76.48880020141601,73.05390003204346,76.24335004806518
2014-02-18,49.546722149407465,A,82.0,82.82400054931641,81.8260009765625,81.07200088500977,76.80420013427734,73.1037000656128,76.24830003738403
2014-02-19,49.025085374415454,A,82.5999984741211,82.56399993896484,82.34500045776367,80.99600067138672,77.16840011596679,73.1623000717163,76.2642000389099
2014-02-20,48.708114740206895,P,84.01000213623047,82.36600036621094,82.92900085449219,81.0050006866455,77.54140014648438,73.23080005645753,76.29480005264283
2014-02-21,49.170428898965305,P,84.80999755859375,83.00599975585938,83.26900024414063,81.25700073242187,77.93400009155273,73.30680004119873,76.32140005111694
2014-02-24,49.55310832986362,A,83.94999694824219,83.4739990234375,83.4470001220703,81.48600044250489,78.31779998779297,73.39149997711182,76.35425004959106
2014-02-25,50.14011295145696,A,84.62000274658203,83.99799957275391,83.41100006103515,81.75200042724609,78.69860000610352,73.51549999237061,76.38000005722046
2014-02-26,50.371314906921135,A,83.94999694824219,84.26799926757812,83.41599960327149,82.008500289917,79.005,73.65349994659424,76.4076000404358
2014-02-27,50.13563864438998,A,83.16000366210938,84.0979995727539,83.23199996948242,82.05900039672852,79.26920013427734,73.77520000457764,76.43100004196167
2014-02-28,49.47929109220562,A,80.86000061035156,83.30800018310546,83.15699996948243,82.15000038146972,79.44980010986328,73.8746000289917,76.44330003738403
2014-03-03,48.95781034507984,P,81.55999755859375,82.83000030517579,83.15199966430664,82.34650039672852,79.61139999389648,73.95310001373291,76.45910001754761
2014-03-04,48.58259813223453,P,83.12000274658203,82.53000030517578,83.26399993896484,82.54500045776368,79.80400009155274,74.05080005645752,76.48460004806519
2014-03-05,48.27096289206589,P,82.95999908447266,82.33200073242188,83.3,82.82250022888184,79.9934001159668,74.12580005645752,76.5074500465393
2014-03-06,47.7097932193248,P,79.94000244140625,81.68800048828125,82.89300003051758,82.91100044250489,80.11600021362305,74.15660007476806,76.49145006179809
2014-03-07,47.36729820784478,P,79.94000244140625,81.50400085449219,82.40600051879883,82.83750038146972,80.24580032348632,74.1854001235962,76.48950006484985
2014-03-10,46.94219895831256,P,79.6500015258789,81.12200164794922,81.9760009765625,82.71150054931641,80.36100036621093,74.2355001449585,76.49110006332397
2014-03-11,46.098858202657134,P,79.19000244140625,80.33600158691407,81.43300094604493,82.42200050354003,80.45880035400391,74.25120014190674,76.49525007247925
2014-03-12,45.48194226531093,P,79.87000274658203,79.71800231933594,81.0250015258789,82.22050056457519,80.5702003479004,74.29380016326904,76.50985010147095
2014-03-13,45.206655642703616,P,77.86000061035156,79.302001953125,80.49500122070313,81.86350059509277,80.65080032348632,74.30330013275146,76.50905012130737
2014-03-14,45.0800192903779,P,78.31999969482422,78.97800140380859,80.24100112915039,81.69900054931641,80.74820037841796,74.31820011138916,76.48660013198852
2014-03-17,44.7933094767063,P,77.69999694824219,78.58800048828125,79.85500106811523,81.50350036621094,80.79220031738281,74.31690006256103,76.45940011978149
2014-03-18,44.987886672899656,P,79.0,78.55,79.44300079345703,81.35350036621094,80.88240036010743,74.34600009918213,76.4474001121521
2014-03-19,44.85436846885594,P,77.80000305175781,78.13600006103516,78.92700119018555,81.11350059509277,80.9338003540039,74.40650012969971,76.43525011062621
2014-03-20,45.00336441509717,P,77.7699966430664,78.11799926757813,78.71000061035156,80.80150032043457,80.96280029296875,74.47070011138916,76.410800075531
2014-03-21,44.46940737288514,P,73.83000183105469,77.21999969482422,78.0990005493164,80.25250053405762,80.87520034790039,74.53540012359619,76.37840009689332
2014-03-24,44.026740570747144,B,72.44000244140625,76.16800079345703,77.37800064086915,79.67700080871582,80.78320037841797,74.59770015716553,76.34685010910034
2014-03-25,43.20214721679537,B,71.9000015258789,74.74800109863281,76.64900054931641,79.04100074768067,80.63360046386718,74.66290019989013,76.31235010147094
2014-03-26,42.404897415198995,B,70.44000244140625,73.2760009765625,75.70600051879883,78.36550102233886,80.46700057983398,74.74130023956299,76.27520009994507
2014-03-27,41.68839251286288,B,70.77999877929688,71.8780014038086,74.99800033569336,77.74650077819824,80.26260055541992,74.83880023956299,76.248300075531
2014-03-28,41.22223286421391,B,67.80000305175781,70.67200164794922,73.94600067138671,77.09350090026855,79.97680068969727,74.90620025634766,76.20740007400512
2014-03-31,41.28757104863288,B,70.72000122070312,70.3280014038086,73.24800109863281,76.55150108337402,79.74940078735352,75.00790027618409,76.17765008926392
2014-04-01,41.5227745049647,B,71.87000274658203,70.32200164794922,72.53500137329101,75.98900108337402,79.47720077514649,75.12480030059814,76.14650011062622
2014-04-02,41.97198968965757,B,72.30000305175781,70.69400177001953,71.98500137329101,75.45600128173828,79.24080078125,75.23580032348633,76.1064001274109
2014-04-03,41.91212626936233,B,69.12000274658203,70.36200256347657,71.12000198364258,74.91500129699708,78.94660079956054,75.31670036315919,76.04935014724731
2014-04-04,41.9187003840558,B,65.83999633789062,69.97000122070312,70.32100143432618,74.21000099182129,78.66800079345703,75.3412003326416,75.9782501411438
2014-04-07,41.54153446010765,B,66.4000015258789,69.10600128173829,69.71700134277344,73.5475009918213,78.40860076904296,75.3883003616333,75.90810014724731
2014-04-08,40.99781439158463,B,65.3499984741211,67.8020004272461,69.06200103759765,72.85550079345703,78.12960067749023,75.41800033569336,75.83725015640259
2014-04-09,40.93768791930447,B,69.94999694824219,67.33199920654297,69.01300048828125,72.35950050354003,77.95220062255859,75.46610031127929,75.7838501548767
2014-04-10,40.69663279387078,B,65.69000244140625,66.64599914550782,68.50400085449219,71.75100059509278,77.62300064086914,75.46070030212402,75.70915018081665
2014-04-11,40.50500930067861,B,63.060001373291016,66.09000015258789,68.03000068664551,70.98800067901611,77.30340065002441,75.42850032806396,75.61230018615723
2014-04-14,40.09964462917976,B,62.43999862670898,65.29799957275391,67.20200042724609,70.22500076293946,76.99960067749024,75.37330032348633,75.52260019302368
2014-04-15,39.893512295612275,B,63.25,64.87799987792968,66.34000015258789,69.43750076293945,76.68160064697265,75.32210029602051,75.43890020370483
2014-04-16,39.134866797177565,B,64.38999938964844,63.76600036621094,65.54899978637695,68.76700057983399,76.42120056152343,75.28280029296874,75.35265020370484
2014-04-17,39.060922851923245,B,64.16999816894531,63.46199951171875,65.05399932861329,68.08700065612793,76.14120056152343,75.24130027770997,75.25000020980835
2014-04-18,39.287609074550986,B,64.16999816894531,63.68399887084961,64.88699951171876,67.60400047302247,75.79640045166016,75.18880027770996,75.13190019607543
2014-04-21,39.883182224773165,B,65.47000122070312,64.28999938964844,64.79399948120117,67.2555004119873,75.46240051269531,75.151000289917,75.02550020217896
2014-04-22,40.8422956886186,B,68.30000305175781,65.3,65.08899993896485,67.07550048828125,75.1288005065918,75.15740028381347,74.93955022811889
2014-04-23,41.45362218913966,B,66.91999816894531,65.80599975585938,64.78600006103515,66.89950027465821,74.78920043945313,75.15330024719238,74.84660020828247
2014-04-24,41.923791586491255,B,66.18000030517578,66.20800018310547,64.8349998474121,66.66950035095215,74.41280044555664,75.15060028076172,74.74355020523072
2014-04-25,42.172095708849845,C,64.19000244140625,66.21200103759766,64.94799995422363,66.48900032043457,74.06440048217773,75.12800033569336,74.6219502067566
2014-04-28,42.13782717500335,C,64.51000213623047,66.02000122070312,65.15500030517578,66.17850036621094,73.72240051269532,75.10560035705566,74.5033002281189
2014-04-29,42.01479806209618,C,67.56999969482422,65.8740005493164,65.58700027465821,65.96350021362305,73.4338005065918,75.11900032043457,74.40840021133423
2014-04-30,42.244785629749295,C,67.69999694824219,66.03000030517578,65.91800003051758,65.73349990844727,73.13580047607422,75.1521002960205,74.32060018539428
2014-05-01,42.692465078928755,C,68.94999694824219,66.58399963378906,66.39599990844727,65.72499961853028,72.83460037231445,75.18800025939942,74.22725015640259
2014-05-02,43.094131387756384,C,66.37000274658203,67.01999969482422,66.61600036621094,65.75149993896484,72.46580047607422,75.19990028381348,74.15555017471314
2014-05-05,43.82142199610369,C,68.41000366210938,67.8,66.91000061035156,65.85200004577636,72.15500061035156,75.23640029907227,74.09930017471314
2014-05-06,43.754193116907594,C,66.55999755859375,67.5979995727539,66.73600006103516,65.9125,71.7938005065918,75.24620025634766,74.02255014419556
2014-05-07,43.33563334979085,C,65.16999816894531,67.09199981689453,66.56100006103516,65.67350006103516,71.41820053100587,75.21160026550292,73.9494001197815
2014-05-08,42.59089523583667,B,63.79999923706055,66.0620002746582,66.32299995422363,65.57899990081788,71.03100044250488,75.15010028839112,73.86480010986328
2014-05-09,42.3907445089664,B,65.05000305175781,65.79800033569336,66.40900001525878,65.67849998474121,70.71480049133301,75.08230030059815,73.79285011291503
2014-05-12,42.2073514903134,B,67.73999786376953,65.66399917602538,66.7319995880127,65.94349994659424,70.43840049743652,75.0249002456665,73.73660011291504
2014-05-13,42.291484335167944,B,66.70999908447266,65.69399948120117,66.64599952697753,66.11649990081787,70.11020042419433,74.95710025787353,73.68350009918213
2014-05-14,42.80959110280015,C,67.69000244140625,66.19800033569337,66.64500007629394,66.28150005340576,69.80480049133301,74.8991003036499,73.63170009613037
2014-05-15,43.20945341926651,C,65.45999908447266,66.53000030517578,66.29600028991699,66.34600009918213,69.51520042419433,74.8156003189087,73.57065010070801
