Date,GRADE,GPS,DHR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2008-05-02,47.20730783532877,A,15.798090934753418,15.82888126373291,15.635861110687255,15.54319887161255,15.343928184509277,15.721412782669068,16.071781592369078
2008-05-05,47.106812341789094,A,15.632010459899902,15.793232727050782,15.669887351989747,15.530844020843507,15.350122146606445,15.705516338348389,16.072402167320252
2008-05-06,47.03729038489255,A,15.634037971496582,15.765686798095704,15.703914451599122,15.51535005569458,15.352631435394287,15.688385362625121,16.0750257396698
2008-05-07,46.94269766128465,P,15.4132719039917,15.68791217803955,15.707965850830078,15.498134136199951,15.356961002349854,15.669066944122314,16.07541247844696
2008-05-08,46.808986967246234,P,15.662392616271973,15.627960777282714,15.719509983062744,15.493475532531738,15.368500137329102,15.650296869277954,16.075608344078063
2008-05-09,46.745745409888535,P,15.609728813171388,15.590288352966308,15.709584808349609,15.510792350769043,15.380443744659424,15.628753509521484,16.076967229843138
2008-05-12,46.80546374899674,A,15.881142616271973,15.640114784240723,15.716673755645752,15.55687050819397,15.397370128631591,15.60820393562317,16.07682035923004
2008-05-13,46.8550312720397,A,15.879107475280762,15.68912868499756,15.727407741546632,15.594340085983276,15.413445987701415,15.587634010314941,16.075671939849855
2008-05-14,46.96933214503313,C,16.002662658691406,15.8070068359375,15.747459506988525,15.61591067314148,15.433531684875488,15.56834011077881,16.072966327667235
2008-05-15,47.10961284928175,C,16.217350006103516,15.917998313903809,15.772979545593262,15.675761079788208,15.462162818908691,15.553015232086182,16.071738767623902
2008-05-16,47.252910629367214,C,16.217350006103516,16.039522552490233,15.814905452728272,15.725383281707764,15.494681205749512,15.53651605606079,16.072200584411622
2008-05-19,47.27111306895805,C,15.92164421081543,16.047622871398925,15.843868827819824,15.756878089904784,15.529141044616699,15.518092365264893,16.07277214050293
2008-05-20,47.27675596518179,C,15.838594436645508,16.039520263671875,15.864324474334717,15.784119462966919,15.554489288330078,15.498838176727295,16.07471896648407
2008-05-21,47.22426093049646,A,15.605684280395508,15.960124588012695,15.883565711975098,15.795765781402588,15.574369564056397,15.480433559417724,16.077352499961854
2008-05-22,47.057283979485895,A,15.540864944458008,15.824827575683594,15.8714129447937,15.795461463928223,15.590321292877197,15.459882564544678,16.079318008422852
2008-05-23,46.83663783534146,A,15.36060905456543,15.653479385375977,15.846500968933105,15.778042888641357,15.60420654296875,15.441922473907471,16.078692817687987
2008-05-26,46.68768259613724,P,15.36060905456543,15.541272354125976,15.79444761276245,15.755560684204102,15.618375434875489,15.428315315246582,16.078158679008485
2008-05-27,46.561781594338534,P,15.366681098937988,15.446889686584473,15.743204975128174,15.735306358337402,15.617966995239257,15.418514413833618,16.078605847358702
2008-05-28,46.511221562612924,P,15.500360488891602,15.425824928283692,15.692974758148193,15.72021713256836,15.624483852386474,15.409301176071168,16.077971353530884
2008-05-29,46.49264053548617,B,15.490235328674316,15.415699005126953,15.620263290405273,15.696621417999268,15.62496732711792,15.397010402679443,16.078398957252503
2008-05-30,46.62258338827447,P,15.834545135498049,15.510486221313476,15.58198280334473,15.698444128036499,15.63233699798584,15.393973445892334,16.080113110542296
2008-06-02,46.73260500624119,P,15.715057373046877,15.581375885009766,15.561324119567871,15.702596473693848,15.633267822265625,15.389478397369384,16.081624360084533
2008-06-03,46.943411010410706,P,16.114049911499023,15.730849647521973,15.588869667053222,15.72659707069397,15.639100818634033,15.388993492126465,16.087558426856994
2008-06-04,47.143396648083375,A,16.180892944335938,15.86695613861084,15.646390533447265,15.764978122711181,15.649916229248047,15.389845142364502,16.09133815765381
2008-06-05,47.503403811243764,A,16.719654083251953,16.112839889526366,15.76426944732666,15.817841196060181,15.6755983543396,15.400943613052368,16.097376685142518
2008-06-06,47.58917913961312,A,16.03911590576172,16.153754043579102,15.832120132446288,15.839310550689698,15.692085075378419,15.40549982070923,16.09901104450226
2008-06-09,47.698060111433655,A,16.13228416442871,16.23719940185547,15.909287643432616,15.851867628097533,15.706748790740967,15.410987710952758,16.101111245155334
2008-06-10,47.6691490058132,A,16.15254020690918,16.2448974609375,15.987873554229736,15.865539264678954,15.709786968231201,15.419431676864624,16.102351684570312
