Date,GRADE,GPS,ADM,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-05-07,,,1.1229467391967771,1.1323050022125245,1.1220691919326782,1.1159531712532043,1.1879329228401183,1.2601470696926116,
1984-05-08,,,1.1385434865951538,1.1338645696640015,1.1246285438537598,1.1184002459049225,1.1857986187934875,1.2588655257225037,
1984-05-09,,,1.1463416814804075,1.1354242086410522,1.1271894335746766,1.1216264009475707,1.1839759182929992,1.2575842499732972,
1984-05-10,,,1.1697369813919067,1.1432224750518798,1.1336464047431947,1.1256331503391266,1.1816871929168702,1.2565369272232056,
1984-05-11,,,1.1385434865951538,1.1432224750518798,1.1369840264320374,1.1280802249908448,1.1776850152015685,1.2554108059406281,
1984-05-14,,,1.1307456493377686,1.144782257080078,1.1385436296463012,1.1297482907772065,1.174460804462433,1.2542067062854767,
1984-05-15,,,1.1463416814804075,1.146341896057129,1.1401032328605651,1.1302504777908324,1.172326798439026,1.253003144264221,
1984-05-16,,,1.1463416814804075,1.1463418960571288,1.1408830523490905,1.1299743115901948,1.1703484582901,1.2521104323863983,
1984-05-17,,,1.1229467391967771,1.136983847618103,1.1401031613349915,1.1296958386898042,1.1675908970832825,1.250828343629837,
1984-05-18,,,1.1151496171951294,1.132305073738098,1.137763774394989,1.129027509689331,1.1649887156486511,1.2495459997653962,
1984-05-21,,,1.0839558839797974,1.1229471206665038,1.133864688873291,1.1279669404029846,1.1611400175094604,1.2479517185688018,
1984-05-22,,,1.0683600902557373,1.10735080242157,1.1268463492393495,1.1257374465465546,1.1574463796615602,1.2465123295783997,
1984-05-23,,,1.0761576890945437,1.093314003944397,1.1198279500007629,1.1235086917877197,1.1534417176246643,1.2439852333068848,
1984-05-24,,,1.0527633428573608,1.0792773246765137,1.1081305861473083,1.1208884954452514,1.1492804884910583,1.241535040140152,
1984-05-25,,,1.0215704441070557,1.0605614900588989,1.0964332818984985,1.116708654165268,1.1441840815544129,1.2386952030658722,
1984-05-28,,,1.0215704441070557,1.0480844020843505,1.0855157613754272,1.1120296955108642,1.140332956314087,1.235155974626541,
1984-05-29,,,0.9981752634048462,1.0340474367141723,1.070699119567871,1.1054011762142182,1.1355469274520873,1.2315382170677185,
1984-05-30,,,1.005972981452942,1.020010495185852,1.0566622495651246,1.0987726509571076,1.130449891090393,1.2278430140018464,
1984-05-31,,,0.9981752634048462,1.009092879295349,1.0441851019859314,1.0921441316604614,1.1256638622283937,1.2239921140670775,
1984-06-01,,,1.0449649095535278,1.0137717723846436,1.0371666312217713,1.0874652028083802,1.1219692897796631,1.220919954776764,
1984-06-04,,,1.0761576890945437,1.024689221382141,1.0363868117332458,1.0851257503032685,1.1188985729217529,1.2183151543140411,
1984-06-05,,,1.0761576890945437,1.0402857065200808,1.0371665716171266,1.082006460428238,1.1159835076332092,1.2154772210121154,
1984-06-06,,,1.0995526313781738,1.0590016365051271,1.0395060658454895,1.0796670079231263,1.1136920261383056,1.2124846720695495,
1984-06-07,,,1.0839558839797974,1.0761577606201174,1.042625319957733,1.0753779530525207,1.110932924747467,1.2096469974517823,
1984-06-08,,,1.0995526313781738,1.0870753049850466,1.050423538684845,1.0734284102916718,1.1089527463912965,1.2070430135726928,
1984-06-11,,,1.0917551517486572,1.0901947975158692,1.0574420094490051,1.0714788854122161,1.1071279549598694,1.2043610548973083,
1984-06-12,,,1.0761576890945437,1.0901947975158692,1.065240252017975,1.067969685792923,1.1049912142753602,1.2015231215953828,
1984-06-13,,,1.0761576890945437,1.085515809059143,1.072258722782135,1.0644604861736298,1.1026987957954406,1.198452045917511,
1984-06-14,,,1.0449649095535278,1.0777176141738891,1.0769376873970031,1.0605613946914674,1.0999381995201112,1.1949136197566985,
1984-06-15,,,1.0683600902557373,1.0714791059494018,1.0792772054672242,1.0582219183444976,1.0979567956924439,1.1911428737640382,
1984-06-18,,,1.0917551517486572,1.0714791059494018,1.0808369517326355,1.0586118817329406,1.0965989589691163,1.1880512487888337,
1984-06-19,,,1.0995526313781738,1.076158094406128,1.0831764459609985,1.0601715087890624,1.096797971725464,1.1848819553852081,
1984-06-20,,,1.0917551517486572,1.0792775869369506,1.0823966979980468,1.0609513819217682,1.0969967031478882,1.1816346871852874,
1984-06-21,,,1.0995526313781738,1.0901951313018798,1.0839563727378845,1.0632908463478088,1.0971957159042358,1.1783097326755523,
1984-06-22,,,1.0761576890945437,1.0917546510696412,1.0816168785095215,1.0660202085971833,1.0969268298149109,1.175139968395233,
1984-06-25,,,1.0683600902557373,1.0870756387710572,1.0792773723602296,1.0683596909046174,1.096346344947815,1.1722035574913026,
1984-06-26,,,1.0839558839797974,1.0839562892913819,1.080057191848755,1.072648721933365,1.0952995038032531,1.16926744222641,
1984-06-27,,,1.0917551517486572,1.0839562892913819,1.0816169381141663,1.0769378304481507,1.094097306728363,1.1661758172512053,
1984-06-28,,,1.0917551517486572,1.0823967933654786,1.0862959623336792,1.0816168248653413,1.0933620858192443,1.1635511815547943,
1984-06-29,,,1.0995526313781738,1.0870757818222045,1.0894152164459228,1.0843462109565736,1.092782814502716,1.161471483707428,
1984-07-02,,,1.0839558839797974,1.0901949405670166,1.0886352896690368,1.0847361207008361,1.0923585867881775,1.1594693100452422,
1984-07-03,,,1.0761576890945437,1.088635301589966,1.0862957954406738,1.0847361207008361,1.0916227412223816,1.1570778429508208,
1984-07-04,,,1.0761576890945437,1.085515809059143,1.0847360491752625,1.0835663735866548,1.0907312393188477,1.1546863758563994,
1984-07-05,,,1.0761576890945437,1.0823963165283204,1.0823965549468997,1.083176463842392,1.090151047706604,1.1523727285861969,
1984-07-06,,,1.0527633428573608,1.0730384588241577,1.0800571203231812,1.0808369994163514,1.0891029691696168,1.149669486284256,
1984-07-09,,,1.0449649095535278,1.0652402639389038,1.0777176022529604,1.078497487306595,1.0876992750167847,1.1468882596492767,
1984-07-10,,,1.013771653175354,1.0527630567550659,1.070699179172516,1.0753781855106355,1.0853597950935363,1.143639452457428,
1984-07-11,,,1.013771653175354,1.040285849571228,1.0629008293151858,1.0722588837146758,1.0828643584251403,1.1404684591293335,
1984-07-12,,,0.9903767704963684,1.023129665851593,1.0527629911899568,1.069529476761818,1.0800569808483125,1.1371413511037827,
1984-07-13,,,0.9903767704963684,1.0106523513793946,1.0418454051017763,1.0656303107738494,1.0770936465263368,1.1340477252006531,
1984-07-16,,,0.9981752634048462,1.0012944221496582,1.0332673430442811,1.0609513163566588,1.074598217010498,1.1312655699253082,
1984-07-17,,,1.005972981452942,0.9997346878051758,1.026248872280121,1.0562723338603974,1.0719468069076539,1.1288727128505707,
1984-07-18,,,0.9903767704963684,0.9950557112693786,1.0176707804203033,1.051203414797783,1.068827508687973,1.1264017134904862,
1984-07-19,,,0.9903767704963684,0.9950557112693786,1.0090926885604858,1.0457446217536925,1.0652403044700622,1.1234637486934662,
1984-07-20,,,0.9903767704963684,0.9950557112693786,1.0028540313243866,1.0414555758237838,1.0622769701480865,1.1199809926748276,
1984-07-23,,,0.9981752634048462,0.9950557112693786,0.9981750667095184,1.0379463344812394,1.0596255624294282,1.1170431834459305,
1984-07-24,,,0.9669824838638306,0.9872576117515564,0.9934961497783661,1.032097664475441,1.0560383784770966,1.1141825884580612,
1984-07-25,,,0.9825789332389832,0.9856980443000793,0.990376877784729,1.0266388535499573,1.052763123512268,1.1115557909011842,
1984-07-26,,,0.9981752634048462,0.9872577428817749,0.9911567270755768,1.0219598591327668,1.0502676939964295,1.108929295539856,
1984-07-27,,,1.005972981452942,0.9903769850730896,0.9927163481712341,1.0172808766365051,1.0480841612815857,1.1065364384651184,
1984-07-30,,,0.9825789332389832,0.987257719039917,0.9911567151546479,1.0122120290994645,1.0460566222667693,1.103598319888115,
1984-07-31,,,1.005972981452942,0.9950558185577393,0.9911567151546479,1.0087027937173842,1.0448088800907136,1.1011276298761368,
1984-08-01,,,1.0706839561462402,1.0126768231391907,0.999187433719635,1.0084291070699691,1.0446994054317473,1.099070561528206,
1984-08-02,,,1.1019445657730105,1.0334306836128235,1.0103442132472993,1.0097184509038926,1.0456830298900603,1.0974817591905595,
1984-08-03,,,1.0706839561462402,1.0463728785514832,1.0183749318122863,1.0106144815683364,1.0466653001308441,1.0954246908426284,
1984-08-06,,,1.0941299200057983,1.0686830759048462,1.0279703974723815,1.01307273209095,1.0481164896488189,1.094224722981453,
1984-08-07,,,1.1175752878189087,1.0910035371780396,1.0430296778678894,1.0182629138231278,1.0505044901371001,1.0930257087945938,
1984-08-08,,,1.1097592115402222,1.098818588256836,1.0557477056980134,1.0230622917413712,1.0525802147388459,1.0915150529146194,
1984-08-09,,,1.1722815036773682,1.1128859758377074,1.0731583297252656,1.0321575284004212,1.0560623395442963,1.090863100886345,
1984-08-10,,,1.1879111528396606,1.1363314151763917,1.0913521468639373,1.0420342475175857,1.058921264410019,1.090445277094841,
1984-08-13,,,1.1800960302352903,1.15352463722229,1.111103856563568,1.051130285859108,1.0610000312328338,1.0899493020772935,
1984-08-14,,,1.214483618736267,1.1729063034057616,1.1319549202919006,1.0615558177232742,1.0637665498256683,1.0898750287294388,
1984-08-15,,,1.2062777280807495,1.1922100067138672,1.1455142974853516,1.0723508656024934,1.0659010517597198,1.0897965389490127,
1984-08-16,,,1.222689509391785,1.2022916078567505,1.157588791847229,1.083966502547264,1.0686757242679596,1.0898043245077134,
1984-08-17,,,1.2062777280807495,1.2059649229049683,1.17114816904068,1.0947615504264832,1.0708102262020112,1.0898814862966537,
1984-08-20,,,1.189865231513977,1.2079187631607056,1.1807217001914978,1.1043460488319397,1.0727724277973174,1.0899501913785934,
1984-08-21,,,1.2473080158233645,1.2144836425781251,1.1936949729919433,1.1183623254299164,1.076195434331894,1.090593324303627,
1984-08-22,,,1.214483618736267,1.2161248207092288,1.204167413711548,1.1299575597047806,1.0789619529247283,1.0908303743600845,
1984-08-23,,,1.2473080158233645,1.2210485219955445,1.2116700649261474,1.1424141973257065,1.0830088150501251,1.091473507285118,
1984-08-24,,,1.263719081878662,1.232536792755127,1.2192508578300476,1.1553015023469926,1.0869159948825837,1.0924363952875138,1.20142113417387
1984-08-27,,,1.2308944463729858,1.2407426357269287,1.2243306994438172,1.1677172780036926,1.0896987807750702,1.0931488698720933,1.2006204250454902
1984-08-28,,,1.2308944463729858,1.237459921836853,1.225971782207489,1.1789633512496949,1.0923256170749664,1.094561794400215,1.1996642944216729
1984-08-29,,,1.222689509391785,1.2391010999679566,1.2276129603385926,1.1865636289119723,1.094944304227829,1.0959705036878586,1.198822560608387
1984-08-30,,,1.222689509391785,1.2341773986816407,1.2276129603385926,1.192600876092911,1.0974070417881012,1.0973013788461685,1.197980826795101
1984-08-31,56.25671105703989,A,1.214483618736267,1.2243303060531616,1.2284335494041443,1.1997908592224122,1.1001735603809357,1.0985501950979233,1.1971369186043739
1984-09-03,56.23869775350506,A,1.214483618736267,1.2210481405258178,1.2308953881263733,1.2058085441589357,1.1030960309505462,1.0997211879491806,1.19668156594038
1984-09-04,56.21036798809049,P,1.198070406913757,1.2144833326339721,1.2259716272354126,1.209833300113678,1.1053783214092254,1.1003389126062393,1.1960275813937187
1984-09-05,56.18778124761814,P,1.198070406913757,1.2095595121383667,1.2243303060531616,1.2142488598823546,1.1075046265125275,1.1008009666204452,1.195218178331852
1984-09-06,56.171764685188236,P,1.2062777280807495,1.2062771558761596,1.2202272772789002,1.2159486711025238,1.1097950780391692,1.1015785819292068,1.1944498118758202
1984-09-07,56.14627961053059,P,1.198070406913757,1.2029945135116578,1.2136624097824096,1.2164566338062286,1.111765433549881,1.1022741240262985,1.1935238376259805
1984-09-10,56.13897752431657,P,1.2308944463729858,1.2062766790390014,1.2136624097824096,1.2189965546131134,1.1147042047977447,1.1035313957929611,1.1928396931290626
1984-09-11,56.14965900079815,P,1.222689509391785,1.2112004995346068,1.2128419160842896,1.2194068491458894,1.1176348412036896,1.1046287912130355,1.1921145239472388
1984-09-12,56.15417342032436,A,1.214483618736267,1.2144831418991089,1.2120213270187379,1.2198171436786651,1.120401359796524,1.1055662995576858,1.1913483253121375
1984-09-13,56.17435012742172,A,1.2391012907028198,1.221047854423523,1.2136625051498413,1.2206377327442168,1.1236602318286897,1.1069056397676469,1.1906275054812432
1984-09-14,56.21932860181568,A,1.255512833595276,1.2325363397598266,1.2177654266357423,1.2230994880199435,1.1277152216434478,1.1084090954065322,1.1900664529204368
1984-09-17,56.23058363736183,A,1.2473080158233645,1.2358190536499023,1.221047866344452,1.2259716272354129,1.1317620837688447,1.1097306793928146,1.1895420888066293
1984-09-18,56.21516159663721,A,1.189865231513977,1.2292541980743408,1.220227348804474,1.2230994880199435,1.135283955335617,1.1103218752145767,1.188847078382969
1984-09-19,56.19700149366212,A,1.1734538078308103,1.2210482358932495,1.2177656888961792,1.2210479974746706,1.138477598428726,1.1106709784269333,1.1879922994971275
1984-09-20,56.16450555205778,P,1.1734538078308103,1.2079187393188477,1.2144832968711854,1.2173552870750428,1.142139139175415,1.1110980600118636,1.1873706552386283
1984-09-21,56.12149506977226,P,1.189865231513977,1.194789218902588,1.2136627793312074,1.2136625945568085,1.1461289083957673,1.111611277461052,1.1867922106385231
1984-09-24,56.09537519374461,P,1.2062777280807495,1.186583161354065,1.2112011075019837,1.2124317586421967,1.1502909576892852,1.1124445873498916,1.1862958285212517
1984-09-25,56.1068336687479,P,1.198070406913757,1.188224196434021,1.208739197254181,1.210790556669235,1.1541329061985015,1.1130398565530777,1.1859526911377907
1984-09-26,56.133520219782326,P,1.2062777280807495,1.1947889804840088,1.207918608188629,1.2099699676036832,1.1584509253501891,1.1136392170190812,1.185611733496189
1984-09-27,56.149746802832915,P,1.189865231513977,1.198071265220642,1.2029950022697449,1.2083287537097929,1.1624406945705414,1.1138404995203017,1.1851887133717538
1984-09-28,56.14153847688601,P,1.1570409536361694,1.1915064096450805,1.1931478142738343,1.205456620454788,1.1657739782333374,1.114025474190712,1.1847181400656701
1984-10-01,56.126406152536184,P,1.1652472019195557,1.1833003044128418,1.1849417328834533,1.2029947996139525,1.1691154170036315,1.1143704897165299,1.1842885980010032
1984-10-02,56.10756848285155,P,1.1488354206085205,1.1734533071517945,1.1808387517929078,1.2005330502986906,1.1727524757385255,1.114395427107811,1.183699285686016
1984-10-03,56.06680386496211,P,1.1242181062698364,1.1570413827896118,1.1759151816368103,1.1968404352664948,1.1755852591991425,1.1141741913557053,1.1831423118710518
1984-10-04,56.03596207949129,P,1.1160123348236084,1.142270803451538,1.17017103433609,1.1923271656036376,1.1779420006275176,1.1141048473119737,1.1824665954709053
1984-10-05,56.028033231335904,P,1.1160123348236084,1.134065079689026,1.1627857446670533,1.1882242619991303,1.180142787694931,1.1141134744882584,1.1818297371268272
1984-10-08,56.000150450226045,B,1.0913937091827393,1.1192943811416627,1.1512973427772522,1.1812492251396178,1.1823190832138062,1.1141878527402878,1.181069785654545
1984-10-09,55.96636616843523,B,1.074981927871704,1.1045236825942992,1.1389884948730469,1.173863846063614,1.1836992621421814,1.1142540711164475,1.1803832003474235
1984-10-10,55.94155161161472,P,1.083187699317932,1.0963176012039184,1.126679491996765,1.1672990500926972,1.1839493370056153,1.1143243712186814,1.1791548022627831
1984-10-11,55.92636333610138,P,1.0913937091827393,1.0913938760757447,1.1168323397636413,1.159913671016693,1.1837383198738098,1.114710674881935,1.1781228575110436
1984-10-12,55.93218905421829,P,1.1242181062698364,1.0930350303649903,1.113550055027008,1.1533489346504209,1.1848090028762817,1.115737151503563,1.1772161772847176
