Date,GRADE,GPS,CTLT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2017-01-12,59.656247932651375,P,26.1200008392334,26.64000015258789,26.832999801635744,26.779999828338624,25.50639991760254,25.132599964141846,25.37189998626709
2017-01-13,59.34964873754377,P,26.32999992370605,26.530000305175783,26.76999988555908,26.752499866485596,25.586399917602538,25.145899963378906,25.362999982833863
2017-01-16,59.05604679715006,P,26.32999992370605,26.41400032043457,26.70699996948242,26.72949981689453,25.65539993286133,25.158299961090087,25.357899980545042
2017-01-17,58.655562310906795,P,25.8799991607666,26.21800003051758,26.594999885559083,26.67999973297119,25.699999923706056,25.16639995574951,25.344899978637695
2017-01-18,58.38917555165643,P,26.0,26.131999969482422,26.463999938964843,26.66099977493286,25.718399925231935,25.174099960327148,25.326599979400633
2017-01-19,58.23940638819142,P,25.959999084472656,26.099999618530273,26.369999885559082,26.6419997215271,25.731199913024902,25.181399955749512,25.307649974822997
2017-01-20,58.08824069292715,P,26.209999084472656,26.075999450683593,26.302999877929686,26.60749969482422,25.748799896240236,25.191099948883057,25.28719997406006
2017-01-23,58.05025296196829,P,26.540000915527344,26.117999649047853,26.26599998474121,26.589499759674073,25.774399909973145,25.20409996032715,25.27089998245239
2017-01-24,58.36120438885729,P,26.920000076293945,26.32599983215332,26.27199993133545,26.593999767303465,25.804199905395507,25.220499954223634,25.257399978637697
2017-01-25,58.91118038123317,P,27.479999542236328,26.621999740600586,26.376999855041504,26.634499740600585,25.84239990234375,25.258099956512453,25.245949974060057
2017-01-26,59.45697426055767,A,27.51000022888184,26.931999969482423,26.515999794006348,26.674499797821046,25.878199920654296,25.294299964904784,25.236499977111816
2017-01-27,59.75564965454762,A,26.88999938964844,27.068000030517577,26.571999740600585,26.670999813079835,25.903599891662598,25.327099952697754,25.22204997062683
2017-01-30,59.70115314297448,A,26.13999938964844,26.987999725341798,26.552999687194824,26.629999828338622,25.92599987030029,25.346299953460694,25.205499963760374
2017-01-31,59.68341108514781,A,26.76000022888184,26.95599975585938,26.640999794006348,26.617999839782716,25.962599868774415,25.375299949645996,25.191049966812134
2017-02-01,59.70445553180826,A,27.989999771118164,27.05799980163575,26.839999771118165,26.651999855041502,26.017999877929686,25.413699951171875,25.181749963760375
2017-02-02,59.660082794948245,A,27.88999938964844,27.133999633789067,27.032999801635743,26.70149984359741,26.071399879455566,25.439899940490722,25.172499961853028
2017-02-03,59.98156498988546,A,28.190000534057617,27.3939998626709,27.23099994659424,26.766999912261962,26.136399879455567,25.46589994430542,25.165799961090087
2017-02-06,60.530372754584114,A,27.979999542236328,27.761999893188477,27.374999809265137,26.820499897003174,26.209999885559082,25.484799938201903,25.158649959564208
2017-02-07,60.929304866754684,A,28.36000061035156,28.08199996948242,27.5189998626709,26.895499897003173,26.294999885559083,25.506299953460694,25.153699960708618
2017-02-08,60.93737500220933,A,28.36000061035156,28.1560001373291,27.606999969482423,26.991999912261964,26.3835998916626,25.524499950408934,25.149299964904785
2017-02-09,61.21011842751798,A,28.65999984741211,28.310000228881837,27.72199993133545,27.118999862670897,26.494199905395508,25.54479995727539,25.165399961471557
