Date,GRADE,GPS,VRSN,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2005-02-16,46.69627670992917,A,23.385622024536133,22.290216064453126,21.88432197570801,22.305925559997558,25.34766948699951,24.212948875427244,19.716991171836852
2005-02-17,46.99615774563929,A,23.02048683166504,22.70799865722656,22.038018417358398,22.274506950378417,25.23473243713379,24.274342517852784,19.753674502372743
2005-02-18,47.204188215171634,A,23.18182373046875,23.017089462280275,22.168787574768068,22.2392671585083,25.128248863220215,24.328008861541747,19.793796882629394
2005-02-21,47.27741701549861,A,23.18182373046875,23.161444854736327,22.330975341796876,22.248183155059813,25.005631408691407,24.382948932647704,19.83336732387543
2005-02-22,47.183774599592304,A,22.714792251586918,23.096909713745116,22.445610809326173,22.225256061553956,24.872994003295897,24.435256633758545,19.87319251060486
2005-02-23,47.007870040602825,A,23.08841896057129,23.037469100952148,22.663842582702635,22.136519718170167,24.724052963256835,24.487819099426268,19.912635583877563
2005-02-24,47.04501740003675,A,23.53846740722656,23.141065216064455,22.924531936645508,22.232473850250244,24.617399559020996,24.544032878875733,19.955347881317138
2005-02-25,47.13230241321125,A,23.85265350341797,23.275231170654298,23.146160316467284,22.338617706298827,24.52755931854248,24.6080588722229,19.999248991012575
2005-02-28,47.123973546089644,A,23.283721923828125,23.29561080932617,23.22852783203125,22.405700588226317,24.42939743041992,24.66299894332886,20.0377579832077
2005-03-01,47.28374981634136,A,23.93757057189941,23.540166473388673,23.318538093566893,22.519062328338624,24.34074607849121,24.726260719299315,20.078304953575135
2005-03-02,47.43849892034416,A,24.04795837402344,23.732074356079103,23.384771728515624,22.634546852111818,24.255321502685547,24.78977722167969,20.119658608436584
2005-03-03,47.473628120930876,A,24.430078506469727,23.910396575927734,23.525730895996094,22.781874656677246,24.18025661468506,24.851850204467773,20.16479099750519
2005-03-04,47.512736096108135,A,24.880125045776367,24.115890884399413,23.695561027526857,22.932174301147462,24.114192657470703,24.913413639068605,20.212173619270324
2005-03-07,47.73271072527445,A,25.262245178222656,24.51159553527832,23.903603172302248,23.11728925704956,24.044562301635743,24.978118953704833,20.261466841697693
2005-03-08,47.835002934370685,A,25.151857376098636,24.754452896118163,24.147309684753417,23.296460247039796,23.96542148590088,25.041465644836425,20.311099734306335
2005-03-09,47.91835173346377,A,24.880125045776367,24.92088623046875,24.326480293273924,23.49516143798828,23.887469367980955,25.10345365524292,20.358906927108766
2005-03-10,47.85491550170327,A,24.62538146972656,24.959946823120116,24.435171699523927,23.679851818084718,23.807649154663086,25.12629581451416,20.408072776794434
2005-03-11,47.67399556179705,A,24.14985656738281,24.813893127441407,24.46489200592041,23.805526161193846,23.72001678466797,25.15542169570923,20.45452133655548
2005-03-14,47.45125978931634,A,24.447059631347656,24.650856018066406,24.581225776672362,23.904876804351808,23.65599075317383,25.182169971466063,20.501054816246032
2005-03-15,47.239838811131335,A,24.37063789367676,24.49461212158203,24.6245325088501,23.971535301208498,23.608947830200194,25.212060108184815,20.54788550376892
2005-03-16,46.97754240278787,A,23.76773834228516,24.27213478088379,24.59651050567627,23.990641117095947,23.563942794799804,25.22174041748047,20.592763137817382
2005-03-17,46.82608066128652,A,23.810197830200195,24.109098052978517,24.534522438049315,24.030126667022706,23.52080593109131,25.233458728790282,20.637046370506287
2005-03-18,46.72499594793803,P,23.53846740722656,23.986820220947266,24.400356674194335,24.047958850860596,23.465950736999513,25.241016178131105,20.67997095108032
2005-03-21,46.506862415520054,P,22.96953773498535,23.691315841674804,24.171085929870607,24.037344551086427,23.401754951477052,25.245007190704346,20.722131299972535
2005-03-22,46.278373147079996,P,22.63836669921875,23.344861602783205,23.919736862182617,24.033523273468017,23.337559089660644,25.243818378448488,20.760173258781432
2005-03-23,46.16056086191319,P,22.58741950988769,23.10879783630371,23.69046630859375,24.008473300933836,23.281005630493166,25.244412784576415,20.798554887771605
2005-03-24,46.01857548849636,P,22.40909576416016,22.8285774230957,23.46883773803711,23.95200471878052,23.244152450561522,25.24237482070923,20.835153288841248
2005-03-25,45.91979523300447,B,22.40909576416016,22.602703094482422,23.294761657714844,23.879826831817628,23.199996566772462,25.2326944732666,20.870945000648497
2005-03-28,45.90170386005406,B,22.13736915588379,22.43626937866211,23.063792610168456,23.82250919342041,23.150406150817872,25.217155017852782,20.90779815673828
2005-03-29,46.06047239566963,B,23.3091983795166,22.57043571472168,22.95764865875244,23.79109058380127,23.117798767089845,25.214267902374267,20.94966131210327
2005-03-30,46.33788227048771,B,24.251754760742188,22.90330276489258,23.006050300598144,23.801280403137206,23.119836730957033,25.221315841674805,20.993052930831908
2005-03-31,46.63743570692743,B,24.37063789367676,23.2956111907959,23.062094306945802,23.79830837249756,23.13427230834961,25.225306873321532,21.03457642555237
2005-04-01,46.81918791135639,B,23.708297729492188,23.555451583862304,23.079077339172365,23.73971700668335,23.13070587158203,25.205436725616455,21.070877628326414
2005-04-04,47.07212918486587,C,23.912094116210938,23.910396575927734,23.173332977294923,23.672209453582763,23.14887767791748,25.189133014678955,21.1084525680542
2005-04-05,47.14799211348224,A,24.081926345825195,24.064942169189454,23.317688941955566,23.618712902069092,23.167049522399903,25.161875267028808,21.146961574554442
2005-04-06,46.97497156155657,A,23.759246826171875,23.96644058227539,23.434871673583984,23.562668991088866,23.144971542358398,25.132070064544678,21.18126727104187
2005-04-07,46.90748420361859,A,24.294212341308597,23.95115547180176,23.62338333129883,23.546110534667967,23.19846809387207,25.095132007598878,21.221050004959107
2005-04-08,47.00850583313155,A,24.251754760742188,24.059846878051758,23.807649230957033,23.551205444335938,23.24890766143799,25.073393726348876,21.26333773136139
2005-04-11,47.07704961534037,A,24.59990692138672,24.197409439086915,24.053903007507323,23.55884780883789,23.302064514160158,25.050126991271974,21.307366218566894
2005-04-12,47.13689455159877,A,24.498008728027344,24.280625915527345,24.172784042358398,23.56521635055542,23.358617973327636,25.03195514678955,21.35381477832794
2005-04-13,47.173959027384676,A,23.597909927368164,24.248358535766602,24.107399559020998,23.55672492980957,23.395810813903807,25.00087621688843,21.396569542884826
2005-04-14,46.963005783644206,P,22.714792251586918,23.932474517822268,23.941814994812013,23.501954650878908,23.420436210632325,24.960966110229492,21.437116508483886
2005-04-15,46.55799439413787,P,21.508996963500977,23.383922958374022,23.721884918212893,23.400481128692626,23.4131335067749,24.908403663635255,21.468832302093507
2005-04-18,46.07832072837456,P,21.288217544555664,22.721585083007813,23.459497261047368,23.316415119171143,23.407698936462403,24.842000064849852,21.499996147155763
2005-04-19,45.63648651814421,P,21.22877693176269,22.067738723754882,23.174182319641112,23.24593563079834,23.40090572357178,24.77491710662842,21.53196669101715
2005-04-20,45.43622883825079,P,21.79770851135254,21.70769844055176,22.97802848815918,23.206450080871583,23.418737869262696,24.699767227172853,21.56792823791504
2005-04-21,45.777276257215696,P,24.769739151000977,22.11868782043457,23.02558116912842,23.324482250213624,23.49550117492676,24.656715259552,21.61824044704437
2005-04-22,46.28241099989037,P,24.62538146972656,22.741964721679686,23.062943840026854,23.435296535491943,23.555281410217287,24.612644329071045,21.66940179347992
2005-04-25,46.905921394742336,A,25.270736694335938,23.538468551635738,23.130026817321777,23.59196491241455,23.611495208740234,24.573498458862304,21.724129581451415
2005-04-26,47.41526029688871,A,24.557449340820312,24.204203033447264,23.135970878601075,23.654377460479736,23.64189483642578,24.5393625831604,21.77168204307556
2005-04-27,47.680080789923004,A,23.69980812072754,24.584622955322267,23.146160697937013,23.626780128479005,23.64817855834961,24.49792402267456,21.815880360603334
2005-04-28,47.339944627145485,A,22.96953773498535,24.22458267211914,23.171635246276853,23.556725120544435,23.647159576416016,24.4409460067749,21.85443182468414
2005-04-29,46.97514624253669,A,22.46004676818848,23.791515731811522,23.266740226745604,23.49431257247925,23.63272403717041,24.380486450195313,21.894129638671874
2005-05-02,46.51156175885664,P,22.502504348754883,23.237869262695312,23.38816890716553,23.423833084106445,23.619137649536132,24.31238452911377,21.93505871772766
2005-05-03,46.24526974316862,B,22.944063186645508,22.91519203186035,23.559697532653807,23.36693992614746,23.623723068237304,24.248358535766602,21.974714074134827
2005-05-04,46.22091592316841,B,23.78472328186035,22.932175064086913,23.75839900970459,23.368213748931886,23.637649154663087,24.18085105895996,22.019464349746706
2005-05-05,46.32492912856234,B,23.759246826171875,23.090116882324217,23.65734977722168,23.34146547317505,23.642064743041992,24.129732151031494,22.063577747344972
2005-05-06,46.4987747311528,P,24.073434829711918,23.41279449462891,23.602155113220217,23.332549476623534,23.646480369567872,24.087019844055177,22.109601736068726
2005-05-09,46.63800551893156,A,23.76773834228516,23.66584129333496,23.451855278015138,23.290941047668458,23.65616069793701,24.042779064178468,22.153672671318056
2005-05-10,46.66684626365406,P,23.55545234680176,23.78811912536621,23.351655578613283,23.243813228607177,23.64851833343506,23.994632205963136,22.199272089004516
2005-05-11,46.63238081511897,P,23.86114501953125,23.803403472900392,23.367789268493656,23.256974983215333,23.644782066345215,23.95005178451538,22.24610276699066
2005-05-12,46.69802030642679,B,23.80170440673828,23.811894989013673,23.45100593566895,23.3113205909729,23.632214584350585,23.90623559951782,22.29348539352417
2005-05-13,46.724760770039715,C,23.827178955078125,23.762643814086914,23.58771915435791,23.42722969055176,23.61115566253662,23.862674160003664,22.342821063995363
2005-05-16,46.88814110411769,C,24.40460205078125,23.890016555786133,23.77792892456055,23.58304891586304,23.59400279998779,23.819282550811767,22.39457682132721
2005-05-17,47.1094777613842,C,24.727279663085938,24.12438201904297,23.95625057220459,23.757974052429198,23.585511245727538,23.77546636581421,22.445908002853393
2005-05-18,47.32964845077456,C,25.43207550048828,24.438568115234375,24.120985794067384,23.939692401885985,23.59655025482178,23.742009811401367,22.501230196952818
2005-05-19,47.4720298608647,C,25.49151611328125,24.776530456542968,24.29421272277832,23.97578125,23.613872947692872,23.71076105117798,22.557868576049806
2005-05-20,47.57499506132595,A,25.40660095214844,25.09241485595703,24.427529335021973,24.014842224121093,23.639007835388185,23.679512310028077,22.61450695514679
2005-05-23,47.56121383619912,A,25.2877197265625,25.26903839111328,24.57952747344971,24.015691375732423,23.65582103729248,23.655905895233154,22.66906491279602
2005-05-24,47.52269422285317,A,25.14336395263672,25.352255249023436,24.738318634033202,24.04498710632324,23.67127555847168,23.64011169433594,22.72459939479828
2005-05-25,47.415006834450026,A,25.049957275390625,25.275831604003905,24.85719985961914,24.112494564056398,23.69691993713379,23.630431365966796,22.776949558258057
2005-05-26,47.55049473523416,A,26.44256401062012,25.46604118347168,25.121285820007323,24.286145877838134,23.749567260742186,23.63518659591675,22.837324194908142
2005-05-27,47.72855952751035,A,26.61239624023437,25.707200241088866,25.39980754852295,24.49376335144043,23.811045837402343,23.638498287200928,22.897061972618104
2005-05-30,47.94362463906077,A,26.61239624023437,25.972135543823242,25.620586967468263,24.699257946014406,23.883903007507325,23.642828979492187,22.9576913690567
2005-05-31,48.246065226796226,A,27.359649658203125,26.415392684936524,25.883823966979982,24.920037269592285,23.978328666687013,23.65794387817383,23.022736349105834
2005-06-01,48.55592389238382,A,27.512496948242188,26.907900619506837,26.091866111755373,25.106425952911376,24.076830215454102,23.678917922973632,23.08795115470886
2005-06-02,48.65785318349844,A,27.74176406860352,27.167740631103516,26.316890907287597,25.30555181503296,24.18348358154297,23.713818016052247,23.154524593353273
2005-06-03,48.739445348220876,A,27.971036911010746,27.439468765258788,26.57333450317383,25.5004319190979,24.29472240447998,23.74735948562622,23.221225414276123
2005-06-06,48.779722901354184,A,27.512496948242188,27.61948890686035,26.7958122253418,25.687669849395753,24.40222496032715,23.77631555557251,23.286185479164125
2005-06-07,48.55978393132366,A,26.56993865966797,27.46154670715332,26.938469696044923,25.838394165039062,24.467439765930177,23.79261926651001,23.345328855514527
2005-06-08,48.277997857112815,A,26.153852462768555,27.189817810058592,27.048859214782716,25.953029537200926,24.505481719970703,23.812659225463868,23.399886803627012
2005-06-09,47.95868772419819,A,26.17083740234375,26.87563247680664,27.021686553955078,26.0714861869812,24.541485710144045,23.837879009246826,23.453510694503784
2005-06-10,47.633117567619685,A,26.25575256347656,26.532575607299805,26.986022186279296,26.19291486740112,24.592434806823732,23.86157033920288,23.509002718925476
2005-06-13,47.43082595504719,A,26.765241622924805,26.383124542236327,27.00130672454834,26.3109468460083,24.64949775695801,23.899187717437744,23.567042188644407
2005-06-14,47.411573449518535,A,26.97753143310547,26.46464309692383,26.963094902038574,26.423459434509276,24.707409858703613,23.937229690551757,23.619562187194823
2005-06-15,47.477240036672384,P,27.164342880249023,26.666741180419923,26.92827949523926,26.510072803497316,24.775511779785155,23.960241661071777,23.675648612976076
2005-06-16,47.65071880461438,A,27.495512008666992,26.93167610168457,26.903654289245605,26.6102725982666,24.839537773132324,24.019002933502197,23.731607666015623
2005-06-17,47.870485676653395,A,27.979528427124023,27.276431274414062,26.904503440856935,26.73891897201538,24.91409324645996,24.081500453948976,23.78956223487854
2005-06-20,47.97201330706297,A,27.75025749206543,27.473434448242188,26.92827949523926,26.86204586029053,24.977100257873534,24.139582386016844,23.847262048721312
2005-06-21,48.102638996957694,A,27.920089721679688,27.661946105957032,27.06329460144043,27.000882148742676,25.045541877746583,24.20207992553711,23.90305128097534
2005-06-22,48.157667926701755,A,27.24925804138184,27.678929138183594,27.17283515930176,27.110847187042236,25.118568840026857,24.25718982696533,23.956505336761474
2005-06-23,48.01714077017508,A,26.408599853515625,27.46154670715332,27.196611404418945,27.10914897918701,25.19244499206543,24.30644060134888,24.006350507736204
2005-06-24,47.738451161044594,A,25.873634338378903,27.040367889404298,27.15839958190918,27.07221088409424,25.27973773956299,24.346435623168944,24.0514404296875
2005-06-27,47.4445991379955,A,25.43207550048828,26.576731491088868,27.025082969665526,27.013194847106934,25.36261489868164,24.385156917572022,24.095808572769165
2005-06-28,47.055456692589246,P,25.245262145996094,26.04176597595215,26.85185604095459,26.907475471496582,25.442944602966307,24.421925163269044,24.140686206817627
2005-06-29,46.72049919371627,P,25.015989303588867,25.595112228393553,26.637020683288576,26.782650089263917,25.507310218811035,24.463024044036864,24.18577612400055
2005-06-30,46.41449274720325,P,24.421586990356445,25.19770965576172,26.32962818145752,26.616641235351562,25.500347175598144,24.49792417526245,24.22712978839874
2005-07-01,46.16372667119964,P,24.226282119750977,24.868239212036134,25.954303550720216,26.429403495788574,25.492365188598633,24.523823299407958,24.267549386024474
2005-07-04,45.98354802530188,P,24.226282119750977,24.627080535888673,25.60190601348877,26.265092754364012,25.471476097106933,24.541485652923583,24.30869076728821
2005-07-05,45.87515152937286,P,24.183822631835938,24.414792633056642,25.228279304504394,26.14578695297241,25.464003562927246,24.552949199676515,24.350171794891356
2005-07-06,45.9276923610997,P,25.049957275390625,24.42158622741699,25.008349227905274,26.090592193603516,25.491006546020508,24.569592552185057,24.39127071380615
2005-07-07,46.18054642728297,P,25.27922821044922,24.59311447143555,24.895412063598634,26.04601173400879,25.537200355529784,24.5921799659729,24.43326124191284
2005-07-08,46.510183422181676,P,25.49151611328125,24.8461612701416,24.85720024108887,26.007799911499024,25.597829742431642,24.615276889801024,24.471642875671385
2005-07-11,46.895296351967765,P,26.017990112304688,25.204502868652344,24.915791702270507,25.97043733596802,25.668139457702637,24.643638553619386,24.513293743133545
2005-07-12,47.25696144475044,P,25.97553253173828,25.562844848632814,24.988818740844728,25.920337390899657,25.72876884460449,24.6762459564209,24.55575129508972
2005-07-13,47.34664783573782,A,25.44056701660156,25.640966796875,25.031276512145997,25.834148597717284,25.761885719299315,24.6997674369812,24.593793268203736
2005-07-14,47.299085117254585,A,25.13487243652344,25.612095642089844,25.102605056762695,25.716116619110107,25.789398231506347,24.71573148727417,24.62988218307495
2005-07-15,47.08736868662928,A,24.35365295410156,25.384523010253904,25.115342140197754,25.534822845458983,25.79500259399414,24.720741481781005,24.66440017700195
2005-07-18,46.72175357789859,P,23.78472328186035,24.93786964416504,25.07118625640869,25.33654613494873,25.795342292785644,24.72575149536133,24.694375219345094
2005-07-19,46.4403738882797,P,24.447059631347656,24.632175064086915,25.097509956359865,25.162894630432127,25.813174438476562,24.73084638595581,24.728553552627563
2005-07-20,46.30505064830478,P,24.62538146972656,24.469137954711915,25.05505237579346,25.031700801849365,25.828459167480467,24.73662061691284,24.763198919296265
2005-07-21,45.72722341427451,B,20.77872657775879,23.597908782958985,24.605002212524415,24.750207138061523,25.76799961090088,24.700107097625732,24.775978651046753
2005-07-22,45.31734366237387,B,20.97403335571289,22.92198486328125,24.153253936767577,24.505227088928223,25.710936698913574,24.661046180725098,24.78722990989685
2005-07-25,45.11106630345532,B,21.899608612060547,22.54496192932129,23.741415786743165,24.328603744506836,25.66083683013916,24.627419815063476,24.802769384384156
2005-07-26,44.81942945156475,B,22.06943702697754,22.069437408447264,23.35080623626709,24.16981248855591,25.607679977416993,24.596595611572265,24.819030628204345
2005-07-27,44.5249128058795,B,22.171335220336918,21.578628158569337,23.023883056640624,24.02757978439331,25.542465171813966,24.569507713317872,24.836480684280396
2005-07-28,44.8791562727709,B,22.3581485748291,21.894512557983397,22.746210670471193,23.924407863616942,25.479797821044922,24.546835384368897,24.836565599441528
2005-07-29,45.22032498235425,B,22.34116554260254,22.16793899536133,22.54496192932129,23.83015203475952,25.418489112854004,24.528748474121095,24.842085084915162
2005-08-01,45.41708335977907,B,22.366640090942383,22.261345291137694,22.40315361022949,23.73716993331909,25.3600675201416,24.50794427871704,24.845057125091554
2005-08-02,45.603661738325535,B,22.41758918762207,22.3309757232666,22.200206565856934,23.648858261108398,25.305552024841308,24.488413791656495,24.850236949920653
2005-08-03,45.65137823887412,B,21.780725479125977,22.252853775024413,21.915740966796875,23.485396671295167,25.240167388916017,24.468543663024903,24.845142040252686
2005-08-04,45.593565986969544,B,21.54296493530273,22.08981704711914,21.99216480255127,23.298583507537842,25.142175407409667,24.445871334075928,24.839665031433107
2005-08-05,45.440351492795344,B,21.17782974243164,21.85714988708496,22.012544441223145,23.082899188995363,25.033484077453615,24.422264957427977,24.83164056777954
2005-08-08,45.21240250272598,B,20.676830291748047,21.519187927246094,21.890266609191894,22.81584119796753,24.91477275848389,24.399337882995606,24.822172536849976
2005-08-09,45.028957537299156,B,21.041963577270508,21.24406280517578,21.787519264221192,22.56916275024414,24.788419036865236,24.383373851776124,24.813596115112304
2005-08-10,44.92063502679849,B,20.4560489654541,20.979127502441408,21.61599063873291,22.31993684768677,24.647290077209473,24.362060146331785,24.803236465454102
2005-08-11,44.74375346891637,B,20.31169319152832,20.732873153686523,21.411345100402833,22.078777885437013,24.49868865966797,24.341086120605468,24.79173047065735
2005-08-12,44.58708968658977,B,19.861644744873047,20.469636154174804,21.163393020629883,21.854177474975586,24.336500816345215,24.3156116104126,24.7741530418396
2005-08-15,44.616789344035055,B,20.252254486083984,20.38472099304199,20.951954460144044,21.677554035186766,24.19129596710205,24.296760463714598,24.75695774078369
2005-08-16,44.59364587742552,B,20.31169319152832,20.238666915893553,20.741364860534667,21.470785713195802,24.06613105773926,24.266785411834718,24.740526657104493
2005-08-17,44.753279485059295,B,21.12687873840332,20.3728328704834,20.675980186462404,21.29586057662964,23.965591583251953,24.235536651611326,24.728426246643068
2005-08-18,44.98920528679312,B,20.940065383911133,20.49850730895996,20.615690231323242,21.303927516937257,23.860976142883302,24.201230926513674,24.7132688999176
2005-08-19,45.21416886915878,B,20.4560489654541,20.61738815307617,20.54351215362549,21.278028297424317,23.744982070922852,24.168708438873292,24.687072582244873
2005-08-22,45.221772374510294,B,19.68332290649414,20.503601837158204,20.444161415100098,21.167214012145998,23.603343696594237,24.12642072677612,24.657776870727538
2005-08-23,45.113365581466674,B,18.902103424072266,20.22168388366699,20.230175399780272,21.008847332000734,23.441835136413573,24.074622497558593,24.618248882293702
2005-08-24,44.7659194204179,B,18.25674819946289,19.647657775878905,20.010245323181152,20.81311798095703,23.263683242797853,24.019597511291504,24.57583378791809
2005-08-25,44.308032665013855,B,18.035968780517575,19.066838455200195,19.782672882080078,20.597008991241456,23.074492378234865,23.957015075683593,24.526073541641235
2005-08-26,43.95319586531915,B,18.120885848999023,18.59980583190918,19.608596992492675,20.38599500656128,22.877319526672363,23.89570638656616,24.48455005645752
2005-08-29,43.78509331215056,B,18.477527618408203,18.35864677429199,19.4311243057251,20.19153938293457,22.69186492919922,23.83448259353638,24.442304792404176
2005-08-30,43.80369088000234,B,18.604900360107425,18.299206161499022,19.260445022583006,20.000904941558836,22.505561141967775,23.775551509857177,24.403753328323365
2005-08-31,43.93874313524694,B,18.511493682861328,18.35015525817871,18.998906517028807,19.837443351745605,22.33080585479736,23.72468734741211,24.362781782150268
2005-09-01,44.147399200565786,B,18.401103973388672,18.42318229675293,18.745010375976562,19.680350303649902,22.170655937194823,23.681550464630128,24.32125828742981
2005-09-02,44.335757463190326,B,18.341663360595703,18.467337799072265,18.533571815490724,19.538541984558105,22.02001651763916,23.649877128601073,24.279140396118166
2005-09-05,44.484018328275475,B,18.341663360595703,18.440164947509764,18.399405860900877,19.421783638000488,21.87820827484131,23.620411586761474,24.231205825805663
2005-09-06,44.716961340586984,B,19.25874710083008,18.570934295654297,18.43507022857666,19.332622814178468,21.75847797393799,23.60071128845215,24.187814197540284
2005-09-07,45.05538072724729,B,20.0654411315918,18.88172378540039,18.61593952178955,19.31309242248535,21.659467010498048,23.58338861465454,24.141577920913697
2005-09-08,45.29190962976579,C,19.572933197021484,19.116089630126954,18.769635963439942,19.27615442276001,21.56249393463135,23.531420555114746,24.094067907333375
2005-09-09,45.49702756965454,C,19.47952651977539,19.34366226196289,18.90550003051758,19.257048511505126,21.467558822631837,23.479962005615235,24.04630316734314
2005-09-12,45.65406724915727,C,19.47103500366211,19.56953659057617,19.004850769042967,19.217987537384033,21.372453880310058,23.421964988708496,23.9977317237854
2005-09-13,45.64157111309049,C,19.35215377807617,19.58821792602539,19.079576110839845,19.170010566711426,21.275820503234865,23.369912033081054,23.954637308120727
2005-09-14,45.402034061422626,C,18.92757797241211,19.360645294189453,19.12118453979492,19.060045528411866,21.153372917175293,23.322189731597902,23.91005687713623
2005-09-15,45.22416546985906,C,18.65584945678711,19.17722854614258,19.146659088134765,18.945834732055665,21.02090534210205,23.27905284881592,23.85999942779541
2005-09-16,45.06992860957447,B,18.69830894470215,19.02098503112793,19.18232364654541,18.857947731018065,20.88504119873047,23.241435470581056,23.810960960388183
2005-09-19,44.93798478512635,B,18.63886833190918,18.854551696777342,19.212044143676756,18.805725002288817,20.737458763122557,23.2027991104126,23.757591819763185
2005-09-20,44.83685797013462,B,18.69830894470215,18.72378273010254,19.156000328063964,18.795535278320312,20.591914291381837,23.160341567993164,23.70435005187988
2005-09-21,44.76512671685985,B,18.19730758666992,18.5777286529541,18.969186973571777,18.792563247680665,20.447049102783204,23.10446741104126,23.64265923500061
2005-09-22,44.75374839511235,B,18.1633415222168,18.47922706604004,18.82822780609131,18.798931884765626,20.30761848449707,23.04850835800171,23.5891202545166
2005-09-23,44.7316032357079,B,18.18032455444336,18.375630187988282,18.698307609558107,18.801903820037843,20.184151916503907,22.989577255249024,23.5382985496521
2005-09-26,44.79753463548909,B,18.73227310180664,18.394311141967773,18.62443141937256,18.814641094207765,20.08310291290283,22.93922260284424,23.491000833511354
2005-09-27,44.818715853804825,B,18.4350700378418,18.341663360595703,18.532723045349123,18.806149578094484,19.962863121032715,22.88801877975464,23.441325492858887
2005-09-28,44.84283724350119,B,17.662342071533203,18.23467025756836,18.40619945526123,18.763691997528078,19.82360233306885,22.826030750274658,23.38804126739502
2005-09-29,44.87543891537485,B,17.543460845947266,18.110694122314452,18.294960594177248,18.720809841156004,19.758897018432616,22.763448314666746,23.334841957092284
2005-09-30,44.96713071750573,B,18.146360397338867,18.103901290893553,18.23976573944092,18.711044692993163,19.702343559265138,22.706640129089354,23.284657144546507
2005-10-03,45.00116289974381,B,18.681324005126957,18.09371147155762,18.244011306762694,18.728027725219725,19.637977867126466,22.649407348632813,23.23434494972229
2005-10-04,44.94217267185417,B,17.738765716552734,17.954450607299805,18.148056983947754,18.65202865600586,19.55136444091797,22.57952220916748,23.177494287490845
2005-10-05,44.91604422771744,B,17.2717342376709,17.876329040527345,18.055499649047853,18.512343311309813,19.45337242126465,22.497918796539306,23.119964303970338
2005-10-06,44.81853455536193,B,17.050954818725586,17.77782783508301,17.94426097869873,18.38624439239502,19.347228546142578,22.41351318359375,23.062137117385863
2005-10-07,44.611040114168276,B,16.93207359313965,17.534970474243163,17.81943588256836,18.25887174606323,19.23904670715332,22.328767910003663,23.004140110015868
2005-10-10,44.36359935383043,B,17.01698875427246,17.202103424072266,17.64790744781494,18.13616943359375,19.132053680419922,22.24606060028076,22.95098324775696
2005-10-11,44.33696469794152,B,17.16134262084961,17.08661880493164,17.520534706115722,18.02662887573242,19.026928749084473,22.16624038696289,22.903176040649413
2005-10-12,44.34336814606752,B,16.583921432495117,16.949056243896486,17.412692642211915,17.909446048736573,18.922992668151856,22.081580028533935,22.856005697250367
2005-10-13,44.38091067053272,B,16.66883659362793,16.872632598876955,17.325230216979982,17.810095405578615,18.825510101318358,21.983842754364012,22.80951467514038
2005-10-14,44.556144259201574,B,17.568937301635742,17.000005340576173,17.267487907409667,17.753626823425293,18.753332252502442,21.893408164978027,22.76595322608948
2005-10-17,44.781283205398246,B,17.900104522705078,17.176628494262694,17.189365959167482,17.716688632965088,18.697797737121583,21.806285247802734,22.72455711364746
2005-10-18,44.88887554356688,B,17.509496688842773,17.24625930786133,17.166439056396484,17.65724802017212,18.62714839935303,21.70778371810913,22.68286379814148
2005-10-19,45.129695379318775,B,18.035968780517575,17.53666877746582,17.242862510681153,17.6491810798645,18.578746795654297,21.613018436431886,22.64596817970276
2005-10-20,45.45315465367091,C,18.681324005126957,17.939166259765624,17.405899429321288,17.67508020401001,18.54613941192627,21.52241403579712,22.61811602592468
2005-10-21,45.695579062883134,C,19.088916778564453,18.243162155151367,17.62158374786377,17.720509815216065,18.530684852600096,21.433592834472655,22.590476160049437
2005-10-24,45.91793203660682,C,19.40310287475586,18.543761825561525,17.86019515991211,17.754051303863527,18.513701820373534,21.352498893737792,22.564407224655152
2005-10-25,46.199191236562946,C,19.36913681030273,18.915689849853514,18.080974578857422,17.800754642486574,18.494850692749022,21.28049087524414,22.536555070877075
2005-10-26,46.40105773684451,C,19.632373809814453,19.23497085571289,18.385819816589354,17.899256229400635,18.464960594177246,21.2152760887146,22.513967657089232
2005-10-27,46.446878775723064,C,19.33517074584961,19.36574020385742,18.652453231811524,17.98884172439575,18.432862701416017,21.146919422149658,22.492399215698242
2005-10-28,46.40943790241777,C,19.26723861694336,19.401404571533202,18.822283363342287,18.044885635375977,18.409086494445802,21.077034282684327,22.469302310943604
2005-10-31,46.44342840534146,C,20.0654411315918,19.533872222900392,19.03881702423096,18.11409149169922,18.416728858947753,21.010036277770997,22.45461199760437
2005-11-01,46.48023846302621,C,19.921083450317383,19.64426155090332,19.27997570037842,18.22320737838745,18.437108459472658,20.939471797943114,22.438350744247437
2005-11-02,46.44579621099704,C,19.95505142211914,19.70879707336426,19.471883964538574,18.357373237609863,18.471074523925783,20.867378883361816,22.413810272216796
2005-11-03,46.474987690352286,C,19.785219192504883,19.798806762695314,19.582273483276367,18.494086456298827,18.506059532165526,20.790275955200194,22.404639444351197
2005-11-04,46.55627335083875,C,19.82767868041992,19.910894775390624,19.656149673461915,18.638866710662843,18.540195388793947,20.708757457733153,22.395128955841063
2005-11-07,46.53061580614584,C,20.02298164367676,19.902402877807617,19.718137550354005,18.789166355133055,18.571104469299318,20.631484699249267,22.385533542633056
2005-11-08,46.51572363144243,C,20.260744094848636,19.970335006713867,19.807298278808595,18.94413642883301,18.60422134399414,20.554891242980958,22.378485584259032
2005-11-09,46.586545597609465,C,20.65984535217285,20.11129379272461,19.910045433044434,19.147932624816896,18.64718837738037,20.488997116088868,22.3730934715271
