Date,GRADE,GPS,ADBE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1987-03-18,,,0.9426026940345764,0.9675435304641724,0.8993240237236023,0.7843411773443222,0.6294535756111145,0.4906305155158042,
1987-03-19,,,0.9536061882972716,0.9778130769729614,0.9132613062858581,0.7995622158050537,0.6402366667985916,0.4966822442412376,
1987-03-20,,,0.9169296026229858,0.9646094083786011,0.9242645144462586,0.8158835947513581,0.650286226272583,0.502422230541706,
1987-03-23,,,0.8362391591072083,0.926465117931366,0.9249980211257934,0.8272534847259522,0.6583551925420761,0.5074836724996566,
1987-03-24,,,0.8655807375907898,0.9029916763305664,0.9279321789741516,0.838256624341011,0.666864286661148,0.5129118901491164,
1987-03-25,,,0.8802520632743835,0.8905215501785279,0.9290325403213501,0.8496265262365341,0.6754467433691025,0.5185234951972961,
1987-03-26,,,0.9389351010322572,0.8875873327255249,0.9327002048492432,0.8639305800199508,0.6851295065879822,0.5246485808491707,
1987-03-27,,,0.9682769179344176,0.8978567957878113,0.9312331020832062,0.8789681822061539,0.6953257578611374,0.5310304003953933,
1987-03-30,,,0.9242646098136902,0.9154618859291077,0.9209635019302368,0.8916217982769012,0.7042749798297883,0.5368987473845481,
1987-03-31,,,1.0122896432876587,0.9448036670684814,0.923897671699524,0.9048255890607834,0.7143245220184327,0.5436473447084427,
1987-04-01,,,1.056302785873413,0.9800138115882874,0.9352676808834076,0.917295852303505,0.725327672958374,0.5508360734581946,
1987-04-02,,,1.1736687421798706,1.02696053981781,0.9572739362716675,0.9352676212787628,0.7388248640298843,0.5592351365089416,
1987-04-03,,,1.1589983701705933,1.0651048302650452,0.9814808130264282,0.9528726637363434,0.751295092701912,0.5674508211016654,
1987-04-06,,,1.2250173091888428,1.1252553701400756,1.0203586280345918,0.9726783245801925,0.7653791147470475,0.576363369822502,
1987-04-07,,,1.239688754081726,1.1707351922988891,1.0577694296836853,0.9928508043289185,0.7796098619699479,0.5854959920048713,
1987-04-08,,,1.239688754081726,1.2074123859405517,1.0937130987644195,1.0113728195428848,0.7938406091928482,0.5946286141872406,
1987-04-09,,,1.1810050010681152,1.2088796377182007,1.1179200887680054,1.0253101468086243,0.8073378044366837,0.6031743988394737,
1987-04-10,,,1.1589983701705933,1.2088796377182007,1.136992233991623,1.0341126680374146,0.8205415880680085,0.6115001171827316,
1987-04-13,,,1.144327163696289,1.19274160861969,1.1589984893798828,1.0399809956550599,0.8333052265644073,0.6196791234612464,
1987-04-14,,,1.056302785873413,1.1560644149780273,1.1633998036384583,1.0436487376689911,0.8440149581432342,0.6269778859615325,
1987-04-15,,,1.085643649101257,1.1252553939819336,1.1663338899612428,1.0508007854223251,0.8551648032665252,0.6343683269619941,
1987-04-16,,,1.1883400678634644,1.1267224073410034,1.167801022529602,1.0625374794006348,0.868075168132782,0.6427857321500778,
1987-04-17,,,1.1883400678634644,1.1325907468795777,1.1707351922988891,1.0761080026626586,0.8809855329990387,0.6510747659206391,
1987-04-20,,,1.1296560764312744,1.1296565294265748,1.1611990690231324,1.090778848528862,0.8927222180366516,0.6587953078746795,
1987-04-21,,,1.1883400678634644,1.156063985824585,1.1560642004013062,1.1069168150424957,0.9054858636856079,0.6670476680994034,
1987-04-22,,,1.2323521375656128,1.185405683517456,1.1553305387496948,1.1245218187570571,0.9182494974136353,0.6757768225669861,
1987-04-23,,,1.2176817655563354,1.1912740230560304,1.1589982151985168,1.1384591519832612,0.9300595402717591,0.6843225997686386,
1987-04-24,,,1.2176817655563354,1.1971423625946045,1.164866554737091,1.150929394364357,0.9412827467918397,0.6927950268983841,
1987-04-27,,,1.2176817655563354,1.2147475004196167,1.1722020149230956,1.1656002521514892,0.9525059533119201,0.7010840609669685,
1987-04-28,,,1.3423845767974854,1.245556402206421,1.200810194015503,1.1821049988269805,0.9660031473636628,0.7107668328285217,
1987-04-29,,,1.4230740070343018,1.2837007761001586,1.2345532298088073,1.200443559885025,0.9809674310684204,0.721256498992443,
1987-04-30,,,1.4230740070343018,1.324779224395752,1.258026623725891,1.2129138231277465,0.9964452028274536,0.7320029059052467,
1987-05-01,,,1.4304094314575195,1.3673247575759888,1.2822335600852965,1.226484376192093,1.013243350982666,0.742785992026329,
1987-05-04,,,1.4194062948226929,1.4076696634292603,1.3112085819244386,1.2362038254737855,1.0294546496868133,0.7534957218170166,
1987-05-05,,,1.584452986717224,1.456083345413208,1.3508198738098145,1.2534420371055603,1.0482333505153656,0.7658925932645798,
1987-05-06,,,1.562447428703308,1.4839580297470092,1.383829402923584,1.2695799708366393,1.0664252185821532,0.7781060948967934,
1987-05-07,,,1.584452986717224,1.5162338256835937,1.420506525039673,1.289752370119095,1.0850571978092194,0.7905029663443566,
1987-05-08,,,1.584452986717224,1.5470425367355345,1.4571836471557618,1.3110251009464264,1.1033957600593567,0.8028998377919198,
1987-05-11,,,1.547776699066162,1.5727166175842284,1.4901931405067443,1.33119757771492,1.1209274482727052,0.8149299463629722,
1987-05-12,,,1.5110989809036257,1.5580458164215087,1.5070645809173584,1.3539373874664307,1.1361851513385772,0.8264465692639351,
1987-05-13,,,1.5404404401779177,1.5536444187164307,1.51880122423172,1.3766772270202636,1.150856009721756,0.8381465831398964,
1987-05-14,,,1.5551114082336426,1.5477761030197144,1.532004964351654,1.3950157940387726,1.1656735706329346,0.8499933066964149,
1987-05-15,,,1.4964276552200315,1.5301710367202759,1.5386067867279052,1.4104201734066009,1.1794641733169555,0.8612165093421936,
1987-05-18,,,1.4964276552200315,1.5199012279510498,1.5463089227676392,1.4287587523460388,1.192814644575119,0.8725497454404831,
1987-05-19,,,1.3790614604949951,1.4934937238693238,1.5257697701454163,1.4382948219776153,1.2036710906028747,0.8826726439595223,0.5856059993058443
1987-05-20,,,1.3863972425460815,1.4626850843429566,1.5081647515296936,1.4459970772266388,1.2140140664577483,0.8927955424785614,0.5915476998686791
1987-05-21,,,1.4249074459075928,1.4366442918777467,1.4922101974487305,1.4563583612442017,1.2244670462608338,0.9033035430312156,0.5976269394159317
1987-05-22,,,1.4230740070343018,1.4219735622406007,1.4760722994804383,1.4666279733181,1.2332695674896241,0.9137198585271835,0.603715349137783
1987-05-25,,,1.4230740070343018,1.4073028326034547,1.463602030277252,1.4768975853919983,1.2411918354034424,0.9240261399745942,0.609840433523059
1987-05-26,54.80817258203202,P,1.4157384634017944,1.4146382331848144,1.454065978527069,1.4805652797222137,1.2498476457595826,0.934222392141819,0.6159105026721954
1987-05-27,54.81095233060986,P,1.4157384634017944,1.420506477355957,1.4415957808494568,1.4801985025405884,1.259310361146927,0.9443819683790207,0.6219805718213319
1987-05-28,54.810304797258425,P,1.4157384634017944,1.4186726808547974,1.427658486366272,1.479831725358963,1.2685530066490174,0.9543948367238044,0.6280139664560557
1987-05-29,54.81004202942369,P,1.4084032773971558,1.4157385349273681,1.4188560485839843,1.4787314176559447,1.2783824801445007,0.9643343532085419,0.6340106851607561
1987-06-01,54.80915043984598,A,1.3937323093414309,1.409870195388794,1.4085865139961242,1.4774477183818817,1.2895323431491852,0.9739437678456306,0.6399707235395908
1987-06-02,54.80668386161546,P,1.3937323093414309,1.405468964576721,1.4100535988807679,1.467911684513092,1.300095374584198,0.9834798306226731,0.6459307619184256
1987-06-03,54.7988899209763,P,1.3057070970535278,1.3834626913070678,1.4019845843315124,1.455074667930603,1.308604475259781,0.9920256093144417,0.6514506742358208
1987-06-04,54.78648321740146,P,1.2470238208770752,1.349719762802124,1.3841962218284607,1.4382032096385955,1.3147662496566772,0.9999478781223297,0.6567138498276472
1987-06-05,54.767565526698604,P,1.1736687421798706,1.302772855758667,1.3592556953430175,1.417663997411728,1.3188740861415864,1.007099922001362,0.6616102500259876
1987-06-08,54.73775248527787,P,1.0122896432876587,1.2264843225479125,1.3181772589683534,1.3908896446228027,1.3206345868110656,1.012454783320427,0.665699754729867
1987-06-09,54.71594305941636,P,1.122321605682373,1.172202181816101,1.2888355731964112,1.37145077586174,1.32283522605896,1.0185798740386962,0.6702660650759935
1987-06-10,54.69823895408822,P,1.0709730386734009,1.1252553701400756,1.2543590307235717,1.3479774057865144,1.3231286311149597,1.024228152036667,0.6745756325870752
1987-06-11,54.67871713707735,P,0.9682769179344176,1.0695059895515442,1.209612876176834,1.318635681271553,1.3190207946300507,1.0289228293299675,0.678243348300457
1987-06-12,54.66900629352232,P,0.9902835488319396,1.032828950881958,1.1678009033203125,1.2933284759521484,1.3156464982032776,1.0334707954525948,0.6820394340902567
1987-06-15,54.66898421734238,P,0.9242646098136902,1.0152239441871642,1.1208541333675384,1.2647203236818314,1.3096314442157746,1.037505279481411,0.6855237624794245
1987-06-16,54.67107180386747,P,1.0709730386734009,1.0049542307853698,1.0885782063007354,1.2493159025907516,1.306257129907608,1.042933495938778,0.6897049587965012
1987-06-17,54.68187716089334,P,1.114985704421997,1.013756763935089,1.0695060670375824,1.2357453256845474,1.3037630689144135,1.048801839053631,0.6940512012690305
1987-06-18,54.70315731984448,P,1.100314736366272,1.04016432762146,1.0548351585865021,1.2195156902074813,1.3021492636203766,1.05474353402853,0.6984707978367806
1987-06-19,54.72034359867266,P,1.085643649101257,1.0592363476753235,1.0460326492786407,1.2026441723108292,1.3006821691989898,1.060611878633499,0.7027987010031939
1987-06-22,54.74361745166518,P,1.085643649101257,1.0915121555328366,1.0533680498600007,1.185772654414177,1.2995084989070893,1.0664068627357484,0.7070165707170963
1987-06-23,54.7521537612595,P,1.085643649101257,1.094446277618408,1.049700254201889,1.1692679136991502,1.3000953161716462,1.0720551371574403,0.711179428100586
1987-06-24,54.75310038080935,P,1.0709730386734009,1.0856437444686888,1.049700254201889,1.1520296424627303,1.299801903963089,1.0774833536148072,0.7151772363483906
1987-06-25,54.74678833231467,P,0.99395090341568,1.0643709778785704,1.0522676527500152,1.1309402644634248,1.2959141206741334,1.0819946444034576,0.7187899339199066
1987-06-26,54.745214865558125,P,1.056302785873413,1.0585028052330017,1.0588695764541627,1.1133352398872376,1.2932733750343324,1.0871294540166856,0.7227143909037114
1987-06-29,54.738906394211035,P,1.0269606113433838,1.046766197681427,1.0691391766071319,1.0949966549873351,1.2912194657325744,1.091970841884613,0.7265471534430981
1987-06-30,54.73341880929278,P,1.0196250677108765,1.0335624814033508,1.0640043795108796,1.0762912929058075,1.2878451657295227,1.0966655147075652,0.7303799179196357
1987-07-01,54.72995602288955,P,1.0269606113433838,1.0247599959373475,1.0552018702030181,1.0623539686203003,1.283737335205078,1.1009934163093567,0.7342310178279877
1987-07-02,54.73493652132256,P,1.0416315793991089,1.0342961311340333,1.0493335545063018,1.052084356546402,1.2802163314819337,1.1051379358768463,0.7381921527534723
1987-07-03,54.734762744707915,P,1.0416315793991089,1.0313618898391723,1.044932347536087,1.0454824984073638,1.2766953277587891,1.1089890372753144,0.7421532876789569
1987-07-06,54.73308577207152,P,0.9829479455947876,1.022559356689453,1.03466277718544,1.0440154135227204,1.272000651359558,1.112253302335739,0.7458026665449142
