Date,GRADE,GPS,AVY,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1989-05-19,48.49731153457882,A,5.316263675689697,5.258927822113037,5.206807613372803,5.106475496292115,4.949332647323608,4.846869268417358,4.71166321516037
1989-05-22,48.505836755257825,A,5.342317581176758,5.279775810241699,5.227655506134033,5.1260205030441295,4.960799083709717,4.853120317459107,4.717367558479309
1989-05-23,48.487935450334305,A,5.185958862304688,5.2745636940002445,5.23026123046875,5.139050626754761,4.968617134094238,4.859103717803955,4.722032361030578
1989-05-24,48.478361877955344,A,5.316263675689697,5.279776287078858,5.251110029220581,5.157292938232422,4.9785200881958005,4.866390166282653,4.727477550506592
1989-05-25,48.475200933119474,A,5.264140129089356,5.284988784790039,5.261533880233765,5.172929072380066,4.985295763015747,4.872118577957154,4.732662122249604
1989-05-26,48.446101524282504,A,5.264140129089356,5.2745640754699705,5.266745948791504,5.189868259429932,4.99571982383728,4.878106212615966,4.7375889492034915
1989-05-29,48.39962898816108,A,5.264140129089356,5.258928585052491,5.269352197647096,5.205504393577576,5.0056227111816405,4.88227954864502,4.742515776157379
1989-05-30,48.415519852971954,A,5.290200710296631,5.279776954650879,5.277170324325562,5.217231583595277,5.0155255985260006,4.886454319953918,4.747830650806427
1989-05-31,48.39491159638996,A,5.368380546569824,5.290200328826905,5.284988307952881,5.231564760208131,5.026992082595825,4.890892486572266,4.752247648239136
1989-06-01,48.40118519860426,A,5.3453240394592285,5.306437110900879,5.29571294784546,5.240835881233216,5.039560995101929,4.89561849117279,4.757322628498077
1989-06-02,48.41654411962593,A,5.371522426605225,5.327913570404053,5.301238822937012,5.254023218154908,5.052653875350952,4.900865650177002,4.762528600692749
1989-06-05,48.448884617495224,A,5.397727012634277,5.354630947113037,5.306779766082764,5.267217636108399,5.065749673843384,4.907152423858642,4.767607841491699
1989-06-06,48.48206428014501,A,5.450130939483643,5.386616992950439,5.33319697380066,5.281729102134705,5.078851165771485,4.913963236808777,4.772433590888977
1989-06-07,48.54991881670759,A,5.607348918914795,5.434410667419433,5.3623054981231695,5.306707763671875,5.094575824737549,4.922864599227905,4.77766182422638
1989-06-08,48.61637196456682,A,5.607348918914795,5.486815643310547,5.396626377105713,5.329080128669739,5.110300483703614,4.931247591972351,4.783408439159393
1989-06-09,48.67604133725365,A,5.633551597595215,5.539221477508545,5.433567523956299,5.3501567363739015,5.1260279941558835,4.939892611503601,4.788508501052856
1989-06-12,48.686683760655306,A,5.5025410652160645,5.560184288024902,5.45740761756897,5.363379907608032,5.137571687698364,4.948005032539368,4.792953510284423
1989-06-13,48.67737148761373,A,5.5025410652160645,5.570666313171387,5.478641653060913,5.377905988693238,5.151200189590454,4.955858316421509,4.797916903495788
1989-06-14,48.60053990248222,A,5.4763360023498535,5.544463729858398,5.489437198638916,5.387212753295898,5.163262176513672,4.962412791252136,4.803267641067505
1989-06-15,48.51292412499175,A,5.450130939483643,5.513020133972168,5.499917888641358,5.397815418243408,5.175321273803711,4.967668461799621,4.808228166103363
1989-06-16,48.41373939756207,A,5.450130939483643,5.4763360023498535,5.507778739929199,5.404508781433106,5.186859159469605,4.971887392997742,4.813059105873108
1989-06-19,48.38812603569013,A,5.5025410652160645,5.4763360023498535,5.518260145187378,5.412519955635071,5.199966459274292,4.9771487998962405,4.818670463562012
1989-06-20,48.37943351436393,A,5.554943084716797,5.48681640625,5.528741359710693,5.430969166755676,5.213600587844849,4.982675023078919,4.824155049324036
1989-06-21,48.34392871203897,A,5.397727012634277,5.471094608306885,5.507779169082641,5.4350423336029055,5.2240903949737545,4.9866290855407716,4.829112741947174
1989-06-22,48.36742644753443,A,5.554943084716797,5.492057037353516,5.502538585662842,5.449582481384278,5.237203302383423,4.9926737022399905,4.834597327709198
1989-06-23,48.43460426918949,A,5.685955047607422,5.539221858978271,5.507778930664062,5.470673227310181,5.251894054412841,4.999769248962402,4.839700219631195
1989-06-26,48.473060622092724,A,5.659749984741211,5.570663642883301,5.523499822616577,5.490453720092773,5.267103099822998,5.007380318641663,4.8446720862388615
1989-06-27,48.48959350725249,A,5.659749984741211,5.591625022888183,5.539220714569092,5.508931183815003,5.2823121452331545,5.014732179641723,4.850032742023468
1989-06-28,48.57845827728601,A,5.659749984741211,5.64402961730957,5.5575621128082275,5.523499655723572,5.2970000171661376,5.022084040641785,4.855004608631134
1989-06-29,48.55898456574737,A,5.5025410652160645,5.633549213409424,5.562803125381469,5.531360507011414,5.307501277923584,5.029418954849243,4.8593200278282165
1989-06-30,48.48090449059081,A,5.450130939483643,5.586384391784668,5.562803125381469,5.535290932655334,5.316954336166382,5.036488943099975,4.863632588386536
1989-07-03,48.40207085628837,A,5.450130939483643,5.544460582733154,5.5575621128082275,5.537911128997803,5.326928606033325,5.043818125724792,4.868204333782196
1989-07-04,48.32576846145361,A,5.450130939483643,5.502536773681641,5.5470808982849125,5.537911128997803,5.337424097061157,5.051665668487549,4.873035273551941
1989-07-05,48.22317628746172,P,5.397727012634277,5.450132179260254,5.5470808982849125,5.5274300336837765,5.346350288391113,5.058211617469787,4.877474596500397
1989-07-06,48.1746250149287,P,5.397727012634277,5.429169368743897,5.53135929107666,5.516948938369751,5.355276479721069,5.064498391151428,4.880747570991516
1989-07-07,48.16520830337297,P,5.450130939483643,5.429169368743897,5.507776880264283,5.507777905464172,5.365771970748901,5.071309204101563,4.884412162303924
1989-07-10,48.161554555292525,P,5.450130939483643,5.429169368743897,5.486814975738525,5.505157399177551,5.375746240615845,5.078120017051697,4.887687976360321
1989-07-11,48.16033002377233,P,5.450130939483643,5.429169368743897,5.465853071212768,5.50253689289093,5.383635721206665,5.085708336830139,4.891222970485687
1989-07-12,48.21617741794696,P,5.554943084716797,5.4606125831604,5.455372381210327,5.506467247009278,5.3931002426147465,5.095381579399109,4.895541191101074
1989-07-13,48.290480688554304,P,5.5811448097229,5.497296142578125,5.463232755661011,5.51301794052124,5.401525106430054,5.104806060791016,4.899990420341492
1989-07-14,48.35353785726654,A,5.5811448097229,5.523498916625977,5.476334142684936,5.519568634033203,5.410992488861084,5.115272951126099,4.9035325264930725
1989-07-17,48.41153640523043,A,5.5811448097229,5.549701690673828,5.489435529708862,5.523498821258545,5.419938611984253,5.127042846679688,4.907204217910767
1989-07-18,48.446956861883386,A,5.528739929199219,5.565423488616943,5.49729642868042,5.522188663482666,5.427315378189087,5.137767481803894,4.910095510482788
1989-07-19,48.48048589385604,A,5.633551597595215,5.581145191192627,5.520878887176513,5.533979892730713,5.437830896377563,5.150322031974793,4.913899650573731
1989-07-20,48.47605732331454,A,5.607348918914795,5.586386013031006,5.541841077804565,5.536600184440613,5.446779842376709,5.162093338966369,4.917572777271271
1989-07-21,48.47332438840758,A,5.659749984741211,5.602107048034668,5.562802982330322,5.535289931297302,5.455734453201294,5.173606877326965,4.921637494564056
1989-07-24,48.44430117342328,A,5.5811448097229,5.602107048034668,5.575904369354248,5.531359672546387,5.462595796585083,5.183291954994202,4.925568377971649
1989-07-25,48.463852053282864,A,5.659749984741211,5.628309059143066,5.596866273880005,5.531359672546387,5.471550407409668,5.193241882324219,4.92924430847168
1989-07-26,48.424607613360685,A,5.659749984741211,5.633548736572266,5.6073469638824465,5.531359672546387,5.47894139289856,5.202931180000305,4.933309025764466
1989-07-27,48.40615164401952,A,5.633551597595215,5.638789272308349,5.612587642669678,5.537910199165344,5.486850872039795,5.212358493804931,4.936465179920196
1989-07-28,48.37960959283284,A,5.633551597595215,5.633549594879151,5.617828321456909,5.547081232070923,5.493196630477906,5.221264638900757,4.939750936031341
1989-07-31,48.43445037407938,A,5.790767669677734,5.675474166870117,5.638790607452393,5.564113068580627,5.502165632247925,5.2314823579788206,4.94447074174881
1989-08-01,48.45716362323126,A,5.764560699462891,5.6964363098144535,5.662372684478759,5.5798345565795895,5.513737668991089,5.2411774015426635,4.949059512615204
1989-08-02,48.473014577772965,A,5.712156772613525,5.706917667388916,5.670233201980591,5.595556044578553,5.521655530929565,5.250087809562683,4.953386263847351
1989-08-03,48.4939538397349,A,5.712156772613525,5.722638702392578,5.6807139873504635,5.611277532577515,5.530615863800048,5.257955813407898,4.957972207069397
1989-08-04,48.5052370036297,A,5.659749984741211,5.727878379821777,5.6807139873504635,5.621758484840393,5.538528060913086,5.267123942375183,4.962555296421051
1989-08-07,48.49094510269945,A,5.790767669677734,5.727878379821777,5.701676273345948,5.638790321350098,5.549060611724854,5.277341661453247,4.96792307138443
1989-08-08,48.49308665925787,A,5.84316873550415,5.743599987030029,5.720018148422241,5.658442211151123,5.560119972229004,5.287822785377503,4.9732936668395995
1989-08-09,48.47410220370788,A,5.685955047607422,5.738359642028809,5.722638654708862,5.664992809295654,5.566471462249756,5.296731772422791,4.978655745983124
1989-08-10,48.4625495772517,A,5.712156772613525,5.738359642028809,5.730499172210694,5.671543407440185,5.573808116912842,5.306684556007386,4.984148833751679
1989-08-11,48.441730011409355,A,5.607348918914795,5.727879428863526,5.727878904342651,5.672853612899781,5.578524646759033,5.315589261054993,4.9897658634185795
1989-08-14,48.343861593489954,P,5.528739929199219,5.675473880767822,5.7016761302948,5.670233368873596,5.581144905090332,5.323447289466858,4.995637805461883
1989-08-15,48.256073245550276,P,5.607348918914795,5.628309917449951,5.685954952239991,5.674163818359375,5.584289264678955,5.33157021522522,5.001902792453766
1989-08-16,48.23813426606079,P,5.659749984741211,5.623068904876709,5.680714273452759,5.675473737716675,5.585337285995483,5.339956555366516,5.008300194740295
1989-08-17,48.18196505779428,P,5.5811448097229,5.596866512298584,5.667613077163696,5.67416353225708,5.584813203811645,5.347556843757629,5.01391578912735
1989-08-18,48.184629328966686,P,5.659749984741211,5.607346725463867,5.667613077163696,5.67416353225708,5.585337171554565,5.355682582855224,5.020054004192352
1989-08-21,48.23822967133225,P,5.659749984741211,5.633548736572266,5.654511308670044,5.678093791007996,5.588481349945068,5.363026518821716,5.0261922192573545
1989-08-22,48.23815455906231,P,5.5811448097229,5.628307914733886,5.628308916091919,5.67416353225708,5.590053424835205,5.37062680721283,5.03245578289032
1989-08-23,48.26086733682477,A,5.712156772613525,5.638789272308349,5.630929088592529,5.676783871650696,5.594769840240478,5.379016008377075,5.039244809150696
1989-08-24,48.34401192004474,A,5.790767669677734,5.680713844299317,5.63879017829895,5.684644675254821,5.60158257484436,5.388451924324036,5.046815681457519
1989-08-25,48.39927661366746,A,5.81696891784668,5.7121576309204105,5.6597521781921385,5.693815541267395,5.608919334411621,5.397889246940613,5.054128768444062
1989-08-28,48.43814512967706,A,5.790767669677734,5.738361167907715,5.685954952239991,5.693815541267395,5.6146838665008545,5.407325162887573,5.061051664352417
1989-08-29,48.51002030515286,A,5.790767669677734,5.780285739898682,5.704296827316284,5.695125889778137,5.619400358200073,5.416500473022461,5.0677153730392455
1989-08-30,48.55489072591748,A,5.872934341430664,5.81244125366211,5.7256152629852295,5.703164768218994,5.628904504776001,5.426497449874878,5.075049102306366
1989-08-31,48.56566786521498,A,5.899267673492432,5.834141254425049,5.757427549362182,5.71252031326294,5.635790996551513,5.436497149467468,5.082514498233795
1989-09-01,48.59059921887876,A,6.004613399505615,5.871670150756836,5.791913890838623,5.729763484001159,5.642164163589477,5.44702910900116,5.09050662279129
1989-09-04,48.627226172960036,A,6.004613399505615,5.914439296722412,5.826400232315064,5.740455770492554,5.649061431884766,5.458082265853882,5.0987579321861265
