Date,GRADE,GPS,NTAP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2004-12-07,62.236295100864226,A,24.858295440673828,24.918810653686524,23.92932014465332,22.323667430877684,19.930207176208498,17.51231093406677,16.451937885284423
2004-12-08,62.26293378875223,A,24.84316062927246,25.026232528686524,24.106339263916016,22.620968532562255,20.082867050170897,17.630550479888917,16.494112224578856
2004-12-09,61.95528568377805,A,25.145753860473636,24.952094268798827,24.313617706298828,22.93264274597168,20.23703983306885,17.739182548522948,16.536173105239868
2004-12-10,61.894437369284994,A,25.00958824157715,25.080699157714843,24.518626976013184,23.226161003112793,20.370030937194823,17.851521444320678,16.577553157806395
2004-12-13,61.44351919386003,A,24.873424530029297,24.946044540405275,24.72817497253418,23.506819629669188,20.491826057434082,17.962347383499147,16.62248872756958
2004-12-14,61.28179992879017,A,25.04741859436035,24.98386917114258,24.95133991241455,23.812820529937746,20.61770622253418,18.06984477043152,16.669882912635803
2004-12-15,61.31909835574907,A,26.20484733581543,25.256206512451172,25.141219520568846,24.004590892791747,20.767642707824706,18.192093753814696,16.72215645313263
2004-12-16,61.22230841340244,A,25.78877258300781,25.38481025695801,25.168452262878418,24.16269769668579,20.916520080566407,18.30745862007141,16.7743165063858
2004-12-17,61.191500500498684,A,25.77364730834961,25.5376220703125,25.30916061401367,24.357115840911867,21.076139640808105,18.419267988204957,16.825114879608154
2004-12-20,61.22951462989399,A,25.864429473876957,25.73582305908203,25.340933799743652,24.521274757385253,21.237121047973634,18.53342246055603,16.879544434547423
2004-12-21,61.170958881201194,A,25.75094985961914,25.87652931213379,25.430199241638185,24.67975969314575,21.397799797058106,18.652721061706544,16.93155316352844
2004-12-22,60.73042887277035,A,25.01715660095215,25.638991165161134,25.44759883880615,24.776969051361085,21.537901840209962,18.7632444190979,16.977472176551817
2004-12-23,60.34078327411736,A,24.24553680419922,25.330344009399415,25.35757713317871,24.835597419738768,21.670439033508302,18.871346988677978,17.021310844421386
2004-12-24,59.872147023689735,P,24.24553680419922,25.024721908569337,25.281171989440917,24.89989948272705,21.797529411315917,18.98663619995117,17.067154173851012
2004-12-27,59.38377045901991,P,23.97319984436035,24.646475982666015,25.191149520874024,24.959662246704102,21.91054920196533,19.09995858192444,17.11190061569214
2004-12-28,58.98852785454081,P,24.38926696777344,24.374139404296876,25.125334358215333,25.03833713531494,22.039152641296386,19.213886098861693,17.15842481136322
2004-12-29,58.96201070237165,P,24.89612197875977,24.3499324798584,24.994461822509766,25.067840671539308,22.179254722595214,19.333714303970336,17.206499819755553
2004-12-30,59.10591792102661,P,24.89612197875977,24.48004951477051,24.905196762084962,25.03682451248169,22.312245903015135,19.457324962615967,17.25098153114319
2004-12-31,59.333603586582505,P,25.1306266784668,24.657067489624026,24.84089469909668,25.075027656555175,22.460669441223146,19.581162481307985,17.29656011581421
2005-01-03,59.49247787684223,A,24.737255096435547,24.809878540039065,24.72817726135254,25.034555530548097,22.60031764984131,19.698267288208008,17.33858319282532
2005-01-04,59.31083065997364,P,23.753816604614254,24.682788467407228,24.528463935852052,24.97933158874512,22.727710800170897,19.804251670837402,17.374289598464966
2005-01-05,59.035659476593764,P,23.79164123535156,24.461892318725585,24.405912399291992,24.92675561904907,22.842546157836914,19.89313937187195,17.411811532974244
2005-01-06,58.69725132725568,P,23.549560546875,24.192580032348634,24.33631477355957,24.84694595336914,22.95011917114258,19.979076681137084,17.445815773010253
2005-01-07,58.09365734707052,P,23.057849884033203,23.778024673461914,24.21754608154297,24.749359035491942,23.04104949951172,20.059567375183107,17.4752433013916
2005-01-10,57.71130264519196,P,23.246971130371094,23.479967880249024,24.144923210144043,24.668036365509032,23.12804615020752,20.14058759689331,17.505124702453614
2005-01-11,57.78423994347471,P,23.988325119018555,23.526869583129884,24.104829025268554,24.615081691741942,23.22003532409668,20.226676216125487,17.540112409591675
2005-01-12,57.80974931695949,P,23.98076057434082,23.564693450927734,24.01329288482666,24.503877353668212,23.30854461669922,20.310949306488038,17.576083536148072
2005-01-13,57.91686452355396,P,24.026153564453125,23.66001205444336,23.926296043395997,24.415746402740478,23.39644886016846,20.398475341796875,17.61065517425537
2005-01-14,58.25784690283598,P,24.237972259521484,23.896036529541014,23.837030601501464,24.338962650299074,23.492523193359375,20.486833477020262,17.646285905838013
2005-01-17,58.527836167960686,P,24.237972259521484,24.094236755371092,23.78710231781006,24.257639789581297,23.589202766418456,20.579049730300902,17.681651878356934
2005-01-18,58.84178743238625,P,25.23653984069824,24.343879699707028,23.935374641418456,24.231919288635254,23.708274536132812,20.679587354660033,17.724998807907106
2005-01-19,59.07364587390029,P,24.464916229248047,24.440710830688477,24.002702140808104,24.204307270050048,23.819630088806154,20.770517597198488,17.76218029975891
2005-01-20,59.253699409626535,A,24.26823234558105,24.48912658691406,24.074569320678712,24.205442047119142,23.92674934387207,20.85728712081909,17.79974009513855
2005-01-21,59.26399913333484,A,23.821895599365234,24.405911254882813,24.150973892211915,24.184259986877443,24.020402793884276,20.943451375961303,17.836808109283446
2005-01-24,59.09224249373608,A,23.16375541687012,24.19106788635254,24.142652320861817,24.14378776550293,24.098472862243653,21.023034229278565,17.86967764854431
2005-01-25,58.49103377000714,P,22.99732208251953,23.743224334716796,24.043552017211915,24.074190521240233,24.179871292114257,21.096186904907228,17.904740982055664
2005-01-26,58.06424105808073,P,23.27723503112793,23.505688095092772,23.973199462890626,23.993246173858644,24.198027191162108,21.171533546447755,17.940106983184815
2005-01-27,57.683719291066495,P,23.50417137145996,23.352875900268554,23.92100124359131,23.923648643493653,24.21557788848877,21.24158458709717,17.974565162658692
2005-01-28,57.44525256216633,P,23.610082626342773,23.310513305664063,23.858212280273438,23.84762144088745,24.250073852539064,21.308004550933838,18.009968938827516
2005-01-31,57.54327707615596,P,24.086673736572266,23.495096969604493,23.843082427978516,23.815092372894288,24.280182304382325,21.37601312637329,18.05010078430176
2005-02-01,57.86774902035412,P,24.321186065673828,23.75986976623535,23.751547050476074,23.843460845947266,24.314981002807617,21.44704767227173,18.09329644203186
2005-02-02,58.07285239046528,P,23.78407859802246,23.861238479614258,23.683463287353515,23.84308271408081,24.329203186035155,21.516947479248046,18.13501693725586
2005-02-03,58.178117934883,P,23.48904228210449,23.858212661743163,23.60554428100586,23.840056800842284,24.337524642944334,21.58132486343384,18.17874210357666
2005-02-04,58.437484102066996,A,24.147192001342773,23.965634536743163,23.638073921203613,23.894523906707764,24.36127857208252,21.649030838012695,18.22908658981323
2005-02-07,58.454726624347096,A,23.874849319458008,23.92326965332031,23.709183311462404,23.92591781616211,24.383216667175294,21.714391593933104,18.2759511756897
2005-02-08,58.44731568631082,A,24.18501663208008,23.896035766601564,23.827952766418456,23.935752391815186,24.41060161590576,21.780660285949708,18.323950519561766
2005-02-09,58.33675315600075,A,23.383136749267575,23.815847396850586,23.838542938232422,23.905871200561524,24.392143325805662,21.842919521331787,18.365481848716737
2005-02-10,58.23842392784184,A,23.292356491088867,23.77651023864746,23.817361450195314,23.86918134689331,24.347661552429198,21.902152767181395,18.407315807342528
2005-02-11,58.22433598045376,P,24.616214752197266,23.87031478881836,23.91797466278076,23.8880934715271,24.352654571533204,21.974775905609132,18.45603382587433
2005-02-14,58.52268419581023,A,25.7131290435791,24.237970733642577,24.080620193481444,23.96185131072998,24.355983200073243,22.0629070854187,18.509971647262574
2005-02-15,58.79647937349852,A,25.993030548095703,24.5995735168457,24.247804641723633,23.999675846099855,24.37867790222168,22.154442539215086,18.56390944957733
2005-02-16,58.91518889988225,A,24.00345230102539,24.723636627197266,24.269742012023926,23.976602649688722,24.36188373565674,22.22237539291382,18.60831543445587
2005-02-17,59.00058264656871,A,23.647911071777344,24.79474754333496,24.285628890991212,23.945586585998534,24.33192687988281,22.284483356475832,18.647085585594176
2005-02-18,58.60942142933879,A,23.451217651367188,24.561748123168947,24.21603145599365,23.927052688598632,24.300759468078613,22.335395202636718,18.686687870025636
2005-02-21,57.921521192123464,P,23.451217651367188,24.10936584472656,24.17366828918457,23.941425800323486,24.27231533050537,22.382070693969727,18.724323282241823
2005-02-22,57.09187487141688,P,23.04271697998047,23.519303131103516,24.05943832397461,23.943695545196533,24.232221298217773,22.424963760375977,18.76124002456665
2005-02-23,56.59848390270604,P,22.157621383666992,23.150136947631836,23.93688678741455,23.887714862823486,24.151276779174804,22.459459743499757,18.79898896217346
2005-02-24,56.35254921362033,P,22.59638977050781,22.93983268737793,23.867290115356447,23.84232578277588,24.087429122924803,22.501974601745605,18.842184596061706
2005-02-25,56.223843861487495,P,22.558563232421875,22.761301803588868,23.661524963378906,23.789749813079833,24.02312744140625,22.549633541107177,18.884359002113342
2005-02-28,56.09822832855638,P,22.702289581298828,22.611516189575195,23.36044101715088,23.720530605316164,23.959884643554688,22.59850284576416,18.925928158760073
2005-03-01,56.01528043328387,P,22.33917617797852,22.470808029174805,22.99505558013916,23.621430110931396,23.891649169921877,22.64472448348999,18.96178584575653
2005-03-02,56.24151198837533,P,22.558563232421875,22.550996398925783,22.85056667327881,23.560154342651366,23.84247730255127,22.690189571380614,18.99843786239624
2005-03-03,56.32995291187202,P,22.528297424316406,22.5373779296875,22.738605308532716,23.512117099761962,23.808132514953613,22.739285774230957,19.0368297624588
2005-03-04,56.56841433353634,P,22.936803817749023,22.61302604675293,22.6871639251709,23.451597690582275,23.781957855224608,22.789743633270263,19.076621189117432
2005-03-07,56.9440829538492,P,23.27723503112793,22.72801513671875,22.669765663146972,23.421716976165772,23.76803855895996,22.839293880462648,19.118114771842958
2005-03-08,57.35800166888003,P,22.89897918701172,22.83997573852539,22.655391883850097,23.357415103912352,23.738232803344726,22.888692722320556,19.15824661254883
2005-03-09,57.524610359746,P,22.79307174682617,22.88687744140625,22.718936920166016,23.327911853790283,23.696171798706054,22.937713260650636,19.19871889591217
2005-03-10,57.5555645958481,P,22.437522888183597,22.86872253417969,22.703050231933595,23.28517017364502,23.64699981689453,22.979622859954834,19.239002027511596
2005-03-11,57.248278200742256,P,21.71885681152344,22.62513313293457,22.61907958984375,23.14030227661133,23.578764419555664,23.019716930389404,19.27463275909424
2005-03-14,56.790258693898714,P,21.74911499023437,22.31950912475586,22.523762130737303,22.942101573944093,23.51900161743164,23.059659633636475,19.307729244232178
2005-03-15,56.329573840815755,P,21.20444107055664,21.980601501464843,22.410288619995118,22.70267210006714,23.468014106750488,23.097862453460692,19.338329310417176
2005-03-16,55.88322952857889,P,21.13635635375977,21.649258422851563,22.268067932128908,22.559317302703857,23.414908409118652,23.128727283477783,19.370026259422303
2005-03-17,55.58499777327382,P,21.10610580444336,21.382975006103514,22.1258487701416,22.432227039337157,23.36603931427002,23.1580792427063,19.401231536865236
2005-03-18,55.60885447451873,P,21.18174743652344,21.275553131103514,21.950343132019043,22.31875352859497,23.328517265319825,23.184783382415773,19.432815022468567
2005-03-21,55.48133377841981,P,20.402559280395508,21.00624198913574,21.6628755569458,22.166320610046387,23.271629028320312,23.199837589263915,19.462091221809388
2005-03-22,55.37906867543814,P,20.09239959716797,20.783833694458007,21.382217597961425,22.01880474090576,23.1937105178833,23.20687292098999,19.48849277496338
2005-03-23,55.33013844322564,P,20.3193473815918,20.620431900024418,21.134845161437987,21.926891040802,23.12048225402832,23.21451343536377,19.51602906703949
2005-03-24,55.451812599168534,P,21.13635635375977,20.6264820098877,21.004728507995605,21.853889369964598,23.062686309814453,23.229567584991454,19.549012079238892
2005-03-25,55.54207066511261,P,21.13635635375977,20.61740379333496,20.94647846221924,21.782779026031495,23.00065399169922,23.246588592529296,19.581541204452513
2005-03-28,55.80738147973414,P,20.71271514892578,20.679434967041015,20.84283847808838,21.683300304412843,22.930148849487306,23.25967580795288,19.612481665611266
2005-03-29,55.95219358004436,P,19.925975799560547,20.646150207519533,20.71499195098877,21.562640285491945,22.82393756866455,23.266106052398683,19.638580632209777
2005-03-30,56.237368794803935,P,20.93967056274414,20.77021484375,20.69532337188721,21.481695652008057,22.75343265533447,23.286531372070314,19.664982142448427
2005-03-31,56.24662893589599,P,20.92453956604004,20.727851486206056,20.67716674804688,21.401507759094237,22.68655879974365,23.306654071807863,19.689984164237977
2005-04-01,56.13212023396351,P,20.614376068115234,20.623455429077147,20.620429611206056,21.28538637161255,22.622408409118652,23.321405601501464,19.71313276767731
2005-04-04,56.22365509449512,P,20.9018497467041,20.661282348632813,20.670358657836918,21.166617107391357,22.577170295715334,23.337821578979494,19.73923174381256
2005-04-05,56.48777101693853,A,20.584115982055664,20.792910385131837,20.719530296325686,21.050873947143554,22.528906173706055,23.354388732910156,19.761661686897277
2005-04-06,56.570860159314755,A,21.52216339111328,20.909408950805663,20.839811897277833,20.98732852935791,22.493804740905762,23.345915966033935,19.787836232185363
2005-04-07,56.81547999018855,A,22.05927276611328,21.136355590820312,20.932103538513182,20.968416023254395,22.464906768798826,23.3402423286438,19.819230580329894
2005-04-08,57.099511922382,A,21.605382919311523,21.33455696105957,20.979006195068358,20.9627423286438,22.424812774658204,23.337443313598634,19.847674651145937
2005-04-11,57.191284892808966,C,21.582691192626957,21.47072525024414,21.066003799438477,20.95442113876343,22.374733123779297,23.32745771408081,19.87600526332855
2005-04-12,57.424808692260115,C,21.81719207763672,21.71734046936035,21.255125427246092,20.98505868911743,22.324653244018556,23.319817123413085,19.91061469078064
2005-04-13,57.30617849483264,C,21.1287899017334,21.638665771484376,21.27403736114502,20.984680366516113,22.271547470092774,23.300375328063964,19.942198195457458
2005-04-14,56.95668063636109,C,20.68246078491211,21.36330337524414,21.249829483032226,20.96349811553955,22.215415840148925,23.27647024154663,19.97332778453827
2005-04-15,56.42827424541633,B,19.60068130493164,20.962363052368165,21.14846000671387,20.884444808959962,22.124485626220704,23.24288209915161,19.99927544593811
2005-04-18,55.97913610811177,B,19.65363883972168,20.57655258178711,21.023638916015624,20.84699878692627,22.040061416625978,23.211639041900636,20.027757325172423
2005-04-19,55.56273975925461,B,20.447948455810547,20.302703857421875,21.010022163391113,20.8647762298584,21.965320053100587,23.187960834503173,20.05990816116333
2005-04-20,55.30771440306734,B,19.93353843688965,20.063653564453126,20.85115966796875,20.845485782623292,21.89632808685303,23.144235706329347,20.092021188735963
2005-04-21,55.30608929819916,B,20.614376068115234,20.05003662109375,20.706669998168945,20.819386768341065,21.842768478393555,23.095215015411377,20.12765191078186
2005-04-22,55.51801000790663,B,20.09996223449707,20.149892807006836,20.5561279296875,20.76756706237793,21.75244342803955,23.052548999786378,20.16358521461487
2005-04-25,55.774540087504185,B,20.644641876220703,20.34809341430664,20.462322998046876,20.764163398742674,21.65107368469238,23.003528442382812,20.202317581176757
2005-04-26,55.66787197862877,B,20.198314666748047,20.29816665649414,20.300435256958007,20.77778034210205,21.535179367065428,22.956928634643553,20.234619784355164
2005-04-27,55.84291734804691,B,20.334476470947266,20.378354263305663,20.221003913879393,20.747520637512206,21.461799850463866,22.911841793060304,20.27119613647461
2005-04-28,55.757697560767866,B,19.94866371154785,20.245211791992187,20.147624206542968,20.698726844787597,21.387814903259276,22.859870891571045,20.299526720046998
2005-04-29,55.87870635734458,B,20.17561149597168,20.26034164428711,20.205117225646973,20.67678861618042,21.322302780151368,22.81153112411499,20.331526284217833
2005-05-02,55.91052682111309,B,20.41012382507324,20.213438034057617,20.280765724182128,20.652202320098876,21.26148090362549,22.76689811706543,20.364622750282287
2005-05-03,56.0951907587338,B,20.35717010498047,20.2452091217041,20.27168788909912,20.640855026245116,21.20776996612549,22.71999563217163,20.394920201301574
2005-05-04,56.29079608678058,C,21.038015365600582,20.385916900634765,20.382135581970214,20.61664762496948,21.18537784576416,22.668327312469483,20.43021053314209
2005-05-05,56.57860510159725,C,20.992624282836918,20.59470901489258,20.41996040344238,20.563315200805665,21.15330253601074,22.620365829467772,20.463912224769594
2005-05-06,56.77956457665045,C,21.31791305541992,20.823169326782228,20.54175548553467,20.548941707611085,21.128489532470702,22.575808486938477,20.497538237571717
2005-05-09,56.93373668531049,C,21.35573959350586,21.01229248046875,20.612865257263184,20.53759412765503,21.101558532714844,22.530721588134767,20.532072024345396
2005-05-10,57.01531724416919,C,20.81106185913086,21.10307083129883,20.674139976501465,20.487287616729738,21.07099624633789,22.481322708129884,20.567021884918212
2005-05-11,56.94285161327567,C,20.954797744750977,21.086427307128908,20.736172103881835,20.478588008880614,21.03892093658447,22.44069911956787,20.601971769332884
2005-05-12,57.170675875260564,C,21.6885929107666,21.225621032714844,20.91016502380371,20.52889461517334,21.022126846313476,22.415129680633544,20.643238334655763
2005-05-13,57.41434390236797,C,22.16518783569336,21.39507598876953,21.109122657775877,20.657119941711425,21.006694526672362,22.394326190948487,20.69048119544983
2005-05-16,57.70120628321805,C,22.24839782714844,21.573607635498046,21.292950057983397,20.786857891082764,20.986117782592775,22.377078170776368,20.738518376350402
2005-05-17,58.11145307557694,C,22.34675025939941,21.880745315551756,21.491908073425293,20.881797981262206,20.975073204040527,22.356653003692628,20.78526955127716
2005-05-18,58.52660290198361,C,22.543434143066406,22.198472595214845,21.642449951171876,21.012292766571044,20.97008045196533,22.333126125335692,20.833420214653014
2005-05-19,58.65859921347869,C,22.67203712463379,22.395161437988282,21.810391235351563,21.115175819396974,20.974770736694335,22.310885276794433,20.8841051197052
2005-05-20,58.65663788757158,C,22.724985122680664,22.507120895385743,21.951098442077637,21.24642696380615,20.99489330291748,22.28682886123657,20.933995671272278
2005-05-23,58.70815346784668,A,23.050277709960938,22.66749687194824,22.120552253723144,21.366708755493164,21.020916557312013,22.269959087371827,20.984113187789916
2005-05-24,58.784881335543,A,22.99732208251953,22.797611236572266,22.33917827606201,21.50665912628174,21.05677417755127,22.262394142150878,21.033322906494142
2005-05-25,58.5158651956527,A,21.87771797180176,22.664468002319335,22.43147029876709,21.58382120132446,21.07160140991211,22.243254909515382,21.068197140693666
2005-05-26,58.25055221377494,A,21.900413513183597,22.510143280029297,22.452652359008788,21.68140869140625,21.087487564086913,22.226763439178466,21.102920060157775
2005-05-27,57.963024360463,A,21.89285087585449,22.343716430664063,22.425418663024903,21.767270660400392,21.101709632873536,22.21511344909668,21.137340412139892
2005-05-30,57.5988411676712,A,21.89285087585449,22.112231063842774,22.389863967895508,21.841407012939452,21.131515464782716,22.201572246551514,21.171079921722413
2005-05-31,57.12901615319072,P,21.756681442260746,21.864102935791017,22.33085708618164,21.911382579803465,21.16480110168457,22.179255809783935,21.20296601295471
2005-06-01,57.12726279173652,P,22.119800567626957,21.912519454956055,22.288493728637697,21.965471839904787,21.200810165405272,22.1606462097168,21.235797758102418
2005-06-02,57.14494254587293,P,22.187885284423828,21.9700138092041,22.2400785446167,22.02523488998413,21.221840744018554,22.142263526916505,21.270369434356688
2005-06-03,57.07319245762423,P,21.764238357543945,21.94429130554199,22.144003868103027,22.047551155090332,21.234398384094238,22.11752618789673,21.302179832458496
2005-06-06,57.098473048447254,P,22.06684112548828,21.97908935546875,22.04566020965576,22.083106231689452,21.26148090362549,22.095814876556396,21.33743230342865
2005-06-07,57.176656833580914,A,21.96850204467773,22.02145347595215,21.942778205871583,22.140978240966795,21.302331428527832,22.06313449859619,21.371360926628114
2005-06-08,57.16865591984298,A,22.089534759521484,22.015400314331053,21.963959884643554,22.197715091705323,21.325328712463378,22.039380683898926,21.404949140548705
2005-06-09,57.21425708146254,A,22.40726089477539,22.059275436401368,22.014644622802734,22.23364849090576,21.354983139038087,22.02077096939087,21.43902904510498
2005-06-10,57.39189554386087,A,22.26352882385254,22.159133529663087,22.051712417602538,22.238565540313722,21.38796619415283,22.005187301635743,21.474319338798523
2005-06-13,57.56027553430682,A,22.61151695251465,22.268068695068358,22.123579025268555,22.25672149658203,21.422159538269042,21.999664916992188,21.511349573135377
2005-06-14,57.70201695377818,A,22.475343704223636,22.36943702697754,22.195445251464843,22.263151168823242,21.459984092712403,21.99444513320923,21.545316019058227
2005-06-15,57.74260155501287,A,22.543434143066406,22.460216903686522,22.237808609008788,22.263151168823242,21.480409507751464,21.987107124328613,21.579320335388182
2005-06-16,57.71156074400861,A,22.709856033325195,22.520735931396484,22.290005683898926,22.265042114257813,21.493421173095705,21.979163970947265,21.610374279022217
2005-06-17,57.714203487211556,A,22.724985122680664,22.61302719116211,22.3860803604126,22.265042114257813,21.515813217163085,21.970312995910646,21.639158773422242
2005-06-20,57.57815847746755,A,22.717426300048828,22.634209060668944,22.45113887786865,22.248399543762208,21.538507919311524,21.95662052154541,21.66631682395935
2005-06-21,57.46106538204504,A,22.687158584594727,22.676572036743163,22.52300453186035,22.232891368865968,21.555907249450684,21.94028024673462,21.693663959503173
2005-06-22,57.4358673923473,A,22.558563232421875,22.679597854614258,22.56990737915039,22.266933631896972,21.584502716064453,21.928025093078613,21.72248628616333
2005-06-23,57.35785594937891,A,22.308917999267575,22.599410247802734,22.56007308959961,22.287358856201173,21.617031860351563,21.916223850250244,21.74877435684204
2005-06-24,57.172699472773644,A,21.96092987060547,22.446599197387695,22.5298131942749,22.29076280593872,21.66423683166504,21.89436122894287,21.771696033477784
2005-06-27,57.05118851773116,A,21.976058959960938,22.298325729370116,22.466267395019532,22.29492321014404,21.710685234069825,21.8753733253479,21.794882459640505
2005-06-28,56.903745219120204,P,21.9458065032959,22.15005531311035,22.41331367492676,22.3043794631958,21.74064239501953,21.85298122406006,21.816820755004883
2005-06-29,56.69548483520891,P,21.71885681152344,21.982114028930663,22.330855941772462,22.284332275390625,21.776348762512207,21.836338424682616,21.8396289730072
2005-06-30,56.472309823941124,P,21.38599967956543,21.797530364990234,22.198470306396484,22.244237995147706,21.79178123474121,21.817274856567384,21.85971381187439
2005-07-01,56.32977980046783,P,21.31791305541992,21.668927001953126,22.05776309967041,22.221921730041505,21.816140251159666,21.78429183959961,21.87953387260437
2005-07-04,56.157376814672624,P,21.31791305541992,21.537297821044923,21.917811775207518,22.184475326538085,21.829605674743654,21.74033967971802,21.90162338256836
2005-07-05,56.09242114908343,P,21.590246200561523,21.466185760498046,21.8081205368042,22.165562534332274,21.85744430541992,21.696311836242675,21.92537718772888
2005-07-06,55.91958768237814,P,20.841323852539062,21.29067916870117,21.636396598815917,22.103151988983154,21.867581253051757,21.66469055175781,21.943532972335817
2005-07-07,55.87280168270914,P,20.788373947143555,21.171154022216797,21.484342193603517,22.02220764160156,21.88437545776367,21.636095180511475,21.960289268493653
2005-07-08,55.88522807610919,P,21.038015365600582,21.11517448425293,21.392050743103024,21.960931968688964,21.90162353515625,21.611963157653808,21.973679180145265
2005-07-11,55.936444770512985,P,21.1439208984375,21.080376052856444,21.30883693695068,21.887552165985106,21.916299476623536,21.588890190124513,21.98548044204712
2005-07-12,56.02486954015458,P,21.650766372680664,21.092480087280272,21.279332923889157,21.84632329940796,21.94217140197754,21.574970684051515,21.999967222213744
2005-07-13,56.310874738031565,P,21.628076553344727,21.249830627441405,21.270254898071286,21.800555419921874,21.953972625732423,21.569675235748292,22.014567489624024
2005-07-14,56.63529381572875,P,21.839893341064453,21.460134506225586,21.315644264221188,21.75705728530884,21.970918006896973,21.562110271453857,22.03204243659973
2005-07-15,56.896508752741944,P,21.938236236572266,21.640178680419922,21.377676582336424,21.71771984100342,21.98332447052002,21.55590700149536,22.05277027130127
2005-07-18,57.09023361226691,A,21.70372772216797,21.752140045166016,21.41625804901123,21.667034912109376,21.990284233093263,21.54592138290405,22.072212114334107
2005-07-19,57.10337125498523,A,21.582691192626957,21.738525009155275,21.415502548217773,21.611811542510985,22.005716819763183,21.538356533050536,22.091540508270263
2005-07-20,57.05493642188238,A,21.44651985168457,21.70221366882324,21.476022148132323,21.556209373474122,22.015551261901855,21.527236099243165,22.10871283531189
2005-07-21,56.66817859547586,P,20.41769218444824,21.4177734375,21.438953971862794,21.461648082733156,21.99013324737549,21.506130046844483,22.12270791053772
2005-07-22,56.305442770479715,B,20.705158233642575,21.171157836914062,21.405668258666992,21.39885950088501,21.960932655334474,21.48381359100342,22.13677861213684
2005-07-25,55.94969234009026,B,20.47064018249512,20.924540328979493,21.338340187072752,21.323588562011718,21.925377502441407,21.45574764251709,22.14752076148987
2005-07-26,55.58034994073637,B,20.198314666748047,20.64766502380371,21.193095016479493,21.236213970184327,21.88240879058838,21.428740997314453,22.158716859817506
2005-07-27,55.20742631234506,B,20.122655868530277,20.382892227172853,21.042552947998047,21.156403923034667,21.833993225097657,21.402036838531494,22.169875049591063
2005-07-28,55.101467087748794,B,19.7898006439209,20.257313919067382,20.83754367828369,21.076593971252443,21.776348495483397,21.375559616088868,22.17759123802185
2005-07-29,54.838363662876894,B,19.298084259033203,19.975899124145506,20.573528480529784,20.975602531433104,21.707810478210448,21.351351890563965,22.185534410476684
2005-08-01,54.75334447269366,B,19.67633056640625,19.817037200927736,20.370788764953613,20.89352340698242,21.640331535339357,21.330624046325685,22.19514183998108
2005-08-02,54.76262936554199,B,19.60068130493164,19.697510528564454,20.17258777618408,20.794045162200927,21.572398719787596,21.314586448669434,22.206224451065065
2005-08-03,54.70824733273574,B,19.08626747131348,19.490232849121092,19.936562538146976,20.706292343139648,21.516569709777833,21.29408555984497,22.211406421661376
2005-08-04,54.79410099701668,B,19.29051399230957,19.390375518798827,19.82384471893311,20.63139934539795,21.46437171936035,21.275929641723632,22.217004442214964
2005-08-05,54.8339723991003,B,18.57941436767578,19.246641540527342,19.611270332336428,20.50846929550171,21.398102989196776,21.249906311035158,22.217344846725464
2005-08-08,54.59523740779483,B,17.959095001220703,18.903194427490234,19.36011581420899,20.34922800064087,21.3194278717041,21.225471668243408,22.21265462875366
2005-08-09,54.26082186807117,B,17.633806228637695,18.509819412231444,19.10366497039795,20.14837999343872,21.236970367431642,21.200885734558106,22.203879327774047
2005-08-10,53.91820012936884,B,17.22530174255371,18.137626266479494,18.813929557800293,19.92824125289917,21.139080390930175,21.169945278167724,22.192229356765747
2005-08-11,53.41864507415564,B,17.247995376586914,17.72912254333496,18.559749031066893,19.698646354675294,21.040282592773437,21.131061668395997,22.180314626693725
2005-08-12,53.25544687571715,B,17.527891159057617,17.518817901611328,18.382729721069335,19.47812910079956,20.95555564880371,21.094977016448976,22.170782804489136
2005-08-15,53.43369429728555,B,18.102821350097656,17.54756317138672,18.225378799438477,19.298083782196045,20.876275253295898,21.068878078460692,22.164276943206787
2005-08-16,53.699486275429585,B,17.92127227783203,17.605056381225587,18.057437896728516,19.115012836456298,20.795330657958985,21.048831043243407,22.157468547821043
2005-08-17,54.24256560015587,B,18.54916000366211,17.869828033447266,18.003727149963378,18.970144844055177,20.7245231628418,21.024925937652586,22.15572865486145
2005-08-18,54.92807994538118,B,18.98792266845703,18.21781349182129,17.973468017578124,18.898656368255615,20.65613639831543,21.005559768676758,22.15610692024231
2005-08-19,55.37474497133483,B,18.632368087768555,18.438708877563478,17.978763389587403,18.795016860961915,20.58351318359375,20.98573968887329,22.153572645187378
2005-08-22,55.45469358624819,B,17.93639373779297,18.40542335510254,17.976493263244627,18.668304538726808,20.490010719299317,20.95608512878418,22.146953353881838
2005-08-23,55.57810321366327,B,17.9137020111084,18.403909301757814,18.0044828414917,18.554073905944826,20.398777885437013,20.92938098907471,22.14188486099243
2005-08-24,55.332237958817636,C,17.694324493408203,18.232942199707033,18.051385116577148,18.432657337188722,20.301795692443847,20.891102600097657,22.118509283065794
2005-08-25,54.98145791648582,B,17.95153045654297,18.025663757324217,18.121738624572753,18.340743827819825,20.2066291809082,20.850025177001953,22.095133752822875
2005-08-26,54.76885062775241,B,18.004484176635742,17.900086975097658,18.169397926330568,18.27606382369995,20.112219161987305,20.814016189575195,22.075729751586913
2005-08-29,54.751034202478685,B,18.04987335205078,17.92278289794922,18.16410312652588,18.194740962982177,20.018868103027344,20.778688011169432,22.053072862625122
2005-08-30,54.60402206902871,B,17.701889038085938,17.880420303344728,18.14216480255127,18.099801349639893,19.91916271209717,20.737534980773926,22.028676052093505
