Date,GRADE,GPS,AVGO,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2010-04-15,,,1.5650986433029177,1.4780060291290282,1.4661038398742676,1.449711662530899,1.3631180667877196,1.3027947413921357,
2010-04-16,,,1.559396743774414,1.504661202430725,1.475939190387726,1.4560190856456756,1.369788978099823,1.3070852184295654,
2010-04-19,,,1.5608218908309937,1.5314587831497193,1.4876275062561035,1.4630035936832428,1.3767592215538025,1.311389946937561,
2010-04-20,,,1.594319224357605,1.5631027698516846,1.4996721744537354,1.4706651389598846,1.3844279193878173,1.3159583806991577,
2010-04-21,,,1.5565465688705444,1.5672366142272949,1.5093650102615357,1.4785761892795564,1.3916119980812072,1.3203985357284547,
2010-04-22,,,1.5344524383544922,1.56110737323761,1.519556701183319,1.4852756142616272,1.3978838038444519,1.324389680624008,
2010-04-23,,,1.5316013097763062,1.5555482864379884,1.5301047444343567,1.4909059584140778,1.4037707400321962,1.32793182015419,
2010-04-26,,,1.5529825687408447,1.5539804220199585,1.5427196025848389,1.4965006709098816,1.410085301399231,1.3314383280277253,
2010-04-27,,,1.4966787099838257,1.5344523191452026,1.5487775444984435,1.4987100541591645,1.4151027393341065,1.3344673168659211,
2010-04-28,,,1.497391700744629,1.5226213455200195,1.5449289798736572,1.500313639640808,1.4202342176437377,1.3374606823921205,
2010-04-29,,,1.525186538696289,1.520768165588379,1.5409377694129944,1.503520804643631,1.4258645701408386,1.3407604968547822,
2010-04-30,,,1.4617563486099243,1.5067991733551025,1.5311737298965453,1.5035564601421356,1.4301122832298279,1.3435614264011384,
2010-05-03,,,1.5052311420440674,1.497248888015747,1.5256146550178529,1.5066210806369782,1.435486068725586,1.3466046750545502,
2010-05-04,,,1.428971767425537,1.4837074995040893,1.509079909324646,1.5043760418891907,1.4392919111251832,1.3489637231826783,
2010-05-05,,,1.396187663078308,1.4634666919708252,1.4930440187454224,1.501204514503479,1.4419289112091065,1.3508096253871917,
2010-05-06,,,1.368391990661621,1.4321077823638917,1.4764379739761353,1.497997337579727,1.443511106967926,1.3528693389892579,
2010-05-07,,,1.374806523323059,1.4147178173065185,1.4607584953308106,1.4954316198825837,1.4451360702514648,1.3549361836910248,
2010-05-10,,,1.478148341178894,1.409301257133484,1.4532750725746155,1.497997337579727,1.448614068031311,1.3579651749134063,
2010-05-11,,,1.4724470376968384,1.417996311187744,1.4508519053459168,1.4998147249221803,1.4513793683052063,1.3607661068439483,
2010-05-12,,,1.4767228364944458,1.4341033458709718,1.4487850189208984,1.4968569993972778,1.4539593482017517,1.363574160337448,1.2691123402118683
2010-05-13,,,1.4581931829452517,1.4520635843276977,1.442085683345795,1.4915117263793944,1.4559549164772034,1.366196917295456,1.2706375288963319
2010-05-14,,,1.4418007135391235,1.4654624223709107,1.4400901198387146,1.48563192486763,1.4571950316429139,1.3686557495594025,1.2719916659593582
2010-05-17,,,1.4624689817428589,1.4623265504837035,1.4358139038085938,1.4807142794132233,1.458919770717621,1.3708936429023744,1.273613069653511
2010-05-18,,,1.4311096668243408,1.454059076309204,1.4360276937484742,1.47255380153656,1.4599603128433227,1.372711032629013,1.2751845800876618
2010-05-19,29.613084522031404,P,1.426833987236023,1.4440813064575195,1.4390923261642456,1.466068172454834,1.4603594303131104,1.374371635913849,1.276617117524147
2010-05-20,29.600270833966373,P,1.4325355291366575,1.4389497756958007,1.4455066800117493,1.4609723269939423,1.4607015371322631,1.3756616342067718,1.2778821671009064
2010-05-21,29.5862843369494,P,1.4118670225143433,1.4329630374908446,1.4492127299308777,1.454985612630844,1.4609295988082887,1.3767449474334716,1.2790260589122773
2010-05-24,29.559261580231862,P,1.381933331489563,1.4168559074401856,1.4395912289619446,1.44643315076828,1.460886836051941,1.3771226763725282,1.2801556944847108
2010-05-25,29.538031645349964,P,1.3705302476882937,1.4047400236129761,1.42939954996109,1.4401257276535033,1.4605019760131837,1.3772866022586823,1.2809254157543182
2010-05-26,29.530590203571776,P,1.426833987236023,1.4047400236129761,1.4244106650352477,1.4365978419780732,1.4606872844696044,1.3779066550731658,1.2816844487190246
2010-05-27,29.548882935647498,P,1.5209113359451294,1.4224151849746705,1.4306824803352356,1.4363840818405151,1.4626258516311645,1.379553006887436,1.2829601925611496
2010-05-28,29.561334636851075,P,1.4717340469360352,1.4343885898590087,1.4336758136749268,1.4368829667568206,1.4633955669403076,1.380607808828354,1.2839686673879624
2010-05-31,29.590459541557163,P,1.4717340469360352,1.4523487329483031,1.4346023201942444,1.435208112001419,1.4644076132774353,1.3815770840644837,1.2850911754369736
2010-06-01,29.620176878225863,A,1.4532040357589722,1.468883490562439,1.4368117570877075,1.4364197254180908,1.4646499276161193,1.3825677478313445,1.2859963130950929
2010-06-02,29.654396973067275,A,1.5045186281204224,1.4844204187393188,1.4445802211761474,1.4418362736701966,1.4667737889289856,1.3844849228858949,1.2871580237150193
2010-06-03,29.66669635895134,A,1.5437171459197998,1.488981580734253,1.4556983828544616,1.4506025314331055,1.4696388530731201,1.3867869532108308,1.2884052556753158
2010-06-04,29.674396136394652,A,1.4831373691558838,1.4912622451782227,1.4628254175186157,1.4560190737247467,1.470921711921692,1.3886186063289643,1.2892391180992127
2010-06-07,29.67744008172656,A,1.4802860021591189,1.4929726362228393,1.4726606845855712,1.456125956773758,1.471705665588379,1.3904217457771302,1.2901549404859542
2010-06-08,29.691187854703013,A,1.503093123435974,1.5029504537582397,1.4859169721603394,1.4576582610607147,1.472717707157135,1.3927594137191772,1.2913095235824585
2010-06-09,29.679544034247808,A,1.5016677379608154,1.5023802757263183,1.4934003472328186,1.4589055061340332,1.4734446620941162,1.3949759268760682,1.2925175565481186
2010-06-10,29.67172850641313,A,1.5536954402923584,1.50437593460083,1.4966787576675415,1.4636806190013885,1.4752977061271668,1.3976913368701935,1.2940676891803742
2010-06-11,29.68986036614767,A,1.562960505485535,1.5203405618667603,1.5058014035224914,1.4697386085987092,1.4773360514640808,1.4008058571815492,1.2955536788702011
2010-06-14,29.703812821203517,A,1.5330262184143066,1.530888605117798,1.5119306206703187,1.4732664704322815,1.4791178011894226,1.4035568928718567,1.296889997124672
2010-06-15,29.722136626093583,A,1.5857669115066528,1.5474233627319336,1.5251869082450866,1.480999332666397,1.48135568857193,1.4067569363117218,1.2985113990306854
2010-06-16,29.762135103076563,A,1.6306676864624023,1.573223352432251,1.5378018140792846,1.491191017627716,1.484776678085327,1.4106554353237153,1.3005141001939773
2010-06-17,29.797689494350845,A,1.6641643047332764,1.5953171253204346,1.5498465299606323,1.502772456407547,1.4894092535972596,1.4146679604053498,1.3027591174840927
2010-06-18,29.821114154663377,A,1.6420702934265137,1.6111390829086303,1.5657398223876953,1.5142826199531556,1.4937282419204712,1.418701866865158,1.304954246878624
2010-06-21,29.856245348773683,A,1.6385071277618408,1.6322352647781373,1.5815619349479675,1.5271113097667695,1.4979617047309874,1.4226146137714386,1.3072135204076767
2010-06-22,29.854615016748976,A,1.5864797830581665,1.63237783908844,1.5899006009101868,1.537908786535263,1.5009693145751952,1.4258645462989807,1.309023790359497
2010-06-23,29.833491811218106,A,1.60643470287323,1.6275312423706054,1.6003772974014283,1.5468888223171233,1.50238046169281,1.4293710446357728,1.3107912933826447
2010-06-24,29.771972318487133,A,1.5137836933135986,1.59745512008667,1.5963861227035523,1.546532440185547,1.5013541626930236,1.4322361147403717,1.3124305135011674
2010-06-25,29.721207409261154,A,1.5301759243011477,1.5750762462615968,1.5931076645851134,1.5494545340538024,1.5007697463035583,1.4352793622016906,1.3143084901571274
2010-06-28,29.67528362870178,A,1.5501312017440796,1.5574010610580444,1.5948181629180909,1.5533743917942047,1.50055593252182,1.4386575770378114,1.3161401391029357
2010-06-29,29.633273086817137,P,1.4945402145385742,1.539013147354126,1.585695493221283,1.5554412007331848,1.4985603523254394,1.4414941358566284,1.3174657642841339
2010-06-30,29.594972036116136,P,1.5009548664093018,1.5179171800613402,1.572724211215973,1.5552630126476288,1.4974485182762145,1.444530258178711,1.3187700134515763
