Date,GRADE,GPS,NRG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2005-12-14,42.71814567209109,A,17.126056671142578,16.999281311035155,16.840621566772462,16.791087865829468,16.36859233856201,15.852077560424805,14.61442427635193
2005-12-15,42.78434106008982,A,17.22854232788086,17.069123458862304,16.889586448669434,16.861118030548095,16.372008476257324,15.880848741531372,14.629474120140076
2005-12-16,42.84375114415019,A,17.30824851989746,17.157940673828126,16.959047508239745,16.905717182159425,16.37572811126709,15.90836735725403,14.645131235122681
2005-12-19,42.80481967926729,A,17.213356018066406,17.198934173583986,17.014843559265138,16.92279748916626,16.3779296875,15.933229036331177,14.659364991188049
2005-12-20,42.493680134685285,A,17.088096618652344,17.19286003112793,17.05355911254883,16.921278953552246,16.37299530029297,15.952283277511597,14.673295083045959
2005-12-21,42.16375120671969,A,17.042551040649414,17.176158905029297,17.087720108032226,16.91463670730591,16.372919235229492,15.971185703277587,14.688572645187378
2005-12-22,42.008349920804584,A,17.46006965637207,17.22246437072754,17.145793914794922,16.928870391845702,16.386583518981933,15.988190250396729,14.704514422416686
2005-12-23,41.92379232867193,A,17.543582916259766,17.26953125,17.21373596191406,16.947279739379884,16.397970504760742,16.011761407852173,14.721063566207885
2005-12-26,42.08645813832015,A,17.543582916259766,17.335576629638673,17.26725540161133,16.994535827636717,16.408370780944825,16.038976316452025,14.73780246257782
2005-12-27,42.402711819494805,A,17.372772216796875,17.392511749267577,17.292685890197752,17.039134979248047,16.422035179138184,16.06581169128418,14.756306328773498
2005-12-28,42.75269469876962,A,17.46006965637207,17.476015472412108,17.326087188720702,17.08335437774658,16.432662963867188,16.090901012420655,14.777334322929383
2005-12-29,42.93381561863344,A,17.51321792602539,17.486645126342772,17.354554748535158,17.122070598602296,16.464091205596922,16.120431356430053,14.798571109771729
2005-12-30,43.276460933423145,A,17.885190963745117,17.554966735839844,17.41224899291992,17.185648250579835,16.50470495223999,16.151517934799195,14.821667761802674
2006-01-02,43.547687957453775,A,17.885190963745117,17.623288345336913,17.47943248748779,17.247138023376465,16.540460224151612,16.184426412582397,14.845523519515991
2006-01-03,44.13048882931022,A,18.20023727416992,17.788781356811523,17.59064655303955,17.32210283279419,16.583351345062255,16.22242106437683,14.87171365261078
2006-01-04,44.58090929284202,A,18.02942276000977,17.902651977539062,17.689333724975587,17.388526916503906,16.62259843826294,16.26018798828125,14.899042453765869
2006-01-05,44.61893801642802,A,17.592924118041992,17.918593215942384,17.70261917114258,17.42420654296875,16.658353748321534,16.29396945953369,14.922196021080017
2006-01-06,44.21952692037707,A,17.509424209594727,17.843439865112305,17.699203300476075,17.45646963119507,16.684012660980226,16.322702684402465,14.94385033607483
2006-01-09,43.94764016603772,A,17.763734817504883,17.81914863586426,17.721218490600585,17.494236946105957,16.71278402328491,16.35382725715637,14.966092972755431
2006-01-10,43.322317985033244,A,17.619497299194336,17.703000640869142,17.74589099884033,17.51928844451904,16.754156875610352,16.383357629776,14.98774730682373
2006-01-11,42.702887459312876,A,17.44109535217285,17.585335159301756,17.74399356842041,17.535040378570557,16.79575721740723,16.409775466918944,15.008965096473695
2006-01-12,42.782945798700034,A,17.870010375976562,17.640752410888673,17.779672813415527,17.56711378097534,16.840925693511963,16.43995104789734,15.031796064376831
2006-01-13,43.44557556404859,A,18.50008583068848,17.83888473510742,17.841162300109865,17.626705646514893,16.897405242919923,16.477300367355348,15.05842267036438
2006-01-16,43.91396535646234,A,18.50008583068848,17.98615493774414,17.9026517868042,17.691042137145995,16.951531448364257,16.513890628814696,15.084517884254456
2006-01-17,44.616303103387644,A,18.73162078857422,18.20857963562012,17.95579013824463,17.77321834564209,17.017575969696043,16.549380111694337,15.11251091480255
2006-01-18,45.44819011897237,A,18.678482055664062,18.456056976318358,18.020696067810057,17.855014896392824,17.082254066467286,16.58426229476929,15.141376943588257
