Date,GRADE,GPS,COF,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1997-05-15,56.66635702906526,A,8.830727577209473,9.328406143188477,9.17970895767212,8.832093811035156,8.903918476104737,9.147263193130494,8.506427671909332
1997-05-16,56.36824650673024,A,8.496917724609375,9.182744026184082,9.115981769561767,8.836046504974366,8.877036304473878,9.145201778411865,8.512441291809083
1997-05-19,55.98231458710925,A,8.40588092803955,8.994597434997559,9.043150901794434,8.829391479492188,8.848938884735107,9.141625633239746,8.516643376350403
1997-05-20,55.527123505735005,P,8.40588092803955,8.763965797424316,8.98245849609375,8.824250316619873,8.817207946777344,9.13865385055542,8.52190042257309
1997-05-21,54.94552833484332,B,8.072076797485352,8.44229679107666,8.897489833831788,8.808474922180176,8.78243444442749,9.132344026565551,8.52443348646164
1997-05-22,54.60284386730396,B,7.616881847381592,8.199527645111084,8.76396689414978,8.771454024314881,8.743402032852172,9.125712952613831,8.524539883136748
1997-05-23,54.521744518461134,B,7.920342445373535,8.084212589263917,8.633478307724,8.752634167671204,8.712255582809448,9.121512112617493,8.52586219549179
1997-05-26,54.50997732929201,B,7.920342445373535,7.987104892730713,8.490851163864136,8.736842036247253,8.688981885910033,9.117613406181336,8.527033774852752
1997-05-27,54.419279377100246,B,7.64722728729248,7.835374164581299,8.299669981002808,8.696796345710755,8.662062768936158,9.111890091896058,8.528045420646668
1997-05-28,54.44006618022643,B,7.677573204040527,7.756473445892334,8.099385118484497,8.643127846717835,8.634539422988892,9.105261559486388,8.529058117866516
1997-05-29,54.57551649502977,B,7.677573204040527,7.768611717224121,7.984069681167602,8.581889319419862,8.605199232101441,9.098935160636902,8.529618663787842
1997-05-30,54.60691232812025,B,7.798961162567139,7.744335460662842,7.914274024963379,8.515127897262573,8.574047584533691,9.092613925933838,8.53063545703888
1997-06-02,54.634860199582285,B,7.829301834106445,7.726127338409424,7.856616115570068,8.449883508682252,8.540474720001221,9.087200441360473,8.532708177566528
1997-06-03,54.853072118557144,B,8.072076797485352,7.811097240447998,7.823235702514649,8.4028470993042,8.510546207427979,9.084214706420898,8.535542678833007
1997-06-04,54.969655635684795,B,7.677573204040527,7.811097240447998,7.783785343170166,8.340637588500977,8.472122039794922,9.079399271011352,8.536706054210663
1997-06-05,55.025249736685744,B,7.616881847381592,7.798958969116211,7.783785343170166,8.273876118659974,8.43793433189392,9.075185647010803,8.538168840408325
1997-06-06,55.0605883143516,B,7.707918167114258,7.780750370025634,7.7625429153442385,8.19801061153412,8.405567350387573,9.071278052330017,8.540388202667236
1997-06-09,55.04620969920234,B,7.707918167114258,7.756473636627197,7.741300487518311,8.116075825691222,8.379256410598755,9.055585083961487,8.542607564926147
1997-06-10,54.943264610695756,B,7.798961162567139,7.701850509643554,7.756473875045776,8.028071928024293,8.355977611541748,9.039291582107545,8.546035664081574
1997-06-11,55.07738111256108,B,8.163116455078125,7.798959159851075,7.805028200149536,7.952206659317016,8.35209394454956,9.024524297714233,8.550531017780305
1997-06-12,55.26150609398399,C,8.254152297973633,7.926413249969483,7.862686109542847,7.923377895355225,8.353058853149413,9.00824987411499,8.556988594532013
1997-06-13,55.52280658594568,C,8.496917724609375,8.084213161468506,7.93248176574707,7.923377895355225,8.35706241607666,8.994100875854492,8.56360505580902
1997-06-16,55.76624862990679,C,8.314844131469727,8.2055983543396,7.981035995483398,7.918826055526734,8.353790893554688,8.979944267272948,8.569160449504853
1997-06-17,55.93339364348921,C,8.193455696105957,8.284497261047363,7.993173885345459,7.908204793930054,8.34809160232544,8.963667259216308,8.57335536956787
1997-06-18,56.072889600422535,C,8.55761432647705,8.363396835327148,8.081177997589112,7.932481670379639,8.350886611938476,8.954960289001464,8.578918950557709
1997-06-19,56.21415438276649,A,8.770035743713379,8.466573524475098,8.19649338722229,7.990139365196228,8.359141330718995,8.946866607666015,8.585996770858765
1997-06-20,56.31778632722876,A,8.982455253601074,8.563681030273438,8.323947095870972,8.043245005607606,8.376489162445068,8.939794912338257,8.593835258483887
1997-06-23,56.434249383065946,A,8.770035743713379,8.654719352722168,8.430158853530884,8.085729670524596,8.391405372619628,8.930599021911622,8.600913078784943
1997-06-24,56.640050139582684,A,8.785208702087402,8.773069953918457,8.52878360748291,8.142628741264343,8.40480827331543,8.921554861068726,8.60897099494934
1997-06-25,56.67034933373557,A,8.800383567810059,8.821623802185059,8.592510318756103,8.19876925945282,8.419725837707519,8.911451177597046,8.617858338356019
1997-06-26,56.580100511909166,A,8.770035743713379,8.821623802185059,8.644098663330078,8.253392386436463,8.431008415222168,8.900438470840454,8.626292514801026
1997-06-27,56.441968794058,A,8.86107349395752,8.797347450256348,8.680514240264893,8.30649800300598,8.439872608184814,8.88942777633667,8.635181879997253
1997-06-30,56.45969821048825,A,9.164536476135254,8.876247596740722,8.765483474731445,8.373259735107421,8.452383708953857,8.8808460521698,8.64619137763977
1997-07-01,56.46236842912225,A,9.210053443908691,8.96121654510498,8.867143249511718,8.430158567428588,8.466410694122315,8.871811094284057,8.657880599498748
1997-07-02,56.60225953400868,A,9.528688430786133,9.106877517700195,8.964250659942627,8.522714328765868,8.489232769012451,8.865054121017456,8.67010803937912
1997-07-03,56.85767185759934,A,9.801802635192873,9.313230895996094,9.067427349090575,8.631960368156433,8.518122825622559,8.860725479125977,8.68339963912964
1997-07-04,57.10293208845121,A,9.801802635192873,9.501376724243164,9.149362087249756,8.736654591560363,8.548224086761474,8.853066024780274,8.696540524959564
1997-07-07,57.05207481730471,A,9.240397453308104,9.516548919677735,9.196398258209229,8.813278555870056,8.568308334350586,8.839792518615722,8.706723685264587
1997-07-08,56.78723443651251,A,8.587961196899414,9.392130470275879,9.17667350769043,8.85272855758667,8.571104736328126,8.820903062820435,8.713644664287568
1997-07-09,56.266472568971885,A,8.193455696105957,9.125083923339844,9.11598072052002,8.854245519638061,8.559954986572265,8.799582509994506,8.7181409740448
1997-07-10,55.68691105822006,A,8.299670219421387,8.824657440185547,9.06894416809082,8.85652141571045,8.547901515960694,8.785077304840089,8.722716271877289
1997-07-11,55.16615331353054,B,8.496917724609375,8.563680458068848,9.032528591156005,8.85652141571045,8.535156078338623,8.771030654907227,8.727222847938538
1997-07-14,54.882122154845796,B,8.542444229125977,8.424089813232422,8.970319366455078,8.867901420593261,8.523321170806884,8.75653081893921,8.732258470058442
1997-07-15,54.80525656803645,B,8.299670219421387,8.366431617736817,8.879281044006348,8.873212146759034,8.509058475494385,8.740814456939697,8.735628106594085
1997-07-16,54.85768291527174,B,8.132768630981445,8.354294204711914,8.739689064025878,8.851969861984253,8.493278579711914,8.723731880187989,8.737861816883088
1997-07-17,54.8652857201441,B,8.132768630981445,8.320913887023925,8.572785663604737,8.820106506347656,8.47689172744751,8.70755765914917,8.740698339939117
1997-07-18,54.762082731601886,B,7.9658660888671875,8.214703559875488,8.389192008972168,8.769277048110961,8.451704483032227,8.690925674438477,8.74194684267044
1997-07-21,54.68108109993914,B,8.132768630981445,8.132768440246583,8.278429126739502,8.737413692474366,8.427427577972413,8.67505428314209,8.743577733039857
1997-07-22,54.80862630481647,B,8.67899227142334,8.208632850646973,8.287532234191895,8.732102870941162,8.409826641082764,8.665553560256958,8.746131248474121
1997-07-23,54.99682617328157,B,8.618307113647461,8.305740547180175,8.330017375946046,8.722999048233032,8.38858434677124,8.654840383529663,8.748833479881286
1997-07-24,55.22158226441303,B,8.55761432647705,8.390709686279298,8.35581178665161,8.712377977371215,8.383122081756591,8.643520278930664,8.7506293964386
1997-07-25,55.50585108547551,B,8.436223983764648,8.484781265258789,8.349742412567139,8.691135501861572,8.381908206939697,8.629472255706787,8.751969070434571
1997-07-28,55.69734465196732,C,8.481748580932617,8.554577255249024,8.343672847747802,8.65699610710144,8.383425559997558,8.616182222366334,8.753837795257569
1997-07-29,55.731441383302375,C,8.815558433532715,8.581890487670899,8.395261669158936,8.637271356582641,8.391619110107422,8.604413528442382,8.757827677726745
1997-07-30,55.81745323992987,A,8.982455253601074,8.654720115661622,8.480230331420898,8.609959697723388,8.409826679229736,8.596130561828613,8.762953460216522
1997-07-31,55.90326577413742,A,8.936935424804688,8.730584335327148,8.560647010803223,8.56671633720398,8.436227750778198,8.589814891815186,8.767851643562317
1997-08-01,55.96010787558877,A,8.697896003723145,8.782918739318848,8.633850002288819,8.511521005630494,8.45177882194519,8.582017202377319,8.77140392780304
1997-08-04,56.08144727816353,A,8.789138793945312,8.844396781921386,8.699487018585206,8.488958072662353,8.469154748916626,8.57906831741333,8.775713832378388
1997-08-05,56.14097082054595,A,8.834760665893555,8.848237228393554,8.715063858032227,8.50129804611206,8.492905416488647,8.577484092712403,8.780854682922364
1997-08-06,56.21977665044772,A,9.123671531677246,8.87648048400879,8.765600299835205,8.547808837890624,8.521827383041382,8.578183403015137,8.788042907714845
1997-08-07,56.29897348198932,A,9.123671531677246,8.913827705383301,8.822206020355225,8.589008903503418,8.550749349594117,8.577974290847779,8.796135382652283
1997-08-08,56.36458247043462,A,8.849960327148438,8.94424057006836,8.863579654693604,8.60666103363037,8.571769332885742,8.572908458709717,8.802611494064331
1997-08-11,56.41202878562982,A,9.032431602478027,8.992899131774902,8.918647956848144,8.631160402297974,8.595831928253174,8.568153324127197,8.809697775840759
1997-08-12,56.400607601186415,A,8.910786628723145,9.00810432434082,8.928170776367187,8.661716222763062,8.61260612487793,8.561576166152953,8.814513792991638
1997-08-13,56.235918911838134,A,8.758723258972168,8.935114669799805,8.905797576904297,8.693013954162598,8.634229125976562,8.553175582885743,8.81826729774475
1997-08-14,56.05333917342271,A,8.667490005493164,8.843878364562988,8.878853034973144,8.719750022888183,8.655241289138793,8.546587810516357,8.82156463623047
1997-08-15,55.99276466815106,A,8.697896003723145,8.81346549987793,8.878853034973144,8.756351518630982,8.675040845870972,8.540304098129273,8.824409627914429
1997-08-18,55.82343824729017,P,8.515422821044922,8.71006374359131,8.851481437683105,8.775484228134156,8.691190938949585,8.53522367477417,8.826040048599243
1997-08-19,55.98589091889051,P,9.48861598968506,8.825629615783692,8.916866970062255,8.815965414047241,8.724984035491943,8.540480823516846,8.831478786468505
1997-08-20,56.03225810548373,P,8.849960327148438,8.843877029418945,8.889495849609375,8.82754807472229,8.73872091293335,8.545407428741456,8.833875336647033
1997-08-21,56.36840131840861,A,9.762325286865234,9.06284408569336,8.953361225128173,8.887783622741699,8.768884372711181,8.560971612930297,8.839927129745483
1997-08-22,56.59782923719686,A,9.549443244934082,9.233153533935546,9.023309516906739,8.94344458580017,8.789934883117676,8.573498649597168,8.844914512634277
1997-08-25,56.87697323887753,A,9.458205223083496,9.421710014343262,9.065886878967286,8.992267417907716,8.81280210494995,8.58329649925232,8.84823694705963
1997-08-26,56.727254926517695,A,9.199695587158203,9.36392593383789,9.09477777481079,9.01147427558899,8.832926902770996,8.590509252548218,8.852533292770385
1997-08-27,56.78091767839481,A,9.108464241027832,9.415626716613769,9.129751873016357,9.017774724960328,8.843943901062012,8.597415256500245,8.855466899871827
1997-08-28,56.60683139176211,A,9.579854011535645,9.37913246154785,9.220988273620605,9.049920654296875,8.860140266418457,8.609640798568726,8.860455260276794
1997-08-29,56.46250096332161,A,9.397382736206056,9.348720359802247,9.290936946868896,9.08489499092102,8.868438816070556,8.622463989257813,8.864229111671447
1997-09-01,56.36848239984034,A,9.397382736206056,9.336555862426758,9.379132938385009,9.115307188034057,8.88098575592041,8.63619556427002,8.867398548126221
1997-09-02,56.434410738324935,A,9.50382137298584,9.397381019592284,9.380653476715088,9.148760223388672,8.895358009338379,8.650083141326904,8.87185565471649
1997-09-03,56.508627947076604,A,9.48861598968506,9.473411369323731,9.44451904296875,9.167007446289062,8.909122657775878,8.6644242477417,8.87608567237854
1997-09-04,56.441569645158275,A,9.534235000610352,9.464287567138673,9.421710014343262,9.187535619735717,8.924406642913818,8.677707529067993,8.880543785095215
1997-09-05,56.41734354565096,A,9.48861598968506,9.482534217834473,9.41562728881836,9.21946840286255,8.93695749282837,8.688415050506592,8.88432047367096
1997-09-08,56.34514001527726,A,9.473413467407228,9.497740364074708,9.417148113250734,9.241517496109008,8.943135032653808,8.697759370803833,8.88741677761078
1997-09-09,56.26435084247501,A,9.382179260253906,9.473411941528322,9.435396480560303,9.265087127685547,8.946577548980713,8.706494121551513,8.890812377929688
1997-09-10,56.105943896206135,P,9.184493064880373,9.412587356567384,9.442999362945558,9.286375617980957,8.939693641662597,8.714463205337525,8.894428310394288
1997-09-11,56.01100297459528,P,9.214906692504885,9.34872169494629,9.406504631042482,9.313746452331543,8.927955722808838,8.723039274215699,8.89819631099701
1997-09-12,55.881439670674574,P,9.093254089355469,9.269649314880372,9.376091766357423,9.33351435661316,8.91378475189209,8.731004419326782,8.90196044921875
1997-09-15,55.84307971580643,P,9.214906692504885,9.217947959899902,9.357844161987305,9.368488550186157,8.913274936676025,8.740791635513306,8.906332850456238
1997-09-16,55.921057813598054,P,9.655887603759766,9.272689628601075,9.373050785064699,9.376852130889892,8.934633464813233,8.75286910057068,8.912456865310668
1997-09-17,56.19668777927607,A,9.975218772888184,9.430834770202637,9.421711063385011,9.43311505317688,8.970268726348877,8.765111856460571,8.92123516559601
1997-09-18,56.44592584656373,A,9.975218772888184,9.582897186279297,9.465809440612794,9.443759727478028,9.003779697418214,8.775840606689453,8.929862389564514
1997-09-19,56.79426883778706,A,10.233715057373049,9.810989379882814,9.540319347381592,9.477973318099975,9.038515644073486,8.786835861206054,8.939026622772216
1997-09-22,57.05983395707551,A,10.218503952026367,10.011708831787109,9.614828395843507,9.51598825454712,9.072036838531494,8.79767900466919,8.94751042842865
1997-09-23,57.309751003448696,A,10.553046226501465,10.19114055633545,9.731915092468261,9.583655786514282,9.117104358673096,8.81308141708374,8.958422408103942
1997-09-24,57.47735566633637,A,10.81154727935791,10.358406257629394,9.894620513916015,9.668809938430787,9.170679931640626,8.83197925567627,8.970626893043518
1997-09-25,57.60782104998416,A,10.583460807800291,10.480054664611817,10.031475925445557,9.718990278244018,9.219693775177001,8.848292751312256,8.981237664222718
1997-09-26,57.72660458368708,A,10.872374534606934,10.607786560058594,10.209387969970702,9.792739868164062,9.277823944091796,8.864764213562012,8.992990822792054
1997-09-29,57.887391847656836,A,11.024435997009276,10.768972969055174,10.390340900421142,9.874092531204223,9.335657291412353,8.881542434692383,9.004899940490724
1997-09-30,57.90006982470275,A,11.130882263183594,10.8845401763916,10.537840366363525,9.955445575714112,9.384695091247558,8.897260866165162,9.017039055824279
1997-10-01,57.80654956626813,A,11.16128921508789,10.954488563537597,10.656447410583496,10.039079236984254,9.435554733276367,8.912069540023804,9.029330205917358
1997-10-02,57.8312900570407,A,11.085261344909668,11.054848670959473,10.767451667785645,10.116630554199219,9.48610767364502,8.934614877700806,9.040939035415649
1997-10-03,57.80827299607595,A,11.252530097961426,11.130879783630371,10.869333171844483,10.204826259613037,9.542433795928956,8.962171001434326,9.053686389923095
1997-10-06,57.77673373792217,A,11.358966827392578,11.197785949707031,10.983379459381103,10.299103927612304,9.599978160858154,8.991701860427856,9.066663746833802
1997-10-07,57.764181640571394,A,11.343767166137695,11.240362930297852,11.062451553344726,10.397183322906494,9.650542335510254,9.021080722808838,9.079867286682129
1997-10-08,57.73871408882693,A,11.191701889038086,11.246445465087891,11.100467014312745,10.49754376411438,9.694727268218994,9.052276973724366,9.092310500144958
1997-10-09,57.75966971864036,A,11.282940864562988,11.285981369018554,11.170415019989013,10.600945472717285,9.74164737701416,9.08893756389618,9.107325258255004
1997-10-10,57.704285700503256,A,11.206905364990234,11.276856422424316,11.203868103027343,10.706628036499023,9.791827564239503,9.121803193092346,9.12165765285492
1997-10-13,57.674764528319734,A,11.45020580291748,11.295104217529296,11.246445083618164,10.818392992019653,9.845048904418945,9.157101826667786,9.137357616424561
1997-10-14,57.70711973649506,A,11.571853637695312,11.34072151184082,11.290542221069336,10.914191293716431,9.89979076385498,9.196348090171814,9.154119091033936
1997-10-15,57.72111182543322,A,11.389379501342772,11.380257034301758,11.313351249694824,10.98489933013916,9.94510492324829,9.233466153144837,9.169363856315613
1997-10-16,57.79741546726475,A,11.860769271850586,11.495822715759278,11.390902042388916,11.07917685508728,9.999846878051757,9.275298113822936,9.18711663722992
1997-10-17,57.86270390127756,A,11.67829704284668,11.590101051330567,11.433478736877442,11.151405954360962,10.056413612365724,9.314091472625732,9.203352699279785
1997-10-20,57.826267292819416,A,11.60226345062256,11.620512580871582,11.45780839920044,11.220593929290771,10.107810249328613,9.351821088790894,9.219510765075684
1997-10-21,57.780621657278964,A,11.739123344421388,11.653966522216797,11.497344017028809,11.279897785186767,10.164376983642578,9.388491554260254,9.236353130340577
1997-10-22,57.828252752398036,A,11.693500518798828,11.714790725708008,11.547523880004883,11.323995447158813,10.223072528839111,9.428650827407838,9.254025049209595
1997-10-23,57.636032389613206,A,11.45020580291748,11.632678031921387,11.564250373840332,11.367332696914673,10.278726844787597,9.466984066963196,9.271084856986999
1997-10-24,57.54400591219244,A,11.556648254394531,11.608348274230957,11.599224662780761,11.401546382904053,10.335901889801026,9.505471367835998,9.288374710083009
1997-10-27,57.24460793950308,A,10.765928268432615,11.441081237792968,11.530796909332276,11.38862099647522,10.380911998748779,9.536051468849182,9.295818276405335
1997-10-28,56.93042394402517,P,10.978814125061035,11.2890193939209,11.471492958068847,11.381017589569092,10.4107159614563,9.567849998474122,9.303570790290832
1997-10-29,56.732345000343145,P,11.389379501342772,11.228195190429688,11.471492958068847,11.392422103881836,10.461504344940186,9.600112628936767,9.3123184633255
1997-10-30,56.46854363337051,P,10.948410034179688,11.12783603668213,11.380257034301758,11.385579538345336,10.485226039886475,9.627055206298827,9.31765254020691
1997-10-31,56.211807904328964,P,11.120237350463867,11.040553855895997,11.324451065063476,11.378964900970459,10.51664192199707,9.653288402557372,9.323694639205932
1997-11-03,56.34272751716461,P,11.226865768432615,11.132741355895996,11.286911296844483,11.37235984802246,10.552015132904053,9.682408618927003,9.331176443099976
1997-11-04,56.40626685349517,P,11.044068336486816,11.145792198181152,11.217405796051025,11.357374906539917,10.588902587890624,9.710914745330811,9.33729100227356
1997-11-05,56.4009837640333,P,11.39443016052246,11.14680233001709,11.187498760223388,11.367511320114136,10.634621906280518,9.739282903671265,9.347121596336365
1997-11-06,56.6345857823174,P,11.531532287597656,11.263426780700684,11.195631408691407,11.37994089126587,10.673655471801759,9.766897869110107,9.356882238388062
1997-11-07,56.744615186661484,A,11.33349895477295,11.3060791015625,11.173316478729248,11.386270570755006,10.712377796173095,9.790408306121826,9.365101609230042
1997-11-10,56.74830548740591,A,11.27256965637207,11.31521987915039,11.223980617523193,11.377388763427735,10.749881534576415,9.815433645248413,9.373016333580017
1997-11-11,56.82314679723001,A,11.287800788879396,11.363966369628907,11.25487928390503,11.363186120986938,10.785561122894286,9.840459566116333,9.381007213592529
1997-11-12,56.70913195365491,A,11.07453727722168,11.29998779296875,11.22339506149292,11.347444009780883,10.81727954864502,9.86320110321045,9.387326140403747
1997-11-13,56.45983115903658,P,10.876506805419922,11.168982696533202,11.216204738616943,11.29823088645935,10.84412498474121,9.884265813827515,9.392352142333984
1997-11-14,56.26945424948992,P,10.754639625549316,11.053210830688476,11.179644966125489,11.252048015594482,10.869445457458497,9.903201475143433,9.396314625740052
1997-11-17,56.158479423228506,P,11.105006217956545,11.019698143005371,11.16745901107788,11.227185153961182,10.902077312469482,9.922606172561645,9.401726112365722
1997-11-18,56.082253359957654,P,11.211634635925291,11.004464912414551,11.184215641021728,11.200810718536378,10.93866641998291,9.94262198448181,9.407216539382935
1997-11-19,56.15500530371048,P,11.33349895477295,11.056257247924805,11.178122520446777,11.182810640335083,10.981646537780762,9.96067008972168,9.412862105369568
1997-11-20,56.369393548440875,P,11.546764373779297,11.190308761596679,11.17964572906494,11.187638568878175,11.02828369140625,9.978119707107544,9.41942259311676
1997-11-21,56.5772770348128,A,11.39443016052246,11.318266868591309,11.185738849639893,11.17952766418457,11.07430721282959,9.99404598236084,9.423556003570557
1997-11-24,56.63612009053429,A,11.150704383850098,11.32740650177002,11.173552322387696,11.198766469955444,11.113023166656495,10.01314905166626,9.42647078514099
1997-11-25,56.61068847618165,A,11.02883243560791,11.290846061706542,11.147655487060547,11.201267385482788,11.140482063293456,10.037557764053345,9.42923041343689
1997-11-26,56.566973034167894,A,11.120237350463867,11.248193740844727,11.152225494384766,11.187810277938842,11.163382434844971,10.066825580596923,9.433204045295716
1997-11-27,56.469209505974845,P,11.120237350463867,11.162888336181641,11.17659854888916,11.196401643753052,11.186282806396484,10.095031251907349,9.440054278373719
1997-11-28,56.373611065904726,A,11.044068336486816,11.092815971374511,11.20554141998291,11.192593193054199,11.20248987197876,10.120502758026124,9.445766706466674
1997-12-01,56.4161496023955,P,11.34873390197754,11.132421875,11.22991418838501,11.198686599731445,11.225094470977783,10.14856565475464,9.452548236846924
1997-12-02,56.58294496615906,A,11.561996459960938,11.239054679870605,11.264950370788574,11.224583005905151,11.245273475646973,10.181188917160034,9.461001687049865
1997-12-03,56.745117122415,A,11.71433162689209,11.35787353515625,11.303033638000489,11.240578079223633,11.263329162597657,10.21700454711914,9.470368213653565
1997-12-04,56.88715582863431,A,11.744794845581056,11.482785034179688,11.322836685180665,11.251241207122803,11.286555843353272,10.253124809265136,9.480341234207152
1997-12-05,57.09207594293506,A,11.790491104125977,11.63206958770752,11.362442779541016,11.274090814590455,11.304918174743653,10.291371059417724,9.491148366928101
1997-12-08,57.22777261228143,A,11.927592277526855,11.747841262817383,11.440131568908692,11.306841945648193,11.322981300354003,10.32931929588318,9.502186789512635
1997-12-09,57.21105831624757,A,11.775262832641602,11.790494537353515,11.514774608612061,11.331215047836304,11.335868911743164,10.360282001495362,9.51291778087616
1997-12-10,57.08844355755573,A,11.485827445983888,11.744793701171876,11.551333618164062,11.351779556274414,11.342359676361085,10.388957204818725,9.521898794174195
1997-12-11,56.940573629187334,A,11.363969802856444,11.668628692626953,11.57570686340332,11.37615270614624,11.34793384552002,10.41702075958252,9.530270519256591
1997-12-12,56.80518465841766,A,11.531532287597656,11.61683692932129,11.624453258514404,11.414997339248657,11.353513889312744,10.447973842620849,9.538723049163819
1997-12-15,56.67398297185428,A,11.775262832641602,11.586371040344238,11.66710615158081,11.44851016998291,11.361839809417724,10.480908985137939,9.548545603752137
1997-12-16,56.706548125837806,A,12.12562656402588,11.656443786621093,11.723469161987305,11.49420976638794,11.377476997375489,10.51400966644287,9.559211597442626
1997-12-17,56.750936649203005,A,11.775262832641602,11.714330863952636,11.729562282562256,11.516297960281372,11.389148216247559,10.541937742233277,9.569034152030945
1997-12-18,56.869587246830015,A,11.927592277526855,11.827055358886719,11.747842025756835,11.53533935546875,11.402041244506837,10.571844310760499,9.580829601287842
1997-12-19,56.90301529513928,A,11.805726051330566,11.8818941116333,11.749365520477294,11.555904150009155,11.414017658233643,10.602922611236572,9.592469906806945
1997-12-22,57.022317520918676,A,12.247492790222168,11.976340103149415,11.781355571746825,11.61074357032776,11.429963397979737,10.637506151199341,9.608287234306335
1997-12-23,57.152619257790825,A,12.658785820007324,12.082971954345703,11.8697078704834,11.69224123954773,11.451702041625976,10.67574640274048,9.626615247726441
1997-12-24,57.384980493059366,A,12.567388534545898,12.241397094726562,11.977863979339599,11.76459879875183,11.47526222229004,10.710183572769164,9.644183487892152
1997-12-25,57.54213428534328,A,12.567388534545898,12.36935634613037,12.098205852508546,11.836956357955932,11.489394607543945,10.744620742797851,9.661297516822815
1997-12-26,57.768701430515,A,12.628315925598145,12.533874320983887,12.207884216308594,11.9161687374115,11.508394985198974,10.782404298782348,9.677656378746033
1997-12-29,57.847501372166896,A,12.750191688537598,12.634414100646973,12.305377101898193,11.986241626739503,11.531353549957275,10.819581899642944,9.693867611885072
1997-12-30,57.86718085213354,A,13.131014823913574,12.728859901428223,12.405915927886962,12.064692544937134,11.55919137954712,10.86178418159485,9.711680173873901
1997-12-31,57.9211336928366,A,13.207183837890623,12.856818962097169,12.549108028411865,12.13933515548706,11.589465045928955,10.906268787384032,9.729722185134888
1998-01-01,58.00825169558339,A,13.207183837890623,12.984778022766113,12.677067184448243,12.21245460510254,11.624604606628418,10.951665725708008,9.749126768112182
1998-01-02,58.0611490410355,A,13.222417831420898,13.103598403930665,12.818736362457276,12.284050941467285,11.657919998168945,10.996910943984986,9.76860752105713
1998-01-05,58.134217536401934,A,13.161480903625488,13.185856246948243,12.910135173797608,12.345745372772218,11.705831050872803,11.04337152481079,9.78929759979248
1998-01-06,58.108024635568945,A,13.268118858337402,13.213277053833007,12.971068477630615,12.420388174057006,11.75161714553833,11.081166553497315,9.81082368850708
1998-01-07,57.95739381917934,A,12.91775131225586,13.155390548706055,13.006104755401612,12.491984367370605,11.782184581756592,11.121844463348388,9.833625946044922
1998-01-08,57.80003080837227,A,12.932988166809082,13.100551414489747,13.042664718627929,12.570435285568237,11.82187614440918,11.153551092147827,9.857261352539062
1998-01-09,57.57590350014158,A,12.750191688537598,13.006106185913087,13.054852294921876,12.631368255615234,11.854475231170655,11.185558576583862,9.879528613090516
1998-01-12,57.397247361959096,A,12.887293815612791,12.951268768310547,13.068562507629395,12.686969804763795,11.887683792114258,11.219849462509154,9.901572980880736
1998-01-13,57.32120857801734,A,13.146255493164062,12.926896095275879,13.070086574554443,12.738001251220703,11.929727535247803,11.259315061569215,9.924912157058715
1998-01-14,57.4355189149805,A,13.42044734954834,13.027435302734375,13.091412925720215,12.82026047706604,11.97024787902832,11.30243489265442,9.949925074577331
1998-01-15,57.84447985200572,A,14.517239570617676,13.344285583496093,13.22241849899292,12.949742841720582,12.029962024688722,11.35180874824524,9.980724773406983
1998-01-16,58.370610520294285,A,14.547704696655272,13.70378818511963,13.354947185516357,13.086841773986816,12.094246139526367,11.403311967849731,10.012887978553772
1998-01-19,58.84853541478737,A,14.547704696655272,14.035870361328126,13.493569564819335,13.201852369308472,12.159748840332032,11.454815187454223,10.045505375862122
1998-01-20,59.30497619940295,A,14.806666374206545,14.36795253753662,13.64742431640625,13.309246397018432,12.230126152038574,11.507843637466431,10.078963389396668
1998-01-21,59.58909653876258,A,14.593400955200195,14.602543258666993,13.814989280700683,13.410547018051147,12.300503425598144,11.558891487121581,10.11165786743164
1998-01-22,59.342087416030175,A,14.15164279937744,14.529423904418945,13.93685474395752,13.489759731292725,12.366006145477295,11.605065565109253,10.141386547088622
1998-01-23,58.99398345015586,A,13.953606605529783,14.410604286193848,14.057196235656738,13.556024265289306,12.429985485076905,11.649715471267701,10.169065260887146
1998-01-26,58.790007768541074,A,14.456303596496582,14.392324066162109,14.214097213745116,13.641329860687256,12.497011432647705,11.699544372558593,10.198651871681214
1998-01-27,58.66856796496609,A,15.00469970703125,14.43193073272705,14.399941635131835,13.73501410484314,12.572872734069824,11.755769577026367,10.231131849288941
1998-01-28,58.714496307155265,A,15.370304107666016,14.587311363220214,14.594927310943604,13.843170118331908,12.653608837127685,11.817627687454223,10.266045446395873
1998-01-29,59.12623056019411,A,15.91868782043457,14.940720367431641,14.735072135925293,13.978745317459106,12.741047306060791,11.88466549873352,10.30385238647461
1998-01-30,59.603673306488226,A,15.872997283935549,15.324598503112792,14.86760139465332,14.11127429008484,12.830618648529052,11.95246293067932,10.341733675003052
1998-02-02,59.99735143350912,A,16.1319637298584,15.659730529785156,15.026027297973632,14.259798431396485,12.930243835449218,12.021633501052856,10.38121256828308
1998-02-03,60.11511110293682,A,15.842529296875,15.827296447753906,15.129613590240478,14.388518953323365,13.026517772674561,12.083499917984009,10.418184509277344
1998-02-04,60.10164665080858,A,15.872997283935549,15.927835083007812,15.257573223114013,14.536281251907349,13.121572971343994,12.142477703094482,10.453794779777526
1998-02-05,59.87516720094169,A,15.694242477416992,15.882946014404297,15.411833190917969,14.674343967437744,13.213053073883056,12.19966794013977,10.487754273414613
