Date,GRADE,GPS,BAC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-14,,,1.0899900197982788,1.10885488986969,1.135580611228943,1.14108304977417,1.1334845995903016,,
1984-02-15,,,1.100470781326294,1.1025665998458862,1.1287682294845582,1.139510977268219,1.1344278717041016,,
1984-02-16,,,1.100470781326294,1.1015186548233031,1.1224798440933228,1.1376768887042998,1.1350567173957824,,
1984-02-17,,,1.0952301025390625,1.0962783575057984,1.1130472660064696,1.135056698322296,1.1351615190505981,,
1984-02-20,,,1.0952301025390625,1.0962783575057984,1.1072828769683838,1.1326985299587249,1.1354759454727172,,
1984-02-21,,,1.0742690563201904,1.0931341648101807,1.1009945273399353,1.1295543551445006,1.1348471164703369,,
1984-02-22,,,1.0847495794296265,1.089989924430847,1.0962782621383667,1.126148134469986,1.1344278979301452,,
1984-02-23,,,1.0585477352142334,1.081605315208435,1.091561985015869,1.1219558477401734,1.1340086770057678,,
1984-02-24,,,1.0795087814331057,1.0784610509872437,1.087369704246521,1.1182875871658324,1.1337990522384644,,
1984-02-27,,,1.0899900197982788,1.0774130344390869,1.0868456959724426,1.1148813843727112,1.1339038610458374,,
1984-02-28,,,1.0690284967422483,1.0763649225234986,1.0847495436668395,1.1101650774478913,1.1329606032371522,,
1984-02-29,,,1.0742690563201904,1.0742688179016113,1.0821293711662292,1.1054488003253937,1.1318077397346498,,
1984-03-01,,,1.0480667352676392,1.0721726179122926,1.0768889665603638,1.0996844053268433,1.1298163962364196,,
1984-03-02,,,1.0637885332107544,1.0690285682678222,1.073744809627533,1.0933960378170013,1.1282442975044251,,
1984-03-05,,,1.0637885332107544,1.0637882709503175,1.070600652694702,1.088941764831543,1.1266721987724304,,
1984-03-06,,,1.0533071756362915,1.060644006729126,1.0685044646263122,1.0847494959831239,1.1244712495803832,,
1984-03-07,,,1.0480667352676392,1.0554035425186157,1.0648361802101136,1.08055722117424,1.1221654915809631,,
1984-03-08,,,1.0323456525802612,1.0522593259811401,1.0622159719467164,1.0768889784812927,1.1197549247741698,,
1984-03-09,,,1.0375854969024658,1.0470187187194824,1.0580236434936523,1.0726966738700867,1.1175539565086365,,
1984-03-12,,,1.0375854969024658,1.0417781114578246,1.052783191204071,1.0698144435882568,1.115352988243103,,
1984-03-13,,,1.0533071756362915,1.0417781114578246,1.0512110590934753,1.0679803013801574,1.1137808871269226,,
1984-03-14,,,1.0480667352676392,1.0417781114578246,1.0485908269882203,1.0653600990772247,1.1118943524360656,,
1984-03-15,,,1.0533071756362915,1.0459704160690309,1.0491148710250855,1.0630019187927247,1.1100078177452088,,
1984-03-16,,,1.0533071756362915,1.049114751815796,1.0480667352676392,1.060905772447586,1.1078068685531617,,
1984-03-19,,,1.0533071756362915,1.052259087562561,1.0470185995101928,1.0588096261024476,1.1053963208198547,,
1984-03-20,,,1.0480667352676392,1.0512109994888306,1.0464945554733276,1.05749951004982,1.1031953740119933,,
1984-03-21,,,1.0585477352142334,1.0533071994781493,1.047542655467987,1.0561894178390503,1.1013088488578797,,
