Date,GRADE,GPS,MOH,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2004-11-12,52.22414662558355,A,27.459999084472656,27.42133331298828,26.647333335876464,25.369999885559082,24.435600090026856,23.42040002822876,22.833966655731203
2004-11-15,52.25262935690955,A,27.700000762939453,27.595999908447265,26.90666675567627,25.528333282470705,24.53346675872803,23.450333366394045,22.89199999809265
2004-11-16,52.239110486647014,A,27.933332443237305,27.71599998474121,27.193333244323732,25.754999923706055,24.621200065612793,23.480666694641112,22.947233324050902
2004-11-17,52.229273423642205,A,28.399999618530277,27.87599983215332,27.51999988555908,25.970333290100097,24.72080005645752,23.510133361816408,23.001233320236206
2004-11-18,52.003146905585105,A,27.6200008392334,27.822666549682616,27.60933322906494,26.154666709899903,24.785466728210448,23.533800048828127,23.042599992752073
2004-11-19,51.96909678435614,A,28.26666641235352,27.98400001525879,27.702666664123534,26.39466667175293,24.87520004272461,23.564600048065184,23.088733320236205
2004-11-22,51.97081707610022,A,28.57333374023437,28.158666610717773,27.87733325958252,26.648666667938233,24.974400062561035,23.598466720581055,23.13639998435974
2004-11-23,52.00583875808016,A,29.13333320617676,28.398666763305663,28.057333374023436,26.915333366394044,25.087866744995118,23.640533390045167,23.186766653060914
2004-11-24,51.92828768705542,A,28.933332443237305,28.50533332824707,28.190666580200194,27.10900001525879,25.20000003814697,23.679533386230467,23.234599981307984
2004-11-25,52.09306693839746,A,28.933332443237305,28.76799964904785,28.295333099365234,27.325666618347167,25.312533340454102,23.724466705322264,23.27919998168945
2004-11-26,52.14469482947209,A,28.979999542236328,28.910666275024415,28.447333145141602,27.547333240509033,25.43213333129883,23.768133373260497,23.32463331222534
2004-11-29,52.104704377429634,A,29.053333282470703,29.00666618347168,28.582666397094727,27.744666576385498,25.541866645812988,23.81140003204346,23.37006664276123
2004-11-30,51.94981543117095,A,28.96666717529297,28.973332977294923,28.685999870300293,27.939666557312012,25.64319999694824,23.854733371734618,23.408899974822997
2004-12-01,51.93108605271033,A,29.233333587646484,29.033333206176756,28.769333267211913,28.144666576385497,25.761733322143556,23.90273338317871,23.44969997406006
2004-12-02,51.83964332759525,A,29.11333274841309,29.069333267211913,28.918666458129884,28.26399984359741,25.868666648864746,23.950533390045166,23.489766635894775
2004-12-03,51.791217406642964,A,29.67333221435547,29.207999801635744,29.059333038330077,28.380999851226807,25.987466621398926,24.007533378601075,23.53246663093567
2004-12-06,51.785615339265355,A,29.700000762939453,29.337333297729494,29.171999740600587,28.524666500091552,26.113599967956542,24.06693338394165,23.57253330230713
2004-12-07,51.785069257943896,A,29.600000381469727,29.463999938964843,29.21866645812988,28.63799991607666,26.231999969482423,24.122933387756348,23.611033306121826
2004-12-08,51.777703508295296,A,29.86666679382324,29.590666580200196,29.311999893188478,28.751333236694336,26.353599967956544,24.187200050354004,23.65123330116272
2004-12-09,51.95969915536181,A,30.899999618530277,29.947999954223633,29.508666610717775,28.901999855041502,26.4982666015625,24.264266719818114,23.69523329734802
2004-12-10,52.01280379041606,A,30.333332061767575,30.079999923706055,29.6439998626709,29.04566650390625,26.634933242797853,24.339266719818117,23.736766624450684
2004-12-13,52.16936907654536,A,31.200000762939453,30.379999923706055,29.858666610717773,29.22066650390625,26.77879993438721,24.424600048065187,23.7828666305542
2004-12-14,52.60862376344949,A,32.79999923706055,31.019999694824218,30.24199981689453,29.463999843597414,26.95146656036377,24.526600036621094,23.835899963378907
2004-12-15,52.90470074340641,A,32.233333587646484,31.493333053588866,30.54199981689453,29.655666542053222,27.105866584777832,24.62886671066284,23.887233295440673
2004-12-16,53.10705955962774,A,32.66666793823242,31.846666717529295,30.897333335876464,29.907999897003172,27.269333267211913,24.73653339385986,23.9411332988739
2004-12-17,53.308254485715,A,32.2400016784668,32.22800064086914,31.154000282287598,30.10666666030884,27.422133293151855,24.837733402252198,23.99299997329712
2004-12-20,53.298581791394405,A,31.833332061767575,32.35466690063477,31.36733341217041,30.269666576385497,27.563466606140135,24.934733390808105,24.043166637420654
2004-12-21,52.949868146890196,A,31.46666717529297,32.08800048828125,31.554000091552734,30.38633327484131,27.700266609191896,25.032400054931642,24.091499977111816
2004-12-22,52.72769825425041,A,31.433332443237305,31.928000259399415,31.71066665649414,30.51133327484131,27.84266658782959,25.13146671295166,24.1396666431427
2004-12-23,52.42057083528823,A,31.49333381652832,31.693333435058594,31.770000076293947,30.63933334350586,27.99133327484131,25.234666728973387,24.18843331336975
2004-12-24,52.25661754526638,A,31.49333381652832,31.543999862670898,31.88600025177002,30.76500005722046,28.143466606140137,25.346333389282226,24.240799980163573
2004-12-27,52.09202004056382,A,30.920000076293945,31.361333465576173,31.858000183105467,30.858333396911622,28.271199951171877,25.455200061798095,24.291899976730345
2004-12-28,52.09361670965143,A,31.36000061035156,31.34000015258789,31.71400032043457,30.97800006866455,28.4303999710083,25.567800064086914,24.348699979782104
2004-12-29,52.18280311721918,P,31.96666717529297,31.446667098999022,31.68733367919922,31.114666748046876,28.58786666870117,25.68840005874634,24.414199981689453
2004-12-30,52.260239028682065,P,31.753332138061523,31.498666763305664,31.596000099182127,31.246666717529298,28.744266662597656,25.80693338394165,24.478299980163573
2004-12-31,52.164420871498805,P,30.920000076293945,31.38400001525879,31.463999938964843,31.309000110626222,28.893333320617675,25.915933380126955,24.53886664390564
2005-01-03,52.2288097428177,A,31.13333320617676,31.42666664123535,31.39400005340576,31.380666732788086,29.046133308410646,26.026400051116944,24.598999977111816
2005-01-04,52.366641107112166,A,32.073333740234375,31.569333267211913,31.454666709899904,31.504333400726317,29.21159999847412,26.147600059509276,24.662133312225343
2005-01-05,52.31305002779546,A,31.86666679382324,31.54933319091797,31.498000144958496,31.60433340072632,29.347733345031738,26.265200061798097,24.723733310699462
2005-01-06,52.27871955981033,A,31.799999237060547,31.558666610717772,31.528666687011718,31.64933338165283,29.491733322143556,26.383466720581055,24.78459997177124
2005-01-07,52.42020681757538,A,31.926666259765625,31.75999984741211,31.571999931335448,31.729000091552734,29.639333305358885,26.502066707611085,24.845999965667726
2005-01-10,52.48899565401703,A,32.1533317565918,31.963999557495118,31.695333099365236,31.77666664123535,29.780266609191894,26.622533359527587,24.89983328819275
2005-01-11,52.49915280856149,A,33.2599983215332,32.20133247375488,31.8853328704834,31.799666595458984,29.944133224487306,26.753800010681154,24.959299945831297
2005-01-12,52.61700697629856,A,33.46666717529297,32.521332550048825,32.0353328704834,31.861333274841307,30.11079990386963,26.881333351135254,25.020633277893065
2005-01-13,53.00252889431195,A,35.30666732788086,33.22266616821289,32.39066638946533,31.99333324432373,30.28239990234375,27.031000022888183,25.09216661453247
2005-01-14,53.244524179078546,A,34.61333465576172,33.75999984741211,32.75999984741211,32.111999893188475,30.427999954223633,27.170466690063478,25.16023328781128
2005-01-17,53.489803434811726,A,34.61333465576172,34.252000427246095,33.10799999237061,32.251000022888185,30.583733291625975,27.301933364868162,25.22733329772949
2005-01-18,53.56048762961118,A,34.45333480834961,34.490667724609374,33.34600009918213,32.400333404541016,30.726133346557617,27.425133380889893,25.292933311462402
2005-01-19,53.53708069842131,A,33.939998626708984,34.58533401489258,33.5533332824707,32.5256667137146,30.8529333114624,27.544466705322264,25.358166637420656
2005-01-20,53.16675884795333,A,33.80666732788086,34.28533401489258,33.75400009155273,32.641333389282224,30.971333312988282,27.65693338394165,25.42126664161682
2005-01-21,52.89887595224795,A,33.80666732788086,34.124000549316406,33.942000198364255,32.757000064849855,31.098266677856444,27.76693338394165,25.483499975204467
2005-01-24,52.58974115214058,A,33.400001525878906,33.881333923339845,34.06666717529297,32.8810001373291,31.212266693115236,27.872866725921632,25.5446999835968
2005-01-25,52.30415484753528,A,33.2599983215332,33.64266662597656,34.06666717529297,32.976000022888186,31.31880001068115,27.970000038146974,25.60433331489563
2005-01-26,52.07056843093712,A,33.22666549682617,33.5,34.04266700744629,33.03899993896484,31.41533332824707,28.068066692352296,25.663133306503298
2005-01-27,51.86009825926649,A,33.133331298828125,33.365332794189456,33.82533340454101,33.107999897003175,31.525599937438965,28.155533332824707,25.717133302688598
2005-01-28,51.57294597077873,P,32.413333892822266,33.086666107177734,33.60533332824707,33.18266658782959,31.60853328704834,28.241866664886473,25.769066638946533
2005-01-31,51.44990701276049,P,33.1533317565918,33.037332153320314,33.45933303833008,33.28366651535034,31.70013324737549,28.33726665496826,25.824333295822143
2005-02-01,51.39674117638655,P,33.233333587646484,33.03199920654297,33.33733291625977,33.341666507720944,31.782133255004883,28.435,25.87946662902832
2005-02-02,51.28476652031992,P,32.51333236694336,32.8893325805664,33.1946662902832,33.373999786376956,31.853733253479003,28.526866645812987,25.930066623687743
2005-02-03,51.24052725253733,P,32.3466682434082,32.73199996948242,33.048666381835936,33.401333236694335,31.92199996948242,28.61726665496826,25.98076663017273
2005-02-04,51.293215659937886,P,32.606666564941406,32.77066650390625,32.928666305541995,33.435333251953125,31.994533309936525,28.713333320617675,26.02493330001831
2005-02-07,51.113337214436804,P,31.99333381652832,32.53866691589356,32.78799953460693,33.42733335494995,32.053333320617675,28.79759998321533,26.065066633224486
2005-02-08,50.988051791369465,P,32.5,32.39200019836426,32.71199970245361,33.389333438873294,32.123999977111815,28.883599987030028,26.108066635131834
2005-02-09,50.94403922049477,P,32.35333251953125,32.36000022888184,32.624666404724124,33.333666706085204,32.186399955749515,28.974066638946532,26.150166635513305
2005-02-10,50.72074793365321,P,31.31333351135254,32.153333282470705,32.442666625976564,33.13400001525879,32.2303999710083,29.049533309936525,26.189166641235353
2005-02-11,50.477635390016054,P,31.26000022888184,31.88400001525879,32.32733325958252,32.96633329391479,32.26213333129883,29.12479997634888,26.2296666431427
2005-02-14,50.35904312985112,P,31.15333366394043,31.71599998474121,32.12733345031738,32.79333324432373,32.29119998931885,29.202399978637697,26.275766649246215
2005-02-15,50.11969600972453,P,30.780000686645508,31.37200012207031,31.882000160217284,32.60966653823853,32.31479999542236,29.273399982452393,26.31806665420532
2005-02-16,49.98137800498434,P,31.280000686645508,31.157333755493163,31.7586669921875,32.476666641235354,32.343066673278805,29.348333320617677,26.361466655731203
2005-02-17,50.065710279389414,P,31.26666641235352,31.14800033569336,31.650666809082033,32.349666595458984,32.35040000915527,29.424333305358886,26.40613332748413
2005-02-18,50.08585160344037,P,30.96666717529297,31.089333724975585,31.486666870117187,32.20766658782959,32.36306671142578,29.498999977111815,26.447633323669432
2005-02-21,50.093476601477796,P,30.96666717529297,31.052000427246092,31.38400020599365,32.08599987030029,32.35840003967285,29.56859998703003,26.481799993515015
2005-02-22,49.805917489540974,P,28.67333221435547,30.630666732788086,31.0013334274292,31.856666564941406,32.27586669921875,29.61366662979126,26.50039999008179
2005-02-23,49.40917050765407,P,28.57999992370605,30.090666580200196,30.62400016784668,31.6243332862854,32.20280002593994,29.654333305358886,26.524633321762085
2005-02-24,49.17807447134633,P,29.76666641235352,29.790666580200195,30.469333457946778,31.45600004196167,32.14479999542236,29.70706663131714,26.55309998512268
2005-02-25,49.0059719360658,P,29.69333267211914,29.53599967956543,30.31266670227051,31.319999980926514,32.09386661529541,29.75799995422363,26.577466650009157
2005-02-28,48.85215350946214,P,29.920000076293945,29.326666259765624,30.189333343505858,31.158333396911623,32.055599975585935,29.809533290863037,26.599066648483277
2005-03-01,49.162943753867864,P,29.893333435058597,29.57066650390625,30.10066661834717,30.991333389282225,32.02413330078125,29.862199954986572,26.61833331108093
2005-03-02,49.52431315668965,P,30.06666755676269,29.868000030517578,29.979333305358885,30.869000148773193,31.996800003051757,29.919733295440675,26.64199998855591
2005-03-03,49.61870342379129,P,29.84000015258789,29.882666778564452,29.836666679382326,30.74366674423218,31.96373332977295,29.97753330230713,26.66366665840149
2005-03-04,50.01770015484962,P,32.01333236694336,30.346666717529295,29.941333198547362,30.714000034332276,31.97413330078125,30.058799953460692,26.69573331832886
2005-03-07,50.35655113570569,P,31.606666564941406,30.68400001525879,30.005333137512206,30.69466667175293,31.987866630554198,30.129533290863037,26.725766649246214
2005-03-08,50.61448485341788,A,31.15333366394043,30.936000061035156,30.253333282470702,30.62733335494995,31.983733291625978,30.20706663131714,26.75359998703003
2005-03-09,50.784423264672164,A,31.03333282470703,31.129333114624025,30.4986665725708,30.56133337020874,31.965066604614258,30.276466636657716,26.77979998588562
2005-03-10,51.191578323555035,A,32.106666564941406,31.582666397094727,30.73266658782959,30.601000022888183,31.972133293151856,30.358199977874754,26.81486665725708
2005-03-11,51.2757705557075,A,32.400001525878906,31.660000228881835,31.003333473205565,30.65800008773804,32.00173332214356,30.447533321380615,26.853933334350586
2005-03-14,51.32434939063563,A,31.786666870117188,31.69600028991699,31.190000152587892,30.689666748046875,32.014799995422365,30.530466651916505,26.88886667251587
2005-03-15,51.454557919296946,A,32.366668701171875,31.93866729736328,31.43733367919922,30.769000148773195,32.020666694641115,30.616133346557618,26.927366676330568
2005-03-16,51.60042298688149,A,32.393333435058594,32.21066741943359,31.670000267028808,30.82466678619385,32.03120002746582,30.689466686248778,26.966900005340577
2005-03-17,51.608285679925196,A,32.71333312988281,32.332000732421875,31.9573335647583,30.897000122070313,32.04946670532227,30.77060001373291,27.009833335876465
2005-03-18,51.36541408111609,A,31.5,32.152000427246094,31.906000328063964,30.923666763305665,32.04093338012695,30.84013334274292,27.04670000076294
2005-03-21,51.27285188073758,A,31.76666641235352,32.14800033569336,31.922000312805174,30.963666725158692,32.033200073242185,30.90673334121704,27.085999994277955
2005-03-22,51.15835833355891,A,31.979999542236328,32.07066650390625,32.00466690063477,31.129000091552733,32.00760009765625,30.975866661071777,27.126499996185302
2005-03-23,51.0590032127036,A,31.913333892822266,31.974666595458984,32.09266700744629,31.295666790008546,31.976533432006836,31.043666667938233,27.166066665649414
2005-03-24,50.68019709764911,A,31.19333267211914,31.67066650390625,32.00133361816406,31.367000102996826,31.894266738891602,31.088333320617675,27.199399995803834
2005-03-25,50.57749131600253,P,31.19333267211914,31.609333038330078,31.880666732788086,31.442000102996825,31.82586669921875,31.12693332672119,27.22779999732971
2005-03-28,50.41556979992483,P,31.17333221435547,31.49066619873047,31.819333267211913,31.5046667098999,31.757066650390627,31.1703999710083,27.254199991226198
2005-03-29,50.073863026863684,P,30.62666702270508,31.219999694824217,31.645333099365235,31.541333389282226,31.680533294677733,31.203333320617677,27.278066663742067
2005-03-30,49.7382603358007,P,30.58666610717773,30.954666137695312,31.46466636657715,31.56733331680298,31.613466644287108,31.233199977874754,27.301733331680296
2005-03-31,49.69837728593661,P,30.726667404174805,30.861333084106445,31.265999794006348,31.611666679382324,31.55186664581299,31.261599979400636,27.328600006103514
2005-04-01,49.62004598887682,P,30.666667938232425,30.756000137329103,31.18266658782959,31.544333457946777,31.48906665802002,31.293666667938233,27.357033348083498
2005-04-04,49.48887136345194,P,30.26666641235352,30.57466697692871,31.03266658782959,31.47733345031738,31.426399955749513,31.319333324432375,27.38483334541321
2005-04-05,49.5078235264339,P,30.399999618530277,30.52933349609375,30.874666595458983,31.439666748046875,31.36919998168945,31.343999996185303,27.41233334541321
2005-04-06,49.58875524589942,P,30.85333251953125,30.58266677856445,30.768666458129882,31.430666732788087,31.321733322143555,31.368533325195312,27.439333343505858
2005-04-07,49.528669827259826,P,30.14666748046875,30.466666793823244,30.663999938964842,31.33266677856445,31.262000045776368,31.393799991607665,27.463800020217896
2005-04-08,49.58759148008423,P,30.886667251586918,30.51066665649414,30.63333339691162,31.257000064849855,31.23146671295166,31.42,27.49230002403259
2005-04-11,49.737906157978934,P,31.09333229064941,30.67599983215332,30.625333404541017,31.222333335876463,31.190266723632813,31.44519998550415,27.521833353042602
2005-04-12,49.856839555697555,P,31.21333312988281,30.83866653442383,30.68400001525879,31.16466655731201,31.14986671447754,31.46599998474121,27.55326668739319
2005-04-13,49.86687392046543,P,30.86666679382324,30.841333389282227,30.71200008392334,31.088333225250246,31.116933403015135,31.48533332824707,27.58243335723877
2005-04-14,49.66920534664595,P,28.61333274841309,30.534666442871092,30.500666618347168,30.883333206176758,31.042266693115234,31.48213333129883,27.60330001831055
2005-04-15,49.485776731994214,P,29.426666259765625,30.242666244506836,30.376666450500487,30.77966651916504,30.978666687011717,31.48659999847412,27.627366685867308
2005-04-18,49.21368396472028,P,29.06666755676269,29.837333297729494,30.256666564941405,30.644666576385497,30.920133361816408,31.48673334121704,27.64906668663025
2005-04-19,49.037636289967054,P,29.933332443237305,29.58133316040039,30.20999984741211,30.54233322143555,30.868800010681152,31.496399993896485,27.675566682815553
2005-04-20,48.86458945833899,P,29.600000381469727,29.327999877929688,30.084666633605956,30.42666654586792,30.813733367919923,31.500066661834715,27.701400022506714
2005-04-21,49.11068143564839,P,29.399999618530277,29.485333251953126,30.00999984741211,30.336999893188477,30.775466690063478,31.50293333053589,27.726733360290527
2005-04-22,49.14949497954324,P,29.18000030517578,29.436000061035156,29.839333152770998,30.236333274841307,30.733866691589355,31.49800001144409,27.752766695022583
2005-04-25,49.30503751220622,P,29.600000381469727,29.542666625976562,29.689999961853026,30.15766668319702,30.70280002593994,31.497000007629396,27.781966695785524
2005-04-26,49.04787930133816,B,27.57333374023437,29.070666885375978,29.326000022888184,30.005000019073485,30.638666687011717,31.47673334121704,27.799833364486695
2005-04-27,48.90853134801538,B,27.920000076293945,28.73466682434082,29.031333351135252,29.871666717529298,30.571466674804686,31.457266674041747,27.822233362197878
2005-04-28,48.75473931097775,B,28.166667938232425,28.48800048828125,28.986666870117187,29.74366674423218,30.509466705322264,31.42993335723877,27.847100038528442
2005-04-29,48.83584476988463,B,29.166667938232425,28.48533401489258,28.960667037963866,29.668666744232176,30.473466720581055,31.41826671600342,27.878766717910768
2005-05-02,48.83216313405946,B,29.100000381469727,28.385334014892578,28.96400032043457,29.61033344268799,30.43613338470459,31.39726671218872,27.910933380126952
2005-05-03,49.22801061419145,B,29.35333251953125,28.741333770751954,28.906000328063964,29.558000087738037,30.449733390808106,31.36280004501343,27.94470004081726
2005-05-04,49.6390770930974,B,29.899999618530277,29.13733367919922,28.936000251770018,29.510333442687987,30.47613338470459,31.339466705322266,27.984166707992554
2005-05-05,49.933163838565385,B,29.86000061035156,29.476000213623045,28.98200035095215,29.49600009918213,30.47800006866455,31.31140003204346,28.023966712951662
2005-05-06,49.98099859446146,A,29.46666717529297,29.536000061035157,29.010667037963866,29.42500009536743,30.473466758728026,31.283666687011717,28.060700044631957
2005-05-09,50.08195321096597,A,29.84666633605957,29.685333251953125,29.03533363342285,29.36266679763794,30.47200008392334,31.263800029754638,28.099266710281373
2005-05-10,50.099513239252836,A,29.426666259765625,29.7,29.220666885375977,29.27333345413208,30.46266674041748,31.243400020599367,28.137900037765505
2005-05-11,49.51031846648144,B,25.96666717529297,28.91333351135254,29.025333595275878,29.028333473205567,30.380666732788086,31.188733367919923,28.16010004043579
2005-05-12,48.984139738636344,B,25.86666679382324,28.114666748046876,28.795333480834962,28.891000175476073,30.301200065612793,31.13246669769287,28.18356671333313
2005-05-13,48.401242035742534,B,25.253332138061523,27.271999740600585,28.403999900817873,28.68233346939087,30.166000061035156,31.0700666809082,28.208200035095214
2005-05-16,47.82840149795677,B,25.46666717529297,26.395999908447266,28.040666580200195,28.502333450317384,30.043200073242186,31.015533351898192,28.235366706848144
2005-05-17,47.330563628961166,B,26.15999984741211,25.74266662597656,27.721333312988282,28.313666820526123,29.943333396911623,30.9635333442688,28.265666704177857
2005-05-18,47.51462066320945,B,26.51333236694336,25.85199966430664,27.38266658782959,28.159333419799804,29.852933387756348,30.9089999961853,28.29870002746582
2005-05-19,47.81428530009819,B,27.68000030517578,26.21466636657715,27.16466655731201,28.07333345413208,29.764400062561034,30.868266677856447,28.337600030899047
2005-05-20,48.31562935493543,B,27.65999984741211,26.695999908447266,26.983999824523927,27.997333431243895,29.6696000289917,30.835666675567627,28.37580002784729
2005-05-23,48.80515737176449,B,28.100000381469727,27.222666549682618,26.80933322906494,27.922333431243896,29.59586669921875,30.805333347320556,28.41586669921875
2005-05-24,49.218444351902406,B,28.0,27.590666580200196,26.66666660308838,27.94366674423218,29.508533325195312,30.76460000991821,28.456100034713746
2005-05-25,49.57109454840394,B,28.02666664123535,27.893333435058594,26.872666549682616,27.949000072479247,29.421199989318847,30.726200008392333,28.495700035095215
2005-05-26,49.77517335294902,B,28.459999084472656,28.04933319091797,27.13199977874756,27.96366662979126,29.336133308410645,30.692800006866456,28.538133363723755
2005-05-27,49.96295770752303,C,28.57333374023437,28.231999969482423,27.463999938964843,27.933999919891356,29.27759998321533,30.65926668167114,28.580666694641113
2005-05-30,50.08261369976018,C,28.57333374023437,28.326666641235352,27.774666595458985,27.90766658782959,29.21373332977295,30.623466701507567,28.623000030517577
2005-05-31,50.14100056706521,C,28.53333282470703,28.43333320617676,28.011999893188477,27.86666660308838,29.144799995422364,30.576200046539306,28.66500002861023
2005-06-01,50.04361799390404,C,28.406667709350582,28.509333419799805,28.201333427429198,27.792000007629394,29.07466667175293,30.525600051879884,28.70346670150757
2005-06-02,49.8569401457298,C,28.34666633605957,28.486666870117187,28.268000030517577,27.716333293914794,29.01773334503174,30.45600004196167,28.743500032424926
2005-06-03,49.75011157642646,C,29.0,28.572000122070314,28.40200004577637,27.692999935150148,28.973866691589354,30.399866695404054,28.785166692733764
2005-06-06,49.68719861447505,C,29.34666633605957,28.72666664123535,28.52666664123535,27.667999935150146,28.93733337402344,30.347200012207033,28.824566688537598
2005-06-07,49.65739345393242,C,29.06666755676269,28.833333587646486,28.63333339691162,27.65,28.90613338470459,30.293333339691163,28.859233360290528
2005-06-08,49.73490128158249,C,28.666667938232425,28.885333633422853,28.697333526611327,27.785000038146972,28.867733421325685,30.240600032806398,28.89253336906433
2005-06-09,49.87834512665805,C,28.733333587646484,28.962667083740236,28.72466697692871,27.928333377838136,28.827866744995116,30.189866695404053,28.923400039672853
2005-06-10,49.915030604454756,C,28.833332061767575,28.92933349609375,28.75066680908203,28.107333374023437,28.79120002746582,30.14013334274292,28.953533363342284
2005-06-13,49.957347166544814,C,29.0,28.860000228881837,28.793333435058592,28.28400001525879,28.76586669921875,30.096133327484132,28.984500026702882
2005-06-14,50.02034355373575,C,29.1200008392334,28.870666885375975,28.85200023651123,28.432000064849852,28.740266723632814,30.05473335266113,29.012366695404054
2005-06-15,50.05211794777831,C,29.233333587646484,28.98400001525879,28.93466682434082,28.56800012588501,28.707866744995115,30.014800033569337,29.041433362960817
2005-06-16,50.17112361399787,C,30.0,29.237333297729492,29.100000190734864,28.684000110626222,28.70493339538574,29.983466720581056,29.06950002670288
2005-06-17,50.2320956888112,C,29.733333587646484,29.417333602905273,29.17333354949951,28.78766679763794,28.681866722106932,29.9566667175293,29.099266691207887
2005-06-20,50.14581834999223,C,29.14666748046875,29.446667098999022,29.15333366394043,28.84000015258789,28.64293342590332,29.916600074768066,29.126933364868165
2005-06-21,50.00723765202839,C,28.733333587646484,29.36933364868164,29.120000267028807,28.876666831970216,28.593333435058593,29.871600074768068,29.15330003738403
2005-06-22,49.86392289583191,C,28.63999938964844,29.25066680908203,29.11733341217041,28.90733346939087,28.5488000869751,29.832866744995115,29.17986669540405
2005-06-23,49.567782839602835,B,28.1200008392334,28.87466697692871,29.0560001373291,28.890333557128905,28.538933448791504,29.79060007095337,29.203933362960814
2005-06-24,49.289901286936136,B,27.933332443237305,28.514666748046874,28.966000175476076,28.85833349227905,28.509066772460937,29.74386672973633,29.228600025177002
2005-06-27,49.2056151442556,B,28.226667404174805,28.330666732788085,28.888666915893555,28.841000175476076,28.49226676940918,29.706200065612794,29.251900024414063
2005-06-28,49.26592639942384,B,28.97333335876465,28.37866668701172,28.87400016784668,28.863000202178956,28.473066787719727,29.67093339920044,29.277266693115234
2005-06-29,49.410930455624474,B,29.52666664123535,28.5560001373291,28.903333473205567,28.919000148773193,28.471600112915038,29.642666740417482,29.308366689682007
2005-06-30,49.635026167031754,B,29.50666618347168,28.833333206176757,28.854000091552734,28.977000141143797,28.473733444213867,29.624600067138672,29.337066688537597
2005-07-01,49.90320930009077,C,29.52666664123535,29.15200004577637,28.83333339691162,29.003333473205565,28.48066677093506,29.607266731262207,29.36603335380554
2005-07-04,50.10454027990345,C,29.52666664123535,29.411999893188476,28.87133331298828,29.012333488464357,28.47920009613037,29.591000061035157,29.396700019836427
2005-07-05,50.3857958138967,A,30.48666763305664,29.714666748046874,29.0466667175293,29.083333492279053,28.537466773986818,29.588066730499268,29.43073335647583
2005-07-06,50.61066890081839,A,30.933332443237305,29.995999908447267,29.276000022888184,29.196666717529297,28.597733421325685,29.584600048065184,29.46646668434143
2005-07-07,50.82505905807965,A,30.799999237060547,30.25466651916504,29.543999862670898,29.3,28.650400047302245,29.579933376312255,29.50213334083557
2005-07-08,51.14161908081409,A,31.600000381469727,30.669333267211915,29.91066665649414,29.438333415985106,28.69906669616699,29.586266708374023,29.54263334274292
2005-07-11,51.5350507986981,A,32.26666641235352,31.217333221435545,30.314666557312012,29.601666736602784,28.762400016784667,29.59926670074463,29.583933343887328
2005-07-12,51.67756918907374,A,31.940000534057617,31.50799980163574,30.611333274841307,29.742666721343994,28.814133377075194,29.63193338394165,29.622800006866456
2005-07-13,51.71366322164804,A,31.85333251953125,31.69199981689453,30.8439998626709,29.87366666793823,28.853200035095213,29.6646667098999,29.659500007629394
2005-07-14,51.65194190192853,A,31.37333297729492,31.806666564941406,31.030666542053222,29.94233331680298,28.883466682434083,29.680733375549316,29.693900003433228
2005-07-15,51.59112674495487,A,32.233333587646484,31.93333320617676,31.301333236694337,30.06733331680298,28.938800010681152,29.70613338470459,29.73206666946411
2005-07-18,51.276816566147154,A,31.14666748046875,31.709333419799805,31.463333320617675,30.167333316802978,28.964800033569336,29.718400058746337,29.76396667480469
2005-07-19,50.941095478904636,A,30.446666717529297,31.41066665649414,31.459333229064942,30.25299997329712,28.98520004272461,29.723933391571045,29.79306667327881
2005-07-20,50.75350947953783,A,30.666667938232425,31.173333740234376,31.432666778564453,30.35433340072632,29.0792000579834,29.729933395385743,29.824833345413207
2005-07-21,48.78632055335447,P,17.333332061767578,28.365333557128906,30.086000061035158,29.814999961853026,28.908533363342286,29.604866714477538,29.791200008392334
2005-07-22,46.521923279653485,B,16.546667098999023,25.228000259399415,28.580666732788085,29.245666694641113,28.734400062561036,29.450200061798096,29.754500007629396
2005-07-25,44.49382179776251,B,16.940000534057617,22.38666687011719,27.048000144958497,28.681333351135255,28.56386672973633,29.303533401489258,29.71653334617615
2005-07-26,42.49799352223287,B,16.280000686645508,19.55333366394043,25.482000160217286,28.0466667175293,28.366266746520996,29.15480007171631,29.680933351516725
2005-07-27,40.18367756796818,B,14.899999618530272,16.4,23.786666870117188,27.315333366394043,28.134000091552736,28.99346673965454,29.634966688156126
2005-07-28,40.342823937269976,B,15.833333015441896,16.100000190734864,22.232666873931887,26.631666707992554,27.897066745758057,28.830733404159545,29.59446669101715
2005-07-29,40.709120092973556,B,15.960000038146973,15.982666778564454,20.605333518981933,25.953333377838135,27.663066749572753,28.666333389282226,29.55693335533142
2005-08-01,41.10476292228221,B,16.399999618530273,15.874666595458985,19.130666732788086,25.297000026702882,27.429066734313963,28.512466716766358,29.52146668434143
2005-08-02,41.61657277407446,B,16.666667938232422,15.952000045776368,17.752666854858397,24.60600004196167,27.202400093078612,28.355466709136962,29.48580002784729
2005-08-03,42.391064505776804,B,16.793333053588867,16.330666732788085,16.365333366394044,23.899000072479247,26.977733421325684,28.199466705322266,29.444466695785522
2005-08-04,42.98596938881712,B,16.773332595825195,16.518666648864745,16.309333419799806,23.197666740417482,26.744000091552735,28.04006669998169,29.405333356857298
2005-08-05,43.53622279274824,B,16.46666717529297,16.620000076293945,16.3013334274292,22.441000080108644,26.501866760253908,27.889733371734618,29.36493335723877
