Date,GRADE,GPS,EA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1990-02-09,,,0.5043200850486755,0.5043202757835388,0.49973565638065337,0.49973561614751816,0.5162406492233277,0.4995063617825508,
1990-02-12,,,0.5119617581367493,0.507376754283905,0.5012638956308365,0.5008818209171295,0.5165462970733643,0.5000412508845329,
1990-02-13,,,0.5272443294525146,0.5134897470474243,0.5050845623016358,0.5024100691080093,0.5166991341114044,0.5007289656996727,
1990-02-14,,,0.5272443294525146,0.5180745959281922,0.5066128194332122,0.5035562813282013,0.5163934874534607,0.5014166805148125,
1990-02-15,,,0.5119617581367493,0.5165464520454407,0.5081410586833954,0.503938364982605,0.5163934874534607,0.5021043941378593,
1990-02-16,,,0.5348849296569824,0.522659420967102,0.5134898483753204,0.5043203949928283,0.5168519508838654,0.5030213394761085,
1990-02-19,,,0.5348849296569824,0.5272440552711487,0.5173104047775269,0.5047024250030517,0.51731041431427,0.503785460293293,
1990-02-20,,,0.5348849296569824,0.5287721753120422,0.5211309611797332,0.5058485835790634,0.51731041431427,0.5042439329624177,
1990-02-21,,,0.5348849296569824,0.5303002953529358,0.524187445640564,0.5081409469246865,0.5176160633563995,0.5046259886026383,
1990-02-22,,,0.5730916261672974,0.5425262689590454,0.5295363605022431,0.5131077662110328,0.5188386607170105,0.5053901112079621,
1990-02-23,,,0.5730916261672974,0.5501676082611084,0.5364135146141052,0.5180745854973793,0.5200612580776215,0.5061542338132858,
1990-02-26,,,0.5730916261672974,0.5578089475631713,0.5425265014171601,0.5218951985239982,0.5212838554382324,0.5069183564186096,
1990-02-27,,,0.5807321071624756,0.5669783830642701,0.5478752791881562,0.5264799207448959,0.5228120958805085,0.507911707162857,
1990-02-28,,,0.5960145592689514,0.5792043089866639,0.5547523021697998,0.530682560801506,0.5243403375148773,0.5092107072472573,
1990-03-01,,,0.5960145592689514,0.5837888956069947,0.56315758228302,0.5356493204832077,0.5260213935375213,0.5102804762125015,
1990-03-02,,,0.5883738398551941,0.586845338344574,0.5685064733028412,0.5409981608390808,0.5266326892375947,0.5115030691027641,
1990-03-05,,,0.5883738398551941,0.5899017810821533,0.5738553643226624,0.5455828845500946,0.5272439849376679,0.5128784862160682,
1990-03-06,,,0.5730916261672974,0.5883736848831177,0.5776760339736938,0.5494034975767136,0.5278552842140197,0.514253905415535,
1990-03-07,,,0.5730916261672974,0.5837890982627869,0.5814967036247254,0.5528420746326447,0.5284665834903717,0.5157057422399521,
1990-03-08,,,0.5654497742652893,0.5776761412620545,0.5807325184345246,0.5551344394683838,0.5289250457286835,0.5166990944743156,
1990-03-09,,,0.557809054851532,0.571563184261322,0.579204261302948,0.5578088879585266,0.5289250457286835,0.5177688637375831,
1990-03-12,,,0.557809054851532,0.5654502272605896,0.5776760041713714,0.5601012527942657,0.5289250457286835,0.5188386330008506,
1990-03-13,,,0.5501673817634583,0.5608653783798218,0.5746195316314697,0.5612474054098129,0.529230694770813,0.5199084028601646,
1990-03-14,,,0.557809054851532,0.5578088641166687,0.5707989811897278,0.5627756416797638,0.529230694770813,0.5210545894503593,
1990-03-15,,,0.5654497742652893,0.5578088641166687,0.5677425026893616,0.5654500424861908,0.5303004550933837,0.5221243587136268,
1990-03-16,,,0.5654497742652893,0.5593370079994202,0.5654500961303711,0.5669782847166062,0.53091175198555,0.5229648861289025,
1990-03-19,,,0.5654497742652893,0.5608651518821717,0.5631576895713806,0.5685065269470215,0.5315230488777161,0.523805413544178,
1990-03-20,,,0.557809054851532,0.5623934864997864,0.5616294324398041,0.5696527332067489,0.5322871804237366,0.5247987756133079,
1990-03-21,,,0.5425266623497009,0.5593370079994202,0.5585729360580445,0.5700348198413849,0.5327456641197205,0.5254864898324013,
1990-03-22,,,0.5348849296569824,0.5532240390777587,0.5555164515972137,0.5681244850158691,0.5327456641197205,0.5262506106495857,
1990-03-23,,,0.5196024775505066,0.5440545797348022,0.5516957938671112,0.5654500275850296,0.5333569604158401,0.5268619069457054,
1990-03-26,,,0.5196024775505066,0.5348851203918457,0.5478751361370087,0.5627755701541901,0.5339682567119598,0.5274732032418251,
1990-03-27,,,0.5272443294525146,0.5287721753120422,0.5455828309059143,0.560101181268692,0.5345795559883117,0.5280080941319466,
1990-03-28,,,0.5348849296569824,0.5272438287734985,0.5432904183864593,0.5570446997880936,0.5351908528804779,0.5286193910241127,
1990-03-29,,,0.5272443294525146,0.525715708732605,0.5394698739051819,0.5536061882972717,0.5356493377685547,0.5291542819142342,
1990-03-30,,,0.5196024775505066,0.525715708732605,0.5348851442337036,0.5501676201820374,0.5354965007305146,0.52938351303339,
1990-04-02,,,0.5272443294525146,0.5272440791130066,0.5310645997524261,0.5471111446619034,0.5354965007305146,0.5293071070313453,
1990-04-03,,,0.557809054851532,0.5333570241928101,0.5310645997524261,0.5463470160961151,0.5364134466648102,0.5296127542853355,
1990-04-04,,,0.557809054851532,0.53794184923172,0.5325928390026092,0.5455828875303268,0.5377888745069503,0.5298419955372811,
1990-04-05,,,0.5654497742652893,0.545582938194275,0.53564932346344,0.5455828875303268,0.5396227651834488,0.5301476439833641,
1990-04-06,,,0.725915789604187,0.586845600605011,0.5562806546688079,0.5539882242679596,0.5446659761667252,0.5322107771039009,
1990-04-09,,,0.6877091526985168,0.6189385652542114,0.573091322183609,0.5604832291603088,0.5484865719079971,0.533891843855381,
1990-04-10,,,0.6724268198013306,0.6418621182441712,0.5876095712184906,0.5665962010622024,0.5521543550491333,0.5354200872778893,
1990-04-11,,,0.6571443676948547,0.6617291808128357,0.5998355150222778,0.5715629667043686,0.5550580072402954,0.5367190876603126,
1990-04-12,,,0.6571443676948547,0.6800680994987488,0.6128255188465118,0.5761476963758468,0.5582673072814941,0.5380180880427361,
1990-04-13,,,0.6571443676948547,0.6663138151168824,0.6265797078609466,0.5807324260473251,0.5617822539806366,0.5393935069441795,
1990-04-16,,,0.710633397102356,0.6708986639976502,0.6449186146259308,0.5879916071891784,0.5660613346099853,0.5411509916186332,
1990-04-17,,,0.7029917240142822,0.6770116448402405,0.6594368815422058,0.595250740647316,0.5701875817775727,0.5431377080082893,
1990-04-18,,,0.725915789604187,0.6907659292221069,0.6762475550174714,0.6044201970100402,0.5746194958686829,0.5455064892768859,
1990-04-19,,,0.7946862578392029,0.7182743072509765,0.6991712033748627,0.6174102634191513,0.5801211714744567,0.5483337342739105,
1990-04-20,,,0.7641213536262512,0.7396697044372559,0.7029917597770691,0.6296362072229386,0.5853171968460082,0.550778923034668,
1990-04-23,,,0.7564805746078491,0.7488391399383545,0.7098689019680023,0.6414801120758057,0.5902075731754303,0.5533769351243972,
1990-04-24,,,0.7717630863189697,0.762593412399292,0.7198025286197662,0.6537060499191284,0.5950979483127594,0.5558985412120819,
1990-04-25,,,0.7794037461280823,0.773291003704071,0.732028466463089,0.6659319907426834,0.6001411366462708,0.5582673120498657,
1990-04-26,,,0.8099687099456787,0.7763474941253662,0.7473109006881714,0.6800682097673416,0.6061012756824493,0.5612473815679551,
1990-04-27,,,0.8023278713226318,0.7839887976646424,0.7618292510509491,0.6942044794559479,0.6114501345157624,0.5641510426998139,
1990-04-30,,,0.8710983991622925,0.806912362575531,0.7778757512569427,0.7113971829414367,0.6181744039058685,0.5677424091100692,
1990-05-01,,,0.8710983991622925,0.8267794251441956,0.7946864187717437,0.7270616501569748,0.6248986732959747,0.5711045438051223,
1990-05-02,,,0.8558158874511719,0.8420618534088135,0.8076764285564423,0.7419619917869568,0.6313172924518585,0.574466677904129,
1990-05-03,,,0.8634576797485352,0.8527596473693848,0.8145535707473754,0.7568623870611191,0.6371246135234833,0.5779816371202469,
1990-05-04,,,0.8634576797485352,0.8649856090545655,0.8244872033596039,0.7637394815683365,0.642931934595108,0.5814965963363647,
1990-05-07,,,0.8710983991622925,0.8649856090545655,0.8359489858150482,0.7729089438915253,0.6488920700550079,0.5850879627466202,
1990-05-08,,,0.9398698210716248,0.8787398934364319,0.8527596592903137,0.78628109395504,0.6560748243331909,0.5894434601068497,
1990-05-09,,,0.9322280883789062,0.8940223336219788,0.8680420935153961,0.8000352799892425,0.66279909491539,0.5935697162151337,
1990-05-10,,,0.9245873093605042,0.9062482595443726,0.8795039534568787,0.813407427072525,0.6693705499172211,0.5976959717273712,
1990-05-11,,,0.9245873093605042,0.9184741854667664,0.8917298972606659,0.8267795741558075,0.6760948193073273,0.6013637542724609,
1990-05-14,,,0.9551520943641664,0.9352849245071411,0.9001352667808533,0.839005509018898,0.6834303843975067,0.6053371846675872,
1990-05-15,,,0.9322280883789062,0.9337565779685975,0.9062482357025147,0.8504673272371293,0.6906131136417389,0.6092341989278793,
1990-05-16,,,0.9398698210716248,0.9352849245071411,0.9146536290645599,0.861165028810501,0.6979486775398255,0.6132076305150985,
1990-05-17,,,0.9475104808807372,0.9398695588111877,0.9230589091777801,0.8688062399625778,0.7055898916721344,0.617257468700409,
1990-05-18,,,0.9322280883789062,0.9413977146148682,0.9299359500408173,0.8772115767002105,0.7130782723426818,0.6210016590356827,
1990-05-21,,,0.9169456958770752,0.93375643491745,0.9345206797122956,0.8852348327636719,0.7202610051631928,0.6245930254459381,
1990-05-22,,,0.9245873093605042,0.9322282791137695,0.9329924285411835,0.8928760439157486,0.7277494037151336,0.6284900492429734,
1990-05-23,,,0.9322280883789062,0.9306999325752259,0.9329924285411835,0.9005172610282898,0.7352377843856811,0.6322342395782471,
1990-05-24,,,0.9704346656799316,0.9352847695350647,0.9375771641731262,0.9085405588150024,0.743337482213974,0.6368189686536789,
1990-05-25,,,1.008640170097351,0.9505671858787537,0.9459824502468109,0.9188561737537384,0.7522012901306152,0.6415565210580826,
1990-05-28,,,1.008640170097351,0.9689060807228088,0.9513312578201294,0.9257332623004914,0.7610650980472564,0.6462940734624862,
1990-05-29,,,1.0009995698928833,0.9841885328292846,0.9582084059715271,0.9322283208370209,0.7699289083480835,0.6511080443859101,
1990-05-30,,,1.008640170097351,0.9994709491729736,0.9650854408740998,0.9398695349693298,0.7792511785030365,0.6559984213113785,
1990-05-31,,,1.0162819623947144,1.0086404085159302,0.9719625890254975,0.9475107491016388,0.7888791191577912,0.6608123916387558,
1990-06-01,,,0.99335777759552,1.005583930015564,0.9780755579471588,0.954005753993988,0.7983542251586914,0.6658555927872658,
1990-06-04,,,0.985716998577118,1.0009992957115172,0.9849526882171631,0.9597366839647293,0.8076765155792236,0.6708223861455918,
1990-06-05,,,0.9322280883789062,0.9872449994087219,0.9857167661190033,0.9593545973300934,0.8157761907577514,0.6751778733730316,
1990-06-06,,,0.8863807916641235,0.9627931237220764,0.981132036447525,0.9570622324943543,0.8228061079978943,0.6789984804391861,
1990-06-07,,,0.8481751680374146,0.9291717648506165,0.9689060866832733,0.9532416254281998,0.8292247247695923,0.6824370312690735,
1990-06-08,,,0.8176103830337524,0.8940222859382629,0.9498031079769135,0.9478927791118622,0.8351848828792572,0.6853406918048859,
1990-06-11,,,0.8940224647521973,0.8756833791732788,0.9383413374423981,0.9448362976312638,0.8425204455852509,0.6890084731578827,
1990-06-12,,,0.9475104808807372,0.878739857673645,0.9329924285411835,0.9456004172563552,0.8503144741058349,0.6933639603853226,
1990-06-13,,,0.9398698210716248,0.8894376635551453,0.9261153936386108,0.9456004172563552,0.8579556894302368,0.6978722819685936,
1990-06-14,,,0.9398698210716248,0.9077765941619873,0.9184741795063018,0.9452183842658997,0.8654440903663635,0.7025334277749061,
1990-06-15,,,0.9245873093605042,0.9291719794273376,0.9115971326828003,0.9448363453149795,0.8694175207614898,0.7070417484641075,
1990-06-18,,,0.8863807916641235,0.927643644809723,0.9016635119915009,0.943308100104332,0.873390953540802,0.7109387627243996,
1990-06-19,,,0.8863807916641235,0.9154177069664001,0.8970787823200226,0.941397774219513,0.8776700329780579,0.7149121940135956,
1990-06-20,,,0.9016632437705994,0.907776391506195,0.8986070275306701,0.9398695319890976,0.8825604104995728,0.718809208869934,
1990-06-21,,,0.8863807916641235,0.8970785856246948,0.902427589893341,0.9356668382883072,0.8871451389789581,0.7227062231302261,
1990-06-22,,,0.9169456958770752,0.895550262928009,0.9123611211776733,0.9310821145772934,0.8923411655426026,0.7270617097616195,
1990-06-25,,,0.9016632437705994,0.8986067533493042,0.9131251990795135,0.9257332682609558,0.8961617624759675,0.7311115485429763,
1990-06-26,,,0.9169456958770752,0.9047197341918946,0.9100687205791473,0.9215305745601654,0.9004408419132233,0.7353142118453979,0.6171810506284237
1990-06-27,,,0.9169456958770752,0.9077762246131897,0.9077763080596923,0.9169458508491516,0.904261440038681,0.7394404679536819,0.6192441786825656
1990-06-28,,,0.9322280883789062,0.9169456839561463,0.9070121347904205,0.9127431571483612,0.9070122766494751,0.7435667240619659,0.6214601308107376
1990-06-29,,,1.0239226818084717,0.9383410811424255,0.9169456720352173,0.9142714023590088,0.9122083032131195,0.7487627500295639,0.6241345559060574
1990-07-02,,,1.0009995698928833,0.9582083463668823,0.9284075498580933,0.9150355309247971,0.9170986831188201,0.7536531281471253,0.6268471895158291
1990-07-03,52.325417152210605,A,1.008640170097351,0.9765472412109375,0.940633487701416,0.9188561350107193,0.9218362247943879,0.7584670865535736,0.6295980261266232
1990-07-04,52.368466215999604,A,1.008640170097351,0.9948861360549927,0.9513311803340911,0.9249691039323806,0.9264209532737732,0.763281044960022,0.6323488627374172
1990-07-05,52.40099376501748,A,0.985716998577118,1.005583918094635,0.9612648010253906,0.9318461954593659,0.9299359190464019,0.7680185973644257,0.6350614957511425
1990-07-06,52.38040814843552,A,0.9704346656799316,0.994886314868927,0.9666136980056763,0.9394874095916748,0.933298054933548,0.7723740947246551,0.6376977171003818
1990-07-09,52.33889987529263,A,0.9245873093605042,0.9796038627624511,0.9689061045646667,0.9410156518220901,0.9343678331375123,0.7762711185216904,0.6400282894074917
1990-07-10,52.28387922180573,A,0.9169456958770752,0.961264967918396,0.9689061045646667,0.939487412571907,0.9352847790718078,0.7800917261838913,0.6421678295731544
1990-07-11,52.23136517939676,A,0.9245873093605042,0.9444543957710266,0.9696702659130096,0.938723286986351,0.9366602075099945,0.7839887499809265,0.6443073692917823
1990-07-12,52.217544712798606,A,1.008640170097351,0.9490390300750733,0.9773114740848541,0.9421618044376373,0.9395638573169708,0.788344235420227,0.6468671733140945
1990-07-13,52.215223416067175,A,1.008640170097351,0.9566801309585571,0.9757832229137421,0.9463644474744797,0.9424675071239471,0.7926997208595276,0.6494269773364068
1990-07-16,52.24515363875892,A,1.008640170097351,0.9734907031059266,0.9765472829341888,0.952477416396141,0.9452183425426484,0.7970552062988281,0.6519867813587189
1990-07-17,52.2585718454589,A,0.9475104808807372,0.9796036601066589,0.9704343140125274,0.9555339008569718,0.9453711557388306,0.8007229900360108,0.6543173485994339
1990-07-18,52.24334402427208,A,0.8863807916641235,0.9719623565673828,0.9582083761692047,0.954769778251648,0.9444542098045349,0.8036266523599624,0.6564186798036098
1990-07-19,52.18409101331326,P,0.8710983991622925,0.9444540023803711,0.9467465162277222,0.9540056586265564,0.9433844316005707,0.8063774907588959,0.6583289834856987
1990-07-20,52.124428258095485,P,0.8558158874511719,0.9138891458511352,0.9352846384048462,0.9509491682052612,0.942009003162384,0.8090519112348556,0.6602774901688099
1990-07-23,52.030387368273885,P,0.7794037461280823,0.8680418610572815,0.920766282081604,0.9448361933231354,0.9384940361976624,0.8109622102975845,0.6619203482568264
1990-07-24,51.994335720561544,P,0.8405336141586304,0.8466464877128601,0.9131250739097595,0.9410155892372132,0.9366601467132568,0.8136366301774979,0.6639452677965164
1990-07-25,52.003409458623615,P,0.8787400722503662,0.8451183438301086,0.9085403501987457,0.9391053080558777,0.9354375517368316,0.8166931146383285,0.6661994284391404
1990-07-26,52.01385309895195,P,0.8710983991622925,0.8451183438301086,0.8947861731052399,0.936048823595047,0.9339093101024628,0.8197496008872985,0.6682243476808071
1990-07-27,52.00352670571997,P,0.8099687099456787,0.83594890832901,0.8749190270900726,0.9253511250019073,0.9314641225337982,0.8222711974382401,0.6700200305879116
1990-07-30,52.02037508588749,P,0.787045419216156,0.8374772429466247,0.8527595520019531,0.9146534174680709,0.9288661170005799,0.8245635610818863,0.6717010970413685
1990-07-31,51.99203509881165,P,0.7564805746078491,0.8206666350364685,0.8336565613746643,0.9020454376935959,0.9255039823055268,0.8266266930103302,0.6732675479352475
1990-08-01,51.955335559868,P,0.787045419216156,0.8023277044296264,0.8237230241298675,0.8909657001495361,0.9226003289222717,0.8289190566539765,0.6749868230521678
1990-08-02,51.93364620826669,P,0.7946862578392029,0.7870452761650085,0.8160818099975586,0.8814141631126404,0.9190853607654571,0.8312114214897156,0.6766678901016712
1990-08-03,51.94482694027971,P,0.7946862578392029,0.7839887857437133,0.8099688470363617,0.8726267427206039,0.9148062825202942,0.8335037863254547,0.6782343362271785
1990-08-06,51.94305415615071,P,0.7335565686225891,0.773291015625,0.8053841292858124,0.8630752056837082,0.9093046104907989,0.8351848542690277,0.6794951339066029
1990-08-07,51.96052273360316,P,0.7488389611244202,0.7717626929283142,0.7962146639823914,0.8546698689460754,0.9042613983154297,0.8370951533317565,0.6809469644725322
1990-08-08,51.96980028193436,P,0.7794037461280823,0.7702343583106994,0.7862810313701629,0.8474106907844543,0.8996766698360443,0.8394639241695404,0.6824752070009709
1990-08-09,51.96645208460725,P,0.7717630863189697,0.7656497240066529,0.7763475000858306,0.8355668365955353,0.8947862923145294,0.8418327057361603,0.684041658192873
1990-08-10,51.9548928299969,P,0.7488389611244202,0.7564802646636963,0.7702345252037048,0.8225767761468887,0.8898959159851074,0.8441250705718994,0.6854934887588024
