Date,GRADE,GPS,CCI,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2000-08-21,58.86016946191333,A,25.033491134643555,25.066545486450195,24.530555152893065,23.61038875579834,23.84957088470459,22.750534172058106,21.754151782989503
2000-08-22,58.81435167751678,A,24.207311630249023,24.926092910766602,24.621436500549315,23.744644451141358,23.87022560119629,22.766231746673583,21.812191519737244
2000-08-23,58.55746954118165,A,24.042072296142575,24.744330978393556,24.728841018676757,23.90781650543213,23.888401718139647,22.772841300964355,21.869405059814454
2000-08-24,58.318171521250555,A,24.08338165283203,24.5708309173584,24.707153511047363,24.120559787750246,23.918144454956053,22.753425846099855,21.924346570968627
2000-08-25,57.75432221795729,A,24.207311630249023,24.31471366882324,24.669975090026856,24.215571498870847,23.942103881835937,22.74103296279907,21.97928807258606
2000-08-28,57.18634544710267,A,23.79421615600586,24.0668586730957,24.56670207977295,24.281666564941403,23.955322875976563,22.71583423614502,22.032783756256105
2000-08-29,56.81945003500596,P,23.835525512695312,23.99250144958496,24.45929718017578,24.308517932891842,23.945408706665038,22.71129020690918,22.087518711090087
2000-08-30,56.38851508969458,P,23.33980941772461,23.852048873901367,24.29818992614746,24.306452560424802,23.92805866241455,22.72285676956177,22.138122701644896
2000-08-31,55.89614820272667,B,22.926713943481445,23.62071533203125,24.095773124694823,24.26101198196411,23.910708618164062,22.720791244506835,22.18666121482849
2000-09-01,55.59909498645141,B,23.05064392089844,23.38938179016113,23.852047729492188,24.20782594680786,23.900794219970702,22.734010219573975,22.23581937789917
2000-09-04,55.46128319778077,P,23.05064392089844,23.24066734313965,23.653763008117675,24.09215908050537,23.885922775268554,22.75136016845703,22.284564437866212
2000-09-05,55.06206983418358,P,22.348390579223636,22.943240356445312,23.467870903015136,24.044653701782227,23.85700626373291,22.73690191268921,22.326700034141542
2000-09-06,54.87919439363063,P,22.348390579223636,22.74495658874512,23.298502731323243,24.013671875,23.8404825592041,22.725335292816162,22.371520748138426
2000-09-07,54.59892730463178,B,21.522197723388672,22.464053344726565,23.042384338378906,23.874768924713134,23.806608772277833,22.716247234344483,22.410145030021667
2000-09-08,53.930662827623905,B,20.81993865966797,22.01791229248047,22.7036470413208,23.68681106567383,23.740513801574707,22.700136585235597,22.43740924835205
2000-09-11,53.37294181202714,B,21.026485443115234,21.61308059692383,22.42687397003174,23.496788024902344,23.67441883087158,22.68691753387451,22.472315673828124
2000-09-12,53.27005878302728,B,21.72874641418457,21.489151763916016,22.216196060180664,23.337746620178223,23.622369079589845,22.680721092224122,22.507635216712952
2000-09-13,53.06799325405513,B,22.017911911010746,21.423056030273436,22.084006309509277,23.19109811782837,23.571145401000976,22.65139139175415,22.545020203590393
2000-09-14,53.019294321684896,B,21.274337768554688,21.37348403930664,21.918768692016602,23.007270908355714,23.520747833251953,22.612147483825684,22.576415300369263
2000-09-15,52.88033133469776,B,20.035062789916992,21.216508865356445,21.617210578918456,22.734629154205326,23.426562461853027,22.55885829925537,22.597276554107665
2000-09-18,52.402054136448506,B,19.43607521057129,20.898426818847657,21.25575370788574,22.454758358001712,23.31378776550293,22.503297119140626,22.611838111877443
2000-09-19,51.617234946878455,B,19.456727981567383,20.44402313232422,20.966587448120116,22.21722917556763,23.189033432006838,22.452486515045166,22.61886070251465
2000-09-20,50.56932731182264,B,18.50661277770996,19.741763305664062,20.58240966796875,21.940456199646,23.045276794433594,22.41943895339966,22.622165460586547
2000-09-21,49.301472594633786,B,17.184711456298828,18.92383804321289,20.148661041259764,21.59552268981934,22.87260341644287,22.348386783599853,22.62650294303894
2000-09-22,48.44671851993929,B,16.606382369995117,18.238101959228516,19.72730541229248,21.215476226806643,22.682580070495604,22.28394416809082,22.62154582977295
2000-09-25,48.57856760078016,B,18.50661277770996,18.05220947265625,19.475318145751952,20.95109605789185,22.54543270111084,22.250070457458495,22.627122592926025
2000-09-26,48.845579719419476,B,18.961013793945312,17.953066635131837,19.198544883728026,20.70737047195435,22.43224494934082,22.229002628326416,22.627535648345948
2000-09-27,49.244518685587785,B,18.17613410949707,17.886970901489256,18.81436710357666,20.44918670654297,22.346321334838866,22.211652641296386,22.614110078811645
2000-09-28,50.50342024811318,B,19.167556762695312,18.283539962768554,18.603689002990723,20.261228847503666,22.25130947113037,22.20710849761963,22.609152917861937
2000-09-29,52.42938775129857,B,20.5307731628418,19.068418121337892,18.653260040283204,20.135235309600834,22.210826263427734,22.214957313537596,22.611011838912965
2000-10-02,53.16827365471402,B,19.74589157104492,19.316273880004882,18.684241676330565,19.96999769210816,22.16290718078613,22.21578353881836,22.60522850036621
2000-10-03,53.47699540549119,B,18.878402709960938,19.299751663208006,18.626409149169923,19.79649829864502,22.11003128051758,22.19802059173584,22.592629175186158
2000-10-04,54.073719018491325,B,18.754472732543945,19.415419387817384,18.65119514465332,19.616802406311034,22.069548110961914,22.183149223327636,22.585400066375733
2000-10-05,54.0040662854416,C,18.052209854125977,19.192350006103517,18.737944984436034,19.4433030128479,22.03402198791504,22.16703863143921,22.573007249832152
2000-10-06,53.087437781425145,B,17.845661163330078,18.655327606201173,18.86187286376953,19.294589138031007,21.944793663024903,22.159396419525148,22.556070384979247
2000-10-09,52.35728688429259,B,17.143400192260742,18.134829330444337,18.72555160522461,19.100434875488283,21.838215370178222,22.1552654838562,22.540889167785643
2000-10-10,51.89447071202145,B,16.89554214477539,17.738257217407227,18.51900444030762,18.858774662017822,21.71015625,22.158157081604003,22.524571933746337
2000-10-11,51.34467729755699,B,16.97816276550293,17.382995223999025,18.399207305908202,18.60678720474243,21.58209716796875,22.166005840301512,22.5101136302948
2000-10-12,50.71332169660101,B,16.151973724365234,17.002947998046874,18.097649002075194,18.35066900253296,21.428426132202148,22.16352725982666,22.49503571510315
2000-10-13,50.50040428304053,B,16.97816276550293,16.829448318481447,17.742387962341308,18.197824001312256,21.285702095031738,22.16641891479492,22.47913158416748
2000-10-16,50.7608611696449,B,17.473880767822266,16.89554443359375,17.515186882019044,18.099714279174805,21.12790008544922,22.174267749786377,22.460955476760866
2000-10-17,50.78519213776726,B,16.110668182373047,16.73856964111328,17.238413429260255,17.93241128921509,20.984143486022948,22.156917819976808,22.440920429229735
2000-10-18,50.40323862725901,B,14.91269302368164,16.325475692749023,16.854235458374024,17.75271530151367,20.82303680419922,22.132958335876467,22.416341314315797
2000-10-19,50.70496965135741,B,15.945432662963867,16.28416748046875,16.643557739257812,17.690751361846925,20.655940322875978,22.107346534729004,22.396925897598265
2000-10-20,50.7764148362535,B,16.151973724365234,16.11892967224121,16.474188995361327,17.66803092956543,20.487397880554198,22.0656240272522,22.382261028289793
2000-10-23,50.77829932350445,B,17.349946975708008,16.09414291381836,16.494843673706054,17.610197639465333,20.33785789489746,22.003659858703614,22.373586025238037
2000-10-24,51.37626440156058,B,17.969593048095703,16.46592788696289,16.602248764038087,17.560626602172853,20.199058265686034,21.945826759338377,22.364084873199463
2000-10-25,52.01089639707968,B,16.688997268676758,16.821188735961915,16.573332214355467,17.486269760131837,20.033820571899415,21.874361476898194,22.348387279510497
2000-10-26,52.13893867224738,B,16.67867088317871,16.967836380004883,16.626001930236818,17.361825466156006,19.868376350402833,21.816838150024413,22.332018432617186
2000-10-27,52.787512664900994,C,18.837087631225582,17.504859161376952,16.811894416809082,17.277141189575197,19.735360145568848,21.77346326828003,22.323756551742555
2000-10-30,53.02839395287088,C,18.630538940429688,17.76097755432129,16.927560234069823,17.221373558044434,19.60730110168457,21.72843599319458,22.304134578704833
2000-10-31,53.545960612259044,C,20.035062789916992,18.174071502685546,17.31999969482422,17.279206562042237,19.52385612487793,21.69704086303711,22.292774505615235
2000-11-01,54.474103571242985,C,19.78720092773437,18.79371223449707,17.80745048522949,17.330842971801758,19.438758697509765,21.663580207824708,22.279348936080932
2000-11-02,55.546724410848505,C,20.035062789916992,19.464990615844727,18.216413497924805,17.42998561859131,19.357792320251466,21.63796838760376,22.270880517959593
2000-11-03,55.85808799442444,C,19.993751525878903,19.696323394775387,18.600591278076173,17.53739013671875,19.273521118164062,21.6078125,22.26137935638428
2000-11-06,56.556659810961605,C,20.406843185424805,20.05158424377441,18.90628089904785,17.70056228637695,19.20577365875244,21.580548267364502,22.258900775909424
2000-11-07,56.480561515247395,C,20.489463806152344,20.14246444702148,19.158267974853516,17.880258369445798,19.138852424621582,21.542130565643312,22.25600911140442
2000-11-08,56.24418725965639,C,20.117677688598636,20.208559799194337,19.501136016845702,18.037234115600587,19.074409790039063,21.501234226226806,22.246714487075806
2000-11-09,55.753943073078126,C,19.456727981567383,20.092892837524413,19.77894172668457,18.202471828460695,19.005010070800783,21.457859344482422,22.23473475456238
2000-11-10,55.22511842236761,C,19.043630599975582,19.90286865234375,19.79959602355957,18.305745220184324,18.924869804382325,21.412832012176512,22.22389100074768
2000-11-13,54.21911641943424,C,18.217449188232425,19.464989852905273,19.758287048339845,18.342923641204834,18.828205909729004,21.35706434249878,22.210465450286865
2000-11-14,53.88661944958877,C,19.74589157104492,19.31627540588379,19.729369926452637,18.524684810638426,18.77615592956543,21.31658109664917,22.20220356941223
2000-11-15,53.89795369721611,C,20.406843185424805,19.374108505249023,19.79133415222168,18.799392318725584,18.737324981689454,21.288903770446776,22.19249583244324
2000-11-16,53.99635223781553,C,20.489463806152344,19.580655670166017,19.836774253845213,19.026593875885006,18.716670303344728,21.26163953781128,22.162959613800048
2000-11-17,54.01026020503375,B,19.167556762695312,19.60544090270996,19.754154777526857,19.17737302780151,18.683622665405274,21.21206823348999,22.130015296936037
2000-11-20,54.08503195952387,C,18.30006217956543,19.621963500976562,19.54347667694092,19.22487878799438,18.629094200134276,21.151756515502928,22.099446353912352
2000-11-21,53.18815322628701,B,17.391260147094727,19.151037216186523,19.233656311035155,19.19596214294433,18.54234447479248,21.082356777191162,22.0682577419281
2000-11-22,51.61190520204428,B,16.193286895751953,18.308325958251952,18.841217231750488,19.17117662429809,18.425851974487305,20.998498687744142,22.03665605545044
2000-11-23,50.21692265388449,B,16.193286895751953,17.449090576171876,18.514873123168947,19.146907424926756,18.32423095703125,20.9224893951416,22.006293659210204
2000-11-24,49.43098516707004,B,16.606382369995117,16.936855697631835,18.2711483001709,19.035372161865233,18.255657348632813,20.84110990524292,21.981094942092895
2000-11-27,49.4038760032484,B,17.59780502319336,16.79640426635742,18.20918388366699,18.983735466003417,18.218891944885254,20.76633985519409,21.960853338241577
2000-11-28,49.335367428250095,B,16.358524322509766,16.58985710144043,17.870447158813477,18.799908542633055,18.156927871704102,20.672980651855468,21.9317301940918
2000-11-29,49.592323534345304,B,15.780191421508787,16.5072380065918,17.407781982421874,18.599558067321777,18.10239944458008,20.573838119506835,21.905498723983765
2000-11-30,49.753451485042376,B,15.738884925842283,16.416357612609865,16.93272409439087,18.384749174118042,18.07348291397095,20.47304316520691,21.87802797794342
2000-12-01,49.77523478685609,B,15.862812042236328,16.267643547058107,16.60224962234497,18.178202199935914,18.058611507415772,20.37059578895569,21.84787211894989
2000-12-04,49.000732856924195,B,15.160552024841309,15.780192947387695,16.28829860687256,17.91588764190674,17.9916902923584,20.26856149673462,21.819988288879394
2000-12-05,49.279134117274054,B,16.193286895751953,15.747145462036134,16.16850128173828,17.701078796386717,17.93633575439453,20.184290351867677,21.79437647819519
2000-12-06,49.73373215250566,B,15.9041166305542,15.771930503845216,16.139584255218505,17.490400743484496,17.890895404815673,20.11860836982727,21.763600955009462
2000-12-07,49.63375768118746,B,14.830073356628418,15.59016819000244,16.00326290130615,17.25906801223755,17.804145736694338,20.027727603912354,21.705561208724976
2000-12-08,50.73554001536206,B,18.961013793945312,16.209808540344238,16.23872604370117,17.254937171936035,17.772750549316406,19.99178840637207,21.660120830535888
2000-12-11,51.93780252974531,B,17.969593048095703,16.771616744995118,16.275904846191406,17.2425443649292,17.737224578857422,19.95006587982178,21.615506715774536
2000-12-12,52.43065104396442,C,17.473880767822266,17.02773551940918,16.387440490722657,17.128943824768065,17.709134140014648,19.909582710266115,21.570479431152343
2000-12-13,52.90387835675693,C,17.639110565185547,17.374734306335448,16.573332405090333,16.990557193756104,17.68682689666748,19.878187503814697,21.527311086654663
2000-12-14,54.02956417174076,C,17.51519012451172,17.91175765991211,16.750962924957275,16.84184350967407,17.676086502075194,19.855054244995117,21.48001184463501
2000-12-15,53.19438824569479,C,16.85423469543457,17.490401840209962,16.850105190277098,16.726177406311034,17.656257972717285,19.800525817871094,21.427135753631593
2000-12-18,52.625822266942855,C,16.399831771850586,17.176449584960938,16.974033164978028,16.63116588592529,17.641386604309083,19.73980098724365,21.371987648010254
2000-12-19,51.870408952011815,B,15.201859474182127,16.72204532623291,16.874890422821046,16.521695852279663,17.607512950897217,19.658834600448607,21.31250208377838
2000-12-20,51.14777376413059,B,15.449713706970217,16.284165954589845,16.829450130462646,16.484517192840578,17.576943969726564,19.579520568847656,21.25735396385193
2000-12-21,50.268858085696316,B,14.995318412780762,15.780191612243652,16.84597463607788,16.424618768692017,17.553810863494874,19.49111849784851,21.19910770893097
2000-12-22,50.68856537796814,B,17.763042449951172,15.961953163146973,16.726177501678468,16.48245177268982,17.569508457183836,19.427605276107787,21.154080443382263
2000-12-25,51.05542155870273,B,17.763042449951172,16.23459529876709,16.705522441864012,16.49071364402771,17.575291690826415,19.35159588813782,21.110705542564393
2000-12-26,51.97504663948239,B,17.22601890563965,16.639427185058594,16.68073625564575,16.534088373184204,17.597598705291748,19.290871095657348,21.06547173976898
2000-12-27,52.737089305347034,C,17.22601890563965,16.99468822479248,16.63942708969116,16.606379747390747,17.64386522293091,19.233451013565062,21.013215346336366
2000-12-28,53.58236710906772,C,17.43256378173828,17.482137298583986,16.631164455413817,16.691063690185548,17.673607845306396,19.164774084091185,20.960752367973328
2000-12-29,53.70733789651149,C,17.8869686126709,17.50692253112793,16.73443784713745,16.792271518707274,17.70830774307251,19.097852811813354,20.912626881599426
2001-01-01,53.869651088372244,C,17.8869686126709,17.531707763671875,16.883151531219482,16.928592348098753,17.719048175811768,19.028453035354616,20.87007818698883
2001-01-02,53.636010830770566,C,16.936851501464844,17.473874282836913,17.056650733947755,16.9657705783844,17.69839334487915,18.948725805282592,20.82752944469452
2001-01-03,53.98806097520106,C,18.54792213439941,17.738254928588866,17.366471576690675,17.09796085357666,17.735571842193604,18.88469620704651,20.795101599693297
2001-01-04,54.729218026200925,C,19.49804306030273,18.15135078430176,17.81674404144287,17.331359338760375,17.791959285736084,18.83016781806946,20.773620734214784
2001-01-05,54.22314859860677,C,17.22601890563965,18.01916084289551,17.763041687011718,17.244609594345093,17.759737911224367,18.747549028396605,20.734583373069764
2001-01-08,53.97223968435418,C,17.639110565185547,17.969589233398438,17.750648498535156,17.228085470199584,17.739909343719482,18.673605222702026,20.712069697380066
2001-01-09,54.26828726075663,C,18.258752822875977,18.233969497680665,17.85392189025879,17.267329072952272,17.704383144378664,18.614119634628295,20.69017569065094
2001-01-10,53.76539687314585,C,18.17613410949707,18.159611892700195,17.948933410644532,17.294180250167848,17.672161808013914,18.55546025276184,20.6641507768631
2001-01-11,53.102337899362226,C,19.58065795898437,18.17613487243652,18.163742828369138,17.39745364189148,17.663073711395263,18.510433015823363,20.63192943096161
2001-01-12,53.407242407010195,C,17.680419921875,18.267015075683595,18.14308795928955,17.4387629032135,17.616807079315187,18.445164098739625,20.59309853076935
2001-01-15,53.35784300918883,C,17.680419921875,18.275276947021485,18.12243309020996,17.50279231071472,17.56227861404419,18.384026136398315,20.549930186271666
2001-01-16,52.94740336768957,C,17.184711456298828,18.060468673706055,18.147219085693358,17.601934909820557,17.49618356704712,18.31751799583435,20.514404101371767
2001-01-17,52.8385389697948,C,17.51519012451172,17.928279876708984,18.043945884704588,17.70520873069763,17.44413381576538,18.259271802902223,20.491064286231996
2001-01-18,52.29052253769095,B,17.51519012451172,17.515186309814453,17.845660591125487,17.83120231628418,17.405303058624266,18.205156564712524,20.46297390460968
2001-01-19,52.42875889255915,B,17.639110565185547,17.506924438476563,17.886969757080077,17.825005722045898,17.377212657928467,18.151041231155396,20.442525725364685
2001-01-22,52.56294379789124,B,17.43256378173828,17.45735321044922,17.86631507873535,17.808481788635255,17.361514949798583,18.094860429763795,20.423110299110412
2001-01-23,52.844698891295536,B,18.01089859008789,17.622590637207033,17.841529655456544,17.847725772857665,17.326815090179444,18.051485509872435,20.394193711280824
2001-01-24,52.93661824599786,B,17.845661163330078,17.6886848449707,17.808482360839843,17.878707885742188,17.275591449737547,18.0064582157135,20.36589675426483
2001-01-25,53.17262531711154,C,17.8869686126709,17.76304054260254,17.639113426208496,17.901428127288817,17.22354154586792,17.970105924606322,20.343176579475404
2001-01-26,53.65244834287173,C,19.043630599975582,18.043944549560546,17.775434494018555,17.959261226654053,17.221063022613524,17.9523428440094,20.3262397146225
2001-01-29,54.38391277025701,C,19.49804306030273,18.45704040527344,17.95719680786133,18.039814949035645,17.24502264022827,17.937058420181273,20.311987977027893
2001-01-30,55.02494222159269,C,19.456727981567383,18.746206283569336,18.184398460388184,18.165808773040773,17.286331996917724,17.9143382358551,20.29752966403961
2001-01-31,55.297352388991904,C,18.465303421020508,18.87013473510742,18.27940979003906,18.161677837371826,17.331772327423096,17.8788121509552,20.265101771354676
2001-02-01,55.71923321263844,C,18.91970634460449,19.07668228149414,18.41986141204834,18.132761001586914,17.386300716400147,17.8552658367157,20.23370666027069
2001-02-02,55.449905735546736,C,18.465303421020508,18.961016845703124,18.502480697631835,18.194725227355956,17.423479137420653,17.839568243026733,20.19921327114105
2001-02-05,54.61066671257674,C,17.51519012451172,18.564446258544923,18.51074333190918,18.188529205322265,17.42182683944702,17.82035939216614,20.161828255653383
2001-02-06,53.83877348601292,C,17.804349899291992,18.233970642089844,18.49008846282959,18.165809059143065,17.450743350982666,17.803835611343384,20.128161063194273
2001-02-07,54.08151217504602,C,18.671852111816406,18.275280380249022,18.57270755767822,18.190594959259034,17.508576564788818,17.80548800468445,20.112463479042052
2001-02-08,53.91832020505436,B,18.258752822875977,18.14308967590332,18.60988597869873,18.124499702453612,17.558973922729493,17.81622841835022,20.082307600975035
2001-02-09,53.548412271046665,B,16.85423469543457,17.820875930786134,18.39094638824463,18.083190441131592,17.578802375793458,17.818706941604614,20.05132555484772
2001-02-12,53.830008493345844,B,17.51519012451172,17.820875930786134,18.192661094665528,18.074928951263427,17.625895137786866,17.80879271507263,20.029431586265563
2001-02-13,54.089956263239095,B,17.804349899291992,17.820875930786134,18.027423286437987,18.105910873413087,17.658116397857665,17.797226076126098,20.013114352226257
2001-02-14,53.760656420430415,B,17.556493759155273,17.597804260253906,17.936542320251466,18.107976055145265,17.69116394042969,17.79102967262268,20.001341156959533
2001-02-15,53.52994535091573,B,16.89554214477539,17.32516212463379,17.734125900268555,18.076993656158447,17.73247331619263,17.76830952644348,19.987709012031555
2001-02-16,53.75439466992609,B,17.349946975708008,17.424304580688478,17.622590255737304,18.06253547668457,17.700251979827883,17.736501264572144,19.975729289054872
2001-02-19,53.77573990042134,B,17.349946975708008,17.391255950927736,17.606065940856933,18.058404636383056,17.687859058380127,17.712541818618774,19.964162678718566
2001-02-20,53.16366172249487,B,15.82150173187256,16.994686317443847,17.40778112411499,17.94893479347229,17.654811477661134,17.68197280883789,19.939996700286866
2001-02-21,52.658959640745415,B,16.069358825683594,16.69725933074951,17.14753179550171,17.860119676589967,17.623416442871093,17.655121669769287,19.919135446548463
2001-02-22,52.571441964402986,B,16.317214965820312,16.581593894958495,16.953378009796143,17.781631994247437,17.599456939697266,17.63777172088623,19.90240517616272
2001-02-23,52.35081338363614,B,16.069358825683594,16.325476264953615,16.874890422821046,17.632918405532838,17.583759422302247,17.620008697509764,19.889702558517456
2001-02-26,52.30425797959657,B,16.812925338745117,16.218071937561035,16.804663944244385,17.498662519454957,17.592021293640137,17.61670394897461,19.885984716415404
2001-02-27,52.952577559687846,B,16.52376365661621,16.358524322509766,16.676605319976808,17.352014303207397,17.61845937728882,17.612986164093016,19.88557162284851
2001-02-28,53.6063497904978,B,16.606382369995117,16.46592903137207,16.58159418106079,17.259068250656128,17.641592750549318,17.60926836013794,19.887637100219727
2001-03-01,54.031867123077575,B,16.482450485229492,16.498976135253905,16.5402850151062,17.13720545768738,17.67133539199829,17.612573127746582,19.888050193786622
2001-03-02,54.36673198598257,B,16.52376365661621,16.58985710144043,16.457666683197022,17.040128469467163,17.646549816131593,17.608029136657716,19.88722402572632
2001-03-05,54.40526689709316,P,16.52376365661621,16.532024765014647,16.37504835128784,16.990557146072387,17.62176424026489,17.598527965545653,19.886397857666015
2001-03-06,54.53666755957548,B,16.73030662536621,16.57333335876465,16.465928840637208,16.936854982376097,17.611849994659423,17.604724349975587,19.880821084976198
2001-03-07,54.49027137786095,B,16.441139221191406,16.540284729003908,16.50310688018799,16.82531933784485,17.59615240097046,17.620008811950683,19.876483573913575
2001-03-08,54.14894010283988,B,15.738884925842283,16.391571617126463,16.445273876190186,16.699325942993163,17.562278823852537,17.61794333457947,19.862644934654234
2001-03-09,53.81274056001922,B,15.408402442932127,16.168499374389647,16.37917823791504,16.62703433036804,17.512707500457765,17.610507621765137,19.838065824508668
2001-03-12,52.70106080969265,B,13.632105827331545,15.590167808532716,16.061096286773683,16.432880115509032,17.427610244750976,17.573329210281372,19.788494534492493
2001-03-13,50.97890696285335,B,12.475440979003906,14.739194679260255,15.65626401901245,16.166434669494627,17.33838203430176,17.518387689590455,19.732107224464418
2001-03-14,48.95851605749254,B,11.194846153259276,13.689936065673828,15.115110397338867,15.848352289199829,17.191320514678956,17.46344617843628,19.668903827667236
2001-03-15,47.375403421922734,B,11.236157417297363,12.789390563964844,14.590481090545655,15.565383052825927,17.02608280181885,17.409021043777464,19.61292959690094
2001-03-16,45.81112726001317,B,10.988301277160645,11.905370330810547,14.036934852600098,15.24730076789856,16.901328449249267,17.330533180236817,19.551998224258423
2001-03-19,45.405012338715785,B,11.484013557434082,11.475751876831055,13.532959842681885,14.954004096984864,16.77822650909424,17.25906792640686,19.49375195980072
2001-03-20,45.33341272358749,B,10.988301277160645,11.178323936462402,12.958759307861328,14.712344074249268,16.63281747817993,17.168600311279295,19.432820587158204
2001-03-21,45.463674114881165,B,9.914258003234863,10.92220630645752,12.306071186065674,14.40458903312683,16.46757995605469,17.0698708820343,19.366725544929505
2001-03-22,45.34816614514411,B,9.625092506408691,10.599993324279785,11.694691944122315,14.06998291015625,16.268468647003175,16.96577117919922,19.30186978340149
2001-03-23,45.56503986576806,B,9.996875762939451,10.401708221435545,11.153539276123047,13.766358757019043,16.114797763824463,16.865802421569825,19.236807460784913
2001-03-26,45.488554713104854,B,10.07949447631836,10.120804405212402,10.79827814102173,13.429687213897704,15.96277925491333,16.76252893447876,19.171538600921632
2001-03-27,46.040456121653705,B,11.442705154418944,10.211685180664062,10.695004558563232,13.175634288787842,15.847939128875732,16.672061347961424,19.107095956802368
2001-03-28,46.65461850052137,B,10.409969329833984,10.310827445983886,10.616516876220704,12.865813636779786,15.705834712982178,16.57498426437378,19.038109245300294
2001-03-29,47.39116838058237,B,10.244731903076172,10.434755325317383,10.517374324798585,12.55392770767212,15.560425548553466,16.48286430358887,18.970361824035646
2001-03-30,47.72950242210445,B,9.790328979492188,10.39344596862793,10.397577095031739,12.217255973815918,15.4034499168396,16.390331287384033,18.901581649780272
2001-04-02,47.858598212653014,B,9.335926055908203,10.244732284545899,10.18276834487915,11.857864093780517,15.241517162322998,16.30151605606079,18.829290199279786
2001-04-03,46.7470507621143,B,7.890095710754394,9.534210395812988,9.872947788238523,11.415853548049927,15.039101104736329,16.182958097457885,18.74976959705353
2001-04-04,46.05689785442968,B,8.137950897216797,9.079806709289551,9.69531707763672,11.000694131851196,14.844946899414062,16.060269174575804,18.67458647251129
2001-04-05,45.9094537047611,B,9.625092506408691,8.955878829956054,9.69531707763672,10.695004510879517,14.679709377288818,15.951625461578368,18.606632499694825
2001-04-06,45.80424086114931,B,9.25330638885498,8.848474311828614,9.620960140228272,10.38724970817566,14.483902893066407,15.852482957839966,18.532275595664977
2001-04-09,46.22228303134877,B,9.920867919921877,8.965462684631348,9.605097484588622,10.201687812805176,14.292359390258788,15.76869101524353,18.46022376537323
2001-04-10,48.137263623786964,B,11.996252059936523,9.786693954467774,9.660452175140382,10.177728366851806,14.143149871826171,15.714740934371948,18.398548855781556
2001-04-11,50.19775912805821,C,12.729905128479004,10.705084800720215,9.892445755004882,10.254481315612793,14.028441905975342,15.680107116699219,18.33930290222168
2001-04-12,51.72540988270391,C,13.21239948272705,11.422546195983887,10.18921251296997,10.353293418884277,13.914295768737793,15.65029824256897,18.286393818855284
2001-04-13,53.41961199052643,C,13.21239948272705,12.214364814758301,10.531419563293458,10.464498329162598,13.809237689971924,15.61635841369629,18.228734159469603
2001-04-16,54.46763867685667,C,12.55805778503418,12.741802787780761,10.853632736206055,10.518200540542603,13.710095043182372,15.565960941314698,18.166150398254395
2001-04-17,54.86221999425296,C,13.311541557312012,13.00486068725586,11.395777320861818,10.63436255455017,13.620238876342773,15.53549111366272,18.104235882759095
2001-04-18,55.37565665987059,C,15.11594009399414,13.482067680358886,12.093576240539551,10.894446659088135,13.549120635986329,15.528848600387573,18.051343359947204
2001-04-19,55.86637040791453,C,15.505892753601074,13.940766334533691,12.68165626525879,11.188486671447754,13.49406343460083,15.52651867866516,17.999780921936036
2001-04-20,56.13766813026427,C,14.864776611328123,14.271241760253906,13.242803287506103,11.431881713867188,13.4542742729187,15.516538324356079,17.943567056655883
2001-04-23,56.47675061301046,C,14.078246116638184,14.575279426574706,13.658541107177735,11.63181929588318,13.38553539276123,15.505715265274048,17.887138381004334
2001-04-24,56.13414956699793,C,13.503220558166504,14.613615226745605,13.809237957000732,11.734845066070557,13.29951280593872,15.478814601898193,17.831552476882933
2001-04-25,55.38632885409322,C,14.21043586730957,14.43251438140869,13.95729103088379,11.924868392944337,13.232591648101806,15.461877794265748,17.79024308204651
2001-04-26,54.81707275404375,C,14.911041259765623,14.313544082641602,14.127155208587647,12.15818386077881,13.192901630401611,15.46268747329712,17.745207538604735
2001-04-27,54.602236391503226,C,15.571990966796877,14.454986953735352,14.363114356994629,12.447266960144043,13.157342510223389,15.428797245025635,17.710292825698854
2001-04-30,55.008020594620554,C,16.18667221069336,14.876672172546387,14.725975799560548,12.789804267883301,13.134077014923095,15.410968036651612,17.680516958236694
2001-05-01,55.933859131988164,C,15.697568893432615,15.315541839599609,14.964578533172608,13.180177927017212,13.131598358154298,15.393204917907715,17.651393814086916
2001-05-02,56.514398799916,C,15.690962791442873,15.61164722442627,15.02208080291748,13.557828521728515,13.124030437469482,15.373723440170288,17.625955471992494
2001-05-03,56.56393568533625,C,15.082887649536133,15.646016502380371,14.979780292510986,13.830718278884888,13.099343891143798,15.349400415420533,17.602227330207825
2001-05-04,56.280669084934026,C,14.805288314819336,15.492675971984863,14.973831462860108,14.108317375183105,13.074062480926514,15.32891095161438,17.564718384742736
2001-05-07,55.41716070000982,C,14.441766738891602,15.143694877624512,15.010183525085449,14.334362316131593,13.026639308929443,15.30933030128479,17.52456564426422
2001-05-08,54.18929965336864,C,13.351198196411133,14.674420738220215,14.994981288909912,14.402109622955322,12.963187999725342,15.29082368850708,17.474829144477845
2001-05-09,53.06287704288928,B,13.344590187072754,14.205146217346192,14.90839672088623,14.432843875885009,12.897952156066895,15.269772453308105,17.42464651107788
2001-05-10,52.10798613760915,B,12.822443008422852,13.753057289123536,14.699536895751953,14.4133460521698,12.824752006530762,15.248043699264526,17.36958109855652
2001-05-11,51.078945240716756,B,12.544837951660156,13.3009672164917,14.396821594238281,14.379967975616456,12.74517349243164,15.195861654281616,17.311733465194703
2001-05-14,50.16556918796533,B,12.39281940460205,12.891177749633789,14.017436313629151,14.37170605659485,12.662554607391357,15.142159423828126,17.24687765598297
