Date,GRADE,GPS,WFC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-22,,,0.3603938817977905,0.37299302220344543,0.372846519947052,0.3709984764456749,0.3731699573993682,,
1984-02-23,,,0.3516036868095398,0.368011885881424,0.3709420174360275,0.3701654955744743,0.372894537448883,,
1984-02-24,,,0.3545339405536651,0.3630308806896209,0.3693305402994156,0.3696234583854675,0.37282213091850275,,
1984-02-27,,,0.3545339405536651,0.35804987549781797,0.3678655415773392,0.36903746128082277,0.3727497243881225,,
1984-02-28,,,0.3457438051700592,0.35336185097694395,0.36478898525238035,0.36801195740699766,0.37229933440685264,,
1984-02-29,,,0.3516036868095398,0.3516038119792938,0.3622984170913696,0.3670597061514854,0.3719083786010742,,
1984-03-01,,,0.3574637770652771,0.3527758300304413,0.3603938579559326,0.36647369861602785,0.3716346246004104,,
1984-03-02,,,0.3545339405536651,0.3527758300304413,0.3579033553600311,0.3657411992549896,0.3711289656162261,,
1984-03-05,,,0.3516036868095398,0.3521897792816162,0.35511982738971704,0.3648621872067451,0.37056470155715937,,
1984-03-06,,,0.3574637770652771,0.3545337736606598,0.35394781231880185,0.36390990763902664,0.37000211715698234,,
1984-03-07,,,0.3545339405536651,0.35511982440948486,0.3533618181943893,0.3631041690707207,0.36932316124439235,,
1984-03-08,,,0.3574637770652771,0.35511982440948486,0.35394782721996304,0.3624449223279953,0.36870280206203454,,
1984-03-09,,,0.3545339405536651,0.3551198244094848,0.35394782721996304,0.36163918375968934,0.3680238461494445,,
1984-03-12,,,0.3516036868095398,0.3551198244094848,0.35365480184555054,0.36076017171144487,0.367286285161972,,
1984-03-13,,,0.3603938817977905,0.3557058453559875,0.35511980950832367,0.359954397380352,0.3668978250026702,,
1984-03-14,,,0.3603938817977905,0.3568778336048126,0.35599882900714874,0.3591486230492592,0.36650936484336843,,
1984-03-15,,,0.3662538826465606,0.35863585472106935,0.3568778395652771,0.35863584876060484,0.3661225825548171,,
1984-03-16,,,0.3765093684196472,0.36303094029426575,0.3590753823518753,0.3584893688559532,0.3659986686706542,,
1984-03-19,,,0.3662538826465606,0.36596097946166994,0.3605404019355774,0.3578301146626472,0.36572740852832786,,
1984-03-20,,,0.3765093684196472,0.36918407678604126,0.3624449610710144,0.3581963866949081,0.36566125810146327,,
1984-03-21,,,0.3765093684196472,0.3724071741104126,0.3646425038576126,0.3590021610260009,0.3657684159278869,,
1984-03-22,,,0.3765093684196472,0.3744582712650299,0.3665470629930496,0.3602474451065063,0.3658755737543105,,
1984-03-23,,,0.3765093684196472,0.3744582712650299,0.36874460577964785,0.3613462164998054,0.3659827315807342,,
1984-03-26,,,0.37943896651268,0.37709528803825376,0.37152813374996185,0.36259146779775614,0.3661484813690185,,
1984-03-27,,,0.3765093684196472,0.37709528803825376,0.3731396824121475,0.36412974596023556,0.36625563919544213,,
1984-03-28,,,0.3735790252685547,0.3765092194080353,0.3744581967592239,0.3652285128831863,0.3664197260141372,,
1984-03-29,,,0.3633240759372711,0.37387216091156006,0.374165216088295,0.365521527826786,0.3663209414482116,,
1984-03-30,,,0.3662538826465606,0.3718210637569427,0.3731396675109863,0.3661075249314308,0.36633852541446676,,
1984-04-02,,,0.3633240759372711,0.368598085641861,0.3728466868400574,0.3666935443878173,0.3662975132465362,,
1984-04-03,,,0.3545339405536651,0.3642030000686646,0.37064914405345917,0.36654705256223674,0.36602292597293845,,
1984-04-04,,,0.3545339405536651,0.36039398312568666,0.36845160126686094,0.36654705256223674,0.36569057524204246,,
1984-04-05,,,0.3457438051700592,0.35687792897224424,0.3653750449419021,0.36596105396747586,0.3652401852607726,,
1984-04-06,,,0.3398835062980652,0.35160385370254515,0.3617124587297439,0.36522853225469587,0.3647303617000579,0.37321219176054,
1984-04-09,,,0.3457438051700592,0.3480877995491028,0.35834294259548183,0.36493553817272184,0.36432016015052787,0.37262595534324644,
1984-04-10,,,0.3398835062980652,0.3451577126979828,0.3546803563833236,0.36391001939773554,0.363792752623558,0.3719233477115631,
1984-04-11,,,0.3457438051700592,0.3433996856212616,0.3518968343734741,0.363177515566349,0.36329465448856346,0.37133711129426955,
1984-04-12,,,0.3457438051700592,0.3433996856212616,0.3501388072967529,0.362152011692524,0.36282585203647605,0.370750874876976,
1984-04-13,,,0.3457438051700592,0.3445717453956604,0.34808779954910274,0.36061373353004456,0.36235704958438864,0.37016463845968245,
1984-04-16,,,0.3457438051700592,0.3445717453956604,0.34632977247238156,0.3595882296562195,0.3618882471323013,0.3695495161414146,
1984-04-17,,,0.3516036868095398,0.3469157814979553,0.34603674709796906,0.3583429455757141,0.36139013350009913,0.36896411031484605,
1984-04-18,,,0.3457438051700592,0.3469157814979553,0.34515773355960844,0.3568046674132347,0.3608920353651046,0.36840675681829455,
1984-04-19,,,0.3428136110305786,0.3463297426700592,0.3448647141456604,0.35511987954378127,0.3603353333473205,0.36779121845960616,
1984-04-20,,,0.3428136110305786,0.3457437038421631,0.34515772461891175,0.35343509167432785,0.3597786313295364,0.3672478875517845,
1984-04-23,,,0.3428136110305786,0.345157665014267,0.3448647052049637,0.35160382390022277,0.35925122499465945,0.36673343896865845,
1984-04-24,,,0.3398835062980652,0.34281362891197203,0.3448647052049637,0.34977253079414367,0.35851870775222777,0.3662763440608978,
1984-04-25,,,0.336953729391098,0.3410556137561798,0.34398569762706754,0.34794126600027087,0.3577275949716568,0.36578995138406756,
1984-04-26,,,0.3428136110305786,0.3410556137561798,0.3436926782131195,0.3469157427549362,0.3570536798238754,0.36536215752363205,
1984-04-27,,,0.3398835062980652,0.34046959280967715,0.3431066483259201,0.34559722393751147,0.3562625706195831,0.3649339419603348,
1984-04-30,,,0.3348242342472076,0.33887171745300293,0.3420146912336349,0.34417223185300827,0.3553702759742737,0.3644262543320656,
1984-05-01,,,0.3348242342472076,0.3378598630428314,0.3403367459774017,0.3431867465376854,0.35468308210372923,0.36397632777690886,
1984-05-02,,,0.3482169806957245,0.3401125133037567,0.3405840635299683,0.34287089854478836,0.35443954408168793,0.3638047507405281,
1984-05-03,,,0.3452407419681549,0.34059793949127193,0.3408267766237259,0.34284574538469315,0.35431228518486024,0.3636034113168716,
1984-05-04,,,0.3452407419681549,0.3416693866252899,0.3410694897174835,0.3431136071681976,0.35412642121315,0.36347427606582644,
1984-05-07,,,0.3482169806957245,0.3443479359149933,0.3416098266839981,0.3432372659444809,0.3540000820159912,0.3633749032020569,
1984-05-08,,,0.3452407419681549,0.34643123745918275,0.34214555025100707,0.34350512772798536,0.3539900207519531,0.36314467757940294,
1984-05-09,,,0.3571456372737884,0.3482169687747955,0.34416474103927613,0.34407521933317187,0.3541008597612381,0.3630046191811562,
1984-05-10,,,0.3660742938518524,0.352383679151535,0.3464908093214035,0.3450917437672615,0.3542730700969696,0.36295384734869,
1984-05-11,,,0.3571456372737884,0.35476465821266173,0.34821702241897584,0.345661835372448,0.3543253040313721,0.36272713482379915,
1984-05-14,,,0.351193368434906,0.35535993576049807,0.34985393583774566,0.3459343135356903,0.3543170976638794,0.3624408996105194,
1984-05-15,,,0.351193368434906,0.35655046105384824,0.3514908492565155,0.3459137976169586,0.354191689491272,0.3620969033241272,
1984-05-16,,,0.3378003537654876,0.3526814043521881,0.35044918656349183,0.34551662504673003,0.35385701775550843,0.3615900894999504,
1984-05-17,,,0.3378003537654876,0.3470266163349151,0.3497051477432251,0.3452659621834755,0.35346374928951263,0.36108327567577364,
1984-05-18,,,0.3348242342472076,0.34256233572959893,0.34866349697113036,0.34486649334430697,0.3530695551633835,0.36054670065641403,
1984-05-21,,,0.3378003537654876,0.33988373279571527,0.34762183427810667,0.3446158304810524,0.3527934885025024,0.36003988683223725,
1984-05-22,,,0.3392883837223053,0.3375027358531951,0.3470265984535217,0.3445860743522644,0.35237137854099276,0.3596346017718315,
1984-05-23,,,0.3378003537654876,0.3375027358531952,0.3450920701026916,0.3446284055709839,0.35191950798034666,0.35921443641185763,
1984-05-24,,,0.3199431598186493,0.3339312970638275,0.3404789566993713,0.34348488301038743,0.35099329352378844,0.3585579380393028,
1984-05-25,,,0.3288718461990356,0.3327408194541931,0.337651577591896,0.34293430000543595,0.3500405430793762,0.35801960587501525,
1984-05-28,,,0.3288718461990356,0.33095511794090265,0.335419425368309,0.3426366806030273,0.3492929023504257,0.3575101554393768,
1984-05-29,,,0.3229192197322845,0.3276812851428985,0.3325920104980468,0.34204142987728114,0.34822109937667844,0.3569411787390709,
1984-05-30,,,0.3348242342472076,0.32708606123924255,0.33229439854621884,0.3413717925548553,0.34738739669322966,0.3565779063105583,
1984-05-31,,,0.3258955180644989,0.32827653288841246,0.33110391497611996,0.3404045313596725,0.3463751196861267,0.35612534672021867,
1984-06-01,,,0.3139905333518982,0.325300270318985,0.32902054488658905,0.3388420209288597,0.34512474298477175,0.35555373728275297,
1984-06-04,,,0.3169668018817901,0.32291926145553584,0.3269371896982193,0.33727951198816297,0.3438752996921539,0.35501189053058624,
1984-06-05,,,0.3110142350196838,0.3205382645130157,0.32410977482795716,0.3355681866407394,0.34256539702415467,0.35441051810979846,
1984-06-06,,,0.3050618171691894,0.3145857810974121,0.32083592116832726,0.33296399563550944,0.34119505286216734,0.3538073894381523,
1984-06-07,,,0.3050618171691894,0.3104190409183502,0.3193477869033813,0.3299133718013763,0.34002980768680574,0.3531753745675087,
1984-06-08,,,0.3110142350196838,0.3098237812519073,0.3175620257854461,0.32760680168867107,0.33892501473426817,0.3526317700743675,
1984-06-11,,,0.3110142350196838,0.30863326787948603,0.31577626466751096,0.32559784501790995,0.33787881791591645,0.35208816558122635,
1984-06-12,,,0.3110142350196838,0.30863326787948603,0.3145857661962509,0.32358888834714883,0.3370084238052368,0.3515156748890876,
1984-06-13,,,0.3110142350196838,0.30982375144958485,0.31220476627349847,0.3222495824098587,0.3361380296945572,0.3509143024682998,
1984-06-14,,,0.3050618171691894,0.30982375144958485,0.31012139618396756,0.32061265558004376,0.3353243899345398,0.3502822875976562,
1984-06-15,,,0.2946451902389526,0.3065499424934387,0.30818686187267297,0.318603703379631,0.33441962361335753,0.3495749926567077,
1984-06-18,,,0.3005975186824798,0.3044665992259979,0.3065499335527419,0.3167435616254806,0.33351669788360594,0.3489184290170669,
1984-06-19,,,0.3050618171691894,0.30327611565589896,0.30595469176769247,0.3150322332978248,0.33282026410102844,0.34830650836229315,
1984-06-20,,,0.3139905333518982,0.3038713753223418,0.3068475633859634,0.31384174227714534,0.3321851986646652,0.3477399265766143,
1984-06-21,,,0.3169668018817901,0.306252372264862,0.3080380618572235,0.3136929243803024,0.33160965859889985,0.3472177553176879,
1984-06-22,,,0.3288718461990356,0.3130977034568786,0.30982382297515865,0.31369292438030233,0.3312722194194794,0.346814634501934,
1984-06-25,,,0.3288718461990356,0.3187525689601898,0.3116095840930938,0.31369292438030233,0.3309347802400589,0.34641151368618006,
1984-06-26,,,0.3258955180644989,0.3229193091392517,0.31309771239757533,0.3138417392969131,0.33042061686515806,0.34590537518262854,
1984-06-27,,,0.3199431598186493,0.32410983443260194,0.3139906048774719,0.3130976855754852,0.32990460395812987,0.3453983196616172,
1984-06-28,,,0.3110142350196838,0.3229193210601807,0.3145858466625213,0.3123536214232444,0.329268616437912,0.3448019748926162,
1984-06-29,,,0.3005975186824798,0.31726445555686944,0.3151810795068741,0.3116839706897735,0.32842429459095,0.34410146296024313,
1984-07-02,,,0.2916689217090606,0.30982387065887446,0.31428821980953214,0.31041907668113705,0.3274014008045196,0.3433263128995895,
1984-07-03,,,0.3005975186824798,0.30476427078247065,0.31384178996086115,0.30989824086427686,0.32661568105220795,0.3425671944022178,
1984-07-04,,,0.3005975186824798,0.30089514255523675,0.3125024884939193,0.30967502593994134,0.3258885568380355,0.34180807590484613,
1984-07-05,,,0.2946451902389526,0.2976213335990905,0.31027032732963555,0.3091541945934295,0.32492518842220297,0.34098943412303917,
1984-07-06,,,0.2916689217090606,0.2958356142044067,0.3065500348806381,0.30818692892789834,0.3239608967304229,0.34011173367500297,
1984-07-09,,,0.285716563463211,0.29464514255523677,0.30223450660705564,0.3069220453500747,0.32297874331474297,0.3391745096445083,
1984-07-10,,,0.2886929810047149,0.29226423501968374,0.29851425290107725,0.3058059826493263,0.3220561182498931,0.33836960017681117,
1984-07-11,,,0.2827402949333191,0.2886927902698516,0.2947939664125442,0.30439228564500803,0.320746584534645,0.33759306430816644,
1984-07-12,,,0.2797642946243286,0.28571661114692687,0.2916689723730087,0.303127409517765,0.31943705558776847,0.3368746703863143,
1984-07-13,,,0.2916689217090606,0.2857166111469268,0.2907761126756668,0.3029785960912704,0.3183656191825866,0.33624602019786826,
1984-07-16,,,0.2976212799549103,0.2880975544452667,0.29137134850025176,0.3028297841548919,0.31735370516777034,0.33567689359188074,
1984-07-17,,,0.2976212799549103,0.2898832142353058,0.2910737246274948,0.30245775729417795,0.3164013159275054,0.33519566833972925,
1984-07-18,,,0.3005975186824798,0.29345465898513795,0.2910737246274948,0.30178810656070704,0.31527035355567923,0.33468560665845865,
1984-07-19,,,0.2916689217090606,0.29583558440208435,0.2907760977745056,0.3005232125520706,0.3137822461128234,0.3340276581048965,
1984-07-20,,,0.2946451902389526,0.29643083810806276,0.29107372462749476,0.2988118797540665,0.31253223717212675,0.33342877060174936,
1984-07-23,,,0.2916689217090606,0.2952403664588928,0.29166896045207974,0.2969517335295677,0.31134174823760985,0.3328294229507446,
1984-07-24,,,0.2797642946243286,0.2916689693927764,0.29077609181404107,0.2946451723575592,0.3099131667613983,0.33205242812633506,
1984-07-25,,,0.2827402949333191,0.2880975246429443,0.29077609181404107,0.2927850291132927,0.30881196558475493,0.3313344916701316,
1984-07-26,,,0.2886929810047149,0.28750233650207513,0.29166896045207974,0.29166896641254425,0.30782981812953947,0.330646783709526,
1984-07-27,,,0.2886929810047149,0.28631189465522766,0.2913713663816452,0.29107373952865595,0.3069071930646896,0.3299883741140365,
1984-07-30,,,0.285716563463211,0.28512142300605775,0.2901808947324752,0.29077612161636346,0.3058655172586441,0.3293295028805732,
1984-07-31,,,0.285716563463211,0.2863118767738342,0.2889904230833053,0.29003207385540003,0.30479408085346216,0.3285827296972274,
1984-08-01,,,0.2797642946243286,0.2857166767120361,0.28690710067749026,0.2889904126524925,0.303633359670639,0.32777643382549276,
1984-08-02,,,0.2976212799549103,0.28750233650207513,0.2875023365020752,0.2891392171382904,0.30318692207336423,0.3270901077985763,
1984-08-03,,,0.2976212799549103,0.2892879962921142,0.28779994547367094,0.2894368350505828,0.3025619107484817,0.32630122691392893,
1984-08-06,,,0.3030766546726227,0.2927600145339966,0.28894071877002714,0.2903048396110534,0.30204600691795347,0.32566945463418956,
1984-08-07,,,0.3167151510715484,0.29895973205566406,0.2926358044147491,0.2917059481143951,0.30192192554473873,0.32507151246070853,
1984-08-08,,,0.3167151510715484,0.30634990334510803,0.29603329002857204,0.29340469092130655,0.30155974388122553,0.32447357028722756,
1984-08-09,,,0.3288383185863495,0.3125933110713959,0.3000478237867355,0.2958583921194076,0.30161859989166256,0.3239968597888946,
1984-08-10,,,0.3485383689403534,0.3227767288684845,0.3060323625802993,0.29870186448097225,0.3023095566034317,0.32371714979410166,
1984-08-13,,,0.3409615457057953,0.330353707075119,0.31155686080455774,0.3008688777685165,0.30278945147991176,0.3233323755860329,
1984-08-14,,,0.3409615457057953,0.3352029860019684,0.3170813590288162,0.30303589105606077,0.303388397693634,0.32297689735889434,
1984-08-15,,,0.337930679321289,0.3394460916519165,0.3228979974985122,0.3049025490880012,0.304045774936676,0.3226204138994217,
1984-08-16,,,0.3439922928810119,0.34247688651084895,0.3275350987911224,0.30751871764659877,0.3048243844509124,0.3224270960688591,
1984-08-17,,,0.3455075025558471,0.3418707132339477,0.3323237210512161,0.3100618332624435,0.3055142498016357,0.32221963226795197,
1984-08-20,,,0.3409615457057953,0.3418707132339477,0.33611221015453335,0.3125264644622802,0.3061131960153579,0.3219960069656372,
1984-08-21,,,0.337930679321289,0.3412645399570465,0.33823376297950747,0.31543478369712824,0.30665152490139,0.32182997435331345,
1984-08-22,,,0.3409615457057953,0.34187071323394774,0.3406584024429321,0.3183458462357521,0.3072504711151123,0.32169425040483474,
1984-08-23,,,0.3409615457057953,0.3412645637989044,0.3418707251548767,0.32095927447080613,0.3079684656858444,0.3216464278101921,
1984-08-24,,,0.3439922928810119,0.34096152186393736,0.3414161175489426,0.32372424006462097,0.3089554077386856,0.32168751567602155,0.3474498537182808
1984-08-27,,,0.337930679321289,0.3403553485870361,0.34111303091049194,0.32633494585752487,0.30970207095146174,0.3216093844175339,0.34711766988039017
1984-08-28,,,0.337930679321289,0.3403553485870361,0.3408099442720413,0.32894565165042877,0.31035944819450373,0.32158985614776614,0.3467566019296646
1984-08-29,,,0.3409615457057953,0.3403553485870361,0.34111303091049194,0.3320055142045021,0.3108988684415817,0.3215420335531235,0.3464395724236965
1984-08-30,,,0.3258076906204223,0.3373245775699615,0.3392945706844329,0.3334148347377777,0.31107568621635434,0.3213426724076271,0.3460467736423016
1984-08-31,58.91605872251213,B,0.3197459280490875,0.33247530460357666,0.33671841323375695,0.3345210671424866,0.31089316785335536,0.3210826936364174,0.34562366604804995
1984-09-03,58.89742930118306,B,0.3197459280490875,0.32883835434913633,0.3345968514680862,0.33535453081130984,0.3107106494903564,0.3208227148652077,0.34518611550331113
1984-09-04,58.87691544195343,B,0.3197459280490875,0.32520140409469606,0.33277837634086604,0.33550606966018676,0.3105876576900482,0.32050413727760313,0.3447341237962246
1984-09-05,58.85479082735708,B,0.3197459280490875,0.3209582805633545,0.33065681457519525,0.33565760850906373,0.31058371305465693,0.32024415850639343,0.34432545766234396
1984-09-06,58.84662799318872,B,0.313684731721878,0.31853368878364563,0.32792913317680356,0.33489992916584016,0.31063712298870083,0.3199528697133064,0.3438720440864563
1984-09-07,58.83482930624141,B,0.3000460267066955,0.3145937085151672,0.3235345065593719,0.33247531205415726,0.31062609314918516,0.31952519387006756,0.34338654071092606
1984-09-10,58.826974591488955,B,0.3030766546726227,0.3112598538398742,0.32004910409450527,0.3305810675024986,0.3108542478084564,0.319127824306488,0.34293063163757326
1984-09-11,58.82644593244384,B,0.3106535971164703,0.3094413876533508,0.3173213958740234,0.3290656700730324,0.3110553693771362,0.31883552521467207,0.34255593463778494
1984-09-12,58.830464116417666,B,0.3167151510715484,0.308835232257843,0.3148967564105988,0.3280048936605453,0.3113777220249176,0.31863313943147653,0.34221154540777204
1984-09-13,58.84186279585233,B,0.3197459280490875,0.31004747152328493,0.3142905801534653,0.32679257541894907,0.31187973678112024,0.31840246260166166,0.34188231006264685
1984-09-14,58.88318585260496,B,0.337930679321289,0.3176244020462036,0.31610905528068545,0.3264137342572212,0.3128049719333649,0.3183829343318939,0.34165843814611435
1984-09-17,58.924427112238696,B,0.3439922928810119,0.3258075296878814,0.31853369176387786,0.32656527161598203,0.3139704865217209,0.3184746149182319,0.3414504346251488
1984-09-18,58.958338411179774,C,0.3439922928810119,0.33247526884078976,0.3209583282470703,0.32686835229396816,0.31507647275924683,0.31856629550457,0.3412713116407394
1984-09-19,58.98362357533059,C,0.3409615457057953,0.3373245477676391,0.32307989001274107,0.32686835229396816,0.31624089777469633,0.31849374115467066,0.34114924594759943
1984-09-20,59.00376672167814,A,0.3409615457057953,0.3415676712989807,0.3258075714111328,0.32686835229396816,0.3174648427963257,0.3184509491920471,0.3410271802544594
1984-09-21,58.98927846393364,C,0.3258076906204223,0.33914307355880735,0.32838373780250546,0.3259591221809387,0.3181476181745529,0.31825661867856975,0.3408654473721981
1984-09-24,58.96732895283404,C,0.3258076906204223,0.33550615310668946,0.3306568413972854,0.32535297274589536,0.31871134638786314,0.3180325257778167,0.3407037144899368
1984-09-25,58.9380093454427,B,0.3167151510715484,0.3300507247447967,0.33126299679279325,0.32429219633340833,0.31909322381019595,0.31774726986885066,0.3404459737241268
1984-09-26,58.91762472451236,B,0.3258076906204223,0.32701995372772213,0.33217225074768064,0.32353450357913965,0.3195974272489548,0.317433890402317,0.3402192547917366
1984-09-27,58.90278814348854,B,0.3318691551685333,0.32520147562026974,0.3333845734596252,0.32383757680654524,0.32040143191814424,0.3170918390154838,0.3400228431820869
1984-09-28,58.90460211448092,B,0.3318691551685333,0.3264137685298919,0.3327784210443496,0.3244437381625175,0.32114591121673586,0.31683907419443125,0.3397831045091152
1984-10-01,58.910636080103394,B,0.3349000215530395,0.3282322347164154,0.3318691939115524,0.3252014428377151,0.3220105332136154,0.3166761407256126,0.33955852016806604
1984-10-02,58.928659278810095,C,0.3349000215530395,0.33186920881271365,0.33095996677875517,0.3259591475129127,0.32311324775218964,0.31651320725679394,0.33930505529046057
1984-10-03,58.93787038951535,C,0.3318691551685333,0.3330815017223358,0.33005072772502897,0.326565308868885,0.32409582495689393,0.3164538952708244,0.33902199238538744
1984-10-04,58.94174648924754,C,0.3349000215530395,0.333687674999237,0.3294445753097534,0.3276260733604431,0.3250199657678604,0.31642489194869994,0.33875408381223676
1984-10-05,58.94876427483223,C,0.3349000215530395,0.3342938482761383,0.33035380840301515,0.32936877310276025,0.3259441065788269,0.31642564982175825,0.33848617523908614
1984-10-08,58.95262056656684,C,0.3349000215530395,0.3342938482761383,0.33126304149627683,0.3309599414467811,0.3269277757406235,0.3163966464996337,0.3382182666659355
1984-10-09,58.947262425786086,C,0.3258076906204223,0.33247538208961486,0.3321722954511642,0.33171764612197874,0.3277295982837677,0.3162618395686149,0.33794822067022323
1984-10-10,58.939989273320954,C,0.3197459280490875,0.3300507366657257,0.33156611919403073,0.3318691849708557,0.3285292309522629,0.3160812953114509,0.3376478658616543
