Date,GRADE,GPS,TMUS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2011-07-18,44.79380449783424,P,27.41371726989746,27.629113006591798,28.00605239868164,27.907330989837646,28.22373077392578,27.22867790222168,23.696224298477173
2011-07-19,44.92857543734963,P,27.984838485717773,27.691120147705078,27.953835678100585,27.96444272994995,28.188810958862305,27.275836009979248,23.748359308242797
2011-07-20,44.798910953432426,P,27.870615005493164,27.687856674194336,27.89509162902832,28.011763954162596,28.160091819763185,27.322830963134766,23.79772032737732
2011-07-21,44.92856718083903,P,27.984838485717773,27.79555320739746,27.862456130981446,28.04276752471924,28.129088134765624,27.35889305114746,23.852710943222046
2011-07-22,45.07909181377678,A,28.115379333496094,27.873877716064452,27.834715843200684,28.08927278518677,28.10885414123535,27.396750068664552,23.906396131515503
2011-07-25,45.18781053789768,A,27.642168045043945,27.91956787109375,27.774340438842774,28.094983768463134,28.076545104980468,27.42873275756836,23.95616508483887
2011-07-26,44.941458573285935,A,27.5768985748291,27.837979888916017,27.764550018310548,28.071323108673095,28.038361740112304,27.459083671569825,24.00805534362793
2011-07-27,44.36839985710938,P,26.84260368347168,27.63237762451172,27.660117149353027,28.007684326171876,27.965258560180665,27.48094940185547,24.055050315856935
2011-07-28,43.714225626427485,P,26.581520080566406,27.351713943481446,27.57363357543945,27.93262310028076,27.899987754821776,27.503794193267822,24.102616395950317
2011-07-29,42.942416874619646,P,26.56520271301269,27.041678619384765,27.45777816772461,27.811056327819824,27.852666473388673,27.524517669677735,24.14887706756592
2011-08-01,42.40350506465578,P,26.402023315429688,26.793649673461914,27.35660877227783,27.681330585479735,27.804366149902343,27.545404319763183,24.194974546432494
2011-08-02,37.85700408013416,P,16.741952896118164,24.626660537719726,26.23232021331787,27.09307794570923,27.566454277038574,27.470506134033204,24.192445306777955
2011-08-03,33.82810974864875,B,16.758268356323242,22.60979347229004,25.121085548400877,26.5080885887146,27.319730796813964,27.401319122314455,24.192282123565676
2011-08-04,29.123284980205934,B,15.191771507263184,20.331843757629393,23.84177885055542,25.852117490768432,27.026338748931884,27.311571836471558,24.18396011829376
2011-08-05,24.63708897860401,B,15.550759315490724,18.128955078125,22.585316848754882,25.210016345977785,26.744695434570314,27.22345630645752,24.176861925125124
2011-08-08,19.716494289681425,B,14.555380821228027,15.759626579284667,21.276638126373292,24.52548928260803,26.443144550323485,27.113801412582397,24.163889355659485
2011-08-09,20.484417551885745,B,15.224405288696287,15.456117057800293,20.04138879776001,23.90296940803528,26.163459377288817,27.01312127113342,24.152059035301207
2011-08-10,21.316155487143558,B,15.6160306930542,15.227669525146485,18.918731498718262,23.289424324035643,25.883447799682617,26.916357383728027,24.141697301864625
2011-08-11,23.524471829655,B,16.741952896118164,15.53770580291748,17.934774780273436,22.754204177856444,25.623343811035156,26.826283740997315,24.132640991210938
2011-08-12,25.566285357842347,B,16.6929988861084,15.766153717041016,16.94755439758301,22.20266628265381,25.384126510620117,26.739636783599853,24.120484313964845
2011-08-15,28.686111691189094,B,17.900508880615234,16.43517932891846,16.09740295410156,21.727005863189696,25.18537712097168,26.660985527038573,24.11036735534668
2011-08-16,31.04117863594629,B,17.98209571838379,16.986717414855956,16.221417236328126,21.226868724823,24.992828330993653,26.582823791503905,24.10253486633301
2011-08-17,33.265031960167306,B,18.275814056396484,17.518674087524413,16.37317180633545,20.747128677368163,24.812028312683104,26.499277210235597,24.09511032104492
2011-08-18,34.31493708794448,B,17.10093879699707,17.590471267700195,16.564088535308837,20.202933692932127,24.612299728393555,26.40528730392456,24.081240272521974
2011-08-19,35.22476421845944,B,16.758268356323242,17.603525161743164,16.68483943939209,19.635078144073486,24.41485565185547,26.303791275024412,24.066064825057982
2011-08-22,35.36619808196735,C,16.529821395874023,17.329387664794922,16.88228349685669,19.07946081161499,24.215127143859863,26.202621593475342,24.053010683059693
2011-08-23,34.91171433981299,C,17.264116287231445,17.185791778564454,17.086254596710205,18.563821697235106,24.021925659179686,26.105857677459717,24.047217903137206
2011-08-24,34.560838619172856,B,17.639427185058594,17.058514404296876,17.288594245910645,18.10366287231445,23.854506225585936,26.013499603271484,24.038814306259155
2011-08-25,34.498611601397776,B,17.035667419433594,17.04546012878418,17.317965698242187,17.626370239257813,23.67370616912842,25.913472137451173,24.026902389526366
2011-08-26,34.78769986387281,B,17.41097640991211,17.176001739501952,17.38976345062256,17.168658924102782,23.49910690307617,25.815729160308837,24.014337768554686
2011-08-29,35.411001704211735,C,18.210542678833008,17.51214599609375,17.420766830444336,16.75908489227295,23.337888107299804,25.72386054992676,24.00503667831421
2011-08-30,36.4537947529674,C,18.357402801513672,17.730803298950196,17.458297538757325,16.839857387542725,23.168184089660645,25.63411325454712,23.9981832408905
2011-08-31,37.17961660846965,C,18.210542678833008,17.845026397705077,17.451770401000978,16.912471103668214,22.9939111328125,25.542897357940674,23.989045333862304
2011-09-01,38.257133019578575,C,17.884187698364258,18.01473045349121,17.530095291137695,17.047091913223266,22.804299545288085,25.45086555480957,23.978275651931764
2011-09-02,38.68762182706883,C,16.839855194091797,17.900506210327148,17.53825397491455,17.11154670715332,22.59739116668701,25.350022201538085,23.96301859855652
2011-09-05,38.87002600424458,C,16.839855194091797,17.626368713378906,17.56925735473633,17.225770425796508,22.383629302978516,25.25619546890259,23.947924728393556
2011-09-06,38.091062943201905,C,16.529821395874023,17.260852432250978,17.495827865600585,17.291041231155397,22.1532234954834,25.156168060302733,23.931443872451784
2011-09-07,37.75552722675474,C,17.41097640991211,17.100939178466795,17.472982788085936,17.38078851699829,21.939135437011718,25.059077796936034,23.91732907295227
2011-09-08,37.225425183378285,B,17.2967529296875,16.983452224731444,17.499091339111327,17.408528518676757,21.723415603637694,24.956439552307128,23.902887926101684
2011-09-09,37.1149179230138,B,17.06830406188965,17.029141998291017,17.46482410430908,17.42729377746582,21.48485092163086,24.851516819000246,23.887386112213136
2011-09-12,36.83470749802088,B,17.035667419433594,17.068304443359374,17.34733657836914,17.384051704406737,21.2456335067749,24.74904172897339,23.871231603622437
2011-09-13,36.92836780892427,B,17.051986694335938,17.172737503051756,17.216794967651367,17.337546253204344,21.016533126831053,24.647219333648682,23.856464080810547
2011-09-14,36.53496307777274,B,16.954082489013672,17.08135871887207,17.091148948669435,17.271459674835206,20.786453666687013,24.538543548583984,23.838922567367554
2011-09-15,36.309443630695775,B,16.888809204101562,16.999769973754884,16.991611099243165,17.26085319519043,20.558005981445312,24.432152156829833,23.820809926986694
2011-09-16,36.10379077299503,B,16.48086929321289,16.882283020019532,16.955712509155273,17.24698324203491,20.319767723083498,24.32233413696289,23.8004128074646
2011-09-19,36.053762481284004,B,16.317691802978516,16.738687896728514,16.903496170043944,17.236376762390137,20.081203117370606,24.216595516204833,23.779770927429198
2011-09-20,35.89758781821819,B,16.43191146850586,16.6146728515625,16.89370517730713,17.194766521453857,19.856345291137696,24.08474853515625,23.761005573272705
2011-09-21,35.322476224845246,B,15.159134864807127,16.25568332672119,16.668521022796632,17.070751905441284,19.6017893409729,23.945069093704223,23.737834458351134
2011-09-22,34.47170513058808,B,14.588014602661133,15.795524406433106,16.397647190093995,16.94836926460266,19.34462251663208,23.801962938308716,23.710502324104308
2011-09-23,33.829713400871874,B,14.8654146194458,15.472433471679688,16.17735824584961,16.821091175079346,19.087455673217775,23.667994689941406,23.686270542144776
2011-09-26,33.11954605657482,B,14.832780838012695,15.175451278686523,15.957069587707519,16.65220308303833,18.835836944580077,23.52978385925293,23.656490755081176
2011-09-27,32.57922533341175,B,15.371265411376951,14.963322067260743,15.788997459411622,16.502896213531493,18.583565483093263,23.386188220977782,23.629566564559937
2011-09-28,32.509126966677286,B,14.522743225097656,14.836043739318848,15.54586353302002,16.318506240844727,18.316608047485353,23.238349933624267,23.599378814697264
2011-09-29,32.80372529379256,B,14.800145149230955,14.878469848632813,15.336997127532959,16.164304113388063,18.052914180755614,23.09100115776062,23.57123079776764
2011-09-30,32.75252214720875,B,14.2127103805542,14.747929000854493,15.11018123626709,16.032946872711182,17.77486080169678,22.941857471466065,23.540145606994628
2011-10-03,32.4523125861296,B,13.347870826721191,14.45094699859619,14.813199138641357,15.858347654342651,17.488974857330323,22.782759981155394,23.503838744163513
2011-10-04,32.00322283388952,B,13.44577693939209,14.065849304199219,14.51458568572998,15.704145431518555,17.20635242462158,22.622357082366943,23.468184576034545
2011-10-05,31.91482226196912,B,13.543684005737305,13.870037460327149,14.353040599822998,15.510780811309814,16.940374031066895,22.45281629562378,23.43391743659973
2011-10-06,31.879643322324483,B,14.033214569091797,13.716651344299317,14.297560596466065,15.347603893280029,16.689407920837404,22.294697837829588,23.40079252243042
2011-10-07,31.64663739698781,B,12.93992805480957,13.46209487915039,14.105011940002441,15.141185092926026,16.41690242767334,22.134784450531004,23.362445945739747
2011-10-10,32.273289995921225,B,13.935307502746582,13.579582214355469,14.01526460647583,14.986167097091675,16.167568111419676,21.98596713066101,23.325486378669737
2011-10-11,33.210327621420674,B,13.576318740844728,13.605690574645996,13.835769939422608,14.812383699417115,16.104255428314207,21.835354852676392,23.279796843528747
2011-10-12,34.11517036394682,B,13.918989181518556,13.680751609802247,13.775394535064697,14.660629034042358,16.047469844818114,21.68360032081604,23.233046650886536
2011-10-13,35.0689785383041,B,14.588014602661133,13.791711616516114,13.754181480407714,14.545589303970337,16.035394706726073,21.53086672782898,23.197474074363708
2011-10-14,36.72666695742624,B,14.84910011291504,14.173546028137206,13.8178204536438,14.464000844955445,16.02136152267456,21.383028478622435,23.16606252193451
2011-10-17,37.68419925321118,B,14.424840927124023,14.271452713012696,13.925517463684082,14.36935830116272,16.01875072479248,21.230947637557982,23.130653138160707
2011-10-18,38.52960406439957,C,14.800145149230955,14.516217994689942,14.060954284667968,14.287769985198974,16.010265522003174,21.086862449645995,23.098996810913086
2011-10-19,38.911278619324115,C,14.13111972808838,14.558644104003907,14.119697856903077,14.236369228363037,15.980567302703857,20.932007551193237,23.063832182884216
2011-10-20,39.07819982204804,C,14.73487377166748,14.588015937805176,14.189863777160644,14.243712186813354,15.940425720214844,20.781884765625,23.03176791191101
2011-10-21,39.0979013159522,C,14.995956420898438,14.617387199401856,14.395466613769532,14.250239276885987,15.906484870910644,20.64530569076538,23.00019316673279
2011-10-24,39.2926057655176,C,15.175453186035156,14.767509651184081,14.519481182098389,14.26737289428711,15.851983757019044,20.51868043899536,22.96951590538025
2011-10-25,39.13231118417106,C,14.84910011291504,14.7773006439209,14.64675931930542,14.241264629364014,15.789323844909667,20.39107608795166,22.939083423614502
2011-10-26,39.790182014650675,C,15.811842918395996,15.113445281982422,14.836044692993164,14.30571961402893,15.740044422149658,20.27603636741638,22.91591229915619
2011-10-27,40.28844177927556,C,15.87711238861084,15.341893005371094,14.964954471588134,14.359567975997924,15.715567893981934,20.163933811187743,22.892496395111085
2011-10-28,40.058522957140845,C,14.588014602661133,15.260304641723632,14.938845920562745,14.378333187103271,15.672162818908692,20.04350923538208,22.861655950546265
2011-10-31,39.61126782293203,C,13.870038032531738,14.99922161102295,14.883365631103516,14.404441547393798,15.618967151641845,19.917047147750853,22.82616497516632
2011-11-01,38.666282207894376,C,12.499350547790527,14.529271697998047,14.653286170959472,14.35712022781372,15.523671836853028,19.772798748016356,22.77859889984131
2011-11-02,37.754509475602696,B,13.984260559082031,14.163755226135255,14.638600254058838,14.379149055480957,15.450568504333496,19.652537364959716,22.737804670333862
2011-11-03,37.124859373493095,B,14.669604301452637,13.922253608703613,14.632073307037354,14.410968542098999,15.403247241973878,19.538476705551147,22.700273976325988
2011-11-04,37.23524954996056,B,14.636969566345217,13.93204460144043,14.596174621582032,14.495820617675781,15.34776710510254,19.423437004089354,22.66608840942383
2011-11-07,37.46976695444635,B,14.506428718566896,14.059322738647461,14.529272174835205,14.524376678466798,15.273684825897217,19.305786466598512,22.63312668323517
2011-11-08,38.466078108413406,B,14.245343208312988,14.408521270751953,14.468896484375,14.55782790184021,15.191443634033202,19.179813861846924,22.598125228881838
2011-11-09,38.3933545577211,C,13.755814552307127,14.362832069396973,14.263293647766114,14.549669170379639,15.102349071502685,19.048130102157593,22.561981549263
2011-11-10,37.99001852317639,C,13.837401390075684,14.196391487121582,14.059322547912597,14.512138509750367,15.021413345336914,18.9128564453125,22.525837860107423
2011-11-11,37.78884644970933,B,14.408519744873049,14.150701522827148,14.04137306213379,14.490109491348267,14.97278663635254,18.785088901519774,22.49222340583801
2011-11-14,37.68166317577879,B,14.163755416870115,14.082166862487792,14.070744800567628,14.477055215835572,14.919264640808105,18.65144697189331,22.45820101737976
2011-11-15,37.68637715344051,B,14.343250274658203,14.101748275756837,14.255134773254394,14.454210472106933,14.875533218383788,18.514378356933594,22.423933877944947
2011-11-16,38.0081365683152,B,14.098485946655272,14.170282554626464,14.266557312011718,14.452578783035278,14.809283409118652,18.374209423065185,22.388361320495605
2011-11-17,38.08862243300326,B,13.511049270629885,14.105012130737304,14.150701808929444,14.391387557983398,14.7335693359375,18.228492469787597,22.351156997680665
2011-11-18,37.48245800545656,B,13.152058601379396,13.853719902038574,14.002210712432861,14.299192667007446,14.655244426727295,18.070047674179076,22.310362763404846
2011-11-21,36.80104489614856,B,12.93992805480957,13.608954429626465,13.845560646057129,14.187416410446167,14.573329639434814,17.90948157310486,22.266468167304993
2011-11-22,35.82726372646862,B,12.629892349243164,13.266282844543458,13.684015560150147,14.076456022262573,14.48488775253296,17.750710439682006,22.220452275276184
2011-11-23,34.93423003477212,B,12.35249137878418,12.917083930969238,13.54368324279785,13.903488445281983,14.39285593032837,17.58965479850769,22.1733757352829
2011-11-24,34.477225842908915,B,12.35249137878418,12.6853723526001,13.3951922416687,13.72725739479065,14.302129573822022,17.430067777633667,22.12809413433075
2011-11-25,34.34646588888078,B,12.254587173461914,12.505878067016601,13.179798984527588,13.610586023330688,14.217603931427002,17.26868582725525,22.07995695590973
2011-11-28,34.68873325408442,B,12.923611640930176,12.502614784240723,13.055784606933594,13.56326470375061,14.149722328186035,17.11546272277832,22.03516489982605
2011-11-29,35.163620269793576,B,12.646209716796877,12.505878257751466,12.886080551147462,13.570607662200928,14.074008293151856,16.965176792144774,21.991678247451784
2011-11-30,36.207390098429016,B,13.674224853515623,12.770224952697754,12.843654441833497,13.555105876922607,14.044310092926025,16.823049716949463,21.955942506790162
2011-12-01,37.121363335199554,B,13.543684005737305,13.008463478088379,12.846917915344239,13.498809862136842,14.02342348098755,16.684022998809816,21.91327175140381
2011-12-02,37.96793064152133,B,13.527366638183594,13.263019371032716,12.884448719024657,13.44332971572876,13.996662521362305,16.54205909729004,21.865787286758422
2011-12-05,38.39508127320922,B,13.625271797180176,13.403351402282714,12.952983093261718,13.399271869659424,13.972512340545654,16.404174642562865,21.816426272392274
2011-12-06,39.27156036253941,C,14.685921669006348,13.811293792724609,13.158586025238037,13.421300792694092,13.958805465698243,16.27118547439575,21.7735107421875
2011-12-07,39.375472738550364,C,14.000579833984377,13.87656478881836,13.323394870758056,13.433539056777954,13.948362197875976,16.132485122680663,21.727658042907716
2011-12-08,39.25949373943358,C,13.49472999572754,13.866773986816407,13.437618732452393,13.416405487060548,13.92225389480591,15.987584037780762,21.673238544464112
2011-12-09,39.298063796296816,C,13.821084022521973,13.925517463684082,13.594268417358398,13.387033700942993,13.914421367645266,15.84464108467102,21.620695576667785
2011-12-12,39.29151610093041,C,13.657907485961914,13.93204460144043,13.667698001861572,13.361741304397583,13.92062210083008,15.7047984790802,21.56676561832428
2011-12-13,38.77584587076522,B,13.918989181518556,13.77865810394287,13.79497594833374,13.3405282497406,13.93008634567261,15.568219385147096,21.51365152835846
2011-12-14,38.359370007642035,B,13.36418914794922,13.65137996673584,13.7639723777771,13.303813409805297,13.926496448516849,15.43343523979187,21.45719232082367
2011-12-15,38.49572415755856,B,13.772130012512209,13.706859970092774,13.78681697845459,13.316867446899414,13.921274757385255,15.305341339111328,21.404567766189576
2011-12-16,38.460179229570294,B,13.592637062072754,13.66117057800293,13.793344020843506,13.338896369934082,13.93432893753052,15.17561568260193,21.350066676139832
2011-12-19,38.20813106301398,B,12.972563743591309,13.524101829528808,13.728073215484619,13.34052815437317,13.915074062347415,15.041321086883546,21.293362703323364
2011-12-20,38.48930542790246,B,13.527366638183594,13.445777320861817,13.612217712402344,13.38540186882019,13.91409502029419,15.0091752243042,21.2398406791687
2011-12-21,39.152114460368416,B,13.576318740844728,13.488203239440917,13.56979160308838,13.446593236923217,13.907241611480716,14.977355728149414,21.189337425231933
2011-12-22,39.59518349165139,B,13.739497184753418,13.48167667388916,13.594268321990967,13.51594352722168,13.89027126312256,14.962832984924317,21.137202410697938
2011-12-23,39.86452100021411,B,13.33155345916748,13.429459953308106,13.545315265655518,13.569791841506959,13.85992033004761,14.940640926361084,21.082048616409303
2011-12-26,40.48134674258077,B,13.33155345916748,13.50125789642334,13.512679862976075,13.590188932418823,13.838054580688478,14.928402652740479,21.02110203266144
2011-12-27,40.59521787011514,C,13.625271797180176,13.520838928222656,13.483308124542237,13.639142036437988,13.814557113647464,14.912411317825317,20.96276629447937
2011-12-28,40.31200587644487,B,13.119422912597656,13.429459762573241,13.45883150100708,13.61140193939209,13.794323177337649,14.887445240020751,20.90190131187439
2011-12-29,39.95734218211542,B,13.44577693939209,13.370715713500976,13.426196193695068,13.606506586074829,13.76854124069214,14.85448348045349,20.840383610725404
2011-12-30,40.18606001792182,C,14.163755416870115,13.537156105041504,13.483308029174804,13.638326025009155,13.751897220611575,14.829191045761108,20.78441391468048
2012-01-02,40.327680154456935,C,14.163755416870115,13.703596496582032,13.602427196502685,13.665250205993653,13.731663265228274,14.791823511123658,20.726404519081115
2012-01-03,40.7968686224721,C,15.322311401367188,14.043004417419434,13.781921672821046,13.697069692611695,13.741127490997316,14.76522566795349,20.6740247297287
2012-01-04,41.089705055763766,C,14.343250274658203,14.287769889831543,13.858614826202393,13.714203214645385,13.711755638122561,14.725900030136108,20.612588620185853
2012-01-05,40.871159319908365,C,13.070469856262209,14.212708473205566,13.791712093353272,13.69299020767212,13.655622787475588,14.68559534072876,20.54544132232666
2012-01-06,40.27768237329979,C,13.08678913116455,13.997315216064454,13.767235660552979,13.656275463104247,13.625598278045656,14.648880548477173,20.476335911750795
2012-01-09,39.89816136054555,C,13.380507469177246,13.84066562652588,13.772131061553955,13.642405462265014,13.615807666778567,14.617387409210204,20.410004501342772
2012-01-10,39.09392243216134,B,13.543684005737305,13.484940147399902,13.763972282409668,13.623640203475953,13.636694335937502,14.580183086395264,20.34302038192749
2012-01-11,38.89573513392834,B,13.755814552307127,13.367453002929688,13.827611446380615,13.643221473693847,13.632125415802005,14.541346960067749,20.277423281669616
2012-01-12,39.384138830876275,B,13.967945098876951,13.546948051452636,13.879828262329102,13.653012228012084,13.61809223175049,14.510669736862182,20.21207093715668
2012-01-13,39.653810059910434,B,13.625271797180176,13.654644584655761,13.825979900360107,13.654643964767455,13.59785827636719,14.472812690734862,20.14427092552185
2012-01-16,39.70649685030641,C,13.625271797180176,13.703597450256348,13.772131538391113,13.6872793674469,13.580235137939455,14.426959981918335,20.075410265922546
2012-01-17,39.71535347484859,C,13.690542221069336,13.732969093322755,13.608954620361327,13.695438146591187,13.569139118194583,14.380291376113892,20.007202315330506
2012-01-18,39.81038290379026,C,14.163755416870115,13.81455726623535,13.59100513458252,13.724809980392456,13.577297935485841,14.339823503494262,19.941360430717467
2012-01-19,40.001563100642315,C,14.571699142456056,13.935308074951172,13.741128063201904,13.766420078277587,13.591983890533449,14.306698617935181,19.878782086372375
2012-01-20,40.35103002316779,C,14.22902774810791,14.056059265136719,13.85535192489624,13.811293792724609,13.588394050598147,14.280590343475343,19.815306272506714
2012-01-23,40.74699785685977,C,14.261661529541016,14.183337211608887,13.943467330932616,13.857799196243286,13.590352172851565,14.254808406829834,19.75550193786621
2012-01-24,41.09465797190109,C,13.967945098876951,14.23881778717041,13.985893440246581,13.874932861328125,13.58284606933594,14.229189643859863,19.6926788520813
2012-01-25,41.24524300478664,C,14.39220142364502,14.28450698852539,14.04953212738037,13.938571786880493,13.588720378875735,14.199001893997192,19.629039845466615
2012-01-26,41.02629926219365,C,14.326931953430176,14.235553550720216,14.085430812835693,13.982629537582397,13.605038032531741,14.169303684234619,19.562871618270876
2012-01-27,40.891851980074726,C,14.261661529541016,14.242080307006836,14.149069786071777,13.987524843215942,13.627230091094972,14.141237258911133,19.49637703895569
2012-01-30,40.786204043034985,C,14.343250274658203,14.258398056030273,14.22086763381958,13.996499586105347,13.655296535491946,14.11431308746338,19.431677408218384
2012-01-31,40.85906908335695,C,14.424840927124023,14.349777221679688,14.29429750442505,13.951626062393188,13.691195507049564,14.08804162979126,19.36763048171997
2012-02-01,41.001433597362535,C,14.88173484802246,14.447683906555175,14.366095447540284,13.978550291061401,13.741780376434326,14.067318153381347,19.302930850982666
2012-02-02,41.39108729880515,C,15.04491138458252,14.591279792785645,14.41341667175293,14.077272367477416,13.795628776550293,14.048879175186157,19.240515666007994
2012-02-03,41.97077410425082,C,15.403900146484377,14.819727516174316,14.530903911590576,14.193127918243409,13.858615036010745,14.038109483718872,19.180221810340882
2012-02-06,42.56751548285445,C,15.68130111694336,15.087337684631347,14.67286787033081,14.308167600631714,13.913768825531008,14.03174557685852,19.124170546531676
2012-02-07,43.04635221578218,C,15.583395957946776,15.3190486907959,14.834412956237793,14.410153198242188,13.972512550354004,14.02326042175293,19.05400447845459
2012-02-08,43.27879951206029,C,15.64866542816162,15.472434806823731,14.960059356689452,14.504795742034911,14.012001361846924,14.028155727386475,18.986612410545348
2012-02-09,43.41306984696701,C,15.746570587158203,15.612766647338868,15.102023220062256,14.593727016448975,14.056059093475342,14.039741287231445,18.92085211277008
2012-02-10,43.440760328596525,A,16.007654190063477,15.733517456054688,15.276622486114501,14.71284613609314,14.105664844512939,14.051163682937622,18.859579186439515
2012-02-13,43.441075520676435,A,16.25242042541504,15.847741317749023,15.467539501190185,14.844203567504882,14.158207817077637,14.065360078811645,18.797571969032287
2012-02-14,43.46342419070345,A,16.301372528076172,15.991336631774903,15.655192661285401,14.974745082855225,14.190516834259034,14.074661149978638,18.730424685478212
2012-02-15,43.59286581353867,A,16.36664390563965,16.13493232727051,15.80368356704712,15.0848895072937,14.237838115692139,14.093100156784057,18.665725045204162
2012-02-16,43.84863604194001,A,16.888809204101562,16.36338005065918,15.988073348999023,15.200745010375977,14.305719699859619,14.113986797332764,18.602493977546693
2012-02-17,43.96533491319886,A,16.87249183654785,16.536347579956054,16.13493251800537,15.332918214797974,14.366747856140137,14.1405846118927,18.541221041679382
2012-02-20,44.01692443145379,A,16.87249183654785,16.66036186218262,16.25405158996582,15.463459730148315,14.431039543151856,14.175830821990967,18.479295401573182
2012-02-21,44.14208516170595,A,16.82354164123535,16.76479568481445,16.37806615829468,15.606239557266235,14.489130592346191,14.2096084690094,18.41598277568817
2012-02-22,44.16677846825715,A,16.774585723876953,16.846384048461914,16.49065818786621,15.725358772277833,14.557338523864747,14.241917486190795,18.34736689090729
2012-02-23,44.909129451484716,A,19.091697692871094,17.28696174621582,16.8251708984375,15.963597059249878,14.663729877471924,14.292502317428589,18.29360007762909
2012-02-24,45.96235082679454,A,19.59754753112793,17.831972885131837,17.184160232543945,16.230391359329225,14.783828086853028,14.359078512191772,18.24693148136139
2012-02-27,46.886041432165975,A,19.303829193115234,18.318240356445312,17.489301109313963,16.478420305252076,14.910453395843506,14.41276372909546,18.199365429878235
2012-02-28,47.25580560016753,A,17.98209571838379,18.549951171875,17.657373428344727,16.656283044815062,14.99954797744751,14.45682149887085,18.14608817577362
2012-02-29,47.13588198081133,A,16.807222366333008,18.55647850036621,17.701431274414062,16.75255742073059,15.064166049957276,14.485703830718995,18.08465207576752
2012-03-01,46.09886835638299,A,17.737329483032227,18.285604858398436,17.78628330230713,16.887178325653075,15.144122695922851,14.517196979522705,18.024031853675844
2012-03-02,44.49858400745331,A,17.231483459472656,17.812392044067384,17.82218246459961,16.97855749130249,15.222121295928956,14.54102081298828,17.962024645805357
2012-03-05,42.668401127096296,A,16.25242042541504,17.202110290527344,17.76017532348633,17.007113456726074,15.280538635253906,14.559296607971191,17.895122122764587
2012-03-06,41.36599228402539,P,15.746570587158203,16.755005264282225,17.652478218078613,17.015272188186646,15.322964611053466,14.568760862350464,17.82781165599823
2012-03-07,40.956057938514355,P,16.072927474975586,16.608146286010744,17.582312393188477,17.036485290527345,15.382034702301025,14.588178939819336,17.760093245506287
2012-03-08,40.26619216599335,P,16.268739700317383,16.314428329467773,17.300016593933105,17.062593746185303,15.438493957519531,14.603517599105835,17.69270118236542
2012-03-09,39.983898140041894,P,16.595088958740234,16.187149429321288,16.999770736694337,17.09196548461914,15.487120628356934,14.619508924484252,17.632407307624817
2012-03-12,40.00460492159302,P,16.0402889251709,16.14472312927246,16.673416709899904,17.081358909606934,15.524651298522949,14.62815728187561,17.573418860435485
2012-03-13,40.32378176272805,P,16.301372528076172,16.255683517456056,16.50534439086914,17.081358909606934,15.544232521057129,14.642680006027222,17.51687804698944
2012-03-14,40.25971334841714,P,15.958700180053713,16.23283805847168,16.42049217224121,17.060961723327637,15.576541519165039,14.644148578643799,17.46009247303009
2012-03-15,40.538963736957285,P,16.219783782958984,16.223046875,16.268737602233887,17.02751045227051,15.639527797698975,14.64757529258728,17.40575455188751
2012-03-16,40.874420942984976,P,16.48086929321289,16.20020294189453,16.19367618560791,17.00792932510376,15.707409400939941,14.666503839492798,17.35500653743744
2012-03-19,41.39635991054818,P,16.317691802978516,16.255683517456056,16.200203323364256,16.980189323425293,15.766153087615967,14.690980377197265,17.30401376247406
2012-03-20,41.65882065573671,P,16.187149047851562,16.232838821411132,16.244261169433592,16.948369693756103,15.819022388458253,14.727858362197876,17.250328555107117
2012-03-21,41.8793475136604,P,16.007654190063477,16.242629623413087,16.237733840942383,16.91002311706543,15.86405918121338,14.748092298507691,17.200314831733703
2012-03-22,41.75778535488898,P,15.909748077392578,16.180622482299803,16.201834678649902,16.750925636291505,15.90289524078369,14.76049373626709,17.149485220909117
2012-03-23,41.269375213449734,P,15.664983749389648,16.017445373535157,16.108824157714842,16.55429744720459,15.943689479827881,14.770773878097534,17.097105441093444
2012-03-26,40.8925418260386,P,15.958700180053713,15.945647048950196,16.100665283203124,16.387040996551512,15.990358047485351,14.785296592712402,17.045541529655456
2012-03-27,40.290635325755154,P,15.224405288696287,15.753098297119141,15.992968559265137,16.24915647506714,16.02103530883789,14.795087213516235,16.98745053768158
2012-03-28,39.93550431513038,P,15.273358345031738,15.606239128112794,15.924434375762939,16.172463274002077,16.043227367401123,14.810262651443482,16.929196376800537
2012-03-29,39.68007034501627,P,15.077545166015623,15.439798545837402,15.810210514068604,16.039474058151246,16.053344287872314,14.822664089202881,16.86776026725769
2012-03-30,39.507523629388224,P,14.718558311462402,15.250513458251953,15.633979415893554,15.913827800750733,16.063134899139403,14.825764474868775,16.805426688194274
2012-04-02,39.22307829932064,P,14.8654146194458,15.031856346130372,15.488751697540284,15.84447751045227,16.0752099609375,14.832781066894531,16.74211401939392
2012-04-03,39.37877364556924,P,15.028593063354492,14.992693901062012,15.372896099090577,15.808578634262085,16.09642292022705,14.839634494781494,16.677006425857545
2012-04-04,39.16579929613231,P,14.588014602661133,14.85562515258789,15.230932140350342,15.734332990646362,16.10033918380737,14.844529781341553,16.60936960220337
2012-04-05,39.14187939116304,P,14.441157341003418,14.72834758758545,15.084073066711426,15.642953872680664,16.102623691558836,14.853830862045289,16.541161665916444
2012-04-06,39.25279299616608,P,14.441157341003418,14.672867393493652,14.961690425872803,15.535257291793823,16.106213607788085,14.866721849441529,16.468384761810302
2012-04-09,39.02592837069107,P,13.90267276763916,14.480319023132324,14.756087684631348,15.428376483917237,16.097402057647702,14.876349296569824,16.39291543483734
