Date,GRADE,GPS,MCHP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1993-08-03,,,0.3503264188766479,0.35156645178794854,0.34939637184143063,0.3498614460229873,0.33008195281028746,,
1993-08-04,,,0.3627274930477142,0.35528678297996513,0.35156650245189663,0.35063652396202083,0.3315080600976944,,
1993-08-05,,,0.3627274930477142,0.35838709473609914,0.35311665832996364,0.3509465485811233,0.33299617052078245,0.28463254466652865,
1993-08-06,,,0.3813288807868957,0.3639675557613372,0.3571469277143478,0.3523416638374328,0.3348563086986542,0.2866011913120746,
1993-08-09,,,0.3720280528068542,0.3658276677131652,0.35900707542896265,0.3531167164444923,0.33653043031692503,0.28855433896183963,
1993-08-10,,,0.3797792494297027,0.37171823382377617,0.3616423428058624,0.3547443822026253,0.338483589887619,0.29058499857783315,
1993-08-11,,,0.3658276796340942,0.37233827114105217,0.3638125270605087,0.35427934378385545,0.3401577180624008,0.2924451398849487,
1993-08-12,,,0.4154317080974579,0.38287911415100095,0.3706331044435501,0.35675954520702363,0.3428239268064499,0.29472381263971326,
1993-08-13,,,0.4510843753814697,0.3968302130699157,0.38039888441562647,0.3622624546289444,0.3465132129192352,0.2972970069944858,
1993-08-16,,,0.4588346481323242,0.41419153213500975,0.3900095999240875,0.3686179220676422,0.3502334946393967,0.29993220493197437,
1993-08-17,,,0.4588346481323242,0.43000261187553407,0.4008604228496552,0.37512839734554293,0.35438781142234804,0.3025364001095295,
1993-08-18,,,0.47743621468544,0.4523243188858032,0.41233129501342775,0.3819488987326622,0.35872814416885374,0.30531111329793925,
1993-08-19,,,0.4820867776870727,0.4656553328037262,0.42426722347736356,0.3886919409036636,0.3630374783277511,0.3081478297710418,
1993-08-20,,,0.4805363714694977,0.47154573202133176,0.4341879725456238,0.3956674501299858,0.36681976318359366,0.31093803927302355,
1993-08-23,,,0.47743621468544,0.47526604533195493,0.44472878873348237,0.4018679320812225,0.3703540295362472,0.3137127524614334,
1993-08-24,,,0.5177394151687622,0.48704699873924256,0.4585248053073883,0.4100835740566254,0.3746323549747466,0.3169369980692863,
1993-08-25,,,0.5487414598464966,0.5013080477714539,0.4768161833286285,0.4203143551945686,0.37903468132019036,0.32042476370930667,
1993-08-26,,,0.5766439437866211,0.5202194809913635,0.49293740689754484,0.4317852556705475,0.38399505734443656,0.3241760489344596,
1993-08-27,,,0.5890446305274963,0.5419211328029633,0.5067334324121475,0.443566158413887,0.38923445463180534,0.3280513410270213,
1993-08-30,,,0.5952451825141907,0.5654829263687133,0.5203744858503342,0.4551920428872108,0.3941948395967483,0.33203514590859406,
1993-08-31,,,0.5766439437866211,0.5772638320922852,0.5321554154157638,0.4665079191327095,0.39884520173072807,0.33575542971491806,
1993-09-01,,,0.5642425417900085,0.5803640484809875,0.5408360481262207,0.47658367156982423,0.4029375106096267,0.33927419602870934,
1993-09-02,,,0.585944652557373,0.5822241902351379,0.5512218356132508,0.48774452954530717,0.40721584260463706,0.3430874869227409,
1993-09-03,,,0.6138468980789185,0.5871846437454223,0.5645528882741928,0.4993704304099083,0.41211422204971304,0.34714879736304277,
1993-09-06,,,0.6138468980789185,0.5909049868583679,0.5781939566135407,0.5114613726735115,0.417012601494789,0.3512721121311187,
1993-09-07,,,0.6355482935905457,0.6026858568191529,0.589974844455719,0.5242498248815537,0.4225310254096984,0.35561244085431093,
1993-09-08,,,0.6076462864875793,0.611366605758667,0.5958653271198273,0.5363407552242279,0.4274294012784957,0.3595962464809417,
1993-09-09,,,0.5952451825141907,0.6132267117500305,0.5977254509925842,0.5453314289450646,0.43226577341556544,0.3633475284278392,
1993-09-10,,,0.5967952013015747,0.6098163723945618,0.5985005080699921,0.5526169702410698,0.4370091354846954,0.36699030175805086,
1993-09-13,,,0.5921449065208435,0.6054759740829467,0.5981904804706574,0.5592824831604958,0.44165949165821067,0.3705710743367671,
1993-09-14,,,0.5952451825141907,0.5974153518676758,0.6000506043434143,0.5661030098795891,0.44655786693096156,0.3740743371844291,
1993-09-15,,,0.5952451825141907,0.594935131072998,0.6031508684158325,0.5719934582710267,0.45151825189590444,0.3774225932359695,
1993-09-16,,,0.5828442573547363,0.5924549460411072,0.6028408288955689,0.5770313322544098,0.4560445970296859,0.3807708501815795,
1993-09-17,,,0.585944652557373,0.5902848362922668,0.6000506043434143,0.5823017463088036,0.4606949585676193,0.38399509787559505,
1993-09-20,,,0.5952451825141907,0.5909048914909363,0.5981904327869415,0.5881921947002411,0.46546932220458975,0.3872813490033149,
1993-09-21,,,0.6014457941055298,0.5921450138092041,0.5947801828384399,0.5923775136470795,0.4705537194013595,0.3907536157965659,
1993-09-22,,,0.6045461893081665,0.5940052151679993,0.5944701731204987,0.595167750120163,0.475142074227333,0.3942258843779563,
1993-09-23,,,0.6076462864875793,0.5989656209945678,0.5957102835178375,0.5967178672552109,0.4799784463644027,0.3976671484112739,
1993-09-24,,,0.6014457941055298,0.6020658493041993,0.596175342798233,0.5973379254341126,0.4851868385076522,0.4009223979711532,
1993-09-27,,,0.5890446305274963,0.6008257389068603,0.5958653151988983,0.5970278978347778,0.4903332251310348,0.40389862298965445,
1993-09-28,,,0.5828442573547363,0.5971054315567017,0.5946252226829529,0.5973379135131835,0.4954176074266433,0.40681284427642816,
1993-09-29,,,0.6324483752250671,0.6026858687400818,0.5983455419540405,0.6007482051849365,0.5012460511922836,0.41022310674190515,
1993-09-30,,,0.6448487043380737,0.6101263523101806,0.6045459866523742,0.6036934077739715,0.5071985065937041,0.4139123854041099,
1993-10-01,,,0.675851583480835,0.6250075101852417,0.6135366797447205,0.6067936420440674,0.5138950145244597,0.417880690395832,
1993-10-04,,,0.6448487043380737,0.6361683249473572,0.6184970319271088,0.6083437323570251,0.5197234570980072,0.4214459577202796,
1993-10-05,,,0.6448487043380737,0.6485692143440247,0.6228373229503632,0.6088087528944015,0.5255518996715545,0.4248872157931327,
1993-10-06,,,0.6448487043380737,0.651049280166626,0.6268675744533538,0.6106688737869262,0.5315663570165633,0.42839047968387595,
1993-10-07,,,0.6510492563247681,0.6522893905639648,0.6312078714370728,0.6134590774774551,0.5376428234577179,0.4319247463345527,
1993-10-08,,,0.6882522106170654,0.6547695159912109,0.6398885130882264,0.6180319279432297,0.544339336156845,0.43576903700828545,
1993-10-11,,,0.7068536877632141,0.6671705126762391,0.6516694188117981,0.6237673670053482,0.551221860051155,0.440000857412815,
1993-10-12,,,0.7657580971717834,0.691352391242981,0.6699608027935028,0.6322930127382278,0.5595304936170578,0.4448062232136726,
1993-10-13,,,0.8463643789291382,0.7316555261611939,0.6913524031639099,0.6448489725589752,0.5692032313346862,0.45035564571619024,
1993-10-14,,,0.8432635068893433,0.7700983762741089,0.7111938834190369,0.6578699350357056,0.5788139516115188,0.4559050610661506,
1993-10-15,,,0.8494641184806824,0.8023407578468322,0.7285551369190216,0.671045908331871,0.5881766563653945,0.4615164825320243,
1993-10-18,,,0.8060616850852966,0.8221823573112488,0.7446764349937439,0.6815867334604263,0.5968573290109633,0.46669387966394416,
1993-10-19,,,0.7440561056137085,0.8178419589996337,0.7545971751213074,0.6887172490358353,0.6041428661346435,0.47131322801113124,
1993-10-20,,,0.737855851650238,0.7961402535438538,0.7638978898525238,0.6953827321529389,0.6115834295749664,0.47587057381868353,
1993-10-21,,,0.7254554033279419,0.7725786328315735,0.7713385045528411,0.701273187994957,0.617783903479576,0.4803039151430129,
1993-10-22,,,0.7564572095870972,0.7539772510528564,0.7781590044498443,0.7090237587690353,0.6238913601636886,0.48520228654146186,
1993-10-25,,,0.737855851650238,0.7403360843658447,0.7812592208385467,0.7164643198251724,0.6294717842340468,0.48985263943672175,
1993-10-26,,,0.7502568960189819,0.7415762424468995,0.7797091007232666,0.7248349517583847,0.63530022919178,0.494844020307064,
1993-10-27,,,0.7998608946800232,0.7539772510528564,0.7750587522983551,0.7332055777311325,0.6417487227916717,0.5002384334802626,
1993-10-28,,,0.7936605215072632,0.7676182746887207,0.7700984537601471,0.740646168589592,0.6479801976680756,0.5055088379979132,
1993-10-29,,,0.7936605215072632,0.7750589370727539,0.7645180940628051,0.7465366154909134,0.6542426806688308,0.5105312219262123,
1993-11-01,,,0.7998608946800232,0.7874599456787109,0.7638980150222778,0.7542872250080108,0.6606911742687225,0.5155226019024848,
1993-11-02,,,0.8184622526168823,0.8011010169982911,0.7713386297225953,0.7629679024219513,0.666705631017685,0.5206689929962157,
1993-11-03,,,0.8184622526168823,0.8048212885856628,0.7793992698192597,0.7716485798358917,0.6721000468730927,0.5255673640966415,
1993-11-04,,,0.8246626257896423,0.8110217094421387,0.7893199920654297,0.7803292483091354,0.6770604205131531,0.5305277389287948,
1993-11-05,,,0.8370633721351624,0.8197022795677185,0.7973806083202362,0.7877698063850402,0.6820207953453064,0.5356276249885559,
1993-11-08,,,0.8370633721351624,0.8271427750587463,0.8073013603687287,0.7942802906036377,0.6868571591377258,0.540525999367237,
1993-11-09,,,0.8587650060653687,0.8352033257484436,0.8181521713733673,0.7989306360483169,0.6924995803833007,0.5456723910570144,
1993-11-10,,,0.9052688479423524,0.8525646448135376,0.8286929666996002,0.8018758594989777,0.6993201065063477,0.5511288085579872,
1993-11-11,,,0.8990681171417236,0.8674457430839538,0.8392337262630463,0.8046660900115967,0.7055825757980346,0.5563992092013359,
1993-11-12,,,0.8742662668228149,0.8748863220214844,0.8472943007946014,0.8059061974287033,0.7107909631729126,0.5614525926113129,
1993-11-15,,,0.8556650876998901,0.87860666513443,0.8528747200965882,0.8083863675594329,0.715627326965332,0.5663199642300606,
1993-11-16,,,0.8432635068893433,0.8755063652992249,0.8553548455238342,0.8133467376232147,0.719781631231308,0.5711563283205032,
1993-11-17,,,0.8277633786201477,0.8600052714347839,0.8562849581241607,0.8178421139717102,0.7241839730739593,0.5758066871762275,
1993-11-18,,,0.7936605215072632,0.8389237523078918,0.8531847476959229,0.8212523698806763,0.7281522798538208,0.5802090266346931,
1993-11-19,,,0.7502568960189819,0.8141218781471252,0.8445041000843048,0.8209423542022705,0.7312215137481689,0.5841153246164322,
1993-11-22,,,0.6944527626037598,0.7818794131278992,0.8302430391311646,0.8187721997499466,0.7332676708698272,0.587463581264019,
1993-11-23,,,0.7006533741950989,0.7533573865890503,0.8144318759441376,0.8162920236587524,0.7353758347034455,0.5909668508172036,
1993-11-24,,,0.7595577239990234,0.7397162556648255,0.7998607635498047,0.8142768651247024,0.738662085533142,0.5950901687145234,
1993-11-25,,,0.7595577239990234,0.7328956961631775,0.7859097242355346,0.8125717252492904,0.7421963548660279,0.5991204759478569,
1993-11-26,,,0.7998608946800232,0.7428164958953858,0.7784691870212554,0.8128817439079284,0.7464746797084808,0.6035848191380501,
1993-11-29,,,0.7874600887298584,0.7614179611206054,0.7716486871242523,0.8122617036104203,0.7503189778327942,0.6078941500186921,
1993-11-30,,,0.7936605215072632,0.7800193905830384,0.7666883885860443,0.8110216170549392,0.7541632723808288,0.6123584958910943,
1993-12-01,,,0.8184622526168823,0.7918002963066101,0.7657582759857178,0.8110216170549392,0.7584415936470031,0.6167918339371681,
1993-12-02,,,0.8184622526168823,0.8035812020301819,0.7682384490966797,0.8107115983963012,0.7626579129695892,0.621318179666996,
1993-12-03,,,0.92387056350708,0.8283831357955933,0.7855998158454895,0.8150519579648972,0.7691064083576202,0.6271466234326362,
1993-12-06,,,0.8804671764373779,0.8469845533370972,0.8042012572288513,0.8172221481800079,0.7749348592758178,0.6326340422034263,
1993-12-07,,,0.8928676247596741,0.8668259739875793,0.8234226822853088,0.8189272791147232,0.7811353266239166,0.63827646702528,
1993-12-08,,,0.8804671764373779,0.8792269587516784,0.8355136275291443,0.8176871955394744,0.7860957026481629,0.6436708769202233,
1993-12-09,,,0.8742662668228149,0.890387761592865,0.8469844818115234,0.8164471030235291,0.7906840538978577,0.6489412802457809,
1993-12-10,,,0.8928676247596741,0.8841871738433837,0.8562851548194885,0.817377170920372,0.7950243747234345,0.6544596946239472,
1993-12-13,,,0.8866673707962036,0.8854272127151489,0.866205883026123,0.8189272850751876,0.799860748052597,0.6597921025753021,
1993-12-14,,,0.8618651628494263,0.8792267203330993,0.8730263471603393,0.8198573678731919,0.8042010772228241,0.6648764884471894,
1993-12-15,,,0.8680658340454102,0.8767464518547058,0.8779867053031921,0.821872490644455,0.8086654198169708,0.6701158884167672,
1993-12-16,,,0.8742662668228149,0.8767464518547058,0.8835671067237854,0.8259027779102326,0.8131297600269317,0.6753862917423248,
1993-12-17,,,0.9176697731018066,0.8817068815231324,0.8829470276832581,0.8342734217643738,0.8177181112766266,0.6810287237167358,
1993-12-20,,,0.9207698702812196,0.8885273814201355,0.8869772970676422,0.8455892771482467,0.8219964349269867,0.6866091474890709,
1993-12-21,,,0.8928676247596741,0.8947278738021851,0.8869772970676422,0.8551999896764755,0.8245386254787445,0.6920345595479012,
1993-12-22,,,0.8990681171417236,0.9009283304214477,0.8888373911380768,0.8621755093336105,0.8255927002429962,0.6973979657888413,
1993-12-23,,,0.8990681171417236,0.9058887004852295,0.8913175761699677,0.8691510289907456,0.8267087924480438,0.7027613720297814,0.493696958348155
1993-12-24,,,0.8990681171417236,0.9021683692932129,0.8919376254081726,0.8741113901138305,0.8277008724212647,0.7079387643933296,0.49726997785270216
1993-12-27,,,0.8742662668228149,0.892867648601532,0.8906975150108337,0.8784516990184784,0.829064964056015,0.7129611465334892,0.5007577427476645
1993-12-28,,,0.8680658340454102,0.8879072904586792,0.8913175821304321,0.8821719646453857,0.8315451586246491,0.7178440123796463,0.5042145054787397
1993-12-29,,,0.92387056350708,0.8928677797317505,0.8968980550765991,0.8874423801898956,0.8352654528617859,0.7234244412183761,0.5079347905516625
1993-12-30,50.79738683831,A,0.9362705945968628,0.9003082752227783,0.9030984878540039,0.8933327972888947,0.8394817566871643,0.7286328300833702,0.5116783213615418
1993-12-31,50.82639573678208,A,0.9672732353210448,0.9139492988586426,0.9080588340759277,0.8955029308795929,0.8436980772018433,0.7337947186827659,0.5155458628386259
1994-01-03,50.84372478284224,A,0.9176697731018066,0.922630000114441,0.9077488243579864,0.8973630607128144,0.8472943556308746,0.7383830699324608,0.5191576374322175
1994-01-04,50.838330682944864,A,0.8866673707962036,0.9263503074645996,0.9071287989616394,0.8970530480146408,0.850022565126419,0.7426613971590996,0.5225988986343145
1994-01-05,50.78759457995155,A,0.8804671764373779,0.9176696300506592,0.9052687048912048,0.8970530480146408,0.8516346907615662,0.746691706776619,0.5260014100372792
1994-01-06,50.718605442766055,A,0.8556650876998901,0.9015485286712647,0.9009284019470215,0.8961229890584945,0.8528747820854187,0.7504274898767471,0.5292876598238945
1994-01-07,50.65254472309068,P,0.8680658340454102,0.8817070484161377,0.8978281736373901,0.8948828995227813,0.8543628883361817,0.7543027845025062,0.5326204118877649
1994-01-10,50.627402487072494,P,0.8866673707962036,0.8755065679550171,0.899068284034729,0.8948828995227813,0.8560990178585053,0.7583950960636139,0.5360539242625236
1994-01-11,50.63843852912476,P,0.9176697731018066,0.8817070484161377,0.9040286779403687,0.8976731300354004,0.8580831682682037,0.7623943996429443,0.5396656988561154
1994-01-12,50.69040463304384,A,0.9765741229057312,0.9009284377098083,0.9092990338802338,0.9030985444784164,0.8612454056739807,0.7666727262735367,0.5435487449914217
1994-01-13,50.744376451593745,A,0.95487242937088,0.9207699060440063,0.9111592173576355,0.9071288526058197,0.8638496017456054,0.7704550111293793,0.5473155300319195
1994-01-14,50.78654303184069,A,0.95487242937088,0.9381312251091003,0.909919136762619,0.9089889854192734,0.8662057828903198,0.7741132891178131,0.5510823150724172
1994-01-17,50.82931538671531,A,0.9889748096466064,0.9585927128791809,0.917049640417099,0.9123992323875427,0.8692440116405487,0.7780505853891373,0.5550428656488657
1994-01-18,50.85705202720232,A,0.9982759952545166,0.9747139573097229,0.9282105028629303,0.9176696509122848,0.8720342314243317,0.7822669059038162,0.5590111678093672
1994-01-19,50.824508755199,A,0.95487242937088,0.9703736186027525,0.9356510281562805,0.9204598665237427,0.8730263030529022,0.7861732047796249,0.5627237004041672
1994-01-20,50.8486596311053,A,1.0230780839920044,0.9840147495269775,0.952392327785492,0.9266603648662567,0.8755065023899078,0.7905445390939713,0.566816013008356
1994-01-21,50.86159771958878,A,0.985874891281128,0.9902152419090271,0.9641732335090637,0.931000703573227,0.8777386748790741,0.7942648190259933,0.5707068081945181
1994-01-24,50.85280010789075,A,0.9920753240585328,0.9908353447914123,0.9747140288352967,0.9368911564350129,0.8804668796062469,0.7980471032857895,0.5746596077084541
1994-01-25,50.83992404518514,A,1.004476547241211,0.9920754551887512,0.9833947062492371,0.9437116920948029,0.8836911404132843,0.8017363858222961,0.5786744133383036
1994-01-26,50.85344069199595,A,0.9920753240585328,0.9995160341262818,0.9849448263645172,0.9471219301223754,0.886977379322052,0.8055806761980057,0.5825884613394737
1994-01-27,50.820868822317216,A,0.9982759952545166,0.9945556163787842,0.9892851829528808,0.9502222001552582,0.8910696887969971,0.8096109843254089,0.5864792563766241
1994-01-28,50.814479594445864,A,0.9951754808425904,0.9964157342910767,0.9933154881000519,0.9516173124313354,0.8959680604934692,0.8135947871208191,0.590292544439435
1994-01-31,50.806726637446815,A,0.985874891281128,0.9951756477355959,0.993005496263504,0.9550275683403016,0.9017965030670166,0.817532086968422,0.5940515806525946
1994-02-01,50.78868235009748,A,0.9734739661216736,0.9889751315116884,0.9905252933502198,0.959367898106575,0.907252914905548,0.8213143748044968,0.597694355994463
1994-02-02,50.76521691633804,A,0.942471444606781,0.9790543556213379,0.9892851948738098,0.9624681115150452,0.9109111893177032,0.8247866374254227,0.6011046153306961
1994-02-03,50.73514524477552,P,0.9362705945968628,0.9666532754898072,0.9806044459342956,0.9664983868598938,0.91444544672966,0.8283209007978439,0.6045458754897117
1994-02-04,50.680210843371405,P,0.8990681171417236,0.9474318027496338,0.9719237685203552,0.9680485010147095,0.916429591178894,0.8314521354436875,0.6077236166596413
1994-02-07,50.64655037782014,P,0.9362705945968628,0.9375109434127807,0.9663432955741882,0.9705286622047424,0.9194058012962342,0.8348623895645142,0.6110718692839145
1994-02-08,50.649957650052386,P,0.9920753240585328,0.9412312150001526,0.9651031732559204,0.9742489397525788,0.9233740973472595,0.8387686848640442,0.6147611503303051
