Date,GRADE,GPS,KO,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1989-01-13,58.246089749542136,A,1.1910480260849,1.1950625896453857,1.1947280526161195,1.1942263007164002,1.1648872804641723,1.1479994714260102,1.0715285536646844
1989-01-16,58.2171785009003,P,1.1910480260849,1.192386221885681,1.1943934440612793,1.193557208776474,1.1661166119575501,1.1492885649204254,1.0723446270823478
1989-01-17,58.20612565018228,A,1.1910480260849,1.192386221885681,1.1970699548721313,1.193557208776474,1.167213053703308,1.1505776584148406,1.0730788639187814
1989-01-18,58.216039284620194,A,1.201085090637207,1.1943936347961426,1.197739052772522,1.1942263305187226,1.1687760305404664,1.1520330953598021,1.073846921622753
1989-01-19,58.229929180546264,A,1.2044298648834229,1.195731806755066,1.1967353820800781,1.1950626909732818,1.1704059028625489,1.1536539149284364,1.0749263042211532
1989-01-20,58.2483298087303,A,1.2044298648834229,1.1984081745147706,1.1967353820800781,1.1953972339630128,1.1723679780960083,1.1548789083957671,1.0759565851092339
1989-01-23,58.2694555925566,A,1.201085090637207,1.200415587425232,1.1964009046554565,1.1955645382404327,1.1742631578445435,1.156070454120636,1.0770356085896493
1989-01-24,58.29381208379082,A,1.211121678352356,1.2044303178787232,1.198408269882202,1.1965682208538055,1.1760268664360047,1.1572634172439575,1.0782139176130294
1989-01-25,58.313849116693554,A,1.214466571807861,1.207106614112854,1.200750124454498,1.1977391481399535,1.1783225846290588,1.1584238445758819,1.079441683292389
1989-01-26,58.33120081556813,A,1.224504470825195,1.2111215353012086,1.2034266710281372,1.1992446660995484,1.1807526111602784,1.159585702419281,1.0806705367565155
1989-01-27,58.35396830288044,A,1.2311959266662598,1.216474747657776,1.2074414610862731,1.2010847568511962,1.1830506801605225,1.1607679581642152,1.081867382824421
1989-01-30,58.38581675103859,A,1.24123215675354,1.2245041608810425,1.2124598741531372,1.2034266591072083,1.185483021736145,1.16201735496521,1.0829834774136544
1989-01-31,58.41775159150131,A,1.2512692213058472,1.2325336694717408,1.218481993675232,1.2077759742736816,1.1879832172393798,1.1633338963985442,1.0841988536715508
1989-02-01,58.440519736517196,A,1.2546151876449585,1.2405633926391602,1.223835003376007,1.2107870280742645,1.190218105316162,1.1646838974952698,1.085463694036007
1989-02-02,58.45105435510779,A,1.2546151876449585,1.2465855360031128,1.2288535356521606,1.2127944588661195,1.1924529933929444,1.1660338985919951,1.0867121711373329
1989-02-03,58.46252844541282,A,1.2579597234725952,1.2519382953643798,1.2342065215110778,1.215470951795578,1.1952633094787597,1.1672512364387513,1.0879937341809274
1989-02-06,58.4780956637814,A,1.2713427543640137,1.2579604148864747,1.2412322878837585,1.2188165962696076,1.1982074666023255,1.1687353014945985,1.0893094781041146
1989-02-07,58.487240185562996,A,1.2847262620925903,1.2646518230438233,1.248592746257782,1.223500508069992,1.2008839869499206,1.1703199696540834,1.0906430432200431
1989-02-08,58.50597933513105,A,1.291417360305786,1.2720122575759887,1.2562878251075744,1.2285189747810363,1.2034935927391053,1.1718054354190826,1.0920918944478035
1989-02-09,58.52134658211778,A,1.2780340909957886,1.2766960382461547,1.2616407871246338,1.2325337290763856,1.2062370085716247,1.1732899618148804,1.0935392981767655
1989-02-10,58.50376608595567,A,1.2546151876449585,1.2760271310806275,1.2639827132225037,1.2357120871543885,1.2083113074302674,1.174274513721466,1.094984174668789
1989-02-13,58.470910109446066,A,1.2579597234725952,1.2733505249023438,1.2656554698944091,1.2390576720237731,1.2100510168075562,1.175392178297043,1.096462141573429
1989-02-14,58.416199796378066,A,1.2512692213058472,1.2666591167449952,1.2656554698944091,1.2420687317848205,1.2113223481178284,1.1764761626720428,1.0978739205002785
1989-02-15,58.37905607012774,A,1.2746886014938354,1.263313364982605,1.267662811279297,1.245748907327652,1.2131289911270142,1.177727895975113,1.0994518965482711
1989-02-16,58.36492390219268,A,1.2847262620925903,1.2646517992019652,1.27067391872406,1.2497637271881104,1.2152702355384826,1.1788474464416503,1.1010636961460114
1989-02-17,58.413371824024125,A,1.3114912509918213,1.276027011871338,1.2760270714759827,1.2551167964935304,1.2178129315376283,1.1803343164920808,1.102760220170021
1989-02-20,58.46525550302335,A,1.3114912509918213,1.2867333173751831,1.2800419211387635,1.260637104511261,1.2204894757270812,1.1819872963428497,1.1044403770565987
1989-02-21,58.50506297980643,A,1.2847262620925903,1.2934247255325317,1.2800419211387635,1.2643173336982727,1.2223630404472352,1.1834722995758056,1.106084909439087
1989-02-22,58.48707118550513,A,1.2546151876449585,1.2894100427627564,1.2763617038726807,1.2663247644901277,1.223902063369751,1.1846561920642853,1.1077098205685616
1989-02-23,58.4650364725882,A,1.264651656150818,1.285395121574402,1.2750234603881836,1.2683321237564087,1.2255748724937439,1.1860401141643524,1.1093521797657013
1989-02-24,58.375875028923325,P,1.2445783615112305,1.2720125436782836,1.2740197777748108,1.2690012454986572,1.2267793107032776,1.186857855319977,1.110877806544304
1989-02-27,58.296753518134324,P,1.2546151876449585,1.2606373310089112,1.2736853241920472,1.2696703970432281,1.2277830171585082,1.1879088544845582,1.11253545075655
1989-02-28,58.2801389430741,P,1.2780340909957886,1.2592988967895509,1.2763618111610413,1.2710086405277252,1.229522738456726,1.1891940426826477,1.1142610907554626
1989-03-01,58.31391664166975,A,1.2847262620925903,1.2653211116790772,1.2773655772209167,1.2725141942501068,1.2314632105827332,1.1907454907894135,1.115987457036972
1989-03-02,58.34374803408854,A,1.2947626113891602,1.2713433027267456,1.2783692121505736,1.274521565437317,1.2336044096946717,1.192397302389145,1.1177149045467376
1989-03-03,58.414771610441285,A,1.3014538288116455,1.2827183961868287,1.277365469932556,1.2766962707042695,1.2356787061691283,1.1941492462158203,1.1195249086618424
1989-03-06,58.48917974032827,A,1.318181395530701,1.295431637763977,1.2780344843864442,1.2790382027626037,1.2380875539779663,1.1961016976833343,1.1214185506105423
1989-03-07,58.509079928023006,A,1.3114912509918213,1.3021230697631836,1.2807109832763672,1.2803764522075654,1.2404964184761047,1.1978543508052826,1.1230005064606667
1989-03-08,58.53780748859123,A,1.3315647840499878,1.311490774154663,1.2884059429168702,1.2823838233947753,1.2433067536354065,1.1999074041843414,1.1246173605322838
1989-03-09,58.54239708342351,A,1.3205159902572632,1.3166414499282837,1.2939923763275147,1.2845079183578492,1.2458291912078858,1.201418081521988,1.1262117049098015
1989-03-10,58.534806823064976,A,1.313778042793274,1.3191062927246093,1.300912344455719,1.2874660611152648,1.2482168698310852,1.202794929742813,1.127755996286869
1989-03-13,58.543723765057585,A,1.3474644422531128,1.3249629020690918,1.3101972699165345,1.2919412970542907,1.2512782764434816,1.204575091600418,1.129485082924366
1989-03-14,58.58236325387541,A,1.3542019128799438,1.3335050344467163,1.31781405210495,1.2970879316329955,1.2550766563415527,1.20628972530365,1.131264224052429
1989-03-15,58.61654619640817,A,1.387888789176941,1.344769835472107,1.328130304813385,1.302747941017151,1.2589465498924255,1.2085405707359314,1.133064501285553
1989-03-16,58.679714161240376,A,1.394625902175903,1.359591817855835,1.3381166338920594,1.3082429230213166,1.2625497364997864,1.2110913443565368,1.1349578374624252
1989-03-17,58.716411501470766,A,1.3676759004592896,1.3703713893890381,1.3447388410568237,1.31105215549469,1.2658146572113038,1.2133726179599762,1.1367329162359239
1989-03-20,58.68300441503268,A,1.3440970182418823,1.369697904586792,1.3473304033279419,1.312682443857193,1.268608000278473,1.2153516554832458,1.138373607993126
1989-03-21,58.6457927751795,A,1.3474644422531128,1.3683504104614257,1.350927722454071,1.3158193528652191,1.271736328601837,1.2172646999359131,1.1399651658535004
1989-03-22,58.601008740530965,A,1.3676759004592896,1.3643078327178955,1.3545388340950013,1.3214723885059356,1.2752688860893249,1.2192801880836486,1.1416907620429992
1989-03-23,58.534030044157646,A,1.3542019128799438,1.3562230348587037,1.3579074263572692,1.3259499013423919,1.2783981442451477,1.2212273848056794,1.1434644412994386
1989-03-24,58.51096924151809,A,1.3542019128799438,1.3535282373428346,1.3619498133659362,1.3314310789108277,1.2816612219810486,1.2232742512226105,1.1451886415481567
1989-03-27,58.54418753131043,A,1.364307880401611,1.3575704097747803,1.3636341571807862,1.3369157135486602,1.2851264190673828,1.2256215155124663,1.1470458331704139
1989-03-28,58.566490902142384,A,1.3676759004592896,1.3616127014160155,1.3649815559387206,1.3413978040218353,1.2886589765548706,1.2279360151290895,1.148837403357029
1989-03-29,58.56585660243166,A,1.371045470237732,1.3622866153717041,1.3632972240447998,1.3457137644290924,1.292058184146881,1.2304171073436736,1.15057984739542
1989-03-30,58.573663115331875,A,1.364307880401611,1.3643078088760376,1.3602654218673706,1.349191027879715,1.2952557444572448,1.2328308236598968,1.1523380860686303
1989-03-31,58.59149319023114,A,1.3811511993408203,1.369697666168213,1.3616129517555238,1.3531758964061738,1.2987901711463927,1.2355790746212005,1.1541805413365365
1989-04-03,58.61470362385523,A,1.3979949951171875,1.3764350891113282,1.367002749443054,1.357166576385498,1.3027283692359923,1.238495763540268,1.1562556517124176
1989-04-04,58.661085635705206,A,1.421574950218201,1.3872148990631104,1.374413800239563,1.362670761346817,1.3069374346733094,1.241482150554657,1.1583332055807114
1989-04-05,58.716093639905445,A,1.424943923950195,1.397994589805603,1.3801406025886536,1.3673397183418274,1.311146981716156,1.2447347831726074,1.160378131866455
1989-04-06,58.781981360535354,A,1.4283123016357422,1.410795474052429,1.3875516414642335,1.3727295339107513,1.315223138332367,1.2479878747463227,1.1623739290237427
1989-04-07,58.828934042931564,A,1.4384185075759888,1.422248935699463,1.395973300933838,1.378961557149887,1.3193675899505615,1.251209135055542,1.164469731450081
1989-04-10,58.82968573014649,A,1.4283123016357422,1.428312397003174,1.402373743057251,1.3830039501190186,1.3231091928482055,1.2542961072921752,1.166515002846718
1989-04-11,58.796923627215385,A,1.424943923950195,1.4289861917495725,1.4081005454063416,1.386541050672531,1.3265826869010926,1.2572829520702362,1.1685269391536712
1989-04-12,58.73232550809667,A,1.3979949951171875,1.423596405982971,1.4107954978942872,1.3870463609695434,1.329450283050537,1.2598341941833495,1.1705195838212967
1989-04-13,58.62592486461327,A,1.364307880401611,1.410795521736145,1.4107954978942872,1.385530459880829,1.3316441369056702,1.2620485651493072,1.1723932734131812
1989-04-14,58.55678547409146,A,1.4013636112213137,1.40338454246521,1.4128167390823365,1.3872148454189301,1.3345122146606445,1.264887762069702,1.1745347073674202
1989-04-17,58.51154810902592,A,1.4013636112213137,1.3979948043823243,1.413153600692749,1.3900781750679017,1.3371126317977906,1.267660049200058,1.1765936756134032
1989-04-18,58.50416715817392,A,1.4283123016357422,1.3986684799194335,1.4138273358345033,1.394120568037033,1.3399843525886537,1.2704341697692871,1.1788698530197144
1989-04-19,58.52707754838832,A,1.421574950218201,1.4033844709396364,1.4134904384613036,1.3968155205249786,1.3425875043869018,1.2730405485630036,1.1810958459973335
1989-04-20,58.586705544946774,A,1.4081008434295654,1.4121430635452272,1.411469292640686,1.3995104670524596,1.3451888394355773,1.2757129240036011,1.1832049936056137
1989-04-21,58.610622761218316,A,1.4283123016357422,1.417532801628113,1.4104586720466614,1.4032159864902496,1.348662781715393,1.2784870445728302,1.185299745798111
1989-04-24,58.64665499198008,A,1.4384185075759888,1.424943780899048,1.411469292640686,1.4069215178489685,1.3522719573974609,1.2811614871025085,1.1875439885258674
1989-04-25,58.65476048324976,A,1.441787600517273,1.427638840675354,1.4131536602973938,1.4106271028518678,1.3560823249816893,1.2837023365497588,1.1898215699195862
1989-04-26,58.67433352827309,A,1.445156812667847,1.4323552131652832,1.4178698420524598,1.4143326699733734,1.3594916892051696,1.286310340166092,1.192099504172802
1989-04-27,58.712726771231935,A,1.45189368724823,1.441113781929016,1.4266284227371215,1.4187119603157043,1.3628350377082825,1.2890526366233825,1.1944770908355713
1989-04-28,58.7351469767813,A,1.4619996547698977,1.4478512525558471,1.43269202709198,1.4227543830871583,1.365845205783844,1.291829068660736,1.1969217050075531
1989-05-01,58.7551694812926,A,1.4754739999771118,1.4552623510360718,1.4401030659675598,1.4266283333301544,1.3691248607635498,1.2948071682453155,1.1994006997346878
1989-05-02,58.78983797467195,A,1.4923175573349,1.4653683423995971,1.4465035915374755,1.4301654636859893,1.373276686668396,1.2978198635578155,1.2018979397416114
1989-05-03,58.81082617979643,A,1.478841781616211,1.47210533618927,1.4522302746772766,1.4328603565692901,1.377761218547821,1.3008316409587861,1.2043937733769416
1989-05-04,58.792999003501734,A,1.465367317199707,1.4748000621795654,1.4579569220542907,1.4347131073474884,1.3817755317687987,1.3036752021312714,1.2067397716641426
1989-05-05,58.772657881591186,A,1.4619996547698977,1.4748000621795654,1.4613256573677063,1.4358921647071838,1.3861239576339721,1.306451634168625,1.2089864692091943
1989-05-08,58.754536992555614,A,1.478841781616211,1.4754736185073853,1.4653679847717285,1.4384186387062072,1.3906084895133972,1.3091957533359528,1.2113668611645698
1989-05-09,58.72379016413791,A,1.482211947441101,1.4734524965286255,1.4694104194641113,1.4412820398807527,1.3946920466423034,1.3121073925495148,1.21376410394907
1989-05-10,58.68968789151827,A,1.4687376022338867,1.4714316606521607,1.4717684984207153,1.4448191702365876,1.3983722734451294,1.3149177420139313,1.2159785202145577
1989-05-11,58.67136178401805,A,1.4586305618286133,1.470084309577942,1.4724421858787538,1.4495353043079375,1.4016496324539185,1.317627021074295,1.2181753829121589
1989-05-12,58.72260884334878,A,1.5192666053771973,1.4815376996994019,1.4781688809394837,1.455430454015732,1.4060058879852295,1.320842297077179,1.2207249066233634
1989-05-15,58.75274944374488,A,1.5192666053771973,1.489622664451599,1.482548141479492,1.461325603723526,1.4100275921821595,1.3240575730800628,1.223274430334568
1989-05-16,58.792862557382854,A,1.5293728113174438,1.4990548372268677,1.4862536668777466,1.466378629207611,1.4143852233886718,1.3274408209323882,1.2259404560923577
1989-05-17,58.871215957504404,A,1.5495846271514893,1.515224242210388,1.4933279514312745,1.4727791130542756,1.4187456202507018,1.3310261869430542,1.2287570226192475
1989-05-18,58.98326027715134,A,1.569796800613403,1.537457489967346,1.503770899772644,1.4808639109134674,1.4237312364578247,1.3347802138328553,1.2316746500134468
1989-05-19,59.04463799485236,A,1.5967448949813845,1.5529531478881835,1.5172454237937927,1.4892855405807495,1.4293905735015868,1.338803721666336,1.2347105246782304
1989-05-22,59.122716675896584,A,1.610220193862915,1.5711438655853271,1.5303832650184632,1.4978756248950957,1.434645688533783,1.3429619824886323,1.237863250374794
1989-05-23,59.124861392415085,A,1.5495846271514893,1.5751862287521363,1.537120532989502,1.5032654762268067,1.4385533428192139,1.3468149995803833,1.240597356557846
1989-05-24,59.091076600958665,A,1.5563212633132937,1.5765335559844973,1.5458788990974428,1.508823698759079,1.4419219923019408,1.3504342710971833,1.2432991695404052
1989-05-25,59.02367027335026,A,1.5630594491958618,1.575186085700989,1.5563217878341675,1.5143819868564605,1.4452906632423401,1.3539201998710633,1.246001683473587
1989-05-26,58.94384693406415,A,1.5731654167175293,1.5704701900482179,1.5617116689682007,1.5199402749538422,1.449400453567505,1.3576075553894043,1.248754727244377
1989-05-29,58.85562462478426,A,1.5731654167175293,1.5630592346191405,1.5671015501022338,1.524824845790863,1.4539818215370177,1.3612949109077455,1.2515407609939575
1989-05-30,58.81190164068184,A,1.5361099243164062,1.560364294052124,1.56777526140213,1.5270144641399384,1.4577547311782837,1.3647455298900604,1.2540590524673463
1989-05-31,58.790524604104355,A,1.5563212633132937,1.560364294052124,1.5684489250183105,1.5308884382247925,1.4615276384353637,1.3683982622623443,1.2566619104146957
1989-06-01,58.777095385605286,A,1.5630594491958618,1.560364294052124,1.5677751898765566,1.5357730448246003,1.4657047891616821,1.372051466703415,1.2593149495124818
1989-06-02,58.799560069293314,A,1.6001142263412476,1.5657540559768677,1.5681121230125428,1.5426787734031677,1.4706230354309082,1.3761421287059783,1.2620708000659944
1989-06-05,58.77980467734415,A,1.566428303718567,1.5644066333770752,1.5637329339981079,1.5470580995082854,1.4746654438972473,1.3798959314823152,1.2645922482013703
