Date,GRADE,GPS,C,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1991-11-11,62.26193603461153,A,14.783330917358398,14.722990798950196,14.61236629486084,14.28850598335266,13.840652618408203,13.144554738998414,12.595658564567566
1991-11-12,62.261866050265745,A,14.883899688720703,14.773274803161621,14.667679023742675,14.331211853027344,13.87176462173462,13.183112487792968,12.614128890037536
1991-11-13,62.228629368393094,A,14.632479667663574,14.783332633972169,14.68276424407959,14.35383062362671,13.899852466583251,13.220154027938843,12.630098795890808
1991-11-14,62.09768852559527,A,14.079358100891112,14.642538070678711,14.627452087402343,14.343782806396485,13.91988431930542,13.25116536140442,12.644297752380371
1991-11-15,61.94054399818024,A,13.928509712219238,14.461515617370605,14.567111587524414,14.331203079223632,13.940907745361327,13.279670248031616,12.657742466926575
1991-11-18,61.87297943217087,P,14.43134593963623,14.391118621826172,14.557054710388183,14.366313266754151,13.967979354858398,13.310209398269654,12.671712093353271
1991-11-19,61.73009182350711,P,13.928509712219238,14.20004062652588,14.48665771484375,14.371270799636841,13.986998500823974,13.33971224784851,12.682421536445618
1991-11-20,61.6538651544552,P,13.97879695892334,14.069304084777832,14.426318359375,14.38625864982605,14.01403829574585,13.370216960906982,12.69288507938385
1991-11-21,61.69776537277892,P,14.230209350585938,14.099474334716797,14.371006202697753,14.406301164627076,14.033078861236572,13.40323579788208,12.704108386039733
1991-11-22,61.720697202747495,P,13.928509712219238,14.099474334716797,14.280494976043702,14.41877465248108,14.047087306976318,13.431740684509277,12.712828512191772
1991-11-25,61.59189152936349,P,13.576528549194336,13.928510856628417,14.159814739227295,14.386090517044067,14.048043365478515,13.456226663589478,12.719788732528686
1991-11-26,61.564499068042814,P,13.677093505859377,13.878227615356446,14.039134120941162,14.35340657234192,14.057023487091065,13.480221319198609,12.726257157325744
1991-11-27,61.44214072127471,P,13.27482795715332,13.737433815002442,13.903368949890137,14.293066596984863,14.049941329956054,13.493706150054932,12.730714254379272
1991-11-28,61.29547292659578,P,13.27482795715332,13.546357536315918,13.822915935516358,14.225184011459351,14.048871898651123,13.507190980911254,12.735668630599976
1991-11-29,61.186126811897715,P,13.123977661132812,13.385451126098634,13.742462730407714,14.154787158966064,14.042781257629395,13.522660331726074,12.739620156288147
1991-12-02,61.17880137100507,P,13.27482795715332,13.32511100769043,13.626810932159424,14.091932821273804,14.042714195251465,13.53714316368103,12.744325933456421
1991-12-03,61.158708335856225,P,13.37539768218994,13.264771842956543,13.571499729156494,14.029078722000122,14.043656158447266,13.547641649246216,12.750529184341431
1991-12-04,61.190076154838856,P,13.224539756774902,13.254714202880859,13.496074008941651,13.961196184158325,14.033564109802246,13.555134477615356,12.754734840393066
1991-12-05,61.17707430187085,P,13.073692321777344,13.214487075805664,13.38042230606079,13.875714254379272,14.018450775146484,13.560120878219605,12.758932237625123
1991-12-06,61.18634605135716,P,13.174263954162598,13.224544334411622,13.304997730255128,13.792746353149415,13.996329765319825,13.570105047225953,12.762637839317321
1991-12-09,61.17857671783531,P,13.174263954162598,13.204431533813477,13.264771270751954,13.712293004989624,13.975210819244385,13.578592195510865,12.764354128837585
1991-12-10,61.12483043843351,P,13.073692321777344,13.144090461730958,13.20443115234375,13.621782636642456,13.95208044052124,13.585075492858886,12.763329610824584
1991-12-11,61.124622231322,P,13.123977661132812,13.12397804260254,13.1893461227417,13.546357536315918,13.92694938659668,13.596552782058716,12.764297156333923
1991-12-12,61.17977579918338,P,13.123977661132812,13.134035110473633,13.174261093139648,13.498588514328002,13.908833293914794,13.60453706741333,12.766259355545044
1991-12-13,61.24776333627725,P,13.27482795715332,13.154147911071778,13.1893461227417,13.465904426574706,13.903755340576172,13.616025886535645,12.769473118782043
1991-12-16,61.31789562306202,P,13.475960731506348,13.214487266540527,13.209459400177002,13.418135166168213,13.891676654815674,13.62902702331543,12.774687204360962
1991-12-17,61.4350299158018,A,13.475960731506348,13.294940948486328,13.219515705108643,13.395507717132569,13.888617153167724,13.640524959564209,12.780398645401
1991-12-18,61.50981428811608,A,13.425681114196776,13.355281639099122,13.23962984085083,13.36785192489624,13.890564785003662,13.648012561798096,12.785858688354493
1991-12-19,61.55434304136589,A,13.37539768218994,13.405565643310547,13.26980037689209,13.32511134147644,13.883489894866944,13.657502756118774,12.792061939239503
1991-12-20,61.58930660651996,A,13.626811981201172,13.475962448120118,13.315055179595948,13.310026454925538,13.879438953399658,13.668003883361816,12.799522261619568
1991-12-23,61.73188498241705,A,14.481627464294434,13.677095794677735,13.445791530609132,13.355281400680543,13.88947790145874,13.686552085876464,12.8112566614151
1991-12-24,61.89513469987006,A,14.783330917358398,13.938569831848145,13.616755390167237,13.410593271255493,13.904548873901367,13.704108800888061,12.826488862037658
1991-12-25,62.06707480065452,A,14.783330917358398,14.210099792480468,13.782690715789794,13.486018419265747,13.91661340713501,13.719661235809326,12.841969718933106
1991-12-26,62.31167104736386,A,15.286165237426758,14.592253303527832,13.99890947341919,13.586585283279419,13.936730422973632,13.736734590530396,12.860213441848755
1991-12-27,62.59669145657569,A,15.839276313781738,15.034746170043945,14.255354309082032,13.722350215911865,13.969913864135743,13.761343288421632,12.881471376419068
1991-12-30,62.72787404096534,A,15.78900146484375,15.296220970153808,14.486658382415772,13.848058891296386,14.011111049652099,13.787453575134277,12.901234612464904
1991-12-31,62.805578048038804,A,15.839276313781738,15.507410049438477,14.722989940643311,13.971252822875977,14.051309394836426,13.812563343048096,12.919757256507873
1992-01-01,62.88273202243173,A,15.839276313781738,15.718599128723145,14.964349460601806,14.101989650726319,14.094514122009278,13.835167808532715,12.938031215667724
1992-01-02,62.880338511561455,A,15.839276313781738,15.82922134399414,15.210737323760986,14.240268850326538,14.134712467193603,13.85927547454834,12.956553859710693
1992-01-03,62.78382626576188,A,15.839276313781738,15.82922134399414,15.431983757019044,14.373519468307496,14.177917194366454,13.885888509750366,12.975076503753662
1992-01-06,62.700690427007196,A,15.78900146484375,15.82922134399414,15.562721157073975,14.504256343841552,14.209092998504639,13.918512563705445,12.994839739799499
1992-01-07,62.59699008018464,A,15.688430786132812,15.799052238464355,15.653231143951416,14.634993267059325,14.236246166229249,13.946122407913208,13.01161353111267
1992-01-08,62.46155397566137,A,15.587855339050291,15.748768043518066,15.733683586120605,14.7581871509552,14.258370723724365,13.965711603164673,13.02713840007782
1992-01-09,62.34190857710424,A,15.738714218139648,15.72865562438965,15.778938484191894,14.888923978805542,14.280495414733887,13.986809387207032,13.042422924041748
1992-01-10,62.211407068176676,A,15.587855339050291,15.67837142944336,15.75379638671875,15.00457534790039,14.301614227294921,14.006899642944337,13.057450489997864
1992-01-13,62.10320922154843,A,15.537586212158203,15.62808837890625,15.728654861450195,15.107656621932984,14.321727657318116,14.02648720741272,13.07222671031952
1992-01-14,62.146251440136076,A,16.392398834228516,15.76888198852539,15.783967113494873,15.253478527069092,14.356926040649414,14.052618713378907,13.09301764011383
1992-01-15,62.194204144975224,A,16.191265106201172,15.889563941955567,15.819165992736817,15.391757726669312,14.389107532501221,14.07573673248291,13.112305603027345
1992-01-16,62.22880513159284,A,16.140981674194336,15.970017433166504,15.849336528778077,15.530036926269531,14.41626054763794,14.10185929298401,13.129850134849548
1992-01-17,62.350817280316335,A,16.492961883544922,16.15103874206543,15.914705085754395,15.67334442138672,14.449447345733642,14.1320027923584,13.15014922618866
1992-01-20,62.4826372867064,A,16.643814086914062,16.3722843170166,16.000186347961424,15.7814537525177,14.486657009124755,14.16365481376648,13.168964653015136
1992-01-21,62.457365936477224,A,16.643814086914062,16.42256736755371,16.095724678039552,15.874477910995484,14.521855297088623,14.19680995941162,13.186288056373597
1992-01-22,62.51598984217975,A,16.945514678955078,16.573417282104494,16.23149061203003,15.982587099075317,14.568115997314454,14.233984231948853,13.206611986160278
1992-01-23,62.59568777503918,A,16.99580192565918,16.74438133239746,16.35719938278198,16.068068933486938,14.626444873809815,14.273164596557617,13.228430619239807
1992-01-24,62.594487124861196,A,16.84494400024414,16.814777755737303,16.482908248901367,16.118352317810057,14.684773559570312,14.31284065246582,13.25223026752472
1992-01-27,62.54576745655866,A,16.59354591369629,16.80472412109375,16.588504219055174,16.158579540252685,14.728017559051514,14.347998456954956,13.276762199401855
1992-01-28,62.572813659861936,A,16.997028350830078,16.875366973876954,16.64896717071533,16.216467142105103,14.78938793182373,14.388193216323852,13.302565569877624
1992-01-29,62.43839114202032,A,16.29092025756836,16.744448089599608,16.65893268585205,16.239049339294432,14.835630397796631,14.42483434677124,13.322849106788635
1992-01-30,62.33202222785494,A,16.643970489501953,16.674081802368164,16.709231567382812,16.279284048080445,14.883905620574952,14.458492240905763,13.34589252948761
1992-01-31,62.27175950730928,A,16.744840621948242,16.654061126708985,16.734419441223146,16.32456226348877,14.940232238769532,14.493659772872924,13.369688992500306
1992-02-03,62.20616069333951,A,16.29092025756836,16.5935359954834,16.699130058288574,16.349658203125,14.994520072937013,14.521281719207764,13.392210488319398
1992-02-04,62.10764879683433,A,16.39177894592285,16.472486114501955,16.673926544189452,16.3848256111145,15.048813781738282,14.552918634414674,13.415535688400269
1992-02-05,62.150621248692566,P,16.543100357055664,16.522922134399415,16.63368511199951,16.43258786201477,15.114179229736328,14.582060279846191,13.438120465278626
1992-02-06,62.14233682357398,P,16.543100357055664,16.502748107910158,16.58841495513916,16.47280716896057,15.179544677734375,14.61420828819275,13.460455713272095
1992-02-07,62.09743304166043,P,16.34134292602539,16.422048568725586,16.538054847717284,16.510481548309325,15.243891983032226,14.64333662033081,13.4820317029953
1992-02-10,62.17738722922789,P,16.694406509399414,16.502745819091796,16.548140907287596,16.568322563171385,15.312283554077148,14.677498874664307,13.505373010635376
1992-02-11,62.18686224080346,A,16.442218780517578,16.51283378601074,16.492659950256346,16.57081356048584,15.3736199760437,14.708638067245483,13.528950409889221
1992-02-12,62.187304654651676,P,16.543100357055664,16.51283378601074,16.517877960205077,16.588405323028564,15.439991188049316,14.73677764892578,13.553281717300415
1992-02-13,62.17329074535834,P,16.39177894592285,16.48256950378418,16.492658805847167,16.60094518661499,15.506352920532226,14.762401847839355,13.576357402801513
1992-02-14,62.13904061574797,A,16.139610290527344,16.44222297668457,16.432135772705077,16.58327760696411,15.565659847259521,14.780994806289673,13.599419765472412
1992-02-17,62.02770325471928,P,16.139610290527344,16.331263732910156,16.417004776000976,16.558067417144777,15.624966773986817,14.8000887966156,13.62248212814331
1992-02-18,61.97432701516815,P,15.988299369812012,16.24047985076904,16.376656818389893,16.525291681289673,15.68325891494751,14.817669677734376,13.64528694152832
1992-02-19,61.88661152405183,P,16.089168548583984,16.149693489074707,16.331263637542726,16.48247437477112,15.742562732696534,14.834756059646606,13.669594140052796
1992-02-20,61.857792448340824,P,16.240476608276367,16.11943302154541,16.301001262664794,16.444708108901978,15.804892711639404,14.8568630027771,13.693909368515016
1992-02-21,61.90252353092864,P,16.29092025756836,16.149695014953615,16.295958995819092,16.417006921768188,15.865214557647706,14.884484949111938,13.718975830078126
1992-02-24,61.85607278028251,P,15.736124038696287,16.0689977645874,16.20013074874878,16.37413582801819,15.910417823791503,14.901047239303589,13.740020761489868
1992-02-25,61.85800831745277,P,15.937858581542969,16.058909606933593,16.14969472885132,16.321177339553834,15.959655780792236,14.92413646697998,13.761575384140015
1992-02-26,61.96828438141606,P,16.643970489501953,16.16986999511719,16.159781742095948,16.338829851150514,16.02402156829834,14.957293176651001,13.785662512779236
1992-02-27,62.05129813435903,P,16.744840621948242,16.27074279785156,16.195087909698486,16.34387335777283,16.091410427093507,14.987450160980224,13.811002521514892
1992-02-28,62.1009878345279,P,16.744840621948242,16.361526870727538,16.255610942840576,16.34387335777283,16.153770999908446,15.016604976654053,13.836592054367065
1992-03-02,62.23263785516687,A,16.543100357055664,16.522922134399415,16.295959949493408,16.356482362747194,16.195000457763673,15.042239179611206,13.861172885894776
1992-03-03,62.354491246143006,A,16.845712661743164,16.70449295043945,16.381701278686524,16.37917904853821,16.236248092651365,15.070398483276367,13.886767754554748
1992-03-04,62.344568784427516,A,16.94658660888672,16.765016174316408,16.4674430847168,16.399353361129762,16.279513206481933,15.098063306808472,13.911619443893432
1992-03-05,62.281136772601975,A,16.744840621948242,16.765016174316408,16.517879486083984,16.40944037437439,16.308686714172364,15.122708568572998,13.932468385696412
1992-03-06,62.145280587427074,A,16.240476608276367,16.664143371582032,16.512835121154787,16.40439705848694,16.316710720062257,15.143312292098999,13.95054594516754
1992-03-09,62.03209505724203,A,16.139610290527344,16.583445358276368,16.55318374633789,16.376657247543335,16.323722896575926,15.167416973114014,13.967620224952698
1992-03-10,61.87606965066164,P,16.139610290527344,16.4422248840332,16.573358917236327,16.361526823043825,16.32972957611084,15.190519485473633,13.985193452835084
1992-03-11,61.709971921516164,P,16.038734436035156,16.26065444946289,16.51283531188965,16.3363085269928,16.33371873855591,15.214116430282592,14.004258356094361
1992-03-12,61.58851685942202,P,15.937858581542969,16.099258041381837,16.432137107849123,16.313612508773804,16.335690383911132,15.235201425552368,14.022818880081177
1992-03-13,61.58166822044014,P,16.038734436035156,16.058909606933593,16.361526489257812,16.308568716049194,16.3396795463562,15.258798370361328,14.041384806632996
1992-03-16,61.56886422114559,P,16.038734436035156,16.038734436035156,16.31108989715576,16.303524923324584,16.34467420578003,15.276883602142334,14.060449709892273
1992-03-17,61.55222448303741,P,15.937858581542969,15.998384094238281,16.220304489135742,16.30100288391113,16.349662761688233,15.29295446395874,14.079509272575379
1992-03-18,61.588710526175255,P,16.038734436035156,15.998384094238281,16.129519271850587,16.29848117828369,16.35868034362793,15.308525533676148,14.101568274497986
1992-03-19,61.62594958804357,P,15.988299369812012,16.00847225189209,16.053865146636962,16.285872316360475,16.363672046661378,15.322083730697631,14.122127561569213
1992-03-20,61.62373062941532,P,15.88742446899414,15.978210258483887,16.01855993270874,16.265697526931763,16.369663429260253,15.335638828277588,14.142182474136353
1992-03-23,61.62711634433282,P,15.836996078491213,15.937862586975097,15.988298511505127,16.270741128921507,16.375651626586915,15.348689641952515,14.162733759880066
1992-03-24,61.67512143929694,P,16.139610290527344,15.978212928771972,15.988298511505127,16.280828714370728,16.370595855712892,15.363760948181152,14.185796122550965
1992-03-25,61.74930963826775,P,16.543100357055664,16.079086112976075,16.038735103607177,16.275785207748413,16.37763256072998,15.383370046615601,14.21112545490265
1992-03-26,61.86571382632351,A,16.795278549194336,16.24048194885254,16.124477100372314,16.278307104110716,16.39071849822998,15.40348952293396,14.23796516418457
1992-03-27,61.90673438818001,A,16.29092025756836,16.321181106567384,16.149695682525635,16.255611085891722,16.38667766571045,15.418062505722046,14.262033596038819
1992-03-30,61.98759991867427,A,16.593544006347656,16.47249069213867,16.205176639556885,16.258133268356325,16.38567226409912,15.436164636611938,14.290359687805175
1992-03-31,61.97700691521597,A,16.240476608276367,16.492663955688478,16.235438442230226,16.227871465682984,16.377605514526365,15.449730405807495,14.316421446800232
1992-04-01,61.88023983413629,A,16.089168548583984,16.40187759399414,16.240481853485107,16.185000562667845,16.360478591918945,15.4642972946167,14.342225661277771
1992-04-02,61.668147890919364,P,15.483929634094238,16.13960781097412,16.19004487991333,16.121955013275148,16.330241146087648,15.47834300994873,14.364754185676574
1992-04-03,61.57529519775673,P,15.534368515014648,15.988297462463379,16.15473928451538,16.08664960861206,16.304029636383056,15.494401597976685,14.38703592300415
1992-04-06,61.458871522104396,P,15.836996078491213,15.83698787689209,16.15473928451538,16.071518898010254,16.288898639678955,15.508458099365235,14.409333748817444
1992-04-07,61.34173124615063,P,15.282179832458496,15.645328521728516,16.068996238708497,16.02864737510681,16.254601669311523,15.521994800567628,14.430853524208068
1992-04-08,61.22805194527465,P,14.929139137268066,15.413322639465331,15.907600116729736,15.973167610168456,16.227366046905516,15.531498222351074,14.450857591629028
1992-04-09,61.2440729705628,P,15.231754302978516,15.362887573242187,15.751247692108155,15.937862396240234,16.19912172317505,15.541513671875,14.47237473487854
1992-04-10,61.27513137743792,P,15.584806442260742,15.372975158691407,15.680636310577393,15.915165996551513,16.175921039581297,15.558076639175415,14.494908661842347
1992-04-13,61.31725195059809,P,15.937858581542969,15.393147659301757,15.615067768096925,15.910122203826905,16.16885980606079,15.5816899394989,14.51895830154419
1992-04-14,61.477258805775584,P,16.089168548583984,15.554545402526855,15.599936962127686,15.917687702178956,16.162807598114014,15.605810689926148,14.543016004562379
1992-04-15,61.63637944685658,P,15.685676574707031,15.705852890014649,15.559587764739991,15.90003480911255,16.14565912246704,15.629919176101685,14.561812663078308
1992-04-16,61.79393820631878,P,15.988299369812012,15.857161903381348,15.610024738311768,15.90003480911255,16.13456310272217,15.657053890228271,14.582122435569763
1992-04-17,61.88644257205143,P,15.988299369812012,15.937860488891602,15.655417823791504,15.905078554153443,16.1275022315979,15.685697107315063,14.604178719520569
1992-04-20,61.8533175551465,A,15.584806442260742,15.867250061035156,15.630198860168457,15.89246907234192,16.105310230255128,15.708796892166138,14.622970027923584
1992-04-21,61.75128293672329,A,15.433489799499512,15.736114311218262,15.645329856872559,15.857163047790527,16.085135650634765,15.729377813339234,14.638509731292725
1992-04-22,61.7145549399703,P,15.483929634094238,15.695764923095703,15.700808906555176,15.804204511642457,16.06395223617554,15.751971712112427,14.653553094863891
1992-04-23,61.61261761487816,P,15.534368515014648,15.60497875213623,15.73107032775879,15.741159009933472,16.04680402755737,15.7765784740448,14.668349676132202
1992-04-24,61.515290056651345,P,15.483929634094238,15.504104804992675,15.720982646942138,15.700809478759766,16.033690414428712,15.799675130844117,14.684890089035035
1992-04-27,61.51690683350347,P,15.584806442260742,15.504104804992675,15.685677433013916,15.65037260055542,16.022594337463378,15.823780555725097,14.701186375617981
1992-04-28,61.55852235989113,P,15.665922164916992,15.550591278076173,15.643352794647218,15.621644878387452,16.01614679336548,15.849702854156494,14.71738917350769
1992-04-29,61.652430881339875,P,16.12221336364746,15.678248023986816,15.68700647354126,15.623297119140625,16.01680768966675,15.879685211181641,14.738118996620178
1992-04-30,61.80597040110581,A,16.47709846496582,15.866794013977051,15.735886383056641,15.672955560684205,16.021540126800538,15.913216419219971,14.75887674331665
1992-05-01,62.021192591733474,A,16.933393478393555,16.156686782836914,15.830395793914795,15.74290680885315,16.034389591217042,15.949802074432373,14.78291398048401
1992-05-04,62.19998005960201,A,16.679908752441406,16.37570724487305,15.939906024932862,15.78505244255066,16.053265285491943,15.981841554641724,14.805434288978576
1992-05-05,62.34365933395685,A,16.527799606323242,16.548082733154295,16.049337005615236,15.847333431243896,16.06506410598755,16.012359943389892,14.826442451477051
1992-05-06,62.38237654250824,A,16.527799606323242,16.629199981689453,16.153724002838135,15.927266454696655,16.062740688323974,16.043381128311157,14.845696845054626
1992-05-07,62.31610052062663,A,16.223609924316406,16.57850227355957,16.22264814376831,15.97685923576355,16.052316074371337,16.07186325073242,14.864683003425599
1992-05-08,62.159089933956714,A,16.223609924316406,16.43654556274414,16.29661617279053,16.008799409866334,16.0418914604187,16.097831230163575,14.882917556762695
1992-05-11,62.01177495050189,A,16.172908782958984,16.335145568847658,16.355426406860353,16.020551919937134,16.034487628936766,16.11474404335022,14.900648064613343
1992-05-12,61.85028671572977,A,16.071517944335938,16.243889236450194,16.395985984802245,16.019669389724733,16.019003734588622,16.127625913619994,14.915867357254028
1992-05-13,61.68669415900704,A,15.91942310333252,16.122213935852052,16.375706958770753,16.031356716156004,15.998460464477539,16.138986835479738,14.929324035644532
1992-05-14,61.58024013562572,A,15.970120429992676,16.071516036987305,16.325009155273438,16.03044776916504,15.982966060638427,16.145826387405396,14.941280488967896
1992-05-15,61.46481154048308,P,15.767322540283203,15.980258560180664,16.2084020614624,16.0193989276886,15.973502979278564,16.14510684967041,14.95322506904602
1992-05-18,61.38118847043798,P,15.716626167297363,15.88900203704834,16.112073802947997,16.02598991394043,15.965043296813965,16.144383096694945,14.965918335914612
1992-05-19,61.33401660283943,P,15.716626167297363,15.818023681640625,16.03095645904541,16.04014673233032,15.956583614349364,16.143156595230103,14.977859969139098
1992-05-20,61.314576522760454,P,15.665922164916992,15.76732349395752,15.944768714904786,16.04924635887146,15.949127368927002,16.141423053741455,14.988295431137084
1992-05-21,61.30296771474678,B,15.61522388458252,15.696344184875489,15.883930110931397,16.053289127349853,15.942674674987792,16.139182529449464,14.999229001998902
1992-05-22,61.34656995582727,B,15.665922164916992,15.676064109802246,15.828161334991455,16.062388753890993,15.93521842956543,16.137448987960816,15.011668748855591
1992-05-25,61.38246314172968,B,15.665922164916992,15.665923309326171,15.777462673187255,16.066444540023802,15.927762184143067,16.136218194961547,15.027365379333496
1992-05-26,61.402293990488225,B,15.61522388458252,15.645642852783203,15.731833267211915,16.06390962600708,15.921309490203857,16.135486125946045,15.040804266929626
1992-05-27,61.41450615308796,B,15.61522388458252,15.635503196716309,15.701413345336913,16.038560152053833,15.912839279174804,16.135759811401368,15.05073570728302
1992-05-28,61.41566767404017,B,15.61522388458252,15.635503196716309,15.665923690795898,15.995466423034667,15.905377769470215,16.134524908065796,15.060667147636414
1992-05-29,61.39217597981937,B,15.564520835876465,15.615222930908203,15.645643520355225,15.927022790908813,15.89891969680786,16.134291563034058,15.070595602989197
1992-06-01,61.37556593852501,B,15.61522388458252,15.60508327484131,15.63550329208374,15.873788547515868,15.894484252929688,16.1350679397583,15.080777573585511
1992-06-02,61.33097970148947,B,15.46312427520752,15.574663352966308,15.610153102874756,15.820554780960084,15.88095453262329,16.125775194168092,15.089196953773499
1992-06-03,61.27894010534238,B,15.361723899841309,15.523963356018067,15.579733276367188,15.762250995635986,15.857327003479003,16.117479782104493,15.0966082572937
1992-06-04,61.20866091223706,B,15.108237266540527,15.422566032409668,15.529034614562988,15.706482362747192,15.823586177825927,16.107152338027955,15.10450581550598
1992-06-05,61.164890712480826,B,15.20963191986084,15.351588249206543,15.483405590057373,15.655783462524415,15.801960411071777,16.094319038391113,15.113160915374756
1992-06-08,61.17236816876613,B,15.767322540283203,15.38200798034668,15.493545627593994,15.635504150390625,15.785435981750489,16.085554122924805,15.124604468345643
1992-06-09,61.14287385857429,B,15.108237266540527,15.31103057861328,15.442846965789794,15.587340116500854,15.76279119491577,16.070198354721068,15.133504157066346
1992-06-10,61.11717628601673,B,14.95614528656006,15.22991485595703,15.37693910598755,15.539176225662231,15.740130729675293,16.05030466079712,15.142144446372987
1992-06-11,61.16587984994436,B,15.158939361572266,15.240055274963378,15.331310653686524,15.498617172241211,15.733630924224853,16.03193603515625,15.152550315856933
1992-06-12,61.234806657954344,B,15.412424087524414,15.280613708496094,15.316100978851319,15.480872249603271,15.731192035675049,16.017610836029053,15.165225744247437
1992-06-15,61.244018493279164,B,15.665922164916992,15.260333633422851,15.321170806884766,15.478337049484253,15.727770557403565,16.00833459854126,15.178166527748107
1992-06-16,61.35442388419259,B,15.61522388458252,15.36173095703125,15.336380767822266,15.47326693534851,15.734431438446045,15.994516553878784,15.191354885101319
1992-06-17,61.446708838077164,B,15.158939361572266,15.402289772033692,15.316102313995362,15.447917795181274,15.739027442932128,15.983196744918823,15.204015545845031
1992-06-18,61.46862217733079,P,15.108237266540527,15.392149353027344,15.316102313995362,15.422568464279175,15.736557102203369,15.967839412689209,15.213165826797486
1992-06-19,61.436702819503644,B,15.158939361572266,15.341452407836915,15.311033058166505,15.397219324111939,15.7280397605896,15.95198040008545,15.222820086479187
1992-06-22,61.401068951152446,B,15.412424087524414,15.290752792358399,15.275543212890625,15.38454442024231,15.717531070709228,15.94319543838501,15.232238578796387
1992-06-23,61.35120953541451,B,15.361723899841309,15.240052795410156,15.300891876220703,15.371869421005249,15.702982177734375,15.932894887924194,15.242906761169433
1992-06-24,61.3304554242186,B,15.158939361572266,15.240052795410156,15.321171283721924,15.349055194854737,15.69244743347168,15.919053277969361,15.250556778907775
1992-06-25,61.31852198287627,B,15.108237266540527,15.240052795410156,15.31610107421875,15.323705863952636,15.67484619140625,15.904704647064209,15.259456467628478
1992-06-26,61.33474695892948,B,15.260334968566896,15.260331916809083,15.300892162322999,15.308496570587158,15.660286903381348,15.893894567489625,15.268615593910217
1992-06-29,61.41386826857131,C,15.86872386932373,15.351591873168946,15.321172332763672,15.32117156982422,15.665965251922607,15.885637741088868,15.281568307876586
1992-06-30,61.44860622571478,C,15.564520835876465,15.392151260375977,15.316102027893066,15.326241397857666,15.668585872650146,15.876860761642456,15.29274941444397
1992-07-01,61.5660118201235,C,16.02081298828125,15.564525985717774,15.402289390563965,15.359195852279663,15.679323539733886,15.871637887954712,15.304207768440246
1992-07-02,61.68580265919075,A,15.86872386932373,15.716623306274414,15.478338050842286,15.397220182418824,15.686010646820069,15.86640733718872,15.314404592514038
1992-07-03,61.78239145060055,A,15.86872386932373,15.838301086425782,15.549316501617431,15.430174779891967,15.693706531524658,15.863698472976685,15.322346639633178
1992-07-06,61.807796638012974,A,16.172908782958984,15.899138069152832,15.625364971160888,15.450454092025756,15.705468578338623,15.864031457901001,15.3320601272583
1992-07-07,61.815257242307325,A,15.61522388458252,15.909278678894044,15.65071496963501,15.475803422927857,15.704454612731933,15.860300703048706,15.33898519039154
1992-07-08,61.736346943130364,A,15.716626167297363,15.848441314697265,15.70648365020752,15.513827466964722,15.696342868804932,15.85657527923584,15.345665669441223
1992-07-09,61.70131643438268,A,15.970120429992676,15.868720626831054,15.792671966552735,15.554386520385743,15.686203308105469,15.853871717453003,15.355367360115052
1992-07-10,61.67582736163181,C,16.071517944335938,15.909279441833496,15.873790264129639,15.587341213226319,15.668965797424317,15.851677694320678,15.368081321716309
1992-07-13,61.597884614505496,C,15.86872386932373,15.848442459106446,15.873790264129639,15.597481298446656,15.652742099761962,15.853003692626952,15.377025465965271
1992-07-14,61.69946688471566,C,16.578510284423828,16.041099739074706,15.975189208984375,15.64564561843872,15.653756313323974,15.859410209655762,15.39177333831787
1992-07-15,61.81214387827697,A,16.730600357055664,16.243894577026367,16.046167945861818,15.724228668212891,15.657812328338624,15.8602765083313,15.40878484249115
1992-07-16,61.88776615047368,A,16.730600357055664,16.395990562438964,16.13235559463501,15.805346822738647,15.667952136993408,15.860134105682373,15.423792133331299
1992-07-17,61.9235656211472,A,16.47709846496582,16.477106666564943,16.19319305419922,15.871254777908325,15.673021907806396,15.857456684112549,15.4370308303833
1992-07-20,62.01247541828127,A,16.47709846496582,16.59878158569336,16.2236120223999,15.924488496780395,15.679105701446533,15.85679666519165,15.449517922401428
1992-07-21,62.00951655806279,A,16.8826961517334,16.659618759155272,16.35035924911499,16.000537109375,15.695329265594482,15.857166500091553,15.46378249168396
1992-07-22,61.98964114635391,A,16.83199691772461,16.679898071289063,16.461896324157713,16.08418998718262,15.713580741882325,15.856020603179932,15.4770419549942
1992-07-23,61.974911932592654,A,16.8826961517334,16.71031723022461,16.553153896331786,16.172912931442262,15.731832256317139,15.857399158477783,15.490053863525391
1992-07-24,61.99534340933999,A,16.730600357055664,16.76101760864258,16.61906213760376,16.2464262008667,15.751097812652588,15.862300395965576,15.502806344032287
1992-07-27,62.01354157926814,A,16.679908752441406,16.801579666137695,16.70018062591553,16.286985445022584,15.77036346435547,15.867703380584716,15.517560176849365
1992-07-28,62.01576862540265,A,17.1180419921875,16.848648834228516,16.754133796691896,16.364661502838135,15.798391780853272,15.877487697601318,15.534003591537475
1992-07-29,62.07620407972797,A,17.52560806274414,16.987371063232423,16.83363456726074,16.439901256561278,15.835585498809815,15.892356433868407,15.5532364320755
1992-07-30,62.151524708987246,A,17.627504348754883,17.136332702636718,16.923324966430663,16.527840280532835,15.875831108093262,15.909252891540527,15.572227158546447
1992-07-31,62.2864509950252,A,17.933181762695312,17.37684898376465,17.068933296203614,16.631063175201415,15.921176300048828,15.92819736480713,15.593497867584228
1992-08-03,62.41159143590363,A,17.88223648071289,17.617314529418945,17.20944709777832,16.71652956008911,15.965502586364746,15.946632385253906,15.61175799369812
