Date,GRADE,GPS,AAPL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2017-06-21,43.054845570406336,P,34.096866607666016,33.83647155761719,34.242261505126955,35.118584632873535,34.77138328552246,33.506290454864505,30.045938110351564
2017-06-22,43.2706585650559,P,34.040767669677734,33.89911575317383,34.02347183227539,35.02228012084961,34.79550537109375,33.548787956237796,30.0828905582428
2017-06-23,43.76552297455677,P,34.19271469116211,34.08658218383789,33.96036033630371,34.936611557006835,34.82266639709473,33.59153022766113,30.121352167129515
2017-06-26,43.77319210181731,P,34.08518600463867,34.06227340698242,33.969710159301755,34.84556655883789,34.84404502868652,33.63039257049561,30.160821142196657
2017-06-27,43.76038910352205,P,33.596649169921875,34.002436828613284,33.902858352661134,34.72939319610596,34.858586120605466,33.66149541854858,30.19785894393921
2017-06-28,43.92674425153414,P,34.087520599365234,34.00056762695313,33.91851959228516,34.648399925231935,34.885365600585935,33.69632490158081,30.237374153137207
2017-06-29,43.924880199846,P,33.58496856689453,33.90940780639649,33.90426177978516,34.537369918823245,34.89389999389648,33.723917427062986,30.273142910003664
2017-06-30,43.73302838101171,P,33.664432525634766,33.803751373291014,33.945166778564456,34.40378189086914,34.90481498718262,33.753002891540525,30.311511211395263
2017-07-03,43.49974751324154,P,33.54288864135742,33.695291900634764,33.87878265380859,34.28188228607178,34.90692092895508,33.778149394989015,30.34907576560974
2017-07-04,43.478804156580956,P,33.54288864135742,33.684539794921875,33.84348831176758,34.15390529632568,34.90488304138184,33.799268589019775,30.386398191452027
2017-07-05,43.23152830698793,P,33.68080139160156,33.60319595336914,33.80188179016113,34.02207164764404,34.909560928344725,33.82062614440918,30.423418607711792
2017-07-06,43.13157913597766,P,33.36289596557617,33.558781433105466,33.73409461975098,33.878783226013184,34.907368392944335,33.83917718887329,30.46089032173157
2017-07-07,43.172686525144634,P,33.70183181762695,33.566261291503906,33.685006332397464,33.822683334350586,34.91260681152344,33.86025629043579,30.4990535736084
2017-07-10,43.44903350501568,P,33.90755081176758,33.63919372558594,33.66724281311035,33.81847648620605,34.908317947387694,33.883392581939695,30.538856506347656
2017-07-11,43.72249766649898,P,34.01738357543945,33.734092712402344,33.70931625366211,33.80608730316162,34.901896209716796,33.905345878601075,30.578655195236205
2017-07-12,44.01348997570983,P,34.06648254394531,33.8112289428711,33.70721244812012,33.812866020202634,34.89855125427246,33.926835765838625,30.61864170074463
2017-07-13,44.594978501758334,A,34.54099655151367,34.04684906005859,33.80281524658203,33.853538513183594,34.907164077758786,33.954421005249024,30.660032291412353
2017-07-14,45.06938487545401,A,34.83784866333008,34.274052429199216,33.92015686035156,33.932661819458005,34.91040054321289,33.98467199325562,30.70271114349365
2017-07-17,45.34449179111025,A,34.95939636230469,34.48442153930664,34.06180763244629,33.970295143127444,34.89721214294433,34.015510063171384,30.743703260421753
2017-07-18,45.61485806465699,A,35.080955505371094,34.69713592529297,34.215614318847656,34.029551315307614,34.881892166137696,34.04742404937744,30.785014944076536
2017-07-19,45.92802328358269,A,35.30067443847656,34.943974304199216,34.377601623535156,34.089741706848145,34.874365234375,34.075017013549804,30.82622609138489
2017-07-20,45.91234663394624,A,35.141719818115234,35.06411895751953,34.555484008789065,34.14478931427002,34.85748847961426,34.10295265197754,30.867057542800904
2017-07-21,45.7261263197766,A,35.12535858154297,35.12162094116211,34.69783668518066,34.19142150878906,34.83023323059082,34.12881591796875,30.90705775260925
2017-07-24,45.744494893329886,A,35.55078125,35.239897918701175,34.862159729003906,34.26470127105713,34.81335639953613,34.15995769500732,30.949277324676515
2017-07-25,45.784547511592564,A,35.702728271484375,35.36425247192383,35.0306941986084,34.370005226135255,34.800593872070316,34.192199783325194,30.99234887123108
2017-07-26,45.84807341756618,A,35.87102127075195,35.4783218383789,35.21114807128906,34.45918025970459,34.81560050964355,34.227335357666014,31.036665420532227
2017-07-27,45.74453447102035,A,35.19314193725586,35.48860626220703,35.276362609863284,34.539588928222656,34.80634376525879,34.256437110900876,31.077661714553834
2017-07-28,45.6242472206796,A,34.94537353515625,35.45260925292969,35.2871150970459,34.60363597869873,34.78970054626465,34.28199035644531,31.11794958114624
2017-07-31,45.25159869266799,A,34.7653923034668,35.29553146362305,35.26771469116211,34.6647611618042,34.765110092163084,34.30560417175293,31.156126928329467
2017-08-01,44.896411649809835,A,35.073944091796875,35.16977462768555,35.26701354980469,34.74131393432617,34.74757904052734,34.33279228210449,31.195155220031737
2017-08-02,45.02756856721151,A,36.73121643066406,35.34181365966797,35.41006774902344,34.8938346862793,34.76534408569336,34.373131103515625,31.24553683280945
2017-08-03,45.37790475446959,A,36.36423110961914,35.57603149414062,35.532318878173825,35.043901443481445,34.77329154968262,34.40926471710205,31.295363302230836
2017-08-04,45.93021052569927,A,36.55590438842773,35.89813766479492,35.6753734588623,35.186605072021486,34.78628791809082,34.4489444732666,31.34702444076538
2017-08-07,46.75877552661475,A,37.121578216552734,36.36937484741211,35.83245315551758,35.347306442260745,34.81059776306152,34.49085910797119,31.4017214679718
2017-08-08,47.58309142515868,A,37.41842651367188,36.83827133178711,36.00402297973633,35.51735858917236,34.84056396484375,34.53951328277588,31.46026641845703
2017-08-09,47.75985337965648,A,37.64749526977539,37.02152709960937,36.181670379638675,35.69640922546387,34.879366149902346,34.58678016662598,31.51984140396118
2017-08-10,47.62081356855896,A,36.448360443115234,37.038352966308594,36.30719223022461,35.79177742004394,34.89222198486328,34.62321971893311,31.574799785614015
2017-08-11,47.545958533536435,A,36.95523452758789,37.118218994140626,36.508178329467775,35.89764671325683,34.9046028137207,34.665379753112795,31.633439893722535
2017-08-14,47.458906919649344,A,37.51140975952149,37.19618530273438,36.78278007507324,36.02524738311767,34.93521339416504,34.712542877197265,31.69304136276245
2017-08-15,47.34360156892953,A,37.922061920166016,37.296912384033206,37.06759185791016,36.16730270385742,34.97160606384277,34.75701499938965,31.753942823410036
2017-08-16,47.101272496239005,A,37.76953125,37.321319580078125,37.17142333984375,36.29074554443359,35.00064720153809,34.799216957092284,31.81429021835327
2017-08-17,47.13582986904478,A,37.044410705566406,37.44052963256836,37.239441299438475,36.385880088806154,35.016962127685545,34.834610023498534,31.87459306716919
