Date,GRADE,GPS,VTR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2004-12-07,69.2831262773387,A,12.339082717895508,12.63449478149414,12.485878181457519,12.626085186004639,12.356988372802734,12.077563257217408,11.347798147201537
2004-12-08,69.06528795483847,A,12.31635856628418,12.552688789367675,12.476789188385009,12.604724740982055,12.369350242614747,12.088534183502198,11.350370416641235
2004-12-09,68.98885330460186,A,12.416340827941896,12.513602256774902,12.477698421478271,12.587454271316528,12.3820756149292,12.10301902770996,11.353858013153076
2004-12-10,68.72276937518495,P,12.475423812866213,12.446338272094726,12.485424613952636,12.55154995918274,12.39098331451416,12.1191721534729,11.357094411849976
2004-12-13,68.40329988438425,P,12.27091121673584,12.363623428344727,12.4967866897583,12.503829908370971,12.391983165740967,12.134043407440185,11.359876713752747
2004-12-14,68.35009381023332,P,12.275458335876465,12.350898551940919,12.49269666671753,12.462017822265626,12.394801044464112,12.149274415969849,11.363359498977662
2004-12-15,68.41598319872143,P,12.448161125183104,12.377259063720704,12.46497392654419,12.451565170288086,12.398346042633056,12.160530796051026,11.368405456542968
2004-12-16,68.35110674906849,P,12.31635856628418,12.35726261138916,12.435432434082031,12.432249879837036,12.404436111450195,12.170154809951782,11.372648496627807
2004-12-17,68.39960950219718,P,12.498149871826172,12.361807823181152,12.40407304763794,12.428841257095337,12.414434623718261,12.180564155578613,11.37782262802124
2004-12-20,68.5396380151079,P,12.407248497009276,12.38907527923584,12.376349353790284,12.43452205657959,12.428705101013184,12.1876850605011,11.382697224617004
2004-12-21,68.73926597863878,P,12.611773490905762,12.4563383102417,12.403618431091308,12.444748306274414,12.444793739318847,12.196761465072631,11.388594446182251
2004-12-22,68.8739532002457,A,12.620858192443848,12.490877723693847,12.434068393707275,12.455428791046142,12.461427669525147,12.206242961883545,11.39391722202301
2004-12-23,68.93698972307452,A,12.384530067443848,12.50451202392578,12.43088731765747,12.45429286956787,12.470880756378174,12.213944845199585,11.396951422691345
2004-12-24,68.89389115611273,A,12.384530067443848,12.481788063049317,12.421797943115234,12.453611278533936,12.478606872558593,12.22196096420288,11.399542860984802
2004-12-27,68.88066545154958,A,12.420889854431152,12.48451633453369,12.436795806884765,12.466791248321533,12.483606185913086,12.23034068107605,11.402404627799989
2004-12-28,68.75863916834483,A,12.534504890441896,12.469062614440919,12.462700462341308,12.477698564529419,12.489423446655273,12.239632091522218,11.40567952156067
2004-12-29,68.66760970070703,A,12.575406074523926,12.459972190856934,12.47542495727539,12.47019944190979,12.501058063507081,12.24978144645691,11.410708618164062
2004-12-30,68.7688568792423,A,12.655887603759766,12.514243698120117,12.50937786102295,12.47240514755249,12.508757591247559,12.261274328231812,11.415320987701415
2004-12-31,68.8823034215649,A,12.605303764343262,12.5583984375,12.520093250274659,12.4620831489563,12.519808406829833,12.273338871002197,11.420366744995118
2005-01-03,68.88077664661226,A,12.45814037322998,12.565848541259765,12.525182437896728,12.450765895843507,12.53037015914917,12.282988967895507,11.424322462081909
2005-01-04,68.72811753323344,A,12.306378364562988,12.520223236083984,12.49464292526245,12.44913067817688,12.530170555114745,12.28963996887207,11.425659742355347
2005-01-05,68.32591037716043,P,11.864898681640623,12.378121757507325,12.419046974182129,12.426557683944703,12.521504974365234,12.28999053955078,11.424147624969482
2005-01-06,67.88345741570537,P,11.910884857177734,12.229121208190918,12.371682453155518,12.401284885406493,12.51194122314453,12.29214780807495,11.422599725723266
2005-01-07,67.4435272534649,P,11.87409782409668,12.082880020141602,12.3206392288208,12.371218585968018,12.504913959503174,12.29057011604309,11.420712938308716
2005-01-10,67.14403066652956,B,11.910884857177734,11.973428916931152,12.269638729095458,12.353217267990113,12.494713859558106,12.290976514816284,11.422441568374634
2005-01-11,66.86061833979399,B,11.588971138000488,11.829947471618652,12.175085353851319,12.318892908096313,12.476712112426759,12.286547555923462,11.425969967842102
2005-01-12,66.70731087195166,B,11.34523105621338,11.726013946533204,12.052067852020263,12.263746404647828,12.446745662689208,12.280983171463014,11.427084174156189
2005-01-13,66.57676252886397,B,11.451004981994627,11.634037971496582,11.93157958984375,12.220478725433349,12.416258659362793,12.274725532531738,11.430697584152222
2005-01-14,66.57899327294078,B,11.593571662902832,11.577932739257813,11.830406379699706,12.175249814987183,12.399803276062011,12.269758920669556,11.435023827552795
2005-01-17,66.53095344489137,B,11.593571662902832,11.514470100402832,11.743949508666992,12.13456597328186,12.38098461151123,12.263580150604248,11.442183785438537
2005-01-18,66.66676935648282,B,11.584373474121094,11.513550567626954,11.671749019622803,12.083195972442628,12.364436149597168,12.256636009216308,11.45042682170868
2005-01-19,67.01145959067502,B,11.653352737426758,11.575174903869629,11.650594425201415,12.034820699691773,12.342631855010985,12.250830545425416,11.460210237503052
2005-01-20,67.29928084652482,B,11.671753883361816,11.619324684143066,11.626681327819824,11.999181890487671,12.320831928253174,12.244445915222167,11.4692001247406
2005-01-21,67.43063924280419,B,11.6993408203125,11.640478515625,11.609205627441407,11.964922428131104,12.290948543548584,12.23887586593628,11.476778244972229
2005-01-24,67.43998887048242,B,11.524585723876951,11.626681327819824,11.570575714111328,11.920107221603393,12.256934013366699,12.231558265686035,11.483792524337769
2005-01-25,67.40059865023973,B,11.464805603027344,11.602767753601075,11.558159160614014,11.866622257232667,12.223996124267579,12.222071599960326,11.491747670173645
2005-01-26,67.31933086187328,B,11.487794876098633,11.56965618133545,11.572415542602538,11.812241697311402,12.200607738494874,12.21348825454712,11.499574227333069
2005-01-27,67.21369385695905,B,11.487794876098633,11.532864379882813,11.57609453201294,11.753837060928344,12.176310348510743,12.20490490913391,11.506426711082458
2005-01-28,67.19819755038394,B,11.565974235534668,11.506191062927247,11.573334789276123,11.701870584487915,12.156303386688233,12.196923751831054,11.514444923400879
2005-01-31,67.4491418388473,B,11.77292537689209,11.555858993530274,11.591270160675048,11.66760983467102,12.14588924407959,12.194244546890259,11.523475761413573
2005-02-01,67.76368266432819,C,11.883295059204102,11.639556884765625,11.62116231918335,11.646455669403077,12.135410175323486,12.195093364715577,11.53230574607849
2005-02-02,68.08463780030877,C,11.97986888885498,11.737971687316895,11.653813934326172,11.652204179763794,12.1268625831604,12.1949325466156,11.542260599136352
2005-02-03,68.51873608126036,C,12.186813354492188,11.877775382995605,11.705319881439209,11.666000604629517,12.122453880310058,12.193182582855224,11.553715071678162
2005-02-04,68.96070685437981,C,12.274187088012695,12.01941795349121,11.762804508209229,11.686005067825317,12.119974384307861,12.19412428855896,11.566182012557983
2005-02-07,69.12762762746858,A,12.058043479919434,12.07644157409668,11.816150283813476,11.693362998962403,12.117989444732666,12.194722480773926,11.576771254539489
2005-02-08,69.18461359844359,C,12.01665496826172,12.103113555908203,11.871335220336913,11.714747190475464,12.111995372772217,12.192997922897339,11.586334428787232
2005-02-09,69.16091800604252,C,12.021257400512695,12.111391258239745,11.924681472778321,11.74854850769043,12.097912750244141,12.192819213867187,11.596075582504273
2005-02-10,69.05968803700814,A,12.067245483398438,12.087477684020996,11.9826265335083,11.77936053276062,12.087022190093995,12.195327262878418,11.605537490844727
2005-02-11,68.97671913909878,A,12.242000579833984,12.081040382385254,12.050229167938232,11.811781978607177,12.075627326965332,12.199946546554566,11.618153457641602
2005-02-14,69.08390681041747,A,12.333977699279783,12.136227226257324,12.106334400177001,11.848802280426025,12.068617172241211,12.206530904769897,11.633111071586608
2005-02-15,69.25765942410096,A,12.370767593383787,12.207049751281737,12.15508165359497,11.88812198638916,12.069250869750977,12.213119621276855,11.647411384582519
2005-02-16,69.43538913322845,A,12.366168975830078,12.276032066345213,12.19371166229248,11.923762798309326,12.070247077941895,12.21979866027832,11.661954364776612
2005-02-17,69.62734631371559,A,12.471942901611328,12.356971549987792,12.222224617004395,11.963772249221801,12.071359119415284,12.226717367172242,11.677513256072999
2005-02-18,69.5716572660118,A,12.223608016967772,12.353293037414549,12.217166709899903,11.989985609054566,12.066322803497314,12.228653059005737,11.691454105377197
2005-02-21,69.44430279503835,A,12.223608016967772,12.331219100952149,12.233723163604736,12.024936723709107,12.065376739501954,12.22867995262146,11.704752955436707
2005-02-22,69.043760683428,A,11.7269287109375,12.20245132446289,12.204750537872313,12.038042879104614,12.054406147003174,12.224603595733642,11.7147935628891
2005-02-23,68.60479882773451,B,11.657954216003418,12.060808372497558,12.168420219421385,12.046550846099853,12.03860200881958,12.218474025726318,11.725042753219604
2005-02-24,68.13884195926381,B,11.634957313537598,11.893411254882812,12.125191402435302,12.053908967971802,12.024973983764648,12.214705047607422,11.734756307601929
2005-02-25,67.87185716544333,B,11.690144538879396,11.786718559265136,12.070005798339842,12.060117483139038,12.008813877105712,12.211624250411987,11.744214487075805
2005-02-28,67.6732441484633,B,11.87409782409668,11.716816520690918,12.024017810821533,12.065176105499267,11.99815086364746,12.213427982330323,11.754193968772888
2005-03-01,67.97016908733347,B,12.333977699279783,11.838226318359375,12.020338821411134,12.087710237503051,11.992594947814942,12.218694343566895,11.765587286949158
2005-03-02,68.23700140899183,P,12.168416023254396,11.94031867980957,12.000563526153565,12.097137594223023,11.983546104431152,12.22248688697815,11.775953555107117
2005-03-03,68.5894108746221,A,12.366168975830078,12.086561012268067,11.989986133575439,12.106105375289918,11.983178882598876,12.227029819488525,11.786378755569459
2005-03-04,69.07730848501433,A,12.67428493499756,12.2833890914917,12.035053825378418,12.12611026763916,11.988973979949952,12.233790426254272,11.798123178482056
2005-03-07,69.41983972610062,A,12.600706100463867,12.428710746765137,12.072763633728027,12.153243398666381,11.992570304870606,12.238088245391845,11.809499707221985
2005-03-08,69.44613457922051,A,12.504133224487305,12.46274185180664,12.150484085083008,12.177617311477661,11.991962871551515,12.240693159103394,11.820880389213562
2005-03-09,69.41564787042144,A,12.168416023254396,12.46274185180664,12.201530265808106,12.184975242614746,11.983823070526123,12.242440567016601,11.829453430175782
2005-03-10,69.3191684547897,A,12.278785705566406,12.445265197753907,12.265913105010986,12.195552253723145,11.976281032562255,12.242519311904907,11.839083375930786
2005-03-11,68.96055127525923,A,12.140822410583496,12.338572692871093,12.310980892181396,12.19049334526062,11.966991405487061,12.243399906158448,11.848382687568664
2005-03-14,68.7492506301139,A,12.347770690917969,12.287985610961915,12.358348178863526,12.19118299484253,11.96478401184082,12.247577085494996,11.857190308570862
2005-03-15,68.51593744933182,A,12.25579071044922,12.238317108154298,12.35052947998047,12.185434150695801,11.963772258758546,12.246971406936645,11.865852298736572
2005-03-16,68.50410827120886,P,12.196008682250977,12.243835639953613,12.353288745880128,12.176926136016846,11.970394458770752,12.245949716567994,11.875831580162048
2005-03-17,68.50320926951188,P,12.324776649475098,12.25303382873535,12.34914951324463,12.169567823410034,11.978672294616699,12.245306758880615,11.887195477485657
2005-03-18,68.61898716887175,P,12.306378364562988,12.28614501953125,12.312358856201174,12.173706340789796,11.987317905426025,12.2461159324646,11.898467383384705
2005-03-21,68.60998331846135,P,12.278785705566406,12.272348022460937,12.280166816711427,12.176465225219726,11.9946759223938,12.244694890975952,11.910768594741821
2005-03-22,68.59058419048426,P,11.952470779418944,12.211684036254884,12.22500057220459,12.187742328643798,12.001945915222167,12.239329013824463,11.920046491622925
2005-03-23,68.46483852429763,P,11.821946144104004,12.136871528625488,12.19035358428955,12.195941925048828,12.011480216979981,12.229112939834595,11.92853708744049
2005-03-24,68.28265656752136,P,11.87322235107422,12.046560668945313,12.149797248840333,12.207855176925658,12.019924564361572,12.218091611862183,11.935555596351623
2005-03-25,68.12803082378367,P,11.87322235107422,11.959929466247559,12.123037242889405,12.2170090675354,12.025517578125,12.212660427093505,11.94286591053009
2005-03-28,67.87197356899115,P,11.691420555114746,11.842456436157226,12.057402229309082,12.207875204086303,12.027474555969238,12.204229583740235,11.94823464870453
2005-03-29,67.73520801362439,P,11.640145301818848,11.779991340637206,11.995837688446045,12.173183584213257,12.028589992523193,12.196513071060181,11.955053005218506
2005-03-30,67.66294340606457,P,11.719390869140623,11.759480285644532,11.94817590713501,12.150732326507569,12.02991075515747,12.186271305084228,11.961571722030639
2005-03-31,67.5600163589122,P,11.635479927062988,11.711931800842285,11.879246234893799,12.114197874069214,12.029185276031495,12.175008602142334,11.968703465461731
2005-04-01,67.51969264169408,P,11.96179485321045,11.729646301269531,11.844787883758546,12.078573369979859,12.034434356689452,12.162691450119018,11.976209726333618
2005-04-04,67.61354627097317,P,11.863898277282717,11.764141845703126,11.803299140930175,12.0417329788208,12.041220607757568,12.149077310562134,11.983338761329652
2005-04-05,67.70770858097505,P,11.784648895263672,11.79304256439209,11.78651695251465,12.00575876235962,12.047617473602294,12.135806798934937,11.99040825843811
2005-04-06,67.80881206079518,P,11.793977737426758,11.807959938049317,11.783720111846923,11.987036848068238,12.053741130828858,12.127174434661866,11.996963210105896
2005-04-07,68.02360335765253,P,11.901200294494627,11.861104011535645,11.786517906188966,11.96815757751465,12.062009239196778,12.11915979385376,12.003942046165466
2005-04-08,68.09934036237296,P,11.915183067321776,11.85178165435791,11.79071397781372,11.956875610351563,12.06899341583252,12.112648401260376,12.009688806533813
2005-04-11,68.217731923544,A,11.96179485321045,11.871360969543456,11.817751407623291,11.937576818466187,12.072770805358887,12.109330024719238,12.015668625831603
2005-04-12,68.4310357279638,A,12.208870887756348,11.956205368041992,11.87462396621704,11.935230827331543,12.07928232192993,12.107346248626708,12.021716570854187
2005-04-13,68.4536540199145,A,11.966459274291992,11.990701675415039,11.899330806732177,11.923753356933593,12.079014129638672,12.102938356399536,12.025632133483887
2005-04-14,68.33825013602741,A,11.817288398742676,11.973919296264649,11.917511653900146,11.898378944396972,12.071623630523682,12.09703875541687,12.030081315040588
2005-04-15,68.263789589959,C,11.891870498657228,11.969256782531739,11.910519218444824,11.877653551101684,12.063977298736573,12.091975841522217,12.035217671394348
2005-04-18,68.29549691985765,C,12.115630149841309,12.00002384185791,11.935692405700683,11.86949577331543,12.06512903213501,12.091559238433838,12.041472826004028
2005-04-19,68.21065209459225,C,12.120287895202637,11.982307243347169,11.96925630569458,11.877886629104614,12.067201690673828,12.089598531723022,12.04831247806549
2005-04-20,68.21693709968913,B,11.994431495666504,11.98790168762207,11.989301681518555,11.88651089668274,12.066665172576904,12.082288961410523,12.054028987884521
2005-04-21,68.34870244573376,C,12.073678970336914,12.039179801940918,12.006549549102782,11.896533727645874,12.066793842315674,12.076908016204834,12.058907108306885
2005-04-22,68.4000182395087,C,12.01307487487793,12.063420677185059,12.016338729858399,11.90352635383606,12.062215328216553,12.068921327590942,12.062292499542236
2005-04-25,68.32757179729342,C,12.09698486328125,12.059691619873046,12.029857730865478,11.923804569244385,12.057475471496582,12.063046321868896,12.066277027130127
2005-04-26,68.26853431379945,C,12.157583236694336,12.067150688171386,12.024728965759277,11.949676465988158,12.053211784362793,12.061231327056884,12.069397292137147
2005-04-27,68.33415442414082,C,12.199540138244627,12.108172416687012,12.048037052154541,11.973683929443359,12.049879207611085,12.060063142776489,12.074298663139343
2005-04-28,68.37242183595642,C,12.194879531860352,12.132412528991699,12.08579616546631,12.001653909683228,12.044337940216064,12.057848529815674,12.080433778762817
2005-04-29,68.67639520860203,C,12.57713508605957,12.245224571228027,12.154322624206543,12.032420921325684,12.0514084815979,12.058865642547607,12.089018898010254
2005-05-02,68.8678359059044,C,12.413980484008787,12.308623695373534,12.18415765762329,12.059925031661987,12.05521593093872,12.060296335220336,12.09716987133026
2005-05-03,69.09315471132683,A,12.437286376953123,12.364564323425292,12.215857505798338,12.09255690574646,12.069423084259034,12.061914615631103,12.105594515800476
2005-05-04,69.25102752787603,A,12.51187229156494,12.427030754089355,12.267601585388181,12.12845163345337,12.086501445770264,12.062551727294922,12.111541261672974
2005-05-05,69.39659273708685,A,12.51653003692627,12.491360855102538,12.311886692047118,12.159218120574952,12.104132900238037,12.064553442001342,12.117354125976563
2005-05-06,69.21941874696824,A,12.376681327819824,12.45127010345459,12.348247337341308,12.182293033599853,12.117863636016846,12.06333875656128,12.121951456069946
2005-05-09,69.14492241513918,A,12.423299789428713,12.453133964538575,12.380878829956053,12.205368280410767,12.128847675323486,12.063499269485474,12.125592164993286
2005-05-10,68.95178687320784,A,12.427964210510254,12.45126953125,12.407916927337645,12.216322946548463,12.130727405548095,12.061661176681518,12.129211320877076
2005-05-11,68.74314962717123,A,12.376681327819824,12.424231338500977,12.425631046295166,12.236834049224854,12.134892711639404,12.059219408035279,12.132731184959411
2005-05-12,68.51978736018313,A,12.31142234802246,12.383209800720214,12.437285327911377,12.261540746688842,12.133797779083253,12.058488330841065,12.136216588020325
2005-05-13,68.38016484083101,A,12.297436714172363,12.367360877990723,12.409315490722657,12.281819057464599,12.126260814666749,12.05761739730835,12.139789180755615
2005-05-16,68.33342282283282,C,12.51653003692627,12.386006927490234,12.419570446014404,12.301864051818848,12.124577293395996,12.0585737991333,12.144457240104675
2005-05-17,68.40477618175011,C,12.61908721923828,12.42423152923584,12.43775053024292,12.32680401802063,12.126876373291015,12.059419622421265,12.14952585697174
2005-05-18,68.53229704736547,A,12.64706325531006,12.478307914733886,12.451269626617432,12.359435606002808,12.13644931793213,12.060136194229125,12.154958820343017
2005-05-19,68.75696207127619,A,12.819543838500977,12.57993221282959,12.481571006774903,12.39672884941101,12.14726448059082,12.061772756576538,12.161523542404176
2005-05-20,69.08441005843629,A,12.842851638793944,12.689015197753907,12.528188037872315,12.438217687606812,12.161305065155029,12.064148235321046,12.16874355316162
2005-05-23,69.29590127998183,A,12.9267578125,12.771060752868653,12.578533840179443,12.47970633506775,12.17288480758667,12.068834409713745,12.175911688804627
2005-05-24,69.44285914072303,A,12.912771224975586,12.829797554016114,12.627014541625977,12.517465734481812,12.186024417877197,12.07489833831787,12.182269153594971
2005-05-25,69.52819907284513,A,12.84751319885254,12.869887542724609,12.674097728729247,12.549864387512207,12.199054508209228,12.08472448348999,12.187357511520386
2005-05-26,69.52347552641103,A,12.866161346435549,12.879211044311523,12.729571628570557,12.583428478240966,12.209882202148437,12.094277248382568,12.19321252822876
2005-05-27,69.47711394343493,A,12.973370552062988,12.905314826965332,12.797165012359619,12.603240251541138,12.223222045898437,12.105269975662232,12.197920045852662
2005-05-30,69.42928142597646,A,12.973370552062988,12.91463737487793,12.842849063873292,12.631209754943848,12.237113742828369,12.115894832611083,12.203435673713685
2005-05-31,69.58692446012154,A,13.304348945617676,12.992952919006347,12.91137523651123,12.674562883377074,12.264151306152344,12.133048610687256,12.209798083305358
2005-06-01,69.86143141544646,A,13.448864936828612,13.113223266601562,12.991555404663085,12.721412515640258,12.296689682006836,12.154084949493408,12.21753406047821
2005-06-02,70.08360672254975,A,13.39693832397461,13.219378662109374,13.04929485321045,12.765432929992675,12.327164001464844,12.173544282913207,12.224134907722473
2005-06-03,70.31593585710016,A,13.46774673461914,13.318253898620606,13.111784362792969,12.819986200332641,12.359054489135742,12.19228603363037,12.231022477149963
2005-06-06,70.59112993495172,A,13.53855323791504,13.431290435791016,13.172963905334473,12.875748872756958,12.395997142791748,12.211735849380494,12.23765799999237
2005-06-07,70.71006576026299,A,13.68961238861084,13.508343124389649,13.250648021697998,12.938831281661987,12.436986484527587,12.23278823852539,12.24471212387085
2005-06-08,70.68581471010522,A,13.642410278320312,13.547052192687989,13.330137729644775,13.002117729187011,12.475446872711181,12.252678813934326,12.25175467967987
2005-06-09,70.61183118726633,A,13.387493133544922,13.54516315460205,13.382270908355713,13.055921268463134,12.51048713684082,12.269836206436157,12.257141060829163
2005-06-10,70.45789442166914,A,13.349735260009766,13.521560859680175,13.419907379150391,13.108536195755004,12.538245944976806,12.28634015083313,12.262608008384705
2005-06-13,70.37736971429284,A,13.576316833496094,13.529113578796387,13.480202007293702,13.161525535583497,12.572494316101075,12.30685746192932,12.269207863807678
2005-06-14,70.26194001648746,A,13.68961238861084,13.529113578796387,13.518728351593017,13.215051794052124,12.610593585968017,12.329105529785156,12.275588564872741
2005-06-15,70.15999350133066,A,13.651847839355469,13.531001091003418,13.539026641845703,13.265291023254395,12.647750988006592,12.350746059417725,12.282117156982421
2005-06-16,70.20805326413931,A,13.684890747070312,13.590480613708497,13.567821884155274,13.308558368682862,12.683424797058105,12.37271701812744,12.288810963630675
2005-06-17,70.44406760230868,A,13.963404655456545,13.713214492797851,13.617387676239014,13.364586019515992,12.724389228820801,12.39669132232666,12.296807537078857
2005-06-20,70.55785550044223,A,14.010615348815918,13.800074195861816,13.6645938873291,13.418778896331787,12.76536563873291,12.4190682220459,12.306656384468079
2005-06-21,70.64580295414511,A,14.034213066101074,13.868994331359863,13.699053955078124,13.474850988388061,12.801872482299805,12.440577402114869,12.317835383415222
2005-06-22,70.73500396426783,A,13.949243545532228,13.928473472595215,13.729737281799316,13.529937505722046,12.84152816772461,12.46027114868164,12.327601847648621
2005-06-23,70.81055676565761,A,13.996447563171388,13.990784835815429,13.790632724761963,13.586451816558839,12.885111351013183,12.478367490768433,12.335775036811828
2005-06-24,70.72348712429148,A,14.010615348815918,14.000226974487305,13.856720733642579,13.638314056396485,12.927486248016358,12.495731773376464,12.344928030967713
2005-06-27,70.67599660406513,A,14.100298881530762,14.018163681030273,13.909118938446046,13.694660472869874,12.967179622650146,12.516154327392577,12.355438404083252
2005-06-28,70.6255403919297,A,14.128623008728027,14.037045669555663,13.953020000457764,13.73587417602539,13.007346324920654,12.537274007797242,12.36513596534729
2005-06-29,70.82498633655993,A,14.539311408996582,14.155059242248536,14.041766357421874,13.79039649963379,13.058243923187256,12.56245454788208,12.377636880874634
2005-06-30,70.86066628571264,A,14.256075859069824,14.206984901428223,14.098884868621827,13.83335337638855,13.101891860961913,12.584342851638795,12.389835057258606
2005-07-01,70.92881539368904,A,14.32689380645752,14.270240592956544,14.135233783721924,13.876310729980469,13.148168239593506,12.60519178390503,12.402569165229798
2005-07-04,70.94797329326975,A,14.32689380645752,14.315559577941894,14.166861629486084,13.915727758407593,13.192766418457031,12.625120944976807,12.415825924873353
2005-07-05,71.12493451419225,A,14.633715629577637,14.416578102111817,14.22681188583374,13.962932920455932,13.242289066314697,12.647750425338746,12.430435023307801
2005-07-06,71.0686941404977,A,14.709247589111328,14.450565338134766,14.30281229019165,14.016274785995483,13.292483215332032,12.671181211471557,12.445489935874939
2005-07-07,71.23335283874606,A,14.78477668762207,14.556305503845214,14.381645202636719,14.08613896369934,13.344281158447266,12.694309549331665,12.460513458251953
2005-07-08,71.4603443990169,A,14.978323936462402,14.686591529846192,14.478416061401367,14.167568397521972,13.392304935455321,12.72185670852661,12.475254883766175
2005-07-11,71.74552728199552,A,15.086896896362305,14.838592147827148,14.577075862884522,14.243097400665283,13.445763263702393,12.750489597320557,12.489584774971009
2005-07-12,71.83348863023267,A,14.983038902282717,14.908456802368164,14.66251745223999,14.307768726348877,13.496678314208985,12.783050699234009,12.503827147483825
2005-07-13,71.77821390500732,A,14.789504051208496,14.924508094787598,14.687536716461182,14.364651536941528,13.542230949401855,12.81436619758606,12.516420111656188
2005-07-14,71.46497751206208,A,14.364648818969728,14.84048252105713,14.698394012451171,14.398639440536499,13.579193325042725,12.841663112640381,12.528184080123902
2005-07-15,71.08228249057488,A,14.435461044311523,14.731909942626952,14.709250736236573,14.422242259979248,13.62036891937256,12.869116277694703,12.540370264053344
2005-07-18,70.70921724059677,A,14.548751831054688,14.62428092956543,14.73143653869629,14.449149084091186,13.662877960205078,12.895862817764282,12.554645400047303
2005-07-19,70.39879187432669,A,14.633715629577637,14.554416275024414,14.73143653869629,14.479124212265015,13.706992988586427,12.91886019706726,12.568777270317078
2005-07-20,70.39134653965594,A,14.860309600830078,14.56857738494873,14.746542739868165,14.524677515029907,13.75666555404663,12.945779132843018,12.584133009910584
2005-07-21,70.55223336076098,A,14.77061939239502,14.64977149963379,14.74512701034546,14.56338610649109,13.805849494934082,12.969823637008666,12.598426728248596
2005-07-22,70.74193847906878,A,14.91223430633545,14.745126152038575,14.738518047332764,14.608467054367065,13.858145446777344,12.992203130722046,12.61299677848816
2005-07-25,70.81681380072891,A,14.869747161865234,14.809325218200684,14.716803073883057,14.646939468383788,13.905209789276123,13.01489354133606,12.626490893363952
2005-07-26,71.04254508043444,A,15.17658519744873,14.917899131774902,14.736157703399659,14.699337577819824,13.956359748840333,13.041618061065673,12.641155610084533
2005-07-27,71.0676649890971,A,15.096338272094728,14.965104866027833,14.76684112548828,14.727188920974731,14.005345249176026,13.070897283554077,12.65666892528534
2005-07-28,71.15483185672781,A,15.119940757751465,15.034969139099122,14.842370319366456,14.770382165908813,14.051353187561036,13.099308834075927,12.670914072990417
2005-07-29,71.27070608969099,A,15.242671012878418,15.101056480407715,14.923091316223145,14.816171026229858,14.099349575042725,13.130327320098877,12.686863613128661
2005-08-01,71.4048558399511,A,15.16242504119873,15.159592056274414,14.984458637237548,14.857947587966919,14.1440629196167,13.158473863601685,12.70302547454834
2005-08-02,71.33648922532136,A,15.214346885681152,15.167144393920898,15.042521762847901,14.886979150772095,14.190094432830811,13.188059425354004,12.717515416145325
2005-08-03,71.2569367125085,A,15.105772972106934,15.16903133392334,15.067068099975586,14.906805419921875,14.235259628295898,13.217157068252563,12.731553392410278
2005-08-04,70.97758929279966,A,14.831986427307127,15.111440467834473,15.073204803466798,14.909165906906129,14.27457612991333,13.242229166030883,12.743767962455749
2005-08-05,70.42943106044342,A,14.468498229980469,14.956605911254883,15.028831195831298,14.883674621582031,14.304478683471679,13.263850364685059,12.75498314857483
2005-08-08,69.61766728721696,P,13.82178783416748,14.688478469848633,14.924035263061523,14.82041916847229,14.32144702911377,13.27928038597107,12.76198763847351
2005-08-09,68.7670126306708,P,13.699056625366213,14.385420417785644,14.776282405853271,14.756220054626464,14.32934118270874,13.296746244430542,12.768037629127502
2005-08-10,68.09350861901646,P,13.906756401062012,14.14561710357666,14.65732421875,14.712082672119141,14.338499011993408,13.317594347000123,12.773353643417359
2005-08-11,67.68320632008512,P,14.020051956176758,13.983230209350586,14.547335338592529,14.694852828979492,14.350961284637451,13.339062643051147,12.778577127456664
2005-08-12,67.58860214239952,P,14.09558391571045,13.908647346496583,14.432626628875733,14.677858972549439,14.363518028259277,13.36128625869751,12.786973342895507
2005-08-15,68.00724796779791,P,14.312724113464355,14.006834602355957,14.347656536102296,14.666057586669922,14.379001445770264,13.387499294281007,12.79586443901062
2005-08-16,68.5385780644094,P,14.3316068649292,14.133344650268555,14.2593825340271,14.6509521484375,14.39184133529663,13.41441390991211,12.805463490486146
2005-08-17,68.82885797231478,P,14.185267448425291,14.189046859741211,14.167331981658936,14.617200040817261,14.402698478698731,13.439072675704956,12.812671990394593
2005-08-18,69.01745748062102,P,14.128623008728027,14.210761070251465,14.096995639801026,14.585100221633912,14.417521076202393,13.464004106521607,12.81950635433197
2005-08-19,69.057404810542,P,14.067253112792969,14.205094909667968,14.056871128082275,14.542851161956786,14.431871433258056,13.485058689117432,12.823875069618225
2005-08-22,68.94458774308202,P,14.100298881530762,14.16260986328125,14.084722232818603,14.504378747940063,14.44235107421875,13.507422695159912,12.828250002861022
2005-08-23,68.9154316090589,P,14.317447662353516,14.159778022766114,14.146561336517333,14.461421871185303,14.454907779693604,13.53275068283081,12.834278740882873
2005-08-24,69.10588561032715,A,14.444904327392578,14.21170539855957,14.20037612915039,14.428850173950195,14.470768909454346,13.55925994873047,12.843217191696167
2005-08-25,69.29251079983032,A,14.496825218200684,14.285345840454102,14.248053455352784,14.397694396972657,14.487007598876954,13.58521619796753,12.852187995910645
2005-08-26,69.43229937827523,A,14.336322784423828,14.339159774780274,14.27212734222412,14.352376985549927,14.4944659614563,13.60942759513855,12.861037998199462
2005-08-29,69.47144603671143,A,14.237196922302246,14.36653938293457,14.26457462310791,14.306115579605102,14.498997592926026,13.632181615829468,12.870755820274352
2005-08-30,69.38456667145826,A,14.293843269348145,14.361818504333495,14.260798263549805,14.260090398788453,14.504190196990967,13.653031339645386,12.880188794136048
