Date,GRADE,GPS,CRWD,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2024-02-06,82.3708056688272,A,302.1099853515625,300.00799560546875,298.6109985351562,292.5754989624023,267.17639923095703,225.90669998168946,188.0699499130249
2024-02-07,83.63257495752464,A,317.7799987792969,305.0639953613281,300.3609985351562,294.3624984741211,268.8431991577148,227.44559997558594,189.07049991607667
2024-02-08,84.68258883556248,A,323.0400085449219,309.797998046875,303.3190002441406,296.2884994506836,270.56419921875,229.05070007324218,190.09629997253418
2024-02-09,85.85899085179987,A,329.3399963378906,314.9519958496094,307.2220001220703,298.58799896240237,272.45039916992187,230.7183999633789,191.13074996948242
2024-02-12,86.73068804027149,A,321.2900085449219,318.7119995117188,309.28399963378905,300.48499908447263,274.12839935302736,232.33210006713867,192.07514999389647
2024-02-13,87.85379727542811,A,322.44000244140625,322.7780029296875,311.39299926757815,302.29249877929686,275.7977993774414,233.95170013427733,193.03764999389648
2024-02-14,88.79387233942269,A,334.54998779296875,326.1320007324219,315.597998046875,305.20649871826174,277.70039916992187,235.6668000793457,194.04139991760255
2024-02-15,88.71264150098311,A,331.3800048828125,327.8,318.7989990234375,307.61999969482423,279.5245993041992,237.32810012817382,195.03754997253418
2024-02-16,87.54912130076393,A,329.239990234375,327.7799987792969,321.3659973144531,309.55499877929685,281.2583990478516,238.94669998168945,196.03259994506837
2024-02-19,87.30579054472155,A,329.239990234375,329.3699951171875,324.04099731445314,311.08399810791013,282.903798828125,240.54369995117187,197.00104988098144
2024-02-20,86.596559961256,A,323.7099914550781,329.6239929199219,326.2009979248047,312.40599822998047,284.4069985961914,242.16049987792968,197.94954986572264
2024-02-21,81.41934214181119,A,292.3599853515625,321.1859924316406,323.65899658203125,312.00999755859374,285.2133984375,243.44359970092773,198.72519981384278
2024-02-22,78.56393079371952,A,310.9100036621094,317.0919921875,322.44599609375,312.8824981689453,286.37799865722656,244.8997998046875,199.57049980163575
2024-02-23,76.03119791312231,P,311.489990234375,313.5419921875,320.66099548339844,313.9414978027344,287.40619873046876,246.2477996826172,200.4043497467041
2024-02-26,74.31712907594171,P,321.0299987792969,311.8999938964844,320.63499450683594,314.9594970703125,288.6307989501953,247.63989959716798,201.27244972229005
2024-02-27,73.1576627666019,P,321.2099914550781,311.3999938964844,320.5119934082031,315.95249633789064,289.8883990478516,249.01349945068358,202.158999710083
2024-02-28,76.07297816130288,P,320.94000244140625,317.1159973144531,319.1509948730469,317.37449645996094,291.22819915771487,250.34069946289063,203.01769973754884
2024-02-29,77.09055080147188,A,324.1499938964844,319.7639953613281,318.42799377441406,318.6134963989258,292.56479888916016,251.70659942626952,203.89039970397948
2024-03-01,77.450072592338,A,314.6000061035156,320.38599853515626,316.9639953613281,319.1649963378906,293.7441989135742,252.99539947509766,204.69279975891112
2024-03-04,76.74827173059465,A,313.8099975585937,318.94199829101564,315.42099609375,319.7309967041016,294.90779876708984,254.25679946899413,205.49124977111816
