Date,GRADE,GPS,INVH,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2018-02-05,57.55919272536752,B,17.926136016845703,18.57753562927246,18.828789520263673,18.985717678070067,19.502013931274416,19.41288360595703,18.88816514968872
2018-02-06,57.12752792504265,B,17.976896286010742,18.450639724731445,18.68920440673828,18.919309043884276,19.47105140686035,19.398758220672608,18.887923765182496
2018-02-07,55.83340517764642,B,17.917678833007812,18.22899513244629,18.569921684265136,18.847401428222657,19.431629066467284,19.38850866317749,18.88755382537842
2018-02-08,54.365419390736236,B,17.384714126586914,17.975203704833984,18.398188972473143,18.749268531799316,19.380870704650878,19.372086429595946,18.885691680908202
2018-02-09,53.3808077680574,B,17.72311019897461,17.785707092285158,18.264526748657225,18.67482328414917,19.33755699157715,19.362588901519775,18.88522834777832
2018-02-12,53.766355735419744,B,17.859169006347656,17.77231369018555,18.174924659729005,18.607180976867674,19.29764133453369,19.351501369476317,18.885403442382813
2018-02-13,54.1591061896971,B,17.90169906616211,17.75727424621582,18.103956985473634,18.53785800933838,19.265344123840332,19.341176319122315,18.885079221725462
2018-02-14,54.91334349228484,B,18.131311416625977,17.800000762939455,18.01449794769287,18.49228229522705,19.237300720214844,19.331461296081542,18.88498169898987
2018-02-15,56.669831464252354,B,18.29290008544922,17.981637954711914,17.97842082977295,18.460708332061767,19.209951095581054,19.325301189422607,18.88447422981262
2018-02-16,57.76149051807811,B,18.301401138305664,18.097296142578124,17.94150161743164,18.43759603500366,19.175834503173828,19.317371444702147,18.884471225738526
2018-02-19,58.419426491517875,B,18.301401138305664,18.185742568969726,17.979028129577635,18.403908824920656,19.14137958526611,19.30657548904419,18.88400626182556
2018-02-20,58.69730813763315,B,18.080286026000977,18.2214599609375,17.98936710357666,18.33928575515747,19.102333106994628,19.296603202819824,18.884661531448366
2018-02-21,58.27094571624783,B,17.73160743713379,18.141519165039064,17.97075996398926,18.270340824127196,19.055974617004395,19.281542415618897,18.882859468460083
2018-02-22,58.32152498467847,C,18.437477111816406,18.1704345703125,18.076036262512208,18.237112617492677,19.022718505859373,19.274299011230468,18.884124784469606
2018-02-23,58.72226791037958,C,18.66709327697754,18.243572998046876,18.1704345703125,18.217480659484863,18.988302001953127,19.27247091293335,18.88599224090576
2018-02-26,59.11854484040871,C,18.650081634521484,18.313309097290038,18.249525833129884,18.212225246429444,18.954898872375487,19.26996690750122,18.888236598968504
2018-02-27,59.48135215071763,C,18.301401138305664,18.357532119750978,18.28949604034424,18.196726512908935,18.920443954467775,19.26169994354248,18.889199504852296
2018-02-28,60.616825102112436,C,18.49700355529785,18.51061134338379,18.326065254211425,18.170281600952148,18.89565372467041,19.25581050872803,18.890804471969606
