Date,GRADE,GPS,GNRC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2012-07-13,51.33374179983988,A,19.663619995117188,19.554768753051757,19.23347911834717,17.804572343826294,17.29540546417236,16.726153516769408,16.97357844352722
2012-07-16,51.16589500453731,A,19.61972999572754,19.452939605712892,19.37217788696289,17.926646947860718,17.38416627883911,16.747207899093628,17.001303639411926
2012-07-17,51.085293587522095,A,19.496829986572266,19.505609893798827,19.47839641571045,18.032033681869507,17.393374576568604,16.772041120529174,17.029896926879882
2012-07-18,51.047051736474714,A,20.084983825683597,19.64079704284668,19.643430328369142,18.160238790512086,17.43964879989624,16.805259809494018,17.061892223358154
2012-07-19,51.010358442388686,A,19.672399520874023,19.707512664794923,19.646063995361327,18.31986994743347,17.477275943756105,16.83777907371521,17.091989340782167
2012-07-20,50.95541594120244,A,19.839189529418945,19.742626571655272,19.648697662353516,18.500689649581908,17.51995210647583,16.872427492141725,17.12054826259613
2012-07-23,50.95735932386407,A,19.733848571777344,19.765450286865235,19.609194946289062,18.692056608200073,17.56671537399292,16.905758924484253,17.1510844039917
2012-07-24,50.944071329626986,A,19.04913330078125,19.67591094970703,19.59076042175293,18.856106519699097,17.600575046539305,16.934285879135132,17.176384921073915
2012-07-25,50.868932377617995,P,19.321264266967773,19.523167037963866,19.581982040405272,19.033104038238527,17.639086627960204,16.96289845466614,17.203606181144714
2012-07-26,50.881780000064204,P,19.654842376708984,19.519655609130858,19.613584136962892,19.23304033279419,17.69217691421509,16.99122269630432,17.232693009376526
2012-07-27,50.90161667548958,P,20.005979537963867,19.553013610839844,19.64782009124756,19.440649604797365,17.74965421676636,17.020224924087525,17.262481241226197
2012-07-30,50.870702361758,A,19.99720001220703,19.605683898925783,19.685567092895507,19.5288724899292,17.785343112945558,17.04913935661316,17.29067708969116
2012-07-31,50.91615060501268,A,20.03231430053711,19.802320098876955,19.739115524291993,19.60875597000122,17.842029247283936,17.07682349205017,17.322310209274292
2012-08-01,50.89741637010881,A,19.549501419067383,19.847967529296874,19.68556728363037,19.664498805999756,17.901315212249756,17.100338430404662,17.349618372917174
2012-08-02,50.890825170767236,A,20.47123336791992,20.011245727539062,19.76545066833496,19.705757331848144,17.97811330795288,17.133927297592162,17.378899478912352
2012-08-03,50.76452811689307,A,19.48805427551269,19.907660675048824,19.730337142944336,19.689517402648924,18.034984226226808,17.161110792160034,17.403528265953064
2012-08-06,50.70131111118062,A,19.663619995117188,19.840944671630858,19.72331428527832,19.666254615783693,18.095366458892823,17.189325132369994,17.426530952453614
2012-08-07,50.61560308411767,A,19.48805427551269,19.732092666625974,19.767206382751464,19.678983402252197,18.150524196624755,17.21874897956848,17.447436804771424
2012-08-08,50.58761776683364,A,19.391490936279297,19.700490570068357,19.774229049682617,19.678105545043945,18.20941743850708,17.246943635940553,17.465586533546446
2012-08-09,50.45104380531641,P,19.22470092773437,19.45118408203125,19.731214904785155,19.672399520874023,18.26774236679077,17.276699132919312,17.48023365497589
2012-08-10,50.47064505371608,P,19.48805427551269,19.45118408203125,19.679422378540036,19.6636212348938,18.340032196044923,17.309944772720335,17.498273162841798
2012-08-13,50.43538000471048,P,19.07546806335449,19.33355369567871,19.587249183654784,19.636408138275147,18.405915279388427,17.336033487319945,17.514150910377502
2012-08-14,50.37912649260892,P,18.987682342529297,19.23347930908203,19.482785987854,19.610950756073,18.465298404693602,17.362035055160522,17.526163306236267
2012-08-15,50.321077272101775,P,18.961349487304688,19.147451019287107,19.423970794677732,19.554769039154053,18.512162380218506,17.387377920150758,17.538966526985167
2012-08-16,50.32901366930434,P,19.21592140197754,19.14569511413574,19.298439598083494,19.531945133209227,18.55976888656616,17.41803400993347,17.552811989784242
2012-08-17,50.33762427357115,P,19.663619995117188,19.18080825805664,19.31599617004394,19.52316665649414,18.6148797416687,17.452903509140015,17.56813817501068
2012-08-20,50.357417223590225,P,19.119359970092773,19.189586639404297,19.2615701675415,19.492442226409914,18.66622175216675,17.483055219650268,17.582555117607118
2012-08-21,50.41699670627995,P,19.30370712280273,19.252791595458984,19.243135452270508,19.505170917510988,18.705963611602783,17.517620239257813,17.598519768714905
2012-08-22,50.49680307353392,P,19.373933792114254,19.335308456420897,19.241379737854004,19.50780439376831,18.753172130584716,17.556841077804567,17.617108855247498
2012-08-23,50.58029751102867,P,19.733848571777344,19.43889389038086,19.2922945022583,19.511754703521728,18.80467966079712,17.59827733039856,17.637991704940795
2012-08-24,50.56545231299504,P,19.531944274902344,19.41255874633789,19.296683502197265,19.488052940368654,18.846614131927492,17.637694540023805,17.65690959453583
2012-08-27,50.595735188357445,A,19.321264266967773,19.452939605712892,19.321263122558594,19.45425615310669,18.889474658966066,17.677772436141968,17.675268278121948
2012-08-28,50.57433800990029,A,19.12813949584961,19.417826080322264,19.335308837890626,19.409047412872315,18.924255542755127,17.72079514503479,17.692990803718565
2012-08-29,50.51722671125387,P,18.83844947814941,19.310729217529296,19.3230188369751,19.373494815826415,18.950606899261473,17.756769723892212,17.71239478111267
2012-08-30,50.39296704607229,P,18.627769470214844,19.0895133972168,19.26420364379883,19.281321620941164,18.993566761016847,17.78760643005371,17.730745358467104
2012-08-31,50.364216887183915,P,18.917455673217773,18.966615676879883,19.189587211608888,19.252791690826417,19.047459964752196,17.82140588760376,17.7518292760849
2012-09-03,50.33147776309219,P,18.917455673217773,18.885853958129882,19.169396781921385,19.215483474731446,19.10767889022827,17.851317682266234,17.767740616798402
2012-09-04,50.28917541692763,P,18.53998565673828,18.768223190307616,19.09302463531494,19.168080043792724,19.163115901947023,17.877718353271483,17.781599869728087
2012-09-05,50.24453941937227,P,18.22396278381348,18.64532585144043,18.978027534484863,19.109703636169435,19.211968879699707,17.903660392761232,17.79012312412262
2012-09-06,50.32544656484549,P,18.996461868286133,18.71906433105469,18.904288864135744,19.098291683197022,19.278775787353517,17.939831342697143,17.80323369503021
2012-09-07,50.34327504031436,P,18.97012710571289,18.729598617553712,18.848107147216798,19.07239532470703,19.341102447509765,17.97316912651062,17.816410269737244
2012-09-10,50.332795839375926,P,18.899900436401367,18.72608757019043,18.805970764160158,19.063616943359374,19.354445610046387,18.006595344543456,17.826665892601014
2012-09-11,50.406622567133525,P,19.33882141113281,18.885854721069336,18.827038955688476,19.08117389678955,19.37252914428711,18.042565793991088,17.83931380748749
2012-09-12,50.55470098431304,A,19.751405715942383,19.191343307495117,18.918334579467775,19.120676708221435,19.398864364624025,18.08226671218872,17.85092768192291
2012-09-13,50.60686660747731,A,19.97086524963379,19.386223983764648,19.052644157409667,19.158423900604248,19.405360412597656,18.12370099067688,17.863276448249817
2012-09-14,50.679806413187215,A,20.24299430847168,19.640797424316407,19.185198020935058,19.18739261627197,19.41396324157715,18.166341018676757,17.873526482582093
2012-09-17,50.77592475625002,A,20.181547164916992,19.897126770019533,19.31160717010498,19.240501976013185,19.41501667022705,18.209486751556398,17.881525444984437
2012-09-18,50.81013146844211,A,20.0937614440918,20.048114776611328,19.466984748840332,19.280004692077636,19.432222328186036,18.248591785430907,17.89218244075775
2012-09-19,50.82602056757878,A,20.4975700378418,20.19734764099121,19.694345474243164,19.336186504364015,19.453992767333986,18.291998462677,17.90667052745819
2012-09-20,50.850492363970005,A,20.699472427368164,20.343069076538086,19.86464653015137,19.384467697143556,19.48120578765869,18.344079341888428,17.918807597160338
2012-09-21,50.87672536623433,A,20.848705291748047,20.46421127319336,20.052504348754884,19.45030574798584,19.504907493591308,18.400156478881836,17.92941752910614
2012-09-24,50.90554235460178,A,20.769699096679688,20.581841659545898,20.239484214782713,19.522727489471436,19.527906875610352,18.456036577224733,17.942235198020935
2012-09-25,50.85366418993987,A,20.286888122558597,20.62046699523926,20.33429088592529,19.580664920806885,19.543708038330077,18.468541307449343,17.950497298240663
2012-09-26,50.743239291943105,A,20.128875732421875,20.546728134155273,20.372037887573242,19.64518623352051,19.544585876464843,18.49211733818054,17.95619022846222
2012-09-27,50.65130850338313,A,20.25177383422852,20.457188415527344,20.400128746032713,19.72638645172119,19.556173362731933,18.51672465324402,17.964177918434142
2012-09-28,50.5210739232921,A,20.0937614440918,20.306199645996095,20.385205459594726,19.785201740264892,19.56126480102539,18.54060845375061,17.970947241783144
2012-10-01,50.573221305759006,A,21.972341537475582,20.546728134155273,20.564284896850587,19.937946033477782,19.606034660339354,18.586375017166137,17.98710946559906
2012-10-02,50.81851776180616,A,22.76239776611328,21.04183006286621,20.831148529052733,20.149066638946532,19.680299949645995,18.640437498092652,18.007123131752014
2012-10-03,51.08920241114597,A,22.753618240356445,21.566778564453124,21.0567533493042,20.375549411773683,19.74894702911377,18.694016828536988,18.027685933113098
2012-10-04,51.3337012524676,A,22.832624435424805,22.082948684692383,21.270068550109862,20.567357540130615,19.812502670288087,18.752339792251586,18.04811662197113
2012-10-05,51.58913658895326,A,22.6219425201416,22.588584899902344,21.44739227294922,20.74994831085205,19.86482192993164,18.807238073348998,18.06887764453888
2012-10-08,51.56550444823839,A,22.314699172973636,22.657056427001955,21.601892280578614,20.920688247680665,19.911171913146973,18.848257513046264,18.088102450370787
2012-10-09,51.43386632840021,A,22.420040130615234,22.588584899902344,21.815207481384277,21.074749183654784,19.958926429748534,18.900477838516235,18.107722182273864
2012-10-10,51.28731197339811,A,22.174243927001957,22.472710037231444,22.019744300842284,21.195891094207763,20.011421279907225,18.95636824607849,18.12677185535431
2012-10-11,51.13280846511327,A,22.112794876098636,22.32874412536621,22.2058464050293,21.302987575531006,20.0442525100708,19.01118290901184,18.146865096092224
2012-10-12,51.06620926972489,A,22.67461204528809,22.33927803039551,22.463931465148928,21.424568462371827,20.107983665466307,19.07148394584656,18.169141430854797
2012-10-15,51.072646999848246,A,22.81506729125977,22.439351654052736,22.548204040527345,21.556244468688966,20.17101261138916,19.133189535140993,18.18994558811188
2012-10-16,51.088460973258584,A,23.087196350097656,22.57278289794922,22.580683898925784,21.70591621398926,20.24299545288086,19.196759824752807,18.210430121421815
2012-10-17,51.122733380583576,A,23.10475349426269,22.758884811401366,22.61579742431641,21.836275386810303,20.317260704040528,19.263339071273805,18.228926815986632
2012-10-18,51.14906861503629,A,22.797510147094727,22.895827865600587,22.6122859954834,21.94117727279663,20.388716888427734,19.328229627609254,18.24516248226166
2012-10-19,51.10203832153565,A,22.86773681640625,22.93445281982422,22.636865425109868,22.04212884902954,20.456310539245607,19.398171367645265,18.262177577018736
2012-10-22,51.04806550233308,A,22.49904441833496,22.871248245239258,22.655299949646,22.128596115112305,20.524782066345214,19.46534867286682,18.277349209785463
2012-10-23,51.019143443955386,A,22.86773681640625,22.827356338500977,22.7000696182251,22.25763854980469,20.602383155822753,19.533840780258178,18.294067797660826
2012-10-24,51.03991039256346,A,23.411998748779297,22.888805389404297,22.82384510040283,22.42179470062256,20.691396141052245,19.601779260635375,18.31245339870453
2012-10-25,51.16763539393017,A,24.166942596435547,23.16269187927246,23.029259872436523,22.61755313873291,20.790416564941406,19.675092725753785,18.335305600166322
2012-10-26,51.35405098853398,A,24.869213104248047,23.56298713684082,23.24871997833252,22.856325721740724,20.894528427124023,19.754704084396362,18.362690482139588
2012-10-29,51.54827053544624,A,24.869213104248047,24.037020874023437,23.45413455963135,23.001169300079347,21.009525489807128,19.83787362098694,18.3893505525589
2012-10-30,51.67139676706912,A,24.869213104248047,24.437316131591796,23.632336235046388,23.106510066986083,21.120835609436035,19.91339961051941,18.416966061592102
2012-10-31,52.19870458915136,A,29.846567153930664,25.72422981262207,24.306517601013184,23.461157512664794,21.330288276672363,20.04173020362854,18.46706326007843
2012-11-01,52.63962913119847,A,29.969465255737305,26.88473434448242,25.02371311187744,23.81799955368042,21.535000610351563,20.16984013557434,18.518400931358336
2012-11-02,53.02687824126442,A,30.153810501098636,27.94165382385254,25.75232048034668,24.19459295272827,21.74743793487549,20.29702603340149,18.57075915813446
2012-11-05,53.80861290413208,A,33.8846321105957,29.74473762512207,26.890879249572755,24.773089599609374,22.038705291748048,20.464089975357055,18.643847126960754
2012-11-06,54.52958354812778,A,32.92778396606445,31.356451797485352,27.896883964538574,25.298476791381837,22.314698181152345,20.619476861953736,18.712743887901308
2012-11-07,54.60979167065839,A,32.60298538208008,31.907735443115236,28.815982627868653,25.819913864135742,22.589988899230956,20.770297899246216,18.77972013950348
2012-11-08,54.49021918004598,A,30.417165756225582,31.99727554321289,29.441004943847656,26.23513240814209,22.825776824951173,20.90967179298401,18.838732466697692
2012-11-09,54.35597668267352,A,30.610286712646484,32.088570785522464,30.0151123046875,26.63191614151001,23.059633445739745,21.05354670524597,18.895942902565004
2012-11-12,53.805607378286915,A,31.33889579772949,31.57942352294922,30.662080574035645,27.058107566833495,23.30806224822998,21.207870569229126,18.95742236614227
2012-11-13,53.35481447696315,A,31.01409721374512,31.19668617248535,31.276568984985353,27.45445261001587,23.55754447937012,21.36033019065857,19.018793368339537
2012-11-14,52.88475262847928,A,29.855344772338867,30.647158050537108,31.277446746826172,27.791982173919678,23.790172119140625,21.501070499420166,19.07157016277313
2012-11-15,52.72106659857452,A,30.20648193359375,30.605021286010743,31.301148414611816,28.16243076324463,24.014372520446777,21.646574153900147,19.12722281932831
2012-11-16,52.556118896994576,A,30.153810501098636,30.513726043701173,31.301148414611816,28.52673444747925,24.23804618835449,21.78957431793213,19.182743906974792
2012-11-19,52.38855133850061,A,30.92631149291992,30.43120918273926,31.00531635284424,28.948097801208498,24.478574409484864,21.916510009765624,19.23988714694977
2012-11-20,52.30039101368024,P,31.43545913696289,30.515481567382814,30.856083869934082,29.376483917236328,24.720507164001464,22.046518154144287,19.31048137187958
2012-11-21,52.4029066008818,A,30.97898292541504,30.74020919799805,30.693683624267578,29.754833126068114,24.945058708190917,22.17196153640747,19.381593661308287
2012-11-22,52.41401871702857,A,30.97898292541504,30.894709396362305,30.749865341186524,30.09543514251709,25.165221061706543,22.2852907371521,19.451684613227844
2012-11-23,52.41804074340242,A,30.97898292541504,31.059743881225586,30.786734962463377,30.400923633575438,25.37994083404541,22.39695203781128,19.518316197395325
2012-11-26,52.15051509861646,A,28.09966468811035,30.49441452026367,30.462811851501463,30.562446212768556,25.538303184509278,22.476659927368164,19.570551190376282
2012-11-27,51.96520426533334,P,29.802675247192383,30.16785774230957,30.341669654846193,30.809119319915773,25.73248146057129,22.58235189437866,19.629917483329773
2012-11-28,51.775165049250084,P,30.25037384033203,30.022135925292968,30.381172561645506,30.82930965423584,25.927537536621095,22.69076515197754,19.6917528963089
2012-11-29,51.40876823567407,P,28.564922332763672,29.539323806762695,30.2170166015625,30.759082508087157,26.084846534729003,22.78302616119385,19.745161051750184
2012-11-30,51.06800147027017,P,28.6439266204834,29.072312545776366,30.066028213500978,30.683588314056397,26.24075096130371,22.87282922744751,19.79949137210846
2012-12-03,51.05221399260228,P,28.71415328979492,29.195210266113282,29.844812393188477,30.425064373016358,26.399640045166016,22.963773460388182,19.855490679740907
2012-12-04,50.858724639618515,P,28.89849853515625,29.014374923706054,29.59111633300781,30.223600101470947,26.57187225341797,23.057790145874023,19.9149156332016
2012-12-05,50.633151247245785,P,28.38057518005371,28.64041519165039,29.33127555847168,30.01247959136963,26.736906242370605,23.140746059417726,19.97300293445587
2012-12-06,50.676113382910046,P,28.39813041687012,28.60705680847168,29.07319030761719,29.911527824401855,26.899833374023437,23.228003368377685,20.032891221046448
2012-12-07,50.76403411777563,P,28.942392349243164,28.666749954223633,28.86953125,29.82813310623169,27.076805992126467,23.319035396575927,20.095731444358826
2012-12-10,50.83143640421744,P,28.57369804382324,28.638658905029295,28.91693458557129,29.689873218536377,27.208833122253417,23.407433891296385,20.15659640789032
2012-12-11,50.89085141341392,P,28.679039001464844,28.594766998291014,28.804570960998536,29.573120307922363,27.32716594696045,23.503732948303224,20.219009413719178
2012-12-12,50.99487446771641,P,28.38057518005371,28.594766998291014,28.617591094970702,29.499381828308106,27.439705085754394,23.59432605743408,20.27861225605011
2012-12-13,51.04443156413301,P,28.60881233215332,28.636903381347658,28.621980094909667,29.419498348236083,27.555228843688965,23.683865756988524,20.337544226646422
2012-12-14,51.03950951863442,P,28.73171043395996,28.594766998291014,28.630758476257324,29.34839334487915,27.677424201965334,23.771123065948487,20.395673995018004
2012-12-17,51.03133199536507,P,28.60881233215332,28.60178985595703,28.620224380493163,29.23251838684082,27.803306465148925,23.85723918914795,20.453189272880554
2012-12-18,51.11063659233873,P,29.46909523010254,28.75980110168457,28.677284049987794,29.134200191497804,27.944287567138673,23.951606998443605,20.514215245246888
2012-12-19,51.29487155108799,A,30.14503288269043,29.112692642211915,28.853729820251466,29.092502689361574,28.10370334625244,24.057562313079835,20.57895037174225
2012-12-20,51.40813011000125,A,30.004579544067383,29.391846084594725,29.01437473297119,29.04378252029419,28.261539039611815,24.15289577484131,20.643411536216735
2012-12-21,51.46995352488819,A,29.46909523010254,29.53932304382324,29.06704502105713,28.968288135528564,28.397428703308105,24.252706184387208,20.70690848827362
2012-12-24,51.59915642008107,A,29.39887046813965,29.697334671020506,29.149562263488768,29.03324842453003,28.529104766845702,24.350058689117432,20.769691910743713
2012-12-25,51.60693236323592,A,29.39887046813965,29.68328971862793,29.22154541015625,29.013058185577393,28.655338249206544,24.4491668510437,20.83395791530609
2012-12-26,51.48813100633891,A,29.34619903564453,29.52352294921875,29.31810779571533,28.967849445343017,28.78016716003418,24.548713932037355,20.897828783988952
2012-12-27,51.4426252145222,A,29.42520523071289,29.40764808654785,29.39974708557129,29.01086359024048,28.91272106170654,24.65071897506714,20.963709053993224
2012-12-28,51.43684198559199,A,29.117958068847656,29.337420654296874,29.438371849060058,29.03456516265869,29.03772548675537,24.74701801300049,21.028481392860414
2012-12-31,51.481209459695975,A,30.11870002746582,29.481386566162108,29.589360618591307,29.104792499542235,29.19011859893799,24.8574503326416,21.096741909980775
2013-01-01,51.56049648298208,A,30.11870002746582,29.625352478027345,29.654321098327635,29.165802574157716,29.33513786315918,24.968760509490966,21.165397782325744
2013-01-02,51.732637636524196,A,30.89997673034668,29.936108016967772,29.72981548309326,29.291772651672364,29.484897422790528,25.088146781921388,21.23776235103607
2013-01-03,51.803979944390676,A,30.399608612060547,30.130988693237306,29.76931838989258,29.391846561431883,29.60955074310303,25.199983654022216,21.309008831977845
2013-01-04,51.90039281814358,A,30.46983337402344,30.40136375427246,29.86939220428467,29.4682186126709,29.721563148498536,25.30804578781128,21.380474648475648
2013-01-07,51.87340736304447,A,30.43471908569336,30.464567565917967,29.972977066040038,29.561269664764403,29.832873268127443,25.421199378967284,21.452127299308778
2013-01-08,51.86529831907814,A,30.40838432312012,30.52250442504883,30.073928451538087,29.647736930847167,29.943656692504884,25.532246150970458,21.524933195114137
2013-01-09,51.73412644185439,A,30.496170043945312,30.441743087768554,30.188925552368165,29.753516674041748,29.956648750305177,25.64346851348877,21.600154795646667
2013-01-10,51.64869305075687,A,30.355716705322266,30.432964706420897,30.2819766998291,29.840861892700197,29.964373779296874,25.74968719482422,21.67398226261139
2013-01-11,51.618681573703945,A,30.97020149230957,30.533038330078124,30.467201042175294,29.952786445617676,29.980701599121094,25.86406976699829,21.750882153511046
2013-01-14,51.55322901899522,A,30.93509101867676,30.633112716674805,30.548840141296388,30.069100379943848,29.921710777282716,25.980208034515382,21.828990235328675
2013-01-15,51.56975665808179,A,31.751480102539062,30.901731872558592,30.71211814880371,30.183219623565673,29.89818470001221,26.106441440582277,21.913618292808533
2013-01-16,51.61207544830459,A,31.716367721557617,31.145771408081053,30.793757247924805,30.261786365509032,29.880452346801757,26.235220623016357,21.995995173454286
2013-01-17,51.73286503613172,A,32.02360916137695,31.479349899291993,30.956157302856447,30.36273784637451,29.912581214904787,26.36917901992798,22.078392724990845
2013-01-18,51.771098649656494,A,31.944604873657227,31.674230575561523,31.103634452819826,30.486513328552245,29.939267578125,26.499450511932373,22.160428199768067
2013-01-21,51.85693414989436,A,31.944604873657227,31.876133346557616,31.254623031616212,30.613800048828125,29.951381759643553,26.629722003936767,22.240519843101502
2013-01-22,51.86957697966775,A,32.164066314697266,31.958650588989258,31.430191230773925,30.752059841156004,29.974381141662597,26.765962810516356,22.32184058189392
2013-01-23,51.96698234750861,A,32.550315856933594,32.125440216064455,31.635605812072754,30.912265682220458,30.028280563354492,26.90922634124756,22.406443367004396
2013-01-24,51.96043968783919,A,32.3571891784668,32.19215621948242,31.83575305938721,31.058864879608155,30.071294708251955,27.042833614349366,22.491332478523255
2013-01-25,51.96210725916057,A,32.269405364990234,32.25711631774902,31.965673446655273,31.216437244415282,30.113606605529785,27.17582639694214,22.57449776172638
2013-01-28,51.92791276013161,A,32.0762825012207,32.283451843261716,32.07979259490967,31.31431636810303,30.1366060256958,27.30759021759033,22.657092781066893
2013-01-29,51.89316817836902,A,32.471309661865234,32.34490051269531,32.15177555084229,31.431946849823,30.157323036193848,27.438915100097656,22.740740447044374
2013-01-30,51.73149473077126,A,31.962162017822266,32.22726974487305,32.17635498046875,31.485056114196777,30.176986618041994,27.561022663116454,22.821644687652586
2013-01-31,51.675911194139,A,32.63809967041016,32.283451843261716,32.23780403137207,31.59698066711426,30.210168952941896,27.68769500732422,22.905697999000548
2013-02-01,51.681094558548615,A,33.13846969604492,32.45726470947265,32.35719051361084,31.730412483215332,30.253358688354492,27.81664976119995,22.991495389938354
2013-02-04,51.72180776395263,A,32.673213958740234,32.57665100097656,32.43005142211914,31.842337226867677,30.34482967376709,27.941566429138184,23.07552659034729
2013-02-05,51.83979279052013,A,33.8846321105957,32.85931549072266,32.602108001708984,32.01614961624146,30.426468811035157,28.07947513580322,23.164033460617066
2013-02-06,52.0752152625786,A,34.376224517822266,33.34212799072266,32.78469886779785,32.210152339935306,30.50898582458496,28.218261680603028,23.255130071640014
2013-02-07,52.29457726677115,A,34.885372161865234,33.79158248901367,33.0375171661377,32.43663511276245,30.635394821166994,28.360120677947997,23.352100009918214
2013-02-08,52.50886674967894,A,35.587642669677734,34.28141708374024,33.369340896606445,32.66750717163086,30.774269142150878,28.507510051727294,23.453833265304567
2013-02-11,52.62897036089148,A,34.32355117797852,34.61148452758789,33.59406776428223,32.836930179595946,30.88645709991455,28.643048572540284,23.54954257488251
2013-02-12,52.585818425109125,A,34.32355117797852,34.69926834106446,33.77929191589355,32.96553373336792,30.994958152770995,28.78341520309448,23.62597825527191
2013-02-13,52.52528605671815,A,34.481563568115234,34.72033615112305,34.031232070922854,33.1037935256958,31.116977920532225,28.926942081451415,23.70952970981598
2013-02-14,52.07146934564479,A,31.30378150939941,34.004018020629886,33.897800254821775,33.06780214309693,31.175090942382813,29.037462158203127,23.777093405723573
2013-02-15,51.65887195416996,A,32.52397918701172,33.39128532409668,33.836351203918454,33.09677085876465,31.246722679138184,29.161764335632324,23.851186394691467
2013-02-18,51.382560287765266,A,32.52397918701172,33.03137092590332,33.821427726745604,33.12573957443237,31.325728302001952,29.267280712127686,23.92682786464691
2013-02-19,51.15038992270809,P,32.51520156860352,32.66970100402832,33.68448467254639,33.14329633712769,31.402451553344726,29.364808750152587,24.00262312412262
2013-02-20,50.78046952220033,P,31.549575805664062,32.083303451538086,33.40181980133057,33.09325933456421,31.465831565856934,29.452768325805664,24.073392577171326
2013-02-21,50.683528150383474,P,29.943130493164062,31.811173248291016,32.90759563446045,32.97255640029907,31.49251792907715,29.523873386383055,24.13810658931732
2013-02-22,50.48111906235413,P,30.22403907775879,31.35118522644043,32.37123527526855,32.8702880859375,31.522364501953124,29.59989435195923,24.203566212654113
2013-02-25,50.241891281368176,P,29.925573348999023,30.83150405883789,31.931437492370605,32.76275262832642,31.54869972229004,29.676003093719483,24.262130303382875
2013-02-26,50.00235924614598,P,29.627107620239254,30.25388526916504,31.46179313659668,32.62054252624512,31.551859970092774,29.748073768615722,24.32427580356598
2013-02-27,49.92419195256935,P,29.793895721435547,29.902749252319335,30.993026351928712,32.51212921142578,31.544837226867674,29.824270286560058,24.390319266319274
2013-02-28,50.056411971290224,P,30.241596221923828,29.96244239807129,30.88680782318115,32.392304039001466,31.549577560424805,29.90555830001831,24.458370604515075
2013-03-01,50.18426254130048,P,30.40838432312012,29.999311447143555,30.67524833679199,32.255799770355225,31.568363342285156,29.98289602279663,24.527189984321595
2013-03-04,50.33513175914882,P,30.4522762298584,30.10465202331543,30.46807804107666,32.14475288391113,31.58943145751953,30.059268112182618,24.596228823661804
2013-03-05,50.532956856623464,P,30.71563148498535,30.32235679626465,30.288121032714844,31.986302852630615,31.615766677856445,30.135552463531493,24.66615614414215
2013-03-06,50.67668123206391,P,30.592729568481445,30.482123565673827,30.19243640899658,31.797128105163573,31.640697288513184,30.21043222427368,24.736885647773743
2013-03-07,50.62965039472576,P,29.969465255737305,30.427697372436523,30.195069885253908,31.55133275985718,31.651582489013673,30.282151775360106,24.80519070148468
2013-03-08,50.6253189334667,P,30.32937812805176,30.41189613342285,30.205603790283202,31.28841953277588,31.675810890197752,30.35676818847656,24.877469778060913
2013-03-11,50.588713162386746,P,29.97824478149414,30.31708984375,30.210870933532714,31.07115421295166,31.67300178527832,30.431560192108154,24.948454432487488
2013-03-12,50.554252769074104,P,30.16259002685547,30.206481552124025,30.264419174194337,30.863106155395506,31.673879585266114,30.504508724212645,25.01917475223541
2013-03-13,50.51030479942401,P,30.232816696166992,30.13449897766113,30.30831127166748,30.650668811798095,31.66053638458252,30.572716903686523,25.08724808216095
2013-03-14,50.63625971054065,P,30.8560848236084,30.31182289123535,30.36976013183594,30.628283977508545,31.669665908813478,30.639608325958253,25.157350525856017
2013-03-15,50.6949418017793,P,30.78585624694824,30.403118515014647,30.40750732421875,30.541377830505372,31.67598636627197,30.698774757385255,25.22673942089081
2013-03-18,50.77131910452403,A,30.72440719604492,30.552350997924805,30.4347204208374,30.45139923095703,31.681780128479005,30.757326698303224,25.297600159645082
2013-03-19,50.78801739222353,A,30.37327003479004,30.59448699951172,30.40048427581787,30.344302654266357,31.6810778427124,30.812367267608643,25.362883439064024
2013-03-20,50.76842260298173,A,30.153810501098636,30.578685760498047,30.35659236907959,30.274514389038085,31.674230651855467,30.815439701080322,25.42858495235443
2013-03-21,50.62564644823316,P,29.91679573059082,30.390827941894532,30.35132541656494,30.273197650909424,31.66545223236084,30.814913005828856,25.492376570701598
2013-03-22,50.564001034218826,P,30.443498611450195,30.32235641479492,30.362737464904786,30.284170627593994,31.654918174743653,30.817809886932373,25.55741796016693
2013-03-25,50.4991023387417,P,30.680517196655277,30.313578414916993,30.432964706420897,30.321917819976807,31.649826698303222,30.785768737792967,25.624929356575013
2013-03-26,50.503263506174555,C,30.768299102783203,30.392584228515624,30.493535614013673,30.378977394104005,31.630163078308104,30.764173889160155,25.691825375556945
2013-03-27,50.574075653634345,C,30.89997673034668,30.541817474365235,30.56025161743164,30.434281444549562,31.61383525848389,30.74714380264282,25.75872085094452
2013-03-28,50.66692613881941,C,31.022872924804688,30.763032913208008,30.576930427551268,30.473345279693604,31.593820533752442,30.753200874328613,25.83143633365631
2013-03-29,50.71333461222966,C,31.022872924804688,30.878907775878908,30.600632095336913,30.50406970977783,31.57538589477539,30.757326736450196,25.905436720848083
2013-04-01,50.743377443857895,C,31.00531578063965,30.943867492675782,30.628722953796387,30.531721687316896,31.55660011291504,30.753990936279298,25.98093075275421
2013-04-02,50.76659709704662,C,31.12821388244629,31.015850448608397,30.70421733856201,30.552350807189942,31.53588306427002,30.755132102966307,26.05773114681244
2013-04-03,50.68739777661702,A,30.12747573852539,30.86135025024414,30.701583862304688,30.52908811569214,31.487426261901856,30.757853412628172,26.12946195602417
2013-04-04,50.59683516187537,A,30.11870002746582,30.680515670776366,30.721774291992187,30.536549854278565,31.442656478881837,30.756975593566896,26.20177487373352
2013-04-05,50.51141185657068,C,30.180147171020508,30.51197052001953,30.69543914794922,30.529088306427003,31.40087131500244,30.757238960266115,26.27340663909912
