Date,GRADE,GPS,LOW,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-03-16,,,0.3659166097640991,0.3622343182563782,0.3643056035041809,0.3593576848506927,0.38174994707107546,,
1984-03-19,,,0.3636154234409332,0.3645357549190521,0.3629248082637787,0.36119878292083735,0.38009296357631683,,
1984-03-20,,,0.3659166097640991,0.3640755176544189,0.3629248082637787,0.36269465684890745,0.37862008333206176,,
1984-03-21,,,0.368217796087265,0.3649959921836853,0.3631549268960953,0.36407547146081926,0.3771472090482712,,
1984-03-22,,,0.3659166097640991,0.3659166097640991,0.3633850455284119,0.3654562771320343,0.3757663941383362,,
1984-03-23,,,0.368217796087265,0.3663768470287323,0.36430558264255525,0.36649188697338103,0.3742935198545456,,
1984-03-26,,,0.3659166097640991,0.3668370842933655,0.3656864196062088,0.36695216298103334,0.3725905162096024,,
1984-03-27,,,0.36131352186203,0.36591646671295164,0.3649959921836853,0.36695216298103334,0.3708874946832657,,
1984-03-28,,,0.36131352186203,0.3645356118679047,0.364765802025795,0.36672200858592985,0.3690924292802811,,
1984-03-29,,,0.3728208839893341,0.36591646671295164,0.3659165382385254,0.36614667922258376,0.36752751111984255,,
1984-03-30,,,0.3659166097640991,0.36545622944831846,0.3659165382385254,0.36511107087135314,0.3660086131095886,,
1984-04-02,,,0.3636154234409332,0.3649959921836853,0.3659165382385254,0.364420673251152,0.3645817744731903,,
1984-04-03,,,0.368217796087265,0.3663768470287323,0.36614665687084197,0.3645357325673103,0.3632930088043213,,
1984-04-04,,,0.3659166097640991,0.36729746460914614,0.3659165382385254,0.3645357325673103,0.36223438262939456,,
1984-04-05,,,0.3521082401275635,0.363154935836792,0.36453570127487184,0.36396037340164183,0.36131383538246153,,
1984-04-06,,,0.3636154234409332,0.3626946985721588,0.36407546401023866,0.36419052332639695,0.36085356831550597,0.3910934725403786,
1984-04-09,,,0.3567110896110534,0.3613138318061829,0.3631549119949341,0.3644206658005714,0.3603472650051116,0.39033402264118194,
1984-04-10,,,0.3567110896110534,0.35901249051094053,0.3626946687698364,0.3638453304767609,0.35984096169471735,0.389643617272377,
1984-04-11,,,0.3498069643974304,0.3557905614376068,0.36154401302337646,0.36315490752458573,0.35928863346576684,0.3889071828126907,
1984-04-12,,,0.3567110896110534,0.35671113133430477,0.3599330335855484,0.3629247859120369,0.3586902797222137,0.38823978960514066,
1984-04-13,,,0.3590124249458313,0.3557905316352844,0.35924261510372163,0.3625795766711235,0.35827603578567496,0.38754938066005706,
1984-04-16,,,0.338300496339798,0.3521084129810333,0.3567111223936081,0.36131383031606673,0.3576776897907256,0.3865137705206871,
1984-04-17,,,0.342902660369873,0.34934672713279724,0.3541796088218689,0.3601631328463554,0.3570793253183364,0.3855471909046173,
1984-04-18,,,0.342902660369873,0.34796586632728577,0.3518782138824462,0.35889737606048583,0.35675713002681725,0.3846036273241043,
1984-04-19,,,0.3498069643974304,0.34658504128456114,0.35164808630943295,0.3580918937921524,0.35694123923778526,0.3837291067838669,
1984-04-20,,,0.3498069643974304,0.344743949174881,0.35026724040508267,0.35717135220766066,0.35698726654052726,0.382900615632534,
1984-04-23,,,0.3498069643974304,0.34704524278640747,0.34957682788372035,0.35636586993932723,0.35698726654052726,0.38221020609140394,
1984-04-24,,,0.3452045321464538,0.3475056171417236,0.3484261721372604,0.3555604204535484,0.3570793271064758,0.3814507582783699,
1984-04-25,,,0.3452045321464538,0.3479659914970398,0.3479659289121627,0.35475497096776965,0.35721740782260886,0.38066829949617387,
1984-04-26,,,0.3498069643974304,0.3479659914970398,0.34727551639080045,0.3536042749881744,0.3575856286287307,0.3799778899550438,
1984-04-27,,,0.3544099032878876,0.34888657927513117,0.3468152642250061,0.3530289396643639,0.3581379574537277,0.3793335098028183,
1984-04-30,,,0.3567110896110534,0.3502674043178558,0.3486563235521316,0.3526837229728699,0.3587363100051879,0.3785740599036217,
1984-05-01,,,0.3636154234409332,0.3539495825767517,0.3507275998592377,0.3524536043405533,0.35928863584995263,0.37799872100353243,
1984-05-02,,,0.3797246217727661,0.36085360050201415,0.354409795999527,0.35314400494098663,0.36007109820842736,0.3776995408535004,
1984-05-03,,,0.3889300227165222,0.3686782121658325,0.35832210183143615,0.35498509407043455,0.36108368873596186,0.3775384443998337,
1984-05-04,,,0.3797246217727661,0.3737411558628082,0.3613138675689697,0.3557905539870262,0.3617280691862106,0.3773773482441902,
1984-05-07,,,0.3636154234409332,0.3751220226287842,0.36269471347332,0.3561357706785202,0.3618661558628082,0.37696310579776765,
1984-05-08,,,0.3590124249458313,0.37420142292976377,0.36407550275325773,0.3562508374452591,0.3618201339244842,0.3766409111022949,
1984-05-09,,,0.3544099032878876,0.3691384792327881,0.36499603986740115,0.35648098438978193,0.3615899997949599,0.37627269119024276,
1984-05-10,,,0.3475055992603302,0.3608535945415497,0.3647659033536911,0.35602070987224577,0.36085356235504146,0.3757894048094749,
1984-05-11,,,0.3521082401275635,0.35533031821250916,0.3645357370376587,0.3556755006313324,0.36016315162181844,0.37535214483737944,
1984-05-14,,,0.3590124249458313,0.3544097185134888,0.36476587057113646,0.35671109706163406,0.359794932603836,0.37498392671346664,
1984-05-15,,,0.3659166097640991,0.35579055547714233,0.36499598920345305,0.35786179453134537,0.359794932603836,0.37484584659338,
1984-05-16,,,0.3705189526081085,0.3590123653411865,0.3640754222869873,0.3592426091432571,0.3598869794607162,0.37468474835157395,
1984-05-17,,,0.3728208839893341,0.3640754222869873,0.36246450841426847,0.36039330512285234,0.3600710886716842,0.3743625605106354,
1984-05-18,,,0.3659166097640991,0.36683709621429444,0.36108370721340177,0.36119878739118577,0.36020917236804956,0.37390229016542437,
1984-05-21,,,0.3567110896110534,0.3663768291473389,0.3603932738304138,0.36154399365186685,0.36030122935771935,0.37334996461868286,
1984-05-22,,,0.3406015038490295,0.36131380796432494,0.35855218172073366,0.36131384223699564,0.35974890351295463,0.37263654321432116,
1984-05-23,,,0.3359991312026977,0.35440984368324274,0.35671110451221466,0.36085357218980785,0.3591965776681899,0.3718540844321251,
1984-05-24,,,0.3267934620380401,0.345204359292984,0.35463989078998565,0.35970289707183833,0.3585061764717101,0.37084148585796356,
1984-05-25,,,0.338300496339798,0.3396811366081237,0.3532591164112091,0.35889742672443387,0.3579538542032241,0.3698519006371498,
1984-05-28,,,0.338300496339798,0.33599901795387266,0.3511879235506058,0.3579768970608711,0.3574475556612014,0.36877025961875914,
1984-05-29,,,0.3313959240913391,0.3341579020023346,0.34773585498332976,0.3563659220933914,0.3567571419477462,0.36768861263990404,
1984-05-30,,,0.3267934620380401,0.3323167681694031,0.3433633059263229,0.3537193641066551,0.3559286552667617,0.36653793215751646,
1984-05-31,,,0.3267934620380401,0.3323167681694031,0.3387605637311935,0.350612536072731,0.35514619231224054,0.3654562932252884,
1984-06-01,,,0.3290948867797851,0.33047564625740045,0.3350783914327621,0.348081049323082,0.35436373412609096,0.3643286269903183,
1984-06-04,,,0.342902660369873,0.3313960790634155,0.3336975485086441,0.347045411169529,0.3539034551382064,0.3632469856739044,
1984-06-05,,,0.3452045321464538,0.33415780067443845,0.3341578513383865,0.3463550165295601,0.3535812753438949,0.3622343850135803,
1984-06-06,,,0.3567110896110534,0.340141326189041,0.3362290471792221,0.3464700758457184,0.35348922669887545,0.36129082798957823,
1984-06-07,,,0.3636154234409332,0.34750571846961964,0.3399112433195114,0.34727556705474855,0.3533051174879074,0.360416314303875,
1984-06-08,,,0.3705189526081085,0.3557905316352844,0.3431330889463425,0.34819610267877577,0.3533971643447876,0.3597028887271881,
1984-06-11,,,0.3751220405101776,0.36223440766334536,0.34681524336338043,0.3490015834569931,0.3536272966861725,0.3591045355796814,
1984-06-12,,,0.3705189526081085,0.36729729175567627,0.35072754621505736,0.34923170059919356,0.35367331981658934,0.35848316431045535,
1984-06-13,,,0.3751220405101776,0.3709794819355011,0.35556040406227113,0.34946185499429705,0.3538574284315109,0.35804590553045273,
1984-06-14,,,0.3751220405101776,0.37328080534935,0.36039326190948484,0.3495769128203392,0.3543177044391632,0.3578157699108124,
1984-06-15,,,0.3774233758449554,0.37466168999671934,0.36522611081600187,0.35015225112438203,0.35459386348724364,0.3577237159013748,
1984-06-18,,,0.3958342373371124,0.37880412936210633,0.3705192685127258,0.352108408510685,0.3553763264417648,0.35786179572343824,
1984-06-19,,,0.3889300227165222,0.38248634338378906,0.37489181756973267,0.3545248344540596,0.3560207051038742,0.3579308333992958,
1984-06-20,,,0.391231894493103,0.38570831418037416,0.3783438980579376,0.3572864726185799,0.35684920370578765,0.3580689185857773,
1984-06-21,,,0.3958342373371124,0.3898507535457611,0.38156577944755554,0.36073851138353347,0.3576316666603088,0.3581609731912613,
1984-06-22,,,0.3935326337814331,0.39307260513305664,0.383867147564888,0.36350011825561523,0.3583220708370209,0.358299053311348,
1984-06-25,,,0.391231894493103,0.39215213656425474,0.38547813296318056,0.3661466881632805,0.359380698800087,0.35852919429540636,
1984-06-26,,,0.3889300227165222,0.39215213656425474,0.3873192399740219,0.36902339309453963,0.36030124604701996,0.35869028568267824,
1984-06-27,,,0.391231894493103,0.39215213656425474,0.3889302253723145,0.3722453147172928,0.36126783072948454,0.3590124803781509,
1984-06-28,,,0.3958342373371124,0.39215213656425474,0.39100144505500795,0.3756973534822464,0.3621883761882782,0.3595648077130318,
1984-06-29,,,0.391231894493103,0.3916919887065887,0.3923822969198227,0.3788042038679123,0.3630168747901916,0.3600020706653595,
1984-07-02,,,0.3866287767887115,0.3907713651657104,0.3914617508649826,0.38099050968885423,0.3637533110380173,0.3603702887892723,
1984-07-03,,,0.391231894493103,0.39123173952102663,0.3916919380426407,0.3832918778061867,0.36467385828495025,0.36087659269571304,
1984-07-04,,,0.391231894493103,0.39123173952102663,0.3916919380426407,0.3850179180502892,0.3655944055318832,0.3614059066772461,
1984-07-05,,,0.3866287767887115,0.38939064741134644,0.39077139198780053,0.3861685857176781,0.36633084177970887,0.3619582352042198,
1984-07-06,,,0.3751220405101776,0.38616867661476134,0.388930332660675,0.3863987401127815,0.36674508452415466,0.36244152098894117,
1984-07-09,,,0.3705189526081085,0.38294671177864076,0.38685903847217556,0.3861685857176781,0.3670212417840958,0.3628787758946419,
1984-07-10,,,0.368217796087265,0.37834389209747316,0.3847878158092498,0.3860535278916359,0.3671132892370224,0.36320096254348755,
1984-07-11,,,0.3659166097640991,0.3732808351516724,0.3822562873363494,0.38559325635433195,0.36683712899684906,0.36345411360263824,
1984-07-12,,,0.3659166097640991,0.3691384017467499,0.37926452457904813,0.38513298481702807,0.3663768607378006,0.36373027473688124,
1984-07-13,,,0.3452045321464538,0.36315490007400514,0.3746617883443832,0.383522042632103,0.36568645894527435,0.3637072640657425,
1984-07-16,,,0.3521082401275635,0.3594727575778961,0.37120973467826845,0.3813357427716255,0.36545631527900696,0.36366123557090757,
1984-07-17,,,0.3498069643974304,0.3557905912399292,0.3670672416687012,0.37937958985567094,0.36527220606803895,0.3635461699962616,
1984-07-18,,,0.3406015038490295,0.35072757005691524,0.36200420260429383,0.37684807032346723,0.3649960380792618,0.3632930189371109,
1984-07-19,,,0.3267934620380401,0.34290294051170345,0.3560206711292267,0.37339603155851364,0.364581795334816,0.3627176788449287,
1984-07-20,,,0.3313959240913391,0.34014121890068055,0.35164805948734285,0.37028919607400895,0.3641675490140915,0.362165350317955,
1984-07-23,,,0.3267934620380401,0.3350782632827759,0.347275510430336,0.36706727445125575,0.3635231697559357,0.36165905117988584,
1984-07-24,,,0.3152863681316376,0.3281741440296173,0.34198236763477324,0.3633850917220115,0.3625105649232864,0.36115274876356124,
1984-07-25,,,0.3083826601505279,0.321730375289917,0.3362289726734161,0.35924263000488277,0.36126783907413484,0.36057740926742554,
1984-07-26,,,0.3175883293151855,0.319889348745346,0.3313961446285248,0.35533033460378644,0.36016318798065183,0.36011713832616804,
1984-07-27,,,0.3129850924015045,0.3162071824073791,0.32817420065402986,0.3514179944992065,0.3591045576334,0.3596568650007248,
1984-07-30,,,0.3129850924015045,0.31344550848007197,0.32426188588142396,0.3477358102798461,0.35823003768920897,0.3592656335234642,
1984-07-31,,,0.3152863681316376,0.31344550848007197,0.32080982625484467,0.3439385339617729,0.35772373497486115,0.3587363192439079,
1984-08-01,,,0.3267934620380401,0.3171276688575745,0.31942902207374574,0.34071661233901973,0.357539621591568,0.358368099629879,
1984-08-02,,,0.3636154234409332,0.326333087682724,0.32311121821403505,0.3395659446716308,0.3582760608196259,0.358391118645668,
1984-08-03,,,0.391231894493103,0.3419824481010437,0.3290948152542114,0.3403714373707771,0.359334688782692,0.3586442714929581,
1984-08-06,,,0.411943644285202,0.3617741584777832,0.3376098334789276,0.34244267195463174,0.36080755174160006,0.35912755370140076,
1984-08-07,,,0.3958342373371124,0.3778837323188782,0.3456646203994751,0.34382349401712414,0.3620963180065155,0.3594267299771309,
1984-08-08,,,0.3590124249458313,0.3843275249004364,0.35072759687900545,0.34347828477621073,0.36274069726467134,0.3593346762657166,
1984-08-09,,,0.3774233758449554,0.38708911538124086,0.3567111015319824,0.34405362308025356,0.36375329554080965,0.3594497439265251,
1984-08-10,,,0.3774233758449554,0.38432741165161133,0.36315492987632747,0.34566456526517864,0.36471986532211303,0.359541799724102,
1984-08-13,,,0.3774233758449554,0.37742335796356197,0.36959875822067256,0.34693032205104823,0.3654102796316147,0.3596568673849106,
1984-08-14,,,0.3843274712562561,0.3751220047473907,0.3765028685331344,0.34865634739398954,0.3661927384138107,0.35988700687885283,
1984-08-15,,,0.3843274712562561,0.3801850140094757,0.38225626945495605,0.35084264576435087,0.3667450660467148,0.3601171463727951,
1984-08-16,,,0.3981356024742126,0.3843274593353271,0.385708287358284,0.3544097527861595,0.3674354696273804,0.3603702935576439,
1984-08-17,,,0.3728208839893341,0.3834069609642029,0.3838671863079071,0.35648100078105927,0.36748150825500486,0.3604393362998962,
1984-08-20,,,0.3544099032878876,0.3788042664527893,0.37811381220817564,0.3578618228435516,0.36706726551055907,0.3603472810983658,
1984-08-21,,,0.3590124249458313,0.37374125719070433,0.3744316309690475,0.3600481256842613,0.3668371349573135,0.3602552273869514,
1984-08-22,,,0.3659166097640991,0.37005908489227296,0.37512204945087435,0.3629248231649399,0.36665302634239194,0.3602552273869514,
1984-08-23,,,0.3659166097640991,0.36361528635025026,0.3739713728427887,0.36534123718738554,0.3664689177274704,0.3603933110833168,
1984-08-24,,,0.3705189526081085,0.36315490007400514,0.373280930519104,0.36821793019771576,0.36633082926273347,0.36046234637498853,0.3757779094576836
1984-08-27,,,0.3590124249458313,0.3640754044055939,0.37143983542919157,0.3705192968249321,0.3655943930149078,0.36048535972833634,0.37540969118475914
1984-08-28,,,0.3590124249458313,0.3640754044055939,0.3689083307981491,0.37270559966564176,0.364996041059494,0.3605083730816841,0.37507599517703055
1984-08-29,,,0.3659166097640991,0.3640754044055939,0.3670672446489334,0.3746617570519447,0.3644897353649139,0.3606694695353508,0.37478832617402075
1984-08-30,,,0.36131352186203,0.36315478682518004,0.36338503658771515,0.3745466619729996,0.3637993210554123,0.3607154938578605,0.3744776417315006
1984-08-31,50.73551350554492,B,0.3659166097640991,0.3622343182563782,0.36269460916519164,0.3732808977365494,0.3632470005750656,0.3607845357060432,0.3741669581830502
1984-09-03,50.73439979460159,B,0.3659166097640991,0.36361515522003174,0.3638452798128128,0.3709795460104942,0.36274069488048555,0.3610606968402862,0.37378723368048666
1984-09-04,50.7335774941374,B,0.3636154234409332,0.3645357549190521,0.364305579662323,0.36936860531568527,0.3622344028949738,0.3612678244709968,0.37340750768780706
1984-09-05,50.731437346376765,B,0.3590124249458313,0.36315491795539856,0.3636151611804962,0.36936860531568527,0.3615900135040283,0.36142892211675637,0.37301627472043036
1984-09-06,50.734437076910666,C,0.368217796087265,0.3645357728004456,0.3638452798128128,0.36890832632780074,0.36103768467903136,0.3616130304336547,0.3726710686087608
1984-09-07,50.734525700877306,C,0.36131352186203,0.36361515522003174,0.36292473673820497,0.3681028336286545,0.3604393172264099,0.3617280960083007,0.3723143558204174
1984-09-10,50.73559229907131,B,0.3659166097640991,0.36361515522003174,0.36361515522003174,0.36752749532461165,0.36002507388591765,0.3618891924619674,0.37204969927668574
1984-09-11,50.73933913287876,C,0.3774233758449554,0.3663767457008361,0.36545625030994416,0.3671822905540466,0.3597489035129547,0.36221138089895244,0.3718310695886612
1984-09-12,50.74290779684831,C,0.3751220405101776,0.3695986688137054,0.366376793384552,0.36672201901674273,0.3594267064332962,0.36251055598258963,0.3715894277393818
1984-09-13,50.74528680047934,C,0.3797246217727661,0.3719000339508056,0.3682179033756256,0.3658014699816704,0.3592886233329773,0.362809732556343,0.37139381125569343
1984-09-14,50.755621967680156,C,0.3981356024742126,0.37926445007324217,0.37143980264663695,0.3670672059059143,0.359748894572258,0.3632469895482063,0.37129024967551233
1984-09-17,50.760139087822125,C,0.3820262551307678,0.3824863791465759,0.3730507671833038,0.36844802349805833,0.3599790406227112,0.3635001412034034,0.3710371005535126
1984-09-18,50.762500534164786,A,0.3866287767887115,0.38432745933532714,0.3753521025180816,0.3698288410902023,0.36034726023674013,0.3637302747368812,0.3708644978702068
1984-09-19,50.76724962298285,A,0.3935326337814331,0.38800957798957825,0.3788041234016418,0.371209642291069,0.3608995807170868,0.36386835485696783,0.37078394785523416
1984-09-20,50.770786178014724,A,0.3935326337814331,0.39077118039131165,0.38133560717105863,0.3725904434919357,0.3614519011974335,0.36391438096761697,0.37072641268372536
1984-09-21,50.767766952907415,A,0.391231894493103,0.3893904387950897,0.3843274444341659,0.37362609058618546,0.36237244844436645,0.3640294536948203,0.3707034009695053
1984-09-24,50.76969911847084,A,0.391231894493103,0.39123156666755676,0.3868589729070663,0.37523706406354906,0.3631549215316772,0.36430561840534204,0.37063436210155487
1984-09-25,50.7729887438642,A,0.4004372060298919,0.39399325251579287,0.38916035592556,0.3773083031177521,0.3641675263643265,0.36471986621618263,0.3706803886592388
1984-09-26,50.77263875411205,A,0.3935326337814331,0.39399325251579287,0.3910014152526855,0.3786891043186188,0.36522614896297456,0.3651110935211181,0.37069189235568045
1984-09-27,50.774770416178974,A,0.3981356024742126,0.3949138462543487,0.39284251332283016,0.3805302083492279,0.366652991771698,0.3656173935532569,0.37070339918136597
1984-09-28,50.776774121257226,A,0.4004372060298919,0.3967549085617065,0.39307267367839815,0.3822562381625175,0.36803381741046903,0.3661006832122802,0.37072641402482986
1984-10-01,50.77776991331674,A,0.3981356024742126,0.3981356501579284,0.39468360841274264,0.3838671877980232,0.3694606602191925,0.366491914987564,0.3707379208505154
1984-10-02,50.77732409133727,A,0.4004372060298919,0.39813565015792846,0.39606445133686063,0.3857082769274711,0.3711636769771576,0.3668371209502219,0.370841483771801
1984-10-03,50.776278260528905,A,0.3889300227165222,0.3972151279449463,0.3956041902303696,0.3872041568160057,0.37277462422847746,0.36702123165130607,0.37085299000144006
1984-10-04,50.770014670916304,A,0.3797246217727661,0.393532931804657,0.3942233890295029,0.38777949810028073,0.3740173500776291,0.3670902690291404,0.37072641476988794
1984-10-05,50.76652894670343,A,0.3866287767887115,0.3907712459564209,0.39376307725906373,0.3890452608466148,0.3754902237653732,0.36729739069938655,0.37059984043240546
1984-10-08,50.76348797252765,P,0.3889300227165222,0.38893013000488275,0.39353289008140563,0.3901959314942359,0.3770091223716736,0.3676195800304412,0.37048477232456206
1984-10-09,50.76041145450987,P,0.3935326337814331,0.38754921555519106,0.39284243285655973,0.39100139439105985,0.3785740476846695,0.36814889132976525,0.3703927172720432
1984-10-10,50.75968214852281,P,0.3889300227165222,0.38754921555519106,0.3923821717500687,0.39169179350137706,0.3798167788982391,0.3686782002449035,0.37026614233851435
