Date,GRADE,GPS,EOG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1990-06-21,,,1.934177279472351,1.9403501510620118,1.93520587682724,1.9280038714408874,1.871830611228943,1.864858124256134,
1990-06-22,,,1.9444646835327148,1.9382923603057862,1.9424074172973633,1.930575919151306,1.8761516141891479,1.865415074825287,
1990-06-25,,,1.923888921737671,1.9321194171905518,1.9454939365386963,1.9321191787719727,1.8790323090553285,1.8657662677764892,
1990-06-26,,,1.923888921737671,1.9321194171905518,1.9413787603378296,1.9326336681842804,1.8817072319984436,1.866014813184738,
1990-06-27,,,1.923888921737671,1.9300617456436158,1.9382922887802123,1.9310904324054718,1.884382154941559,1.8659553945064544,
1990-06-28,,,1.9547536373138428,1.9341770172119142,1.937263584136963,1.9310904324054718,1.8880858969688417,1.8654860723018647,
1990-06-29,,,1.9547536373138428,1.9362348079681397,1.937263584136963,1.9310904324054718,1.8919954156875611,1.8653247106075286,
1990-07-02,,,1.913599133491516,1.9341768503189087,1.9331481337547303,1.9285183548927307,1.895699107646942,1.8653677129745483,
1990-07-03,,,1.8930237293243408,1.9280038118362426,1.9300616145133973,1.9280039727687837,1.8989912915229796,1.8648969995975495,
1990-07-04,,,1.8930237293243408,1.9218307733535767,1.925946259498596,1.9280039727687837,1.9018719601631164,1.8645289289951323,
1990-07-05,,,1.8621596097946167,1.9033119678497314,1.9187444925308228,1.9269751846790313,1.9037238216400147,1.8637495744228363,
1990-07-06,,,1.8415822982788088,1.8806777000427246,1.9084562540054322,1.9254318356513977,1.904958384037018,1.8626617896556854,
1990-07-09,,,1.831295371055603,1.864216947555542,1.8991968989372254,1.9223454177379609,1.9057814359664917,1.8614711356163025,
1990-07-10,,,1.8354196548461916,1.852696132659912,1.8903499722480774,1.9158643662929535,1.9054523777961732,1.860424381494522,1.845205960869789
1990-07-11,,,1.8457306623458865,1.8432375192642212,1.882534146308899,1.9104132175445556,1.9053295397758483,1.8597886991500854,1.8462408232688903
1990-07-12,,,1.8972872495651243,1.8502630472183228,1.876787507534027,1.907025545835495,1.9060320925712586,1.8600791573524476,1.8472774070501328
1990-07-13,,,1.959155559539795,1.87377769947052,1.8772276997566224,1.9072456419467927,1.9085892963409423,1.8618095135688781,1.8487257623672486
1990-07-16,,,1.959155559539795,1.8993497371673584,1.8817833423614503,1.9074657380580902,1.9103234219551086,1.8633345651626587,1.8501741176843642
1990-07-17,54.28356776963498,P,1.9282208681106567,1.9179099798202515,1.8853030562400819,1.9076823353767396,1.9116446471214295,1.863934359550476,1.8515190088748932
1990-07-18,54.30657632087702,A,1.8766660690307615,1.9240970611572266,1.8836672902107239,1.90480677485466,1.9123463225364685,1.864326580762863,1.8526573306322098
1990-07-19,54.31696993076059,A,1.8972872495651243,1.9240970611572266,1.8871800541877746,1.9029622733592988,1.9134604215621949,1.8652329492568969,1.853847553730011
1990-07-20,54.29511045062171,A,1.9075981378555296,1.9137855768203735,1.8937816381454469,1.9011189460754394,1.9137519097328186,1.8665503859519958,1.8552429646253585
1990-07-23,54.2901229660643,A,1.93853223323822,1.9096609115600587,1.9045053243637085,1.9018511116504668,1.9163081669807434,1.868382465839386,1.8568442529439926
1990-07-24,54.30477170204327,A,1.969467282295227,1.9179101943969727,1.917910087108612,1.9041300296783448,1.9186600613594056,1.8701132929325104,1.8584977984428406
1990-07-25,54.34797211846999,A,2.0004003047943115,1.9426570415496827,1.9333770513534545,1.9079555988311767,1.9203960847854615,1.872050791978836,1.860152377486229
1990-07-26,54.382374410226156,A,2.021022319793701,1.967404055595398,1.9457505583763122,1.9112690329551696,1.921927237510681,1.8739892148971558,1.8619100666046142
1990-07-27,54.39408003519196,A,1.969467282295227,1.9797778844833374,1.9467817306518556,1.912004715204239,1.9218100094795227,1.8757200419902802,1.863461189866066
1990-07-30,54.39312741383992,A,1.9797780513763428,1.9880270481109619,1.9488439798355102,1.9153136610984802,1.9225162768363953,1.8778619241714478,1.8650126576423645
1990-07-31,54.38255849128998,A,1.9797780513763428,1.990089201927185,1.9539996981620789,1.9196513772010804,1.9230167651176453,1.8800038063526154,1.8665129107236862
1990-08-01,54.36540050905287,A,1.9900909662246704,1.9880273342132568,1.9653421878814696,1.9245047390460968,1.9245466017723083,1.8817355704307557,1.8681159430742265
1990-08-02,54.39065336453127,A,2.09320330619812,2.002463531494141,1.9849337935447693,1.936056923866272,1.9293732166290283,1.8848064041137695,1.8702345371246338
1990-08-03,54.44968796061221,A,2.113826274871826,2.0313353300094605,2.005556607246399,1.9496691226959229,1.933789267539978,1.8876728665828706,1.8725586599111557
1990-08-06,54.48249693141364,A,2.062269449234009,2.0478336095809935,2.017930328845978,1.9612178266048432,1.9371741819381714,1.8901264154911042,1.8746762162446975
1990-08-07,54.514614420373256,A,2.072580099105835,2.066394019126892,2.0282416105270387,1.9730758488178253,1.9403538012504578,1.892477777004242,1.8768453258275986
1990-08-08,54.52386633363358,A,2.0416455268859863,2.0767049312591555,2.032366132736206,1.9828715920448303,1.9420916390419007,1.8945197927951813,1.8786549162864685
1990-08-09,54.4782510322994,A,2.0416455268859863,2.0663933753967285,2.0344284534454347,1.9900895059108734,1.9438294768333435,1.8967671024799346,1.880208443403244
1990-08-10,54.41872874004795,A,2.0416455268859863,2.0519572257995606,2.0416462779045106,1.994214004278183,1.9455673146247863,1.898809118270874,1.881454707980156
1990-08-13,54.38441450333594,A,2.0313353538513184,2.0457704067230225,2.046802008152008,1.997822993993759,1.946893208026886,1.9010559678077699,1.8831615322828292
1990-08-14,54.34885388575369,A,2.021022319793701,2.0354588508605955,2.0509264349937437,2.0024630665779113,1.9492474269866944,1.9031996870040893,1.8844583112001418
1990-08-15,54.346212604100636,A,2.062269449234009,2.0395836353302004,2.058144283294678,2.0117432355880736,1.9526323413848876,1.904626727104187,1.8858589053153991
1990-08-16,54.34744720135305,A,2.0519583225250244,2.041646194458008,2.0540197849273683,2.0194767892360685,1.956016800403595,1.9060533213615418,1.8873103642463684
1990-08-17,54.360560403597624,A,2.072580099105835,2.0478331089019775,2.049895167350769,2.027725887298584,1.960019416809082,1.9075834679603576,1.8892746275663377
1990-08-20,54.35098287927941,P,2.010711908340454,2.0437084197998048,2.0447394132614134,2.0313348710536956,1.9623731803894042,1.9088028907775878,1.8909807646274566
1990-08-21,54.34294404964762,A,2.0313353538513184,2.045771026611328,2.040614938735962,2.0344282746315003,1.9636990737915039,1.9095099937915803,1.8928412282466889
1990-08-22,54.30437141273882,P,1.9900909662246704,2.0313353300094605,2.0354594826698302,2.033912807703018,1.9644058203697206,1.9103179144859315,1.8943930459022522
1990-08-23,54.26492559505402,P,1.959155559539795,2.0127747774124147,2.0272104859352114,2.030819469690323,1.9642881178855895,1.9108164811134338,1.895687757730484
1990-08-24,54.229651122005066,P,1.9797780513763428,1.994214367866516,2.0210237383842466,2.031335008144379,1.9647886061668396,1.91234246134758,1.8969319474697113
1990-08-27,54.20960459076798,P,1.9488427639007568,1.9818405389785767,2.012774479389191,2.029788243770599,1.964670388698578,1.9138265836238861,1.8981238907575608
1990-08-28,54.19564252995816,P,1.969467282295227,1.9694669246673584,2.0076189756393434,2.0292727053165436,1.965581955909729,1.915311188697815,1.8992141097784043
1990-08-29,54.18571627815371,P,1.93853223323822,1.9591551780700684,1.9952452540397645,2.026694768667221,1.9656690549850464,1.9166922056674958,1.899893593788147
