Date,GRADE,GPS,ISRG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2007-05-11,53.18270723805184,A,14.54444408416748,14.791999626159669,14.775999736785888,14.581499814987183,13.67906665802002,12.542733345031738,11.857216653823853
2007-05-14,53.133707099708566,P,14.468889236450195,14.69799976348877,14.78222198486328,14.607777643203736,13.73682222366333,12.579622240066529,11.875588879585266
2007-05-15,53.066892545402574,P,14.464444160461426,14.602666473388672,14.772333145141602,14.635166501998901,13.784955539703368,12.617088899612426,11.893949990272523
2007-05-16,52.99350494049917,P,14.372221946716309,14.476888656616211,14.719777584075928,14.673166513442993,13.831866645812989,12.653044452667237,11.912561101913452
2007-05-17,52.99596533919223,P,14.363332748413086,14.4426664352417,14.65111083984375,14.71805534362793,13.874866638183594,12.68920000076294,11.931366653442383
2007-05-18,53.017509221113755,P,14.737777709960938,14.481333160400391,14.636666393280029,14.722999763488769,13.923511066436767,12.730022220611572,11.95261109828949
2007-05-21,53.03520171515268,P,14.76888942718506,14.541333198547363,14.619666481018067,14.715610885620118,13.97391107559204,12.771155557632447,11.975333323478699
2007-05-22,53.07778051024474,A,14.84333324432373,14.617111015319825,14.609888744354247,14.7166109085083,14.030999965667725,12.813033332824707,11.996461100578308
2007-05-23,53.18764855839629,A,15.232221603393556,14.789110946655274,14.632999801635743,14.735277557373047,14.093599948883057,12.860377769470215,12.018761100769042
2007-05-24,53.28364410886534,A,15.173333168029783,14.951111030578613,14.696888732910157,14.749833106994629,14.14908884048462,12.906333322525024,12.040738878250123
2007-05-25,53.34317401789846,A,15.221111297607422,15.04777774810791,14.76455545425415,14.77027759552002,14.20535551071167,12.95401110649109,12.063088879585266
2007-05-28,53.40789532458282,A,15.221111297607422,15.138222122192383,14.839777660369872,14.810999822616576,14.255933303833007,13.004888887405395,12.085622215270996
2007-05-29,53.45136001285397,A,15.188888549804688,15.207333183288574,14.912222099304199,14.8422776222229,14.302755508422852,13.057477769851685,12.108988876342773
2007-05-30,53.44366662397224,A,15.29888916015625,15.220666694641114,15.004888820648194,14.862333202362061,14.350511074066162,13.113677768707275,12.13439998626709
2007-05-31,53.418476165153265,A,15.292222023010254,15.244444465637207,15.09777774810791,14.87444429397583,14.388222179412843,13.165222206115722,12.158638877868652
2007-06-01,53.406289524253985,A,15.44777774810791,15.289777755737305,15.168777751922608,14.902722072601318,14.426799945831299,13.215222206115723,12.184711103439332
2007-06-04,53.441896148556346,A,15.932222366333008,15.431999969482423,15.285111045837402,14.952388763427734,14.471266613006591,13.270066652297974,12.212588882446289
2007-06-05,53.477419764450836,A,15.854443550109863,15.565110969543458,15.386222076416015,14.998055410385131,14.514333267211914,13.325155525207519,12.240566654205322
2007-06-06,53.467703888211126,A,15.634444236755373,15.632221984863282,15.426444339752198,15.02972207069397,14.555088806152344,13.376222190856934,12.267399983406067
2007-06-07,53.436646624570606,A,15.258889198303224,15.625555419921875,15.434999942779541,15.065944337844849,14.586911029815674,13.424855518341065,12.291249985694884
2007-06-08,53.41737007592072,A,15.444443702697754,15.624888610839843,15.457333183288574,15.110944318771363,14.625644340515137,13.47551106452942,12.315666646957398
2007-06-11,53.33673876265775,A,15.59000015258789,15.55644416809082,15.494222068786621,15.166999864578248,14.66646656036377,13.523544397354126,12.34081109046936
2007-06-12,53.23075182960915,A,15.326666831970217,15.45088882446289,15.507999897003174,15.210110998153686,14.699066562652588,13.568366622924804,12.364077758789062
2007-06-13,53.207825029461084,A,15.564443588256836,15.436888694763184,15.534555339813233,15.269722080230713,14.732311000823975,13.616388835906982,12.389105529785157
2007-06-14,53.260221407967315,A,15.695555686950684,15.524221992492675,15.574888706207275,15.336333227157592,14.76951099395752,13.667611064910888,12.414983305931091
2007-06-15,53.266043753114076,A,15.617777824401855,15.558888816833496,15.59188871383667,15.38033323287964,14.805155429840088,13.7182555103302,12.441216640472412
2007-06-18,53.2574031404154,A,15.64888858795166,15.57066650390625,15.563555335998535,15.424333190917968,14.843088760375977,13.766388835906982,12.467261085510254
2007-06-19,53.29420251104485,A,15.64888858795166,15.635110855102539,15.542999839782714,15.464610958099366,14.88313320159912,13.813766613006592,12.492644419670105
2007-06-20,53.24807280583422,A,15.41777801513672,15.605777740478516,15.52133321762085,15.473888778686524,14.91813320159912,13.858599948883057,12.514322199821471
2007-06-21,53.17640333746879,A,15.442221641540527,15.555110931396484,15.53966646194458,15.487333202362061,14.953222064971923,13.902666606903075,12.537438864707946
2007-06-22,53.08056510802919,P,15.283332824707031,15.48822193145752,15.523555374145507,15.49044427871704,14.98168872833252,13.925755491256714,12.558644418716431
2007-06-25,52.98166621957704,P,15.166666984558104,15.391777610778808,15.48122205734253,15.487722063064576,15.006155414581299,13.94981104850769,12.577538862228394
2007-06-26,52.86844694578883,P,15.081110954284668,15.27822208404541,15.456666469573975,15.482333183288574,15.02944429397583,13.972288827896119,12.595999970436097
2007-06-27,52.85625564537492,P,15.446666717529297,15.283999824523926,15.44488878250122,15.489722061157227,15.066133193969726,13.99949993133545,12.616766638755799
2007-06-28,52.821636575379095,P,15.38888931274414,15.27333335876465,15.414222145080567,15.49455542564392,15.104599857330323,14.026144380569457,12.636272196769715
2007-06-29,52.833005729700595,P,15.418889045715332,15.300444602966309,15.394333267211914,15.493110990524292,15.120199851989746,14.055822162628173,12.656499977111816
2007-07-02,52.898202157973856,P,15.772221565246582,15.421555519104004,15.406666564941407,15.48511095046997,15.137310943603516,14.08743327140808,12.67742774963379
2007-07-03,52.972640813760016,P,15.767778396606444,15.558889007568359,15.418555545806885,15.480777692794799,15.156199855804443,14.119333276748657,12.698188862800599
2007-07-04,52.98248636736966,A,15.767778396606444,15.623111343383789,15.453555583953857,15.487444400787354,15.1743776512146,14.150522174835205,12.716422200202942
2007-07-05,53.0273177355679,A,15.859999656677246,15.71733341217041,15.495333385467529,15.517499923706055,15.193933200836181,14.183944387435913,12.735805535316468
2007-07-06,53.11065895931409,A,16.100000381469727,15.853555679321289,15.577000141143799,15.550277757644654,15.219688777923585,14.217822170257568,12.75772220134735
2007-07-09,53.194854020820934,A,16.377777099609375,15.974666786193847,15.698111152648925,15.589666604995728,15.259110984802247,14.25447772026062,12.782661085128785
2007-07-10,53.26442107880269,A,16.278888702392578,16.076888847351075,15.817888927459716,15.637277698516845,15.293422107696534,14.289488830566405,12.807055530548096
2007-07-11,53.33350735583516,A,16.377777099609375,16.19888858795166,15.910999965667724,15.677944374084472,15.32302209854126,14.325622158050537,12.831033306121826
2007-07-12,53.392554656551056,A,16.544443130493164,16.335777282714844,16.026555347442628,15.720388746261596,15.352910957336427,14.364744367599487,12.854544410705566
2007-07-13,53.40682460621135,A,16.48555564880371,16.41288833618164,16.133222007751463,15.76377763748169,15.384977626800538,14.403955488204955,12.877961077690124
2007-07-16,53.34117753856595,A,16.314443588256836,16.400221633911134,16.18744421005249,15.797055387496949,15.41248872756958,14.441266593933106,12.899399962425232
2007-07-17,53.32270298096399,A,16.54888916015625,16.454221725463867,16.26555528640747,15.842055416107177,15.444644298553467,14.4850777053833,12.921611075401307
2007-07-18,53.30336963881493,A,16.491111755371094,16.47688865661621,16.337888622283934,15.895722103118896,15.474444313049316,14.526544380187989,12.942999968528747
2007-07-19,53.29319743844834,A,16.675556182861328,16.503111267089842,16.419444274902343,15.957388830184936,15.51726655960083,14.572188835144043,12.964166641235352
2007-07-20,53.99318252910064,A,22.06555557250977,17.619111251831054,17.015999794006348,16.296499967575073,15.667688789367675,14.673377723693848,13.012227754592896
2007-07-23,54.884008571066154,A,23.114444732666016,18.97911148071289,17.689666557312012,16.693888854980468,15.840599899291993,14.788711061477661,13.065766644477844
2007-07-24,55.6587588907661,A,22.572221755981445,20.18377799987793,18.3189998626709,17.068444395065306,16.002755451202393,14.89385549545288,13.118544416427612
2007-07-25,56.39658556848389,A,22.241111755371094,21.33377799987793,18.90533332824707,17.408166646957397,16.160133247375487,14.995999946594239,13.170127754211427
2007-07-26,57.11363614335729,A,22.36666679382324,22.472000122070312,19.487555694580077,17.757055521011353,16.320199928283692,15.097533283233643,13.221849980354309
2007-07-27,56.92446252302364,A,22.505556106567383,22.560000228881837,20.089555740356445,18.111388874053954,16.47555549621582,15.199533281326294,13.274527759552003
2007-07-30,56.72646457911981,A,23.90888977050781,22.718889236450195,20.84900035858154,18.518222284317016,16.658355503082277,15.316133289337158,13.33274998664856
2007-07-31,56.58728611287856,A,23.62333297729492,22.92911148071289,21.55644474029541,18.91100001335144,16.833955497741698,15.432477731704711,13.390277762413024
2007-08-01,56.48992128357879,A,23.50666618347168,23.182222366333008,22.25800018310547,19.297944402694704,16.99944438934326,15.546522169113159,13.448216648101807
2007-08-02,56.37630622609987,A,23.549999237060547,23.41888885498047,22.94544448852539,19.682444381713868,17.166977710723877,15.658033275604248,13.503655533790589
2007-08-03,56.201839975049374,A,22.70888900756836,23.459555435180665,23.00977783203125,20.012888813018797,17.316733264923094,15.761044387817384,13.561266641616822
2007-08-06,55.85510604715743,A,23.170000076293945,23.31177749633789,23.015333366394042,20.352499961853027,17.475711040496826,15.865822172164917,13.621172199249267
2007-08-07,55.58160504437881,A,23.36111068725586,23.259333038330077,23.094222259521484,20.70661106109619,17.63915548324585,15.970955495834351,13.68287775039673
2007-08-08,55.34064519278772,A,23.47222137451172,23.252444076538087,23.217333221435545,21.06133327484131,17.80262212753296,16.07656660079956,13.74626663684845
2007-08-09,54.95624635378028,A,22.36666679382324,23.01577758789062,23.217333221435545,21.352444458007813,17.94411102294922,16.16616660118103,13.804122190475464
2007-08-10,54.809062010046425,A,21.899999618530277,22.85399971008301,23.156777572631835,21.623166656494142,18.073155460357665,16.249977703094483,13.859955525398254
2007-08-13,54.687693448169334,P,22.35555648803711,22.69111099243164,23.001444244384764,21.925222301483153,18.20162214279175,16.33644437789917,13.916261086463928
2007-08-14,54.44680240821168,P,21.86666679382324,22.392222213745118,22.8257776260376,22.191111183166505,18.321866607666017,16.418099937438964,13.970716638565063
2007-08-15,54.154086412582224,P,21.62333297729492,22.02244453430176,22.637444305419923,22.447722244262696,18.441644382476806,16.498366594314575,14.024444413185119
2007-08-16,53.994951047020685,P,21.06999969482422,21.763111114501953,22.38944435119629,22.66744441986084,18.557866592407226,16.572388811111452,14.07619996547699
2007-08-17,53.93857284617405,P,22.12555694580078,21.808222579956055,22.33111114501953,22.67044448852539,18.691488857269288,16.65856659889221,14.132744417190551
2007-08-20,53.831116884739515,P,22.05555534362793,21.74822235107422,22.21966667175293,22.617500019073486,18.82079996109009,16.743633260726927,14.190122194290161
2007-08-21,53.91827405790091,P,22.84333229064941,21.943555450439455,22.16788883209228,22.631055545806884,18.97113327026367,16.83509991645813,14.251422190666199
2007-08-22,54.114343442928025,A,23.43666648864746,22.30622215270996,22.164333343505856,22.690833282470702,19.128577728271484,16.93044436454773,14.315716633796692
2007-08-23,54.30864754143147,A,22.833332061767575,22.658888626098634,22.21099987030029,22.71416654586792,19.27133325576782,17.02042212486267,14.377216629981994
2007-08-24,54.48652373892918,A,23.495555877685547,22.932888412475585,22.370555496215818,22.763666534423827,19.428888816833496,17.117022123336792,14.44147774219513
2007-08-27,54.656115762431114,A,23.26666641235352,23.175110626220704,22.46166648864746,22.731555366516112,19.581244373321532,17.212166566848754,14.502561073303223
2007-08-28,54.636574873914576,A,22.886667251586918,23.183777618408204,22.563666534423827,22.69472208023071,19.72599994659424,17.30456657409668,14.56204996585846
2007-08-29,54.66130952649643,A,23.953332901000977,23.287110900878908,22.796666526794432,22.71705541610718,19.896711044311523,17.40742212295532,14.627266631126403
2007-08-30,54.7729907541335,A,24.11777877807617,23.544000244140626,23.101444435119625,22.74544439315796,20.070222187042237,17.51172212600708,14.693305525779724
2007-08-31,54.849461722191734,A,24.58666610717773,23.762222290039062,23.347555351257324,22.839333248138427,20.25628885269165,17.618988790512084,14.761205520629883
2007-09-03,55.00068855971577,A,24.58666610717773,24.026222229003903,23.600666427612303,22.910166549682618,20.444688835144042,17.72542212486267,14.829011073112488
2007-09-04,55.27525581707213,A,25.18666648864746,24.486222076416013,23.83499984741211,23.001444339752197,20.646799945831297,17.838122119903563,14.89783329486847
2007-09-05,55.3185613106455,A,24.89444351196289,24.674444198608395,23.980777549743653,23.072555446624754,20.83575548171997,17.95094433784485,14.96551106929779
2007-09-06,55.42287190764392,A,25.552221298217773,24.961332702636717,24.252666473388672,23.23183317184448,21.039022121429444,18.071810989379884,15.036816620826722
2007-09-07,55.34917057514713,A,24.663333892822266,24.976666259765626,24.369444274902342,23.369999885559082,21.22391101837158,18.172055435180663,15.103716626167298
2007-09-10,55.276825834947516,A,24.794443130493164,25.01822166442871,24.522221946716307,23.491944217681883,21.404355449676515,18.270833196640016,15.17086106300354
2007-09-11,55.08368981622409,A,24.36888885498047,24.85466613769531,24.670444107055665,23.617055320739745,21.576377658843995,18.36628875732422,15.236177725791931
2007-09-12,55.01878382557797,A,24.695556640625,24.814888763427735,24.744666481018065,23.77066650390625,21.754933223724365,18.46465543746948,15.301949954032898
2007-09-13,54.79166012491924,A,24.57111167907715,24.61866683959961,24.789999771118165,23.945722103118896,21.929155464172364,18.561544332504273,15.366244401931763
2007-09-14,54.61952489195011,A,23.77777862548828,24.441555786132813,24.70911102294922,24.02833318710327,22.082711029052735,18.65119990348816,15.426816630363465
2007-09-17,54.416057915791235,A,23.61111068725586,24.20488929748535,24.61155548095703,24.106110954284667,22.227377700805665,18.743244342803955,15.485716629028321
2007-09-18,54.43404575632181,P,25.005556106567383,24.332222747802735,24.593444442749025,24.214222145080566,22.40191104888916,18.847666578292845,15.552044410705566
2007-09-19,54.433593668887774,P,25.21333312988281,24.435778045654295,24.625333404541017,24.303055477142333,22.57862216949463,18.950822134017944,15.620388855934143
2007-09-20,54.43655430289732,P,24.982221603393555,24.518000030517577,24.568333435058594,24.41049995422363,22.747377738952636,19.05014434814453,15.687694411277771
2007-09-21,54.5502845325791,A,24.656667709350582,24.69377784729004,24.567666816711426,24.468555545806886,22.910799980163574,19.147888803482054,15.753272194862365
2007-09-24,54.730875376431136,A,24.87555694580078,24.946667098999022,24.575778198242187,24.54900007247925,23.082022247314452,19.24725548744202,15.820955533981323
2007-09-25,54.76060142744671,A,25.294443130493164,25.00444450378418,24.66833362579346,24.669388866424562,23.256933326721192,19.35078881263733,15.891038861274719
2007-09-26,54.798302964263065,A,25.70111083984375,25.102000045776368,24.768889045715333,24.7567777633667,23.441133308410645,19.45778881072998,15.963744416236878
2007-09-27,54.88221540471673,A,25.666667938232425,25.238889312744142,24.87844467163086,24.83422222137451,23.620955543518065,19.56911105155945,16.03709997653961
2007-09-28,54.88118854045464,A,25.55555534362793,25.41866683959961,25.056222343444823,24.882666683197023,23.69075553894043,19.67922216415405,16.110977754592895
2007-10-01,54.83908853966452,A,25.711111068725582,25.58577766418457,25.266222381591795,24.938888931274413,23.74268886566162,19.791644382476807,16.18563331127167
2007-10-02,54.7470469491575,A,25.9022216796875,25.707333374023438,25.35588893890381,24.974666690826417,23.80928886413574,19.906022157669067,16.26155552864075
2007-10-03,54.723519087178765,A,26.62444305419922,25.891999816894533,25.49699993133545,25.06116666793823,23.896955490112305,20.028544368743898,16.340794410705566
2007-10-04,54.682617615452806,A,26.614444732666016,26.08155517578125,25.660222244262695,25.114277839660645,23.98191104888916,20.151055488586426,16.420127744674684
2007-10-05,54.8539799133893,A,27.447778701782227,26.45999984741211,25.939333343505858,25.253500080108644,24.080755500793458,20.27815549850464,16.504088859558106
2007-10-08,55.12609388064351,A,28.528888702392575,27.02355537414551,26.30466651916504,25.440222358703615,24.173155479431152,20.415755491256714,16.59345552444458
2007-10-09,55.451270931055745,A,28.71999931335449,27.587110900878905,26.647222137451173,25.657777881622316,24.275088806152343,20.554522151947022,16.683777742385864
2007-10-10,55.64972423035863,A,28.76333236694336,28.014888763427734,26.953444290161134,25.86116666793823,24.380222129821778,20.68983325958252,16.775105514526366
2007-10-11,55.69808085042364,A,27.51666641235352,28.195333099365236,27.13844413757324,26.008444404602052,24.459555473327637,20.813266592025755,16.859799957275392
2007-10-12,55.63790155641494,A,27.709999084472656,28.24777717590332,27.353888511657715,26.20505542755127,24.55957767486572,20.938155469894408,16.94608328819275
2007-10-15,55.44669178161397,A,27.858888626098636,28.11377716064453,27.56866626739502,26.41744432449341,24.653355445861816,21.064533243179323,17.03471106529236
2007-10-16,55.10774757766989,A,27.177778244018555,27.805332946777344,27.696221923828126,26.526055431365968,24.72968879699707,21.18442214012146,17.12094995498657
2007-10-17,54.670975259909824,A,26.302221298217773,27.313110733032225,27.66399974822998,26.580499839782714,24.78628879547119,21.294455461502075,17.204066615104676
2007-10-18,54.74688903263897,A,28.49333381652832,27.508444213867186,27.85188865661621,26.756055450439455,24.90882213592529,21.426466579437257,17.295844392776488
2007-10-19,54.9601379802823,A,29.926666259765625,27.95177764892578,28.09977741241455,27.019555377960206,25.06935546875,21.571255464553833,17.393238835334778
2007-10-22,55.3857388499456,A,31.762222290039062,28.73244438171387,28.4231107711792,27.363888645172118,25.257488784790038,21.729555463790895,17.499811058044433
2007-10-23,56.23126984456599,A,33.81111145019531,30.059111022949217,28.932221984863283,27.789722061157228,25.49637767791748,21.909122142791748,17.617138833999633
2007-10-24,57.43809226904788,A,35.26333236694336,31.851333236694337,29.58222198486328,28.267833137512206,25.769177665710448,22.105411024093627,17.74081660747528
2007-10-25,58.42748630500649,A,36.60555648803711,33.473777770996094,30.49111099243164,28.81477756500244,26.079888801574707,22.318877696990967,17.871866607666014
2007-10-26,59.166457880283055,A,36.565555572509766,34.80155563354492,31.376666641235353,29.365277576446534,26.368688774108886,22.530088815689087,18.002799940109252
2007-10-29,59.52541625308504,A,35.69889068603516,35.58888931274414,32.160666847229,29.864666557312013,26.64155548095703,22.73117772102356,18.127361059188843
2007-10-30,59.54983763134667,A,35.954444885253906,36.01755599975586,33.03833351135254,30.367277717590333,26.90377773284912,22.937455501556396,18.2529110622406
2007-10-31,59.34159863914667,A,36.31888961791992,36.228667449951175,34.04000034332275,30.852000045776368,27.16142219543457,23.144999961853028,18.380694398880006
2007-11-01,58.81691550377255,A,35.779998779296875,36.06355590820313,34.76866683959961,31.31027774810791,27.420355529785155,23.34584439277649,18.50672772884369
2007-11-02,58.16491841283312,A,34.64444351196289,35.67933349609375,35.240444564819335,31.670110988616944,27.643333282470703,23.5361110496521,18.62718327999115
2007-11-05,57.63770845249686,A,34.37888717651367,35.41533279418945,35.5021110534668,31.962610912322997,27.865577697753906,23.72341103553772,18.74489993572235
2007-11-06,57.1964241339844,A,35.22999954223633,35.270443725585935,35.643999862670896,32.28811092376709,28.112444343566896,23.919222145080568,18.86649437904358
2007-11-07,56.58385310308341,A,34.38444519042969,34.88355484008789,35.55611114501953,32.569166564941405,28.321066589355468,24.108888816833495,18.983744382858276
2007-11-08,55.92960906757929,A,32.6533317565918,34.25822143554687,35.160888671875,32.82599983215332,28.49177764892578,24.28099991798401,19.091833262443544
2007-11-09,55.34375850994011,P,31.36333274841309,33.601999282836914,34.64066638946533,33.00866651535034,28.627310981750487,24.44179991722107,19.183777704238892
2007-11-12,54.642028125299646,P,29.606666564941406,32.64755516052246,34.031443977355956,33.09605541229248,28.727710990905763,24.586199913024902,19.268005480766295
2007-11-13,53.99156165351502,P,30.61666679382324,31.724888610839844,33.49766616821289,33.26799983978272,28.836310997009278,24.741555471420288,19.356922149658203
2007-11-14,53.65024908179232,P,31.248889923095703,31.097777557373046,32.990666198730466,33.51533327102661,28.963399925231933,24.899577703475952,19.4495388174057
2007-11-15,53.586319692838096,P,31.435556411743164,30.85422248840332,32.5562219619751,33.66244440078735,29.08106662750244,25.060044374465942,19.5430943775177
2007-11-16,53.71194947790593,P,31.183332443237305,30.818222427368163,32.21011085510254,33.725277709960935,29.211466598510743,25.217688808441164,19.636755485534668
2007-11-19,54.11421213589338,P,31.581111907958984,31.21311149597168,31.93033332824707,33.71622219085693,29.347199974060057,25.375777711868285,19.731605491638184
2007-11-20,54.37721832914568,P,31.988889694213867,31.487556076049806,31.606222343444824,33.62511110305786,29.499599990844725,25.537988824844362,19.82866105079651
2007-11-21,54.3639382919608,P,31.09666633605957,31.457111358642578,31.277444458007814,33.416777801513675,29.627622184753417,25.691277704238892,19.920899939537048
2007-11-22,54.31351405533406,P,31.09666633605957,31.38933334350586,31.12177791595459,33.1413332939148,29.758133277893066,25.843644371032713,20.013794379234312
2007-11-23,54.33419442480522,P,31.523332595825195,31.457333374023438,31.137777900695802,32.889222145080566,29.913044357299803,25.99787769317627,20.10784993171692
2007-11-26,54.31715770537571,P,31.489999771118164,31.439110946655273,31.326111221313475,32.678777599334715,30.07062213897705,26.148999919891356,20.201738820075988
2007-11-27,54.45986165509553,P,32.942222595214844,31.62977752685547,31.558666801452638,32.52816648483277,30.22935546875,26.31563325881958,20.302561044692993
2007-11-28,55.162566885609095,A,36.05555725097656,32.621555709838866,32.039333534240725,32.514999866485596,30.446199951171874,26.512411060333253,20.419016609191896
2007-11-29,55.818199921820074,A,35.77555465698242,33.557333374023436,32.47333335876465,32.51477766036987,30.662066612243652,26.704722175598146,20.534733271598817
2007-11-30,56.46167891268419,A,36.40888977050781,34.53444480895996,32.9958890914917,32.602999973297116,30.897111053466798,26.903955516815184,20.653955502510073
2007-12-03,57.05683208689567,A,36.46666717529297,35.52977828979492,33.4844446182251,32.707388973236085,31.12893325805664,27.105477752685548,20.773372173309326
2007-12-04,57.407902859321815,A,36.18333435058594,36.17800064086914,33.9038890838623,32.75505571365356,31.346711082458498,27.301822204589843,20.893449954986572
2007-12-05,57.36333932846457,A,36.99222183227539,36.365333557128906,34.49344463348389,32.88544454574585,31.57253330230713,27.506833305358885,21.016688842773437
2007-12-06,57.56374441520458,A,38.310001373291016,36.872222900390625,35.214778137207034,33.16827802658081,31.825399971008302,27.723177757263183,21.147683296203613
2007-12-07,57.70560234336722,A,39.22222137451172,37.434889221191405,35.984667015075686,33.56122245788574,32.098733291625976,27.894744415283203,21.284061069488526
2007-12-10,57.790902876200285,A,38.619998931884766,37.86555557250976,36.69766693115234,34.01188907623291,32.35691104888916,28.04979995727539,21.419255509376526
2007-12-11,57.78990062195148,A,37.34444427490234,38.09777755737305,37.1378890991211,34.348277950286864,32.585755500793454,28.1975221824646,21.54568883895874
2007-12-12,57.616776947018174,A,37.2488899230957,38.14911117553711,37.25722236633301,34.64827795028687,32.79824443817139,28.347599964141846,21.67179995536804
2007-12-13,57.07864163370456,A,36.511112213134766,37.78933334350586,37.33077812194824,34.902055740356445,32.99617778778076,28.48904441833496,21.7932888507843
2007-12-14,56.375794966947524,A,36.0988883972168,37.164666748046876,37.29977798461914,35.14783353805542,33.16919998168945,28.624977741241455,21.912255511283874
2007-12-17,55.43075760588214,A,33.95000076293945,36.23066711425781,37.04811134338379,35.266277980804446,33.27762222290039,28.72538885116577,22.020761070251464
2007-12-18,54.78824264382416,P,34.17777633666992,35.59733352661133,36.847555541992186,35.375722312927245,33.3867777633667,28.83093328475952,22.131705508232116
2007-12-19,54.37928181354798,P,34.772220611572266,35.10199966430664,36.625555419921874,35.55950002670288,33.506955528259276,28.94358882904053,22.245055499076845
2007-12-20,54.25224873952939,P,35.73666763305664,34.94711074829102,36.368222045898435,35.791500091552734,33.67135555267334,29.065455513000487,22.361744394302367
2007-12-21,54.289346448759666,P,36.15999984741211,34.95933303833008,36.06199989318848,36.02333345413208,33.84035556793213,29.199966621398925,22.480505504608153
2007-12-24,54.84084696697541,P,37.0888900756836,35.587110900878905,35.90888900756836,36.30327796936035,34.02495559692383,29.339155521392822,22.60248884677887
2007-12-25,55.315547548116946,A,37.0888900756836,36.16933364868164,35.88333358764648,36.510611343383786,34.22317783355713,29.4764333152771,22.723694405555726
2007-12-26,55.665959123375906,A,37.2488899230957,36.66466751098633,35.88333358764648,36.57027797698974,34.44211120605469,29.61420000076294,22.84538330078125
2007-12-27,55.75972684068595,A,36.61777877807617,36.84088973999023,35.89400024414063,36.612389183044435,34.60460010528564,29.75671112060547,22.96143886089325
2007-12-28,55.709358347549404,A,36.12666702270508,36.83422317504883,35.89677810668945,36.5982780456543,34.728600120544435,29.898977794647216,23.074477748870848
2007-12-31,55.39799862908712,A,35.88888931274414,36.59422302246094,36.090666961669925,36.56938915252685,34.81113346099853,30.034311122894287,23.18537775039673
2008-01-01,55.048332991529485,A,35.88888931274414,36.35422286987305,36.26177825927734,36.554666900634764,34.852689018249514,30.174533348083497,23.29631664276123
2008-01-02,54.70054024746434,P,35.99444580078125,36.10333404541016,36.38400077819824,36.50477809906006,34.86731128692627,30.31824447631836,23.40830553531647
2008-01-03,54.397075138075344,P,35.75,35.929778289794925,36.38533401489258,36.376778030395506,34.850200157165524,30.465044479370118,23.518716645240783
2008-01-04,53.93281509271759,P,33.88888931274414,35.48222274780274,36.15822296142578,36.11011142730713,34.796666831970214,30.58267780303955,23.620622200965883
2008-01-07,53.45094509681252,P,33.331111907958984,34.9706672668457,35.78244514465332,35.84566707611084,34.74931125640869,30.69543336868286,23.719533314704893
2008-01-08,52.603924574415025,P,30.192222595214844,33.83133392333984,35.09277839660645,35.48805599212646,34.63406681060791,30.768922271728517,23.802011094093324
2008-01-09,51.66623313269023,P,29.293333053588867,32.49111137390137,34.29722270965576,35.09027814865112,34.49355567932129,30.82748893737793,23.87896665096283
2008-01-10,50.92505594019487,P,29.73666763305664,31.288444900512694,33.609111595153806,34.75155591964722,34.37268905639648,30.896522293090822,23.958472208976744
2008-01-11,50.47878141613347,P,29.132221221923828,30.337111282348634,32.909667015075684,34.40322256088257,34.2624446105957,30.952888946533204,24.034955534934998
2008-01-14,50.22657880725407,P,29.52111053466797,29.57511100769043,32.272889137268066,34.181778049468996,34.165289077758786,31.015433387756346,24.113799977302552
2008-01-15,50.34881295167579,P,28.468889236450195,29.2304443359375,31.530889129638673,33.89633369445801,34.030066871643065,31.071255607604982,24.18791109085083
2008-01-16,50.760069771835724,P,29.450000762939453,29.261777877807617,30.876444625854493,33.630222702026366,33.93137798309326,31.126222286224365,24.266822204589843
2008-01-17,50.99733263238952,P,29.03777885437012,29.12200012207031,30.205222511291502,33.295278263092044,33.85906692504883,31.175422286987306,24.343572206497193
2008-01-18,51.299398860874305,P,29.11888885498047,29.11933364868164,29.728222465515138,32.94322271347046,33.81417804718018,31.22074451446533,24.419866652488707
2008-01-21,51.481711610911965,P,29.11888885498047,29.03888931274414,29.307000160217285,32.544722652435304,33.804422492980954,31.26606674194336,24.495744433403015
2008-01-22,51.794263409922145,P,29.09333229064941,29.163777923583986,29.197111129760742,32.144944763183595,33.77395580291748,31.305133399963378,24.57162775993347
2008-01-23,52.065050829518135,P,30.095556259155277,29.292889022827147,29.277333450317382,31.78727807998657,33.75088912963867,31.357144527435302,24.654044432640077
2008-01-24,52.38560600634617,P,30.0,29.485333251953126,29.30366668701172,31.456389141082763,33.72217800140381,31.401622314453125,24.736716651916502
2008-01-25,52.62354934719509,P,29.88888931274414,29.63933334350586,29.37933349609375,31.144500255584717,33.696289138793944,31.453877868652345,24.812966651916504
2008-01-28,52.95507297644719,A,30.841110229492188,29.983777618408205,29.511333465576172,30.89211130142212,33.68148910522461,31.514344539642334,24.892588868141175
2008-01-29,52.73085252870579,A,27.14444351196289,29.5939998626709,29.378888893127442,30.454889011383056,33.58460018157959,31.54210008621216,24.95419442176819
2008-01-30,52.20328805972278,P,26.11111068725586,28.797110748291015,29.044999885559083,29.960722255706788,33.484889068603515,31.556255626678468,25.010455532073976
2008-01-31,51.97720156416717,P,28.22222137451172,28.44155502319336,28.96344413757324,29.58433332443237,33.42740016937256,31.592766723632813,25.07715552806854
2008-02-01,52.52054935258344,P,33.956668853759766,29.255110931396484,29.44722213745117,29.587722301483154,33.47606689453125,31.694555625915527,25.172877764701845
