Date,GRADE,GPS,SYK,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-04-09,,,0.2925788164138794,0.2964428782463074,0.29533887207508086,0.294717738032341,0.28600929200649255,0.2952972811460495,
1984-04-10,,,0.3036189675331116,0.2964428782463074,0.29616687893867494,0.29623583108186724,0.2864509135484695,0.2951316666603088,
1984-04-11,,,0.295338898897171,0.2958908796310425,0.29644288718700407,0.2973399206995964,0.28692014694213863,0.2948280513286591,
1984-04-12,,,0.2980988919734955,0.2964428782463074,0.2969948947429657,0.29802996665239334,0.28725136697292325,0.2945520359277725,
1984-04-13,,,0.2925788164138794,0.2964428782463074,0.2967188864946365,0.297339928150177,0.2873617851734161,0.29430362045764924,
1984-04-16,,,0.2870579063892364,0.29533869624137876,0.2958907872438431,0.2966498836874962,0.28738938152790067,0.2941104036569595,
1984-04-17,,,0.2746372818946838,0.2895423591136932,0.2929926186800003,0.29492476880550383,0.28725136935710904,0.293834388256073,
1984-04-18,,,0.2704971432685852,0.28457400798797605,0.2902324438095093,0.29299264699220656,0.28686495363712305,0.29342036455869674,
1984-04-19,,,0.2649765014648437,0.27794952988624566,0.28719620406627655,0.29126753807067873,0.2863681250810623,0.2929511344432831,
1984-04-20,,,0.2649765014648437,0.27242906689643853,0.284435972571373,0.28988742232322695,0.28592649698257444,0.29264751046895976,
1984-04-23,,,0.2649765014648437,0.2680127859115601,0.2816757410764694,0.28850730657577517,0.2857056814432144,0.2922886875271797,
1984-04-24,,,0.2594565749168396,0.26497664451599123,0.2772595018148422,0.2867131903767586,0.2852640551328659,0.2919298642873764,
1984-04-25,,,0.2622165977954864,0.2633205354213714,0.27394727170467376,0.28519507944583894,0.2848776292800903,0.29159864127635954,
1984-04-26,,,0.2677372992038727,0.2638726949691772,0.2709111124277115,0.2839530035853386,0.28476723313331603,0.29132262527942654,
1984-04-27,,,0.2649765014648437,0.2638726949691772,0.2681508809328079,0.2824348837137222,0.2846568202972412,0.2910190013051033,
1984-04-30,,,0.2677372992038727,0.26442485451698305,0.26621882021427157,0.28105480372905733,0.28460162341594697,0.29066018462181087,
1984-05-01,,,0.2594565749168396,0.26442485451698305,0.26470074951648714,0.2788466840982437,0.2842704093456268,0.2900805467367172,
1984-05-02,,,0.2594565749168396,0.26387284994125365,0.2635966926813126,0.27691456824541094,0.2840495979785919,0.2895837166905403,
1984-05-03,,,0.2594565749168396,0.26221670508384703,0.26304470002651215,0.27512045204639435,0.28399439752101896,0.2891972935199737,
1984-05-04,,,0.2622165977954864,0.26166472434997556,0.2627687096595764,0.2736023411154747,0.28393919944763185,0.2888384705781936,
1984-05-07,,,0.253935694694519,0.25890440344810484,0.2616646289825439,0.2716701850295067,0.2836631673574448,0.2884244385361671,
1984-05-08,,,0.256696492433548,0.2583523869514465,0.26138862073421476,0.2693240612745285,0.28330435156822203,0.28809322416782374,
1984-05-09,,,0.256696492433548,0.2578003704547882,0.2608366101980209,0.26739194095134733,0.28258670508861544,0.2877620097994804,
1984-05-10,,,0.2677372992038727,0.2594565153121948,0.2608366101980209,0.2658738613128662,0.281979473233223,0.28751359462738035,
1984-05-11,,,0.2594565749168396,0.2589045107364655,0.2602846175432205,0.2642177492380142,0.28120662689208986,0.28718237221240994,
1984-05-14,,,0.2649765014648437,0.26111267209053035,0.26000853776931765,0.2631136789917946,0.2805993789434433,0.28690634906291956,
1984-05-15,,,0.2649765014648437,0.26276867389678954,0.26056053042411803,0.26263063997030256,0.2801577508449554,0.2865475261211395,
1984-05-16,,,0.2622165977954864,0.26387269496917726,0.2608365327119827,0.2622166126966476,0.2798265361785889,0.2861611041426658,
1984-05-17,,,0.256696492433548,0.2616645336151123,0.2605605244636536,0.26180261224508283,0.2793849194049835,0.2857746800780296,
1984-05-18,,,0.253935694694519,0.2605603575706482,0.25973243415355685,0.2612505719065666,0.278943287730217,0.2852502411603927,
1984-05-21,,,0.256696492433548,0.258904355764389,0.2600085139274597,0.2608365714550018,0.278556872010231,0.28475341022014616,
1984-05-22,,,0.2484156489372253,0.2555921852588653,0.25918042957782744,0.2602845251560211,0.2780600428581238,0.2842013770341873,
1984-05-23,,,0.2428959012031555,0.2517280459403991,0.2578003704547882,0.2593184903264045,0.27745281875133515,0.2835665401816368,
1984-05-24,,,0.2484156489372253,0.2500718772411346,0.25586820542812344,0.25835240781307217,0.2767351722717285,0.28298690080642697,
1984-05-25,,,0.2484156489372253,0.24896786808967586,0.254764112830162,0.25752436518669125,0.2755758935213089,0.28224165380001065,
1984-05-28,,,0.2484156489372253,0.24731169939041134,0.25310802757740014,0.2565582826733589,0.27452703058719635,0.2814412075281143,
1984-05-29,,,0.2456558346748352,0.24675973653793332,0.25117596089839933,0.25586824566125865,0.2732573556900024,0.28064076155424117,
1984-05-30,,,0.2428959012031555,0.24675973653793332,0.2492438912391662,0.25504021197557447,0.27193248212337495,0.2798127162456512,
1984-05-31,,,0.2401348352432251,0.24510357379913325,0.24758772552013392,0.25407412499189375,0.2707456052303314,0.2788742536306381,
1984-06-01,,,0.2428959012031555,0.24399962425231933,0.24648374617099758,0.2531080901622772,0.2697519469261169,0.27810140848159787,
1984-06-04,,,0.2456558346748352,0.2434476613998413,0.2453796803951263,0.252694097161293,0.2688134872913361,0.27741136997938154,
1984-06-05,,,0.2428959012031555,0.24289567470550538,0.24482770562171932,0.25200406759977334,0.26776462733745576,0.276721333861351,
1984-06-06,,,0.2401348352432251,0.2423434615135193,0.24455159902572626,0.2511759847402572,0.26671574771404266,0.27597608536481855,
1984-06-07,,,0.2263341546058654,0.23958332538604732,0.24234344959259033,0.24910582751035687,0.26539085447788235,0.2751756310462951,
1984-06-08,,,0.2152933478355407,0.23406281471252438,0.23903121948242187,0.2468976661562919,0.26378994345664974,0.2743475756049156,
1984-06-11,,,0.2180541306734085,0.22854247391223903,0.2359950676560402,0.24455154761672016,0.2622442480921745,0.2735471279919147,
1984-06-12,,,0.2139133214950561,0.22274595797061916,0.2328208163380623,0.2419983886182308,0.2604501351714134,0.2727604730427265,
1984-06-13,,,0.2152933478355407,0.2177776604890823,0.23006056100130076,0.23965222612023354,0.2587940242886543,0.2719876183569431,
1984-06-14,,,0.2125332653522491,0.21501748263835901,0.22730040401220317,0.23744406476616858,0.25713791161775584,0.27132517769932746,
1984-06-15,,,0.2125332653522491,0.2144654661417007,0.22426414042711254,0.2353739432990551,0.25553700059652323,0.27063513144850726,
1984-06-18,,,0.2152933478355407,0.2139133095741271,0.22122789174318308,0.2333037860691547,0.25399129122495645,0.27000029161572453,
1984-06-19,,,0.2235740572214126,0.21584545671939842,0.2192957073450088,0.23206170648336405,0.2523903930187225,0.269420653283596,
1984-06-20,,,0.2290941029787063,0.21860560774803156,0.21819163411855694,0.23137161657214161,0.2510654971003532,0.2689928220212459,
1984-06-21,,,0.2318548411130905,0.22246992290019985,0.21874370276927943,0.23054357618093485,0.2497406160831451,0.26849599152803416,
1984-06-22,,,0.2373748421669006,0.22743823826313014,0.22095185220241542,0.22999153584241863,0.24863653659820553,0.2679991608858108,
1984-06-25,,,0.2401348352432251,0.23240653574466702,0.22315992265939708,0.2295774951577186,0.2476980751752853,0.26754372835159296,
1984-06-26,,,0.2373748421669006,0.23516669273376462,0.22550607472658152,0.22916344553232187,0.24695282638072963,0.26710209786891936,
1984-06-27,,,0.2373748421669006,0.23682284057140346,0.2277142241597175,0.22888739258050914,0.24629038035869594,0.2665776669979095,
1984-06-28,,,0.2318548411130905,0.23682284057140351,0.22964638173580165,0.22847339287400242,0.2456279471516609,0.2659980361163616,
1984-06-29,,,0.2346148192882537,0.23627083599567408,0.23185453712940213,0.22805933877825732,0.2450207135081291,0.26547360524535174,
1984-07-02,,,0.2318548411130905,0.23461483716964718,0.23351068645715714,0.2273692891001701,0.24435828030109402,0.2650319808721542,
1984-07-03,,,0.2401348352432251,0.23516683578491207,0.23516676425933838,0.22723123580217358,0.24397184550762174,0.2646179503202438,
1984-07-04,,,0.2401348352432251,0.23571883440017696,0.23627083748579025,0.22723123580217358,0.2435302102565765,0.2642039197683334,
1984-07-05,,,0.2401348352432251,0.23737483322620392,0.2370988368988037,0.22792126983404154,0.24297816097736355,0.2638726970553398,
1984-07-06,,,0.2318548411130905,0.23682283759117126,0.2365468367934227,0.22874934449791903,0.24231572777032848,0.26348627403378483,
1984-07-09,,,0.2290941029787063,0.23627068996429443,0.23544276356697078,0.22930134311318393,0.24154286384582516,0.26307224363088605,
1984-07-10,,,0.2290941029787063,0.2340625435113907,0.23461468964815135,0.23006038218736644,0.2409356144070625,0.26260301187634466,
1984-07-11,,,0.2318548411130905,0.23240654468536373,0.23406268954277035,0.23088845685124393,0.2403835797309875,0.2622165888547897,
1984-07-12,,,0.2263341546058654,0.2296464085578918,0.23351062089204783,0.23157850131392474,0.23972113132476802,0.2618577644228935,
1984-07-13,,,0.2318548411130905,0.2296464085578918,0.23323462307453152,0.23254458010196682,0.2391138961911201,0.26152654781937595,
1984-07-16,,,0.2318548411130905,0.23019855618476864,0.23323462307453152,0.23337265476584435,0.23867227911949154,0.26116772323846815,
1984-07-17,,,0.2290941029787063,0.23019855618476864,0.23213054984807963,0.23364865705370902,0.2381202313303947,0.26071229144930835,
1984-07-18,,,0.2318548411130905,0.23019855618476864,0.23130255043506617,0.23378669396042823,0.23762339830398557,0.2601050516963005,
1984-07-19,,,0.2318548411130905,0.23130269348621363,0.23047455102205272,0.23378669396042823,0.2369057491421699,0.2594426111876964,
1984-07-20,,,0.2318548411130905,0.23130269348621363,0.23047455102205278,0.23351069390773774,0.23635371446609493,0.25878017067909237,
1984-07-23,,,0.2318548411130905,0.23130269348621363,0.2307506248354912,0.233096694201231,0.23569128125905986,0.25814533010125157,
1984-07-24,,,0.2318548411130905,0.2318548411130905,0.23102669864892955,0.23282069414854045,0.2350288480520248,0.25759329944849013,
1984-07-25,,,0.2180541306734085,0.22909469902515406,0.22964662760496135,0.23185465857386583,0.23414559870958324,0.25698606744408603,
1984-07-26,,,0.2208141386508941,0.2268865585327148,0.22909462600946423,0.23130262345075603,0.23342795163393018,0.25640643551945685,
1984-07-27,,,0.2208141386508941,0.22467841804027552,0.2279905557632446,0.23061258941888804,0.23276552051305768,0.2558544041216373,
1984-07-30,,,0.2235740572214126,0.22302226126193997,0.2271624773740768,0.23019855022430416,0.23210307180881495,0.255329971909523,
1984-07-31,,,0.2180541306734085,0.22026211917400357,0.226058480143547,0.22909451499581332,0.23149584144353863,0.25477794215083116,
1984-08-01,,,0.2263341546058654,0.22191812396049496,0.22550641149282452,0.22840448096394533,0.23116460651159282,0.254308712631464,
1984-08-02,,,0.2318548411130905,0.2241262644529342,0.22550641149282452,0.22799048125743862,0.23083339035511014,0.2537842813134193,
1984-08-03,,,0.2428959012031555,0.22854261696338649,0.226610517501831,0.22854253426194188,0.23072299540042873,0.2531494444608688,
1984-08-06,,,0.2401348352432251,0.23185477256774903,0.2274385169148445,0.2290945708751678,0.23055737912654872,0.2525422048568725,
1984-08-07,,,0.2401348352432251,0.23627091348171234,0.22826651632785797,0.22964660748839374,0.23044695913791652,0.25185215741395944,
1984-08-08,,,0.2373748421669006,0.23847905099391933,0.23019858747720717,0.22992260754108423,0.23033653795719145,0.25113451004028314,
1984-08-09,,,0.2428959012031555,0.24068726301193238,0.23240676373243332,0.23075069487094874,0.23039175927639005,0.2505686822533607,
1984-08-10,,,0.253935694694519,0.24289522171020508,0.2357189193367958,0.23185473755002017,0.23061255514621729,0.2501822510361671,
1984-08-13,,,0.253935694694519,0.24565539360046382,0.2387550830841064,0.2329587802290916,0.23077815234661095,0.2497958198189735,
1984-08-14,,,0.253935694694519,0.2484155654907226,0.24234323948621744,0.23420085981488223,0.2309989482164382,0.24938178777694697,
1984-08-15,,,0.253935694694519,0.2517277359962463,0.2451033934950828,0.23530490249395367,0.2312749654054641,0.24899535655975338,
1984-08-16,,,0.2373748421669006,0.2506235241889953,0.24565539360046382,0.23558090254664416,0.23149577915668484,0.2484433168172836,
1984-08-17,,,0.2318548411130905,0.2462073534727096,0.24455128759145733,0.23558090254664416,0.23182700902223582,0.2478084762394428,
1984-08-20,,,0.2346148192882537,0.24234317839145655,0.24399928599596019,0.23571890145540236,0.23215822279453274,0.24720123544335362,
1984-08-21,,,0.2428959012031555,0.24013521969318385,0.24427539259195324,0.23627095445990562,0.23273787438869473,0.24659400478005405,
1984-08-22,,,0.253935694694519,0.24013521969318385,0.24593147784471509,0.23806503266096116,0.2335107213258743,0.2461523728072643,
1984-08-23,,,0.253935694694519,0.24344739019870754,0.2470354571938514,0.2397211104631424,0.23433876991271968,0.24573834076523776,
1984-08-24,,,0.253935694694519,0.24786356091499323,0.2470354571938514,0.2413771882653236,0.23516681849956508,0.24535190954804417,0.2704902034252882
1984-08-27,,,0.253935694694519,0.25172773599624626,0.24703545719385142,0.2428952701389789,0.23593966543674466,0.24496547833085056,0.27013137973845003
1984-08-28,,,0.256696492433548,0.25448785424232473,0.24731153696775432,0.24482738822698588,0.23660211414098736,0.24449625357985494,0.26981396012008185
1984-08-29,,,0.256696492433548,0.25504001379013064,0.24758761674165722,0.24634550511837,0.2371541619300842,0.2441098295152187,0.26946894042193886
1984-08-30,,,0.253935694694519,0.2550400137901306,0.24924370199441906,0.24744954779744144,0.23759577900171278,0.24366819754242894,0.2691101167351007
1984-08-31,52.80292756870012,C,0.2484156489372253,0.25393600463867183,0.25089978277683256,0.24772553518414492,0.23781659513711925,0.2432265658676624,0.2687650931626558
1984-09-03,52.8009909841094,C,0.2484156489372253,0.25283199548721313,0.25227986574172967,0.24813957586884494,0.23798221141099926,0.2428401432931423,0.2684752734750509
1984-09-04,52.79958365449306,C,0.2511756122112274,0.251727819442749,0.2531078368425369,0.24869161471724505,0.2382582268118858,0.2426055265963077,0.2682199574261903
1984-09-05,52.798080558239384,C,0.2484156489372253,0.2500716507434845,0.2525558322668075,0.2492436550557613,0.2384790429472923,0.24238471165299413,0.2679025381058454
1984-09-06,52.79797586040471,C,0.253935694694519,0.2500716507434845,0.25255583226680756,0.24979564473032947,0.23892066001892087,0.2422743035852909,0.26761271901428696
1984-09-07,52.79858059321629,C,0.2511756122112274,0.25062364339828486,0.25227982401847837,0.24965764060616488,0.23925187587738034,0.24213629469275474,0.26739190258085727
1984-09-10,52.79895841959964,B,0.2511756122112274,0.2511756360530853,0.25200381577014924,0.24951963648200032,0.23963829129934308,0.2419982858002186,0.26714348666369914
1984-09-11,52.80023373679061,C,0.2594565749168396,0.2528318285942077,0.25227982401847837,0.24979568049311635,0.24002472609281536,0.2419982858002186,0.26696407504379743
1984-09-12,52.80210316367843,C,0.256696492433548,0.25448799729347227,0.25227982401847837,0.24993372038006778,0.2403559592366218,0.2419430847465992,0.26677086301147934
1984-09-13,52.80228855426078,C,0.253935694694519,0.25448799729347227,0.25227982401847837,0.2507617630064487,0.2406319764256477,0.24180506870150567,0.2665638469904661
1984-09-14,52.8056855514051,C,0.2649765014648437,0.25724817514419557,0.2539359092712402,0.2524178460240364,0.24129440963268275,0.24180506870150562,0.26641203500330446
1984-09-17,52.808901069285554,C,0.2649765014648437,0.2600083529949188,0.25559199452400205,0.25393593013286586,0.24201205760240552,0.24177746072411532,0.2662188226729631
1984-09-18,52.809385418882336,C,0.2622165977954864,0.26056035757064816,0.2566960930824279,0.2549019649624824,0.24267450749874112,0.2418050609529018,0.2659428038448095
1984-09-19,52.81034766882785,C,0.2622165977954864,0.2616643786430358,0.25807618796825404,0.2553160101175308,0.24328174263238903,0.24183266118168828,0.26570818893611425
1984-09-20,52.81220588087411,A,0.2635964751243591,0.26359653472900385,0.25904226601123803,0.25579904913902285,0.2440269890427589,0.24187406018376348,0.2655356768518686
1984-09-21,52.810179000869006,A,0.2622165977954864,0.2630445539951324,0.26014636456966395,0.2562130942940712,0.24463422417640682,0.24187406018376348,0.26535626538097856
1984-09-24,52.80805257253234,A,0.2594565749168396,0.2619405686855315,0.2609744608402252,0.2564891383051872,0.2451862588524818,0.24192926898598668,0.2651768537610769
1984-09-25,52.80666109015221,A,0.256696492433548,0.2608365476131439,0.260698452591896,0.2564891383051872,0.24573830664157864,0.24192926898598668,0.2650112465769052
1984-09-26,52.80526749614615,A,0.256696492433548,0.25973252654075624,0.260698452591896,0.2564891383051872,0.2462351396679878,0.24192926898598668,0.26484563939273353
1984-09-27,52.80319786095711,C,0.256696492433548,0.258352530002594,0.26097453236579893,0.25662717819213865,0.24673197269439695,0.24181886091828342,0.2646662277728319
1984-09-28,52.80200960625126,C,0.256696492433548,0.2572485089302063,0.26014653146266936,0.2570412203669548,0.24722880572080608,0.2417912600934505,0.26448681615293024
1984-10-01,52.80117675263359,B,0.256696492433548,0.256696492433548,0.2593185305595398,0.2574552625417709,0.24772563874721523,0.24170846000313756,0.2643074045330286
1984-10-02,52.79844769369239,B,0.2428959012031555,0.25393637418746945,0.2573864609003067,0.25704127699136736,0.24794645994901654,0.24148765400052066,0.2640175900608301
1984-10-03,52.79404541689386,B,0.2318548411130905,0.24896804392337799,0.2543502852320671,0.2562132366001606,0.24822247415781018,0.2411840364336967,0.26367257028818125
1984-10-04,52.78919904719316,B,0.2290941029787063,0.24344756603240966,0.2509000480175018,0.25497115701436995,0.24838807344436642,0.2409080125391483,0.26334134630858896
1984-10-05,52.784425155739115,B,0.2290941029787063,0.2379270881414413,0.24758779853582377,0.25386708155274385,0.24855367273092266,0.24065959662199016,0.26295491889119144
1984-10-08,52.78065424940102,B,0.2346148192882537,0.23351075351238246,0.2451036229729652,0.2530390419065952,0.24877448797225948,0.24043877989053722,0.2625960950553417
1984-10-09,52.779970142878135,B,0.2318548411130905,0.23130254149436946,0.24261945784091946,0.25165895521640774,0.24905050218105312,0.24027317181229588,0.2622372744232416
1984-10-10,52.77961303303447,B,0.2221940904855728,0.22937039136886592,0.23916921764612192,0.24993383511900896,0.24896770089864728,0.24006615370512005,0.2618163469433784
