Date,GRADE,GPS,KEYS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2017-03-21,56.63837198758233,A,36.61000061035156,38.512000274658206,38.40800018310547,38.13899974822998,37.455399932861326,36.68189990997315,33.46114998817444
2017-03-22,55.885580758945736,P,36.16999816894531,37.933999633789064,38.23499984741211,38.04149971008301,37.44879989624023,36.72379989624024,33.49279997825622
2017-03-23,55.39451918103716,P,37.20000076293945,37.55,38.15299987792969,38.01349983215332,37.4657999420166,36.77599990844727,33.531349983215335
2017-03-24,54.81784758762492,P,36.810001373291016,37.10800018310547,37.94799995422363,37.97649993896484,37.463399963378905,36.82589992523194,33.567099990844724
2017-03-27,54.144802119313,P,36.52000045776367,36.662000274658205,37.7560001373291,37.92199993133545,37.45519996643066,36.858499946594236,33.59744998931885
2017-03-28,54.28231705046738,P,36.720001220703125,36.684000396728514,37.59800033569336,37.87800006866455,37.471999969482425,36.89359996795654,33.630749998092654
2017-03-29,54.438157362850404,P,36.369998931884766,36.72400054931641,37.329000091552736,37.795000076293945,37.48139991760254,36.91949996948242,33.66059999465942
2017-03-30,54.27510375366584,P,36.59000015258789,36.6020004272461,37.07600021362305,37.72850017547607,37.49859992980957,36.94609996795654,33.68839999198914
2017-03-31,54.16332371510571,P,36.13999938964844,36.46800003051758,36.78800010681152,37.621500205993655,37.498199920654294,36.961799964904785,33.72079998970032
2017-04-03,54.234835096775555,P,36.20000076293945,36.40400009155273,36.53300018310547,37.535000228881835,37.496199951171874,36.97579998016357,33.75934999465942
2017-04-04,54.1210205808812,P,36.2400016784668,36.30800018310547,36.49600028991699,37.45200023651123,37.48199996948242,36.98689998626709,33.79590000152588
2017-04-05,54.18152902697924,P,36.2599983215332,36.28600006103515,36.505000305175784,37.37000007629395,37.452999954223635,36.99839996337891,33.83179999351501
2017-04-06,54.251198103071886,P,36.43999862670898,36.25599975585938,36.42900009155274,37.29099998474121,37.43699989318848,37.01059993743897,33.86854998588562
2017-04-07,54.294498323176576,P,35.939998626708984,36.215999603271484,36.34199981689453,37.14499988555908,37.41559989929199,37.01109992980957,33.903599977493286
2017-04-10,54.21759822192674,P,35.689998626708984,36.11399917602539,36.25899963378906,37.007499885559085,37.389599838256835,37.00899990081787,33.93739996910095
2017-04-11,54.07803644904954,P,35.790000915527344,36.0239990234375,36.16599960327149,36.88199996948242,37.3639998626709,37.000899925231934,33.974399976730346
2017-04-12,53.772175163211195,B,35.380001068115234,35.847999572753906,36.06699981689453,36.69799995422363,37.33719985961914,36.9781999206543,34.010049982070925
2017-04-13,53.45777079549769,B,35.29999923706055,35.619999694824216,35.9379997253418,36.50699996948242,37.32059982299805,36.95469989776611,34.045649976730346
2017-04-14,53.2557318272365,B,35.29999923706055,35.491999816894534,35.85399971008301,36.32099990844726,37.279599838256836,36.92509990692139,34.07704997062683
2017-04-17,53.326823453584716,B,35.95000076293945,35.544000244140626,35.82899971008301,36.18099994659424,37.264999847412106,36.904799919128415,34.1141499710083
2017-04-18,53.449867204879205,B,35.77000045776367,35.54000015258789,35.781999588012695,36.138999938964844,37.2489998626709,36.88989994049072,34.148499975204466
2017-04-19,53.98123788613057,B,36.619998931884766,35.7879997253418,35.81799964904785,36.161499977111816,37.2373998260498,36.88779991149902,34.18799997329712
2017-04-20,54.544805000141004,B,36.70000076293945,36.06800003051758,35.8439998626709,36.13649997711182,37.23159980773926,36.89989990234375,34.22709998130799
2017-04-21,54.93044309788733,B,35.880001068115234,36.184000396728514,35.83800010681152,36.089999961853025,37.19659980773926,36.90519992828369,34.26099998474121
2017-04-24,55.34155814894735,A,37.0099983215332,36.395999908447266,35.97000007629394,36.1144998550415,37.18839981079102,36.91689990997315,34.29944997787476
2017-04-25,55.86674323115178,A,37.75,36.79199981689453,36.16599998474121,36.165999794006346,37.19439979553223,36.9306999206543,34.341899976730346
2017-04-26,56.089222889229184,A,37.84999847412109,37.0379997253418,36.4129997253418,36.239999771118164,37.189399795532225,36.94289989471436,34.38254997253418
2017-04-27,56.32131894445812,A,37.97999954223633,37.29399948120117,36.680999755859375,36.309499740600586,37.18459976196289,36.95319988250733,34.42484996795654
2017-04-28,56.67783036803748,A,37.43000030517578,37.603999328613284,36.893999862670896,36.373999786376956,37.1747998046875,36.95629989624023,34.46269996643066
2017-05-01,56.747609504039836,A,37.77000045776367,37.75599975585938,37.07599983215332,36.45249977111816,37.17179985046387,36.962799911499026,34.5041499710083
2017-05-02,56.614274966468024,A,37.880001068115234,37.78199996948242,37.28699989318848,36.53449974060059,37.16859985351562,36.970099906921384,34.54519997596741
2017-05-03,56.54543086350714,A,38.13999938964844,37.84000015258789,37.43899993896484,36.628499794006345,37.1689998626709,36.98799991607666,34.58709997177124
2017-05-04,56.53338550773787,A,38.45000076293945,37.934000396728514,37.613999938964845,36.72899990081787,37.182799911499025,37.00739994049072,34.631499977111815
2017-05-05,56.84151415810836,A,38.91999816894531,38.23199996948242,37.91799964904785,36.87799987792969,37.21019989013672,37.03359992980957,34.67989996910095
2017-05-08,57.137844411455085,A,39.040000915527344,38.486000061035156,38.12099990844727,37.04549999237061,37.23879989624024,37.06509994506836,34.7291499710083
2017-05-09,57.45261401259609,A,39.130001068115234,38.736000061035156,38.25900001525879,37.2125,37.26939994812012,37.09649993896485,34.78379997253418
2017-05-10,57.7258217724758,A,39.209999084472656,38.95,38.39500007629395,37.40399990081787,37.29299995422363,37.12709991455078,34.836799964904785
2017-05-11,57.87364642085075,A,39.08000183105469,39.07600021362305,38.505000305175784,37.59300003051758,37.31620002746582,37.1557999420166,34.88974997520447
2017-05-12,57.697519780948426,A,38.97999954223633,39.08800048828125,38.660000228881835,37.77700004577637,37.33020004272461,37.176899948120116,34.93999997138977
2017-05-15,57.57138643313766,A,39.22999954223633,39.126000213623044,38.8060001373291,37.94099998474121,37.35620002746582,37.20049995422363,34.99149996757507
2017-05-16,57.4106446577137,A,39.08000183105469,39.11600036621094,38.92600021362305,38.10650005340576,37.37980003356934,37.22129997253418,35.04294997215271
2017-05-17,56.883045015525305,A,37.84000015258789,38.842000579833986,38.89600028991699,38.16750011444092,37.37860000610352,37.235099983215335,35.08699996948242
2017-05-18,56.282505294318646,A,37.45000076293945,38.51600036621094,38.79600028991699,38.20500011444092,37.36720001220703,37.24329998016358,35.12819997787476
2017-05-19,55.7555523521433,P,37.4900016784668,38.21800079345703,38.65300064086914,38.2855001449585,37.33980003356933,37.2525,35.16904998779297
2017-05-22,55.174844777170954,P,37.63999938964844,37.900000762939456,38.51300048828125,38.317000198364255,37.323800048828126,37.263199996948245,35.20889998435974
2017-05-23,54.598240817764285,P,37.560001373291016,37.59600067138672,38.35600051879883,38.30750026702881,37.30900009155273,37.276000022888184,35.24869998931885
2017-05-24,54.569421978884314,P,38.06999969482422,37.64200057983398,38.242000579833984,38.31850032806396,37.2892000579834,37.28790000915527,35.29064998626709
2017-05-25,54.75739534638118,P,38.2400016784668,37.800000762939455,38.1580005645752,38.33150043487549,37.27160011291504,37.30580001831055,35.334799995422365
2017-05-26,54.99375455662474,P,38.36000061035156,37.97400054931641,38.09600067138672,38.37800045013428,37.25840011596679,37.327400016784665,35.37564999580383
2017-05-29,55.233816638097004,A,38.36000061035156,38.11800079345703,38.00900077819824,38.407500457763675,37.25060012817383,37.35000003814697,35.415950002670286
2017-05-30,55.77982926779752,A,39.09999847412109,38.42600021362304,38.01100044250488,38.46850032806397,37.30040008544922,37.377900009155276,35.45999999046326
2017-05-31,56.07826088720032,A,38.63999938964844,38.54000015258789,38.091000366210935,38.493500328063966,37.34980010986328,37.399300003051756,35.50434998512268
2017-06-01,56.360824451562685,A,39.08000183105469,38.70800018310547,38.25400047302246,38.525000381469724,37.38740013122558,37.426600036621096,35.54984999656677
2017-06-02,56.73165531951823,A,39.7599983215332,38.987999725341794,38.481000137329104,38.56700038909912,37.44640007019043,37.45490001678467,35.5984499835968
2017-06-05,57.1667028246924,A,39.91999816894531,39.29999923706055,38.70900001525879,38.61100025177002,37.514400024414066,37.484799995422364,35.64674997329712
2017-06-06,57.383772073122934,A,40.25,39.529999542236325,38.97799987792969,38.667000198364256,37.585,37.52849998474121,35.69569997787475
2017-06-07,57.2647748701927,A,38.619998931884766,39.52599945068359,39.03299980163574,38.63750019073486,37.63,37.55569995880127,35.7366499710083
2017-06-08,56.94709221270876,A,38.29999923706055,39.369998931884766,39.03899955749512,38.59850006103515,37.66419998168945,37.58139995574951,35.77519996643066
2017-06-09,56.273675389267346,P,37.63999938964844,38.94599914550781,38.9669994354248,38.531500053405765,37.69419998168945,37.596199951171876,35.81119996070862
2017-06-12,55.37124707799641,P,37.0,38.36199951171875,38.83099937438965,38.420000076293945,37.710199966430665,37.60319995880127,35.84399995803833
2017-06-13,54.23890249194926,P,36.59999847412109,37.63199920654297,38.58099937438965,38.295999908447264,37.71739990234375,37.59969993591309,35.87499995231629
2017-06-14,53.63496255379133,P,36.34000015258789,37.17599945068359,38.350999450683595,38.22099990844727,37.71899993896484,37.585999946594235,35.90469995498657
2017-06-15,53.23111431324318,P,36.52999877929688,36.82199935913086,38.09599914550781,38.17499980926514,37.720799942016605,37.57889991760254,35.93549994468689
2017-06-16,53.474890812682595,P,37.97999954223633,36.88999938964844,37.917999267578125,38.199499702453615,37.761599960327146,37.58859992980957,35.97774993896484
2017-06-19,53.93737472790834,P,37.9900016784668,37.087999725341795,37.724999618530276,38.21699981689453,37.807600021362305,37.59859992980957,36.01624994277954
2017-06-20,54.590803282407535,P,37.95000076293945,37.35800018310547,37.494999694824216,38.23649978637695,37.850800018310544,37.60739994049072,36.05709994316101
2017-06-21,55.22051376866736,A,37.84999847412109,37.65999984741211,37.41799964904785,38.2254997253418,37.90019996643066,37.618699913024905,36.099399938583375
2017-06-22,55.83983753286685,A,38.09999847412109,37.97399978637695,37.3979995727539,38.21849956512451,37.956199951171875,37.63839988708496,36.1399999332428
2017-06-23,55.98738831224481,A,38.27999877929688,38.033999633789065,37.46199951171875,38.21449947357178,38.0157999420166,37.64769989013672,36.185149927139285
2017-06-26,56.08005486013649,P,38.16999816894531,38.06999893188477,37.57899932861328,38.20499935150146,38.060199890136715,37.662599868774414,36.222749919891356
2017-06-27,56.20025693998412,A,38.33000183105469,38.145999145507815,37.75199966430664,38.16649951934814,38.11139991760254,37.68019989013672,36.26109992980957
2017-06-28,56.383948855984706,A,38.959999084472656,38.36799926757813,38.01399955749512,38.18249950408936,38.1581999206543,37.697799873352054,36.30054992675781
2017-06-29,56.34686777760558,A,38.59999847412109,38.46799926757812,38.220999526977536,38.15849933624268,38.19619987487793,37.713899841308596,36.33534992218018
2017-06-30,56.32394430509114,A,38.93000030517578,38.597999572753906,38.315999603271486,38.1169994354248,38.25719985961914,37.7268998336792,36.372649927139285
2017-07-03,56.257008703831495,A,38.709999084472656,38.705999755859374,38.38799934387207,38.05649948120117,38.29119987487793,37.73979984283447,36.41134992599487
2017-07-04,56.095604526515764,A,38.709999084472656,38.78199920654297,38.46399917602539,37.979499435424806,38.310399856567386,37.7523998260498,36.44914992332458
2017-07-05,55.901210672420234,A,39.150001525878906,38.81999969482422,38.59399948120117,38.00599956512451,38.33639991760254,37.76289985656738,36.48614993095398
2017-07-06,55.779084745558414,A,38.68999862670898,38.837999725341795,38.65299949645996,38.025499534606936,38.35059989929199,37.76759983062744,36.52409992218018
2017-07-07,56.05507491300531,A,40.06999969482422,39.065999603271486,38.83199958801269,38.146999549865725,38.40339988708496,37.78909984588623,36.56599991798401
2017-07-10,56.56949140574392,A,40.4900016784668,39.422000122070315,39.06399993896484,38.32149963378906,38.45779991149902,37.81479988098145,36.611699924468994
2017-07-11,57.10613294607398,A,40.34000015258789,39.74800033569336,39.26499977111816,38.508499717712404,38.50699989318848,37.837799873352054,36.65699992179871
2017-07-12,57.61076891653366,A,40.95000076293945,40.10800018310547,39.46399993896485,38.73899974822998,38.5631999206543,37.8660998916626,36.70394992828369
2017-07-13,58.3392786293709,A,41.31999969482422,40.63400039672852,39.736000061035156,38.978499794006346,38.62059989929199,37.90169990539551,36.752849922180175
2017-07-14,58.57960504965763,A,41.61000061035156,40.94200057983399,40.00400009155273,39.15999984741211,38.67439994812012,37.942299919128416,36.80449992179871
2017-07-17,58.720854923972325,A,41.95000076293945,41.23400039672852,40.32800025939942,39.35799980163574,38.73259994506836,37.9856999206543,36.857199926376346
2017-07-18,58.846336021926504,A,41.70000076293945,41.50600051879883,40.627000427246095,39.54549980163574,38.78399993896485,38.02669994354248,36.909899930953976
2017-07-19,58.86668764287564,A,41.93999862670898,41.70400009155273,40.9060001373291,39.749999809265134,38.83859992980957,38.0657999420166,36.963349924087524
2017-07-20,58.702383846353285,A,41.79999923706055,41.8,41.21700019836426,39.9349998474121,38.89299987792968,38.104599952697754,37.01574992179871
2017-07-21,58.57917532454769,A,41.970001220703125,41.87200012207031,41.407000350952146,40.11949996948242,38.95279991149902,38.14149997711181,37.06759992599487
2017-07-24,58.490853942444026,A,42.5,41.98199996948242,41.60800018310547,40.33600006103515,39.01819992065429,38.18719997406006,37.12184992790222
2017-07-25,58.55473281165891,A,42.83000183105469,42.20800018310547,41.85700035095215,40.56100006103515,39.09319992065429,38.23649997711182,37.17629993438721
2017-07-26,58.501175289196084,A,42.52999877929688,42.32600021362305,42.01500015258789,40.73950004577637,39.18699989318848,38.282799949646,37.226399936676025
2017-07-27,58.424265287564346,A,42.220001220703125,42.41000061035156,42.10500030517578,40.92050018310547,39.28239990234375,38.32479995727539,37.27419994354248
2017-07-28,58.27937583049067,A,41.91999816894531,42.4,42.136000061035155,41.070000076293944,39.37099983215332,38.35539993286133,37.32134992599487
2017-07-31,57.8976824667885,A,41.59000015258789,42.21800003051758,42.1,41.214000129699706,39.44999984741211,38.38689994812012,37.36404993057251
2017-08-01,57.518842004307125,A,41.9900016784668,42.05,42.12900009155273,41.378000259399414,39.53859985351563,38.42379997253418,37.409599933624264
2017-08-02,57.14743317333611,A,41.68999862670898,41.88199996948242,42.104000091552734,41.50500011444091,39.61099983215332,38.45009994506836,37.45429992675781
2017-08-03,56.87525540153052,P,41.650001525878906,41.76800003051758,42.08900032043457,41.65300025939941,39.679199829101556,38.4753999710083,37.498099937438965
2017-08-04,56.75039341239281,P,41.880001068115234,41.76000061035156,42.08000030517578,41.743500328063966,39.749599838256835,38.50399997711182,37.54344993591309
2017-08-07,56.99806988349891,A,42.84000015258789,42.01000061035156,42.11400032043457,41.86100025177002,39.83919982910156,38.544899978637694,37.59364994049072
2017-08-08,57.113754282855155,A,42.75,42.162000274658205,42.106000137329104,41.981500244140626,39.912199859619136,38.60629997253418,37.644099941253664
2017-08-09,57.2876748000665,A,42.290000915527344,42.28200073242188,42.08200035095215,42.04850025177002,39.98519989013671,38.6675,37.69564994812012
2017-08-10,57.116878756467464,A,41.25,42.20200042724609,41.98500022888184,42.04500026702881,40.02859985351562,38.7079999923706,37.74199995040894
2017-08-11,56.982235048250594,A,41.4900016784668,42.124000549316406,41.94200057983399,42.03900032043457,40.06319992065429,38.75479999542236,37.79034996032715
2017-08-14,56.5897429291583,P,41.77999877929688,41.912000274658205,41.96100044250488,42.03050022125244,40.10039993286133,38.8073999786377,37.83294996261597
2017-08-15,56.15257228214107,P,41.58000183105469,41.67800064086914,41.92000045776367,42.0245002746582,40.12699996948242,38.85599998474121,37.874799976348875
2017-08-16,55.92533641877652,P,41.790000915527344,41.57800064086914,41.930000686645506,42.017000389099124,40.190400009155276,38.91020000457764,37.91484998703003
2017-08-17,55.84411664311737,P,40.83000183105469,41.49400100708008,41.84800071716309,41.96850051879883,40.24100006103516,38.95260002136231,37.94934999465942
2017-08-18,55.58649877192847,P,40.38999938964844,41.274000549316405,41.69900054931641,41.88950042724609,40.29600006103516,38.995100021362305,37.978449993133545
2017-08-21,55.144890939842874,P,39.91999816894531,40.902000427246094,41.407000350952146,41.76050033569336,40.35440002441406,39.03229999542236,38.00404998779297
2017-08-22,54.87767433441289,P,40.290000915527344,40.64400024414063,41.161000442504886,41.633500289916995,40.42820007324219,39.07279998779297,38.029849987030026
2017-08-23,54.27743225992982,P,39.43000030517578,40.172000122070315,40.875000381469725,41.47850036621094,40.490000076293946,39.1045000076294,38.05144998550415
2017-08-24,54.058295214714,P,39.7599983215332,39.95799942016602,40.726000213623045,41.35550022125244,40.55460006713867,39.13770000457764,38.0741499710083
2017-08-25,53.97175602053829,P,39.81999969482422,39.84399948120117,40.55900001525879,41.25050029754639,40.59140007019043,39.17650001525879,38.09379997253418
2017-08-28,54.14508250611777,P,39.86000061035156,39.831999969482425,40.36700019836426,41.16400032043457,40.628800048828126,39.218200035095215,38.113599967956546
2017-08-29,54.05294355156988,P,39.45000076293945,39.66399993896484,40.15400009155273,41.037000274658205,40.65880004882813,39.25480003356934,38.12784997940064
2017-08-30,54.40089621951085,P,40.20000076293945,39.81800003051758,39.99500007629395,40.962500381469724,40.70580009460449,39.30300003051758,38.140599975585936
2017-08-31,54.73337573614702,P,40.86000061035156,40.03800048828125,39.99799995422363,40.92300033569336,40.7610001373291,39.35860004425049,38.1566499710083
2017-09-01,54.97481833822317,P,40.54999923706055,40.184000396728514,40.013999938964844,40.856500244140626,40.80640014648438,39.41110004425049,38.16809997558594
2017-09-04,55.134439240326856,P,40.54999923706055,40.322000122070314,40.077000045776366,40.74200019836426,40.85400016784668,39.4571000289917,38.180949974060056
2017-09-05,55.335127506893315,P,39.970001220703125,40.42600021362305,40.045000076293945,40.603000259399415,40.88680015563965,39.499100036621094,38.19449998855591
2017-09-06,55.30769859405826,A,40.11000061035156,40.40800018310547,40.113000106811526,40.49400024414062,40.90980018615723,39.53400005340576,38.21089998245239
2017-09-07,55.104546673969175,A,40.08000183105469,40.252000427246095,40.14500045776367,40.43550033569336,40.9394002532959,39.56780006408692,38.23384998321533
2017-09-08,54.896667405436425,P,39.619998931884766,40.066000366210936,40.125000381469725,40.34200019836426,40.95320022583008,39.60520004272461,38.25519998550415
2017-09-11,54.76471055684277,P,39.9900016784668,39.954000854492186,40.13800048828125,40.25250034332275,40.97880027770996,39.63500007629395,38.275949993133544
2017-09-12,54.953769866544064,P,40.59999847412109,40.08000030517578,40.253000259399414,40.20350017547607,41.01660026550293,39.66350006103516,38.29709999084473
2017-09-13,55.06261119353821,P,40.70000076293945,40.19800033569336,40.30300025939941,40.14900016784668,41.04760025024414,39.69200008392334,38.317449989318845
2017-09-14,55.23139342522985,A,40.95000076293945,40.37200012207031,40.3120002746582,40.15500011444092,41.09280029296875,39.72170009613037,38.33744998931885
2017-09-15,55.64547382675365,A,41.369998931884766,40.72200012207031,40.39400024414063,40.204000091552736,41.11880027770996,39.76110008239746,38.35869998931885
2017-09-18,56.05422926607353,A,41.619998931884766,41.04799957275391,40.501000213623044,40.28900012969971,41.14140022277832,39.79960006713867,38.381199989318844
2017-09-19,56.158217609718264,A,41.33000183105469,41.194000244140625,40.637000274658206,40.341000175476076,41.161200256347655,39.83410007476807,38.402099990844725
2017-09-20,56.14623769904935,A,40.58000183105469,41.17000045776367,40.684000396728514,40.39850025177002,41.15380027770996,39.85850009918213,38.42325000762939
2017-09-21,55.997066487271574,A,40.59000015258789,41.09800033569336,40.73500022888184,40.44000034332275,41.13920028686523,39.87990009307861,38.443650016784666
2017-09-22,55.65342794307973,A,40.5,40.9240005493164,40.82300033569336,40.47400035858154,41.1170002746582,39.89570011138916,38.464650020599365
2017-09-25,55.08204556284878,A,39.95000076293945,40.59000091552734,40.819000244140625,40.47850036621094,41.077000274658204,39.90480010986328,38.48495002746582
2017-09-26,54.57609432422308,A,39.7599983215332,40.27600021362305,40.73500022888184,40.49400024414062,41.03820022583008,39.91110008239746,38.503800010681154
2017-09-27,54.52518336288821,A,40.84000015258789,40.327999877929685,40.74900016784668,40.52600021362305,41.01620025634766,39.92740009307861,38.5272500038147
2017-09-28,54.627207663536474,A,41.369998931884766,40.48399963378906,40.79099998474121,40.551500129699704,41.00760025024414,39.95030006408692,38.55305000305176
2017-09-29,54.83209987790636,P,41.65999984741211,40.715999603271484,40.820000076293944,40.60700016021728,41.00140022277832,39.97710006713867,38.577000007629394
2017-10-02,55.370549214602086,A,42.209999084472656,41.167999267578125,40.87900009155273,40.69000015258789,40.99560020446777,40.00690006256104,38.60370000839234
2017-10-03,56.006697768917434,A,42.25,41.66599960327149,40.97099990844727,40.80400009155274,40.98400016784668,40.03860004425049,38.629950008392335
2017-10-04,56.45678292361302,A,42.54999923706055,42.007999420166016,41.16799964904785,40.92600002288818,40.98440017700195,40.085700035095215,38.660400009155275
2017-10-05,56.646827558539734,A,42.0099983215332,42.135999298095705,41.30999946594238,41.02249984741211,40.980200119018555,40.13130001068115,38.687299995422364
2017-10-06,56.74464232637581,A,41.79999923706055,42.16399917602539,41.439999389648435,41.1314998626709,40.97780014038086,40.17439998626709,38.713449993133544
2017-10-09,56.66660910093856,A,41.7599983215332,42.0739990234375,41.62099914550781,41.21999969482422,40.98120010375977,40.21559997558594,38.73939998626709
2017-10-10,56.61102764524344,A,42.16999816894531,42.05799865722656,41.861999130249025,41.29849967956543,40.984800033569336,40.26169994354248,38.76884998321533
2017-10-11,56.40934425853203,A,42.369998931884766,42.02199859619141,42.01499900817871,41.3819995880127,40.99840003967285,40.304699935913085,38.79629997253418
2017-10-12,56.41592318963479,A,42.52999877929688,42.12599868774414,42.13099899291992,41.460999488830566,41.015999984741214,40.34759990692139,38.82669996261597
2017-10-13,56.48331607068098,A,42.720001220703125,42.30999908447266,42.236999130249025,41.528499603271484,41.03279998779297,40.391199913024906,38.859299964904785
2017-10-16,56.454454235475225,A,42.5,42.45799942016602,42.265999221801756,41.572499656677245,41.02599998474121,40.43259990692139,38.89129997253418
2017-10-17,56.305153662850444,A,42.5,42.523999786376955,42.290999221801755,41.63099956512451,41.02099998474121,40.46659992218017,38.922249965667724
2017-10-18,56.32957993468446,A,42.84999847412109,42.619999694824216,42.32099914550781,41.744499397277835,41.032199935913084,40.508699913024905,38.95399995803833
2017-10-19,56.32585133050847,A,42.75,42.66399993896484,42.39499931335449,41.852499389648436,41.062199935913085,40.54539989471436,38.98599996566772
2017-10-20,56.288924827302644,A,42.86000061035156,42.69199981689453,42.500999450683594,41.970499420166014,41.08959991455078,40.57639991760254,39.0156499671936
2017-10-23,56.32374533716891,A,42.52999877929688,42.69799957275391,42.57799949645996,42.09949932098389,41.10459991455078,40.602499923706056,39.043649959564206
2017-10-24,56.52983801004185,A,42.9900016784668,42.795999908447264,42.65999984741211,42.260999488830564,41.13279991149902,40.62989994049072,39.07919996261597
2017-10-25,56.582811730973475,A,43.06999969482422,42.84000015258789,42.72999992370605,42.37249946594238,41.15839988708496,40.67439994812012,39.11504995346069
2017-10-26,56.613462264918404,A,42.9900016784668,42.88800048828125,42.77600021362305,42.45349960327148,41.2015998840332,40.72129997253418,39.15134996414184
2017-10-27,56.98334591502721,A,44.290000915527344,43.1740005493164,42.93300018310547,42.58499965667725,41.27959991455078,40.787799987792965,39.191999969482424
2017-10-30,57.43573756378842,A,44.25,43.518000793457034,43.10800018310547,42.68699970245361,41.36619995117187,40.86029998779297,39.23174997329712
2017-10-31,57.813423706770465,A,44.66999816894531,43.854000091552734,43.325,42.80799961090088,41.453799896240234,40.94099998474121,39.270349960327145
2017-11-01,58.173340148399085,A,44.56999969482422,44.15400009155273,43.49700012207031,42.908999633789065,41.556599884033204,41.02329998016357,39.30464996337891
2017-11-02,58.516178327460786,A,44.36000061035156,44.427999877929686,43.65800018310547,43.02649974822998,41.64859992980957,41.10159999847412,39.34024995803833
2017-11-03,58.51603615571111,A,44.77999877929688,44.5259994506836,43.85,43.1754997253418,41.74779991149902,41.16959999084472,39.379099960327146
2017-11-06,58.58921760257198,A,45.08000183105469,44.69199981689453,44.10500030517578,43.34149990081788,41.852199935913085,41.24049999237061,39.41954996109009
2017-11-07,58.62868736003471,A,45.40999984741211,44.84000015258789,44.34700012207031,43.50349998474122,41.97139991760254,41.31509998321533,39.46124996185303
2017-11-08,58.69224155843495,A,45.38999938964844,45.00400009155273,44.579000091552736,43.6545000076294,42.075199890136716,41.39049999237061,39.50459995269775
2017-11-09,58.53624323529993,A,44.47999954223633,45.02799987792969,44.72799987792969,43.75200004577637,42.147599868774414,41.454300003051756,39.54634994506836
2017-11-10,58.27791019690435,A,44.560001373291016,44.98400039672852,44.75499992370605,43.844000053405765,42.22779991149903,41.5171000289917,39.582399959564206
2017-11-13,57.8679375935667,A,44.31999969482422,44.831999969482425,44.761999893188474,43.935000038146974,42.30319992065429,41.578600044250486,39.62059995651245
2017-11-14,57.32173821997268,A,44.0,44.55,44.695000076293944,44.01000003814697,42.383799896240234,41.63530002593994,39.65774995803833
2017-11-15,56.64308144301654,A,43.58000183105469,44.18800048828125,44.596000289916994,44.04650020599366,42.4531999206543,41.68150005340576,39.689649963378905
2017-11-16,56.386455831575724,P,43.900001525878906,44.072000885009764,44.55000038146973,44.1040002822876,42.52959991455078,41.734500083923336,39.72419996261597
2017-11-17,56.12806843710121,P,43.619998931884766,43.88400039672852,44.434000396728514,44.142000198364265,42.609599914550785,41.78140007019043,39.754149951934814
2017-11-20,56.0388363949913,P,44.0099983215332,43.822000122070314,44.327000045776366,44.216000175476076,42.68999984741211,41.83440006256104,39.78709995269775
2017-11-21,56.32175281184649,P,45.150001525878906,44.05200042724609,44.30100021362305,44.32400016784668,42.780999908447264,41.8988000869751,39.82559995651245
2017-11-22,56.76865323685505,A,45.18999862670898,44.373999786376956,44.2810001373291,44.430000114440915,42.87079986572266,41.959200057983395,39.86104995727539
2017-11-23,57.06665424271258,A,45.18999862670898,44.631999206542964,44.352000045776364,44.53999996185302,42.955599822998046,42.0242000579834,39.89589994430542
2017-11-24,57.4290156657018,A,45.34000015258789,44.97599945068359,44.429999923706056,44.59249992370606,43.03499984741211,42.07690006256104,39.93299995422363
2017-11-27,57.52051743223506,A,44.880001068115234,45.14999999999999,44.486000061035156,44.623999977111815,43.10019989013672,42.12080005645752,39.96779996871948
2017-11-28,57.23430601781956,A,44.709999084472656,45.061999511718746,44.55699996948242,44.626000022888185,43.16779983520508,42.164500045776364,40.00114995956421
2017-11-29,56.55226105802877,A,43.09999847412109,44.64399948120117,44.50899963378906,44.55249996185303,43.218199768066405,42.18600002288818,40.02604995727539
2017-11-30,55.93416697357899,P,43.5,44.305999755859375,44.46899948120117,44.50949993133545,43.276399765014645,42.20780002593994,40.054749965667725
2017-12-01,55.34335040169508,P,43.459999084472656,43.92999954223633,44.45299949645996,44.44349994659423,43.335599746704105,42.22630001068115,40.08429996490479
2017-12-04,54.500486107125106,P,41.900001525878906,43.33399963378906,44.241999816894534,44.284499931335446,43.37459976196289,42.225800018310544,40.105749969482424
2017-12-05,53.79804800738916,P,42.18999862670898,42.82999954223633,43.94599952697754,44.123499870300286,43.423199768066404,42.23069999694824,40.128699970245364
2017-12-06,53.517011644176414,P,42.08000183105469,42.626000213623044,43.63499984741211,43.9579999923706,43.447999801635746,42.2321000289917,40.14894998550415
2017-12-07,53.31286063040304,P,42.720001220703125,42.470000457763675,43.388000106811525,43.87000007629394,43.47499984741211,42.24130004882812,40.17295000076294
2017-12-08,53.26697160139355,P,43.34999847412109,42.44800033569336,43.18899993896484,43.809499931335445,43.50879981994629,42.2551000213623,40.19829999923706
2017-12-11,53.457254127028534,P,42.22999954223633,42.513999938964844,42.92399978637695,43.70499992370605,43.50919982910156,42.25240001678467,40.21979999542236
2017-12-12,53.568165637328946,P,42.02999877929688,42.48199996948242,42.655999755859376,43.606499862670894,43.5047998046875,42.24439998626709,40.24044998168945
2017-12-13,53.708493699078495,P,41.81999969482422,42.42999954223633,42.52799987792969,43.51849975585937,43.49019981384277,42.23729999542236,40.260049972534176
