Date,GRADE,GPS,TFC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2003-07-16,64.3025830815045,A,15.625884056091309,15.847158813476563,15.830864810943604,15.717866468429566,15.478178691864013,15.021552562713623,15.489175472259522
2003-07-17,63.944877892794786,P,15.37547206878662,15.757921981811524,15.79028491973877,15.699606704711915,15.491898517608643,15.028289184570312,15.492745385169982
2003-07-18,63.65432262502051,P,15.66230583190918,15.708748626708985,15.778388404846192,15.69478635787964,15.506572895050049,15.038117656707763,15.495220050811767
2003-07-21,63.1635321760038,P,15.580350875854492,15.623152542114259,15.749725532531738,15.695793771743775,15.51635976791382,15.04851273536682,15.496752490997315
2003-07-22,63.07780788800634,P,15.794349670410156,15.607672500610352,15.744717597961426,15.70953140258789,15.531328945159911,15.063149347305298,15.49673677444458
2003-07-23,63.1310326279174,P,15.7214937210083,15.62679443359375,15.736976623535156,15.72503981590271,15.546826114654541,15.074642896652222,15.497776761054993
2003-07-24,63.38175637304149,P,15.6759672164917,15.686893463134766,15.722407722473145,15.731730270385743,15.562044219970703,15.086262397766113,15.496947283744811
2003-07-25,63.65982325181534,A,15.994674682617188,15.753367233276368,15.731057929992676,15.760672235488892,15.584358463287353,15.09932514190674,15.497467274665832
2003-07-28,64.0469557016773,A,15.944600105285645,15.826217079162598,15.724684810638427,15.784177780151367,15.61144588470459,15.116313829421998,15.497182188034058
2003-07-29,64.11757294446586,A,15.826217651367188,15.832590675354004,15.720131587982177,15.785748624801636,15.635714416503907,15.13444369316101,15.496660227775573
2003-07-30,64.23857671810859,A,15.880853652954102,15.864462661743165,15.745628547668456,15.788246679306031,15.659180927276612,15.15396954536438,15.495767979621887
2003-07-31,64.4050246737672,A,15.8899564743042,15.907260513305664,15.797076988220216,15.793680953979493,15.68328067779541,15.169070329666138,15.495653462409972
2003-08-01,64.21543925649452,A,15.817103385925291,15.871746253967284,15.812556743621826,15.795472574234008,15.705111141204833,15.183755588531493,15.493909950256347
2003-08-04,64.04331497611044,A,15.89451789855957,15.86172981262207,15.843973445892335,15.796849489212036,15.728489894866943,15.195503778457642,15.492486972808837
2003-08-05,63.77547889457825,A,15.630437850952148,15.822573852539062,15.827582263946534,15.786149930953979,15.741714763641358,15.204655933380128,15.48998766899109
2003-08-06,63.53272659021996,P,15.785240173339844,15.80345115661621,15.833956909179687,15.785466766357422,15.756772499084473,15.21549023628235,15.487485761642455
2003-08-07,63.41783428738186,P,15.958250999450684,15.817110061645508,15.862185287475587,15.792296504974365,15.7759220123291,15.22885944366455,15.486847376823425
2003-08-08,63.42156810507034,A,16.0493106842041,15.86355152130127,15.867648887634278,15.799353408813477,15.788410987854004,15.24027765274048,15.484578652381897
2003-08-11,63.36879107491057,A,16.01288414001465,15.887224769592285,15.874477291107178,15.799581050872803,15.79818645477295,15.25633955001831,15.481795010566712
2003-08-12,63.716473846463195,A,16.16314125061035,15.993765449523925,15.908169651031494,15.814150619506837,15.808350296020508,15.272294311523437,15.479407649040223
2003-08-13,63.86539326154471,A,16.053865432739258,16.047490501403807,15.92547082901001,15.835549688339233,15.810102787017822,15.28890009880066,15.47787169933319
2003-08-14,64.11138286607809,A,16.35436248779297,16.126712799072266,15.971911430358887,15.884494209289551,15.81732406616211,15.308868503570556,15.480434198379516
2003-08-15,64.45070434753477,A,16.39078712463379,16.195008087158204,16.029279804229738,15.920918273925782,15.828521957397461,15.329290599822999,15.484199438095093
2003-08-18,64.94056061676851,A,16.481847763061523,16.28880081176758,16.088012790679933,15.965993118286132,15.845330696105957,15.35357437133789,15.489063396453858
2003-08-19,65.11648249992363,A,16.38623046875,16.33341865539551,16.163592052459716,15.995587158203126,15.857790851593018,15.374308643341065,15.492717084884644
2003-08-20,65.3441491798455,A,16.381683349609375,16.39898223876953,16.22323637008667,16.02859663963318,15.866280136108399,15.392627611160279,15.495926475524902
2003-08-21,65.17107780819832,A,16.3407039642334,16.396250534057618,16.26148166656494,16.061833477020265,15.872235527038574,15.41245943069458,15.496934051513671
2003-08-22,64.63917588313436,A,15.999231338500977,16.317939376831056,16.256473731994628,16.062061309814453,15.873797721862793,15.426372623443603,15.495590877532958
2003-08-25,64.04369641587215,A,16.099393844604492,16.241448593139648,16.265124702453612,16.069800996780394,15.871859016418457,15.44204752922058,15.496235098838806
2003-08-26,63.71473698060857,A,16.24509048461914,16.213220596313477,16.27331962585449,16.09074463844299,15.875270462036132,15.458821783065796,15.497230639457703
2003-08-27,63.420242639752395,A,16.240535736083984,16.184991073608398,16.291986656188964,16.10872874259949,15.879763793945312,15.477986602783202,15.495341191291809
2003-08-28,63.4116657160185,A,16.481847763061523,16.213219833374023,16.30473518371582,16.138323307037354,15.89458740234375,15.497534399032594,15.49374861240387
2003-08-29,63.938400398689204,A,16.627552032470703,16.33888397216797,16.328411674499513,16.178845739364625,15.91196418762207,15.518764801025391,15.493106455802918
2003-09-01,64.3565489492782,A,16.627552032470703,16.44451560974121,16.34298210144043,16.21549744606018,15.933311176300048,15.539138031005859,15.491998343467712
2003-09-02,64.93771489805675,A,16.973573684692383,16.590212249755858,16.401716423034667,16.28265423774719,15.96239070892334,15.562024078369141,15.493862805366517
2003-09-03,65.46143137923245,A,16.90073013305664,16.72225112915039,16.453621101379394,16.338428735733032,15.992178802490235,15.58661787033081,15.493588013648987
2003-09-04,65.87087463250414,A,17.055524826049805,16.836986541748047,16.525103187561037,16.39329242706299,16.02244613647461,15.611902437210084,15.494087195396423
2003-09-05,66.24927883266162,A,17.233095169067383,16.958095169067384,16.648489570617677,16.45248165130615,16.058791332244873,15.638962707519532,15.495962414741516
2003-09-08,66.76443327636517,A,17.369691848754883,17.10652313232422,16.775519371032715,16.520322036743163,16.09669538497925,15.66811071395874,15.498698115348816
2003-09-09,66.6830275875927,A,17.19666862487793,17.151142120361328,16.870677185058593,16.571998405456544,16.124732742309572,15.6921448802948,15.50110119342804
2003-09-10,66.3918582876795,A,16.791454315185547,17.12928695678711,16.92576904296875,16.608877849578857,16.143943977355956,15.712668361663818,15.501744446754456
2003-09-11,66.00448206120652,A,16.809654235839844,17.080112838745116,16.95854969024658,16.631642436981203,16.164511642456056,15.733960237503052,15.503366208076477
2003-09-12,65.36988944580324,A,16.796005249023438,16.992694854736328,16.975395011901856,16.651903343200683,16.184806327819825,15.756198434829711,15.503921284675599
2003-09-15,64.55032325725597,A,16.759584426879883,16.870673370361327,16.988598251342772,16.665790176391603,16.202658424377443,15.77586175918579,15.504959902763368
