Date,GRADE,GPS,MRK,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-04-27,,,0.6912589073181152,0.7049718022346496,0.7162422299385071,0.7107477515935898,0.7007116270065308,0.6859079694747925,
1984-04-30,,,0.6912589073181152,0.69971204996109,0.7128610253334046,0.7102781444787979,0.7009522330760956,0.6859257763624191,
1984-05-01,,,0.6921981573104858,0.6965186357498169,0.7091980814933777,0.7091980427503586,0.7012675249576569,0.6859995651245118,
1984-05-02,,,0.685623824596405,0.6929495811462403,0.7051595091819763,0.7080709725618363,0.7015631377696991,0.6860541957616806,
1984-05-03,,,0.6837453842163086,0.6888170361518859,0.7006512880325317,0.70746049284935,0.7017838990688324,0.6861459451913834,
1984-05-04,,,0.6762313842773438,0.6858115315437316,0.6953916668891906,0.7064273506402969,0.7017239546775818,0.6861625546216965,
1984-05-07,,,0.6743531227111816,0.682430374622345,0.6910712122917175,0.7050185412168503,0.7012537431716919,0.6860672104358673,
1984-05-08,,,0.6828060746192932,0.6805519580841064,0.6885352969169617,0.703938439488411,0.7010643947124481,0.686075029373169,
1984-05-09,,,0.6762313842773438,0.6786734700202942,0.6858115255832672,0.7027174562215805,0.7005572164058685,0.6860357356071473,
1984-05-10,,,0.6837453842163086,0.6786734700202942,0.6837452530860901,0.7012616693973541,0.7001439619064331,0.686108853816986,
1984-05-11,,,0.6790492534637451,0.6792370438575744,0.6825242877006531,0.6993832588195801,0.6992986845970154,0.6862934023141861,
1984-05-14,,,0.6828060746192932,0.6809276342391968,0.6816790044307709,0.6972700148820877,0.6986788022518158,0.6865155190229416,
1984-05-15,,,0.684684157371521,0.6813032507896424,0.6809276044368744,0.695062842965126,0.6985473072528839,0.6866352874040603,
1984-05-16,,,0.6893807649612427,0.6839331269264222,0.6813032984733581,0.6932314038276672,0.6985285258293152,0.6868020218610763,
1984-05-17,,,0.686562716960907,0.6844965934753418,0.681585031747818,0.6911181598901749,0.6983594584465027,0.6869498962163925,
1984-05-18,,,0.6743531227111816,0.6835573673248291,0.6813972055912018,0.6883944362401963,0.6980025577545166,0.686957042813301,
1984-05-21,,,0.6752926707267761,0.6820546865463257,0.6814911603927613,0.6862811863422393,0.6978710758686065,0.6869735848903656,
1984-05-22,,,0.6705963611602783,0.6792371273040771,0.6802701890468598,0.6844027429819107,0.6972699820995331,0.6869431638717651,
1984-05-23,,,0.6715352535247803,0.6756680250167847,0.6798005759716034,0.6828060507774353,0.6967064452171325,0.6869314432144165,
1984-05-24,,,0.6612041592597961,0.6705963134765625,0.6775464534759521,0.6806458532810211,0.6959175074100494,0.6867232429981232,
1984-05-25,,,0.6555688977241516,0.6668394684791565,0.6751984179019928,0.678861352801323,0.6949407231807708,0.686486645936966,
1984-05-28,,,0.6555688977241516,0.6628947138786316,0.6724747002124787,0.6770768523216247,0.6941142165660859,0.6863245820999145,
1984-05-29,,,0.6517794728279114,0.6591313362121582,0.6691842317581177,0.675055918097496,0.693211921453476,0.6861991643905639,
1984-05-30,,,0.6328322887420654,0.6513907432556152,0.6635293841362,0.672416341304779,0.692043389081955,0.685940175652504,
1984-05-31,,,0.6470426321029663,0.6485584378242493,0.6595773756504059,0.6705812036991119,0.6912342011928558,0.6857767075300216,
1984-06-01,,,0.6697793006896973,0.6514005184173584,0.6591199934482574,0.6702585995197297,0.6909361040592193,0.685812656879425,
1984-06-04,,,0.673568844795227,0.6550005078315735,0.6589476108551026,0.6702193856239319,0.6906010842323304,0.6858585470914841,
1984-06-05,,,0.6707267165184021,0.6587899565696717,0.6589606463909149,0.6696154177188873,0.6901528692245483,0.6858666962385178,
1984-06-06,,,0.6764106154441833,0.6675056219100952,0.6594481825828552,0.6696243792772293,0.6895553505420685,0.6859037292003631,
1984-06-07,,,0.673568844795227,0.6728108644485473,0.6606846511363983,0.6691155523061753,0.6890137064456939,0.6859216648340225,
1984-06-08,,,0.6773577332496643,0.6743265509605407,0.6628635346889495,0.6690309762954711,0.688416348695755,0.6859961241483689,
1984-06-11,,,0.6707267165184021,0.6737581253051758,0.6643793165683747,0.6684270083904267,0.687817862033844,0.6861067640781403,
1984-06-12,,,0.665042519569397,0.6726212859153747,0.6657056212425232,0.6674449265003204,0.6868427085876465,0.6861419272422791,
1984-06-13,,,0.6783051490783691,0.6730001926422119,0.6702529072761536,0.6668911457061768,0.6862455070018768,0.6862910842895508,
1984-06-14,,,0.6820946931838989,0.6747053623199463,0.6737581133842468,0.6666677445173264,0.6859683012962341,0.6864408701658249,
1984-06-15,,,0.6830424070358276,0.6758422970771789,0.6750844240188598,0.6671022087335586,0.6856912648677826,0.6866001331806183,
1984-06-18,,,0.6887263059616089,0.6794422149658204,0.676600170135498,0.6677738904953003,0.6854152047634124,0.6868535017967224,
1984-06-19,,,0.687778890132904,0.6839894890785218,0.6783053874969482,0.6686330169439316,0.6850826203823089,0.6871439790725709,
1984-06-20,,,0.687778890132904,0.6858842372894287,0.6794422149658204,0.6694451987743377,0.684825177192688,0.6874996793270111,
1984-06-21,,,0.6981998682022095,0.6891052722930908,0.6819053173065186,0.6712949842214584,0.6845319521427154,0.6878198343515396,
1984-06-22,,,0.7000945806503296,0.6925157070159912,0.6841790020465851,0.6735212683677674,0.6842014944553375,0.6880191725492477,
1984-06-25,,,0.6981998682022095,0.6944104194641113,0.6869263172149658,0.6756528168916702,0.6836640727519989,0.6882181984186172,
1984-06-26,,,0.6953579187393188,0.6959262251853943,0.689957857131958,0.6778317391872406,0.6829946792125702,0.6883329021930694,
1984-06-27,,,0.6963052749633789,0.6976315021514893,0.6917578697204589,0.6810053884983063,0.6824005937576294,0.6887179589271546,
1984-06-28,,,0.6963052749633789,0.6972525835037231,0.693178927898407,0.6834685206413269,0.6817501473426819,0.6891030156612397,
1984-06-29,,,0.7010423541069031,0.6974421381950379,0.6949789226055145,0.6850316733121872,0.6811944425106049,0.68953544318676,
1984-07-02,,,0.6896737217903137,0.6957369089126587,0.695073664188385,0.6858369171619415,0.6806367635726929,0.6898355531692505,
1984-07-03,,,0.6934630274772644,0.6953579306602478,0.6956420779228211,0.6869737327098846,0.6803427195549011,0.6900058478116989,
1984-07-04,,,0.6934630274772644,0.6947894811630249,0.6962104916572571,0.6878263533115387,0.6801425981521606,0.6900829702615738,
1984-07-05,,,0.6858847141265869,0.6927053689956665,0.6949789762496948,0.6884421467781067,0.6797721302509308,0.6901215755939484,
1984-07-06,,,0.6820946931838989,0.6889158368110657,0.6931789875030517,0.6886789947748184,0.6795888459682464,0.6901502364873886,
1984-07-09,,,0.687778890132904,0.6885368704795838,0.6921368896961212,0.6895316034555435,0.6795192456245422,0.6902357393503189,
1984-07-10,,,0.6527268290519714,0.6803896307945252,0.6878737807273865,0.6889158189296722,0.6787298190593719,0.6899986720085144,
1984-07-11,,,0.6385165452957153,0.6694003343582153,0.6820949077606201,0.6869263887405396,0.6777876734733581,0.6896754056215286,
1984-07-12,,,0.6375695466995239,0.6597373008728027,0.6762213349342346,0.6847001314163208,0.6768641567230225,0.6893240278959274,
1984-07-13,,,0.6423054933547974,0.6517794609069825,0.6703476488590241,0.6826632857322693,0.6761856389045715,0.6889547967910766,
1984-07-16,,,0.6432530879974365,0.6428743004798889,0.6657055854797364,0.6803896248340606,0.6755636382102966,0.6884086906909943,
1984-07-17,,,0.6460956335067749,0.6415480613708496,0.6609688460826874,0.6783054620027542,0.6748294293880462,0.6879469120502472,
1984-07-18,,,0.6309377551078796,0.6400323033332824,0.6547163188457489,0.675463405251503,0.673923556804657,0.6872403866052628,
1984-07-19,,,0.6100959777832031,0.6345375895500183,0.6471374452114105,0.6710582107305527,0.6724505686759948,0.686297265291214,
1984-07-20,,,0.6063064932823181,0.6273377895355224,0.6395586252212524,0.6663688063621521,0.6709957134723663,0.6851471990346909,
1984-07-23,,,0.6044119596481323,0.6195695638656616,0.6312219321727752,0.6616794109344483,0.6694278311729431,0.6840533167123795,
1984-07-24,,,0.6053590774536133,0.6114222526550293,0.6264851570129395,0.657179468870163,0.667841329574585,0.6831943184137345,
1984-07-25,,,0.6082014441490173,0.6068749904632569,0.6234536468982697,0.6527742773294449,0.6662177431583405,0.6823731344938279,
1984-07-26,,,0.6205172538757324,0.6089592456817627,0.6217484176158905,0.6489848762750625,0.664896833896637,0.6816281461715699,
1984-07-27,,,0.625253438949585,0.612748634815216,0.6200432121753693,0.6451954305171966,0.663914840221405,0.6809586989879608,
1984-07-30,,,0.6262009143829346,0.6171064257621766,0.618337994813919,0.6420217901468277,0.6629330050945282,0.6804020404815674,
1984-07-31,,,0.6299906969070435,0.6220327496528626,0.6167275011539459,0.6388481736183167,0.6621208918094635,0.6796954369544983,
1984-08-01,,,0.6356742978096008,0.6275273203849793,0.617201155424118,0.6359587371349334,0.6614036726951599,0.6790550589561463,
1984-08-02,,,0.6508318781852722,0.6335902452468872,0.6212747454643249,0.6342060953378678,0.6611962270736694,0.6785568672418595,
1984-08-03,,,0.6707267165184021,0.6426849007606507,0.6277167677879334,0.6336376965045929,0.6614993834495544,0.6782200533151627,
1984-08-06,,,0.6640953421592712,0.650263786315918,0.6336851060390473,0.6324535191059113,0.6616699123382568,0.6778920644521713,
1984-08-07,,,0.6631478071212769,0.6568952083587647,0.6394639790058136,0.6329745680093766,0.6618972790241241,0.6775546002388001,
1984-08-08,,,0.6527268290519714,0.6603057146072387,0.643916517496109,0.6336850821971893,0.6622951698303222,0.6771692794561386,
1984-08-09,,,0.6565163731575012,0.6614426136016845,0.6475164294242859,0.6346324235200882,0.662484644651413,0.6768594229221344,
1984-08-10,,,0.6584107875823975,0.6589794278144836,0.6508321642875672,0.6354376882314682,0.662257274389267,0.6765966892242432,
1984-08-13,,,0.662200391292572,0.6586004376411438,0.6544321119785309,0.636385053396225,0.6620299053192139,0.6763154947757721,
1984-08-14,,,0.6555692553520203,0.6570847272872925,0.6569899678230285,0.6368587344884873,0.6617267560958863,0.6759398126602173,
1984-08-15,,,0.6517794728279114,0.6568952560424804,0.6586004853248596,0.6379008203744888,0.6612341332435608,0.6753947418928147,
1984-08-16,,,0.6584107875823975,0.6572741389274597,0.6593583762645722,0.6403165608644485,0.6609309720993042,0.6749723392724991,
1984-08-17,,,0.657463550567627,0.6570846915245057,0.6580320596694946,0.642874413728714,0.6605330884456635,0.6744747185707092,
1984-08-20,,,0.6546216011047363,0.6555689334869385,0.6570846855640411,0.6453848958015442,0.6602109861373902,0.6740144240856171,
1984-08-21,,,0.657463550567627,0.6559477925300599,0.6565162599086761,0.6479901194572448,0.6600594067573547,0.6734510576725006,
1984-08-22,,,0.6508318781852722,0.6557582736015319,0.6563267648220062,0.6501216411590576,0.6595099413394928,0.6728777241706848,
1984-08-23,,,0.6423054933547974,0.652537214756012,0.6549056768417358,0.6512110531330109,0.6587141573429107,0.6723412293195724,
1984-08-24,,,0.6375695466995239,0.6485584139823913,0.6528215527534484,0.6518268585205078,0.6578047001361846,0.6717479825019836,0.6787885397672653
1984-08-27,,,0.6347272992134094,0.644579553604126,0.6500742435455322,0.6522531777620315,0.6567247200012207,0.6710699623823166,0.6783377942442894
1984-08-28,,,0.6375695466995239,0.6406007528305053,0.6482742726802826,0.6526321202516556,0.6557205331325531,0.6704015767574311,0.6778966385126114
1984-08-29,,,0.6394640803337097,0.6383271932601928,0.6470427334308624,0.652821609377861,0.6547542369365692,0.6697897070646286,0.6774926906824112
1984-08-30,,,0.6375695466995239,0.6373800039291382,0.6449586093425751,0.6521584928035736,0.6535416305065155,0.6690367913246155,0.67707927018404
1984-08-31,47.63572549019591,B,0.6413926482200623,0.6381446242332458,0.6433515191078186,0.6506917893886566,0.6523675918579102,0.6682845431566239,0.676666475534439
1984-09-03,47.638055052349955,B,0.6413926482200623,0.6394776940345764,0.6420286238193512,0.6495566546916962,0.6512314474582672,0.6674477601051331,0.6762536808848381
1984-09-04,47.631659282889736,B,0.6327897310256958,0.6385217308998108,0.6395612418651581,0.6480387508869171,0.6499800837039947,0.6664873814582825,0.6757512861490249
1984-09-05,47.61976724857282,B,0.6251429319381714,0.6356575012207031,0.636992347240448,0.6466595560312272,0.6485568368434906,0.66547871530056,0.6752339485287666
1984-09-06,47.617831669372386,B,0.6318339109420776,0.6345103740692138,0.6359451889991761,0.645425432920456,0.6472674095630646,0.6645087784528733,0.6747966513037682
1984-09-07,47.62030866161365,B,0.6385248899459839,0.6339368224143982,0.636040723323822,0.6444311380386353,0.6460170602798462,0.6636057513952255,0.6744766622781754
1984-09-10,47.62125423175302,B,0.634701669216156,0.632598626613617,0.6360381603240967,0.6430562019348145,0.644917619228363,0.6627771914005279,0.6741934645175934
1984-09-11,47.632229492838924,B,0.6366134285926819,0.6333633661270142,0.6359425485134125,0.6421084105968475,0.6437806272506714,0.6620616734027862,0.6738965323567391
1984-09-12,47.647454702247465,B,0.6366134285926819,0.6356574654579162,0.6356574833393097,0.6413501083850861,0.6426436352729797,0.6613931167125702,0.673585623204708
1984-09-13,47.66588317751603,C,0.6519073843955994,0.6396721601486206,0.6370912671089173,0.6410249382257461,0.64196408867836,0.6608681094646454,0.6733791360259056
1984-09-14,47.681642807462474,C,0.6557307839393616,0.6431133389472962,0.6385250806808471,0.6409382998943329,0.6414368104934692,0.6605128282308579,0.6732103988528252
1984-09-17,47.698765195596046,C,0.6566867828369141,0.6475103616714477,0.6400544941425323,0.6410415589809417,0.6408149683475495,0.6601671069860459,0.6730464416742324
1984-09-18,47.71272506020106,C,0.6509518623352051,0.6503780484199524,0.6418707072734833,0.6407159745693207,0.6407794690132141,0.659754644036293,0.6728771045804024
1984-09-19,47.72449729119234,C,0.6442603468894958,0.6519074320793152,0.6437824487686157,0.6403873980045318,0.6408943450450897,0.6593410092592239,0.6726976025104523
1984-09-20,47.726332597756844,C,0.6461724042892456,0.6507604360580445,0.6452162981033325,0.6405807435512543,0.6410664021968842,0.6589652794599533,0.6725556123256683
1984-09-21,47.71264708124275,C,0.6270543336868286,0.6450251460075378,0.644069242477417,0.6400549829006195,0.6407613790035248,0.6584735089540481,0.6723180317878723
1984-09-24,47.70410549715618,B,0.6366134285926819,0.6410104751586914,0.6442604184150695,0.6401492893695832,0.6406285858154297,0.6580961120128631,0.6720816612243652
1984-09-25,47.69543677781846,B,0.6366134285926819,0.6381427884101868,0.6442604184150695,0.640101483464241,0.6404389417171479,0.657634185552597,0.671854607462883
1984-09-26,47.688154508133145,B,0.633745551109314,0.6360398292541504,0.6439736306667327,0.6398155570030213,0.6404950976371765,0.6572093272209167,0.6716225314140319
1984-09-27,47.6820331927586,B,0.6356579065322876,0.6339369297027588,0.6423486828804016,0.6397199749946594,0.6410063362121582,0.6567284524440765,0.6714186531305313
1984-09-28,47.69072733959457,B,0.6318339109420776,0.6348928451538086,0.6399589955806733,0.6392420381307602,0.6415168845653534,0.6562562990188598,0.6712748506665229
1984-10-01,47.69491891657227,B,0.6375695466995239,0.635084068775177,0.6380472719669342,0.6390508830547332,0.6421800363063812,0.6558039337396622,0.6711597263813018
1984-10-02,47.70021223251694,B,0.6375695466995239,0.6352752923965455,0.6367090404033661,0.6392898738384247,0.6428242456912995,0.6553327876329422,0.6709840375185013
1984-10-03,47.709670688032666,C,0.6423487663269043,0.6369959354400635,0.6365178823471069,0.6401501655578613,0.6435071921348572,0.6548624676465988,0.6708322447538376
1984-10-04,47.72036033834718,C,0.6480836272239685,0.6394810795783996,0.6367090046405792,0.6409626513719558,0.6440585196018219,0.6544776767492294,0.670713786482811
1984-10-05,47.72138253512231,C,0.6308779716491699,0.6392898917198181,0.6370913684368134,0.6405803054571152,0.6441710102558136,0.6540429252386093,0.6704999840259552
1984-10-08,47.70864874202665,B,0.615584135055542,0.6348928093910218,0.6349884390830993,0.6396244287490844,0.6439586746692657,0.653445839881897,0.6702097123861313
1984-10-09,47.693562859266905,B,0.6136720776557922,0.6301133155822753,0.6326943039894104,0.63847736120224,0.6436323022842407,0.6528765970468521,0.6699098804593087
1984-10-10,47.677586487695294,B,0.6213195323944092,0.6259074687957764,0.6314517021179199,0.6377126663923264,0.6433452069759369,0.6523744398355484,0.6696529415249824
