Date,GRADE,GPS,ICE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2010-02-25,58.16339250110604,A,18.25012588500977,17.98199119567871,17.853829193115235,17.41359567642212,18.129638671875,18.190958423614504,17.636786041259764
2010-02-26,58.37661981482202,A,18.632184982299805,18.113628005981447,17.97157211303711,17.5161434173584,18.13179214477539,18.21063428878784,17.6435502243042
2010-03-01,58.741237641533814,A,18.771114349365234,18.298751831054688,18.103207969665526,17.60436372756958,18.1317573928833,18.232324657440184,17.65100905418396
2010-03-02,59.078429878243924,A,18.788476943969727,18.507493591308595,18.173193550109865,17.683814430236815,18.124463653564455,18.25392816543579,17.656314430236815
2010-03-03,59.05915116195316,A,18.640867233276367,18.61655387878418,18.25186252593994,17.749198150634765,18.119080200195313,18.271381225585937,17.660534448623658
2010-03-04,59.110101457521274,A,18.92046546936035,18.750621795654297,18.366306495666503,17.865378379821777,18.116510009765626,18.289963150024413,17.661619863510133
2010-03-05,58.93980874562294,A,19.00555992126465,18.825296783447264,18.469462394714355,17.960632133483887,18.115641708374024,18.296215057373047,17.663052587509156
2010-03-08,58.760210288550134,A,19.141010284423828,18.899275970458984,18.599013900756837,18.075075340270995,18.107653160095214,18.303491516113283,17.66321756362915
2010-03-09,58.588733951729694,A,19.052440643310547,18.952068710327147,18.72978115081787,18.169200134277343,18.09761547088623,18.310021209716798,17.658493967056273
2010-03-10,58.5638713083446,C,19.102807998657227,19.04445686340332,18.83050537109375,18.293542098999023,18.086049728393554,18.316220989227293,17.65632320404053
2010-03-11,58.42032058558552,C,19.391090393066406,19.138581848144533,18.944601821899415,18.399215507507325,18.083827171325684,18.325077800750734,17.649307289123534
2010-03-12,58.28426230468824,C,19.142749786376957,19.16601982116699,18.995658302307127,18.48361520767212,18.076637802124022,18.334959144592286,17.645287027359007
2010-03-15,57.974306024771344,C,18.9100399017334,19.119825744628905,19.009550857543946,18.556379413604738,18.062814292907714,18.3447536277771,17.637281217575072
2010-03-16,57.74908671567248,C,18.8787841796875,19.085094451904297,19.018581581115722,18.59588756561279,18.063127059936523,18.355051765441896,17.629353580474852
2010-03-17,57.622869197820485,C,19.00728988647461,19.065990829467772,19.055223846435545,18.653543186187743,18.077645072937013,18.37040340423584,17.624760236740112
2010-03-18,57.37429122309485,C,19.022924423217773,18.992357635498045,19.06546974182129,18.715888118743898,18.082507705688478,18.37754096984863,17.61862126350403
2010-03-19,57.19062096944854,A,18.774587631225582,18.918725204467773,19.042372512817384,18.755917453765868,18.08122268676758,18.391295070648194,17.611683502197266
2010-03-22,57.30968500642172,A,19.081972122192383,18.95311164855957,19.036468696594238,18.817741298675536,18.08601577758789,18.40353826522827,17.608904943466186
2010-03-23,57.49502455274125,A,19.07675552368164,18.9927059173584,19.03890018463135,18.884340667724608,18.100325469970702,18.41836893081665,17.607394104003905
2010-03-24,57.54332683998098,P,19.187894821166992,19.028826904296874,19.047408866882325,18.938957118988036,18.11029354095459,18.43679439544678,17.60869653701782
2010-03-25,57.55558641399322,A,19.08544158935547,19.041330337524414,19.01684398651123,18.980722904205322,18.111300773620606,18.446120071411134,17.60608290672302
2010-03-26,57.739383287919615,A,19.290363311767575,19.144485473632812,19.031605339050294,19.01363182067871,18.125367431640626,18.45492477416992,17.60244472503662
2010-03-29,57.80529305468892,A,19.33898162841797,19.19588737487793,19.07449951171875,19.04202518463135,18.140406455993652,18.46089870452881,17.60707281112671
2010-03-30,57.70926587520896,A,19.165328979492188,19.21360206604004,19.10315399169922,19.06086778640747,18.14485237121582,18.46595232009888,17.609842739105225
2010-03-31,57.69564149069159,A,19.481386184692383,19.27230033874512,19.150563621520995,19.10289373397827,18.16062080383301,18.472985610961913,17.60953881263733
2010-04-01,57.912953617754454,A,19.56821823120117,19.368855667114257,19.205093002319337,19.135281372070313,18.192296714782714,18.481408252716065,17.608592329025267
2010-04-02,58.019269652130276,A,19.56821823120117,19.424426651000978,19.284456062316895,19.16341428756714,18.2357816696167,18.488615264892577,17.60569217681885
2010-04-05,57.83628636058781,A,19.1705322265625,19.390736770629882,19.293312072753906,19.164890384674074,18.26867332458496,18.489240436553956,17.5987717628479
2010-04-06,57.615859082278774,A,18.59397315979004,19.276465606689452,19.245033836364748,19.141967010498046,18.309518394470214,18.485419845581056,17.592545976638792
2010-04-07,57.1764962311352,A,18.437671661376957,19.067722702026366,19.170011520385742,19.108710193634032,18.341159324645997,18.479810543060303,17.58772681236267
2010-04-08,56.77090439824025,B,18.5870304107666,18.87148513793945,19.120170402526856,19.068507194519043,18.38176151275635,18.480279483795165,17.585894689559936
2010-04-09,56.35639981176568,B,18.588769912719727,18.675595474243163,19.05001106262207,19.04080820083618,18.42191230773926,18.480748443603517,17.584071264266967
2010-04-12,56.32616263511079,B,18.856204986572266,18.612730026245117,19.0017333984375,19.038116455078125,18.45890224456787,18.480713691711426,17.58276879310608
2010-04-13,56.62189332965847,B,18.915252685546875,18.676985931396484,18.976725769042968,19.039939880371094,18.49321804046631,18.48323181152344,17.592224683761597
2010-04-14,57.224498761655674,P,19.220890045166016,18.833629608154297,18.95067615509033,19.050619888305665,18.53097198486328,18.488024826049806,17.614349160194397
2010-04-15,57.81067566174226,A,19.389352798461918,18.99409408569336,18.932789611816407,19.06894130706787,18.58682182312012,18.494502468109133,17.63676894187927
2010-04-16,58.110413484400965,A,18.670381546020508,19.010416412353514,18.84300594329834,19.063731002807618,18.618219757080077,18.499173889160158,17.656575026512147
2010-04-19,58.376185711394335,A,19.00555992126465,19.04028739929199,18.826508712768554,19.059910392761232,18.66128803253174,18.503775997161867,17.67430592060089
2010-04-20,58.71927762896488,A,19.523067474365234,19.161850357055663,18.919418144226075,19.08222599029541,18.70835048675537,18.51178186416626,17.697880496978758
2010-04-21,58.80961310901957,A,19.427547454833984,19.20318183898926,19.018405723571778,19.09420862197876,18.764582061767577,18.520899105072022,17.71574161052704
2010-04-22,59.145480734259536,A,20.290651321411133,19.383441543579103,19.18876781463623,19.154469108581544,18.824842643737792,18.541304359436037,17.739020977020264
2010-04-23,59.939171356639264,A,20.537250518798828,19.756815338134764,19.38361587524414,19.216813468933104,18.88649253845215,18.564158306121826,17.762691068649293
2010-04-26,60.71187039690309,A,20.888051986694336,20.133313751220705,19.586800575256348,19.294266986846925,18.955158462524412,18.592378368377684,17.78669114112854
2010-04-27,60.78842362656399,A,20.113513946533203,20.251403045654296,19.70662670135498,19.341676235198975,18.99565631866455,18.6110990524292,17.808468298912047
2010-04-28,60.96050772050548,A,20.22292709350586,20.41047897338867,19.806830406188965,19.37875328063965,19.043031311035158,18.630375537872315,17.83168692588806
2010-04-29,60.82521645170951,A,20.634502410888672,20.47924919128418,19.93134536743164,19.432067489624025,19.100200843811034,18.652639026641847,17.853559675216676
2010-04-30,60.35979020394975,A,20.254180908203125,20.42263526916504,20.089725303649903,19.466365623474122,19.145804443359374,18.665038471221923,17.873973655700684
2010-05-03,59.78643265537571,A,20.29412651062012,20.303850173950195,20.21858196258545,19.522545337677002,19.194777069091796,18.677368545532225,17.89425736427307
2010-05-04,59.515680548827056,A,19.698471069335938,20.22084159851074,20.23612232208252,19.577770233154297,19.23385112762451,18.689021339416502,17.913664112091066
2010-05-05,59.60547514908611,A,20.65533828735352,20.307323837280272,20.35890140533447,19.688653564453126,19.285046577453613,18.709895458221435,17.936188049316407
2010-05-06,59.36218627468142,A,20.325382232666016,20.24549980163574,20.36237449645996,19.775571155548096,19.32655170440674,18.72809518814087,17.954509344100952
2010-05-07,59.11812603912053,A,19.915546417236328,20.17777290344238,20.30020408630371,19.841909980773927,19.35221893310547,18.74200553894043,17.972413930892944
2010-05-10,59.46821019119165,A,21.42813873291016,20.404575347900394,20.354212760925293,19.97050666809082,19.405359420776367,18.768558406829833,17.99613615989685
2010-05-11,59.87675148892193,A,20.914098739624023,20.64770088195801,20.434271240234374,20.07044897079468,19.447871856689453,18.786167755126954,18.021221613883974
2010-05-12,59.91407244601461,A,21.2874755859375,20.774128341674803,20.540726089477538,20.17377824783325,19.500804023742674,18.809942111968994,18.046437335014343
2010-05-13,60.192472381694394,A,21.172849655151367,20.943621826171874,20.594560813903808,20.262953090667725,19.545851707458496,18.83118085861206,18.072295565605163
2010-05-14,60.47835234881882,A,20.52509307861328,21.065531158447264,20.621652030944823,20.355688667297365,19.57624237060547,18.845942039489746,18.093647284507753
2010-05-17,60.03721325452551,A,20.7282829284668,20.925559997558594,20.665067672729492,20.44182481765747,19.60798782348633,18.857820491790772,18.115945477485656
2010-05-18,59.42436462836688,A,19.917274475097656,20.72619514465332,20.686948013305663,20.46153516769409,19.62528450012207,18.86144998550415,18.137123532295227
2010-05-19,58.59866933396231,A,19.80093002319336,20.428886032104494,20.60150718688965,20.48020429611206,19.639246940612793,18.862648334503174,18.15698179244995
2010-05-20,57.487552529084006,P,19.01944351196289,19.9982048034668,20.470913314819335,20.41664390563965,19.631814002990723,18.8578205871582,18.173002104759217
2010-05-21,57.07299191806384,P,19.986736297607425,19.890533447265625,20.478032302856448,20.389118194580078,19.648693733215335,18.86266576766968,18.19436248779297
2010-05-24,56.58698358638177,P,19.828706741333008,19.710618209838866,20.318089103698732,20.336150932312012,19.667067070007327,18.86494068145752,18.21792835712433
2010-05-25,56.54608551982762,P,19.78008460998535,19.683180236816405,20.204687690734865,20.31947946548462,19.685093078613285,18.874110069274902,18.23944507598877
2010-05-26,56.62969792475176,P,19.64115524291992,19.651225280761718,20.040055656433104,20.29039087295532,19.69777038574219,18.8877077293396,18.259633283615113
2010-05-27,57.415695551320766,P,20.37921714782715,19.92318000793457,19.960692405700684,20.277626609802248,19.724896240234376,18.903701972961425,18.27903998374939
2010-05-28,57.53984770016007,P,20.1673526763916,19.959303283691405,19.924918365478515,20.27328519821167,19.752751541137695,18.916987113952636,18.296571130752564
2010-05-31,57.8891815115395,P,20.1673526763916,20.027032470703126,19.868825340270995,20.266946506500243,19.77445915222168,18.930237464904785,18.31554370880127
2010-06-01,58.161787056140604,P,20.115257263183597,20.094067001342772,19.888623619079592,20.287785816192628,19.79522918701172,18.94777732849121,18.335045948028565
2010-06-02,58.87032373048772,A,21.08254623413086,20.38234519958496,20.01678524017334,20.309146213531495,19.833122215270997,18.97170787811279,18.359723262786865
2010-06-03,59.22501936147131,A,21.05129623413086,20.516761016845702,20.219970512390137,20.345441913604738,19.872439308166506,18.991870040893556,18.38570312023163
2010-06-04,59.40886148238527,A,20.474733352661133,20.57823715209961,20.268770217895508,20.373401260375978,19.896126708984376,19.0107470703125,18.406968035697936
2010-06-07,59.43861039489965,A,20.3132266998291,20.60741195678711,20.31722221374512,20.317655658721925,19.9156116104126,19.028009033203126,18.427086749076842
2010-06-08,59.324550295145315,A,20.156932830810547,20.6157470703125,20.354907035827637,20.27979736328125,19.935443687438966,19.040148029327394,18.44854267120361
2010-06-09,58.61463451612489,A,19.93291282653809,20.385820388793945,20.384082794189453,20.21206922531128,19.944474220275882,19.052547512054442,18.46954713821411
2010-06-10,58.200756503783,P,20.66055679321289,20.30767250061035,20.41221675872803,20.186454582214356,19.966320991516117,19.079308853149413,18.494754180908203
2010-06-11,58.58005925993637,P,21.431615829467773,20.49904899597168,20.538643074035644,20.23178071975708,20.003588943481446,19.119685306549073,18.524146480560304
2010-06-14,59.1087743618856,A,21.346511840820312,20.70570602416992,20.656558990478516,20.262692165374755,20.047108535766604,19.157890930175782,18.553113260269164
2010-06-15,59.83137566335001,A,21.40382957458496,20.955085372924806,20.785416221618654,20.33701992034912,20.103305664062503,19.206412029266357,18.582158212661742
2010-06-16,61.00778663549669,A,22.04464340209961,21.37743148803711,20.881625938415528,20.449205589294433,20.175445098876956,19.258302211761475,18.615214762687682
2010-06-17,61.51745333608621,A,21.244050979614254,21.494130325317382,20.90090141296387,20.560435962677,20.228585510253907,19.305173511505128,18.643842902183533
2010-06-18,61.41106770618568,A,21.21626663208008,21.451060485839843,20.97505474090576,20.621912479400635,20.281135444641116,19.351523876190186,18.673348026275633
2010-06-21,61.25640881994851,A,21.096445083618164,21.401047134399413,21.053376579284667,20.685299396514893,20.325940246582032,19.39242124557495,18.700491390228272
2010-06-22,60.762468326424965,A,20.736957550048828,21.267672729492187,21.111379051208495,20.733143043518066,20.362374343872073,19.42779619216919,18.725663623809815
2010-06-23,59.80326265629702,A,20.40873908996582,20.94049186706543,21.158961677551268,20.77152223587036,20.38613132476807,19.458551654815675,18.74518320083618
2010-06-24,58.99617746164023,A,19.887752532958984,20.669232177734376,21.08168125152588,20.746949005126954,20.39609931945801,19.491460571289064,18.760943002700806
2010-06-25,58.544212186907124,A,20.554615020751957,20.536901855468752,20.993981170654298,20.76631212234497,20.43378398895264,19.52600187301636,18.77894302368164
2010-06-28,58.148306845474046,P,20.49209976196289,20.416032791137695,20.908539962768554,20.782549476623537,20.463514785766606,19.56240140914917,18.797273025512695
2010-06-29,57.58854869935184,P,19.776611328125,20.22396354675293,20.74581813812256,20.765617179870606,20.4685856628418,19.588468074798584,18.810323705673216
2010-06-30,57.16375565922154,P,19.628999710083008,20.06801567077637,20.504253768920897,20.692939853668214,20.47261470794678,19.61859838485718,18.823878002166747
2010-07-01,57.0311387174256,P,19.559539794921875,20.002373123168944,20.33580265045166,20.618352031707765,20.457992477416994,19.64141756057739,18.840896892547608
2010-07-02,56.125313465284215,P,18.44810104370117,19.581070327758788,20.058986091613768,20.517020416259765,20.41620948791504,19.651351013183593,18.854077849388123
2010-07-05,55.211554590966806,P,18.44810104370117,19.172270584106442,19.79415168762207,20.423764133453368,20.367410469055176,19.661284465789794,18.863837637901305
2010-07-06,54.59577819450411,P,18.045204162597656,18.825989151000975,19.524976348876955,20.318177700042725,20.326044273376468,19.66085029602051,18.871539540290833
2010-07-07,54.36247763045068,P,18.543611526489254,18.608911514282223,19.338463592529298,20.248712635040285,20.29245796203613,19.667744636535645,18.87986660480499
2010-07-08,54.1155733326747,P,18.63566017150879,18.424135589599608,19.213254356384276,20.147467803955077,20.252481117248536,19.676340980529787,18.891562752723694
2010-07-09,54.40353463004583,P,18.51930427551269,18.438376235961915,19.00972328186035,20.001852226257324,20.217783584594727,19.68179401397705,18.904865236282347
2010-07-12,54.69565672397554,P,18.51408576965332,18.451573181152344,18.81192188262939,19.860230922698975,20.18218276977539,19.688479919433593,18.914954948425294
2010-07-13,55.26743648433842,P,18.75547790527344,18.5936279296875,18.709808540344238,19.7278133392334,20.16332290649414,19.698587017059324,18.925817489624023
2010-07-14,55.254750205495924,P,18.390789031982425,18.563063430786134,18.58598747253418,19.545120620727538,20.11803192138672,19.701539249420165,18.936072254180907
2010-07-15,55.22910058568588,P,18.3265380859375,18.501239013671874,18.462687301635743,19.3992449760437,20.07805503845215,19.702303371429444,18.946630897521974
2010-07-16,55.0150915657055,P,17.63362693786621,18.324103546142577,18.381239891052246,19.220112991333007,20.03241664886475,19.692317790985108,18.951476039886476
2010-07-19,54.83188038858665,B,17.86806869506836,18.194900131225587,18.323236656188964,19.05869417190552,19.961215248107912,19.683287334442138,18.95780599594116
2010-07-20,54.8015320332999,B,18.67559814453125,18.17892417907715,18.386276054382325,18.955626201629638,19.91644523620606,19.682158546447752,18.968043355941774
2010-07-21,54.84293462564906,B,18.1268253326416,18.126131439208983,18.34459743499756,18.841530513763427,19.85323223114014,19.677018127441407,18.97419967651367
2010-07-22,55.029257265240766,B,18.498462677001957,18.160516357421876,18.330877685546874,18.772066020965575,19.79974449157715,19.672798099517824,18.98138062477112
2010-07-23,55.57818825949948,B,18.8179988861084,18.39739074707031,18.36074714660645,18.685235214233398,19.765602607727054,19.67092248916626,18.983568773269653
2010-07-26,56.035127175060005,C,18.75547790527344,18.57487258911133,18.38488636016846,18.598404121398925,19.726146507263184,19.667067165374757,18.985279340744018
2010-07-27,55.99600345594831,B,18.616552352905277,18.563063430786137,18.37099380493164,18.54040117263794,19.700132064819336,19.662708282470703,18.98636474609375
2010-07-28,56.2724315589417,C,18.52103805541992,18.6419059753418,18.38401870727539,18.485003089904787,19.674534225463866,19.65689058303833,18.98655578613281
2010-07-29,56.345740147203266,C,18.489782333374023,18.64016990661621,18.400343132019042,18.431515216827393,19.66394100189209,19.647877502441407,18.98647765159607
2010-07-30,56.25126167351192,C,18.3421688079834,18.54500389099121,18.47119731903076,18.426218605041505,19.63104965209961,19.639871692657472,18.987415418624877
2010-08-02,56.46760785430613,B,18.86663055419922,18.567234420776366,18.571053504943848,18.447145080566408,19.611808128356934,19.63943759918213,18.992095613479613
2010-08-03,56.65308544544473,C,18.65302085876465,18.57452812194824,18.56879577636719,18.477535915374755,19.589266853332518,19.6371799659729,18.9961158657074
2010-08-04,57.02761398276427,C,19.156635284423828,18.701647567749024,18.67177677154541,18.508187103271485,19.5795764541626,19.638673419952394,19.004538412094117
2010-08-05,57.21003188577518,C,18.922197341918945,18.78813056945801,18.71415023803711,18.522513961791994,19.550436058044433,19.637666149139406,19.00760355949402
2010-08-06,57.313979547935666,C,18.63912773132324,18.847522354125978,18.696263122558594,18.52850513458252,19.519871559143066,19.63631155014038,19.013803310394287
2010-08-09,57.17746233035046,C,18.84925842285156,18.844047927856444,18.705641174316405,18.54526376724243,19.493509674072264,19.633984413146973,19.018761339187623
2010-08-10,57.024076211335775,C,18.451568603515625,18.803757476806638,18.689142799377443,18.53006830215454,19.460235900878907,19.627732543945314,19.02305073738098
2010-08-11,56.208435886475236,B,17.716983795166016,18.515827178955075,18.60873737335205,18.496378040313722,19.39292465209961,19.613023433685303,19.02490891456604
2010-08-12,55.50624666346127,B,17.454755783081055,18.222338867187496,18.505234718322754,18.4527889251709,19.320993843078615,19.59671657562256,19.021418323516844
2010-08-13,54.68133920486222,B,16.751420974731445,17.84479751586914,18.34615993499756,18.40867862701416,19.24652759552002,19.5713271522522,19.01312596321106
2010-08-16,53.88953458422767,B,17.055335998535156,17.48601303100586,18.165030479431152,18.3680419921875,19.18136978149414,19.54849069595337,19.00469470024109
2010-08-17,53.396107276484265,B,17.350553512573242,17.265810012817383,18.03478374481201,18.3017897605896,19.125242195129395,19.53034294128418,18.998147630691527
2010-08-18,53.36016135487683,B,17.312355041503906,17.18488426208496,17.85035572052002,18.261066246032716,19.07283103942871,19.508652629852296,18.990819120407103
2010-08-19,53.24039616429303,B,16.918140411376953,17.07756118774414,17.64995002746582,18.182050132751463,18.99798271179199,19.482151851654052,18.98178005218506
2010-08-20,53.332835806600336,B,16.853885650634766,17.098054122924804,17.471425819396973,18.083844470977784,18.906428108215334,19.45500852584839,18.971811895370482
2010-08-23,53.309084488198756,B,16.754899978637695,17.037966918945312,17.261989974975585,17.983815574645995,18.81459587097168,19.43085220336914,18.96004631996155
2010-08-24,52.968549319595326,B,16.31031608581543,16.82991943359375,17.047864723205567,17.868503761291503,18.71272560119629,19.408015632629393,18.946717739105225
2010-08-25,52.74972466025931,B,16.60728645324707,16.688905715942383,16.936894989013673,17.77281618118286,18.60397846221924,19.389711780548097,18.9347611618042
2010-08-26,52.84992968145705,B,16.615968704223633,16.62847137451172,16.85301628112793,17.67912549972534,18.511416816711424,19.370001163482666,18.925140323638917
2010-08-27,53.14285143870552,B,16.90424346923828,16.638542938232423,16.868298530578613,17.607229232788086,18.42517635345459,19.353155899047852,18.916952171325683
2010-08-30,53.23043201284765,B,16.397159576416016,16.566994857788085,16.8024808883667,17.483755683898927,18.331190643310546,19.32856544494629,18.904639568328857
2010-08-31,53.624195938210335,B,16.595123291015625,16.623956298828126,16.72693786621094,17.380860805511475,18.248353958129883,19.305364151000976,18.894297981262206
2010-09-01,54.05827622672074,B,17.26372718811035,16.75524444580078,16.722075080871583,17.286215400695802,18.185453720092774,19.28579252243042,18.88690867424011
2010-09-02,54.52364733390406,B,17.479066848754883,16.92786407470703,16.778167724609375,17.214058876037598,18.13728000640869,19.26668966293335,18.88059606552124
2010-09-03,54.90713964480637,C,17.77081871032715,17.101179122924805,16.869861030578612,17.170643424987794,18.081604080200194,19.257694034576417,18.878433961868286
2010-09-06,55.615059499547165,C,17.77081871032715,17.37591094970703,16.971452903747558,17.116721439361573,18.02717845916748,19.24534662246704,18.874561309814453
2010-09-07,56.29384489215776,C,17.930591583251953,17.643004608154296,17.13348045349121,17.09067258834839,17.99025806427002,19.22942186355591,18.870601863861083
2010-09-08,56.77063154246262,C,18.07646369934082,17.80555191040039,17.280398178100587,17.108646583557128,17.959207344055176,19.215911026000978,18.8684050655365
2010-09-09,57.06537552890683,C,18.12856101989746,17.935450744628906,17.43165740966797,17.14233684539795,17.930587768554688,19.19429012298584,18.867797241210937
2010-09-10,57.34840609798238,C,18.324800491333008,18.04624710083008,17.573713111877442,17.221005821228026,17.928121757507324,19.17216562271118,18.868161964416505
2010-09-13,57.74392029350557,C,18.623491287231445,18.216781616210938,17.796346282958986,17.29941358566284,17.93162956237793,19.149520015716554,18.87094919204712
2010-09-14,57.948204483912946,C,18.484567642211918,18.32757682800293,17.985290718078613,17.356114292144774,17.940416831970214,19.13323055267334,18.872164802551268
2010-09-15,58.071105770915956,C,18.60960578918457,18.43420524597168,18.119878578186036,17.420976829528808,17.94173671722412,19.117097339630128,18.87373643875122
2010-09-16,58.108951549541665,A,18.44635963439941,18.49776496887207,18.21660785675049,17.49738779067993,17.937950706481935,19.095215911865235,18.87392746925354
2010-09-17,57.88674107907255,A,18.2275447845459,18.478313827514647,18.262280464172363,17.566070747375488,17.9321155166626,19.074949550628663,18.869994010925293
2010-09-20,57.47991167892454,C,18.222339630126957,18.39808349609375,18.307432556152342,17.639442729949952,17.92628059387207,19.05423168182373,18.865800113677977
2010-09-21,57.098598865668315,C,17.972267150878906,18.29562339782715,18.311600112915038,17.722540283203124,17.91061637878418,19.03696964263916,18.86299549102783
2010-09-22,56.655323042657045,C,17.861125946044922,18.14592742919922,18.29006633758545,17.785232257843017,17.90002311706543,19.009027519226073,18.859461488723756
2010-09-23,56.214392382277396,C,17.552001953125,17.967055892944337,18.232410430908203,17.832033920288087,17.88453239440918,18.981293716430663,18.854694452285766
2010-09-24,56.2208512186023,B,18.15287399291992,17.95212173461914,18.215217781066894,17.894465446472168,17.894917335510254,18.9636669921875,18.852836265563965
2010-09-27,56.21848539151305,B,18.246654510498047,17.95698471069336,18.177534103393555,17.98694019317627,17.902489051818847,18.93185214996338,18.850205278396608
2010-09-28,56.312300577930785,B,18.380369186401367,18.03860511779785,18.1671142578125,18.076202487945558,17.89658447265625,18.90651485443115,18.846341304779052
2010-09-29,56.46269219574278,B,18.27444076538086,18.12126808166504,18.133597755432127,18.126738166809083,17.899536781311035,18.876384506225588,18.84316330909729
2010-09-30,56.691803866133306,C,18.18586540222168,18.248040771484376,18.107548332214357,18.16207809448242,17.89328483581543,18.84651466369629,18.838847761154174
2010-10-01,56.688876086886815,C,18.5036735534668,18.31820068359375,18.135161209106446,18.198720836639403,17.886998329162598,18.826300468444824,18.836121253967285
2010-10-04,56.75707506557993,C,18.64433860778809,18.39773750305176,18.17736110687256,18.24239683151245,17.88477554321289,18.80546102523804,18.831640758514403
2010-10-05,57.10797082867233,C,19.328561782836918,18.58737602233887,18.312990570068358,18.312295341491698,17.899015731811524,18.79957389831543,18.83051194190979
2010-10-06,57.5082122034214,C,19.2399959564209,18.78048706054688,18.450877571105956,18.370471954345703,17.913394889831544,18.793964557647705,18.82830644607544
2010-10-07,58.05496443777372,C,19.345935821533203,19.012501144409182,18.630270957946777,18.43134069442749,17.930517959594727,18.797229480743407,18.827525033950806
2010-10-08,58.45077486056033,C,19.512651443481445,19.214296722412108,18.76624870300293,18.490733242034914,17.95392761230469,18.792488632202147,18.827577199935913
2010-10-11,58.719387443511785,C,19.4466609954834,19.374761199951173,18.886249351501466,18.53189172744751,17.96552822113037,18.788668174743652,18.826804428100587
2010-10-12,58.6961068186857,A,19.66547393798828,19.442143630981445,19.014759826660157,18.590937042236327,17.985777282714842,18.78752206802368,18.83081606864929
2010-10-13,58.6804752496397,A,19.61336708068848,19.51681785583496,19.148652458190917,18.641125106811522,17.99491191864014,18.787244186401367,18.837475957870485
2010-10-14,58.50439963742696,A,19.61509895324707,19.570650482177733,19.291575813293456,18.699562072753906,18.0087699508667,18.779603004455566,18.841652488708498
2010-10-15,58.545583668176,A,19.97110748291016,19.662341690063478,19.438319206237793,18.786740207672118,18.03540954589844,18.77764055252075,18.847313833236694
2010-10-18,58.80602599108744,A,20.28196907043457,19.82940330505371,19.60208225250244,18.8897216796875,18.064063758850097,18.77878671646118,18.854512090682984
2010-10-19,58.92519637464943,A,20.13956642150879,19.924221801757813,19.68318271636963,18.998086643218993,18.097823715209962,18.779029808044434,18.863403568267824
2010-10-20,59.06317950098637,A,20.143037796020508,20.03015594482422,19.77348690032959,19.112182235717775,18.14634479522705,18.76963472366333,18.870671300888063
2010-10-21,59.412138701854495,A,20.523357391357425,20.21180763244629,19.89122905731201,19.260750007629394,18.207716827392577,18.764355335235596,18.878112688064576
2010-10-22,59.5001611185252,A,20.290651321411133,20.275716400146486,19.969029045104982,19.367638874053956,18.278501434326174,18.762514514923097,18.886630792617797
2010-10-25,59.32911527681812,A,20.077045440673828,20.234731674194336,20.032067489624023,19.459158420562744,18.338935623168947,18.760152702331542,18.894080867767332
2010-10-26,59.03673896924847,A,19.65331077575684,20.137480545043946,20.03085117340088,19.52280550003052,18.384990768432615,18.755116481781005,18.8976322555542
2010-10-27,58.88182848178979,A,19.913806915283203,20.091634368896486,20.06089515686035,19.604773807525635,18.437019805908204,18.754925422668457,18.90373646736145
2010-10-28,58.51229508568136,A,19.89643669128418,19.966250228881837,20.089028930664064,19.69030237197876,18.496585731506347,18.74728422164917,18.91329653739929
2010-10-29,58.248474270258775,A,19.94853973388672,19.897827911376954,20.086772155761718,19.762545680999757,18.558478813171387,18.73245346069336,18.926069383621215
2010-11-01,58.073395443834734,A,19.84434509277344,19.851287841796875,20.04300975799561,19.822546005249027,18.6202677154541,18.717431793212892,18.937661361694335
2010-11-02,58.13615558492805,P,19.708887100219727,19.862403106689452,19.999941825866703,19.841562271118168,18.688239135742187,18.70048236846924,18.9534471988678
2010-11-03,57.89342551937016,P,19.53696060180664,19.78703384399414,19.939334106445315,19.856410503387455,18.74683261871338,18.675405540466308,18.96685387611389
2010-11-04,57.85907190605673,P,19.922483444213867,19.792243194580077,19.87924671173096,19.885237884521487,18.812962913513182,18.662189865112303,18.983681688308717
2010-11-05,58.03230639657403,P,20.39484977722168,19.88150520324707,19.889666557312015,19.9293478012085,18.88277503967285,18.65397569656372,19.002749786376953
2010-11-08,58.307160381761406,A,20.375747680664062,19.987785720825194,19.919536781311038,19.975802135467532,18.962346801757814,18.64676872253418,19.019594984054564
2010-11-09,58.438567720163356,A,19.99369430541992,20.044747161865235,19.953575134277344,19.99221315383911,19.0303182220459,18.63933609008789,19.03356614112854
2010-11-10,58.76472150842574,A,20.137828826904297,20.164920806884766,19.97597732543945,20.018436241149903,19.087800254821776,18.636626987457277,19.047589321136474
2010-11-11,58.81383292004765,A,19.915546417236328,20.163533401489257,19.977888298034667,20.033458614349364,19.136529846191408,18.636904926300048,19.064182748794554
2010-11-12,58.33310865096512,A,19.49527931213379,19.98361930847168,19.932562255859374,20.009667205810548,19.17101905822754,18.62631156921387,19.07615672111511
2010-11-15,57.888545599127305,P,19.68456649780273,19.845383071899413,19.916584396362303,19.979797077178954,19.20929401397705,18.618236236572265,19.090318822860716
2010-11-16,57.457157504442556,P,19.23478507995605,19.693601226806642,19.869174194335933,19.93455801010132,19.235377883911134,18.612817974090575,19.10064302444458
2010-11-17,57.076331488707496,P,19.394556045532227,19.544946670532227,19.854933738708493,19.897133922576906,19.26173973083496,18.610473537445067,19.114535961151123
2010-11-18,56.85162715698437,P,19.64984130859375,19.491805648803712,19.827669525146483,19.85345811843872,19.292165336608885,18.61137655258179,19.12639705657959
