Date,GRADE,GPS,HWM,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2016-11-01,,,18.130884170532227,,,,,,
2016-11-02,,,17.19176483154297,,,,,,
2016-11-03,,,16.760530471801758,,,,,,
2016-11-04,,,16.942609786987305,,,,,,
2016-11-07,,,16.61678695678711,17.128515243530273,,,,,
2016-11-08,,,16.770917892456055,16.856521987915038,,,,,
2016-11-09,,,16.886510848999023,16.79547119140625,,,,,
2016-11-10,,,17.772737503051758,16.99791259765625,,,,,
2016-11-11,,,18.16769027709961,17.24292869567871,,,,,
2016-11-14,,,18.38924217224121,17.59741973876953,17.362967491149902,,,,
2016-11-15,,,19.17914390563965,18.07906494140625,17.467793464660645,,,,
2016-11-16,,,18.890155792236328,18.47979393005371,17.63763256072998,,,,
2016-11-17,,,18.78419685363769,18.6820858001709,17.839999198913574,,,,
2016-11-18,,,19.17914390563965,18.884376525878906,18.06365261077881,,,,
2016-11-21,,,19.43923568725586,19.094375228881837,18.345897483825684,,,,
2016-11-22,,,19.159875869750977,19.090521621704102,18.584793281555175,,,,
2016-11-23,,,19.53556251525879,19.219602966308592,18.84969844818115,,,,
2016-11-24,,,19.53556251525879,19.369876098632812,19.025980949401855,,,,
2016-11-25,,,19.77638435363769,19.489324188232423,19.186850357055665,,,,
2016-11-28,,,19.410329818725582,19.483543014526365,19.288959121704103,18.325963306427003,,,
2016-11-29,,,18.947954177856445,19.44115867614746,19.265840148925783,18.366816806793214,,,
2016-11-30,,,18.572269439697266,19.248500061035152,19.234051513671876,18.435842037200928,,,
2016-12-01,,,18.78419685363769,19.098226928710936,19.234051513671876,18.537025356292723,,,
2016-12-02,,,18.96721839904785,18.93639373779297,19.212858963012696,18.63825578689575,,,
2016-12-05,,,19.516298294067383,18.957587432861327,19.220565223693846,18.783231353759767,,,
2016-12-06,,,19.574092864990234,19.082815170288086,19.261986923217773,18.923390102386474,,,
2016-12-07,,,20.113534927368164,19.391068267822266,19.31978416442871,19.08474130630493,,,
2016-12-08,,,20.14243698120117,19.66271629333496,19.380471611022948,19.2032262802124,,,
2016-12-09,,,20.999765396118164,20.069225692749022,19.502809715270992,19.34483003616333,,,
2016-12-12,,,20.787843704223636,20.323534774780274,19.6405611038208,19.464760112762452,,,
2016-12-13,,,20.41215705871582,20.491147613525392,19.78698139190674,19.52641077041626,,,
2016-12-14,,,19.98830986022949,20.466102600097656,19.92858543395996,19.58131847381592,,,
2016-12-15,,,19.80529022216797,20.398673248291015,20.03069477081299,19.632373142242432,,,
2016-12-16,,,19.516298294067383,20.10197982788086,20.08560276031494,19.649230861663817,,,
2016-12-19,,,19.285106658935547,19.801432418823243,20.06248359680176,19.641524410247804,,,
2016-12-20,,,19.36217498779297,19.591436004638673,20.041291809082033,19.6516393661499,,,
2016-12-21,,,19.285106658935547,19.450795364379882,19.95844898223877,19.63911657333374,,,
2016-12-22,,,19.33326911926269,19.356391143798827,19.87753219604492,19.629001903533936,,,
2016-12-23,,,19.05391502380371,19.263914489746092,19.682947158813477,19.592878437042238,,,
2016-12-26,,,19.05391502380371,19.217676162719727,19.509554290771483,19.575057697296142,,,
2016-12-27,,,19.05391502380371,19.156024169921874,19.373730087280272,19.580355739593507,,,
2016-12-28,,,18.543371200561523,19.00767707824707,19.229236221313478,19.57891082763672,,,
2016-12-29,,,18.013565063476562,18.743736267089844,19.050063705444337,19.54037923812866,,,
2016-12-30,,,17.85943603515625,18.504840469360353,18.884377479553223,19.484990119934082,,,
2017-01-02,,,17.85943603515625,18.26594467163086,18.741810417175294,19.402147006988525,,,
2017-01-03,,,18.485572814941406,18.152276229858398,18.654150199890136,19.347721004486083,,,
2017-01-04,,,18.97685813903809,18.23897361755371,18.62332534790039,19.29088716506958,,,
2017-01-05,,,19.36217498779297,18.508695602416992,18.626215934753418,19.25187406539917,,,
2017-01-06,,,19.872716903686523,18.91135177612305,18.7080961227417,19.19552164077759,,,
