Date,GRADE,GPS,VLO,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1997-02-13,50.73360064060566,P,2.6504573822021484,2.611116361618042,2.616045594215393,2.6287700057029726,2.50670156955719,2.2640210926532744,2.1096901720762253
1997-02-14,50.7476766397135,P,2.6193976402282715,2.613186836242676,2.5996076583862306,2.6282837867736815,2.511043601036072,2.272168823480606,2.1112698978185653
1997-02-17,50.762010388049106,P,2.6193976402282715,2.621469020843506,2.6058522939682005,2.627797567844391,2.515798020362854,2.280316554307938,2.1128496235609053
1997-02-18,50.76188013636789,P,2.588339567184448,2.6235395908355708,2.60589804649353,2.6231809139251707,2.5199312782287597,2.287948634624481,2.1142230969667435
1997-02-19,50.74678419122722,P,2.6090452671051025,2.6173274993896483,2.60904541015625,2.6201149940490724,2.5240662622451784,2.2959928417205813,2.1158529859781265
1997-02-20,50.734320792740284,P,2.6193976402282715,2.611115550994873,2.6111159563064574,2.617566692829132,2.5288206815719603,2.3039355027675628,2.1173307901620864
1997-02-21,50.746788606535205,P,2.629751682281494,2.6131863594055176,2.6131865978240967,2.617082679271698,2.534400825500488,2.31177662730217,2.1188094037771226
1997-02-24,50.75488659329312,A,2.6608123779296875,2.6214693069458006,2.6214691638946532,2.6196982502937316,2.5420456171035766,2.3196207487583163,2.120341395735741
1997-02-25,50.78574881800785,A,2.6711649894714355,2.638034391403198,2.630786991119385,2.6243779182434084,2.5503098869323733,2.3271582496166228,2.1220780366659167
1997-02-26,50.79616985680172,A,2.6504573822021484,2.6463168144226072,2.6318221569061278,2.624929189682007,2.5569227600097655,2.334386146068573,2.1236092203855517
1997-02-27,50.791436042653345,A,2.6090452671051025,2.6442463397979736,2.627680945396423,2.621863269805908,2.5625011825561526,2.3414049994945527,2.124933343529701
1997-02-28,50.77611542582478,A,2.6090452671051025,2.640105056762695,2.6266457080841064,2.6131266832351683,2.5684920263290407,2.3483213031291963,2.1263593858480454
1997-03-03,50.758218667193226,A,2.6193976402282715,2.631822109222412,2.6266457080841064,2.6162490010261537,2.575102295875549,2.3552386021614073,2.127837190032005
1997-03-04,50.730721402010516,P,2.6090452671051025,2.6193981647491453,2.6287162780761717,2.617307162284851,2.5812993335723875,2.362257455587387,2.1295690006017685
1997-03-05,50.736527217421184,P,2.6504573822021484,2.6193981647491453,2.6328574895858763,2.6209514498710633,2.588324613571167,2.369998027086258,2.1315588289499283
1997-03-06,50.76048148495576,A,2.6504573822021484,2.6276805877685545,2.635963463783264,2.6235397100448608,2.595349893569946,2.3778411459922792,2.133548657298088
1997-03-07,50.782785040018496,A,2.640105724334717,2.6338926792144775,2.6369988679885865,2.6250927329063414,2.6015495252609253,2.385580748319626,2.1355376929044723
1997-03-10,50.81176741657415,A,2.702225685119629,2.650458288192749,2.6411401987075807,2.631304681301117,2.6089915561676027,2.394146612882614,2.1378373283147813
1997-03-11,50.832817264089414,A,2.6711649894714355,2.6628822326660155,2.6411401987075807,2.6359635949134828,2.615193748474121,2.402504413127899,2.1400326269865038
1997-03-12,50.83187121813267,A,2.681518316268921,2.66909441947937,2.644246292114258,2.638034224510193,2.6216030073165895,2.4095302426815035,2.1422796922922136
1997-03-13,50.83166071748107,A,2.691872358322144,2.6773774147033693,2.652529001235962,2.6401049733161925,2.6267759132385256,2.416967222690582,2.144527561068535
1997-03-14,50.84626072944173,A,2.7125773429870605,2.691871738433838,2.6628822088241577,2.6447639584541323,2.6325691175460815,2.4246112525463106,2.1469808834791184
1997-03-17,50.86419132997158,A,2.805759191513061,2.7125784397125243,2.6815183639526365,2.6540820360183717,2.639401135444641,2.433289633989334,2.1500529938936235
1997-03-18,50.90049472906487,A,2.816112518310547,2.7415679454803468,2.702225089073181,2.6654706835746764,2.646027822494507,2.442276610136032,2.153278791308403
1997-03-19,50.94292867772009,A,2.8471717834472656,2.7746986389160155,2.721896529197693,2.6773770093917846,2.650595006942749,2.4512665843963624,2.156659885048866
1997-03-20,50.967381962026685,A,2.816112518310547,2.7995466709136965,2.738462042808533,2.6872127532958983,2.65247896194458,2.4599459660053253,2.159885682463646
1997-03-21,50.989250693310765,A,2.83681869506836,2.824394941329956,2.758133339881897,2.697566103935242,2.655808062553406,2.468934942483902,2.1633169347047807
1997-03-24,50.988618408878715,A,2.878232955932617,2.8388896942138673,2.775734066963196,2.708437132835388,2.660584082603455,2.478338061571121,2.1669042986631393
1997-03-25,51.00444576470512,A,2.9610581398010254,2.867878818511963,2.804723381996155,2.7229317903518675,2.6668103694915772,2.4885694324970244,2.17090578854084
1997-03-26,51.03185096192001,A,3.0024733543396,2.89893913269043,2.836818885803223,2.7405325889587404,2.673864960670471,2.4992108285427093,2.175267236828804
1997-03-27,51.0753629448808,A,2.992119073867798,2.9341404438018803,2.866843557357788,2.759686279296875,2.6809187030792234,2.5097486817836763,2.179576913714409
1997-03-28,51.10988668164328,A,2.992119073867798,2.9652005195617677,2.8947977304458616,2.7788399696350097,2.6881786441802977,2.520183439254761,2.1841414016485214
1997-03-31,51.14043349116525,A,3.012827157974243,2.9921193599700926,2.91550452709198,2.7985114455223083,2.695852746963501,2.5305159628391265,2.1888094300031664
1997-04-01,51.135578407927824,A,3.012827157974243,3.002473163604736,2.9351759910583497,2.818700540065765,2.702495837211609,2.5406422913074493,2.193579379916191
1997-04-02,51.08690670951946,A,2.930000066757202,2.9879785060882567,2.943458819389343,2.8326776742935182,2.7076885652542115,2.549940348863602,2.1978842228651048
1997-04-03,51.02773048726986,A,2.888585567474365,2.9672718048095703,2.950706124305725,2.844584083557129,2.712053003311157,2.5590304565429687,2.201981993317604
1997-04-04,50.99162618768603,A,2.9610581398010254,2.9610596179962156,2.963130068778992,2.8606317043304443,2.7184855270385744,2.568226683139801,2.2065950161218644
1997-04-07,50.94573151680489,A,2.9403533935546875,2.946564865112305,2.9693421125411987,2.8725380897521973,2.7251225757598876,2.576906542778015,2.210900675654411
1997-04-08,50.90967172769343,A,2.9403533935546875,2.9320701122283936,2.967271637916565,2.88599750995636,2.732378211021423,2.585998818874359,2.21541017472744
1997-04-09,50.919745111271936,A,2.9714114665985107,2.9403523921966555,2.964165449142456,2.9004921674728394,2.73901780128479,2.595195479393005,2.220329769253731
1997-04-10,50.92900007633133,A,2.930000066757202,2.948635292053223,2.9579535484313966,2.9123985528945924,2.7442105293273924,2.6038749051094054,2.225042306780815
1997-04-11,50.8954374559382,P,2.919646739959717,2.940353012084961,2.9507063150405886,2.922752022743225,2.746927924156189,2.61028564453125,2.2297540456056595
1997-04-14,50.868637973005,P,2.888585567474365,2.929999446868896,2.9382821559906005,2.92689334154129,2.7535606098175047,2.615148539543152,2.2344633585214613
1997-04-15,50.837701816396134,P,2.878232955932617,2.9175753593444824,2.924822735786438,2.929999363422394,2.759367628097534,2.6199079084396364,2.239171867966652
1997-04-16,50.80234292538416,P,2.898939847946167,2.9030810356140138,2.9217167139053344,2.932587766647339,2.7657949924468994,2.624977445602417,2.24413679420948
1997-04-17,50.77189180754588,P,2.8575265407562256,2.888586330413818,2.9186108112335205,2.934658467769623,2.7709716796875,2.6296328496932984,2.2489456194639206
1997-04-18,50.754645407644205,P,2.8575265407562256,2.87616229057312,2.9082576513290403,2.935693860054016,2.7759413051605226,2.633463430404663,2.2536015629768373
1997-04-21,50.74693536357103,P,2.8471717834472656,2.8678795337677,2.8989394903182983,2.9341408014297485,2.7813250064849853,2.6377059769630433,2.2581038069725037
1997-04-22,50.761337345249025,P,2.9092938899993896,2.8740917205810548,2.8958335399627684,2.9315525889396667,2.7879511499404908,2.6425697445869445,2.2632224303483963
1997-04-23,50.768429016584626,P,2.9403533935546875,2.8823744297027587,2.8927277326583862,2.928446590900421,2.79395610332489,2.64784722328186,2.268445389866829
1997-04-24,50.78810056013305,P,2.9403533935546875,2.8989398002624513,2.8937630653381348,2.9258583068847654,2.799754023551941,2.6532277965545656,2.273770273923874
1997-04-25,50.79164687284314,P,2.8471717834472656,2.896868848800659,2.88651556968689,2.918610942363739,2.804309506416321,2.6576765537261964,2.278985978960991
1997-04-28,50.80022438922316,P,2.8575265407562256,2.8989398002624513,2.8834096670150755,2.9108459115028382,2.8090720844268797,2.662435052394867,2.28435537815094
1997-04-29,50.79768055945234,P,2.888585567474365,2.8947981357574464,2.8844449281692506,2.9046338319778444,2.8150770044326783,2.667504141330719,2.2901348781585695
1997-04-30,50.79920811634093,P,2.9092938899993896,2.888586235046387,2.8854803323745726,2.9035985231399537,2.821081976890564,2.672574119567871,2.2961708080768584
1997-05-01,50.8023485503304,P,2.9201016426086426,2.884535884857178,2.8917378425598144,2.9051743268966677,2.8270960569381716,2.677958369255066,2.302464616894722
1997-05-02,50.841994679261404,A,2.940884828567505,2.9032784938812255,2.9000736713409423,2.9041656613349915,2.8333187198638914,2.68385977268219,2.3087604212760926
1997-05-05,50.88306865530177,A,2.961667537689209,2.9241066932678224,2.9115232467651366,2.9052313685417177,2.839335823059082,2.6906907200813293,2.3151091772317884
1997-05-06,50.892494835521696,A,2.89931583404541,2.926252746582031,2.9105254411697388,2.9031794905662536,2.8438988399505614,2.697104363441467,2.3212480968236924
1997-05-07,50.89904031036348,A,2.930492401123047,2.9304924488067625,2.9095393419265747,2.9011335372924805,2.8494995403289796,2.7032111501693725,2.3274919390678406
1997-05-08,50.89484372338737,A,2.9201016426086426,2.9304924488067625,2.9075141668319704,2.9006386160850526,2.85572066783905,2.709110925197601,2.3336328655481338
1997-05-09,50.902359370930725,A,2.9824509620666504,2.938805675506592,2.9210420846939087,2.9037788271903993,2.8631887817382813,2.715840404033661,2.3400345808267593
1997-05-12,50.90972825813234,A,3.013627290725708,2.9491976261138917,2.936652159690857,2.9100309133529665,2.8710733747482298,2.7230878353118895,2.3464392894506454
1997-05-13,50.93619708714309,A,2.9824509620666504,2.9658246517181395,2.9460386991500855,2.915241813659668,2.878541488647461,2.7299204111099242,2.3524842721223833
1997-05-14,50.958491413528954,A,3.003234386444092,2.9803730487823485,2.9554327487945558,2.9204565405845644,2.8855970287323,2.7369608211517336,2.358426051735878
1997-05-15,50.976185578341706,A,2.972057342529297,2.9907641887664793,2.960628318786621,2.926183080673218,2.8920290279388428,2.7436894607543945,2.3644170159101487
1997-05-16,50.94065243975288,A,2.89931583404541,2.9741371631622315,2.9564714193344117,2.928272545337677,2.8972132301330564,2.749381377696991,2.3701468116044997
1997-05-19,50.89485413864887,A,2.9097084999084477,2.9533534049987793,2.9512755155563353,2.931399381160736,2.901362886428833,2.7551772212982177,2.375979835987091
1997-05-20,50.852933416416285,A,2.8889248371124268,2.9346481800079345,2.950236415863037,2.9303809285163878,2.905718083381653,2.7604559159278867,2.381708942055702
1997-05-21,50.806530655088146,P,2.8889248371124268,2.9117862701416017,2.946079659461975,2.927809500694275,2.909866213798523,2.765734610557556,2.3873867827653883
1997-05-22,50.79477434453866,P,2.9824509620666504,2.913864994049072,2.952314591407776,2.929914379119873,2.915677785873413,2.771226849555969,2.3933784449100495
1997-05-23,50.816837525014215,P,2.972057342529297,2.9284132957458495,2.9512752294540405,2.9361586570739746,2.9208673858642578,2.77671825170517,2.3993694090843203
1997-05-26,50.83259239980557,P,2.972057342529297,2.9408830642700194,2.9471182346343996,2.941885197162628,2.9241933488845824,2.781797242164612,2.405206573009491
1997-05-27,50.85083031286273,A,2.972057342529297,2.9575095653533934,2.946078872680664,2.946058785915375,2.9273122453689577,2.786670033931732,2.4108386635780334
1997-05-28,50.87112288537522,A,2.9824509620666504,2.976214790344238,2.9440005302429197,2.949716639518738,2.930017828941345,2.790306417942047,2.416573993563652
1997-05-29,50.833478319479106,A,2.9201016426086426,2.9637449264526365,2.9388049602508546,2.949716639518738,2.932097611427307,2.7922882866859435,2.421895036101341
1997-05-30,50.81374678811636,A,2.972057342529297,2.9637449264526365,2.9460791110992433,2.9512752652168275,2.934802384376526,2.795305223464966,2.427629665136337
1997-06-02,50.81429039269975,A,3.013627290725708,2.972058916091919,2.956470990180969,2.9538732528686524,2.9375102710723877,2.799047176837921,2.433725944161415
1997-06-03,50.813257704364325,A,3.003234386444092,2.978294324874878,2.9679019451141357,2.9590691804885862,2.938353796005249,2.802582082748413,2.4399240589141846
1997-06-04,50.81927610527885,A,3.0240187644958496,2.986607885360718,2.981411337852478,2.9637454986572265,2.938784704208374,2.8063248324394228,2.4463286346197126
1997-06-05,50.846707606584914,A,2.99284291267395,3.001156139373779,2.982450532913208,2.967382562160492,2.938799180984497,2.8098589420318603,2.4526285964250563
1997-06-06,50.85434035542152,A,3.0240187644958496,3.0115484237670898,2.9876466751098634,2.9694609522819517,2.939437174797058,2.813807909488678,2.4590844374895098
1997-06-09,50.85065433882939,A,3.044802665710449,3.017783498764038,2.9949212074279785,2.971019721031189,2.9400766849517823,2.8179647159576415,2.4656441980600357
1997-06-10,50.873737034641955,A,3.12793517112732,3.0427236557006836,3.010508990287781,2.9782939314842225,2.9423788452148436,2.8224373412132264,2.4725170904397964
1997-06-11,50.90690516349165,A,3.169502258300781,3.07182035446167,3.029214119911194,2.986607325077057,2.9471688890457153,2.827428727149963,2.4797516161203386
1997-06-12,50.95131418402686,A,3.14872145652771,3.102996063232422,3.0520761013031006,2.9954405307769774,2.952371606826782,2.83221230506897,2.486830970644951
1997-06-13,51.00116510752438,A,3.190286636352539,3.13624963760376,3.073899030685425,3.009989070892334,2.9569561767578123,2.8377208518981933,2.4940668857097625
1997-06-16,51.03712877023063,A,3.1591110229492188,3.1591113090515135,3.088447403907776,3.0224591970443724,2.961331329345703,2.8432269525527953,2.5009931182861327
1997-06-17,51.032247408048875,A,3.12793517112732,3.1591113090515135,3.1009174823760985,3.0344097137451174,2.9650829648971557,2.8487305879592895,2.5077122014760973
1997-06-18,50.98986378251592,A,3.075977325439453,3.1404063224792482,3.106113338470459,3.0437623381614687,2.967174282073975,2.8530960416793825,2.5141202306747434
1997-06-19,50.93126647353032,A,3.034409284591675,3.117543888092041,3.1102699756622316,3.0463602542877197,2.969262466430664,2.8567364978790284,2.5202691543102262
1997-06-20,50.84377752205787,A,2.99284291267395,3.0780551433563232,3.1071523904800413,3.0473995327949526,2.9707263898849487,2.8588271570205688,2.5262615114450453
1997-06-23,50.7544240380494,A,2.9097084999084477,3.0281746387481694,3.093642973899841,3.04428209066391,2.9711488485336304,2.8623547291755678,2.531786931157112
1997-06-24,50.69110621905074,P,2.956470727920532,2.9938817501068113,3.0764965295791624,3.043502759933472,2.972713603973389,2.8660406160354612,2.5374436271190643
1997-06-25,50.654364782344835,P,2.956470727920532,2.969980430603027,3.055193376541138,3.0422037482261657,2.973864221572876,2.869829607009888,2.5432028579711914
1997-06-26,50.63401886803596,P,2.940884828567505,2.9512755393981935,3.0344097137451174,3.043242907524109,2.9755313873291014,2.873251533508301,2.548730357289314
1997-06-27,50.654138596453436,P,3.008428812026977,2.9543927192687987,3.016223931312561,3.045061480998993,2.978549432754517,2.8772453689575195,2.5546468436717986
1997-06-30,50.70101370493379,P,3.013627290725708,2.9751764774322504,3.00167555809021,3.045061480998993,2.9818785429000854,2.8816017746925353,2.5605893224477767
1997-07-01,50.74608206982416,A,3.055193424224853,2.994921016693115,2.994401383399963,3.0476594328880307,2.9847965335845945,2.8863738417625426,2.5668421667814254
1997-07-02,50.807006921579365,A,3.117543935775757,3.02713565826416,2.9985580444335938,3.052335691452026,2.988340344429016,2.8911482238769532,2.5733554941415786
1997-07-03,50.888963167334026,A,3.179896354675293,3.0749379634857177,3.0131067514419554,3.061688363552093,2.993131203651428,2.8964426136016845,2.5802318531274797
1997-07-04,50.9502885837888,A,3.179896354675293,3.109231472015381,3.0318120956420898,3.0694822430610653,2.999785695075989,2.9020476007461546,2.5871082121133804
1997-07-07,50.9961308635038,A,3.1539146900177,3.137288951873779,3.056232714653015,3.0749378442764277,3.0057134580612184,2.9073927712440493,2.5938546627759935
1997-07-08,51.03077386983879,A,3.185091018676758,3.16326847076416,3.079094743728638,3.0777956366539,3.011643567085266,2.913360285758972,2.6006544601917265
1997-07-09,51.03070667905988,A,3.1591110229492188,3.1715818881988525,3.0993587732315064,3.0772760748863215,3.0166399097442627,2.9188609433174135,2.607426892518997
1997-07-10,51.01803137631291,A,3.216266870498657,3.1788559913635255,3.1268969774246216,3.080653345584869,3.022563214302063,2.9248296356201173,2.61438256919384
1997-07-11,50.997059489117724,A,3.211068868637085,3.185090494155884,3.1471609830856324,3.0816924571990962,3.0279668951034546,2.930642807483673,2.6212097173929214
1997-07-14,50.97533897954141,A,3.190286636352539,3.1923648834228517,3.1648269176483153,3.0832512378692623,3.032539277076721,2.9359375500679015,2.627779149413109
1997-07-15,50.966539985640345,A,3.2370493412017822,3.2027565479278564,3.183012509346008,3.0887069463729855,3.0392939472198486,2.941596393585205,2.634377321600914
1997-07-16,50.98897603578518,A,3.2838144302368164,3.227697229385376,3.1996395587921143,3.0990988016128536,3.046360387802124,2.9479299640655516,2.6411580550670624
1997-07-17,50.97988076281405,A,3.2370493412017822,3.231853723526001,3.205354857444763,3.109230804443359,3.052699341773987,2.9542100048065185,2.6478075021505356
1997-07-18,51.03238113453933,A,3.4085140228271484,3.2713427543640137,3.228216624259949,3.130014359951019,3.061220602989197,2.962204692363739,2.6552629977464677
1997-07-21,51.11495069332391,A,3.4708659648895264,3.327458620071411,3.2599117517471314,3.158072233200073,3.070365376472473,2.9707193756103516,2.6629789888858797
1997-07-22,51.18636741249029,A,3.4916512966156006,3.3783790111541747,3.2905677795410155,3.184831261634826,3.080549383163452,2.9795454359054565,2.6709014457464217
1997-07-23,51.237671774664186,A,3.486454963684082,3.418907117843628,3.323302173614502,3.211330473423004,3.090213794708252,2.9879054117202757,2.678951719403267
1997-07-24,51.31316540982328,A,3.4916512966156006,3.4698275089263917,3.350840616226196,3.238868796825409,3.100605673789978,2.9963173508644103,2.687079248428345
1997-07-25,51.32136772658313,A,3.496846437454224,3.4874939918518066,3.37941837310791,3.263289678096771,3.112556285858154,3.0048847579956055,2.6952327531576157
1997-07-28,51.296392868625794,A,3.4916512966156006,3.4916510581970215,3.4095548391342163,3.287190878391266,3.1241951417922973,3.0127790141105653,2.7034628134965897
1997-07-29,51.28266243187971,A,3.5436103343963623,3.502042865753174,3.4402109384536743,3.3116117238998415,3.137288851737976,3.0215034675598145,2.7120039403438567
1997-07-30,51.27100276485768,A,3.564390182495117,3.5176299095153807,3.4682685136795044,3.3339540362358093,3.15079815864563,3.0303321862220765,2.71993121445179
1997-07-31,51.254674740968106,A,3.5747838020324707,3.534256410598755,3.502041959762573,3.3536984086036683,3.1626448154449465,3.0391613006591798,2.728064261674881
1997-08-01,51.22556650204067,A,3.521315336227417,3.5391501903533937,3.5133220911026,3.3707693576812745,3.173629975318909,3.0472486805915833,2.7359299665689467
1997-08-04,51.21615993213118,A,3.5747828483581543,3.555776500701904,3.523713779449463,3.391812765598297,3.1856844854354858,3.054938917160034,2.744114275574684
1997-08-05,51.23940163995806,A,3.7428297996521,3.5956203937530518,3.5488316297531126,3.4196997046470643,3.201099934577942,3.0642060899734496,2.753241350054741
1997-08-06,51.28440844996815,A,3.8115756511688232,3.645057487487793,3.5813436985015867,3.4523229360580445,3.217682428359985,3.0738501286506654,2.7625583565235137
1997-08-07,51.326216197521866,A,3.8039374351501465,3.690888214111328,3.6125723123550415,3.481706464290619,3.2353591442108156,3.083728377819061,2.7718371719121935
1997-08-08,51.39202176841817,A,3.78102445602417,3.7428300380706787,3.640990114212036,3.510204243659973,3.251538486480713,3.0931704354286196,2.781052688956261
1997-08-11,51.46065732766934,A,3.84976863861084,3.797827196121216,3.67680184841156,3.543178343772888,3.2682613134384155,3.1028857922554014,2.7906119269132614
1997-08-12,51.4825842116583,A,3.918514251708984,3.8329640865325927,3.7142922401428224,3.5772515892982484,3.2865669107437134,3.1124603533744812,2.800514892935753
1997-08-13,51.476322111887185,A,3.926152467727661,3.8558794498443603,3.7504684686660767,3.6093684911727903,3.3046095848083494,3.121697144508362,2.810453986525536
1997-08-14,51.461394132454416,A,3.874692916870117,3.8700305461883544,3.7804593801498414,3.6412506699562073,3.322246584892273,3.130522882938385,2.8201357823610307
1997-08-15,51.42330459720218,A,3.798119306564331,3.873449516296387,3.808139777183533,3.6607309341430665,3.3377285957336427,3.1385828852653503,2.8293831622600556
1997-08-18,51.33701783024875,A,3.736859083175659,3.8508676052093507,3.824347400665283,3.674030590057373,3.351569724082947,3.1458232045173644,2.8381695836782455
1997-08-19,51.250688725683055,A,3.798119306564331,3.82678861618042,3.829876351356506,3.6893539905548094,3.364973406791687,3.1536761260032655,2.8471592086553574
1997-08-20,51.17985714289535,A,3.828749656677246,3.807308053970337,3.8315937519073486,3.7064687252044677,3.378158354759216,3.1626636219024657,2.8563019853830336
1997-08-21,51.13345651722263,A,3.844063520431519,3.801182174682617,3.8356063604354858,3.724089336395264,3.3920651960372923,3.1722184014320374,2.8656244289875032
1997-08-22,51.12674287256437,A,3.874692916870117,3.8164968967437742,3.8449732065200806,3.742981660366058,3.405753321647644,3.181354749202728,2.8747907161712645
1997-08-25,51.191570536464035,A,3.989556789398194,3.8670364379882813,3.858952021598816,3.767876935005188,3.4223622369766233,3.1918467831611634,2.884376662969589
1997-08-26,51.2631038334926,A,4.035501480102539,3.914512872695923,3.8706507444381715,3.7924714922904967,3.440513563156128,3.202798264026642,2.8943985414505007
1997-08-27,51.327237297980986,A,4.043159484863281,3.95739483833313,3.882351446151733,3.816409957408905,3.4598572063446045,3.2135157442092894,2.9043556118011473
1997-08-28,51.40817273484422,A,4.127391815185547,4.0140604972839355,3.9076213359832765,3.8440403580665587,3.481716856956482,3.225489661693573,2.9146822834014894
1997-08-29,51.46265238472782,A,4.081447601318359,4.055411434173584,3.9359541654586794,3.872046971321106,3.5034889507293703,3.2371076703071595,2.923696657419205
1997-09-01,51.470033655423244,A,4.081447601318359,4.073789596557617,3.970413017272949,3.8973802089691163,3.5269237327575684,3.2490362906455994,2.9320924150943757
1997-09-02,51.470283683492,A,4.127391815185547,4.092167663574219,4.003340268135071,3.9166083097457887,3.550342154502869,3.2615278792381286,2.9407178938388823
1997-09-03,51.500973738789696,A,4.24225378036499,4.131986522674561,4.044690680503845,3.938142216205597,3.5760578155517577,3.274961018562317,2.949969232082367
1997-09-04,51.504622316425504,A,4.27288293838501,4.161084747314453,4.087572622299194,3.96158949136734,3.6026977777481077,3.2891145825386046,2.9593737161159517
1997-09-05,51.48620726307801,A,4.158023357391357,4.176399898529053,4.115905666351319,3.9804394364356996,3.6256896686553954,3.302119550704956,2.9677914905548097
1997-09-08,51.47063499018716,A,4.165680408477783,4.193246459960937,4.133518028259277,3.996235024929047,3.648730731010437,3.3153046369552612,2.9765053069591523
1997-09-09,51.41916555222972,A,4.081447601318359,4.1840576171875,4.138112640380859,4.004381692409515,3.669255814552307,3.327026174068451,2.9847979593276976
1997-09-10,51.31257370033745,A,4.043159484863281,4.144238758087158,4.138112640380859,4.010232043266297,3.6877681255340575,3.338054234981537,2.9929507291316986
1997-09-11,51.17727945464534,A,3.9818999767303462,4.086042165756226,4.123563456535339,4.015592396259308,3.7038081979751585,3.3484697008132933,3.0008487486839295
1997-09-12,51.1242392598775,A,4.066129684448242,4.0676634311676025,4.122031664848327,4.028992915153504,3.7215328645706176,3.3606592798233033,3.0091679167747496
1997-09-15,51.102150221770394,P,4.135049819946289,4.0615373134613035,4.127391886711121,4.048902451992035,3.7411555671691894,3.3734345126152037,3.0179347825050353
1997-09-16,51.13168150392185,P,4.173336505889893,4.07991509437561,4.131986355781555,4.067663311958313,3.7609204769134523,3.3862820219993592,3.026893081665039
1997-09-17,51.170769892736836,P,4.135049819946289,4.098293161392212,4.121265959739685,4.082978320121765,3.7804392528533937,3.398539581298828,3.0355568504333497
1997-09-18,51.214578434370445,A,4.058474540710449,4.113608074188233,4.099825119972229,4.093698871135712,3.7972834062576295,3.4099233102798463,3.043940839767456
1997-09-19,51.22413279316651,A,4.104419708251953,4.121266078948975,4.094464755058288,4.1051852107048035,3.8151504230499267,3.4215586590766907,3.05270921587944
1997-09-22,51.18490629389868,A,4.058474540710449,4.105951023101807,4.083744168281555,4.108631098270417,3.832514181137085,3.432526729106903,3.0616087245941164
1997-09-23,51.11079839420867,P,3.9818999767303462,4.067663717269897,4.073789405822754,4.105951023101807,3.8474111938476563,3.4433525705337527,3.0702284669876097
1997-09-24,51.06910612265789,P,4.027843475341797,4.046222448348999,4.072257804870605,4.105185222625733,3.862291774749756,3.4543260812759398,3.078768615722656
1997-09-25,51.03723922691564,P,3.958927154541016,4.026312971115113,4.069960522651672,4.096761989593506,3.8767293310165405,3.4647143363952635,3.0869126307964323
1997-09-26,50.97832072829893,P,3.958927154541016,3.9972144603729247,4.0592402696609495,4.090635967254639,3.887737593650818,3.4744790983200073,3.0951597511768343
1997-09-29,50.95306501360776,P,3.997213840484619,3.984962320327759,4.045456671714783,4.0864242792129515,3.8982645511627196,3.4843149638175963,3.103701399564743
1997-09-30,50.96050604367135,P,4.020187377929688,3.9926198005676268,4.030141758918762,4.081064057350159,3.9088352727890014,3.4946923279762268,3.1123063695430755
1997-10-01,50.942235415863514,P,4.012527942657471,3.9895566940307616,4.0178895711898805,4.069577765464783,3.919356732368469,3.5047852635383605,3.120873042345047
1997-10-02,50.95842634664251,P,4.050817012786865,4.007934665679931,4.017123818397522,4.058474469184875,3.9305400466918945,3.5155728602409364,3.129631160497665
1997-10-03,51.01662259157464,P,4.127391815185547,4.041627597808838,4.019421029090881,4.056942892074585,3.943150954246521,3.527853620052338,3.1386174988746642
1997-10-06,51.07132616860974,P,4.150362491607666,4.072257328033447,4.028609824180603,4.056176996231079,3.956325178146362,3.5402601599693297,3.147718690633774
1997-10-07,51.116202012888046,A,4.135049819946289,4.095229816436768,4.043924808502197,4.058857107162476,3.968153967857361,3.5527214097976683,3.1565886628627777
1997-10-08,51.135398202924186,A,4.020187377929688,4.096761703491212,4.0431591987609865,4.057708501815796,3.977269911766052,3.5640340352058413,3.1648843228816985
1997-10-09,51.12793830223399,A,4.012527942657471,4.089103889465332,4.048519277572632,4.059239900112152,3.9860247945785523,3.574334805011749,3.172780827283859
1997-10-10,51.084494816551505,A,4.012527942657471,4.066131114959717,4.053879356384277,4.056559813022614,3.9958490467071535,3.584739511013031,3.1807288813591
1997-10-13,51.012738621745825,P,3.974240303039551,4.030906677246094,4.051582002639771,4.048519337177277,4.003838195800781,3.5947613406181333,3.188279291391373
1997-10-14,50.93510088494556,P,3.9818999767303462,4.000276708602906,4.047753262519836,4.038947510719299,4.008619599342346,3.604859766960144,3.1957649004459383
1997-10-15,50.919037331019545,P,4.043159484863281,4.004871129989624,4.0508164167404175,4.034352993965149,4.013251276016235,3.6154668521881104,3.2028866350650786
1997-10-16,50.901269808924006,P,4.020187377929688,4.006403017044067,4.0477534532547,4.032438635826111,4.017576274871826,3.6264677095413207,3.209377998113632
1997-10-17,50.841903236314714,P,3.874692916870117,3.978836011886597,4.022483563423156,4.020952296257019,4.019449644088745,3.635494065284729,3.2153996443748474
1997-10-20,50.792881502430795,P,3.828749656677246,3.949737882614136,3.9903222799301146,4.009466052055359,4.019029264450073,3.6436452889442443,3.221346232891083
1997-10-21,50.70477377639822,P,3.6755990982055664,3.8884777069091796,3.9443772077560424,3.99415100812912,4.014170961380005,3.650368936061859,3.226475509405136
1997-10-22,50.596300895376366,P,3.698570728302002,3.8195599555969237,3.912215542793274,3.9776873707771303,4.0096193265914915,3.6571144556999204,3.231719644069672
1997-10-23,50.48407102451201,P,3.637312173843384,3.742984914779663,3.8746939659118653,3.9616066217422485,4.004871711730957,3.6635591483116148,3.2367090451717377
1997-10-24,50.46658794225027,P,3.729201555252075,3.7138866424560546,3.8463613271713255,3.9501203417778017,4.003493356704712,3.6706109762191774,3.2422094428539276
